Date,bitcoin-price_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-mom-7,difficulty-btc-var-30,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-7,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-sma-30,sentinusd-btc-sma-90,sentinusd-btc-ema-30,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-roc-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-30,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-90,size-btc-ema-7,size-btc-wma-7,size-btc-wma-14,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-90,transactions-btc-trx-7,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-7,top100cap-btc-rsi-30,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-wma-90,activeaddresses-btc-var-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-std-30,price-btc-mom-30,price-btc-trx-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_90d
2014-01-24,808.157,1.809306435710482e+16,211.733,1743151699,1514150298,950900388,1865381975,1814800100,1730337196,1538127250,1865487071,1827517011,1797501986,1645948927,1204605302,143194063.0,499091503,919981794,151880239.0,6.22730821651968e+16,1.974,2.179,8.487,1.6961316657631206e+16,1.6156341554471158e+16,1.57389918783076e+16,1.3487746262170812e+16,1.7241777519184928e+16,1.5614947839234322e+16,1.3812222783108524e+16,9501297706960288.0,1.7302354455179022e+16,1.480374371063763e+16,1.0757132555911664e+16,2487707284489200.0,8354987249844274.0,1.5471718833252e+30,6.3157403111189e+30,1.99,2.142,229.927,237.928,248.207,282.252,389.079,222.902,248.642,285.913,427.742,222.587,263.805,365.832,96.834,14.441,2344.0,25843.0,-1.498,-0.924,-0.939,445580446,425344904,489907643,727931323,526588488,298086491,1210096391,2.221388904916675e+16,3.6608331914004685e+17,-0.893,1.358,0.206,0.205,0.208,0.0015454545454545,0.0046666666666666,-0.495,0.209,0.032,0.581,46.973,0.05,0.37,0.497,0.295,367.224,8.165,1.85,0.855,-0.045,-0.007,0.371,0.685,1.542,7836,7881,11661,7887,9318,9912,8671,-1.504,271.171,228.625,202.322,43.107,35.012,70.34,464.557,1237.0,-0.591,0.938,0.317,0.318,0.568,0.335,0.486,0.329,0.402,0.107,0.159,1.149,0.003,0.006,0.33,-0.139,-1.314,-0.383,174162,177482,176570,179607,173804,176723,49599,80180,615003862,1607227113,-0.145,0.182,61452,1.134,-0.202,82034,38342,367533179,-0.08,0.404,21.143,21.234,21.178,21.36,0.218,0.607,0.012,0.092,-0.032,-0.007,0.04,83.515,56.319,0.544,135121,138902,142723,352786403,0.465,852.609,112.953,137.762,-0.802,0.716,1.526,487.399
2014-01-25,829.446,1.808172339089276e+16,189.766,1798535018,1547914454,970932823,2029614923,1909562043,1792138619,1580431806,2042324157,1923167946,1857594809,1689800383,1231922829,333495321.0,539745669,948413405,404300919.0,7.28313468503726e+16,1.97,2.173,22.592,1.7639611930656386e+16,1.6697740246881276e+16,1.6002726883815466e+16,1.3756708001505162e+16,1.7661750455038844e+16,1.5943851246122114e+16,1.4087674435223636e+16,9689878491222540.0,1.7862557821809802e+16,1.5100129331845496e+16,1.0968569605784144e+16,2637840179481600.0,8524304936236226.0,1.7395502031219e+30,6.5443955351269e+30,1.985,2.137,207.924,228.542,238.266,277.602,388.527,206.334,240.792,279.71,422.512,202.506,257.838,361.451,100.679,-49.692,2534.0,26036.0,-1.529,-0.946,-0.939,457357277,426535368,487473312,730904448,515075426,301465899,1205023765,2.272042206464845e+16,3.630205686928682e+17,-0.921,1.322,0.205,0.205,0.207,0.0016060606060606,0.0045555555555555,-1.531,0.142,0.029,0.575,-22.689,0.048,0.328,0.487,0.297,364.862,8.189,1.859,0.864,-0.034,-0.007,0.33,0.664,1.527,8041,7915,11715,7666,9169,9848,8531,-1.496,272.712,227.825,201.253,37.598,34.972,70.25,353.404,1234.0,-0.601,0.92,0.321,0.318,0.557,0.332,0.481,0.325,0.396,0.099,0.159,1.14,0.002,0.006,0.325,-0.117,-1.287,-0.388,177258,178034,173964,177603,173689,176474,49599,79172,615005693,1567068909,-0.139,0.181,61565,0.897,-0.193,81809,37202,346000279,-0.078,0.401,21.149,21.266,21.194,21.361,0.229,0.593,0.013,0.088,-0.023,-0.007,0.039,78.903,55.672,0.473,135265,139587,142461,349796882,0.461,847.606,106.81,98.997,-0.748,0.694,1.512,464.777
2014-01-26,861.16,1.7384156232699136e+16,188.823,1853918338,1581678610,990965257,2111731397,1980633500,1845699852,1620007036,2151777757,2004379563,1910303189,1731473507,1258800083,237984499.0,569594856,974371122,404300919.0,8.110957509765018e+16,1.971,2.168,22.592,1.785298132689891e+16,1.6962739173260918e+16,1.6256272222368886e+16,1.3982194289765758e+16,1.752295334386899e+16,1.613589191099905e+16,1.4300350680222056e+16,9858983496529718.0,1.7734829972831178e+16,1.5334158249987044e+16,1.1161084737247246e+16,2429635006736713.0,8650483269064150.0,1.4757815664901e+30,6.6041091581459e+30,1.977,2.132,196.774,222.691,227.815,272.994,388.025,197.578,233.862,273.847,417.376,192.956,252.111,357.062,103.808,-45.131,2694.0,26213.0,-1.573,-0.97,-0.939,439442002,425229667,483678068,733158667,501910684,307332094,1201108051,2.3613254016717536e+16,3.606651378256084e+17,-0.95,1.287,0.204,0.205,0.206,0.0016666666666666,0.0044444444444444,-1.524,0.075,0.025,0.569,64.473,0.047,0.296,0.476,0.3,357.962,8.244,1.91,0.912,0.014,-0.006,0.296,0.643,1.512,7528,7854,11758,7303,8978,9768,8344,-1.513,274.228,227.495,203.08,30.054,32.938,70.155,225.804,1230.0,-0.608,0.902,0.327,0.319,0.552,0.331,0.477,0.324,0.391,0.085,0.158,1.141,0.002,0.006,0.325,-0.107,-1.261,-0.393,182324,178505,174966,177781,174905,176473,49122,78659,603235769,1546819231,-0.133,0.179,61593,0.518,-0.186,82472,36554,334046320,-0.078,0.398,21.156,21.297,21.211,21.363,0.244,0.577,0.015,0.083,-0.014,-0.007,0.039,80.462,56.315,0.65,135237,140020,142153,350307449,0.458,845.269,103.042,108.105,-0.068,0.673,1.497,456.496
2014-01-27,859.05,1.7615035804981818e+16,212.797,1887031451,1615442766,1010997691,2152789633,2033937092,1892119588,1657029025,2193847870,2071151862,1955627127,1770968298,1285237063,240099891.3,590280499,998047991,404300919.0,8.71077669070295e+16,1.973,2.163,22.592,1.7693638476191242e+16,1.7204885314364876e+16,1.6278497996112268e+16,1.4240504415699718e+16,1.7568994574425404e+16,1.633311109686342e+16,1.4514201333432364e+16,1.0029446184627566e+16,1.7615857211872634e+16,1.5568535121936468e+16,1.1355293762190796e+16,2472869535683976.0,8763652443292648.0,1.5287709351285e+30,6.4124609007725e+30,1.967,2.127,197.129,214.208,228.369,270.706,387.661,205.188,231.054,269.908,412.88,200.967,248.227,353.211,105.966,-32.79,2807.0,26329.0,-1.601,-0.992,-0.939,455341832,449365126,493779420,737748147,516496856,318659613,1197833027,2.5385987283147104e+16,3.58700990222581e+17,-0.965,1.254,0.203,0.205,0.204,0.0017272727272727,0.0043333333333333,-1.793,0.001,0.018,0.563,34.683,0.046,0.271,0.466,0.302,344.796,8.2,1.843,0.849,0.048,-0.005,0.258,0.622,1.497,7634,8072,11809,8262,9118,9798,8479,-1.424,275.703,227.367,205.727,30.694,34.446,67.128,235.524,1127.0,-0.612,0.884,0.329,0.319,0.546,0.329,0.474,0.321,0.385,0.082,0.158,1.14,0.002,0.006,0.325,-0.105,-1.235,-0.399,182766,178968,178055,179031,176876,176667,49491,78369,612333088,1535433584,-0.124,0.178,61754,0.419,-0.176,83626,35937,322863165,-0.074,0.395,21.163,21.332,21.23,21.366,0.265,0.56,0.018,0.078,-0.004,-0.007,0.039,83.685,57.766,0.898,137058,140966,142824,376091183,0.454,846.815,96.619,120.925,0.331,0.653,1.483,450.932
2014-01-28,798.213,1.8589709109607748e+16,165.921,1915910088,1649206922,1031030125,2173318752,2073914787,1932350026,1691662499,2193847870,2123484842,1996535983,1808284756,1311233771,242215283.6,602746787,1019602920,404300919.0,9.08259222785106e+16,1.976,2.159,22.592,1.786296704909624e+16,1.7507796358725012e+16,1.6578897387059596e+16,1.4552383227673666e+16,1.8079351842016576e+16,1.6633990831895998e+16,1.4777137318992066e+16,1.0217583831330428e+16,1.806389252858089e+16,1.5849128973156338e+16,1.156739737024789e+16,2500997277563515.0,8918442806249741.0,1.563746845595e+30,6.1099902926009e+30,1.958,2.121,189.18,206.727,223.172,265.134,386.503,185.554,222.369,263.199,407.452,185.363,241.467,348.338,109.77,-104.273,3012.0,26720.0,-1.653,-1.016,-0.94,452745094,441847255,489482671,741444030,512843182,316891829,1192315267,2.510510788561693e+16,3.554039238878291e+17,-0.977,1.221,0.198,0.204,0.202,0.0017878787878787,0.0042222222222222,-2.266,-0.084,0.009,0.556,42.982,0.045,0.234,0.454,0.305,308.148,8.226,1.884,0.888,0.104,-0.004,0.215,0.6,1.481,7693,7840,11860,8089,9018,9749,8380,-1.35,276.906,227.396,209.163,28.454,36.354,60.654,202.406,919.735,-0.612,0.867,0.327,0.32,0.544,0.332,0.471,0.326,0.381,0.076,0.159,1.141,0.001,0.006,0.325,-0.066,-1.206,-0.404,182170,179982,187477,187275,182437,177475,52291,77886,683582892,1516545395,-0.11,0.177,61946,0.482,-0.165,85111,35557,316081944,-0.065,0.392,21.171,21.363,21.25,21.368,0.285,0.545,0.02,0.074,0.005,-0.007,0.039,83.922,57.877,1.015,138024,141658,143204,388100958,0.451,843.521,88.995,68.455,-0.451,0.632,1.468,435.888
2014-01-29,825.551,1.7192768073273424e+16,183.105,1944788725,1682971077,1051062560,2183583311,2103898058,1967216405,1724061555,2193847870,2161378503,2033594354,1843422882,1336790204,244330675.9,607499930,1039167960,404300919.0,9.226404121209344e+16,1.978,2.154,22.592,1.7799170995954336e+16,1.76715007160759e+16,1.6735029350755786e+16,1.477886281904051e+16,1.7636059957645e+16,1.6708494464079654e+16,1.4932984464429572e+16,1.0370884583900604e+16,1.7728793040669488e+16,1.601947638254987e+16,1.174512630192505e+16,2357777483706884.0,9011043684701438.0,1.3897786656688e+30,5.7158936898897e+30,1.944,2.115,187.274,196.346,217.401,260.662,385.651,184.33,217.134,258.032,402.521,182.326,236.175,343.867,111.823,-76.676,3126.0,27001.0,-1.703,-1.04,-0.94,450927360,433734094,482251428,744064130,502451222,319222744,1187833715,2.5475790098923776e+16,3.5273723386156454e+17,-0.992,1.189,0.195,0.205,0.201,0.0018484848484848,0.0041111111111111,-1.456,-0.157,-0.001,0.55,82.4,0.045,0.198,0.442,0.307,110.89,8.264,1.937,0.938,0.174,-0.003,0.173,0.578,1.465,7719,7711,11905,7663,8848,9675,8214,-1.317,278.543,226.948,209.6,26.471,36.386,60.532,175.183,916.036,-0.611,0.849,0.326,0.322,0.541,0.333,0.469,0.329,0.377,0.074,0.158,1.141,0.001,0.006,0.326,-0.018,-1.175,-0.408,185128,180617,188720,189845,184499,177749,52890,77347,699335969,1495641383,-0.094,0.176,61964,0.434,-0.154,85441,35072,307505957,-0.056,0.389,21.177,21.387,21.268,21.37,0.299,0.529,0.022,0.07,0.014,-0.006,0.039,78.411,57.232,0.69,137644,142151,143196,381147540,0.448,841.217,83.936,64.832,-0.529,0.61,1.454,443.354
2014-01-30,812.648,1.7102839182257088e+16,209.699,1973667362,1716735233,1071094994,2188715591,2126385511,1997433934,1754370350,2193847870,2184832846,2066802240,1876382675,1361906365,246446068.2,604721833,1056853630,404300919.0,9.142212370777856e+16,1.979,2.15,22.592,1.7628438788379426e+16,1.772275659297383e+16,1.673654301368869e+16,1.4996194930443412e+16,1.7369449569951044e+16,1.6761073759836646e+16,1.5072975091386186e+16,1.0518839630018328e+16,1.738062713382087e+16,1.6169410341467068e+16,1.1917656363395088e+16,2358692670318251.0,9085764282754394.0,1.3908577782533e+30,5.2618124235741e+30,1.925,2.109,186.242,194.549,215.814,256.663,384.987,197.015,216.143,254.913,398.284,193.538,232.887,340.0,110.236,-59.723,3038.0,27194.0,-1.725,-1.062,-0.94,452021944,429696556,484653259,747352754,495937419,315651666,1182370250,2.490899358879907e+16,3.494998520621539e+17,-1.006,1.157,0.193,0.205,0.199,0.0019090909090909,0.004,-1.121,-0.227,-0.013,0.543,16.21,0.043,0.16,0.428,0.309,310.698,8.276,1.93,0.931,0.212,-0.002,0.134,0.556,1.449,7763,7570,11950,7466,8721,9614,8088,-1.298,279.117,226.439,209.587,27.554,36.324,59.516,189.809,885.539,-0.609,0.833,0.327,0.325,0.537,0.331,0.465,0.326,0.372,0.072,0.155,1.142,0.001,0.006,0.326,-0.0069999999999999,-1.146,-0.413,183566,181375,185159,187182,183876,177614,52012,75737,676322941,1434024951,-0.079,0.175,62136,0.369,-0.143,86796,34431,296365451,-0.045,0.386,21.184,21.408,21.287,21.372,0.314,0.514,0.025,0.066,0.022,-0.005,0.039,79.137,57.455,0.885,138732,142870,143408,375286477,0.445,838.255,78.308,56.034,-0.608,0.588,1.439,444.261
2014-01-31,824.542,1.9892845321145664e+16,191.262,2002545999,1750499389,1091127428,2191281730,2143251101,2023622459,1782723738,2193847870,2193847870,2096159641,1907164136,1386582253,248561460.5,594306890,1072752887,252420680.0,8.83001697655639e+16,1.976,2.145,13.002,1.806281752555873e+16,1.797986815926538e+16,1.706810485686827e+16,1.5281116126640846e+16,1.863114744554835e+16,1.7178643301344516e+16,1.5383934461048088e+16,1.0724861733120028e+16,1.851283040020399e+16,1.6485323269899472e+16,1.2148267601040412e+16,2709153197475867.0,9279263887666580.0,1.8348777618484e+30,5.5355486676134e+30,1.911,2.102,194.689,191.625,214.777,251.406,384.411,194.138,212.825,250.807,393.734,196.048,228.667,335.743,107.122,-51.815,2869.0,27387.0,-1.74,-1.083,-0.94,415362719,430471582,481987036,749708487,483764988,320215785,1178000660,2.5634537294373184e+16,3.469213889217315e+17,-1.022,1.126,0.193,0.206,0.198,0.0019696969696969,0.0038888888888888,0.425,-0.268,-0.023,0.536,63.761,0.042,0.126,0.415,0.31,313.097,8.303,1.882,0.885,0.216,-0.001,0.102,0.534,1.433,7233,7535,11974,6961,8510,9522,7872,-1.325,280.563,226.58,213.411,26.801,38.726,55.928,179.57,781.995,-0.604,0.816,0.321,0.329,0.535,0.33,0.462,0.324,0.367,0.065,0.146,1.143,0.001,0.005,0.327,0.004,-1.117,-0.418,183083,182063,180737,183158,182176,177308,45859,74078,525761655,1371880875,-0.068,0.174,62370,0.288,-0.133,88120,33471,280076995,-0.032,0.384,21.191,21.426,21.304,21.374,0.324,0.497,0.026,0.062,0.028,-0.004,0.039,77.242,57.262,2.01,140459,143661,143545,318543805,0.442,838.386,73.648,53.397,-0.394,0.566,1.424,453.541
2014-02-01,838.57,2.1046129703709708e+16,188.72,2031424636,1776758597,1111159862,2192564800,2155900293,2046319180,1809247876,2193847870,2193847870,2121666557,1935767263,1410817867,250676852.8,600693612,1086944124,256908104.6,9.020820378829414e+16,1.971,2.14,12.9074,1.9347271402370828e+16,1.840335477538209e+16,1.755054751113168e+16,1.559090630390331e+16,1.983863857462903e+16,1.7694308154993208e+16,1.5749237379929482e+16,1.0951702787418702e+16,2.0004486489279484e+16,1.6857259629710364e+16,1.2400385265716914e+16,2954286224271156.0,9505247185225348.0,2.1819517737296e+30,6.1323692517571e+30,1.901,2.096,196.56,191.475,210.009,250.257,383.677,191.429,209.611,246.801,389.228,193.064,224.623,331.442,109.03,-66.091,2972.0,27626.0,-1.748,-1.104,-0.941,415980491,436668884,476933983,752560647,475293727,323431681,1172885487,2.615201310398912e+16,3.439150916567383e+17,-1.039,1.095,0.19,0.205,0.196,0.002030303030303,0.0037777777777777,-0.2,-0.314,-0.035,0.53,-24.314,0.041,0.1,0.401,0.312,313.986,8.199,1.662,0.691,0.191,-0.001,0.078,0.513,1.417,7206,7623,12013,6923,8400,9463,7752,-1.343,281.259,225.62,210.214,31.535,36.193,56.84,248.608,807.698,-0.601,0.8,0.318,0.323,0.529,0.324,0.457,0.314,0.361,0.076,0.146,1.143,0.001,0.005,0.326,-0.053,-1.092,-0.423,180995,182591,173436,175271,178564,176637,44083,72503,485831391,1314169149,-0.061,0.173,62580,0.067,-0.125,89651,32451,263260200,-0.02,0.381,21.199,21.453,21.327,21.377,0.342,0.483,0.029,0.058,0.035,-0.003,0.039,85.116,59.899,2.365,140368,144236,143355,319275928,0.439,838.505,69.229,58.797,0.012,0.545,1.408,448.574
2014-02-02,835.689,1.998721867673306e+16,194.874,2060303273,1802604146,1131192297,2193206335,2165387187,2065989672,1834060779,2193847870,2193847870,2143322988,1962676249,1434613207,252792245.1,603523791,1099493480,261395529.2,9.10602416719068e+16,1.963,2.134,12.8128,2.0308731233862816e+16,1.8775220838815504e+16,1.786898000603821e+16,1.590703053745643e+16,1.991292862568105e+16,1.8000029557891854e+16,1.6022655528110358e+16,1.115028555421682e+16,2.0324460126460604e+16,1.7140892686021962e+16,1.2625030426370106e+16,2975092283343248.0,9659859365277436.0,2.2127935236021e+30,5.813960548173e+30,1.892,2.09,191.619,192.34,207.515,246.58,382.808,193.151,207.646,243.451,384.956,192.22,221.05,327.292,108.814,-78.233,2960.0,27885.0,-1.743,-1.123,-0.941,426888513,433165257,467247884,754865832,469621749,316091582,1169184164,2.4978472000238944e+16,3.417479021724608e+17,-1.054,1.065,0.188,0.205,0.194,0.002090909090909,0.0036666666666666,-0.941,-0.363,-0.048,0.523,-29.388,0.039,0.079,0.388,0.313,290.863,8.159,1.647,0.678,0.152,0.0,0.061,0.494,1.401,7393,7461,12043,7075,8344,9420,7684,-1.334,280.991,224.467,205.613,42.004,36.531,54.482,441.091,742.066,-0.6,0.783,0.315,0.32,0.519,0.318,0.452,0.303,0.354,0.084,0.15,1.139,0.002,0.006,0.324,-0.154,-1.073,-0.427,178208,183018,169693,169638,175809,176107,43308,71470,468901814,1276997386,-0.057,0.172,62657,-0.241,-0.121,90783,32060,256965036,-0.009,0.379,21.208,21.479,21.349,21.381,0.358,0.484,0.032,0.058,0.041,-0.002,0.039,86.012,60.301,2.358,140115,144624,143163,319749332,0.435,838.033,66.209,42.06,0.194,0.524,1.393,439.48
2014-02-03,816.934,2.121355375167354e+16,174.726,2089181910,1828449695,1150987181,2193527103,2172502358,2083037432,1857272849,2193847870,2193847870,2161128935,1987917779,1457968275,254907637.4,601917917,1111097761,265882953.8,9.057629473236888e+16,1.951,2.128,12.7182,2.0748967377372108e+16,1.928929483120004e+16,1.8247090072782456e+16,1.625360678828538e+16,2.0563241188677296e+16,1.842849945039608e+16,1.635755218769508e+16,1.1371456283831254e+16,2.077687138536597e+16,1.7483249022423066e+16,1.2872689014670262e+16,3223364198714406.0,9851954735011394.0,2.5975191893884e+30,5.7686223624151e+30,1.886,2.085,186.106,186.901,200.554,243.305,381.678,183.938,203.257,239.017,380.336,183.774,216.414,322.719,111.325,-101.655,3098.0,28239.0,-1.744,-1.141,-0.941,374284260,414813046,462562119,756469234,462534319,318151461,1166613808,2.530508800332701e+16,3.4024694402012666e+17,-1.069,1.035,0.185,0.204,0.192,0.0021515151515151,0.0035555555555555,-1.209,-0.411,-0.061,0.516,-18.789,0.038,0.057,0.374,0.315,253.035,8.083,1.46,0.533,0.112,0.001,0.047,0.474,1.385,6783,7208,12063,7022,8248,9364,7583,-1.322,280.252,223.158,199.921,49.007,41.948,56.38,600.409,794.681,-0.603,0.767,0.312,0.317,0.51,0.315,0.448,0.296,0.349,0.088,0.15,1.134,0.002,0.006,0.321,-0.251,-1.056,-0.432,177270,183286,172459,170275,175874,176057,43145,71253,465370633,1269244967,-0.052,0.171,62724,-0.401,-0.118,90841,32000,256001125,0.003,0.376,21.216,21.5,21.37,21.384,0.374,0.485,0.035,0.059,0.047,-0.0005,0.039,83.954,60.083,2.046,141978,145233,143776,332838579,0.432,833.096,67.122,-17.755,-0.05,0.503,1.378,434.535
2014-02-04,817.692,1.865662576704531e+16,189.086,2118060547,1854295244,1169686271,2193687486,2177838736,2097812157,1878987366,2193847870,2193847870,2175084396,2011491855,1480888290,257023029.7,595840123,1123951880,270370378.4,8.875636296968397e+16,1.936,2.122,12.6236,1.995246606515064e+16,1.929885435369112e+16,1.8403325356208064e+16,1.648108992066345e+16,1.9609933477861304e+16,1.8458916292615976e+16,1.6505879515395094e+16,1.1531569898846948e+16,1.973070058020257e+16,1.7638282504923708e+16,1.305987009660236e+16,3072031954986406.0,9929912509308546.0,2.3593450831144e+30,5.2577090903069e+30,1.874,2.079,186.228,190.21,198.468,237.643,380.994,186.512,201.367,235.796,376.133,185.264,212.916,318.486,104.278,-61.551,2718.0,28460.0,-1.734,-1.159,-0.942,393651551,423198322,456297737,760904451,471108618,299491746,1161083003,2.242382643696035e+16,3.3702843477171174e+17,-1.075,1.007,0.184,0.203,0.19,0.0022121212121212,0.0034444444444444,-1.54,-0.462,-0.077,0.508,-74.664,0.036,0.036,0.36,0.316,229.337,8.114,1.445,0.522,0.085,0.001,0.037,0.456,1.369,7026,7359,12120,7584,8314,9362,7644,-1.24,279.87,222.273,197.143,43.339,42.595,52.526,469.567,689.751,-0.606,0.75,0.309,0.318,0.476,0.316,0.445,0.299,0.345,0.081,0.15,0.946,0.002,0.006,0.224,-0.296,-1.036,-0.437,178029,183686,184608,181221,181346,176887,46824,71691,548125486,1284899115,-0.041,0.17,62888,-0.149,-0.11,91383,32201,259219220,0.022,0.374,21.229,21.546,21.403,21.392,0.411,0.49,0.042,0.06,0.054,0.001,0.038,92.637,65.519,3.293,143078,145653,144302,355192130,0.429,829.857,67.424,-59.993,-0.208,0.483,1.363,431.727
2014-02-05,830.298,2.145875134240549e+16,163.044,2166571885,1889302720,1191439337,2331196580,2250555470,2147264626,1917033709,2331276772,2262562321,2221837079,2051131238,1509438167,259138422.0,612480384,1147643571,274857803.0,9.378305508174592e+16,1.924,2.115,12.529,2.044297695370812e+16,1.9908280534995696e+16,1.87898906255358e+16,1.675429727303753e+16,2.05343424101334e+16,1.8858894299254576e+16,1.6825419633266732e+16,1.174974971079329e+16,2.048384321883e+16,1.7959421951487712e+16,1.330510140722534e+16,3149665131336193.0,1.0112275526966852e+16,2.4800976098888e+30,5.6636665072754e+30,1.865,2.073,175.619,187.344,191.845,231.767,380.012,174.778,196.258,231.102,371.449,173.672,208.103,313.696,100.495,-88.389,2525.0,28800.0,-1.737,-1.177,-0.942,419676508,435301934,444121358,763649700,475162417,252481859,1157750386,1.593677226864672e+16,3.350964889740837e+17,-1.074,0.98,0.182,0.194,0.188,0.0022727272727272,0.0033333333333333,-1.302,-0.508,-0.093,0.501,-70.785,0.035,0.019,0.347,0.317,203.001,8.141,1.447,0.523,0.073,0.002,0.028,0.438,1.353,7473,7596,12162,8067,8392,9365,7730,-1.105,278.908,221.525,195.132,41.7,43.26,39.391,434.731,387.912,-0.608,0.734,0.31,0.308,0.441,0.317,0.443,0.301,0.341,0.082,0.095,0.705,0.002,0.002,0.124,-0.305,-1.014,-0.441,182088,183702,193671,191929,186781,177704,48802,71725,595410990,1286111345,-0.023,0.169,62966,0.183,-0.099,91738,32280,260498821,0.042,0.372,21.229,21.513,21.399,21.388,0.407,0.492,0.042,0.061,0.055,0.003,0.038,34.068,47.354,0.426,142343,145946,144549,318185246,0.427,828.275,53.198,-131.419,-0.06,0.463,1.347,427.341
