Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,difficulty-btc-var-30,hashrate-btc-ema-3,hashrate-btc-wma-3,hashrate-btc-var-14,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-7,mining_profitability-btc-roc-14,transactionfees-btc-mom-14,median_transaction_fee-btc-std-14,median_transaction_fee-btc-mom-14,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-mom-7,marketcap-btc-trx-3,marketcap-btc-rsi-14,marketcap-btc-rsi-90,top100cap-btc-trx-14,price-btc-sma-3,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-rsi-14,price-btc-rsi-90,bitcoin-price_raw_1d
2013-05-29,1417376424,126.43,0.0632,100634321949710.0,1478621,546579717972.0,99546527029066.0,99893083831136.0,6.735520139927e+25,5473.0,5300.0,5370.0,5575.0,5394.0,5324.0,6112.0,3357.0,2817033.0,0.21,16.45,0.021,0.007,0.011,53.179,54.833,-0.066,1057582515,1355951871,1306347269,1417994515,112630044,0.646,61.786,59.34,-0.028,126.837,126.504,124.731,96.021,126.516,126.686,117.358,61.078,59.032,127.245
2013-05-30,1427042015,127.245,0.0636,103366950087420.0,1503711,565286579534.0,101456738558240.0,101284833584090.0,7.0431668292243e+25,5442.0,5342.0,5396.0,5575.0,5418.0,5334.0,6101.0,3333.0,2776751.0,0.225,11.742,-0.03,0.007,0.01,53.559,54.899,-0.065,1069434841,1365430557,1314134027,1420809186,99351848,0.452,62.616,59.455,-0.03,126.466,126.874,125.359,96.707,126.72,127.059,118.122,61.875,59.14,126.424
2013-05-31,1418400278,126.424,0.0632,110197290767220.0,1532907,587450612851.0,105827014662730.0,106326682404370.0,8.8478816985513e+25,5368.0,5330.0,5353.0,5542.0,5325.0,5313.0,6078.0,3304.0,2728493.0,0.119,-3.066,0.001,0.006,0.008,53.092,54.818,-0.065,1081203965,1372493186,1320860882,1421110214,24077755,0.255,61.333,59.303,-0.033,126.699,126.649,125.625,97.36,126.698,126.92,118.85,60.529,58.981,126.909
2013-06-01,1424396928,126.909,0.0647,116123605538450.0,1549228,600027040348.0,110975310100590.0,112022058039540.0,1.0738897314981e+26,5405.0,5377.0,5421.0,5563.0,5449.0,5347.0,6073.0,3274.0,2679556.0,0.208,12.657,0.011,0.006,0.008,54.659,55.066,-0.064,1093117943,1379413685,1327540627,1422838893,-5377984,0.178,61.916,59.376,-0.036,126.859,126.779,125.946,98.009,126.803,126.839,119.605,61.068,59.047,124.135
2013-06-02,1393928709,124.135,0.0621,127241095323390.0,1553082,603015862026.0,119108202711990.0,120694631302390.0,1.6649471246697e+26,5346.0,5375.0,5352.0,5520.0,5323.0,5317.0,6046.0,3254.0,2646484.0,0.081,-0.674,0.01,0.005,0.006,51.41,54.534,-0.064,1104584007,1381349022,1331823729,1408163377,-47856959,-0.137,57.196,58.834,-0.038,125.822,125.457,125.493,98.584,125.441,126.092,120.147,56.334,58.505,120.333
2013-06-03,1351834194,120.333,0.0602,124378099733740.0,1544561,596417077884.0,121743151222860.0,123956682564410.0,1.735608758923e+26,5312.0,5412.0,5333.0,5500.0,5289.0,5308.0,6025.0,3221.0,2592966.0,-0.028,10.981,0.026,0.004,0.004,49.157,54.155,-0.064,1115185781,1377413711,1333114726,1377959488,-86051179,-0.678,51.37,58.094,-0.042,123.792,122.895,124.203,99.062,122.696,124.561,120.397,50.549,57.77,119.685
2013-06-04,1345191813,119.685,0.0598,125284058845920.0,1523457,580230687922.0,123513605034390.0,125308245221450.0,1.5967143966624e+26,5299.0,5377.0,5307.0,5477.0,5246.0,5295.0,6003.0,3212.0,2579406.0,-0.133,-8.742,0.013,0.004,0.002,48.765,54.09,-0.065,1125427114,1373117458,1333893893,1355528756,-63784411,-0.958,50.496,57.978,-0.045,121.384,121.29,123.074,99.515,120.643,123.153,120.573,49.614,57.645,120.096
2013-06-05,1350445110,120.096,0.06,139033002270500.0,1651231,681640680171.0,131273303652450.0,132007537372850.0,2.0610677142996e+26,5111.0,5292.0,5136.0,5383.0,4927.0,5212.0,5956.0,3235.0,2615635.0,-0.543,-22.755,0.016,0.004,0.002,49.043,54.126,-0.065,1135604478,1370094478,1334961714,1348925525,-66931314,-0.904,51.203,58.045,-0.048,120.038,120.693,122.329,99.967,119.998,122.064,120.762,50.242,57.703,119.388
2013-06-06,1343038626,119.388,0.0597,142389875060430.0,2178480,1186443610557.0,136831589356440.0,138419948094710.0,2.4645091503926e+26,4863.0,5152.0,4962.0,5283.0,4607.0,5120.0,5905.0,3259.0,2655368.0,-1.073,-33.803,-0.022,0.003,-0.0015,48.555,54.053,-0.065,1145540714,1366487031,1335482805,1345866319,-84003388,-0.79,50.116,57.913,-0.05,119.723,120.04,121.594,100.394,119.673,121.025,120.89,49.106,57.565,115.014
2013-06-07,1294354363,115.014,0.0575,125201034232100.0,2548180,1623305210720.0,131016311794270.0,133235975847950.0,2.3081931162817e+26,4672.0,5020.0,4798.0,5183.0,4324.0,5026.0,5852.0,3292.0,2709208.0,-1.594,-33.192,-0.022,0.004,-0.005,45.539,53.607,-0.066,1154708203,1356869342,1332829357,1319930909,-124045915,-1.072,43.568,57.05,-0.052,118.166,117.527,119.949,100.715,117.319,119.172,120.716,42.68,56.713,110.585
2013-06-08,1244956010,110.585,0.0553,131832685235600.0,2822924,1992225480660.0,131424498514930.0,131381666538580.0,2.1582041427281e+26,4382.0,4893.0,4670.0,5096.0,4115.0,4941.0,5801.0,3322.0,2759202.0,-1.99,-31.626,-0.012,0.005,-0.009,42.65,53.158,-0.066,1163172818,1341947565,1327160109,1277769230,-179440919,-1.594,38.125,56.191,-0.053,114.996,114.056,117.608,100.932,113.528,116.62,120.246,37.351,55.866,105.935
2013-06-09,1193086083,105.935,0.053,135642267203860.0,3028666,2293204420377.0,133533382859400.0,132632201052480.0,2.0919879212364e+26,4129.0,4737.0,4465.0,4969.0,3803.0,4815.0,5736.0,3370.0,2839202.0,-2.471,-41.012,-0.014,0.007,-0.011,39.796,52.689,-0.066,1170973965,1322099367,1318510172,1227254105,-200842627,-2.192,33.406,55.306,-0.052,110.511,109.996,114.69,101.042,108.998,113.488,119.47,32.73,54.994,104.06
2013-06-10,1172377022,104.06,0.052,135862933180720.0,3178831,2526242029872.0,134698158020060.0,135117669864250.0,2.0491415467723e+26,3864.0,4588.0,4317.0,4865.0,3610.0,4709.0,5676.0,3414.0,2913581.0,-2.831,-38.383,-0.039,0.008,-0.012,38.672,52.5,-0.067,1178665361,1302136388,1309082226,1191376540,-179457172,-2.459,31.718,54.957,-0.051,106.86,107.028,112.032,101.108,105.772,110.537,118.583,31.061,54.647,106.555
2013-06-11,1200955863,106.555,0.0533,131333121773560.0,3301942,2725705345123.0,133015639896810.0,133561249814340.0,1.5588198405731e+26,3657.0,4478.0,4233.0,4790.0,3566.0,4630.0,5623.0,3444.0,2964502.0,-2.951,-29.402,-0.018,0.008,-0.01,41.058,52.728,-0.067,1186832596,1288645651,1302106332,1190117952,-144235950,-1.989,36.488,55.351,-0.049,105.516,106.791,110.663,101.228,105.62,108.792,117.876,35.756,55.029,108.05
2013-06-12,1218291874,108.05,0.054,150324551304890.0,3449419,2974623360578.0,141670095600850.0,141583805107090.0,1.4743802040354e+26,3608.0,4359.0,4159.0,4718.0,3572.0,4553.0,5571.0,3472.0,3013406.0,-2.913,-31.144,-0.02,0.008,-0.009,42.501,52.865,-0.067,1195128012,1279265147,1296698948,1204860728,-132153235,-1.235,39.26,55.589,-0.046,106.221,107.421,110.01,101.378,106.887,107.889,117.276,38.459,55.258,106.945
2013-06-13,1206375458,106.945,0.0535,154944785237290.0,3566600,3180159065846.0,148307440419070.0,149469430015870.0,1.391132836752e+26,3523.0,4193.0,4037.0,4622.0,3479.0,4451.0,5509.0,3506.0,3073614.0,-2.923,-41.843,-0.004,0.008,-0.01,41.688,52.75,-0.068,1203253393,1269546522,1290871626,1209444331,-136663169,-0.781,38.031,55.383,-0.041,107.183,107.183,109.243,101.5,107.248,107.14,116.614,37.213,55.049,102.855
2013-06-14,1160717162,102.855,0.0514,137175999994310.0,3656398,3342312460928.0,142741720206690.0,145290353627070.0,1.028669129509e+26,3476.0,4074.0,3952.0,4544.0,3449.0,4363.0,5452.0,3539.0,3131936.0,-2.861,-32.924,-0.03,0.008,-0.012,38.737,52.327,-0.069,1210801239,1255035941,1282474564,1185532379,-133637201,-0.961,33.682,54.602,-0.037,105.95,105.019,107.646,101.53,105.084,105.813,115.691,32.955,54.279,100.25
2013-06-15,1131770900,100.25,0.0501,137670921556020.0,3720798,3461083545823.0,140206320881350.0,140384924982330.0,7.8465878473103e+25,3382.0,3882.0,3848.0,4455.0,3373.0,4263.0,5389.0,3582.0,3208378.0,-2.822,-45.888,-0.004,0.008,-0.015,36.943,52.057,-0.069,1218052943,1238600602,1272751747,1153853747,-113185109,-1.318,31.242,54.113,-0.031,103.35,102.634,105.797,101.502,102.234,104.269,114.604,30.557,53.795,100.355
2013-06-16,1133390332,100.355,0.0502,146933281215580.0,3792079,3594964878167.0,143569801048470.0,142219614458850.0,8.0688304789619e+25,3388.0,3759.0,3759.0,4373.0,3323.0,4167.0,5327.0,3620.0,3275642.0,-2.763,-35.113,-0.048,0.007,-0.012,37.069,52.067,-0.07,1225037726,1224572566,1263760688,1137404993,-59695751,-1.349,31.541,54.137,-0.026,101.153,101.495,104.437,101.477,100.737,103.12,113.539,30.776,53.812,100.846
2013-06-17,1139396356,100.846,0.0504,158520121410000.0,4302806,4628534527797.0,151044961229240.0,151182974702870.0,9.6438897439302e+25,3241.0,3553.0,3568.0,4241.0,3058.0,4020.0,5247.0,3693.0,3408944.0,-2.997,-55.276,-0.046,0.007,-0.01,37.698,52.115,-0.07,1231465545,1213215738,1255737182,1136123439,-32980666,-1.097,32.709,54.224,-0.02,100.483,101.17,103.539,101.463,100.583,102.293,112.527,31.855,53.891,103.663
2013-06-18,1171599825,103.663,0.0518,144116537041820.0,4696563,5514426139153.0,147580749135530.0,149387189193520.0,8.1880103036555e+25,3078.0,3368.0,3432.0,4132.0,2884.0,3894.0,5172.0,3756.0,3526271.0,-3.223,-50.481,-0.028,0.006,-0.008,41.324,52.389,-0.07,1237475766,1207666950,1250308966,1154497087,-29356038,-0.452,38.742,54.689,-0.014,101.621,102.416,103.57,101.511,102.172,102.285,111.722,37.849,54.346,105.104
2013-06-19,1188259609,105.104,0.0526,121673246897650.0,5001056,6252639712237.0,134626998016590.0,135295489364440.0,1.062116592537e+26,2977.0,3292.0,3370.0,4057.0,2857.0,3800.0,5108.0,3802.0,3613391.0,-3.206,-26.235,-0.044,0.005,-0.007,43.148,52.529,-0.07,1242910555,1205079304,1246305781,1174562472,-30032266,0.16,41.656,54.929,-0.008,103.204,103.76,103.953,101.59,103.914,102.741,111.03,40.723,54.577,105.826
2013-06-20,1196782032,105.826,0.0529,143202406382950.0,5231893,6843175247047.0,138914702199770.0,136178374997670.0,1.065857415699e+26,2928.0,3226.0,3307.0,3982.0,2837.0,3705.0,5043.0,3845.0,3695565.0,-3.07,-24.339,0.051,0.004,-0.007,44.085,52.6,-0.07,1248223551,1203973001,1243110701,1189744190,-9593426,0.532,43.146,55.052,-0.003,104.864,104.793,104.422,101.683,105.225,103.483,110.403,42.165,54.694,106.072
2013-06-21,1199972413,106.072,0.053,151756582481020.0,5398530,7286032743583.0,145335642340390.0,143891301184440.0,9.8725204501457e+25,2866.0,3171.0,3262.0,3916.0,2846.0,3620.0,4980.0,3887.0,3776390.0,-2.826,-20.565,0.011,0.003,-0.004,44.422,52.624,-0.069,1253825864,1203439590,1240327585,1196956819,39255251,0.653,43.726,55.099,0.003,105.667,105.433,104.834,101.78,105.829,104.326,109.811,42.677,54.734,103.671
2013-06-22,1173245774,103.671,0.0518,169050928692590.0,5506800,7581212201847.0,157193285516490.0,158978059570460.0,1.3920450090008e+26,2803.0,3092.0,3191.0,3840.0,2813.0,3526.0,4913.0,3936.0,3873814.0,-2.633,-28.739,0.024,0.002,-0.003,41.781,52.359,-0.069,1258987136,1199413747,1235999727,1186077363,41474873,0.314,40.044,54.621,0.007,105.19,104.552,104.543,101.821,104.83,104.454,109.087,39.045,54.261,101.679
2013-06-23,1151149677,101.679,0.0508,168343633783320.0,5560113,7728713621837.0,162768459649910.0,165814890202700.0,1.703518649201e+26,2707.0,3048.0,3100.0,3754.0,2740.0,3423.0,4842.0,3990.0,3980339.0,-2.559,-19.831,0.001,0.002,-0.002,39.674,52.138,-0.069,1263367285,1192978538,1230525530,1166652165,17759345,-0.184,37.251,54.228,0.011,103.807,103.115,103.827,101.818,103.075,103.962,108.268,36.286,53.871,98.478
2013-06-24,1115310402,98.478,0.0492,146867430420070.0,5585746,7800138732732.0,154817945034990.0,157723414586580.0,1.6167192686884e+26,2737.0,2989.0,3026.0,3676.0,2698.0,3329.0,4772.0,4045.0,4090986.0,-2.505,-24.341,0.007,0.003,-0.003,36.488,51.784,-0.069,1267035149,1182622787,1223092296,1136912722,-24085955,-0.811,33.206,53.595,0.014,101.276,100.796,102.49,101.745,100.41,102.622,107.29,32.332,53.248,97.247
2013-06-25,1101739007,97.247,0.0486,148905794989120.0,5626064,7913150335889.0,151861870012050.0,151465979931810.0,1.4212188546886e+26,2743.0,2911.0,2967.0,3606.0,2660.0,3245.0,4704.0,4097.0,4196752.0,-2.414,-29.929,-0.029,0.003,-0.005,35.315,51.647,-0.068,1269632264,1171838283,1215263051,1114497917,-69860818,-1.193,31.798,53.356,0.017,99.134,99.022,101.179,101.646,98.396,101.059,106.297,30.937,53.01,98.0
2013-06-26,1110648942,98.0,0.049,168082785375540.0,5625447,7911414403888.0,159972327693800.0,158154562754160.0,1.6757886094845e+26,2685.0,2831.0,2913.0,3538.0,2614.0,3165.0,4636.0,4130.0,4265107.0,-2.301,-30.411,-0.014,0.003,-0.005,36.656,51.726,-0.068,1271532337,1163679704,1208513754,1108455873,-77610667,-1.118,33.783,53.493,0.019,97.908,98.511,100.384,101.566,97.828,99.913,105.42,32.846,53.14,96.6
2013-06-27,1095202655,96.6,0.0483,153518774025820.0,5583881,7794930936727.0,156745550859810.0,157604614636280.0,1.6666630886521e+26,2649.0,2788.0,2877.0,3481.0,2605.0,3096.0,4571.0,4172.0,4351972.0,-2.118,-18.263,-0.037,0.003,-0.005,35.194,51.568,-0.068,1273154232,1154549431,1201203361,1101440809,-101579376,-1.053,32.042,53.219,0.02,97.282,97.555,99.438,101.457,97.174,98.671,104.517,31.122,52.866,92.242
2013-06-28,1046178676,92.242,0.0461,166017555438830.0,5500436,7563699934409.0,161381553149320.0,162195499957280.0,1.7023196859942e+26,2564.0,2715.0,2810.0,3409.0,2536.0,3016.0,4501.0,4219.0,4450223.0,-2.043,-30.199,0.015,0.004,-0.005,31.041,51.077,-0.067,1274122013,1140099997,1191201768,1073265047,-153793737,-1.437,27.243,52.355,0.022,95.613,94.898,97.639,101.254,94.654,96.669,103.397,26.467,52.021,89.283
2013-06-29,1012995700,89.283,0.0446,165555822697160.0,5438446,7394174836466.0,163468687923240.0,163703558832500.0,1.6567499514702e+26,2501.0,2652.0,2741.0,3337.0,2468.0,2936.0,4430.0,4261.0,4539005.0,-2.045,-27.787,-0.033,0.005,-0.005,28.576,50.745,-0.067,1274522400,1123152757,1179704602,1037757851,-160250074,-1.895,24.561,51.78,0.024,92.708,92.09,95.55,100.991,91.488,94.421,102.158,23.858,51.456,89.829
2013-06-30,1019570119,89.829,0.0449,175492775969890.0,5432833,7378919499631.0,169480731946560.0,170601254790480.0,1.9194907522145e+26,2424.0,2566.0,2639.0,3249.0,2336.0,2843.0,4353.0,4306.0,4636222.0,-2.23,-37.968,0.011,0.005,-0.005,29.686,50.805,-0.066,1274300765,1109341739,1169373345,1021813406,-131579558,-1.845,26.113,51.886,0.026,90.451,90.959,94.119,100.746,90.049,92.824,101.037,25.321,51.554,85.608
2013-07-01,971988436,85.608,0.0428,166290130280280.0,5357729,7176313924534.0,167885431113424.0,169235294246300.0,1.9898032764751e+26,2352.0,2545.0,2558.0,3171.0,2238.0,2761.0,4279.0,4328.0,4683383.0,-2.413,-12.728,-0.028,0.006,-0.008,26.286,50.329,-0.066,1271955065,1091027965,1156638835,994683541,-143321966,-2.088,22.504,51.066,0.028,88.239,88.283,91.991,100.413,87.627,90.595,99.722,21.829,50.752,83.204
2013-07-02,945025648,83.204,0.0416,166527612147460.0,5210128,6786358111175.0,167206521630440.0,167942645495480.0,1.9313266122954e+26,2258.0,2501.0,2474.0,3091.0,2132.0,2680.0,4205.0,4322.0,4668912.0,-2.603,-24.199,-0.01,0.007,-0.01,24.561,50.059,-0.065,1267808796,1071560989,1142986371,966437322,-156713359,-2.331,20.754,50.607,0.032,86.213,85.744,89.795,100.035,85.109,88.224,98.341,20.126,50.301,81.424
2013-07-03,925114289,81.424,0.0407,178856205853860.0,4983594,6209052059556.0,173031363742150.0,172652328689470.0,1.1367706241193e+26,2193.0,2439.0,2425.0,3027.0,2095.0,2617.0,4135.0,4306.0,4636110.0,-2.636,-29.042,-0.019,0.008,-0.012,23.339,49.858,-0.065,1263000899,1052034763,1128930108,939563766,-185534653,-2.432,19.546,50.27,0.036,83.412,83.584,87.702,99.626,82.714,85.91,96.933,18.948,49.969,78.461
2013-07-04,891815995,78.461,0.0392,186565594700210.0,4666646,5444395769674.0,179798479221180.0,180656134659310.0,1.2174171936323e+26,2065.0,2357.0,2334.0,2944.0,1982.0,2537.0,4060.0,4246.0,4506754.0,-2.779,-39.775,-0.089,0.008,-0.014,21.429,49.524,-0.064,1257194499,1030672260,1113632423,911783702,-203386661,-2.6,17.69,49.71,0.04,81.029,81.022,85.392,99.161,80.239,83.447,95.417,17.148,49.42,73.017
2013-07-05,830233039,73.017,0.0365,186846154803390.0,4465205,4984514516274.0,183322317012280.0,185420976610750.0,1.3636574547441e+26,1987.0,2276.0,2267.0,2872.0,1924.0,2470.0,3988.0,4222.0,4455758.0,-2.87,-38.3,-0.033,0.009,-0.017,18.441,48.916,-0.064,1250032337,1003947031,1095348592,866574233,-215945637,-3.189,14.877,48.696,0.046,77.634,77.019,82.298,98.586,76.232,80.271,93.639,14.435,48.43,66.0
2013-07-06,750758929,66.0,0.033,189091057145940.0,4459405,4971573183259.0,186206687079110.0,187921845957470.0,1.67050175368e+26,1894.0,2198.0,2184.0,2793.0,1838.0,2396.0,3914.0,4176.0,4359722.0,-3.011,-39.9,-0.07,0.01,-0.019,15.452,48.145,-0.063,1241007291,970188617,1073117001,800759810,-262236770,-4.258,12.184,47.432,0.054,72.492,71.51,78.223,97.87,70.416,76.027,91.51,11.836,47.198,69.751
2013-07-07,793747458,69.751,0.0349,207052622059040.0,4420714,4885677580885.0,196629654569080.0,197697689212073.0,2.6242358042972e+26,1837.0,2131.0,2102.0,2714.0,1757.0,2322.0,3840.0,4087.0,4175640.0,-3.171,-37.378,-0.045,0.01,-0.016,22.668,48.583,-0.063,1229826825,946663129,1055093159,785498878,-225822662,-3.855,20.56,48.168,0.062,69.589,70.63,76.105,97.252,69.045,73.552,89.737,20.116,47.914,73.549
2013-07-08,837315670,73.549,0.0368,199123851190890.0,4348254,4726827709155.0,197876752879980.0,200094642472790.0,2.5716618190431e+26,1801.0,2077.0,2060.0,2654.0,1744.0,2266.0,3773.0,3718.0,3455815.0,-3.14,-29.742,-0.026,0.01,-0.012,29.254,49.024,-0.063,1215229190,932083468,1041042999,808366809,-134672766,-2.365,28.05,48.901,0.071,69.766,72.09,75.466,96.731,71.025,72.745,88.306,27.538,48.628,72.494
2013-07-09,825647341,72.494,0.0362,204281187072220.0,4240294,4495023568066.0,201078969976100.0,203023980942920.0,2.4964780938213e+26,1762.0,2010.0,2006.0,2590.0,1707.0,2206.0,3706.0,3408.0,2903252.0,-3.078,-36.04,-0.012,0.01,-0.012,28.527,48.906,-0.063,1202560042,917891984,1027146505,824220137,-119378307,-1.317,27.308,48.714,0.08,71.931,72.292,74.723,96.198,72.388,72.103,86.888,26.793,48.441,75.989
2013-07-10,865804252,75.989,0.038,196819619377060.0,4094027,4190265157621.0,198949294676582.0,199690847244430.0,2.5746138020706e+26,1731.0,1962.0,1991.0,2545.0,1740.0,2165.0,3647.0,3412.0,2910685.0,-2.8,-26.073,-0.035,0.009,-0.011,34.346,49.314,-0.063,1198101423,910946953,1016737327,847670518,-59310037,-0.081,33.803,49.386,0.087,74.01,74.14,75.039,95.754,74.417,72.719,85.766,33.234,49.095,81.5
2013-07-11,928993264,81.5,0.0407,240595812101000.0,4522294,5112785038478.0,219772553388790.0,219951310354898.0,4.1137859373817e+26,1694.0,1880.0,1923.0,2476.0,1678.0,2101.0,3580.0,3449.0,2973298.0,-2.722,-43.868,0.002,0.008,-0.008,42.32,49.951,-0.063,1197101989,913353128,1011076420,890705940,37177270,1.518,42.508,50.419,0.094,76.66,77.82,76.654,95.441,78.161,74.906,85.061,41.912,50.103,84.999
2013-07-12,969252972,84.999,0.0425,227617912327730.0,4821899,5812678641444.0,223695232858260.0,226810830093720.0,4.7142768712116e+26,1640.0,1813.0,1860.0,2410.0,1617.0,2039.0,3514.0,3477.0,3021643.0,-2.744,-38.96,-0.035,0.007,-0.004,46.743,50.352,-0.063,1195811634,920806441,1008378133,938591616,139019932,2.733,47.266,51.063,0.098,80.829,81.409,78.741,95.211,82.331,77.859,84.635,46.654,50.73,88.095
2013-07-13,1004896167,88.095,0.044,190596874831100.0,5005954,6264893622658.0,207146053844680.0,211270376874970.0,4.1772536189344e+26,1667.0,1780.0,1856.0,2373.0,1664.0,2006.0,3457.0,3506.0,3073421.0,-2.478,-20.158,0.018,0.007,-0.001,50.369,50.706,-0.063,1195719943,932018404,1008153490,980364618,254137238,3.4,51.123,51.626,0.099,84.864,84.752,81.079,95.055,85.964,81.159,84.458,50.504,51.278,88.156
2013-07-14,1005938004,88.156,0.0441,220188809167950.0,5087015,6469429982121.0,213667431506320.0,211563014915640.0,4.3216750286762e+26,1689.0,1763.0,1839.0,2331.0,1680.0,1970.0,3399.0,3535.0,3124098.0,-2.16,-12.268,-0.027,0.007,-0.001,50.441,50.712,-0.063,1196217254,941874351,1008010555,999476553,212190546,3.193,51.235,51.642,0.098,87.083,86.454,82.848,94.903,87.609,83.684,84.326,50.579,51.289,89.295
2013-07-15,1019318970,89.295,0.0446,216848056980900.0,5070025,6426287719833.0,215257744243610.0,213586444018290.0,3.7863537943473e+26,1677.0,1739.0,1820.0,2290.0,1682.0,1936.0,3341.0,3575.0,3195466.0,-1.859,-16.504,0.001,0.007,0.002,51.838,50.844,-0.063,1198339049,952200300,1008740130,1012454848,182003301,2.743,52.737,51.854,0.094,88.515,87.875,84.46,94.78,88.715,85.837,84.299,52.053,51.491,89.925
2013-07-16,1026879230,89.925,0.045,219669524659830.0,5006246,6265624129982.0,217463634451720.0,218815582851550.0,3.0586221087812e+26,1683.0,1722.0,1803.0,2252.0,1686.0,1904.0,3284.0,3613.0,3263398.0,-1.586,-12.226,0.007,0.008,0.003,52.633,50.917,-0.063,1200210911,962157491,1009910395,1020868939,201231889,2.233,53.606,51.975,0.087,89.125,88.9,85.826,94.673,89.42,87.585,84.337,52.89,51.604,88.775
2013-07-17,1014111029,88.775,0.0444,216260759615540.0,5215479,6800305682603.0,216862197033630.0,217494897524540.0,2.6119170771387e+26,1684.0,1708.0,1817.0,2229.0,1741.0,1890.0,3232.0,3644.0,3319420.0,-1.164,-9.722,0.009,0.008,0.004,50.978,50.778,-0.063,1199857269,969084629,1010181404,1019235086,148306777,1.522,51.871,51.754,0.081,89.332,88.837,86.563,94.544,89.245,88.423,84.322,51.136,51.384,86.483
2013-07-18,988326452,86.483,0.0432,227686313934710.0,5378296,7231516669534.0,222274255484170.0,222541664282510.0,2.5181163728505e+26,1692.0,1693.0,1780.0,2185.0,1706.0,1852.0,3173.0,3662.0,3352989.0,-1.03,-11.554,0.027,0.008,0.004,47.755,50.498,-0.062,1197737235,971650206,1008771407,1003346774,59333188,0.632,48.46,51.308,0.078,88.394,87.66,86.543,94.366,87.821,88.232,84.186,47.736,50.945,83.838
