Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-difficulty_raw,bitcoin-hashrate_raw,difficulty-btc--sma7,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema7,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma7,difficulty-btc--wma14,difficulty-btc--wma30,difficulty-btc--wma90,difficulty-btc--std3,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--mom90,difficulty-btc--var30,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,difficulty-btc--rsi30,difficulty-btc--roc30,hashrate-btc--sma3,hashrate-btc--sma7,hashrate-btc--ema3,hashrate-btc--ema14,hashrate-btc--ema30,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--std14,hashrate-btc--std90,hashrate-btc--trx7,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--std90,mining_profitability-btc--mom90,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma30,sentinusd-btc--ema30,sentinusd-btc--ema90,sentinusd-btc--wma30,sentinusd-btc--var30,sentinusd-btc--var90,sentinusd-btc--trx30,sentinusd-btc--trx90,transactionfees-btc--sma14,transactionfees-btc--ema90,transactionfees-btc--wma90,transactionfees-btc--std30,transactionfees-btc--std90,transactionfees-btc--var30,transactionfees-btc--trx30,transactionfees-btc--trx90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--ema3,median_transaction_fee-btc--wma3,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--trx90,median_transaction_fee-btc--rsi90,confirmationtime-btc--trx7,confirmationtime-btc--trx14,confirmationtime-btc--trx30,marketcap-btc--sma7,marketcap-btc--sma14,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--mom90,marketcap-btc--trx14,marketcap-btc--trx30,marketcap-btc--trx90,marketcap-btc--roc90,transactionvalue-btc--sma7,transactionvalue-btc--sma14,transactionvalue-btc--sma30,transactionvalue-btc--ema30,transactionvalue-btc--wma30,transactionvalue-btc--wma90,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--ema30,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--wma90,mediantransactionvalue-btc--var14,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--std90,fee_to_reward-btc--var90,fee_to_reward-btc--trx7,fee_to_reward-btc--trx30,size-btc--sma30,size-btc--sma90,size-btc--std14,size-btc--std90,size-btc--var90,size-btc--trx90,transactions-btc--sma30,transactions-btc--wma90,sentbyaddress-btc--sma30,sentbyaddress-btc--sma90,sentbyaddress-btc--ema30,sentbyaddress-btc--wma90,sentbyaddress-btc--std14,sentbyaddress-btc--trx14,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma14,top100cap-btc--ema7,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std90,top100cap-btc--mom90,top100cap-btc--var3,top100cap-btc--var14,top100cap-btc--var90,activeaddresses-btc--sma14,activeaddresses-btc--sma30,activeaddresses-btc--ema30,activeaddresses-btc--ema90,activeaddresses-btc--std30,activeaddresses-btc--std90,activeaddresses-btc--var90,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma3,price-btc--sma7,price-btc--sma14,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma7,price-btc--mom30,price-btc--var14,price-btc--trx14,price-btc--trx30,price-btc--trx90,price-btc--rsi30,price-btc--rsi90,price-btc--roc90,bitcoin-price_raw_7d
2013/05/18,1259817553.0,112.815,0.0564,11187257.0,81582905961037.0,11060668.0,9894519.0,11171653.0,10994395.0,10636721.0,9864640.0,7626808.0,11155610.0,10823486.0,10319972.0,8381354.0,621985.8181818181,1627774.0,4934647.0,7911793.0,662411699989.0,1.021,1.253,0.766,99.653,24.659,82963828761579.0,86934221121839.0,83302507874852.0,83683688657728.0,78727844918868.0,83040156876225.0,84856262135754.0,85802026877752.0,9775393105161.0,37999692038673.0,0.546,0.971,1.146,0.856,5008.0,5345.0,6039.0,5922.0,5133.0,5359.0,5807.0,5686.0,5187.0,5634.0,6270.0,3603.0,1143.0,925107.0,3245988.0,0.011,0.499,100554297.0,95693609.0,101847887.0,80999526.0,2579549335967762.0,7406189569672762.0,-0.304,1.149,0.102,0.082,0.095,0.028,0.074,0.0013571428571428571,0.899,1.753,0.055,0.056,0.056,0.042,1.045,1.715,53.835,0.434,0.056,0.075,1223112502.0,1229781431.0,929458332.0,1237249741.0,1228209943.0,1236740773.0,1232768935.0,981794047.0,1240059830.0,1222790504.0,1260560270.0,1137675901.0,973423982.0,-0.12,1.002,1.774,339.89,1437.0,1478.0,2218.0,2057.0,1799.0,2523.0,63.555,71.28,70.277,62.598,67.418,72.491,72.792,-1.198,0.348,1.152,0.795,0.158,1.7,0.062,172934.0,166376.0,36476.0,53297.0,710130325.0,0.26,56170.0,56726.0,52917.0,49807.0,52938.0,53125.0,9096.0,-0.238,0.183,0.401,20.083,20.089,20.087,20.007,0.826,0.922,0.0032500000000000003,0.003,0.171,83428.0,85347.0,84087.0,77727.0,23888.0,39362.0,387348472.0,-0.378,0.322,110.102,109.642,110.385,110.832,110.102,111.012,88.813,111.071,109.574,18.136,6.057,-0.154,0.973,1.723,53.696,57.434,325.003,127.725
2013/05/19,1261243165.0,112.905,0.0565,11187257.0,90314218425354.0,11187257.0,9968284.0,11179455.0,11042611.0,10710125.0,9949970.0,7705060.0,11187257.0,10905989.0,10403375.0,8473578.0,568620.2727272727,1654629.0,4960435.0,7547909.0,684449124933.0,1.012,1.241,0.774,99.653,24.659,86026922478966.0,86767307719083.0,86808363150103.0,84567759293411.0,79475352887028.0,86715351708112.0,85701261461633.0,86464798043724.0,8359512720221.0,38221947556578.0,0.478,0.931,1.133,0.862,4970.0,5251.0,5997.0,5939.0,5034.0,5302.0,5751.0,5669.0,5132.0,5563.0,6248.0,3568.0,1601.0,963144.0,3182065.0,-0.029,0.495,95626473.0,92327080.0,100565789.0,77319405.0,2388947168184652.0,7384239668281852.0,-0.386,1.127,0.104,0.083,0.096,0.028,0.074,0.001392857142857143,0.859,1.736,0.056,0.056,0.056,0.042,0.999,1.701,53.841,0.474,0.082,0.079,1225412611.0,1229797145.0,940290946.0,1249246453.0,1236468248.0,1240007759.0,1234605982.0,987935786.0,1256131774.0,1232323169.0,1258768778.0,1144967875.0,974935315.0,-0.126,0.954,1.757,340.52,1444.0,1447.0,2140.0,1989.0,1721.0,2496.0,63.388,70.122,69.424,62.476,66.499,72.402,74.546,-1.132,0.297,1.142,0.794,0.158,0.928,0.074,170598.0,166348.0,39237.0,53345.0,711417634.0,0.259,55779.0,56527.0,52064.0,49875.0,52215.0,52948.0,9737.0,-0.287,0.16,0.399,20.078,20.092,20.095,20.013,0.818,0.91,0.0045000000000000005,0.002,0.167,82862.0,83988.0,82806.0,77430.0,23899.0,38955.0,379370421.0,-0.453,0.287,112.07,109.809,110.345,111.868,110.802,111.265,89.342,112.473,110.39,6.205,5.832,-0.16,0.925,1.707,53.723,57.446,325.655,128.75
2013/05/20,1264974454.0,113.2,0.0566,11187257.0,78831535490995.0,11187257.0,10042050.0,11183356.0,11078773.0,10773743.0,10029795.0,7781592.0,11187257.0,10977912.0,10482018.0,8563960.0,515254.7272727273,1668057.0,4980809.0,7536246.0,695603886848.0,0.997,1.229,0.782,99.653,24.659,83576219959129.0,84379716579670.0,82819949320549.0,83802929453089.0,79433816280833.0,83117658214127.0,83717318404611.0,85454583546203.0,9208430061390.0,37940976034951.0,0.275,0.866,1.114,0.867,4901.0,5196.0,5924.0,5949.0,4864.0,5221.0,5682.0,5648.0,5058.0,5478.0,6221.0,3550.0,833.778,987983.0,3151167.0,-0.068,0.491,93937776.0,89966457.0,99580550.0,74745917.0,2435265606930326.0,7355320909970024.0,-0.464,1.106,0.103,0.083,0.097,0.028,0.073,0.0014285714285714286,0.821,1.718,0.056,0.056,0.057,0.041,0.954,1.686,53.864,0.794,0.154,0.088,1227376884.0,1230410461.0,951023641.0,1257110453.0,1243594800.0,1243336652.0,1236565239.0,994024548.0,1262871207.0,1242213630.0,1257041425.0,1152103777.0,965942481.0,-0.123,0.908,1.741,323.023,1328.0,1408.0,2095.0,1942.0,1664.0,2474.0,64.208,70.547,69.834,62.769,66.864,72.716,84.786,-1.03,0.253,1.132,0.793,0.157,0.414,0.085,171380.0,166576.0,38147.0,53416.0,713327497.0,0.258,55797.0,56351.0,51976.0,49987.0,51857.0,52877.0,10117.0,-0.337,0.136,0.397,20.079,20.096,20.104,20.019,0.81,0.909,0.00575,0.002,0.164,81895.0,83894.0,82088.0,77304.0,24070.0,38532.0,371181791.0,-0.522,0.251,112.973,109.946,110.359,112.534,111.402,111.523,89.867,113.037,111.238,-1.28,5.909,-0.158,0.88,1.692,53.812,57.485,308.758,128.355
2013/05/21,1288595268.0,115.28,0.0576,11187257.0,78234657754155.0,11187257.0,10115815.0,11185307.0,11105894.0,10828878.0,10104470.0,7856442.0,11187257.0,11039255.0,10555903.0,8652501.0,461889.1818181818,1668384.0,4995489.0,7536246.0,695875985732.0,0.976,1.216,0.79,99.653,24.659,82460137223501.0,82572294944555.0,80527303537352.0,83060493226564.0,79356451214595.0,80446877111640.0,82181053698232.0,84442941330024.0,9987676000619.0,37692243439967.0,0.034,0.784,1.092,0.872,5038.0,5201.0,5891.0,5961.0,5247.0,5276.0,5679.0,5647.0,5116.0,5460.0,6214.0,3538.0,1105.0,973775.0,3129653.0,-0.101,0.487,92803828.0,88638824.0,98916981.0,73162071.0,2451080618913361.0,7304286982995606.0,-0.536,1.084,0.104,0.084,0.097,0.028,0.072,0.0014642857142857144,0.783,1.701,0.057,0.057,0.057,0.041,0.911,1.671,54.024,0.881,0.208,0.097,1238390687.0,1234766465.0,961867899.0,1272852861.0,1254844917.0,1249371134.0,1239922015.0,1000498630.0,1276162980.0,1257518226.0,1256839120.0,1159522933.0,975983261.0,-0.111,0.866,1.724,312.203,1347.0,1374.0,2059.0,1909.0,1622.0,2456.0,65.552,71.054,71.06,63.341,68.044,73.303,123.896,-0.864,0.222,1.123,0.792,0.157,-0.05,0.092,173076.0,166849.0,37955.0,53313.0,710556133.0,0.256,56122.0,56289.0,52270.0,50189.0,52047.0,52983.0,9725.0,-0.348,0.116,0.395,20.078,20.093,20.102,20.025,0.805,0.737,0.007,0.002,0.162,79999.0,84317.0,82119.0,77420.0,23509.0,38138.0,363621203.0,-0.555,0.22,113.795,110.895,110.71,113.907,112.371,112.024,90.425,114.191,112.571,0.986,7.516,-0.146,0.837,1.676,54.456,57.76,298.335,125.725
2013/05/22,1304746379.0,116.686,0.0583,11187257.0,88443185314328.0,11187257.0,10189580.0,11186282.0,11126235.0,10876662.0,10174328.0,7929646.0,11187257.0,11090017.0,10625028.0,8739201.0,408523.63636363635,1655615.0,5004525.0,7536246.0,685265421585.0,0.95,1.202,0.798,99.653,24.659,81836459519826.0,83530726181367.0,84485244425840.0,83778185504933.0,79942692124256.0,83438401157053.0,83648776290675.0,84849090576222.0,10110566596977.0,37800832257996.0,0.002,0.725,1.071,0.876,5127.0,5190.0,5862.0,5977.0,5229.0,5267.0,5649.0,5638.0,5118.0,5416.0,6198.0,3512.0,1433.0,987390.0,3082705.0,-0.133,0.483,89523843.0,87876992.0,98431562.0,72131529.0,2222358332164168.0,7241771763299086.0,-0.601,1.062,0.104,0.084,0.098,0.028,0.071,0.0015,0.749,1.683,0.058,0.058,0.058,0.04,0.87,1.656,54.133,0.792,0.239,0.104,1258122442.0,1240863303.0,972849417.0,1288799620.0,1267320283.0,1256754500.0,1244104232.0,1007185393.0,1292734021.0,1274107149.0,1257625687.0,1167058724.0,988336662.0,-0.089,0.827,1.707,312.36,1410.0,1365.0,1982.0,1894.0,1597.0,2443.0,66.695,71.275,72.414,63.972,69.399,73.943,164.878,-0.649,0.201,1.114,0.791,0.156,-0.368,0.097,173468.0,167033.0,37544.0,53085.0,704493036.0,0.255,56282.0,56185.0,52127.0,50316.0,51898.0,52973.0,9547.0,-0.355,0.097,0.393,20.078,20.103,20.11,20.032,0.801,0.785,0.00825,0.002,0.16,78025.0,83753.0,81647.0,77362.0,23583.0,37714.0,355578998.0,-0.581,0.189,115.055,112.625,111.216,115.296,113.45,112.645,91.002,115.636,114.019,3.151,9.721,-0.124,0.798,1.66,54.895,57.945,298.53,126.43
2013/05/23,1327690167.0,118.696,0.0593,11187257.0,90431457737529.0,11187257.0,10263346.0,11186770.0,11141490.0,10918075.0,10239678.0,8001242.0,11187257.0,11130198.0,10689394.0,8824061.0,355158.0909090909,1629444.0,5007947.0,7536246.0,663772194409.0,0.92,1.187,0.805,99.653,24.659,85703100268670.0,84860229104844.0,87458351081684.0,84665288469279.0,80619386679951.0,87735900265905.0,85373959179716.0,85492114947269.0,10285572344926.0,37786695099833.0,0.1,0.687,1.052,0.88,5242.0,5215.0,5820.0,5995.0,5506.0,5336.0,5658.0,5641.0,5197.0,5411.0,6193.0,3492.0,1582.0,938337.0,3047789.0,-0.159,0.479,85916305.0,86998139.0,97900204.0,71146427.0,1929081631924312.0,7205901007303314.0,-0.66,1.041,0.104,0.085,0.098,0.027,0.07,0.0015357142857142857,0.719,1.665,0.058,0.059,0.059,0.04,0.831,1.641,54.289,0.47,0.228,0.107,1277213290.0,1249500462.0,984087318.0,1308244893.0,1282412754.0,1266212589.0,1249496873.0,1014229454.0,1313526421.0,1291499080.0,1259787628.0,1174857422.0,1011411088.0,-0.058,0.792,1.69,319.784,1431.0,1384.0,1923.0,1862.0,1560.0,2424.0,68.843,71.87,73.552,64.545,70.61,74.522,195.981,-0.417,0.189,1.106,0.791,0.156,-0.553,0.099,173060.0,166980.0,38498.0,53094.0,704750595.0,0.253,56219.0,56254.0,51926.0,50502.0,52251.0,53128.0,9632.0,-0.324,0.083,0.39,20.077,20.105,20.11,20.037,0.797,0.706,0.0095,0.002,0.159,78120.0,83423.0,81751.0,77492.0,23322.0,37399.0,349664944.0,-0.578,0.161,116.887,114.296,111.95,116.996,114.761,113.452,91.611,117.456,115.536,-2.084,12.62,-0.093,0.763,1.644,55.53,58.211,305.729,127.245
2013/05/24,1394322522.0,124.605,0.0623,11187257.0,95283232048976.0,11187257.0,10337111.0,11187014.0,11152932.0,10953966.0,10300812.0,8071265.0,11187257.0,11159798.0,10749001.0,8907081.0,301792.5454545454,1589209.0,5005767.0,7536246.0,631396304202.0,0.886,1.171,0.812,99.653,24.659,91385958366944.0,86160170390339.0,91370791565330.0,86081014279905.0,81565441219888.0,92525966156057.0,87979709915749.0,86711244390235.0,11183758827335.0,37932412302579.0,0.325,0.679,1.036,0.884,5293.0,5202.0,5757.0,6013.0,5547.0,5370.0,5653.0,5640.0,5247.0,5396.0,6184.0,3465.0,1674.0,845524.0,3001186.0,-0.182,0.474,80752192.0,86993032.0,97658858.0,71211116.0,1092015923449265.0,7139410150702524.0,-0.71,1.019,0.105,0.085,0.099,0.026,0.07,0.0015714285714285715,0.691,1.648,0.06,0.06,0.061,0.039,0.796,1.625,54.748,0.138,0.196,0.108,1300198501.0,1261179624.0,996093699.0,1351283708.0,1310390196.0,1283293913.0,1258840463.0,1022583148.0,1357182380.0,1320776388.0,1266267588.0,1183873580.0,1080574282.0,-0.009,0.761,1.673,344.408,1443.0,1400.0,1828.0,1852.0,1546.0,2411.0,71.684,72.602,75.242,65.319,72.409,75.296,250.526,-0.151,0.188,1.098,0.791,0.156,-0.816,0.098,171372.0,166934.0,39315.0,53115.0,705301338.0,0.252,55898.0,56226.0,51649.0,50682.0,52432.0,53228.0,9499.0,-0.28,0.071,0.388,20.082,20.115,20.118,20.044,0.793,0.783,0.010750000000000001,0.002,0.157,78164.0,82837.0,81958.0,77656.0,22229.0,36991.0,342077868.0,-0.549,0.138,119.995,116.312,112.955,120.8,117.222,114.939,92.336,121.315,118.114,-10.195,22.906,-0.045,0.732,1.628,57.354,58.981,329.53,126.424
2013/05/25,1429774912.0,127.725,0.0639,11450754.0,95027092812990.0,11224900.0,10419660.0,11318884.0,11227388.0,11020204.0,10375002.0,8145539.0,11253132.0,11213951.0,10820849.0,8994052.0,248427.0,1554366.0,5006734.0,7799742.0,604013203318.0,0.855,1.154,0.818,99.691,27.595,93580594199832.0,88080768512047.0,93198942189160.0,87273824750983.0,82433934871056.0,94346533379080.0,90196440521412.0,87785079347532.0,11932008607218.0,37980949834118.0,0.558,0.686,1.023,0.888,5350.0,5179.0,5660.0,6033.0,5578.0,5401.0,5650.0,5639.0,5301.0,5386.0,6176.0,3434.0,1808.0,578853.0,2948196.0,-0.202,0.47,76182625.0,86652277.0,97308363.0,71272996.0,435940933906228.0,7101041724934000.0,-0.753,0.998,0.106,0.086,0.1,0.024,0.069,0.0016071428571428573,0.668,1.63,0.062,0.062,0.063,0.039,0.764,1.609,54.989,-0.114,0.158,0.107,1324478124.0,1273795313.0,1008521346.0,1390529310.0,1340236375.0,1302824713.0,1269868492.0,1031532418.0,1400943325.0,1353170491.0,1275245535.0,1193405035.0,1118488175.0,0.056,0.735,1.657,359.311,1473.0,1455.0,1766.0,1850.0,1545.0,2400.0,73.766,72.074,75.253,65.541,72.59,75.515,200.987,0.043,0.185,1.09,0.791,0.157,-1.061,0.092,170482.0,166818.0,41060.0,53226.0,708254327.0,0.25,55522.0,56108.0,51003.0,50726.0,51841.0,53065.0,10251.0,-0.28,0.057,0.386,20.073,20.061,20.065,20.045,0.782,0.655,0.012,0.004,0.153,77357.0,82132.0,81163.0,77480.0,22517.0,36613.0,335133825.0,-0.546,0.113,123.675,118.442,114.042,124.262,119.848,116.644,93.114,125.18,120.967,-12.015,37.291,0.019,0.706,1.612,58.288,59.38,343.935,126.909
2013/05/26,1441785669.0,128.75,0.0644,12153412.0,99559840402907.0,11362922.0,10525630.0,11736148.0,11458894.0,11171299.0,10489738.0,8233624.0,11485260.0,11348701.0,10932704.0,9094561.0,815574.0,1579043.0,5027426.0,8502400.0,623344087319.0,0.842,1.14,0.825,99.764,35.425,96623388421624.0,89401571651697.0,96379391296033.0,88911960171240.0,83538832002143.0,97336156480618.0,93066208494127.0,89392058758994.0,13342759011451.0,38274496584528.0,0.828,0.714,1.013,0.892,5404.0,5187.0,5595.0,6042.0,5444.0,5389.0,5628.0,5632.0,5318.0,5364.0,6160.0,3422.0,815.627,494678.0,2927624.0,-0.22,0.465,72773825.0,84004195.0,96172070.0,69300376.0,284175751777971.0,7108678601915208.0,-0.798,0.976,0.107,0.086,0.1,0.023,0.068,0.001642857142857143,0.644,1.613,0.064,0.063,0.064,0.039,0.737,1.594,55.069,-0.274,0.119,0.104,1350269910.0,1287841261.0,1021077771.0,1416157489.0,1365623698.0,1321352841.0,1280959923.0,1040548973.0,1429871559.0,1382497377.0,1285251692.0,1202927328.0,1130078258.0,0.129,0.714,1.641,362.545,1503.0,1473.0,1711.0,1810.0,1510.0,2376.0,76.01,71.842,75.838,65.954,73.38,75.916,172.833,0.21,0.186,1.082,0.799,0.16,-1.673,0.076,169673.0,166636.0,45782.0,53570.0,717446998.0,0.248,55037.0,55760.0,50407.0,50724.0,51111.0,52841.0,11335.0,-0.321,0.038,0.383,20.066,20.023,20.021,20.046,0.77,0.69,0.013,0.006,0.148,77361.0,81580.0,80420.0,77308.0,22899.0,36365.0,330603949.0,-0.56,0.087,127.026,120.706,115.257,126.506,122.073,118.258,93.897,127.717,123.544,-4.194,50.887,0.092,0.684,1.596,58.597,59.511,347.056,124.135
2013/05/27,1437885373.0,128.355,0.0642,12153412.0,104776522451930.0,11500944.0,10631601.0,11944780.0,11632523.0,11302247.0,10597072.0,8319773.0,11682882.0,11465811.0,11037722.0,9192994.0,662472.0,1575075.0,5040956.0,8502400.0,620215467762.0,0.84,1.127,0.831,99.764,35.425,99787818555941.0,93107998360402.0,100577956873980.0,91027235141998.0,84909005579548.0,101412723495770.0,96909946194184.0,91617669794533.0,15491796508717.0,38667939057478.0,1.15,0.768,1.008,0.896,5512.0,5206.0,5562.0,6059.0,5447.0,5397.0,5617.0,5628.0,5353.0,5354.0,6147.0,3395.0,1510.0,470995.0,2882157.0,-0.236,0.46,72110464.0,83464123.0,95720663.0,69484843.0,266740848093914.0,7063973317705612.0,-0.838,0.955,0.107,0.087,0.101,0.024,0.067,0.0016785714285714286,0.624,1.595,0.064,0.064,0.064,0.038,0.713,1.579,55.031,-0.477,0.065,0.099,1374971470.0,1301174177.0,1033548139.0,1427021431.0,1383689117.0,1336890512.0,1291084145.0,1049281641.0,1437833728.0,1404401243.0,1295073093.0,1212087935.0,1122333165.0,0.204,0.695,1.624,355.673,1553.0,1440.0,1688.0,1797.0,1503.0,2360.0,76.49,71.424,75.674,66.115,73.474,76.057,166.777,0.312,0.185,1.074,0.8,0.16,-1.954,0.058,169718.0,166345.0,47190.0,53677.0,720294360.0,0.245,55316.0,55683.0,50397.0,50763.0,50775.0,52735.0,11492.0,-0.364,0.018,0.38,20.064,20.011,20.001,20.048,0.758,0.728,0.001,0.006,0.144,76732.0,81438.0,80006.0,77235.0,23032.0,36132.0,326371322.0,-0.57,0.062,128.276,122.871,116.408,127.431,123.644,119.604,94.654,128.382,125.456,2.039,61.165,0.167,0.666,1.581,58.425,59.437,340.462,120.333
2013/05/28,1408976224.0,125.725,0.0629,12153412.0,96339507342859.0,11638966.0,10737571.0,12049096.0,11762745.0,11415736.0,10697481.0,8404029.0,11845999.0,11573719.0,11135904.0,9289350.0,496854.0885,1542242.0,5047382.0,8502400.0,594627344646.0,0.841,1.115,0.837,99.764,35.425,100225290065900.0,95694405444502.0,98458732108420.0,91735538102113.0,85646457306213.0,99688567889228.0,97717823439799.0,92630423110909.0,15954970605664.0,38757892385928.0,1.266,0.808,1.003,0.9,5454.0,5246.0,5477.0,6070.0,5337.0,5375.0,5592.0,5619.0,5356.0,5333.0,6128.0,3378.0,984.604,304703.0,2853046.0,-0.25,0.455,72651049.0,83211965.0,95365389.0,69965179.0,265731189858938.0,7021965402421110.0,-0.872,0.934,0.109,0.088,0.101,0.024,0.066,0.0017142857142857144,0.608,1.578,0.064,0.063,0.064,0.038,0.69,1.563,54.777,-0.503,0.028,0.095,1392168749.0,1315279718.0,1045610795.0,1417998828.0,1390010894.0,1346501940.0,1298690086.0,1057187016.0,1424080848.0,1412902431.0,1302947886.0,1220339101.0,1085639008.0,0.269,0.679,1.608,335.761,1570.0,1459.0,1683.0,1781.0,1495.0,2344.0,78.884,72.018,76.624,66.649,74.698,76.561,147.386,0.423,0.189,1.066,0.799,0.16,-1.699,0.045,171304.0,166609.0,43610.0,53502.0,715625093.0,0.243,55823.0,55704.0,50575.0,50896.0,50765.0,52732.0,11004.0,-0.382,0.001,0.377,20.061,20.003,19.987,20.05,0.746,0.742,0.001,0.007,0.139,76197.0,80044.0,79762.0,77213.0,18641.0,35778.0,320014904.0,-0.57,0.039,127.61,124.363,117.629,126.578,124.164,120.42,95.337,127.106,126.169,1.68,61.559,0.232,0.649,1.566,57.266,58.938,321.21,119.685
2013/05/29,1417376424.0,126.43,0.0632,12153412.0,100634321949710.0,11776988.0,10843542.0,12101254.0,11860412.0,11514092.0,10791412.0,8486433.0,11974610.0,11672426.0,11227248.0,9383630.0,331236.177,1478621.0,5046732.0,8502400.0,546579717972.0,0.842,1.103,0.843,99.764,35.425,100583450581500.0,97435996392414.0,99546527029066.0,92922042615126.0,86613416315471.0,99893083831136.0,98952802566101.0,94163886011600.0,16414042938810.0,38889944481893.0,1.332,0.847,1.0,0.904,5473.0,5300.0,5413.0,6083.0,5339.0,5370.0,5575.0,5613.0,5369.0,5324.0,6112.0,3357.0,1210.0,194929.0,2817033.0,-0.263,0.45,71796166.0,83321782.0,95135691.0,70756346.0,222108616626962.0,6977410680778140.0,-0.899,0.913,0.111,0.089,0.102,0.025,0.065,0.001,0.595,1.562,0.063,0.063,0.063,0.037,0.669,1.548,54.833,-0.534,-0.011,0.089,1408258756.0,1333190599.0,1057582515.0,1417687626.0,1396852276.0,1355951871.0,1306347269.0,1065103267.0,1417994515.0,1419204350.0,1311292147.0,1228509775.0,1077454797.0,0.326,0.665,1.592,316.972,1597.0,1503.0,1586.0,1786.0,1506.0,2333.0,81.603,72.305,78.125,67.379,76.496,77.255,150.705,0.564,0.2,1.058,0.799,0.16,-1.387,0.033,171721.0,166458.0,33230.0,53499.0,715548417.0,0.241,55933.0,55680.0,50561.0,51044.0,50974.0,52800.0,10692.0,-0.367,-0.012,0.374,20.052,19.984,19.963,20.051,0.733,0.68,0.001,0.008,0.134,75897.0,79830.0,79813.0,77286.0,18465.0,35540.0,315772932.0,-0.549,0.018,126.837,125.755,119.19,126.504,124.731,121.222,96.021,126.516,126.686,-4.13,52.483,0.289,0.634,1.55,57.499,59.032,303.086,120.096
2013/05/30,1427042015.0,127.245,0.0636,12153412.0,103366950087420.0,11915010.0,10920175.0,12127333.0,11933662.0,11599335.0,10879283.0,8567026.0,12068716.0,11761931.0,11311756.0,9475834.0,165618.26550000004,1503711.0,5046336.0,8309035.0,565286579534.0,0.841,1.092,0.848,99.764,23.33,100113593126660.0,99283923870969.0,101456738558240.0,94314696944765.0,87694289462048.0,101284833584090.0,100435540989850.0,95881697851670.0,16784715462854.0,39031451403830.0,1.392,0.889,0.998,0.907,5442.0,5342.0,5386.0,6100.0,5453.0,5396.0,5575.0,5612.0,5404.0,5334.0,6101.0,3333.0,1451.0,162949.0,2776751.0,-0.274,0.445,71605563.0,82656488.0,94649406.0,70834639.0,220519783114041.0,6946915836148666.0,-0.923,0.893,0.109,0.089,0.102,0.023,0.064,0.001,0.581,1.545,0.063,0.063,0.063,0.036,0.65,1.532,54.899,-0.646,-0.063,0.081,1422451877.0,1349832583.0,1069434841.0,1422364820.0,1404399711.0,1365430557.0,1314134027.0,1073057965.0,1420809186.0,1423900165.0,1320326027.0,1236629764.0,1066709371.0,0.376,0.652,1.577,296.035,1594.0,1512.0,1538.0,1760.0,1493.0,2312.0,83.334,72.835,78.991,67.911,77.738,77.747,140.21,0.687,0.214,1.051,0.794,0.158,-1.294,0.017,170882.0,166010.0,25629.0,53158.0,706454352.0,0.238,56259.0,55711.0,50812.0,51123.0,51032.0,52818.0,10302.0,-0.341,-0.023,0.37,20.038,19.974,19.952,20.052,0.72,0.713,0.001,0.008,0.13,75473.0,79874.0,79711.0,77307.0,18443.0,35370.0,312764866.0,-0.522,0.0,126.466,126.976,120.636,126.874,125.359,122.025,96.707,126.72,127.059,-7.22,44.412,0.338,0.621,1.535,57.776,59.14,282.851,119.388
