Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-7,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-ema-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-ema-7,transactionfees-btc-ema-30,transactionfees-btc-wma-3,transactionfees-btc-wma-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-30,transactionfees-btc-rsi-90,transactionfees-btc-roc-30,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-7,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-7,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-trx-90,size-btc-sma-30,size-btc-ema-30,size-btc-ema-90,size-btc-wma-3,size-btc-wma-7,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-7,transactions-btc-sma-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-std-90,transactions-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-14,sentbyaddress-btc-var-90,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-3,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-14,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-7,activeaddresses-btc-wma-90,price-btc-sma-3,price-btc-sma-14,price-btc-sma-90,price-btc-ema-3,price-btc-ema-7,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2016-04-20,6739842686,436.562,0.0871,0.0437,1.038,1.367,19.119,178678307672,172466149992,169009197629,153846572236,178553232307,176908421709,169641580825,178678307672,178528927429,175205817984,171274673920,163233831985,37404347445,0.274,0.331,0.597,99.918,94.616,94.585,57.628,1.3032488962137907e+18,1.2675902764366902e+18,1.1724392478945044e+18,1.3094504292921196e+18,1.2998110831350884e+18,1.269637513146029e+18,1.14338999847345e+18,1.288139051763033e+18,1.220578100872322e+18,1.5075870146920544e+17,2.339340675565991e+17,5.6820465171703e+33,1.3681286990894e+34,0.322,1.255,1.23,1.267,1.371,1.295,1.261,1.257,1.271,1.447,1.293,1.249,1.26,1.303,-0.519,0.03,-0.172,-0.339,-0.329,48.434,-27.518,941024565,6271517913,0.327,0.087,0.085,0.089,0.086,0.085,0.084,0.284,49.679,50.639,2.763,0.043,0.041,0.043,0.043,0.043,0.043,0.005,0.002,0.067,0.03,53.331,5.405,9.452,9.649,1.942,6650338319,6611510018,6543849107,6263765659,6672707945,6619617753,6564910510,6493709158,6674636513,6636252081,6585520008,6518474358,186525333,606728431,459996364,488839892,7129283987537920,8697925006336000.0,9.202984724600422e+16,0.079,0.207,62.064,56.94,7.82,5220,7352,6955,2354.0,30473.0,1385882,1470069,0.249,120.444,126.03,138.528,127.838,104.611,2736.0,-0.53,9.759,1.193,1.118,1.151,1.153,1.118,1.133,1.151,1.118,1.133,1.112,1.117,1.155,1.172,0.332,0.372,0.39,0.035,0.311,718685,723605,709103,737940,733011,728839,725911,724858,175730,7720217407,0.004,211025,208017,207266,201968,47166,556167835,-0.0005,296914,74308,268177019,1380415522,19.102,19.158,19.277,19.468,19.49,19.116,19.166,19.258,19.378,19.504,19.109,19.211,19.485,0.358,-0.228,-0.38,0.032,-0.012,40.079,46.193,-1.948,410263,412796,430.865,424.532,410.079,432.315,429.08,411.879,432.406,430.054,427.007,423.212,10.178,10.607,36.016,22.388,25.899,28.128,324.295,0.054,0.176,60.371,6.543,5.405,443.215,458.712,668.951,1,1,1,1
2016-04-21,6844381753,443.215,0.0893,0.0443,1.122,1.17,19.069,178678307672,173310921020,169448580047,154572394546,178615769990,177350893200,170224595461,178678307672,178678307672,176034105674,171898487471,163779584412,36762900690,0.292,0.329,0.594,99.918,94.616,94.585,57.628,1.3198495827773883e+18,1.2759068995570924e+18,1.1785708590489114e+18,1.3436951991897613e+18,1.3193602065681014e+18,1.2810434483548457e+18,1.1500502074934332e+18,1.2996770667595492e+18,1.2265998648500844e+18,1.614009997990043e+17,2.3340946711816416e+17,6.5125706840295e+33,1.3619994835096e+34,0.324,1.265,1.215,1.263,1.362,1.232,1.238,1.245,1.265,1.44,1.25,1.238,1.254,1.299,-0.786,0.026,-0.173,-0.332,-0.33,47.82,-40.18,953272197,6269243254,0.311,0.086,0.086,0.089,0.087,0.086,0.07,0.282,50.122,50.813,3.361,0.044,0.041,0.044,0.044,0.043,0.043,0.005,0.005,0.085,0.033,53.782,12.615,9.467,9.651,1.923,6733781063,6657182471,6571047481,6273799830,6758544849,6675808753,6602173342,6516333197,6771658230,6694470014,6625591028,6542394172,224861458,614880646,478248805,903075360,12381009286660096,1.2640668839665664e+16,9.451955233144013e+16,0.082,0.205,64.713,57.646,15.2,5419,7420,6973,3188.0,30458.0,2540086,2337489,0.239,121.356,126.988,138.411,129.193,104.509,2731.0,-0.52,9.185,1.102,1.107,1.151,1.155,1.119,1.132,1.149,1.118,1.098,1.115,1.117,1.153,1.172,0.331,0.362,0.39,0.033,0.309,719276,724128,709600,723099,732912,730182,726751,725090,175291,7681690132,0.006,208865,208008,207613,202203,47162,556070736,0.01,296768,74151,277701504,1374580971,19.098,19.123,19.252,19.46,19.485,19.092,19.142,19.233,19.358,19.494,19.092,19.183,19.476,0.369,-0.232,-0.396,0.034,-0.014,38.932,45.859,-2.037,411583,412640,436.165,426.19,410.631,437.765,432.614,412.568,438.581,433.72,429.498,424.658,13.656,13.115,36.505,49.65,46.62,43.0,333.16,0.057,0.175,63.076,6.725,12.615,445.474,444.29,0.0,1,1,0,0
2016-04-22,6880953660,445.474,0.0902,0.0445,1.181,1.277,19.017,178678307672,174155692047,169887962465,155298216856,178647038831,177682746818,170769996248,178678307672,178678307672,176749757228,172493953770,164309384700,36051657137,0.305,0.328,0.592,99.918,94.616,94.585,57.628,1.3248671597802148e+18,1.2776436701958362e+18,1.1817090086809231e+18,1.3232966267909043e+18,1.3117256336382656e+18,1.279821349079974e+18,1.1525128602868596e+18,1.298786357729694e+18,1.2284356901367967e+18,1.596384348234247e+17,2.302006773802808e+17,6.3711074682182e+33,1.3248087966585e+34,0.324,1.271,1.24,1.262,1.356,1.255,1.248,1.249,1.265,1.437,1.256,1.242,1.255,1.297,-0.514,0.024,-0.165,-0.324,-0.331,48.18,-28.713,959363365,5928104197,0.295,0.089,0.087,0.089,0.089,0.087,0.058,0.28,50.32,50.889,5.278,0.044,0.041,0.044,0.044,0.044,0.043,0.005,0.006,0.108,0.036,53.935,14.582,9.489,9.664,1.903,6821726033,6700693395,6600415244,6285023451,6819749254,6727094979,6639344051,6539857097,6845244529,6750412811,6666911851,6567644972,262124240,621885009,487171438,1010125941,17646529175142400,1.7177279319236608e+16,9.66852410019922e+16,0.086,0.204,65.583,57.891,17.206,5637,7503,7006,3907.0,28463.0,3815803,3371047,0.23,122.212,128.348,138.385,131.487,104.363,2723.0,-0.507,13.978,1.114,1.106,1.156,1.158,1.134,1.138,1.151,1.12,1.137,1.131,1.127,1.155,1.172,0.313,0.361,0.387,0.033,0.307,722613,727399,711033,747458,742968,737526,730335,726253,172696,7456015685,0.01,208693,208237,207820,202392,47015,552591823,0.02,296309,74223,276125025,1377255842,19.068,19.087,19.225,19.447,19.482,19.055,19.11,19.204,19.336,19.484,19.051,19.152,19.465,0.381,-0.401,-0.32,0.036,-0.017,37.781,45.517,-1.656,406519,411954,441.751,427.987,411.261,441.62,435.829,413.291,443.236,437.237,432.07,426.19,16.43,15.511,36.93,56.691,67.487,60.145,340.949,0.061,0.174,63.941,6.831,14.582,445.852,449.257,0.0,1,1,0,0
2016-04-23,6888382990,445.852,0.0799,0.0446,0.913,1.223,19.018,178678307672,175000463075,170327344884,156024039165,178662673251,177931637031,171280209889,178678307672,178678307672,177352772644,173061072815,164823232850,35266394106,0.315,0.326,0.589,99.918,94.616,94.585,57.628,1.3276166145721715e+18,1.2803656489649823e+18,1.1858230174007552e+18,1.3235187927013007e+18,1.3133869212108288e+18,1.2826835388446523e+18,1.1562858807296207e+18,1.301789042906252e+18,1.2315670369884792e+18,1.5993490990450048e+17,2.26981974020948e+17,6.3947938515402e+33,1.2880204132612e+34,0.323,1.223,1.244,1.262,1.35,1.239,1.242,1.246,1.263,1.432,1.232,1.239,1.252,1.294,-0.569,0.022,-0.16,-0.317,-0.333,48.012,-31.766,952801726,2700871809,0.28,0.086,0.085,0.088,0.085,0.086,0.044,0.277,48.156,50.027,-5.249,0.044,0.042,0.044,0.045,0.044,0.043,0.005,0.005,0.131,0.04,53.961,12.499,9.507,9.675,1.893,6871239468,6737853365,6633924671,6295046150,6854066122,6767416982,6672549243,6562342639,6878573007,6797335210,6705307551,6592327403,291317383,631311220,510979740,902042889,20102572167208960,2.121645436505293e+16,9.963846417983078e+16,0.09,0.202,65.761,57.94,15.068,5746,7519,6988,3764.0,11151.0,3541674,3572426,0.221,121.499,125.058,137.622,125.73,104.752,2743.0,-0.498,-36.617,1.072,1.108,1.152,1.158,1.079,1.108,1.136,1.115,1.037,1.083,1.101,1.139,1.167,0.331,0.358,0.395,0.032,0.304,721965,722701,709792,707517,723592,728296,725946,724723,171893,7386772197,0.01,209151,208057,206353,202012,47243,557979981,0.025,295380,74684,283372524,1394438128,19.035,19.074,19.197,19.421,19.478,19.036,19.087,19.179,19.316,19.474,19.026,19.124,19.455,0.392,-0.762,-0.344,0.038,-0.019,37.8,45.521,-1.779,404742,411456,444.847,430.053,411.811,443.736,438.335,414.007,445.287,440.169,434.452,427.685,17.583,17.375,37.495,49.537,77.287,75.477,351.46,0.065,0.172,64.086,7.222,12.499,452.604,451.828,0.0,1,1,0,0
2016-04-24,6994324237,452.604,0.0823,0.0453,0.999,1.223,18.991,178678307672,175845234103,170766727302,156749861475,178670490461,178118304691,171757506520,178678307672,178678307672,177843151924,173599844608,165321128861,34402043253,0.32,0.324,0.587,99.918,94.616,94.585,57.628,1.313191502115859e+18,1.281181345794995e+18,1.1883228396037007e+18,1.3009395926929551e+18,1.3026955974051077e+18,1.2794911810267986e+18,1.1579763447282647e+18,1.2987462263709576e+18,1.232608333148197e+18,1.5871011512565757e+17,2.240393988212432e+17,6.2972251607999e+33,1.2548413056046e+34,0.319,1.241,1.237,1.26,1.346,1.231,1.237,1.243,1.26,1.428,1.232,1.236,1.25,1.291,-0.386,0.022,-0.159,-0.31,-0.334,48.012,-24.006,941089741,2454113892,0.265,0.084,0.085,0.088,0.083,0.085,0.03,0.275,48.688,50.226,4.273,0.045,0.042,0.045,0.045,0.044,0.044,0.005,0.006,0.157,0.045,54.422,14.221,9.529,9.706,1.911,6921220296,6794151085,6672728219,6306237822,6924195180,6824143796,6715452576,6590212419,6940115392,6861452928,6753360827,6622745872,331276924,644647424,622464805,1007250515,25486405898665984,2.7436100068704256e+16,1.0389257538469888e+17,0.096,0.201,68.18,58.646,16.824,5759,7475,6939,3594.0,10008.0,3229312,3560272,0.212,120.956,121.436,136.749,118.664,105.0,2756.0,-0.493,-11.969,1.031,1.124,1.156,1.157,1.059,1.094,1.127,1.113,1.001,1.059,1.087,1.129,1.163,0.286,0.311,0.387,0.024,0.301,725432,723040,710192,711310,723278,728664,726333,724797,171890,7386577681,0.011,207830,207624,204848,201594,47438,562599397,0.026,294527,74594,277238511,1391061818,19.009,19.057,19.167,19.396,19.475,19.014,19.063,19.154,19.295,19.463,19.004,19.097,19.444,0.404,-0.774,-0.309,0.041,-0.022,37.184,45.339,-1.599,404145,411024,447.977,432.461,412.437,448.17,441.902,414.855,449.165,444.215,437.458,429.551,19.891,19.952,38.308,56.352,98.91,99.516,366.867,0.071,0.171,66.579,8.967,14.221,457.376,449.954,0.0,1,0,0,0
2016-04-25,7069582671,457.376,0.0911,0.0457,1.346,1.291,18.865,178678307672,176690005131,171206109721,157440897114,178674399067,178258305436,172204009820,178678307672,178678307672,178220895066,174110269148,165803072734,33628949882,0.322,0.323,0.584,99.918,94.616,94.585,53.392,1.301226940538329e+18,1.2779351835452088e+18,1.190523212533234e+18,1.260715016703369e+18,1.2810083562490412e+18,1.2704944137821414e+18,1.1575821676734592e+18,1.2896404162380298e+18,1.2315472001620634e+18,1.659745469789173e+17,2.181316014459945e+17,6.8868875612142e+33,1.1895348887349e+34,0.312,1.246,1.259,1.26,1.341,1.261,1.251,1.249,1.262,1.425,1.257,1.243,1.252,1.29,-0.398,0.021,-0.146,-0.303,-0.335,48.246,-23.553,947559779,2391219980,0.25,0.084,0.086,0.088,0.086,0.086,0.019,0.273,50.605,50.947,-2.972,0.045,0.042,0.045,0.045,0.045,0.044,0.005,0.006,0.186,0.051,54.746,16.341,9.555,9.746,1.944,6984096633,6862083821,6715478877,6318771701,6996888925,6885503515,6762669922,6621139532,7014296579,6930310825,6806274753,6656681090,375891864,659490684,682567069,1128049056,32003702103400448,3.532367336678195e+16,1.0873199059604275e+17,0.102,0.2,69.751,59.138,18.986,5818,7436,6901,3420.0,9773.0,2924495,3445678,0.204,121.908,122.18,136.534,119.441,105.076,2760.0,-0.487,-19.553,1.086,1.128,1.169,1.159,1.131,1.127,1.141,1.118,1.158,1.118,1.117,1.142,1.167,0.26,0.321,0.383,0.026,0.299,733739,732805,713801,788950,757120,746894,735944,728088,174699,7629931217,0.017,207426,207480,205660,201942,47240,557903554,0.029,294470,73446,287658234,1348590669,18.958,19.027,19.13,19.358,19.47,18.939,19.014,19.116,19.267,19.45,18.933,19.057,19.431,0.422,-1.123,-0.444,0.045,-0.025,34.481,44.506,-2.298,414158,411521,451.944,435.126,413.151,452.773,445.77,415.79,453.865,448.568,440.78,431.645,22.377,22.825,39.225,64.243,125.182,130.242,384.655,0.077,0.17,68.194,9.88,16.341,463.109,446.236,0.0,1,0,0,0
2016-04-26,7159667369,463.109,0.624,0.0463,8.217,1.513,18.874,178678307672,177534776158,171645492139,158092507858,178676353369,178363305995,172621706455,178678307672,178678307672,178486002072,174592346435,166269829010,32970612986,0.321,0.321,0.582,99.918,94.616,94.585,48.857,1.3010091277474573e+18,1.2785337086724618e+18,1.1941916593777636e+18,1.2602570581963845e+18,1.278058333105893e+18,1.2697453020978376e+18,1.1598085636075684e+18,1.2884112548915924e+18,1.2330496170882657e+18,1.6556540890605603e+17,2.1139788093560064e+17,6.8529761565574e+33,1.1172266016016e+34,0.304,1.342,1.295,1.27,1.339,1.387,1.316,1.285,1.278,1.427,1.391,1.279,1.268,1.294,-0.153,0.02,-0.084,-0.29,-0.336,49.003,-9.177,961207025,2231672408,0.236,0.266,0.221,0.123,0.356,0.221,0.169,0.278,85.209,74.005,650.503,0.046,0.042,0.046,0.046,0.045,0.044,0.005,0.007,0.219,0.059,55.133,17.464,9.558,9.745,1.944,7074524759,6939590767,6760480602,6332100128,7078278147,6954044478,6815602915,6655883264,7102081947,7004706712,6865499886,6694960338,428606660,678179178,722126552,1199558461,41604870223044608,4.592591717636506e+16,1.149817494534226e+17,0.109,0.199,71.493,59.719,20.126,5836,7385,6853,3566.0,9130.0,3179838,3411457,0.195,122.825,122.801,136.321,120.22,105.163,2765.0,-0.48,-17.517,3.521,1.618,1.414,1.236,2.902,2.073,1.598,1.274,4.724,2.895,2.062,1.596,1.323,4.988,3.672,2.554,3.371,0.304,739863,737985,715983,819342,774319,755965,741063,729999,175611,7709847275,0.026,210888,207714,208559,203012,47879,573102839,0.037,295162,72874,387554414,1327669890,18.91,18.993,19.096,19.325,19.464,18.907,18.979,19.084,19.242,19.437,18.891,19.023,19.418,0.439,-1.003,-0.476,0.048,-0.028,34.832,44.58,-2.458,422312,412081,457.696,437.936,413.916,457.941,450.105,416.83,459.447,453.281,444.511,434.021,25.613,26.21,40.39,68.852,164.002,171.741,407.835,0.084,0.169,69.995,10.412,17.464,458.712,446.352,0.0,0,0,0,0
2016-04-27,7093422562,458.712,0.0884,0.0459,1.41,1.179,18.847,178678307672,178379547186,172084874558,158744118603,178677330520,178442056414,173012454921,178678307672,178678307672,178638472940,175046076469,166722264170,32246233868,0.317,0.319,0.579,99.918,94.616,94.585,48.857,1.297329993438449e+18,1.280530590869126e+18,1.1983068072924902e+18,1.2634278034384947e+18,1.2773758939137508e+18,1.2699514141666757e+18,1.162294969663772e+18,1.2880503729878738e+18,1.234780350709959e+18,1.6379282847208986e+17,2.027743003734515e+17,6.7070226647219e+33,1.0279354222986e+34,0.295,1.328,1.268,1.26,1.335,1.283,1.282,1.27,1.272,1.421,1.309,1.268,1.262,1.29,-0.394,0.019,-0.056,-0.279,-0.337,47.934,-25.035,964921222,2223066669,0.222,0.268,0.188,0.12,0.267,0.202,0.29,0.283,49.3,50.08,-11.401,0.046,0.042,0.046,0.046,0.046,0.045,0.005,0.007,0.249,0.066,54.769,19.505,9.572,9.781,1.971,7107557534,6990102177,6800806098,6346425352,7085850354,6988888999,6852645534,6684111606,7111530849,7043164660,6909892147,6727412767,463471476,687370881,592709468,1289270183,44064785093492736,5.370145231176499e+16,1.181196820897792e+17,0.117,0.198,68.492,59.094,22.213,5844,7327,6802,3752.0,9116.0,3519222,3390732,0.186,122.735,122.332,135.947,119.331,105.038,2758.0,-0.473,8.117,3.658,1.64,1.425,1.237,2.529,1.984,1.586,1.277,3.669,2.719,2.034,1.596,1.326,4.948,3.663,2.551,3.355,0.31,746556,746842,719484,854396,804798,773538,749799,733260,177753,7899070856,0.038,214130,207875,210542,203809,48203,580892758,0.048,295280,71996,399119989,1295859532,18.862,18.954,19.056,19.288,19.459,18.877,18.946,19.052,19.216,19.424,18.859,18.989,19.404,0.457,-1.116,-0.486,0.052,-0.031,34.265,44.401,-2.512,422896,412150,459.732,440.443,414.748,458.327,452.257,417.75,459.955,455.666,447.282,436.018,26.374,28.405,40.958,74.87,173.899,201.707,419.39,0.092,0.168,66.985,8.326,19.505,444.29,446.988,0.0,0,0,1,0
2016-04-28,6871834139,444.29,0.089,0.0444,1.45,1.297,18.788,178674262508,178677440851,172523852460,159395594509,178671751350,178498085356,173377210873,178672239926,178675273799,178676689606,175470676316,167160111502,31450919070,0.31,0.317,0.577,99.107,94.54,94.564,48.847,1.2827534406409766e+18,1.2735704080439286e+18,1.2004616047463795e+18,1.2408745601630474e+18,1.263487752103478e+18,1.2637103442421612e+18,1.162534966601639e+18,1.281126775534169e+18,1.2342288786889528e+18,1.636964116603411e+17,1.974709206819848e+17,6.699128797618e+33,9.7486911287477e+33,0.285,1.33,1.286,1.263,1.331,1.29,1.286,1.274,1.274,1.418,1.294,1.275,1.265,1.289,-0.343,0.018,-0.029,-0.268,-0.337,48.337,-20.931,969921454,2205381296,0.208,0.267,0.163,0.118,0.178,0.183,0.383,0.287,49.324,50.097,-27.351,0.046,0.042,0.045,0.045,0.045,0.045,0.005,0.007,0.267,0.074,53.597,18.166,9.596,9.805,1.972,7041641356,6994023947,6825603209,6359592948,6978842247,6959625284,6855204015,6696222737,6993669152,7013597651,6919362552,6744294524,467000043,681698866,453959240,1185083579,38363914777108480,5.45222601249833e+16,1.1617833610029466e+17,0.124,0.197,59.804,57.076,20.839,5855,7272,6753,3849.0,9065.0,3704142,3365127,0.177,122.276,120.896,135.411,117.039,105.156,2764.0,-0.467,-7.277,3.692,1.666,1.425,1.241,2.259,1.913,1.577,1.28,2.564,2.539,2.009,1.598,1.331,4.914,3.652,2.551,3.335,0.315,748591,756555,723394,875968,834439,792462,759530,736988,181050,8194744288,0.054,219155,208137,212948,204777,48809,595584614,0.062,295098,71360,391024245,1273070803,18.836,18.914,19.018,19.259,19.453,18.832,18.906,19.017,19.189,19.41,18.822,18.954,19.39,0.478,-0.868,-0.559,0.057,-0.034,33.027,44.005,-2.888,421804,412095,455.37,441.947,415.507,451.308,450.265,418.333,452.234,453.655,447.794,437.01,24.62,28.621,40.587,68.302,151.53,204.79,411.818,0.099,0.167,58.456,6.304,18.166,449.257,446.657,0.0,1,1,1,0
2016-04-29,6950178394,449.257,0.0857,0.0449,1.249,1.389,18.773,178667912542,178676080144,172962599882,160046993588,178665504561,178538378460,173717988093,178664737558,178670944734,178674265196,175866508917,167583488716,30579310222,0.302,0.314,0.574,98.576,94.495,94.551,48.841,1.277953986186692e+18,1.2742617233737057e+18,1.2032353825367194e+18,1.2541123982378929e+18,1.2675328401513382e+18,1.2656532841273398e+18,1.1654204818952824e+18,1.282433582270847e+18,1.236280841495899e+18,1.638574899796897e+17,1.9561692238768902e+17,6.712319255611e+33,9.5664950811078e+33,0.275,1.288,1.302,1.269,1.328,1.339,1.311,1.289,1.281,1.418,1.323,1.293,1.273,1.291,-0.319,0.017,0.014,-0.255,-0.338,48.65,-18.666,968120305,2206545221,0.195,0.088,0.144,0.116,0.087,0.164,0.453,0.291,49.188,49.996,-8.875,0.045,0.042,0.045,0.045,0.045,0.045,0.005,0.007,0.278,0.08,53.941,18.771,9.612,9.794,1.933,6971811698,7003913195,6852303295,6373232026,6964510320,6957263562,6867867265,6712606973,6947937670,7002636263,6935972577,6765254494,468786628,679294320,608869548,1227517013,34322832301514752,5.494022567214285e+16,1.1536019331380838e+17,0.131,0.196,61.586,57.594,21.45,5860,7208,6696,4086.0,9082.0,4174705,3348567,0.168,121.522,118.236,134.654,112.867,105.608,2788.0,-0.465,-28.842,1.37,1.665,1.425,1.246,2.007,1.824,1.556,1.28,1.343,2.297,1.953,1.586,1.331,4.906,3.653,2.55,3.336,0.319,750722,760181,725358,851391,837004,798356,763671,738805,178542,7969289790,0.07,226426,208883,216095,206028,49996,624903262,0.081,295476,71390,438240258,1274150481,18.803,18.879,18.983,19.229,19.446,18.803,18.873,18.984,19.162,19.396,18.79,18.921,19.375,0.499,-0.89,-0.62,0.062,-0.037,32.73,43.909,-3.198,432432,413055,450.753,443.575,416.296,450.283,450.013,419.013,449.177,452.847,448.769,438.265,23.288,28.731,40.419,71.001,135.588,206.362,408.434,0.105,0.166,60.259,8.818,18.771,451.828,451.464,0.0,1,1,1,0
