Date,difficulty-btc--trx90,hashrate-btc--trx90,sentbyaddress-btc--var30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma90,activeaddresses-btc--ema90,activeaddresses-btc--std30,activeaddresses-btc--trx90,bitcoin-price_raw_1d
2017/07/08,0.406,0.41,2132505116.0,0.094,17.986,18.015,18.042,18.006,609946.0,104317.0,0.102,2540.0
2017/07/09,0.406,0.41,2462064290.0,0.09,17.984,18.011,18.04,18.006,606573.0,113836.0,0.1,2455.0
2017/07/10,0.406,0.411,2463704927.0,0.087,17.981,18.006,18.038,18.005,607596.0,115651.0,0.098,2341.0
2017/07/11,0.407,0.411,2459141806.0,0.084,17.979,18.001,18.035,18.004,609337.0,120085.0,0.096,2341.0
2017/07/12,0.407,0.412,2418942885.0,0.082,17.977,17.994,18.032,18.002,609778.0,120290.0,0.095,2365.0
2017/07/13,0.407,0.413,2151075773.0,0.079,17.975,17.988,18.029,18.0,609069.0,117123.0,0.093,2276.0
2017/07/14,0.407,0.413,2056531335.0,0.076,17.972,17.98,18.026,17.998,607872.0,116785.0,0.091,2079.0
2017/07/15,0.408,0.414,1966249950.0,0.073,17.97,17.977,18.024,17.997,606906.0,108958.0,0.09,1941.0
2017/07/16,0.408,0.414,2065961328.0,0.069,17.968,17.975,18.022,17.996,605131.0,107856.0,0.088,2054.0
2017/07/17,0.408,0.415,2059756159.0,0.066,17.966,17.969,18.019,17.994,604770.0,107831.0,0.086,2268.0
2017/07/18,0.409,0.416,2074521354.0,0.063,17.964,17.966,18.017,17.993,606180.0,111747.0,0.084,2309.0
2017/07/19,0.41,0.416,2051675515.0,0.061,17.963,17.965,18.015,17.993,606675.0,112425.0,0.083,2471.0
2017/07/20,0.41,0.417,1855823327.0,0.058,17.963,17.965,18.014,17.993,605862.0,109784.0,0.081,2702.0
2017/07/21,0.411,0.418,1829064238.0,0.055,17.965,17.97,18.015,17.995,606128.0,109865.0,0.079,2766.0
2017/07/22,0.412,0.419,1839517259.0,0.052,17.966,17.972,18.014,17.996,605121.0,109546.0,0.078,2760.0
2017/07/23,0.413,0.421,2153585254.0,0.049,17.966,17.97,18.013,17.995,601764.0,117935.0,0.076,2745.0
2017/07/24,0.413,0.422,2145709865.0,0.046,17.967,17.969,18.012,17.995,601694.0,118196.0,0.074,2625.0
2017/07/25,0.414,0.423,1946902227.0,0.043,17.967,17.964,18.009,17.993,601084.0,109625.0,0.072,2503.0
2017/07/26,0.415,0.425,1915318331.0,0.04,17.966,17.942,18.0,17.986,600095.0,109871.0,0.07,2571.0
2017/07/27,0.416,0.426,1805766807.0,0.038,17.964,17.92,17.992,17.978,599622.0,109835.0,0.068,2742.0
2017/07/28,0.417,0.427,1665686211.0,0.035,17.963,17.909,17.986,17.973,599226.0,107952.0,0.067,2725.0
2017/07/29,0.418,0.429,1752685512.0,0.032,17.962,17.898,17.981,17.968,598503.0,106002.0,0.065,2693.0
2017/07/30,0.419,0.43,1814531681.0,0.029,17.962,17.896,17.978,17.966,595601.0,112531.0,0.063,2771.0
2017/07/31,0.42,0.431,1790446159.0,0.026,17.957,17.867,17.967,17.954,595797.0,112872.0,0.061,2785.0
2017/08/01,0.421,0.433,2377532882.0,0.022,17.95,17.827,17.951,17.939,591709.0,126242.0,0.058,2718.0
2017/08/02,0.422,0.434,2426522154.0,0.019,17.942,17.786,17.934,17.922,590009.0,127849.0,0.056,2747.0
2017/08/03,0.423,0.435,2322726065.0,0.015,17.936,17.757,17.921,17.909,587504.0,131520.0,0.054,2831.0
2017/08/04,0.424,0.436,2319008204.0,0.012,17.93,17.73,17.908,17.896,587724.0,131781.0,0.051,3152.0
2017/08/05,0.425,0.437,2318536672.0,0.008,17.925,17.708,17.897,17.884,587647.0,131418.0,0.049,3238.0
2017/08/06,0.426,0.439,2263657115.0,0.005,17.919,17.681,17.883,17.87,584851.0,132392.0,0.047,3306.0
2017/08/07,0.427,0.44,2308031581.0,0.002,17.911,17.648,17.868,17.853,585204.0,132887.0,0.044,3422.0
2017/08/08,0.428,0.441,2368523643.0,-0.001,17.905,17.621,17.854,17.838,587902.0,136509.0,0.042,3353.0
2017/08/09,0.429,0.442,2435646167.0,-0.004,17.896,17.586,17.837,17.82,588411.0,133982.0,0.04,3399.0
2017/08/10,0.43,0.444,2419328003.0,-0.007,17.888,17.549,17.819,17.801,589141.0,128362.0,0.039,3514.0
2017/08/11,0.432,0.444,2675362274.0,-0.009,17.879,17.516,17.801,17.782,590340.0,129363.0,0.037,3780.0
2017/08/12,0.433,0.445,2714343778.0,-0.011,17.871,17.479,17.783,17.762,590086.0,129376.0,0.035,4041.0
2017/08/13,0.434,0.446,2741221745.0,-0.013,17.862,17.447,17.765,17.742,590324.0,129767.0,0.034,4185.0
2017/08/14,0.435,0.446,2813838473.0,-0.015,17.853,17.418,17.748,17.723,589940.0,129748.0,0.032,4189.0
2017/08/15,0.436,0.447,3151070744.0,-0.016,17.847,17.395,17.733,17.706,593076.0,141001.0,0.031,4177.0
2017/08/16,0.438,0.447,3229530479.0,-0.018,17.838,17.366,17.716,17.686,592584.0,140958.0,0.03,4354.0
2017/08/17,0.439,0.447,3417820641.0,-0.019,17.83,17.346,17.701,17.669,596127.0,151258.0,0.029,4240.0
2017/08/18,0.44,0.448,3506851117.0,-0.02,17.822,17.33,17.688,17.652,596327.0,150477.0,0.028,4090.0
2017/08/19,0.441,0.448,3512051789.0,-0.021,17.814,17.317,17.676,17.637,596874.0,151189.0,0.028,4101.0
2017/08/20,0.442,0.449,3528356833.0,-0.022,17.806,17.305,17.664,17.622,594706.0,153349.0,0.027,4043.0
2017/08/21,0.444,0.449,3486746391.0,-0.023,17.797,17.29,17.651,17.606,592696.0,155514.0,0.026,3941.0
2017/08/22,0.445,0.448,3252276738.0,-0.024,17.789,17.278,17.639,17.591,588370.0,162602.0,0.024,4156.0
2017/08/23,0.446,0.447,3583023728.0,-0.025,17.78,17.269,17.628,17.577,591351.0,171248.0,0.023,4202.0
2017/08/24,0.446,0.446,3628257549.0,-0.026,17.771,17.263,17.618,17.563,589170.0,173947.0,0.022,4367.0
2017/08/25,0.447,0.444,3629707170.0,-0.027,17.761,17.255,17.607,17.55,587510.0,175204.0,0.021,4323.0
2017/08/26,0.448,0.442,3603580229.0,-0.028,17.75,17.248,17.597,17.536,585846.0,176553.0,0.019,4349.0
2017/08/27,0.448,0.44,3605747615.0,-0.029,17.739,17.237,17.586,17.521,587324.0,178989.0,0.018,4316.0
2017/08/28,0.448,0.437,3479046062.0,-0.03,17.727,17.225,17.574,17.506,586943.0,178976.0,0.017,4473.0
2017/08/29,0.448,0.435,3444047163.0,-0.031,17.716,17.211,17.561,17.49,588224.0,176241.0,0.016,4586.0
2017/08/30,0.448,0.433,3483545801.0,-0.031,17.704,17.199,17.55,17.475,590598.0,181012.0,0.015,4677.0
2017/08/31,0.448,0.431,2613869854.0,-0.032,17.691,17.188,17.538,17.46,592205.0,171463.0,0.014,4808.0
2017/09/01,0.448,0.429,2480549194.0,-0.032,17.678,17.174,17.526,17.444,593630.0,170638.0,0.014,4694.0
2017/09/02,0.448,0.427,2325299317.0,-0.032,17.665,17.163,17.514,17.43,594221.0,164945.0,0.013,4601.0
2017/09/03,0.447,0.426,2436769136.0,-0.032,17.654,17.155,17.504,17.416,592228.0,168566.0,0.013,4402.0
2017/09/04,0.447,0.424,2407933734.0,-0.033,17.641,17.146,17.493,17.402,593659.0,169857.0,0.012,4290.0
2017/09/05,0.446,0.423,2211677076.0,-0.032,17.628,17.137,17.482,17.388,595331.0,163499.0,0.012,4564.0
2017/09/06,0.445,0.423,2267121601.0,-0.032,17.615,17.13,17.472,17.375,597659.0,166966.0,0.012,4613.0
2017/09/07,0.444,0.422,2229517320.0,-0.032,17.602,17.122,17.462,17.361,598854.0,163764.0,0.012,4509.0
2017/09/08,0.444,0.422,2306562802.0,-0.032,17.589,17.111,17.451,17.347,601097.0,167129.0,0.012,4327.0
2017/09/09,0.443,0.422,2447260486.0,-0.031,17.575,17.105,17.441,17.334,599628.0,169320.0,0.012,4224.0
2017/09/10,0.442,0.422,2676489093.0,-0.031,17.563,17.106,17.434,17.325,597144.0,174241.0,0.012,4239.0
2017/09/11,0.441,0.422,2675426270.0,-0.031,17.55,17.103,17.426,17.313,597807.0,174217.0,0.012,4271.0
2017/09/12,0.439,0.422,2672786737.0,-0.031,17.537,17.097,17.417,17.302,598581.0,174510.0,0.011,3956.0
2017/09/13,0.438,0.422,2670620085.0,-0.031,17.525,17.09,17.408,17.29,599221.0,174249.0,0.011,3648.0
2017/09/14,0.437,0.423,2474284660.0,-0.031,17.513,17.082,17.398,17.277,599332.0,167926.0,0.011,3430.0
2017/09/15,0.436,0.423,2663707804.0,-0.03,17.501,17.077,17.389,17.266,601768.0,171756.0,0.012,3733.0
2017/09/16,0.435,0.424,2567861933.0,-0.03,17.488,17.07,17.38,17.254,601218.0,163240.0,0.012,3669.0
2017/09/17,0.433,0.425,2729460884.0,-0.03,17.477,17.065,17.371,17.243,598417.0,169581.0,0.012,3962.0
2017/09/18,0.432,0.425,2760775067.0,-0.029,17.464,17.053,17.361,17.23,597508.0,169947.0,0.011,3978.0
2017/09/19,0.431,0.426,2594223558.0,-0.029,17.45,17.043,17.35,17.218,589798.0,208687.0,0.011,3958.0
2017/09/20,0.43,0.427,2602561287.0,-0.029,17.437,17.034,17.341,17.206,588523.0,207409.0,0.01,3811.0
2017/09/21,0.43,0.427,2383473246.0,-0.029,17.423,17.026,17.331,17.194,589043.0,194865.0,0.009,3645.0
2017/09/22,0.429,0.428,2204166888.0,-0.029,17.41,17.015,17.321,17.182,588083.0,189596.0,0.008,3735.0
2017/09/23,0.429,0.429,2284672846.0,-0.029,17.395,17.003,17.31,17.169,585644.0,190693.0,0.007,3713.0
2017/09/24,0.429,0.43,2634234687.0,-0.029,17.38,16.989,17.299,17.156,582922.0,194286.0,0.006,3832.0
2017/09/25,0.429,0.431,2613009040.0,-0.03,17.366,16.976,17.287,17.143,582531.0,192470.0,0.005,3928.0
2017/09/26,0.429,0.432,2587034582.0,-0.03,17.353,16.965,17.277,17.13,583510.0,191533.0,0.004,4045.0
2017/09/27,0.429,0.432,2583121133.0,-0.03,17.34,16.955,17.266,17.118,583372.0,191461.0,0.003,4200.0
2017/09/28,0.43,0.433,2476141382.0,-0.03,17.328,16.945,17.256,17.106,585088.0,192195.0,0.002,4156.0
2017/09/29,0.43,0.434,2444756135.0,-0.03,17.315,16.935,17.246,17.095,586830.0,190141.0,0.001,4290.0
2017/09/30,0.43,0.435,2415179127.0,-0.03,17.303,16.927,17.236,17.084,585456.0,189280.0,0.0,4323.0
2017/10/01,0.431,0.435,2472268909.0,-0.031,17.291,16.919,17.227,17.073,584166.0,188257.0,-0.001,4421.0
2017/10/02,0.431,0.436,2602988559.0,-0.031,17.279,16.911,17.217,17.062,587090.0,194232.0,-0.001,4326.0
2017/10/03,0.432,0.437,2545796798.0,-0.031,17.267,16.905,17.209,17.052,589008.0,194736.0,-0.001,4263.0
2017/10/04,0.432,0.438,2480711831.0,-0.031,17.254,16.9,17.2,17.042,587427.0,194540.0,-0.002,4268.0
2017/10/05,0.433,0.439,2333249292.0,-0.031,17.241,16.894,17.191,17.032,586688.0,192070.0,-0.002,4372.0
2017/10/06,0.433,0.439,2340922354.0,-0.03,17.227,16.889,17.183,17.023,589148.0,191849.0,-0.003,4364.0
2017/10/07,0.434,0.44,2353407404.0,-0.03,17.214,16.885,17.175,17.014,588803.0,189918.0,-0.003,4508.0
2017/10/08,0.434,0.44,2198478965.0,-0.03,17.202,16.883,17.168,17.006,588111.0,184262.0,-0.003,4655.0
2017/10/09,0.435,0.441,2255175293.0,-0.03,17.191,16.884,17.163,17.0,589409.0,185676.0,-0.004,4825.0
2017/10/10,0.435,0.442,2199158754.0,-0.029,17.181,16.892,17.159,16.996,591613.0,187061.0,-0.004,4796.0
2017/10/11,0.436,0.443,2294280456.0,-0.029,17.172,16.901,17.156,16.992,593184.0,188652.0,-0.004,5076.0
2017/10/12,0.436,0.444,2365510223.0,-0.028,17.163,16.912,17.155,16.99,595049.0,190915.0,-0.003,5611.0
2017/10/13,0.437,0.444,2626116697.0,-0.027,17.154,16.924,17.153,16.989,597043.0,193776.0,-0.003,5677.0
2017/10/14,0.437,0.444,2626223533.0,-0.026,17.144,16.937,17.152,16.988,599738.0,199522.0,-0.002,5632.0
2017/10/15,0.437,0.445,2406786195.0,-0.025,17.136,16.948,17.152,16.987,602748.0,201856.0,-0.002,5680.0
2017/10/16,0.438,0.446,2514407660.0,-0.024,17.127,16.961,17.152,16.987,605388.0,207193.0,-0.001,5633.0
2017/10/17,0.438,0.447,2540014546.0,-0.023,17.118,16.972,17.151,16.987,608442.0,208631.0,0.001,5398.0
2017/10/18,0.439,0.448,2607963335.0,-0.021,17.11,16.987,17.152,16.989,610605.0,210940.0,0.002,5656.0
2017/10/19,0.439,0.449,2903880585.0,-0.02,17.101,17.003,17.154,16.992,614350.0,171732.0,0.004,5788.0
2017/10/20,0.439,0.451,2933504152.0,-0.018,17.093,17.022,17.157,16.997,617181.0,172695.0,0.005,6077.0
2017/10/21,0.44,0.452,2932515117.0,-0.016,17.086,17.04,17.161,17.001,619074.0,174177.0,0.007,5919.0
2017/10/22,0.44,0.454,2925396509.0,-0.014,17.079,17.058,17.164,17.006,622950.0,179474.0,0.009,5877.0
2017/10/23,0.441,0.456,2580439651.0,-0.013,17.072,17.073,17.167,17.011,625823.0,171983.0,0.011,5662.0
2017/10/24,0.441,0.457,2440781808.0,-0.011,17.068,17.085,17.169,17.015,630255.0,167055.0,0.014,5546.0
2017/10/25,0.442,0.459,2444581840.0,-0.009,17.063,17.09,17.169,17.017,634066.0,169424.0,0.016,5824.0
2017/10/26,0.442,0.462,2436334093.0,-0.007,17.057,17.096,17.169,17.02,634976.0,168454.0,0.019,5824.0
2017/10/27,0.443,0.464,2453294513.0,-0.005,17.051,17.102,17.169,17.023,634060.0,167273.0,0.021,5755.0
2017/10/28,0.444,0.465,2588629605.0,-0.003,16.852,15.999,16.792,16.648,620125.0,295444.0,0.023,5882.0
2017/10/29,0.445,0.466,2678155920.0,-0.001,16.658,14.967,16.423,16.277,606496.0,377733.0,0.022,6122.0
2017/10/30,0.446,0.467,2406440253.0,0.001,16.467,14.001,16.062,15.911,593166.0,439797.0,0.021,6244.0
2017/10/31,0.448,0.469,1859514025.0,0.003,16.467,14.206,16.086,15.927,580130.0,491695.0,0.019,6507.0
2017/11/01,0.45,0.47,1981657457.0,0.005,16.465,14.397,16.11,15.942,567379.0,534235.0,0.016,6963.0
2017/11/02,0.452,0.472,2054057258.0,0.007,16.463,14.576,16.134,15.958,554910.0,571073.0,0.012,7240.0
2017/11/03,0.454,0.473,1888582429.0,0.009,16.46,14.744,16.156,15.974,542714.0,604526.0,0.007,7264.0
2017/11/04,0.456,0.474,1924075915.0,0.011,16.459,14.9,16.179,15.989,530786.0,634211.0,0.002,7472.0
2017/11/05,0.458,0.475,2202018322.0,0.013,16.459,15.046,16.2,16.005,519120.0,656684.0,-0.004,7254.0
2017/11/06,0.461,0.476,2037174611.0,0.014,16.458,15.183,16.222,16.02,507711.0,679245.0,-0.011,7113.0
2017/11/07,0.463,0.477,1840906674.0,0.016,16.461,15.321,16.246,16.039,513648.0,687406.0,-0.017,7383.0
2017/11/08,0.466,0.478,1850681210.0,0.017,16.465,15.451,16.27,16.058,518679.0,691310.0,-0.023,7250.0
2017/11/09,0.468,0.479,1870332466.0,0.019,16.469,15.576,16.294,16.079,525312.0,698042.0,-0.028,6951.0
2017/11/10,0.47,0.48,1893006990.0,0.021,16.474,15.696,16.319,16.1,528990.0,699102.0,-0.032,6549.0
2017/11/11,0.472,0.481,2518563969.0,0.022,16.479,15.809,16.344,16.121,529164.0,695874.0,-0.036,6115.0
2017/11/12,0.475,0.48,2988653999.0,0.023,16.482,15.904,16.365,16.139,527083.0,692065.0,-0.04,6345.0
2017/11/13,0.476,0.479,3022677122.0,0.024,16.485,15.993,16.385,16.157,532351.0,694466.0,-0.043,6601.0
2017/11/14,0.478,0.477,3008322272.0,0.025,16.49,16.082,16.407,16.176,536710.0,694173.0,-0.046,7074.0
2017/11/15,0.48,0.476,3045291059.0,0.026,16.493,16.164,16.427,16.195,539343.0,691461.0,-0.048,7462.0
2017/11/16,0.481,0.474,2992819925.0,0.027,16.496,16.24,16.448,16.214,527489.0,704493.0,-0.051,7840.0
2017/11/17,0.482,0.473,2975381987.0,0.028,16.498,16.311,16.467,16.232,534396.0,712630.0,-0.054,7705.0
2017/11/18,0.484,0.472,2851778097.0,0.029,16.501,16.378,16.487,16.251,538521.0,709356.0,-0.056,7832.0
2017/11/19,0.485,0.471,2868540978.0,0.03,16.504,16.441,16.506,16.27,544342.0,712948.0,-0.058,8112.0
2017/11/20,0.485,0.47,3000526191.0,0.031,16.506,16.498,16.524,16.288,550773.0,720702.0,-0.059,8178.0
2017/11/21,0.486,0.469,3105980638.0,0.033,16.507,16.543,16.538,16.303,557226.0,723944.0,-0.059,8206.0
2017/11/22,0.487,0.469,3117250788.0,0.034,16.506,16.581,16.552,16.317,561345.0,723466.0,-0.059,8184.0
2017/11/23,0.487,0.468,2950233400.0,0.035,16.505,16.612,16.563,16.329,567365.0,723995.0,-0.058,8168.0
2017/11/24,0.487,0.468,2944827560.0,0.037,16.504,16.639,16.573,16.341,572311.0,723300.0,-0.057,8464.0
2017/11/25,0.487,0.467,2983095774.0,0.039,16.504,16.668,16.584,16.353,578165.0,732053.0,-0.056,9041.0
2017/11/26,0.487,0.466,2962194683.0,0.04,16.504,16.692,16.594,16.365,582843.0,739997.0,-0.054,9607.0
2017/11/27,0.487,0.466,3194138768.0,0.042,16.504,16.713,16.604,16.376,589713.0,733374.0,-0.052,9867.0
2017/11/28,0.486,0.465,3488245595.0,0.044,16.504,16.733,16.613,16.388,595592.0,719341.0,-0.049,10480.0
2017/11/29,0.486,0.464,4220207943.0,0.047,16.505,16.758,16.624,16.401,604257.0,709433.0,-0.046,9996.0
2017/11/30,0.485,0.464,4556077005.0,0.049,16.508,16.786,16.636,16.416,611517.0,689237.0,-0.042,10236.0
2017/12/01,0.484,0.463,4863904367.0,0.052,16.51,16.813,16.649,16.432,619201.0,664305.0,-0.037,10976.0
2017/12/02,0.483,0.463,4851576829.0,0.055,16.512,16.84,16.662,16.447,623372.0,624596.0,-0.033,11320.0
2017/12/03,0.482,0.463,4864037037.0,0.057,16.514,16.865,16.674,16.463,628268.0,578408.0,-0.028,11414.0
2017/12/04,0.481,0.463,5169344648.0,0.06,16.517,16.888,16.686,16.479,636261.0,529715.0,-0.023,11716.0
2017/12/05,0.48,0.463,5099303008.0,0.063,16.518,16.907,16.697,16.493,643618.0,465399.0,-0.017,12656.0
2017/12/06,0.478,0.463,5669515648.0,0.067,16.52,16.921,16.706,16.507,653033.0,388125.0,-0.011,15282.0
2017/12/07,0.477,0.464,5796924693.0,0.07,16.522,16.934,16.716,16.52,657843.0,389373.0,-0.005,16326.0
2017/12/08,0.476,0.465,5776182289.0,0.073,16.522,16.941,16.723,16.531,664617.0,394154.0,0.001,15335.0
2017/12/09,0.475,0.466,5796865680.0,0.077,16.521,16.948,16.73,16.543,671650.0,399922.0,0.008,14558.0
2017/12/10,0.474,0.467,5733874393.0,0.08,16.522,16.958,16.738,16.556,678024.0,401892.0,0.015,16561.0
2017/12/11,0.474,0.468,4571264048.0,0.083,16.523,16.971,16.747,16.57,684613.0,393078.0,0.023,16914.0
2017/12/12,0.473,0.469,3435859182.0,0.086,16.525,16.982,16.756,16.584,690936.0,368628.0,0.03,16746.0
2017/12/13,0.472,0.471,3738488615.0,0.089,16.529,17.004,16.769,16.601,699728.0,378030.0,0.038,16521.0
2017/12/14,0.472,0.473,4849512139.0,0.093,16.532,17.023,16.78,16.618,709254.0,388140.0,0.046,17543.0
2017/12/15,0.472,0.475,4941559976.0,0.097,16.537,17.046,16.793,16.637,716456.0,384718.0,0.055,18334.0
2017/12/16,0.471,0.477,4845680744.0,0.101,16.541,17.068,16.806,16.655,721587.0,203993.0,0.063,19401.0
2017/12/17,0.471,0.479,4686979350.0,0.105,16.549,17.1,16.823,16.678,727977.0,205480.0,0.072,18854.0
2017/12/18,0.471,0.482,4224359634.0,0.108,16.557,17.134,16.841,16.702,734063.0,194604.0,0.08,18319.0
2017/12/19,0.471,0.484,3622681297.0,0.112,16.564,17.164,16.857,16.724,736722.0,191116.0,0.089,16899.0
2017/12/20,0.471,0.487,3598779890.0,0.116,16.57,17.182,16.87,16.744,740728.0,188172.0,0.097,16311.0
2017/12/21,0.472,0.49,3586919076.0,0.12,16.577,17.197,16.882,16.762,743268.0,187496.0,0.105,14030.0
2017/12/22,0.473,0.492,3449296067.0,0.123,16.584,17.217,16.896,16.783,748021.0,174469.0,0.113,15086.0
2017/12/23,0.474,0.495,3626199866.0,0.127,16.592,17.236,16.91,16.803,751117.0,171294.0,0.121,13698.0
2017/12/24,0.475,0.497,4323989012.0,0.13,16.6,17.254,16.923,16.823,754957.0,162466.0,0.129,13825.0
2017/12/25,0.477,0.499,5603686907.0,0.132,16.609,17.274,16.937,16.844,755027.0,171742.0,0.136,15224.0
2017/12/26,0.478,0.501,6436715601.0,0.134,16.617,17.293,16.951,16.866,754994.0,176583.0,0.143,15712.0
2017/12/27,0.48,0.503,6466054340.0,0.136,16.626,17.313,16.965,16.887,758651.0,175949.0,0.15,14342.0
2017/12/28,0.481,0.505,6512276650.0,0.138,16.635,17.333,16.98,16.909,761006.0,175428.0,0.157,14598.0
2017/12/29,0.483,0.507,6407822320.0,0.14,16.645,17.357,16.996,16.933,765373.0,174649.0,0.163,13277.0
2017/12/30,0.485,0.509,6457287513.0,0.142,16.655,17.377,17.01,16.955,767775.0,176232.0,0.169,13402.0
2017/12/31,0.487,0.511,6816802353.0,0.143,16.668,17.414,17.031,16.984,769537.0,178946.0,0.175,13523.0
2018/01/01,0.489,0.513,7591891573.0,0.144,16.681,17.454,17.053,17.014,771138.0,176199.0,0.181,13924.0
2018/01/02,0.491,0.515,7546203030.0,0.145,16.695,17.493,17.075,17.044,775776.0,173728.0,0.187,15027.0
2018/01/03,0.493,0.518,7545442436.0,0.147,16.709,17.531,17.097,17.074,779681.0,172748.0,0.193,14883.0
2018/01/04,0.494,0.52,7940454526.0,0.148,16.722,17.563,17.118,17.103,786096.0,178898.0,0.199,15881.0
2018/01/05,0.496,0.522,7591789231.0,0.15,16.735,17.589,17.136,17.131,789731.0,172362.0,0.204,16784.0
2018/01/06,0.498,0.525,7587470321.0,0.151,16.747,17.611,17.154,17.157,795300.0,174513.0,0.21,16733.0
2018/01/07,0.5,0.527,7720813470.0,0.153,16.759,17.633,17.171,17.183,799683.0,175297.0,0.216,15476.0
2018/01/08,0.502,0.529,7797984914.0,0.154,16.771,17.663,17.192,17.213,804591.0,176986.0,0.221,15041.0
2018/01/09,0.504,0.532,7712986601.0,0.156,16.783,17.691,17.212,17.242,808559.0,177460.0,0.227,14328.0
2018/01/10,0.506,0.534,7780499656.0,0.158,16.794,17.715,17.23,17.27,812534.0,177776.0,0.233,13863.0
2018/01/11,0.507,0.537,7786886071.0,0.16,16.805,17.739,17.249,17.299,818355.0,183642.0,0.238,13850.0
2018/01/12,0.509,0.539,7656366684.0,0.161,16.816,17.766,17.269,17.328,822005.0,176662.0,0.243,14363.0
2018/01/13,0.511,0.542,6640197589.0,0.163,16.828,17.792,17.289,17.358,822275.0,167079.0,0.248,13821.0
2018/01/14,0.513,0.545,7194728970.0,0.164,16.84,17.817,17.309,17.388,822076.0,168606.0,0.253,13932.0
2018/01/15,0.515,0.548,7353213646.0,0.164,16.852,17.844,17.329,17.418,821888.0,173495.0,0.257,12255.0
2018/01/16,0.517,0.551,7344957043.0,0.165,16.864,17.872,17.35,17.45,823046.0,171330.0,0.261,10747.0
2018/01/17,0.519,0.554,7276058407.0,0.165,16.875,17.898,17.37,17.481,825993.0,169047.0,0.265,11561.0
2018/01/18,0.522,0.557,7098572888.0,0.166,16.886,17.923,17.39,17.512,828320.0,167400.0,0.269,11560.0
2018/01/19,0.524,0.56,7348928483.0,0.166,16.897,17.948,17.41,17.543,828993.0,168914.0,0.272,12544.0
2018/01/20,0.527,0.564,7878168834.0,0.166,16.91,17.982,17.434,17.578,829386.0,169420.0,0.275,11984.0
2018/01/21,0.529,0.568,8367539289.0,0.165,16.925,18.024,17.46,17.616,830162.0,169850.0,0.278,11217.0
2018/01/22,0.532,0.572,8691456688.0,0.164,16.941,18.067,17.487,17.654,829707.0,173908.0,0.28,10800.0
2018/01/23,0.534,0.576,8963477710.0,0.163,16.958,18.107,17.513,17.693,828704.0,179928.0,0.282,11094.0
2018/01/24,0.537,0.58,8619365585.0,0.161,16.974,18.141,17.538,17.729,829129.0,172632.0,0.284,11384.0
2018/01/25,0.539,0.584,8809946786.0,0.159,16.99,18.172,17.562,17.766,827407.0,172967.0,0.285,11085.0
2018/01/26,0.542,0.589,9534269241.0,0.157,17.197,18.199,17.585,17.801,825129.0,185601.0,0.286,11294.0
2018/01/27,0.545,0.593,10785155159.0,0.154,17.401,18.212,17.602,17.827,824099.0,190677.0,0.287,11710.0
2018/01/28,0.549,0.597,11206330347.0,0.151,17.605,18.224,17.62,17.849,820081.0,211074.0,0.287,11372.0
2018/01/29,0.552,0.601,11205802974.0,0.148,17.617,18.225,17.633,17.863,816420.0,227735.0,0.287,10781.0
2018/01/30,0.556,0.606,11489540331.0,0.144,17.629,18.222,17.646,17.876,814026.0,236156.0,0.286,10154.0
2018/01/31,0.56,0.61,11631841021.0,0.14,17.639,18.217,17.657,17.887,808882.0,259337.0,0.285,9755.0
2018/02/01,0.564,0.614,11578014049.0,0.136,17.651,18.216,17.668,17.899,807078.0,260930.0,0.284,8748.0
2018/02/02,0.567,0.618,11132879312.0,0.133,17.663,18.219,17.682,17.913,806121.0,261005.0,0.282,9091.0
2018/02/03,0.571,0.621,10392466353.0,0.129,17.676,18.225,17.696,17.927,802050.0,261538.0,0.28,8826.0
2018/02/04,0.575,0.625,10740367897.0,0.124,17.688,18.229,17.709,17.941,797506.0,272517.0,0.278,7704.0
2018/02/05,0.579,0.63,10486018501.0,0.119,17.7,18.238,17.723,17.955,797058.0,261169.0,0.275,6852.0
2018/02/06,0.583,0.634,9440889634.0,0.115,17.712,18.25,17.738,17.971,798201.0,253319.0,0.273,7933.0
2018/02/07,0.587,0.638,8691930106.0,0.11,17.723,18.261,17.753,17.987,795929.0,244728.0,0.27,8256.0
2018/02/08,0.591,0.642,7713550394.0,0.105,17.733,18.263,17.765,17.999,792750.0,241197.0,0.267,8300.0
2018/02/09,0.595,0.646,6590875503.0,0.1,17.745,18.28,17.782,18.017,790479.0,232581.0,0.264,8691.0
2018/02/10,0.599,0.649,5792997538.0,0.095,17.758,18.294,17.798,18.033,786141.0,215302.0,0.261,8234.0
2018/02/11,0.603,0.652,5735852977.0,0.089,17.772,18.309,17.814,18.05,784913.0,199903.0,0.257,8662.0
2018/02/12,0.608,0.656,5683852880.0,0.083,17.786,18.327,17.831,18.068,784834.0,198131.0,0.254,8657.0
