Date,difficulty-btc--trx14,difficulty-btc--trx30,difficulty-btc--trx90,difficulty-btc--rsi30,difficulty-btc--rsi90,hashrate-btc--trx90,mining_profitability-btc--trx7,mining_profitability-btc--trx90,transactionfees-btc--trx14,confirmationtime-btc--trx90,marketcap-btc--trx14,transactionvalue-btc--trx30,transactionvalue-btc--roc90,fee_to_reward-btc--trx30,size-btc--trx30,transactions-btc--std14,transactions-btc--var30,transactions-btc--trx14,transactions-btc--trx30,transactions-btc--trx90,sentbyaddress-btc--trx7,sentbyaddress-btc--trx90,top100cap-btc--sma14,top100cap-btc--sma90,top100cap-btc--ema14,top100cap-btc--ema30,top100cap-btc--ema90,top100cap-btc--wma14,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--trx14,activeaddresses-btc--trx7,activeaddresses-btc--trx90,price-btc--trx30,price-btc--rsi90,bitcoin-price_raw_7d
2015/09/28,0.307,0.224,0.12,98.841,90.012,0.132,-0.16,-0.26,-0.507,-0.01,-0.042,-0.428,-8.708,0.014,0.162,74747.0,911306746.0,0.203,0.283,0.149,-0.061,0.098,20.451,20.087,20.452,20.511,20.377,20.418,20.362,0.13,-0.053,0.431,0.057,-0.232,47.028,238.724
2015/09/29,0.3,0.226,0.121,98.841,90.012,0.132,0.019,-0.259,-0.439,-0.01,-0.025,-0.42,22.514,0.004,0.145,73856.0,861494170.0,0.117,0.276,0.149,0.154,0.098,20.441,20.082,20.444,20.504,20.378,20.41,20.368,0.124,-0.055,0.538,0.058,-0.227,47.168,243.136
2015/09/30,0.291,0.228,0.121,98.841,90.012,0.134,-0.033,-0.259,-0.383,-0.01,-0.007,-0.41,-0.681,-0.004,0.129,72367.0,857701143.0,0.061,0.27,0.149,0.34,0.098,20.435,20.078,20.444,20.5,20.379,20.411,20.376,0.115,-0.056,0.634,0.06,-0.222,47.002,245.262
2015/10/01,0.283,0.23,0.122,99.029,90.638,0.135,-0.075,-0.259,-0.309,-0.01,0.009,-0.394,13.252,-0.009,0.112,27725.0,856138514.0,0.017,0.263,0.149,0.401,0.098,20.43,20.074,20.443,20.496,20.38,20.412,20.384,0.109,-0.055,0.49,0.061,-0.217,47.008,243.701
2015/10/02,0.28,0.232,0.123,99.194,91.313,0.136,-0.02,-0.258,-0.26,-0.01,0.024,-0.372,28.998,-0.011,0.096,22354.0,851559428.0,-0.007,0.257,0.149,0.443,0.098,20.42,20.07,20.433,20.488,20.38,20.403,20.391,0.104,-0.055,0.347,0.063,-0.21,47.155,243.629
2015/10/03,0.278,0.234,0.124,99.194,91.313,0.136,-0.017,-0.258,-0.234,-0.011,0.038,-0.355,-26.32,-0.018,0.076,21674.0,859934951.0,-0.053,0.247,0.149,0.187,0.098,20.403,20.063,20.406,20.471,20.377,20.378,20.394,0.14,-0.056,-0.007,0.064,-0.204,47.272,244.579
2015/10/04,0.277,0.236,0.125,99.194,91.313,0.137,-0.042,-0.257,-0.215,-0.011,0.052,-0.342,-14.7,-0.031,0.051,23255.0,860930219.0,-0.138,0.231,0.149,-0.156,0.097,20.385,20.057,20.381,20.455,20.373,20.354,20.398,0.161,-0.057,-0.112,0.065,-0.197,47.346,245.811
2015/10/05,0.276,0.237,0.126,99.194,91.313,0.138,-0.05,-0.257,-0.204,-0.011,0.065,-0.325,42.979,-0.046,0.025,23202.0,859792803.0,-0.206,0.215,0.148,-0.422,0.097,20.364,20.05,20.359,20.439,20.37,20.331,20.401,0.168,-0.06,-0.201,0.066,-0.19,47.335,246.638
2015/10/06,0.275,0.239,0.127,99.194,91.313,0.139,-0.085,-0.257,-0.203,-0.011,0.081,-0.303,74.147,-0.057,0.004,24380.0,826619518.0,-0.226,0.203,0.148,-0.492,0.096,20.344,20.043,20.341,20.425,20.367,20.312,20.405,0.165,-0.062,-0.147,0.068,-0.182,48.134,247.404
2015/10/07,0.272,0.24,0.128,99.194,91.313,0.14,-0.104,-0.256,-0.198,-0.011,0.1,-0.278,44.405,-0.065,-0.004,24578.0,820919149.0,-0.231,0.192,0.147,-0.399,0.096,20.327,20.036,20.323,20.411,20.363,20.293,20.409,0.17,-0.064,-0.092,0.069,-0.174,48.515,251.284
2015/10/08,0.268,0.242,0.129,99.194,91.313,0.141,-0.045,-0.256,-0.184,-0.011,0.118,-0.243,31.449,-0.068,-0.004,25235.0,814179728.0,-0.215,0.183,0.147,-0.134,0.096,20.318,20.029,20.315,20.402,20.361,20.285,20.414,0.17,-0.065,-0.001,0.07,-0.165,48.252,254.488
2015/10/09,0.262,0.242,0.13,99.194,91.313,0.142,-0.14,-0.256,-0.151,-0.01,0.135,-0.206,46.259,-0.07,0.0024999999999999996,26383.0,829208520.0,-0.23,0.171,0.146,-0.212,0.095,20.31,20.023,20.307,20.392,20.359,20.277,20.419,0.169,-0.066,-0.212,0.072,-0.156,48.239,259.868
2015/10/10,0.256,0.243,0.131,99.194,91.313,0.142,0.152,-0.255,-0.114,-0.01,0.15,-0.175,24.721,-0.074,0.009,25415.0,827341895.0,-0.244,0.158,0.145,-0.182,0.095,20.301,20.017,20.299,20.383,20.356,20.268,20.424,0.169,-0.066,-0.106,0.073,-0.146,48.414,269.135
2015/10/11,0.248,0.243,0.132,99.194,91.313,0.143,0.152,-0.255,-0.087,-0.01,0.164,-0.149,-7.52,-0.084,0.017,26461.0,807348283.0,-0.294,0.141,0.145,-0.384,0.094,20.293,20.01,20.291,20.374,20.354,20.26,20.428,0.168,-0.065,-0.054,0.074,-0.137,48.64,266.726
2015/10/12,0.24,0.243,0.133,99.194,91.313,0.144,0.156,-0.254,-0.063,-0.01,0.177,-0.125,-16.472,-0.091,0.026,26122.0,807548314.0,-0.313,0.126,0.144,-0.465,0.094,20.281,20.004,20.277,20.362,20.35,20.246,20.432,0.173,-0.065,0.046,0.076,-0.127,48.793,263.775
2015/10/13,0.23,0.242,0.134,99.194,91.313,0.144,0.168,-0.254,-0.045,-0.01,0.189,-0.096,-4.226,-0.095,0.035,25541.0,804777982.0,-0.31,0.114,0.143,-0.446,0.093,20.265,19.997,20.264,20.35,20.346,20.232,20.436,0.169,-0.065,0.076,0.077,-0.117,48.935,267.214
2015/10/14,0.221,0.241,0.135,99.194,91.313,0.145,0.247,-0.254,-0.021,-0.009,0.204,-0.065,-12.435,-0.097,0.042,25835.0,774768951.0,-0.277,0.105,0.142,-0.24,0.093,20.246,19.989,20.252,20.338,20.342,20.22,20.44,0.141,-0.064,0.098,0.078,-0.106,49.65,268.111
2015/10/15,0.21,0.239,0.136,99.204,91.344,0.146,0.409,-0.253,0.001,-0.009,0.223,-0.029,12.797,-0.1,0.049,28770.0,760403357.0,-0.207,0.102,0.141,0.381,0.092,20.229,19.981,20.245,20.33,20.339,20.214,20.445,0.094,-0.063,0.435,0.08,-0.095,50.233,271.908
2015/10/16,0.2,0.238,0.136,99.213,91.375,0.146,0.381,-0.252,0.043,-0.009,0.251,0.012,76.816,-0.097,0.056,29169.0,727995757.0,-0.132,0.101,0.141,0.861,0.092,20.219,19.973,20.243,20.323,20.337,20.214,20.45,0.054,-0.062,0.636,0.081,-0.083,51.191,276.61
2015/10/17,0.19,0.236,0.137,99.213,91.375,0.147,0.453,-0.252,0.107,-0.009,0.289,0.052,85.594,-0.092,0.065,28679.0,193076643.0,-0.071,0.1,0.14,1.245,0.093,20.22,19.966,20.244,20.318,20.335,20.218,20.456,0.056,-0.06,0.973,0.083,-0.069,52.776,279.731
2015/10/18,0.18,0.234,0.138,99.213,91.375,0.148,0.606,-0.251,0.168,-0.009,0.326,0.083,7.767,-0.089,0.072,25191.0,162982780.0,-0.051,0.095,0.14,1.226,0.093,20.22,19.958,20.241,20.312,20.332,20.218,20.462,0.056,-0.057,1.083,0.085,-0.054,52.329,289.505
2015/10/19,0.17,0.231,0.139,99.213,91.375,0.148,0.732,-0.25,0.228,-0.009,0.358,0.111,23.714,-0.087,0.077,25517.0,162630419.0,-0.016,0.094,0.139,1.249,0.093,20.217,19.95,20.231,20.303,20.329,20.211,20.467,0.061,-0.055,1.142,0.087,-0.038,51.786,284.408
2015/10/20,0.16,0.228,0.14,99.213,91.375,0.149,0.633,-0.249,0.315,-0.009,0.39,0.138,30.761,-0.074,0.088,25755.0,155376314.0,0.033,0.095,0.139,1.377,0.094,20.216,20.174,20.227,20.296,20.326,20.209,20.472,0.062,-0.053,1.375,0.09,-0.022,52.369,292.005
2015/10/21,0.15,0.225,0.141,99.213,91.375,0.149,0.703,-0.249,0.377,-0.008,0.418,0.159,-13.332,-0.059,0.098,27086.0,166877720.0,0.095,0.098,0.139,1.468,0.094,20.215,20.399,20.223,20.29,20.323,20.207,20.473,0.062,-0.051,1.42,0.092,-0.006,52.52,301.252
2015/10/22,0.141,0.222,0.141,99.213,91.375,0.15,0.644,-0.248,0.437,-0.008,0.445,0.179,-8.949,-0.043,0.106,27715.0,173944923.0,0.156,0.103,0.138,1.482,0.095,20.202,20.622,20.205,20.276,20.318,20.189,20.466,0.086,-0.05,1.33,0.095,0.011,53.157,309.563
2015/10/23,0.131,0.219,0.142,99.213,91.375,0.15,0.696,-0.247,0.497,-0.008,0.472,0.196,25.817,-0.028,0.113,25384.0,177919826.0,0.207,0.109,0.138,1.403,0.096,20.19,20.613,20.188,20.264,20.313,20.172,20.454,0.102,-0.05,1.192,0.097,0.028,53.93,324.762
2015/10/24,0.122,0.215,0.143,99.213,91.375,0.151,0.746,-0.245,0.545,-0.008,0.498,0.21,43.038,-0.014,0.117,24707.0,177737081.0,0.242,0.114,0.138,1.357,0.098,20.174,20.603,20.167,20.249,20.306,20.151,20.441,0.126,-0.051,1.181,0.1,0.046,54.435,321.941
2015/10/25,0.114,0.211,0.143,99.213,91.375,0.151,0.855,-0.244,0.585,-0.008,0.53,0.225,20.147,-0.004,0.119,16721.0,176976566.0,0.249,0.117,0.138,1.162,0.099,20.158,20.593,20.147,20.234,20.3,20.13,20.428,0.143,-0.052,1.164,0.103,0.066,55.964,316.359
2015/10/26,0.106,0.207,0.144,99.213,91.375,0.152,1.038,-0.243,0.668,-0.008,0.559,0.249,26.484,0.001,0.117,20695.0,176098630.0,0.21,0.115,0.137,0.853,0.1,20.149,20.583,20.135,20.222,20.295,20.117,20.416,0.151,-0.053,1.18,0.106,0.086,54.991,335.738
2015/10/27,0.098,0.203,0.144,99.213,91.375,0.152,1.005,-0.241,0.724,-0.008,0.591,0.276,49.973,0.008,0.115,21823.0,167620499.0,0.21,0.117,0.137,0.713,0.101,20.141,20.573,20.125,20.212,20.29,20.105,20.405,0.156,-0.054,1.042,0.109,0.106,56.141,384.145
2015/10/28,0.091,0.199,0.145,99.213,91.375,0.153,0.996,-0.24,0.763,-0.007,0.632,0.308,55.294,0.02,0.115,24066.0,188074834.0,0.244,0.123,0.137,0.636,0.103,20.125,20.562,20.101,20.195,20.282,20.079,20.391,0.185,-0.056,0.787,0.112,0.129,57.477,449.287
2015/10/29,0.088,0.195,0.146,99.506,92.422,0.153,1.186,-0.238,0.831,-0.007,0.679,0.351,124.732,0.036,0.116,25394.0,208450885.0,0.301,0.132,0.137,0.606,0.104,20.106,20.551,20.08,20.178,20.275,20.055,20.377,0.201,-0.058,0.71,0.115,0.152,58.623,401.566
2015/10/30,0.09,0.192,0.146,99.538,92.586,0.154,1.459,-0.236,0.897,-0.008,0.737,0.407,221.827,0.05,0.116,28322.0,238120137.0,0.378,0.145,0.138,0.687,0.106,20.078,20.539,20.049,20.157,20.265,20.02,20.362,0.229,-0.062,0.694,0.118,0.179,60.588,372.194
2015/10/31,0.094,0.189,0.147,99.538,92.586,0.154,1.376,-0.233,0.939,-0.008,0.793,0.46,102.695,0.064,0.114,28501.0,248511868.0,0.443,0.159,0.138,0.77,0.108,20.049,20.526,20.02,20.136,20.256,19.987,20.346,0.242,-0.066,0.621,0.122,0.207,60.052,383.625
2015/11/01,0.098,0.187,0.147,99.538,92.586,0.155,1.317,-0.231,0.949,-0.008,0.838,0.508,41.78,0.074,0.112,24808.0,255375016.0,0.491,0.172,0.139,0.787,0.11,20.019,20.514,19.991,20.114,20.246,19.954,20.33,0.252,-0.07,0.556,0.125,0.235,59.01,382.2
2015/11/02,0.104,0.184,0.148,99.538,92.586,0.156,1.342,-0.229,0.975,-0.008,0.885,0.564,91.468,0.087,0.114,27642.0,278903554.0,0.558,0.189,0.139,0.848,0.112,19.997,20.503,19.974,20.098,20.237,19.934,20.316,0.248,-0.074,0.537,0.128,0.265,61.365,374.932
2015/11/03,0.108,0.182,0.148,99.538,92.586,0.156,1.582,-0.226,1.034,-0.008,0.962,0.649,169.385,0.103,0.122,33318.0,298595781.0,0.657,0.211,0.14,1.212,0.114,19.979,20.494,19.971,20.089,20.231,19.928,20.304,0.222,-0.075,0.764,0.132,0.302,66.262,365.764
2015/11/04,0.112,0.18,0.149,99.538,92.586,0.157,2.282,-0.222,1.237,-0.008,1.109,0.924,854.34,0.132,0.139,42520.0,407661681.0,0.799,0.241,0.142,1.807,0.117,19.966,20.487,19.977,20.084,20.226,19.933,20.294,0.188,-0.075,1.241,0.136,0.349,71.225,315.768
2015/11/05,0.115,0.177,0.149,99.538,92.586,0.158,2.651,-0.219,1.403,-0.009,1.265,1.188,190.354,0.162,0.162,44231.0,452719195.0,0.921,0.273,0.144,2.059,0.121,19.965,20.48,19.989,20.083,20.223,19.946,20.284,0.186,-0.072,1.479,0.14,0.401,64.226,327.694
2015/11/06,0.117,0.175,0.149,99.538,92.586,0.158,2.653,-0.215,1.52,-0.009,1.384,1.416,83.883,0.19,0.184,43516.0,460676023.0,0.995,0.302,0.146,2.06,0.124,19.967,20.475,20.005,20.085,20.22,19.966,20.276,0.192,-0.067,1.532,0.145,0.45,60.524,333.683
2015/11/07,0.118,0.173,0.15,99.538,92.586,0.159,2.505,-0.211,1.564,-0.009,1.477,1.606,58.848,0.21,0.2,42359.0,459206669.0,1.006,0.325,0.148,1.687,0.127,19.97,20.465,20.013,20.083,20.217,19.978,20.267,0.196,-0.061,1.182,0.149,0.499,61.4,333.448
2015/11/08,0.118,0.171,0.15,99.538,92.586,0.159,2.198,-0.206,1.565,-0.009,1.543,1.759,93.585,0.222,0.212,42144.0,429653577.0,0.942,0.339,0.149,1.037,0.131,19.969,20.452,20.012,20.078,20.212,19.983,20.257,0.195,-0.056,0.863,0.153,0.547,61.228,328.106
2015/11/09,0.117,0.169,0.151,99.538,92.586,0.16,2.038,-0.202,1.543,-0.009,1.578,1.894,163.17,0.231,0.222,33977.0,416913216.0,0.877,0.352,0.151,0.608,0.134,19.958,20.438,19.998,20.067,20.205,19.974,20.245,0.191,-0.053,0.678,0.157,0.591,60.36,322.131
2015/11/10,0.115,0.166,0.151,99.538,92.586,0.16,1.675,-0.197,1.488,-0.009,1.583,2.007,115.732,0.239,0.232,33480.0,350012288.0,0.816,0.363,0.153,0.291,0.137,19.939,20.423,19.971,20.05,20.197,19.953,20.231,0.197,-0.051,0.434,0.161,0.631,59.288,334.502
2015/11/11,0.12,0.165,0.151,99.758,93.973,0.161,1.124,-0.192,1.369,-0.009,1.527,2.103,114.921,0.24,0.236,33542.0,341129902.0,0.754,0.372,0.154,0.073,0.14,19.929,20.408,19.948,20.034,20.188,19.934,20.217,0.211,-0.052,0.224,0.165,0.661,53.998,333.66
2015/11/12,0.135,0.165,0.152,99.829,94.805,0.162,0.565,-0.188,1.206,-0.01,1.442,2.174,89.745,0.235,0.235,33696.0,331139062.0,0.69,0.378,0.156,-0.068,0.143,19.911,20.392,19.914,20.012,20.177,19.903,20.202,0.243,-0.054,0.011,0.169,0.684,54.968,330.832
2015/11/13,0.156,0.166,0.152,99.829,94.805,0.162,0.071,-0.183,1.027,-0.01,1.342,2.223,112.675,0.224,0.23,34076.0,326783032.0,0.622,0.382,0.158,-0.208,0.146,19.9,20.377,19.885,19.991,20.166,19.875,20.186,0.265,-0.057,-0.252,0.173,0.701,55.444,319.889
2015/11/14,0.179,0.168,0.153,99.829,94.805,0.163,-0.416,-0.179,0.842,-0.01,1.236,2.259,116.217,0.212,0.222,34527.0,327117627.0,0.547,0.384,0.159,-0.264,0.149,19.89,20.362,19.858,19.972,20.156,19.846,20.171,0.286,-0.061,-0.306,0.177,0.714,55.421,324.813
2015/11/15,0.202,0.17,0.153,99.829,94.805,0.164,-0.635,-0.174,0.654,-0.011,1.12,2.266,44.067,0.193,0.211,35680.0,327071706.0,0.459,0.381,0.161,-0.323,0.152,19.881,20.347,19.834,19.953,20.145,19.818,20.156,0.303,-0.065,-0.16,0.181,0.721,54.891,324.123
2015/11/16,0.223,0.173,0.154,99.829,94.805,0.165,-0.833,-0.17,0.488,-0.011,1.002,2.254,39.583,0.172,0.198,35394.0,316825323.0,0.389,0.378,0.162,-0.33,0.155,19.886,20.335,19.848,19.952,20.141,19.825,20.147,0.305,-0.065,-0.151,0.184,0.723,54.304,322.867
2015/11/17,0.241,0.176,0.154,99.829,94.805,0.166,-1.107,-0.166,0.342,-0.012,0.893,2.215,29.353,0.152,0.185,32795.0,275485562.0,0.33,0.374,0.163,-0.374,0.158,19.877,20.323,19.845,19.943,20.134,19.817,20.136,0.304,-0.065,-0.253,0.188,0.722,55.305,320.608
2015/11/18,0.256,0.179,0.155,99.829,94.805,0.167,-1.003,-0.161,0.21,-0.012,0.794,2.153,16.009,0.133,0.175,22243.0,273594714.0,0.294,0.371,0.165,-0.319,0.161,19.869,20.312,19.852,19.94,20.128,19.819,20.126,0.295,-0.063,-0.188,0.191,0.719,55.222,322.364
2015/11/19,0.267,0.182,0.155,99.829,94.805,0.168,-1.067,-0.157,0.094,-0.012,0.702,2.079,47.408,0.117,0.168,17132.0,270345687.0,0.258,0.367,0.166,-0.297,0.164,19.857,20.301,19.859,19.938,20.124,19.824,20.117,0.274,-0.06,-0.275,0.194,0.712,54.941,342.484
2015/11/20,0.275,0.185,0.156,99.829,94.805,0.169,-0.962,-0.153,-0.017,-0.013,0.61,1.997,63.247,0.098,0.158,15875.0,268984176.0,0.224,0.362,0.168,-0.281,0.166,19.843,20.291,19.867,19.937,20.119,19.832,20.109,0.239,-0.055,-0.378,0.198,0.703,53.869,355.977
2015/11/21,0.279,0.188,0.156,99.829,94.805,0.171,-0.853,-0.149,-0.124,-0.013,0.526,1.902,29.865,0.074,0.144,15903.0,267155527.0,0.186,0.355,0.169,-0.252,0.169,19.831,20.281,19.871,19.934,20.114,19.839,20.1,0.209,-0.051,-0.375,0.201,0.691,54.275,354.843
2015/11/22,0.281,0.191,0.157,99.829,94.805,0.172,-0.845,-0.145,-0.197,-0.014,0.448,1.793,-21.365,0.047,0.125,17077.0,285679956.0,0.113,0.343,0.17,-0.358,0.171,19.822,20.271,19.872,19.931,20.109,19.846,20.092,0.188,-0.047,-0.319,0.203,0.677,54.207,360.479
2015/11/23,0.279,0.193,0.158,99.829,94.805,0.174,-0.847,-0.141,-0.249,-0.015,0.377,1.676,-17.94,0.02,0.106,17343.0,280963842.0,0.045,0.329,0.17,-0.485,0.173,19.82,20.261,19.872,19.927,20.104,19.853,20.083,0.185,-0.042,-0.418,0.206,0.661,54.083,376.271
2015/11/24,0.299,0.198,0.158,99.936,96.743,0.175,-0.935,-0.137,-0.299,-0.015,0.311,1.555,4.726,-0.006,0.088,16636.0,260088909.0,-0.005,0.316,0.171,-0.394,0.176,19.825,20.251,19.873,19.924,20.099,19.86,20.074,0.187,-0.038,-0.378,0.209,0.644,53.859,367.19
2015/11/25,0.333,0.205,0.159,99.94,96.869,0.177,-1.123,-0.134,-0.334,-0.016,0.254,1.44,43.559,-0.028,0.072,16243.0,203932878.0,-0.042,0.303,0.172,-0.323,0.178,19.831,20.24,19.873,19.921,20.094,19.867,20.066,0.188,-0.035,-0.352,0.211,0.626,54.009,355.655
2015/11/26,0.373,0.214,0.16,99.94,96.869,0.179,-0.989,-0.13,-0.347,-0.017,0.218,1.333,38.019,-0.049,0.058,17295.0,204334968.0,-0.05,0.293,0.173,-0.172,0.18,19.853,20.232,19.891,19.926,20.092,19.89,20.061,0.191,-0.03,-0.232,0.214,0.609,55.676,361.925
2015/11/27,0.415,0.223,0.161,99.94,96.869,0.181,-1.057,-0.127,-0.341,-0.017,0.205,1.236,125.476,-0.063,0.05,17731.0,204341108.0,-0.044,0.284,0.173,-0.087,0.182,19.849,20.22,19.856,19.907,20.082,19.861,20.048,0.208,-0.029,-0.293,0.216,0.594,56.74,359.977
2015/11/28,0.454,0.234,0.162,99.94,96.869,0.183,-0.861,-0.124,-0.332,-0.018,0.209,1.144,130.3,-0.076,0.043,18852.0,205713644.0,-0.022,0.277,0.174,0.164,0.184,19.83,20.206,19.799,19.876,20.067,19.804,20.03,0.292,-0.032,-0.166,0.218,0.581,56.624,374.789
2015/11/29,0.488,0.245,0.163,99.94,96.869,0.185,-0.715,-0.121,-0.301,-0.019,0.229,1.054,65.951,-0.091,0.032,22026.0,230513075.0,-0.045,0.265,0.175,-0.089,0.186,19.81,20.191,19.746,19.845,20.053,19.747,20.013,0.361,-0.039,-0.345,0.22,0.569,57.064,393.696
2015/11/30,0.516,0.256,0.165,99.94,96.869,0.187,-0.295,-0.117,-0.22,-0.019,0.269,0.976,102.46,-0.098,0.028,26776.0,250147493.0,-0.015,0.26,0.176,0.231,0.188,19.774,20.176,19.703,19.818,20.039,19.696,19.996,0.402,-0.048,0.112,0.222,0.561,58.261,393.935
2015/12/01,0.537,0.266,0.166,99.94,96.869,0.189,-0.16,-0.114,-0.134,-0.02,0.312,0.907,140.541,-0.103,0.025,29381.0,260740586.0,0.042,0.258,0.176,0.578,0.19,19.789,20.167,19.748,19.832,20.039,19.731,19.993,0.424,-0.049,0.445,0.224,0.554,57.331,395.33
2015/12/02,0.551,0.277,0.167,99.94,96.869,0.191,-0.021,-0.111,-0.055,-0.02,0.346,0.849,147.209,-0.102,0.027,32344.0,274509608.0,0.12,0.26,0.177,0.93,0.192,19.803,20.16,19.794,19.849,20.04,19.771,19.991,0.45,-0.045,0.72,0.226,0.547,56.18,417.576
2015/12/03,0.558,0.287,0.169,99.94,96.869,0.193,-0.037,-0.108,0.025,-0.021,0.377,0.794,88.886,-0.097,0.032,32504.0,251443799.0,0.18,0.262,0.179,0.866,0.194,19.812,20.152,19.824,19.861,20.04,19.801,19.988,0.462,-0.039,0.644,0.228,0.541,56.658,415.562
2015/12/04,0.56,0.296,0.17,99.94,96.869,0.195,0.036,-0.105,0.078,-0.022,0.401,0.749,229.818,-0.091,0.038,33401.0,189765194.0,0.238,0.266,0.18,0.698,0.196,19.819,20.143,19.851,19.871,20.039,19.829,19.985,0.472,-0.031,0.449,0.23,0.534,56.464,432.058
2015/12/05,0.556,0.304,0.172,99.94,96.869,0.198,0.3,-0.102,0.124,-0.022,0.429,0.739,357.828,-0.086,0.043,35677.0,195645346.0,0.31,0.273,0.181,0.876,0.198,19.823,20.135,19.864,19.876,20.038,19.847,19.981,0.475,-0.023,0.603,0.232,0.529,57.58,432.019
2015/12/06,0.548,0.312,0.173,99.941,96.902,0.2,0.408,-0.098,0.178,-0.023,0.471,0.772,511.254,-0.08,0.049,31803.0,208298492.0,0.378,0.281,0.182,0.952,0.201,19.827,20.126,19.874,19.88,20.035,19.862,19.977,0.478,-0.016,0.727,0.234,0.527,58.938,435.76
2015/12/07,0.558,0.322,0.175,99.969,97.804,0.203,0.31,-0.095,0.237,-0.023,0.519,0.802,140.246,-0.068,0.059,32543.0,243527379.0,0.457,0.292,0.184,1.039,0.203,19.833,20.118,19.884,19.885,20.033,19.879,19.973,0.482,-0.01,0.824,0.236,0.527,58.954,441.485
2015/12/08,0.578,0.333,0.177,99.969,97.804,0.205,0.426,-0.092,0.293,-0.024,0.567,0.827,145.457,-0.056,0.07,33737.0,255072471.0,0.542,0.306,0.186,1.233,0.206,19.836,20.11,19.889,19.887,20.031,19.89,19.969,0.483,-0.004,0.935,0.239,0.528,59.053,456.742
2015/12/09,0.602,0.345,0.179,99.969,97.804,0.208,0.424,-0.089,0.36,-0.025,0.628,0.855,187.244,-0.04,0.084,39890.0,363534460.0,0.662,0.326,0.188,1.522,0.209,19.847,20.103,19.908,19.896,20.031,19.916,19.967,0.494,0.002,1.144,0.241,0.532,60.584,456.521
2015/12/10,0.624,0.357,0.181,99.969,97.804,0.211,0.706,-0.086,0.427,-0.026,0.69,0.879,292.834,-0.029,0.093,43044.0,436745094.0,0.784,0.35,0.19,1.761,0.212,19.85,20.097,19.926,19.906,20.031,19.942,19.965,0.498,0.008,1.327,0.244,0.539,60.377,455.108
2015/12/11,0.644,0.369,0.183,99.969,97.804,0.215,0.577,-0.083,0.565,-0.027,0.759,0.907,469.175,-0.007,0.104,44073.0,497955050.0,0.895,0.376,0.193,1.73,0.215,19.88,20.091,19.944,19.916,20.032,19.971,19.965,0.493,0.014,1.262,0.246,0.548,61.466,459.385
2015/12/12,0.659,0.381,0.185,99.969,97.804,0.219,0.564,-0.08,0.695,-0.028,0.826,0.934,439.482,0.018,0.117,43981.0,537025467.0,0.981,0.402,0.196,1.793,0.219,19.924,20.084,19.957,19.924,20.032,19.992,19.964,0.429,0.019,1.488,0.249,0.559,61.462,462.587
2015/12/13,0.668,0.392,0.187,99.969,97.804,0.222,0.448,-0.077,0.805,-0.029,0.89,0.989,596.539,0.045,0.133,30696.0,543321159.0,1.023,0.425,0.199,1.577,0.222,19.967,20.078,19.963,19.929,20.031,20.002,19.962,0.316,0.023,1.52,0.252,0.572,61.706,453.641
2015/12/14,0.671,0.403,0.189,99.969,97.804,0.226,0.724,-0.074,0.896,-0.03,0.948,1.049,411.658,0.071,0.147,36641.0,647710681.0,1.092,0.453,0.202,1.447,0.226,20.001,20.07,19.955,19.927,20.029,19.993,19.958,0.114,0.026,1.695,0.255,0.585,62.078,437.468
2015/12/15,0.668,0.413,0.191,99.969,97.804,0.23,0.848,-0.071,0.984,-0.031,1.008,1.109,365.286,0.096,0.16,38378.0,697985897.0,1.159,0.482,0.206,1.372,0.23,19.996,20.064,19.957,19.93,20.027,19.989,19.956,0.113,0.027,1.649,0.258,0.601,63.044,439.047
2015/12/16,0.66,0.422,0.194,99.969,97.804,0.235,0.81,-0.067,1.047,-0.032,1.061,1.168,699.163,0.123,0.174,39178.0,750431094.0,1.213,0.511,0.21,1.242,0.234,19.984,20.058,19.953,19.93,20.025,19.98,19.953,0.105,0.027,1.451,0.262,0.618,63.02,440.857
2015/12/17,0.648,0.429,0.196,99.969,97.804,0.239,0.808,-0.064,1.094,-0.033,1.105,1.222,376.487,0.151,0.189,34532.0,781333064.0,1.247,0.539,0.213,1.028,0.237,19.969,20.05,19.933,19.922,20.02,19.956,19.947,0.137,0.025,1.218,0.265,0.635,62.869,454.111
2015/12/18,0.638,0.437,0.198,99.974,98.01,0.243,0.858,-0.061,1.132,-0.034,1.138,1.271,302.084,0.178,0.201,30372.0,810569654.0,1.258,0.565,0.217,0.787,0.241,19.954,20.043,19.917,19.915,20.016,19.935,19.942,0.155,0.021,0.957,0.268,0.652,63.14,454.511
2015/12/19,0.668,0.449,0.201,99.988,98.757,0.247,0.628,-0.057,1.141,-0.035,1.163,1.313,338.74,0.204,0.213,28250.0,817962656.0,1.251,0.589,0.222,0.746,0.245,19.935,20.034,19.887,19.9,20.009,19.901,19.934,0.204,0.016,0.869,0.272,0.669,63.343,428.423
2015/12/20,0.722,0.465,0.204,99.988,98.757,0.252,0.295,-0.054,1.136,-0.036,1.171,1.351,229.611,0.225,0.221,24812.0,794750063.0,1.203,0.607,0.226,0.568,0.249,19.918,20.025,19.861,19.887,20.002,19.868,19.927,0.24,0.009,0.529,0.275,0.685,62.373,417.265
