bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-fee_to_reward_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-30,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-wma-30,transactionfees-btc-wma-90,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-var-14,transactionfees-btc-trx-30,transactionfees-btc-trx-90,transactionfees-btc-rsi-90,transactionfees-btc-roc-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-30,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-var-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-7,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-7,transactionvalue-btc-std-14,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-90,size-btc-sma-14,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,transactions-btc-sma-14,transactions-btc-ema-14,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-30,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-sma-30
6908561835,446.236,0.0901,0.0446,1.138,1.3,18.664,178665688373,178671998023,174199450333,162001190825,178660038621,178608261813,177822292913,174613988187,158102814713,178662039663,178668080530,176886377774,168767721580,27432253411,58625917121,1.8813213179652e+20,0.305,94.495,94.551,48.841,1.295363543771836e+18,1.2926632968914153e+18,1.2929586500709545e+18,1.213860395139882e+18,1.3140928630928947e+18,1.298784148342589e+18,1.2821492138378153e+18,1.1777352822508326e+18,1.2928162621282662e+18,1.2967569463206213e+18,1.2461582711162452e+18,1.467743883442723e+17,5.3856802684588e+33,9.2770552034127e+33,0.255,0.53,1.277,1.316,1.271,1.317,1.296,1.295,1.281,1.409,1.287,1.299,1.274,1.288,0.153,0.236,-0.429,0.006,0.014,-0.221,-0.34,48.38,-24.81,1267000807,305335077,2203761191,1.214140846340143e+18,0.157,0.086,0.094,0.091,0.11,0.097,0.086,0.114,0.101,0.115,-0.001,0.019,0.549,0.299,50.136,-0.898,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.003,0.005,0.003,0.007,0.099,0.163,55.804,53.66,19.223,9.706,9.65,9.813,9.672,9.782,0.873,0.016,6954889768,6991395967,6926739894,6415793885,6939904632,6951268571,6896850036,6756203793,6449005337,6941027484,6959556093,6966615963,6821210016,188695547,271341318,469446828,659484485,1241002025,18406527700344832,5.509508113952768e+16,1.0872994659056026e+17,0.319,0.148,0.193,58.324,59.505,57.118,7.494,21.897,5880,6859,727.738,4503.0,9088.0,132401,5068735,3297600,20650028,0.141,132.538,132.049,106.815,11.76,2852.0,-0.477,0.089,10.267,2.208,1.657,1.388,1.243,1.147,1.452,1.552,1.463,1.265,1.048,1.399,1.702,1.515,1.318,3.653,2.562,1.554,3.337,1.64,0.603,0.329,767337,732826,762726,751315,724453,773645,756738,737327,175229,6125006321,7676303819,0.095,220136,220442,215053,206299,208386,41842,49206,605303084,69204,352672631,1197290329,-0.081,0.112,18.777,18.902,19.14,19.424,18.777,18.889,19.081,19.353,18.699,18.744,18.825,18.996,19.327,0.563,-0.712,0.079,-0.132,-0.047,30.594,43.187,-3.677,409494
6912105048,446.352,0.0851,0.0446,1.175,1.228,18.662,178662966959,178670637315,174593041816,162652589905,178659648197,178621010803,177933888228,174874973321,158554604671,178660432012,178666381830,177174107286,169133832942,26170291672,58625917121,1.7122104154921e+20,0.302,94.495,94.551,48.841,1.3138112648458143e+18,1.2994710369668175e+18,1.3010530690439665e+18,1.217610202611078e+18,1.3325739548679918e+18,1.3106818925893478e+18,1.288979408441394e+18,1.182356863524293e+18,1.305530119901849e+18,1.3028897579414164e+18,1.2499858938646715e+18,1.3990654085649432e+17,4.8934600436075e+33,9.3036083034348e+33,0.253,0.527,1.273,1.275,1.268,1.313,1.262,1.278,1.277,1.405,1.263,1.277,1.272,1.286,0.153,0.229,-0.373,0.006,0.013,-0.211,-0.34,48.145,-23.289,1271127993,284651583,2199665130,1.2096316705662244e+18,0.144,0.085,0.094,0.088,0.104,0.097,0.086,0.113,0.1,0.115,-0.002,0.019,0.553,0.301,49.976,-2.39,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.003,0.005,0.003,0.007,0.104,0.162,55.841,53.668,19.925,9.686,9.666,9.795,9.669,9.779,0.844,0.017,6928346271,6956029921,6947810344,6429955778,6926004840,6941477690,6898884038,6766261939,6459183352,6919635124,6939733363,6964664650,6834785510,134221569,211000893,463781824,646642004,1274570316,11130344223956992,5.377339509841101e+16,1.0453647029254554e+17,0.31,0.153,0.192,58.513,59.591,57.142,7.566,22.609,5902,6873,624.424,4601.0,9069.0,97476,5291690,3214625,20562408,0.132,132.568,131.776,106.359,35.839,2828.0,-0.475,0.084,36.562,1.202,1.659,1.387,1.245,1.161,1.383,1.502,1.444,1.263,1.114,1.141,1.637,1.501,1.316,3.652,2.562,1.553,3.335,1.641,0.603,0.331,769363,734297,764783,753046,725633,775086,759105,738323,174500,6159991888,7612579859,0.101,220786,222444,216369,206939,208972,40173,49375,609472012,69268,336700775,1199529985,-0.076,0.109,18.746,18.87,19.111,19.416,18.748,18.859,19.054,19.337,18.671,18.715,18.793,18.965,19.31,0.585,-0.68,0.086,-0.136,-0.05,30.564,43.177,-3.516,410215
6923640850,446.988,0.0903,0.0447,1.118,1.319,19.206,178660245545,178669276608,174986633299,163303988984,178659452985,178630572545,178030604167,175119120705,158996465178,178659504716,178664864558,177436443799,169485627840,24775900370,58625917121,1.5346130978134e+20,0.298,94.495,94.551,48.841,1.3363178246979866e+18,1.3065719275027297e+18,1.3040084983291126e+18,1.221076042993535e+18,1.3570519556835008e+18,1.3266557679947717e+18,1.2981088632600154e+18,1.1878102502189243e+18,1.322998776056944e+18,1.3112402669147108e+18,1.254664481898055e+18,1.468025628563051e+17,5.3877481152949e+33,9.686098573625e+33,0.252,0.524,1.283,1.295,1.269,1.312,1.291,1.289,1.28,1.403,1.286,1.288,1.275,1.286,0.153,0.227,-0.114,0.006,0.013,-0.201,-0.341,48.465,-7.968,1271760669,277118475,2199209617,1.2091307348041787e+18,0.132,0.088,0.094,0.089,0.101,0.097,0.089,0.112,0.1,0.115,0.018,0.019,0.549,0.303,50.144,25.459,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.003,0.005,0.003,0.007,0.108,0.161,56.049,53.714,18.142,9.685,9.667,9.72,9.646,9.756,0.843,0.017,6914769244,6931775391,6960938784,6443190996,6924822845,6937018480,6902184946,6776415417,6469391209,6917282413,6931636096,6961442051,6848059684,73993591,177880742,457294950,637695751,1191169693,7910389561335808,5.227966784999424e+16,1.0166396764623667e+17,0.299,0.157,0.191,59.161,59.879,57.22,7.57,20.779,5906,6870,589.039,4528.0,9072.0,86742,5126524,3200648,20577005,0.123,132.752,131.651,106.366,-6.076,2828.0,-0.467,0.079,-4.132,1.16,1.665,1.388,1.247,1.14,1.317,1.451,1.423,1.259,1.14,1.12,1.565,1.484,1.314,3.648,2.561,1.551,3.328,1.64,0.602,0.333,770086,734844,757074,750074,725223,766767,756770,737722,173844,6021761785,7555464492,0.103,221993,223921,217476,207524,209505,40494,49599,615014455,69281,335497606,1199966918,-0.072,0.107,18.798,18.876,19.102,19.414,18.863,18.905,19.064,19.335,18.934,18.83,18.838,18.971,19.306,0.587,-0.223,0.086,-0.131,-0.052,49.296,47.632,-1.15,410058
6920378736,446.657,0.0862,0.0447,1.13,1.252,19.061,178659257773,178667915901,175380224782,163955388063,178659355379,178637743852,178114424648,175347516645,159428614466,178659257773,178663528713,177673387314,169823106275,23225239417,58625917121,1.348529364929e+20,0.294,94.495,94.551,48.841,1.3684317656695063e+18,1.3031135638066335e+18,1.3069436047814843e+18,1.2249729342909427e+18,1.3672920710469614e+18,1.336169987880448e+18,1.3045542538327462e+18,1.1924300780632855e+18,1.3351908413415596e+18,1.3173050358700805e+18,1.258553193417699e+18,1.5063214512300963e+17,5.6725107860899e+33,9.6831978844904e+33,0.253,0.521,1.267,1.289,1.269,1.306,1.271,1.279,1.278,1.4,1.271,1.277,1.274,1.284,0.153,0.207,-0.504,0.006,0.011,-0.191,-0.341,48.243,-28.714,1267281697,268815351,2200738486,1.210812470434275e+18,0.121,0.087,0.094,0.088,0.097,0.096,0.087,0.111,0.1,0.115,0.012,0.019,0.536,0.304,50.01,16.303,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.003,0.005,0.003,0.006,0.112,0.16,55.907,53.686,15.159,9.685,9.685,9.692,9.638,9.748,0.799,0.018,6918708211,6938710333,6966367140,6454770876,6922600790,6932858544,6904610785,6785703373,6479303023,6920087159,6928786932,6956034044,6860075591,57478525,167666754,451578492,634075710,1042189201,7028035082698752,5.0980783592448e+16,1.0051300165108531e+17,0.285,0.16,0.191,58.881,59.754,57.19,6.875,17.73,5901,6850,507.313,3793.0,9088.0,64342,3596674,3219089,20646196,0.114,132.67,131.265,106.416,-9.416,2831.0,-0.457,0.075,-6.802,1.114,1.666,1.385,1.25,1.135,1.27,1.408,1.404,1.257,1.134,1.113,1.494,1.467,1.311,3.648,2.562,1.55,3.327,1.641,0.601,0.334,768139,735486,750056,747130,724766,758014,754192,737054,172963,6073193870,7479018531,0.103,223192,224654,218246,208005,209940,40708,49664,616633735,68903,336955488,1186916716,-0.068,0.104,18.837,18.875,19.089,19.408,18.912,18.926,19.063,19.328,19.043,18.896,18.862,18.968,19.298,0.591,-0.478,0.087,-0.124,-0.054,45.871,46.642,-2.448,409585
6996604354,451.464,0.0862,0.0451,1.088,1.302,18.887,178659257773,178666555194,175773816265,164606787142,178659306576,178643122332,178187069064,175561177363,159851265967,178659257773,178662374296,177884937829,170146268247,21484498755,58625917121,1.1539592168389e+20,0.289,94.495,94.551,48.841,1.3864447266216842e+18,1.3143861159161582e+18,1.3118473529432095e+18,1.2283753148164017e+18,1.3804482130671398e+18,1.3473362080467448e+18,1.311996988367903e+18,1.1974297827020634e+18,1.3507645847176988e+18,1.324593618731125e+18,1.2628376704470776e+18,1.5537109484131437e+17,6.0350442780472e+33,9.9563096294424e+33,0.255,0.518,1.291,1.276,1.268,1.302,1.287,1.285,1.28,1.397,1.288,1.281,1.276,1.284,0.152,0.189,-0.406,0.006,0.009,-0.182,-0.341,48.42,-23.754,1265363769,262412318,2201646954,1.211812327340528e+18,0.109,0.088,0.095,0.087,0.094,0.096,0.087,0.109,0.1,0.115,0.018,0.019,0.517,0.304,50.013,27.307,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.003,0.005,0.003,0.007,0.116,0.159,57.526,54.037,19.662,9.675,9.704,9.64,9.622,9.731,0.737,0.018,6946874646,6945342613,6974627904,6468959143,6959602572,6948794996,6916876594,6799309888,6490672283,6959035230,6943260437,6960065673,6876051896,70483666,161294721,448775540,624722108,1276944027,6503996759031808,5.03498713353175e+16,9.756942803300352e+16,0.273,0.163,0.19,63.26,61.68,57.715,7.943,22.326,5897,6840,513.75,2064.0,9096.0,65985,1065481,3229290,20683298,0.105,132.543,130.834,106.494,-21.75,2835.0,-0.445,0.07,-14.635,1.092,1.659,1.373,1.253,1.111,1.225,1.365,1.384,1.253,1.107,1.106,1.417,1.448,1.307,3.652,2.564,1.547,3.334,1.644,0.599,0.335,761780,736405,741490,743173,723910,747037,750492,735962,171006,6137221986,7310765794,0.1,224780,225776,219203,208556,210453,41062,49817,620436377,68772,333343314,1182388596,-0.066,0.102,18.853,18.866,19.07,19.402,18.906,18.921,19.052,19.319,18.998,18.909,18.864,18.955,19.286,0.6,-0.622,0.09,-0.117,-0.056,42.244,45.501,-3.187,408717
7099576897,457.988,0.0853,0.0458,0.994,1.285,18.643,178659257773,178665194487,176167407748,165031646892,178659282174,178647156192,178250027559,175761053519,160264628425,178659257773,178661401306,178071095346,170455113755,21062815723,38237377506,1.109105515459e+20,0.285,94.495,94.551,27.23,1.387197365331293e+18,1.3161956615606067e+18,1.3163639873586245e+18,1.2287323890923095e+18,1.3727158921640474e+18,1.347627237567815e+18,1.3144177587606042e+18,1.200772401312013e+18,1.3554489598561807e+18,1.3270240430221934e+18,1.2655001674720965e+18,1.5156440447862666e+17,5.7429421762402e+33,1.0031221480893e+34,0.256,0.515,1.28,1.283,1.27,1.302,1.286,1.285,1.28,1.395,1.285,1.283,1.277,1.284,0.151,0.189,0.013,0.006,0.009,-0.173,-0.341,48.365,1.037,1262564191,263463035,2203364538,1.2137038213473628e+18,0.098,0.086,0.095,0.086,0.092,0.096,0.086,0.108,0.1,0.115,0.016,0.019,0.492,0.304,49.983,23.064,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.003,0.005,0.004,0.008,0.12,0.159,59.607,54.51,21.3,9.65,9.72,9.637,9.621,9.728,0.712,0.018,7005519995,6960748521,6989713183,6484222849,7029589735,6986490472,6941236634,6818681953,6504054802,7035386356,6981819008,6976725538,6897564355,127992018,165653771,449692407,618447448,1373733481,6860292963016704,5.055581525966029e+16,9.56193114184663e+16,0.266,0.167,0.189,68.189,64.082,58.412,9.839,23.992,5863,6827,407.239,971.006,9107.0,41461,235713,3302990,20733734,0.096,132.28,130.27,106.619,-18.259,2842.0,-0.434,0.065,-13.149,1.075,1.665,1.363,1.254,1.053,1.167,1.316,1.359,1.247,1.048,1.082,1.328,1.424,1.302,3.648,2.568,1.546,3.326,1.648,0.598,0.335,761199,735809,728816,736932,722207,731658,744296,733985,171880,6422608709,7385697443,0.094,225983,222594,218087,208410,210280,41494,49842,621058014,69220,374978490,1197856661,-0.066,0.1,18.833,18.839,19.044,19.392,18.84,18.884,19.026,19.304,18.794,18.856,18.834,18.928,19.27,0.621,-0.872,0.096,-0.113,-0.058,37.893,43.973,-4.47,408176
7095197765,457.595,0.0842,0.0458,0.821,1.345,18.639,178659257773,178663833780,176560999231,165415455891,178659269973,178650181587,178304591587,175948034438,160668905993,178659257773,178660609744,178231859864,170754621686,20781357057,34542809925,1.0796620027842e+20,0.28,94.495,94.551,23.969,1.3984019189373734e+18,1.3310019348388073e+18,1.32465182025889e+18,1.231291589331472e+18,1.389659373763717e+18,1.360008915033803e+18,1.3225514400381604e+18,1.206040915976864e+18,1.3720215141231304e+18,1.3350321611643935e+18,1.2701541769110067e+18,1.5061310795316576e+17,5.671077071828e+33,1.0519075775548e+34,0.259,0.512,1.311,1.29,1.272,1.304,1.316,1.3,1.284,1.394,1.318,1.299,1.282,1.285,0.154,0.187,0.18,0.006,0.009,-0.163,-0.341,48.581,15.408,1259858702,268704877,2205625616,1.2161960894823987e+18,0.086,0.085,0.095,0.085,0.09,0.096,0.085,0.107,0.099,0.114,0.013,0.019,0.463,0.304,49.944,19.017,0.046,0.045,0.045,0.045,0.045,0.046,0.045,0.045,0.003,0.004,0.004,0.008,0.123,0.158,59.426,54.476,21.394,9.602,9.707,9.569,9.598,9.703,0.726,0.018,7063793005,6979437926,6996918435,6499523224,7062393750,7013667295,6961764785,6836521683,6517046955,7080225240,7015431319,6990790149,6917426607,159080999,174374816,446854800,609958582,1377033751,7601644108554240,4.991980304505242e+16,9.301236783108915e+16,0.261,0.17,0.188,67.773,63.906,58.37,9.666,24.082,5815,6822,539.397,920.683,9113.0,72737,211914,3417230,20762215,0.086,131.885,129.572,106.553,-67.455,2838.0,-0.424,0.061,-37.115,1.066,1.652,1.351,1.251,0.937,1.08,1.25,1.324,1.238,0.923,1.018,1.216,1.389,1.292,3.658,2.575,1.549,3.345,1.657,0.6,0.334,750493,733132,708717,726683,719040,707241,733929,730518,174105,7247096535,7578138816,0.082,226399,218096,216201,207980,209823,42780,49930,623239073,69652,416081947,1212842648,-0.069,0.097,18.823,18.814,19.018,19.382,18.79,18.851,19.001,19.289,18.682,18.808,18.807,18.902,19.253,0.64,-0.862,0.102,-0.111,-0.06,37.827,43.949,-4.419,407629
7104983971,458.102,0.0819,0.0458,0.938,1.268,18.702,178659257773,178662473073,176954590714,165799264890,178659263873,178652450634,178351880412,176122952073,161064298340,178659257773,178659999610,178367231382,171045694255,20467264626,34542809925,1.0472723031526e+20,0.275,94.495,94.551,23.969,1.4264473079776817e+18,1.36090542587476e+18,1.3337517282553185e+18,1.2357237539502456e+18,1.4319170711322744e+18,1.3864997481276887e+18,1.3377861963736305e+18,1.213791448883701e+18,1.4023799445763492e+18,1.3501314090985262e+18,1.2773497499638966e+18,1.7162137113392438e+17,7.3634737574721e+33,1.1633632954639e+34,0.266,0.51,1.3,1.286,1.27,1.302,1.292,1.292,1.283,1.391,1.297,1.293,1.282,1.284,0.152,0.185,-0.166,0.006,0.009,-0.154,-0.341,48.318,-11.589,1260239803,259120061,2205296170,1.215832799574224e+18,0.075,0.084,0.095,0.084,0.088,0.095,0.083,0.106,0.099,0.114,0.014,0.019,0.43,0.304,49.868,21.031,0.046,0.045,0.045,0.045,0.045,0.046,0.045,0.045,0.003,0.004,0.004,0.008,0.127,0.157,59.59,54.513,22.296,9.587,9.709,9.495,9.572,9.675,0.719,0.018,7099919544,7007498231,6999447099,6515315685,7083688860,7036496464,6980860677,6853841830,6529968648,7100820723,7046817830,7005198887,6936575296,168206610,179468715,434932575,598131198,1421321481,8052254882316288,4.729158610178867e+16,8.944023243063296e+16,0.258,0.173,0.188,68.239,64.134,58.437,10.682,25.007,5797,6829,329.514,665.022,9104.0,27145,110564,3464881,20722553,0.077,131.862,129.254,105.831,-74.474,2800.0,-0.411,0.057,-36.275,1.038,1.623,1.352,1.251,0.938,1.045,1.208,1.299,1.231,0.909,0.986,1.121,1.362,1.285,3.674,2.574,1.549,3.374,1.656,0.6,0.333,733618,732489,699309,720972,717262,692263,727740,728431,175074,7227744138,7662683945,0.068,227031,219187,216852,208382,210196,42179,49847,621173775,68783,403259454,1182780306,-0.071,0.095,18.829,18.803,18.995,19.373,18.768,18.831,18.981,19.276,18.671,18.777,18.792,18.881,19.238,0.654,-0.873,0.107,-0.109,-0.061,39.56,44.445,-4.462,408835
7054897110,454.748,0.0891,0.0455,1.204,1.266,18.654,178659257773,178661112366,177348182197,166183073890,178659260823,178654152418,178392864060,176286584698,161451000745,178659257773,178659570903,178477209902,171328331461,20119010081,34542809925,1.0119364165641e+20,0.27,94.495,94.551,23.969,1.433347833439348e+18,1.3735795491425823e+18,1.3337906396342733e+18,1.2376529367780774e+18,1.433018030455442e+18,1.393142569500656e+18,1.344143274570489e+18,1.2186822062362555e+18,1.4124353422497078e+18,1.3567487755610826e+18,1.28175847863367e+18,1.7171382049202586e+17,7.3714090369919e+33,1.2068931205216e+34,0.273,0.507,1.293,1.291,1.27,1.302,1.279,1.286,1.282,1.388,1.28,1.288,1.281,1.283,0.152,0.185,0.019,0.006,0.009,-0.145,-0.341,48.309,1.557,1259921261,236462121,2205497836,1.2160551763568236e+18,0.064,0.085,0.095,0.086,0.088,0.095,0.086,0.105,0.099,0.114,0.016,0.0185135135135135,0.395,0.303,50.112,22.43,0.046,0.045,0.045,0.045,0.045,0.046,0.046,0.045,0.003,0.004,0.004,0.008,0.131,0.156,57.984,54.216,19.768,9.613,9.713,9.47,9.562,9.662,0.713,0.018,7085026282,7027897097,6991963509,6529672477,7069292985,7041096625,6990732201,6866813139,6541505537,7078309506,7058667550,7012592222,6951017880,150707966,159778132,418303881,587117904,1292111307,6382262834028544,4.374453415948288e+16,8.617685818816922e+16,0.253,0.176,0.187,63.195,62.058,57.958,9.36,22.422,5783,6827,348.395,571.32,9107.0,30345,81602,3506417,20733615,0.068,131.984,129.1,105.023,-68.918,2757.0,-0.395,0.053,-33.4,1.042,1.122,1.367,1.252,1.071,1.085,1.208,1.293,1.231,1.052,1.028,1.065,1.352,1.284,0.345,2.565,1.548,0.03,1.645,0.599,0.332,727456,732361,702978,721350,717472,691358,727265,728306,175073,6104340263,7662642030,0.056,226672,222704,218704,209199,210995,41625,50129,628241407,68053,390862280,1157787834,-0.07,0.093,18.827,18.787,18.97,19.363,18.739,18.808,18.96,19.263,18.667,18.734,18.773,18.859,19.223,0.671,-0.837,0.112,-0.108,-0.063,38.705,44.142,-4.294,411400
7023112006,452.584,0.0886,0.0453,1.362,1.094,18.561,180351150161,179505697853,178136548571,166698474519,184580882657,181616240437,180007482784,177203740814,162089495333,181620069452,180238423187,179325875857,171862824442,20207830238,46386056644,1.0208910073556e+20,0.267,97.52,95.671,32.187,1.4282667647255306e+18,1.3822922947117596e+18,1.336703083844716e+18,1.2391218874069996e+18,1.423493142124908e+18,1.3933793571850094e+18,1.347419094090671e+18,1.2225555308713556e+18,1.4152805326484716e+18,1.360692507012633e+18,1.2852148641359828e+18,1.7279490270475626e+17,7.4645196001865e+33,1.2334600582572e+34,0.278,0.505,1.209,1.259,1.265,1.298,1.186,1.238,1.27,1.382,1.18,1.239,1.27,1.279,0.165,0.187,-0.368,0.007,0.009,-0.141,-0.341,47.718,-25.174,1261039022,222501472,2204941153,1.215441371757418e+18,0.054,0.087,0.095,0.087,0.088,0.095,0.088,0.104,0.099,0.114,0.012,0.018027027027027,0.361,0.302,50.097,16.05,0.046,0.045,0.045,0.045,0.045,0.045,0.046,0.045,0.002,0.004,0.003,0.007,0.133,0.156,56.959,54.025,18.79,9.66,9.75,9.558,9.59,9.686,0.671,0.018,7060997696,7042107263,6986941327,6543438396,7046202496,7036600471,6995049508,6876896937,6552090295,7047352368,7057471277,7016745355,6962111269,125328345,150878245,397873443,574517563,1238932707,5691061198020608,3.957581907559219e+16,8.251760756363264e+16,0.246,0.178,0.187,60.155,60.767,57.654,8.531,21.419,5788,6830,549.476,589.459,9104.0,75481,86865,3496137,20721195,0.059,132.145,129.004,105.02,-9.953,2757.0,-0.377,0.049,-6.667,1.077,1.118,1.369,1.257,1.216,1.154,1.228,1.298,1.233,1.239,1.108,1.097,1.352,1.287,0.334,2.565,1.547,0.028,1.645,0.598,0.331,723004,734291,717639,727258,719570,702755,731971,730077,174753,6247942610,7634648108,0.048,226313,224247,219709,209751,211543,41792,50346,633685195,67706,390574091,1146037259,-0.069,0.09,18.735,18.766,18.942,19.353,18.695,18.775,18.935,19.247,18.615,18.667,18.742,18.833,19.205,0.691,-0.969,0.119,-0.109,-0.065,37.117,43.567,-4.961,410960
