Date,difficulty-btc-trx-90,hashrate-btc-trx-90,sentinusd-btc-ema-90,transactionfees-btc-trx-90,transactionvalue-btc-ema-7,transactionvalue-btc-wma-90,transactionvalue-btc-trx-90,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-ema-90,activeaddresses-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2013-09-28,1.836,1.974,75514533,0.176,1660,1675,-0.005,0.057,20.208,19.647,19.982,20.003,71423,0.042,123.325,119.311,188.042,753.055
2013-09-29,1.852,1.988,75201324,0.179,1659,1674,-0.006,0.056,20.2,19.635,19.97,19.987,71420,0.042,123.05,119.368,193.134,738.125
2013-09-30,1.867,2.001,75629796,0.18,1793,1685,-0.006,0.055,20.191,19.623,19.959,19.97,71619,0.042,123.374,120.405,195.57,729.759
2013-10-01,1.883,2.014,76754710,0.182,1929,1699,-0.006,0.054,20.182,19.614,19.948,19.955,72018,0.043,112.777,121.615,195.73,760.719
2013-10-02,1.897,2.026,77771345,0.183,1995,1709,-0.006,0.053,20.175,19.618,19.942,19.944,72759,0.044,108.504,122.893,197.87,756.614
2013-10-03,1.911,2.037,78049529,0.183,1919,1709,-0.006,0.052,20.168,19.635,19.941,19.937,73144,0.045,117.032,123.503,199.6,771.144
2013-10-04,1.925,2.048,78213465,0.183,1893,1711,-0.005,0.051,20.161,19.648,19.939,19.93,73247,0.046,119.311,123.832,202.56,779.773
2013-10-05,1.937,2.059,77540168,0.183,1712,1699,-0.005,0.05,20.153,19.662,19.937,19.923,73082,0.046,119.368,124.149,213.806,793.629
2013-10-06,1.949,2.07,76849235,0.182,1575,1687,-0.006,0.049,20.145,19.673,19.935,19.916,72819,0.047,120.405,126.822,231.403,834.69
2013-10-07,1.962,2.081,76883517,0.181,1649,1691,-0.006,0.048,20.136,19.682,19.932,19.909,72902,0.048,121.615,130.117,248.284,877.685
2013-10-08,1.975,2.09,76892910,0.179,1725,1697,-0.006,0.046,20.128,19.691,19.93,19.902,72976,0.048,122.893,134.739,274.025,961.717
2013-10-09,1.989,2.1,77341522,0.177,1841,1707,-0.005,0.045,20.119,19.696,19.926,19.894,73120,0.049,123.503,136.214,298.115,914.81
2013-10-10,2.002,2.109,77427460,0.175,1792,1706,-0.005,0.044,20.11,19.701,19.923,19.886,73284,0.05,123.832,138.704,334.983,848.331
2013-10-11,2.015,2.119,77650485,0.173,1836,1712,-0.005,0.043,20.104,19.711,19.921,19.881,73427,0.05,124.149,143.723,291.892,849.84
2013-10-12,2.028,2.128,77602878,0.17,1811,1713,-0.004,0.042,20.099,19.722,19.92,19.876,73286,0.051,126.822,153.886,314.01,846.22
2013-10-13,2.039,2.138,77627355,0.168,1803,1715,-0.004,0.041,20.094,19.733,19.92,19.872,73601,0.052,130.117,157.329,336.63,899.476
2013-10-14,2.05,2.15,78256711,0.165,1870,1723,-0.003,0.04,20.089,19.741,19.918,19.866,73797,0.053,134.739,164.81,369.033,893.878
2013-10-15,2.06,2.164,78980995,0.162,1966,1735,-0.002,0.039,20.084,19.747,19.917,19.861,74056,0.054,136.214,180.316,400.994,837.415
2013-10-16,2.07,2.179,80080157,0.161,2161,1758,-0.001,0.038,20.074,19.75,19.914,19.854,74478,0.055,138.704,191.426,411.755,844.33
2013-10-17,2.082,2.195,80688264,0.159,2252,1776,0.001,0.037,20.065,19.751,19.911,19.848,74631,0.056,143.723,185.605,418.345,857.806
2013-10-18,2.095,2.21,81660197,0.157,2264,1788,0.003,0.037,20.058,19.759,19.91,19.843,74882,0.057,153.886,169.469,453.251,854.108
2013-10-19,2.109,2.228,83050337,0.156,2397,1812,0.006,0.036,20.051,19.768,19.91,19.84,75270,0.059,157.329,172.97,550.5,822.71
2013-10-20,2.124,2.246,83554769,0.155,2370,1824,0.009,0.036,20.044,19.775,19.909,19.836,75232,0.06,164.81,178.428,601.887,836.905
2013-10-21,2.138,2.265,85256763,0.154,2503,1849,0.012,0.035,20.036,19.775,19.906,19.83,75697,0.062,180.316,188.042,494.668,842.293
2013-10-22,2.153,2.284,87701655,0.153,2719,1885,0.016,0.035,20.027,19.77,19.901,19.823,76441,0.064,191.426,193.134,599.545,886.057
2013-10-23,2.167,2.304,90021930,0.153,2985,1929,0.022,0.035,20.018,19.765,19.897,19.815,77136,0.066,185.605,195.57,675.116,863.039
2013-10-24,2.18,2.324,91920860,0.154,3003,1956,0.027,0.036,20.009,19.757,19.891,19.807,77904,0.069,169.469,195.73,738.639,852.448
2013-10-25,2.192,2.343,100118749,0.155,4333,2100,0.037,0.036,20.011,19.818,19.909,19.822,78416,0.072,172.97,197.87,702.545,837.897
2013-10-26,2.207,2.365,100299024,0.157,3871,2113,0.046,0.037,20.014,19.877,19.927,19.838,78318,0.075,178.428,199.6,723.096,808.157
2013-10-27,2.225,2.387,99865083,0.161,3421,2116,0.055,0.037,20.015,19.933,19.945,19.854,78032,0.077,188.042,202.56,796.644,829.446
2013-10-28,2.243,2.409,100046999,0.165,3164,2127,0.063,0.038,20.016,19.984,19.962,19.87,78220,0.079,193.134,213.806,891.298,861.16
2013-10-29,2.263,2.43,104769991,0.168,4005,2228,0.074,0.038,20.016,20.031,19.979,19.885,78379,0.082,195.57,231.403,934.539,859.05
2013-10-30,2.284,2.449,105263738,0.172,3749,2251,0.085,0.039,20.017,20.078,19.996,19.901,78765,0.084,195.73,248.284,981.667,798.213
2013-10-31,2.305,2.47,105498793,0.176,3394,2259,0.095,0.039,20.018,20.123,20.013,19.918,79164,0.087,197.87,274.025,1052.0,825.551
2013-11-01,2.325,2.489,105499065,0.18,3248,2277,0.105,0.04,20.02,20.167,20.03,19.935,79338,0.089,199.6,298.115,915.571,812.648
2013-11-02,2.345,2.509,105273782,0.184,3261,2306,0.116,0.041,20.023,20.207,20.047,19.952,79306,0.091,202.56,334.983,917.898,824.542
2013-11-03,2.364,2.528,105064822,0.19,3282,2335,0.126,0.042,20.026,20.247,20.064,19.97,79394,0.094,213.806,291.892,984.654,838.57
2013-11-04,2.381,2.545,106709803,0.197,3662,2395,0.137,0.043,20.034,20.316,20.092,19.998,79860,0.096,231.403,314.01,1037.0,835.689
2013-11-05,2.398,2.56,109099925,0.205,4008,2461,0.15,0.044,20.043,20.384,20.12,20.028,80692,0.099,248.284,336.63,991.025,816.934
2013-11-06,2.416,2.574,111015673,0.22,4048,2506,0.163,0.046,20.052,20.452,20.149,20.058,81806,0.102,274.025,369.033,916.265,817.692
2013-11-07,2.435,2.586,114880605,0.24,4467,2584,0.177,0.049,20.062,20.517,20.177,20.089,82876,0.106,298.115,400.994,720.715,830.298
2013-11-08,2.455,2.596,118462922,0.264,4747,2659,0.192,0.052,20.072,20.577,20.205,20.12,83928,0.11,334.983,411.755,733.548,800.337
2013-11-09,2.474,2.603,121609158,0.29,4938,2730,0.209,0.056,20.081,20.633,20.233,20.15,84937,0.115,291.892,418.345,856.334,727.901
2013-11-10,2.493,2.608,123223014,0.315,4723,2769,0.225,0.06,20.088,20.686,20.26,20.18,85642,0.12,314.01,453.251,916.819,696.661
2013-11-11,2.51,2.613,124569990,0.342,4572,2808,0.241,0.064,20.093,20.734,20.285,20.21,86315,0.125,336.63,550.5,887.697,676.229
2013-11-12,2.527,2.619,128760512,0.366,5056,2900,0.259,0.068,20.099,20.778,20.31,20.239,86976,0.131,369.033,601.887,853.621,659.682
2013-11-13,2.542,2.624,134503213,0.389,5606,3007,0.278,0.072,20.105,20.815,20.333,20.266,87768,0.136,400.994,494.668,870.134,661.433
2013-11-14,2.556,2.628,139836230,0.41,5875,3099,0.298,0.077,20.112,20.85,20.356,20.294,88771,0.142,411.755,599.545,854.784,634.091
2013-11-15,2.568,2.629,158171544,0.429,8775,3428,0.326,0.082,20.121,20.881,20.377,20.32,89458,0.148,418.345,675.116,834.51,574.95
2013-11-16,2.578,2.63,167490481,0.447,9992,3669,0.358,0.087,20.13,20.911,20.398,20.347,89775,0.154,453.251,738.639,774.416,547.519
2013-11-17,2.586,2.631,174231268,0.463,10128,3838,0.393,0.092,20.139,20.941,20.42,20.375,90170,0.16,550.5,702.545,673.001,587.908
2013-11-18,2.595,2.631,192360158,0.479,11295,4099,0.432,0.098,20.149,20.969,20.441,20.402,91807,0.166,601.887,723.096,554.522,633.999
2013-11-19,2.603,2.629,214889192,0.494,12152,4355,0.475,0.105,20.161,20.999,20.462,20.43,94356,0.174,494.668,796.644,615.988,630.288
2013-11-20,2.61,2.626,227473188,0.508,11895,4528,0.519,0.113,20.172,21.026,20.483,20.458,95920,0.182,599.545,891.298,663.529,628.232
2013-11-21,2.617,2.622,249003091,0.522,13542,4861,0.569,0.122,20.184,21.047,20.502,20.484,97961,0.191,675.116,934.539,614.291,622.409
2013-11-22,2.622,2.617,277472343,0.535,15420,5247,0.625,0.131,20.205,21.113,20.537,20.525,99443,0.201,738.639,981.667,634.818,597.613
2013-11-23,2.625,2.61,294791732,0.548,15510,5512,0.684,0.14,20.222,21.155,20.564,20.56,100574,0.211,702.545,1052.0,650.085,565.081
2013-11-24,2.628,2.603,310487593,0.56,16016,5811,0.745,0.149,20.239,21.194,20.59,20.593,101104,0.22,723.096,915.571,670.728,578.305
2013-11-25,2.629,2.595,325594236,0.572,15695,6046,0.807,0.158,20.256,21.227,20.615,20.625,102025,0.23,796.644,917.898,670.394,618.523
2013-11-26,2.628,2.586,386849015,0.583,21558,6813,0.883,0.168,20.272,21.253,20.637,20.656,103728,0.24,891.298,984.654,730.449,570.345
2013-11-27,2.626,2.575,440726695,0.595,23962,7396,0.967,0.179,20.289,21.272,20.657,20.684,105827,0.251,934.539,1037.0,753.055,499.8
2013-11-28,2.622,2.564,497227144,0.607,26125,8005,1.059,0.191,20.307,21.295,20.679,20.713,107942,0.263,981.667,991.025,738.125,572.999
2013-11-29,2.617,2.553,539962995,0.62,26794,8522,1.155,0.203,20.323,21.306,20.696,20.739,109737,0.275,1052.0,916.265,729.759,580.375
2013-11-30,2.612,2.542,569488541,0.633,26786,8988,1.252,0.215,20.339,21.311,20.711,20.762,110929,0.287,915.571,720.715,760.719,567.657
2013-12-01,2.606,2.531,585675353,0.645,24893,9281,1.346,0.227,20.355,21.316,20.726,20.785,112146,0.298,917.898,733.548,756.614,560.083
2013-12-02,2.6,2.521,600287628,0.657,23069,9536,1.436,0.239,20.372,21.319,20.74,20.807,113594,0.311,984.654,856.334,771.144,561.09
2013-12-03,2.593,2.51,611668553,0.669,21077,9731,1.52,0.252,20.387,21.322,20.754,20.829,114925,0.323,1037.0,916.819,779.773,604.807
2013-12-04,2.585,2.5,627345683,0.68,20209,9978,1.599,0.264,20.404,21.324,20.767,20.85,116449,0.335,991.025,887.697,793.629,677.606
2013-12-05,2.576,2.489,644559990,0.692,19795,10243,1.674,0.277,20.421,21.323,20.779,20.87,117935,0.348,916.265,853.621,834.69,662.002
2013-12-06,2.567,2.478,652655614,0.703,18617,10427,1.742,0.289,20.439,21.33,20.793,20.892,119066,0.36,720.715,870.134,877.685,661.353
2013-12-07,2.556,2.467,674754535,0.715,20275,10831,1.809,0.302,20.457,21.338,20.807,20.914,119766,0.372,733.548,854.784,961.717,642.185
2013-12-08,2.545,2.456,678967888,0.726,19935,11089,1.872,0.313,20.476,21.342,20.821,20.935,119651,0.382,856.334,834.51,914.81,619.677
2013-12-09,2.533,2.445,685784922,0.735,19145,11297,1.929,0.324,20.496,21.347,20.834,20.956,120456,0.393,916.819,774.416,848.331,627.479
2013-12-10,2.52,2.435,686573408,0.745,17218,11384,1.978,0.334,20.519,21.366,20.852,20.981,121205,0.403,887.697,673.001,849.84,630.301
2013-12-11,2.509,2.424,691977925,0.753,16594,11540,2.02,0.344,20.543,21.396,20.873,21.01,121902,0.413,853.621,554.522,846.22,625.927
2013-12-12,2.498,2.414,693303205,0.761,15828,11667,2.057,0.354,20.569,21.426,20.895,21.039,122098,0.422,870.134,615.988,899.476,636.984
2013-12-13,2.488,2.404,694813829,0.767,15265,11793,2.088,0.362,20.596,21.458,20.917,21.069,122624,0.431,854.784,663.529,893.878,638.79
2013-12-14,2.478,2.395,690646487,0.773,13976,11839,2.112,0.371,20.622,21.484,20.938,21.096,123184,0.439,834.51,614.291,837.415,632.924
2013-12-15,2.468,2.386,683304137,0.778,12332,11823,2.128,0.379,20.648,21.506,20.958,21.123,123582,0.447,774.416,634.818,844.33,631.464
2013-12-16,2.458,2.378,702989617,0.781,15181,12165,2.144,0.386,20.675,21.527,20.977,21.149,124771,0.454,673.001,650.085,857.806,631.648
2013-12-17,2.448,2.37,710278412,0.783,15337,12327,2.157,0.393,20.701,21.547,20.995,21.174,125519,0.462,554.522,670.728,854.108,625.026
2013-12-18,2.438,2.363,717951520,0.784,14945,12441,2.166,0.401,20.727,21.565,21.014,21.199,126744,0.469,615.988,670.394,822.71,613.511
2013-12-19,2.427,2.357,719930841,0.783,14218,12514,2.17,0.408,20.752,21.582,21.032,21.223,127425,0.476,663.529,730.449,836.905,613.783
2013-12-20,2.416,2.351,717059927,0.782,13191,12542,2.17,0.415,20.777,21.597,21.049,21.247,128000,0.483,614.291,753.055,842.293,596.009
2013-12-21,2.405,2.345,714006835,0.78,12533,12578,2.166,0.421,20.803,21.605,21.064,21.268,127987,0.489,634.818,738.125,886.057,582.231
2013-12-22,2.396,2.339,710673025,0.776,12127,12619,2.158,0.426,20.828,21.61,21.077,21.287,127901,0.494,650.085,729.759,863.039,563.348
2013-12-23,2.388,2.333,704833882,0.772,11201,12604,2.146,0.431,20.854,21.614,21.09,21.305,128441,0.499,670.728,760.719,852.448,564.372
2013-12-24,2.38,2.327,701709072,0.767,10966,12627,2.131,0.435,20.88,21.62,21.104,21.324,128487,0.503,670.394,756.614,837.897,563.641
2013-12-25,2.374,2.321,698636736,0.762,10829,12651,2.114,0.439,20.901,21.601,21.109,21.334,128525,0.507,730.449,771.144,808.157,577.854
2013-12-26,2.367,2.315,692538477,0.756,10269,12633,2.094,0.442,20.923,21.582,21.113,21.343,128396,0.51,753.055,779.773,829.446,579.582
2013-12-27,2.361,2.309,686655857,0.75,9772,12607,2.072,0.445,20.944,21.564,21.118,21.351,128352,0.512,738.125,793.629,861.16,543.197
2013-12-28,2.354,2.302,680904207,0.743,9663,12602,2.048,0.447,20.964,21.548,21.122,21.359,128079,0.514,729.759,834.69,859.05,502.664
2013-12-29,2.347,2.294,678879222,0.737,10151,12646,2.023,0.448,20.984,21.53,21.125,21.366,128105,0.515,760.719,877.685,798.213,499.324
2013-12-30,2.34,2.286,676457813,0.73,10312,12669,1.997,0.449,21.005,21.518,21.13,21.374,128646,0.516,756.614,961.717,825.551,469.428
2013-12-31,2.333,2.278,668830879,0.723,9631,12619,1.969,0.45,21.023,21.504,21.133,21.38,128438,0.517,771.144,914.81,812.648,457.005
2014-01-01,2.325,2.27,662642320,0.716,9528,12605,1.94,0.45,21.036,21.475,21.132,21.381,127752,0.517,779.773,848.331,824.542,476.297
2014-01-02,2.317,2.263,659156819,0.708,9602,12601,1.911,0.45,21.05,21.449,21.131,21.382,127972,0.516,793.629,849.84,838.57,466.322
2014-01-03,2.311,2.255,659570098,0.701,10132,12638,1.882,0.45,21.064,21.426,21.13,21.383,128305,0.516,834.69,846.22,835.689,434.951
2014-01-04,2.304,2.246,656070526,0.693,10056,12630,1.852,0.449,21.078,21.408,21.13,21.385,128048,0.515,877.685,899.476,816.934,444.394
2014-01-05,2.298,2.237,658868259,0.686,10988,12707,1.823,0.448,21.092,21.388,21.129,21.385,128227,0.513,961.717,893.878,817.692,451.812
2014-01-06,2.292,2.23,664151019,0.681,11698,12782,1.795,0.448,21.107,21.372,21.129,21.386,129341,0.513,914.81,837.415,830.298,459.325
2014-01-07,2.286,2.223,666904351,0.676,11985,12832,1.767,0.447,21.122,21.357,21.13,21.387,129631,0.511,848.331,844.33,800.337,454.031
2014-01-08,2.28,2.216,665109734,0.671,11616,12829,1.739,0.446,21.137,21.338,21.128,21.386,130023,0.51,849.84,857.806,727.901,451.41
2014-01-09,2.273,2.209,659870222,0.665,10785,12775,1.711,0.444,21.15,21.322,21.127,21.385,130113,0.509,846.22,854.108,696.661,447.11
2014-01-10,2.266,2.204,654837925,0.66,10230,12725,1.682,0.443,21.164,21.306,21.126,21.383,130055,0.507,899.476,822.71,676.229,407.703
2014-01-11,2.258,2.198,647730927,0.654,9305,12628,1.652,0.441,21.177,21.291,21.125,21.381,130055,0.505,893.878,836.905,659.682,403.328
2014-01-12,2.25,2.193,640732484,0.648,8744,12543,1.621,0.439,21.19,21.276,21.124,21.378,129768,0.502,837.415,842.293,661.433,425.31
2014-01-13,2.242,2.189,635224076,0.643,8581,12478,1.591,0.437,21.203,21.26,21.122,21.375,130262,0.5,844.33,886.057,634.091,415.876
2014-01-14,2.236,2.185,633683219,0.637,9139,12473,1.561,0.434,21.217,21.244,21.119,21.371,130290,0.497,857.806,863.039,574.95,445.898
2014-01-15,2.23,2.181,629983633,0.632,8904,12407,1.531,0.432,21.231,21.234,21.118,21.368,130350,0.495,854.108,852.448,547.519,487.666
2014-01-16,2.225,2.178,626204055,0.626,8890,12355,1.501,0.429,21.246,21.23,21.12,21.366,130397,0.492,822.71,837.897,587.908,517.354
2014-01-17,2.22,2.175,618955930,0.621,8152,12237,1.471,0.426,21.261,21.231,21.122,21.366,130374,0.489,836.905,808.157,633.999,505.461
2014-01-18,2.214,2.171,611192024,0.615,7506,12110,1.44,0.423,21.276,21.231,21.125,21.366,129852,0.485,842.293,829.446,630.288,485.296
2014-01-19,2.209,2.166,607351075,0.61,8081,12075,1.41,0.419,21.292,21.232,21.128,21.365,129392,0.481,886.057,861.16,628.232,490.961
2014-01-20,2.204,2.162,607556492,0.604,8660,12052,1.381,0.416,21.309,21.233,21.13,21.364,130485,0.477,863.039,859.05,622.409,501.271
2014-01-21,2.198,2.157,604710021,0.598,8285,11956,1.351,0.413,21.327,21.234,21.133,21.363,131128,0.474,852.448,798.213,597.613,498.97
2014-01-22,2.192,2.152,599430503,0.593,7765,11838,1.322,0.41,21.344,21.234,21.135,21.361,131609,0.471,837.897,825.551,565.081,491.704
2014-01-23,2.185,2.147,594911705,0.587,7464,11727,1.293,0.407,21.35,21.233,21.137,21.358,132020,0.468,808.157,812.648,578.305,486.543
2014-01-24,2.179,2.142,594229674,0.581,7887,11674,1.264,0.404,21.358,21.246,21.143,21.36,132253,0.465,829.446,824.542,618.523,487.399
2014-01-25,2.173,2.137,588821023,0.575,7666,11571,1.236,0.401,21.366,21.257,21.149,21.361,132137,0.461,861.16,838.57,570.345,464.777
2014-01-26,2.168,2.132,582715548,0.569,7303,11450,1.208,0.398,21.374,21.269,21.156,21.363,131993,0.458,859.05,835.689,499.8,456.496
2014-01-27,2.163,2.127,585908533,0.563,8262,11437,1.18,0.395,21.382,21.284,21.163,21.366,132840,0.454,798.213,816.934,572.999,450.932
2014-01-28,2.159,2.121,583138343,0.556,8089,11344,1.154,0.392,21.39,21.298,21.171,21.368,133399,0.451,825.551,817.692,580.375,435.888
2014-01-29,2.154,2.115,578053276,0.55,7663,11223,1.127,0.389,21.398,21.309,21.177,21.37,133572,0.448,812.648,830.298,567.657,443.354
2014-01-30,2.15,2.109,574172705,0.543,7466,11113,1.1,0.386,21.406,21.321,21.184,21.372,133973,0.445,824.542,800.337,560.083,444.261
2014-01-31,2.145,2.102,568306596,0.536,6961,10970,1.074,0.384,21.414,21.332,21.191,21.374,134305,0.442,838.57,727.901,561.09,453.541
2014-02-01,2.14,2.096,563562724,0.53,6923,10856,1.048,0.381,21.422,21.347,21.199,21.377,134321,0.439,835.689,696.661,604.807,448.574
2014-02-02,2.134,2.09,559690534,0.523,7075,10758,1.022,0.379,21.425,21.363,21.208,21.381,134347,0.435,816.934,676.229,677.606,439.48
2014-02-03,2.128,2.085,555296601,0.516,7022,10644,0.997,0.376,21.427,21.377,21.216,21.384,135186,0.432,817.692,659.682,662.002,434.535
2014-02-04,2.122,2.079,556178784,0.508,7584,10583,0.972,0.374,21.431,21.403,21.229,21.392,135933,0.429,830.298,661.433,661.353,431.727
2014-02-05,2.115,2.073,555690075,0.501,8067,10525,0.949,0.372,21.429,21.392,21.229,21.388,136393,0.427,800.337,634.091,642.185,427.341
2014-02-06,2.11,2.067,554448916,0.494,7874,10418,0.925,0.371,21.426,21.381,21.228,21.383,136988,0.424,727.901,574.95,619.677,435.189
2014-02-07,2.104,2.061,554979374,0.486,8174,10350,0.903,0.369,21.423,21.368,21.228,21.378,137615,0.422,696.661,547.519,627.479,440.75
2014-02-08,2.099,2.055,550885444,0.478,7685,10218,0.88,0.368,21.42,21.357,21.227,21.373,137850,0.419,676.229,587.908,630.301,443.871
2014-02-09,2.094,2.049,545537651,0.47,7294,10084,0.858,0.366,21.418,21.347,21.226,21.368,137660,0.417,659.682,633.999,625.927,449.566
2014-02-10,2.089,2.042,544425360,0.462,7470,9990,0.836,0.365,21.414,21.332,21.224,21.362,138403,0.414,661.433,630.288,636.984,442.545
2014-02-11,2.083,2.035,541936626,0.453,7370,9875,0.815,0.363,21.412,21.319,21.222,21.355,138766,0.412,634.091,628.232,638.79,438.129
2014-02-12,2.078,2.027,537933217,0.444,7143,9747,0.794,0.362,21.41,21.308,21.22,21.35,140444,0.41,574.95,622.409,632.924,437.341
2014-02-13,2.072,2.019,533664129,0.435,6836,9607,0.773,0.36,21.408,21.299,21.219,21.344,140963,0.408,547.519,597.613,631.464,441.538
2014-02-14,2.065,2.012,530068150,0.426,6607,9471,0.752,0.359,21.406,21.292,21.218,21.339,141762,0.407,587.908,565.081,631.648,445.787
2014-02-15,2.058,2.005,530352835,0.417,7569,9435,0.732,0.357,21.404,21.283,21.217,21.334,141954,0.405,633.999,578.305,625.026,444.766
2014-02-16,2.051,1.998,526764394,0.407,7327,9315,0.713,0.356,21.402,21.277,21.216,21.329,141640,0.403,630.288,618.523,613.511,446.281
2014-02-17,2.044,1.991,521669558,0.398,6809,9167,0.693,0.354,21.399,21.274,21.217,21.325,142492,0.401,628.232,570.345,613.783,445.298
2014-02-18,2.038,1.985,516333526,0.389,6320,9013,0.674,0.352,21.399,21.28,21.22,21.325,142838,0.4,622.409,499.8,596.009,445.022
2014-02-19,2.032,1.979,510515007,0.38,5733,8841,0.654,0.351,21.398,21.282,21.222,21.323,143602,0.398,597.613,572.999,582.231,465.278
2014-02-20,2.026,1.974,506052613,0.371,5437,8686,0.635,0.35,21.39,21.287,21.225,21.322,144425,0.397,565.081,580.375,563.348,492.31
2014-02-21,2.02,1.968,500855562,0.361,5119,8525,0.615,0.35,21.386,21.292,21.228,21.321,145179,0.395,578.305,567.657,564.372,509.156
2014-02-22,2.014,1.962,494268050,0.352,4808,8362,0.596,0.349,21.382,21.299,21.232,21.322,145417,0.394,618.523,560.083,563.641,529.149
2014-02-23,2.008,1.956,488399751,0.342,4650,8208,0.577,0.349,21.379,21.305,21.235,21.322,145801,0.393,570.345,561.09,577.854,519.347
2014-02-24,2.001,1.951,486151375,0.333,5030,8100,0.558,0.349,21.374,21.303,21.236,21.32,147325,0.392,499.8,604.807,579.582,559.931
2014-02-25,1.995,1.945,486713010,0.323,5539,8021,0.539,0.35,21.368,21.28,21.23,21.31,148686,0.391,572.999,677.606,543.197,580.277
2014-02-26,1.988,1.938,484287348,0.313,5497,7910,0.521,0.352,21.361,21.266,21.226,21.303,149845,0.391,580.375,662.002,502.664,573.388
2014-02-27,1.98,1.932,480412995,0.303,5269,7788,0.503,0.353,21.357,21.25,21.221,21.296,150616,0.391,567.657,661.353,499.324,571.987
2014-02-28,1.973,1.926,476410607,0.293,5106,7673,0.485,0.355,21.352,21.232,21.216,21.287,151626,0.391,560.083,642.185,469.428,566.816
2014-03-01,1.967,1.92,475125595,0.284,5618,7620,0.468,0.356,21.347,21.215,21.21,21.279,152289,0.391,561.09,619.677,457.005,593.201
2014-03-02,1.96,1.914,470347929,0.274,5567,7530,0.451,0.357,21.343,21.199,21.205,21.271,152448,0.391,604.807,627.479,476.297,619.564
2014-03-03,1.955,1.907,473082318,0.264,6188,7502,0.434,0.359,21.338,21.181,21.199,21.261,154315,0.392,677.606,630.301,466.322,644.487
2014-03-04,1.949,1.899,476488052,0.254,6663,7477,0.419,0.362,21.334,21.171,21.195,21.255,156034,0.393,662.002,625.927,434.951,635.862
2014-03-05,1.944,1.891,474532849,0.245,6531,7410,0.403,0.364,21.332,21.166,21.193,21.249,157047,0.394,661.353,636.984,444.394,664.422
2014-03-06,1.939,1.883,472158816,0.235,6335,7339,0.388,0.367,21.328,21.163,21.191,21.244,157899,0.395,642.185,638.79,451.812,641.523
2014-03-07,1.933,1.876,495615149,0.226,10096,7613,0.376,0.37,21.311,21.078,21.162,21.212,158408,0.396,619.677,632.924,459.325,651.272
2014-03-08,1.927,1.868,505749267,0.217,11326,7748,0.364,0.373,21.294,21.001,21.134,21.181,158695,0.397,627.479,631.464,454.031,654.137
