Date,bitcoin-size_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-90,difficulty-btc-ema-7,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-90,difficulty-btc-std-14,difficulty-btc-std-90,difficulty-btc-var-14,difficulty-btc-trx-7,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-14,difficulty-btc-rsi-30,difficulty-btc-rsi-90,difficulty-btc-roc-3,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-trx-7,hashrate-btc-trx-14,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-roc-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-90,mining_profitability-btc-var-14,mining_profitability-btc-var-90,mining_profitability-btc-trx-7,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-7,sentinusd-btc-sma-14,sentinusd-btc-sma-30,sentinusd-btc-ema-30,sentinusd-btc-ema-90,sentinusd-btc-wma-7,sentinusd-btc-wma-14,sentinusd-btc-std-90,sentinusd-btc-mom-14,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-7,sentinusd-btc-trx-14,sentinusd-btc-trx-30,sentinusd-btc-trx-90,sentinusd-btc-rsi-90,transactionfees-btc-sma-7,transactionfees-btc-sma-90,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-std-30,transactionfees-btc-trx-7,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-30,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-std-7,median_transaction_fee-btc-std-30,median_transaction_fee-btc-trx-30,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-14,confirmationtime-btc-var-14,confirmationtime-btc-trx-14,confirmationtime-btc-trx-30,confirmationtime-btc-trx-90,marketcap-btc-sma-30,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-30,marketcap-btc-wma-90,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-7,marketcap-btc-rsi-90,marketcap-btc-roc-7,marketcap-btc-roc-14,marketcap-btc-roc-90,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-14,transactionvalue-btc-ema-90,transactionvalue-btc-wma-14,transactionvalue-btc-wma-90,transactionvalue-btc-std-30,transactionvalue-btc-var-30,transactionvalue-btc-trx-7,transactionvalue-btc-trx-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-std-7,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-trx-30,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-7,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-90,size-btc-ema-3,size-btc-std-7,size-btc-std-30,size-btc-std-90,size-btc-var-7,size-btc-var-14,size-btc-var-90,size-btc-trx-7,size-btc-trx-30,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-std-90,transactions-btc-var-14,transactions-btc-var-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-14,sentbyaddress-btc-sma-30,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,sentbyaddress-btc-var-30,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-90,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-14,top100cap-btc-var-90,top100cap-btc-trx-14,top100cap-btc-rsi-30,top100cap-btc-roc-30,activeaddresses-btc-sma-90,activeaddresses-btc-std-7,activeaddresses-btc-var-90,activeaddresses-btc-trx-30,activeaddresses-btc-trx-90,price-btc-ema-30,price-btc-ema-90,price-btc-wma-30,price-btc-wma-90,price-btc-std-90,price-btc-trx-7,price-btc-trx-90,price-btc-rsi-90,bitcoin-price_raw_30d
2016-10-17,929590,18.573,258522748405,224087783074,257375266301,245184210850,227794253009,258522748405,258522748405,232320849113,15445304379,32509150881,5.9639356837501e+19,0.519,0.473,0.276,0.206,99.66,96.35,90.187,1.239818181818182,1.7218993529885532e+18,1.836529919804316e+18,1.7090530610714831e+18,1.751126710481667e+18,1.7867450910274975e+18,1.7854373186544136e+18,1.682703426973528e+18,1.707209212592741e+18,1.7282024614929797e+18,1.789260578865172e+18,1.8160184861845985e+18,1.7254007832871475e+18,3.295733405218609e+17,3.623973223736e+17,-0.559,0.134,0.292,0.212,12.753,0.638,0.644,0.639,0.705,0.631,0.635,0.64,0.655,0.771,0.631,0.637,0.635,0.645,0.679,0.076,0.139,0.001,0.005,-0.206,-0.299,-0.403,-0.414,1275171335,1216045987,1018173369,1072076587,959518698,1260717688,1260852152,509851473,-8990407,9.452645591957056e+16,6.498713124711219e+16,2.034,2.031,0.536,-0.217,49.942,0.188,0.176,0.176,0.171,0.022,0.87,-0.002,0.254,0.113,0.109,0.102,0.103,0.107,0.014,0.016,0.035,9.798,9.846,9.827,9.775,2.075,1.077,0.357,-0.012,0.001,9768970223,9836302052,9586064449,9876778104,9626089389,392301874,439820619,857771119,38475189992734720,4.836054422247834e+16,1.8394282298127155e+17,0.367,57.405,3.714,4.753,-3.513,6430,5504,6823,6534,5724,6826,5477,2573.0,1654464,2.313,0.18,-0.152,130.096,144.234,173.277,140.691,135.205,41.173,74.514,423.809,-0.502,3.892,3.701,3.458,3.207,3.784,3.393,1.112,0.309,0.87,0.721,0.563,861325,126298,165415,170477,3987804324,4658513334,7265601647,0.488,0.052,232887,225349,44778,559260313,501275220,0.143,0.052,344524,332259,330711,337609,1060386619,0.241,0.041,18.653,18.767,18.663,0.115,0.525,0.003,0.069,0.006,42.731,-0.078,436974,78780,2857056347,0.195,0.047,618.876,605.428,621.073,606.729,54.053,0.356,0.154,56.614,721.652
2016-10-18,841766,18.64,258522748405,224588119155,257662136827,246044761660,228469604556,258522748405,258522748405,233077661538,14193622856,33219797730,5.0364732447411e+19,0.464,0.47,0.283,0.206,99.66,96.35,90.187,0.9154545454545456,1.7604440952255685e+18,1.833977788585912e+18,1.7880148052803794e+18,1.7800891702335693e+18,1.7974426188224015e+18,1.7906979141921467e+18,1.686753385710138e+18,1.7797478108431014e+18,1.7615280417306478e+18,1.793320129489834e+18,1.8201150347618176e+18,1.7301398681763912e+18,3.257809998314376e+17,3.6407233054918e+17,-0.495,0.095,0.284,0.212,22.984,0.643,0.647,0.641,0.704,0.659,0.648,0.646,0.657,0.769,0.655,0.648,0.641,0.647,0.678,0.08,0.136,0.002,0.005,-0.064,-0.273,-0.395,-0.415,1258380347,1245898746,1044081391,1087928091,967392460,1271368575,1274416005,517406101,417938621,8.924262828624371e+16,6.692726845411341e+16,1.651,1.977,0.589,-0.212,50.71,0.189,0.176,0.177,0.171,0.024,0.904,0.016,0.251,0.116,0.109,0.102,0.103,0.109,0.014,0.016,0.049,9.777,9.842,9.815,9.763,2.054,1.055,0.379,0.001,0.001,9785522021,9856059065,9598294587,9900879106,9637933251,375634081,457095545,843600438,35275240673247232,5.223408429644186e+16,1.7791542482201805e+17,0.349,57.215,0.932,4.712,-3.546,6571,5495,6706,6510,5738,6815,5496,2564.0,1644054,1.708,0.218,-0.15,130.423,144.022,172.421,140.227,134.512,39.52,74.553,390.464,-0.509,3.805,3.727,3.463,3.221,3.802,3.401,1.114,0.31,0.868,0.74,0.559,851545,115932,161017,170822,3360071460,4660944445,7294996185,0.46,0.065,234884,225617,45108,525584402,508683206,0.141,0.052,342920,335233,332567,339366,948137994,0.21,0.043,18.655,18.76,18.66,0.112,0.516,0.003,0.067,0.003,47.052,0.32,437839,54088,2854699378,0.19,0.048,620.048,606.122,622.518,607.402,52.891,0.338,0.153,56.423,742.568
2016-10-19,807319,18.611,258522748405,225088455236,257877289721,246849793063,229130113212,258522748405,258522748405,233823477565,12334942242,33886019859,3.8037700030218e+19,0.409,0.463,0.289,0.206,99.66,96.35,90.187,0.5910909090909091,1.8081116357678697e+18,1.8303913540029965e+18,1.8410858413452603e+18,1.8086060970277125e+18,1.810337853300767e+18,1.7973726860126623e+18,1.691311704209039e+18,1.846604201935388e+18,1.7963909810408015e+18,1.8013440079997317e+18,1.8255153771471565e+18,1.7353911190112325e+18,3.1484639432445504e+17,3.647440844751807e+17,-0.33,0.077,0.277,0.212,31.007,0.619,0.628,0.631,0.701,0.601,0.622,0.633,0.65,0.764,0.605,0.622,0.628,0.64,0.675,0.091,0.139,0.002,0.005,-0.237,-0.286,-0.391,-0.416,1203842395,1247994772,1056607297,1085653382,969266694,1219941016,1248652186,518472062,29344367,8.459394287583898e+16,6.720331988762317e+16,1.055,1.855,0.63,-0.208,50.119,0.19,0.176,0.179,0.172,0.025,0.943,0.035,0.249,0.115,0.11,0.102,0.104,0.11,0.014,0.016,0.064,9.8,9.85,9.852,9.8,2.012,1.012,0.421,0.017,0.001,9798718453,9870119861,9608749682,9919490679,9648361921,345518288,466687738,830823626,29845721775161344,5.444936111018803e+16,1.7256697452519424e+17,0.31,56.711,-0.656,3.797,-3.498,6634,5488,6569,6463,5747,6760,5510,2564.0,1643825,1.134,0.25,-0.148,131.813,142.52,171.373,140.226,134.267,28.635,73.676,204.985,-0.514,3.831,3.76,3.467,3.234,3.817,3.409,1.117,0.312,0.811,0.747,0.555,829432,118596,160422,170812,3516254699,4568266691,7294226757,0.344,0.076,234069,225411,45422,567208529,515800434,0.135,0.052,336250,334447,329487,336113,1008247044,0.146,0.044,18.655,18.753,18.657,0.112,0.507,0.002,0.064,0.0005,45.546,-0.012,437972,54657,2849691636,0.183,0.048,620.861,606.706,623.617,607.986,51.836,0.299,0.151,55.926,742.522
2016-10-20,977349,18.595,258522748405,225588791318,258038654392,247602886956,229776105194,258522748405,258522748405,234558297195,9520138567,34510390218,2.2658259585897e+19,0.356,0.453,0.295,0.207,99.66,96.35,90.187,0.2667272727272727,1.7704815341277627e+18,1.8015596037530865e+18,1.6956985084145674e+18,1.7440323666417528e+18,1.775667629591848e+18,1.7814332337204826e+18,1.6882127914898048e+18,1.7177039717933888e+18,1.7408882265584415e+18,1.7639999841971827e+18,1.8080426682880044e+18,1.7329758437700485e+18,3.233409806520764e+17,3.620500266416076e+17,-0.439,0.028,0.266,0.212,8.896,0.649,0.641,0.636,0.7,0.658,0.645,0.644,0.654,0.763,0.653,0.644,0.639,0.644,0.675,0.101,0.138,0.003,0.005,-0.09,-0.261,-0.383,-0.417,1289196658,1263801079,1069524483,1101327502,977164179,1251130977,1259399849,526237626,221288300,8.64482968234962e+16,6.923150979335821e+16,0.816,1.761,0.669,-0.203,50.724,0.193,0.176,0.181,0.173,0.028,1.044,0.056,0.246,0.117,0.113,0.103,0.106,0.112,0.016,0.018,0.082,9.84,9.846,9.872,9.82,1.88,0.884,0.452,0.032,0.001,9810603171,9879545976,9617705176,9933523337,9657609943,305896385,470066882,818393559,23393149600858112,5.524071837954867e+16,1.674420043606098e+17,0.255,56.289,-0.997,3.088,-3.629,6679,5472,6360,6366,5747,6640,5516,2564.0,1643886,0.546,0.276,-0.145,132.155,140.292,169.91,138.641,132.534,21.475,72.811,115.293,-0.521,3.979,3.856,3.48,3.275,3.991,3.444,1.163,0.338,1.248,0.831,0.552,903390,146404,173188,174615,5358562204,5921845593,7622607430,0.526,0.091,234938,225955,46375,545215248,537649825,0.134,0.053,335725,336500,333330,339636,1101805150,0.137,0.046,18.654,18.746,18.653,0.113,0.494,0.002,0.061,-0.002,44.675,-0.184,439515,90579,2964942682,0.182,0.049,621.384,607.195,624.429,608.497,50.812,0.244,0.15,55.509,747.646
2016-10-21,791003,18.571,258522748405,226089127399,258159677895,248307394146,230407899551,258522748405,258522748405,235282120428,4111647414,35095142607,4.226411114457465e+18,0.307,0.44,0.299,0.207,99.66,96.35,90.187,-0.0576363636363637,1.7643700027427474e+18,1.8028296121581688e+18,1.7721702318743985e+18,1.770184763814872e+18,1.785397539690832e+18,1.785769280276208e+18,1.6917387071786934e+18,1.7567841823966216e+18,1.7651538071716352e+18,1.7702776310746683e+18,1.8100123499016307e+18,1.7370863606377587e+18,3.20889183472816e+17,3.574743861363897e+17,-0.383,0.03,0.256,0.212,38.389,0.661,0.655,0.643,0.699,0.692,0.665,0.655,0.659,0.763,0.692,0.665,0.652,0.649,0.676,0.111,0.135,0.003,0.005,0.196,-0.208,-0.373,-0.418,1390824893,1315308122,1104274374,1147800015,995724339,1384244678,1333779900,559983476,721098604,1.0128675517855437e+17,7.839537328908442e+16,1.386,1.799,0.723,-0.197,51.779,0.194,0.176,0.181,0.173,0.027,0.905,0.074,0.244,0.119,0.116,0.103,0.106,0.113,0.012,0.019,0.102,9.844,9.821,9.848,9.796,2.056,1.056,0.427,0.042,0.001,9829397172,9890767644,9627282685,9949192928,9667768908,267588176,462257043,810413528,17900857924829184,5.342039339791155e+16,1.6419252142292992e+17,0.204,56.5,-0.757,3.005,-2.414,6827,5488,6657,6523,5787,6756,5561,2584.0,1669722,0.473,0.304,-0.143,132.92,138.789,169.089,138.333,132.119,21.649,72.751,117.165,-0.525,3.941,3.835,3.481,3.281,3.954,3.447,1.163,0.338,1.165,0.852,0.549,847197,151865,170003,174455,5765767857,6059391433,7608669577,0.443,0.103,235810,226727,46646,540785089,543964073,0.137,0.053,335490,338259,335984,342086,1139488534,0.155,0.048,18.652,18.738,18.65,0.117,0.482,0.002,0.058,-0.005,43.451,-0.254,440852,99603,3005535892,0.182,0.05,622.019,607.723,625.344,609.065,50.078,0.193,0.148,55.715,740.325
2016-10-22,793790,18.544,258381679322,226578491440,258003574628,248902740642,231004105381,258029006616,258275877510,235973244328,508631810,35603486033,6.46765794599895e+16,0.257,0.424,0.303,0.207,89.774,92.191,88.716,-0.382,1.862165412880316e+18,1.8178323834423283e+18,1.9798566698486223e+18,1.8745243498168653e+18,1.839016948775101e+18,1.811690172375992e+18,1.7026355071928507e+18,1.9683707349366705e+18,1.871832990674376e+18,1.8215727638299592e+18,1.833544217415146e+18,1.748520025945623e+18,3.465963842503286e+17,3.682833101615127e+17,0.034,0.032,0.253,0.212,59.354,0.669,0.64,0.635,0.697,0.629,0.64,0.643,0.653,0.758,0.644,0.643,0.641,0.643,0.673,0.115,0.137,0.003,0.005,0.102,-0.196,-0.365,-0.419,1215444168,1279040555,1094278760,1116978955,988567179,1204056849,1247748627,562144251,-507745941,1.068696810148055e+17,7.900153985072486e+16,0.687,1.643,0.75,-0.192,49.286,0.195,0.176,0.182,0.173,0.028,0.816,0.093,0.242,0.12,0.117,0.103,0.107,0.114,0.008,0.02,0.121,9.825,9.799,9.844,9.793,1.844,0.85,0.387,0.049,0.002,9853691286,9911921877,9640279950,9974306546,9681618857,247437568,464919677,805595981,15306337482735616,5.403757654342042e+16,1.622462211264512e+17,0.185,57.423,0.439,4.096,-1.22,6695,5459,5992,6186,5747,6379,5528,2684.0,1801410,-0.236,0.317,-0.141,134.375,136.659,168.326,137.677,131.434,21.458,73.011,115.108,-0.529,3.948,3.861,3.484,3.285,3.904,3.446,1.161,0.337,0.815,0.822,0.546,820493,149350,169357,174457,5576329395,5766780582,7608773321,0.262,0.112,235325,227092,45803,538762996,524472566,0.136,0.054,332427,338411,334625,340580,1131647131,0.145,0.049,18.65,18.728,18.645,0.123,0.465,0.003,0.054,-0.008,42.079,-0.437,441682,92207,2954461290,0.181,0.051,623.278,608.466,626.852,609.864,49.499,0.174,0.147,56.632,734.423
2016-10-23,792254,18.554,257681036213,227024333057,256907242632,249206966835,231501119475,255741336331,257085019340,236567524662,2538254935,35940197483,1.610684529389863e+18,0.185,0.402,0.305,0.208,63.055,78.317,83.268,-1.897,1.9454632266297907e+18,1.7967219770626555e+18,1.8900306432904604e+18,1.855944416545724e+18,1.8338419711693937e+18,1.810949168786076e+18,1.704779883226685e+18,1.9373903368626609e+18,1.8660989519386e+18,1.8192223949352888e+18,1.831342770570814e+18,1.751241787386455e+18,3.2829703117008614e+17,3.647745190765333e+17,0.202,0.051,0.248,0.212,27.769,0.657,0.649,0.64,0.695,0.654,0.65,0.647,0.654,0.757,0.649,0.652,0.647,0.645,0.672,0.116,0.136,0.003,0.005,0.134,-0.172,-0.356,-0.42,1172544371,1248133209,1100820400,1112543123,989878308,1162251697,1216973028,562388327,-432702840,1.0494054326808728e+17,7.90701575593577e+16,0.059,1.46,0.767,-0.186,50.084,0.201,0.177,0.185,0.175,0.033,1.026,0.116,0.24,0.117,0.117,0.103,0.108,0.115,0.008,0.02,0.139,9.806,9.788,9.848,9.797,1.693,0.717,0.347,0.056,0.002,9883584374,9944265528,9657268269,10010407010,9699776334,255402757,489039312,808657330,16307642054377472,5.978986220598067e+16,1.6348166915765043e+17,0.21,58.473,2.247,6.177,0.68,6588,5471,6096,6216,5762,6340,5549,2689.0,1807805,-0.52,0.328,-0.139,133.773,133.894,167.242,135.866,129.688,20.476,73.569,104.814,-0.536,3.976,3.917,3.479,3.292,3.871,3.449,1.154,0.333,0.467,0.77,0.542,806374,140154,169418,172615,4910807035,4066295484,7449005570,0.061,0.119,234271,226557,46328,620844067,536579925,0.129,0.054,331110,337403,331118,336829,1217369805,0.094,0.051,18.647,18.72,18.642,0.127,0.449,0.002,0.05,-0.011,42.761,-0.377,441310,89469,2966036192,0.176,0.052,625.238,609.459,629.049,610.934,49.389,0.199,0.146,57.678,741.868
2016-10-24,886287,18.577,256980393104,227470174674,256084993634,249491565532,231987210181,254271083006,256069321947,237152006279,3412472474,36251857532,2.9112420962307927e+18,0.113,0.376,0.307,0.208,63.055,78.317,83.268,-1.897,1.9482315167371336e+18,1.7957500505499407e+18,1.87348873447336e+18,1.8561950188233577e+18,1.836922618434309e+18,1.813916759551894e+18,1.7081242116317302e+18,1.893132136375894e+18,1.8727986668284905e+18,1.8272523747477696e+18,1.8322253592133225e+18,1.755115086635696e+18,3.13784096415604e+17,3.6071337365186496e+17,0.285,0.066,0.245,0.212,35.257,0.633,0.653,0.649,0.694,0.654,0.651,0.648,0.654,0.754,0.648,0.654,0.649,0.645,0.672,0.1,0.134,0.002,0.005,0.155,-0.147,-0.347,-0.421,1346256626,1310713981,1153164433,1181721022,1016140336,1415315742,1341862007,622139372,876130803,1.3348349810618368e+17,9.676434964724275e+16,0.996,1.521,0.811,-0.18,52.363,0.206,0.177,0.188,0.176,0.038,1.324,0.143,0.239,0.117,0.117,0.103,0.108,0.116,0.008,0.021,0.158,9.852,9.776,9.852,9.804,1.578,0.622,0.309,0.061,0.002,9909763809,9971404292,9672820975,10041460686,9716854394,217520638,504957875,812145514,11828806998573056,6.374561388935578e+16,1.6489508378853376e+17,0.238,58.113,1.934,5.72,0.844,6840,5520,7250,6815,5870,6890,5664,3183.0,2533015,0.465,0.36,-0.136,133.434,132.883,166.384,136.896,130.846,26.542,72.458,176.121,-0.537,3.963,3.928,3.48,3.316,3.928,3.468,1.159,0.336,0.466,0.754,0.539,846331,128464,159757,171521,4125780155,4154298609,7354865745,0.058,0.126,234883,226438,46270,617538976,535225324,0.123,0.054,331996,338502,330611,335916,1148778507,0.048,0.052,18.646,18.711,18.638,0.129,0.43,0.002,0.046,-0.013,44.32,-0.25,442260,99311,3055093970,0.175,0.053,626.872,610.363,630.928,611.936,49.331,0.227,0.145,57.32,742.446
2016-10-25,943845,18.532,256279749995,227916016291,255468306886,249757803023,232462617576,253618246642,255228785332,237726689179,3983139104,36539107213,3.966349279940837e+18,0.051,0.349,0.307,0.208,63.055,78.317,83.268,-1.521,1.8251032366900068e+18,1.802778476236273e+18,1.8458235010774124e+18,1.8466858310378844e+18,1.8344207050005965e+18,1.8141904052376727e+18,1.710542542533922e+18,1.828095511848059e+18,1.8628817656085376e+18,1.830240137031973e+18,1.8300169844955648e+18,1.758017685972292e+18,2.6979158414038502e+17,3.547688946970429e+17,0.28,0.075,0.24,0.212,34.348,0.665,0.649,0.648,0.692,0.658,0.654,0.65,0.655,0.752,0.662,0.656,0.651,0.646,0.671,0.099,0.132,0.002,0.004,0.182,-0.121,-0.337,-0.421,1419220192,1338800269,1188444626,1223449978,1033994831,1535881547,1410902789,648982642,393208037,1.4255138371702656e+17,1.052946175025436e+17,1.958,1.645,0.864,-0.173,51.616,0.217,0.178,0.193,0.178,0.049,1.919,0.18,0.238,0.122,0.12,0.103,0.11,0.118,0.011,0.022,0.179,9.938,9.766,9.864,9.816,1.578,0.622,0.281,0.067,0.002,9938513090,10001065085,9689487472,10075098285,9735366880,248417797,521928034,817866603,15427850431676416,6.810221823456051e+16,1.6722644514276966e+17,0.27,58.468,2.846,3.804,1.317,6963,5538,7583,7051,5930,7123,5732,3299.0,2720295,1.308,0.398,-0.132,133.519,133.205,165.407,137.858,132.067,30.551,70.827,233.34,-0.533,4.186,3.996,3.49,3.361,4.124,3.51,1.209,0.365,1.03,0.83,0.537,895088,147140,139225,172344,5412529377,4396667098,7425586244,0.245,0.137,236264,226454,46283,540681838,535531725,0.117,0.054,330390,340322,331258,336054,1053921804,0.021,0.053,18.644,18.703,18.634,0.134,0.413,0.002,0.043,-0.015,41.985,-0.314,443764,115130,3210749990,0.179,0.054,628.663,611.336,632.97,613.029,49.404,0.259,0.144,57.669,738.491
2016-10-26,974315,18.564,255579106886,228361857908,255005791825,250006863902,232927576457,253618246642,254563409493,238291573363,4370815064,36802518112,4.776006080570327e+18,0.002,0.32,0.306,0.209,63.055,78.317,83.268,-1.3702727272727273,1.79054801277526e+18,1.797471446256589e+18,1.771181223032735e+18,1.809149109525428e+18,1.816036470332258e+18,1.8065999884473748e+18,1.7102347711592876e+18,1.763813365997084e+18,1.8243035437797967e+18,1.8160748661988787e+18,1.8209644842438515e+18,1.7581338189520827e+18,2.6868197771111075e+17,3.492415935777109e+17,0.13,0.061,0.233,0.212,21.441,0.68,0.675,0.652,0.691,0.691,0.671,0.66,0.659,0.752,0.692,0.675,0.661,0.651,0.672,0.107,0.129,0.003,0.004,0.358,-0.073,-0.325,-0.422,1449520464,1326681429,1193242562,1226115915,1039066856,1497269501,1401032354,652239250,-169663756,1.4257018571541427e+17,1.0635400992172184e+17,2.018,1.671,0.905,-0.166,50.464,0.242,0.18,0.205,0.182,0.081,3.253,0.239,0.238,0.131,0.124,0.104,0.112,0.122,0.018,0.025,0.206,9.972,9.765,9.876,9.831,1.565,0.613,0.262,0.072,0.003,9971714396,10039608932,9709465653,10117677745,9757524237,324028579,557690213,830666103,26248629995864064,7.775459343743386e+16,1.7250154378607e+17,0.32,59.346,5.206,4.516,2.642,6900,5534,7331,6987,5944,7071,5755,3300.0,2721929,1.44,0.429,-0.129,131.599,132.942,164.419,138.129,132.638,30.824,69.611,237.525,-0.528,4.594,4.212,3.52,3.435,4.484,3.581,1.379,0.475,2.235,1.045,0.536,934702,161315,147530,175762,6505665307,5380743540,7723104077,0.535,0.15,236016,226325,46255,541169464,534873918,0.111,0.054,329352,339763,330472,334683,1067993289,-0.009,0.054,18.643,18.695,18.631,0.136,0.397,0.001,0.039,-0.017,44.158,-0.123,445298,109873,3356321935,0.186,0.055,631.012,612.517,635.572,614.35,49.908,0.309,0.142,58.545,734.983
2016-10-27,977543,18.747,254878463777,228807699525,254658905529,250239856337,233382316461,253618246642,254073194432,238846658829,4621779959,37042598786,5.340212498110874e+18,-0.035,0.292,0.304,0.209,63.055,78.317,83.268,-1.2195454545454545,1.7885249921810747e+18,1.808569208018504e+18,1.811029493453219e+18,1.819581273112497e+18,1.820681976137784e+18,1.8094566191200407e+18,1.7133258259442196e+18,1.7939782415463053e+18,1.8313678099732567e+18,1.8231957085478272e+18,1.8224858885136945e+18,1.7615688668927232e+18,2.6874529098394867e+17,3.490792297826539e+17,0.074,0.055,0.227,0.212,20.675,0.724,0.685,0.663,0.691,0.739,0.7,0.677,0.668,0.752,0.745,0.703,0.679,0.66,0.674,0.126,0.128,0.004,0.004,0.713,0.011,-0.307,-0.422,1564159523,1426678090,1240006815,1284500415,1063067050,1667658299,1508284917,699355746,1399953252,1.624905575877079e+17,1.2227461502332888e+17,2.72,1.816,0.963,-0.158,52.124,0.245,0.18,0.207,0.183,0.081,3.47,0.293,0.239,0.137,0.126,0.104,0.113,0.124,0.02,0.026,0.235,9.981,9.754,9.854,9.812,1.664,0.692,0.212,0.074,0.003,10013398912,10093431079,9735056566,10175880185,9785666797,460676459,629601095,859313381,53055700020985856,9.909938483091866e+16,1.8460487170490368e+17,0.407,60.729,8.562,7.48,5.234,7009,5548,7323,7029,5974,7124,5793,3253.0,2646286,1.406,0.458,-0.125,129.854,132.37,162.956,137.621,132.464,27.578,66.83,190.13,-0.522,4.613,4.296,3.535,3.473,4.616,3.617,1.422,0.505,2.837,1.231,0.535,956122,161382,154177,179983,6511074171,6147183463,8098435737,0.817,0.167,238885,227380,50769,1179558688,644380039,0.116,0.055,336420,342467,336768,340379,1318830076,0.038,0.056,18.648,18.69,18.633,0.139,0.38,0.003,0.036,-0.016,54.236,0.872,451185,143708,2532027288,0.202,0.057,634.319,614.05,639.155,616.047,51.416,0.395,0.141,59.928,734.786
