Date,bitcoin-median_transaction_fee_raw,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-30,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-3,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-roc-30,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-7,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-trx-14,hashrate-btc-trx-30,hashrate-btc-trx-90,hashrate-btc-rsi-30,hashrate-btc-rsi-90,hashrate-btc-roc-90,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-std-90,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-30,sentinusd-btc-trx-30,sentinusd-btc-trx-90,transactionfees-btc-sma-14,transactionfees-btc-sma-90,transactionfees-btc-wma-30,transactionfees-btc-std-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-var-14,transactionfees-btc-var-30,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-14,median_transaction_fee-btc-rsi-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-7,confirmationtime-btc-trx-30,confirmationtime-btc-trx-90,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-wma-90,marketcap-btc-std-30,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-90,marketcap-btc-roc-30,transactionvalue-btc-sma-90,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-7,mediantransactionvalue-btc-trx-14,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-trx-14,transactions-btc-trx-30,sentbyaddress-btc-sma-14,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-14,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-mom-90,top100cap-btc-trx-90,activeaddresses-btc-sma-90,activeaddresses-btc-trx-14,activeaddresses-btc-trx-30,price-btc-sma-90,price-btc-wma-90,price-btc-std-30,price-btc-mom-30,price-btc-mom-90,price-btc-var-30,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-90,bitcoin-price_raw_90d
2013-05-30,0.0636,11551134,10920175,8050460,12127333,10879283,12068716,11761931,9475834,5046336,855329.75,0.841,1.092,0.848,23.33,100113593126660.0,99283923870969.0,92072076487907.0,65979227844465.0,98505561742284.0,87694289462048.0,69269118721686.0,101284833584090.0,100435540989850.0,95881697851670.0,90910297008646.0,76761627351082.0,16784715462854.0,18335019626556.0,39031451403830.0,7.0431668292243e+25,0.889,0.998,0.907,60.356,58.734,230.995,5442.0,5342.0,6100.0,5453.0,5396.0,5575.0,5612.0,5435.0,5404.0,5334.0,566.065,807.34,3333.0,162949.0,2776751.0,-0.532,0.445,113683197,29699817,220519783114041.0,-0.923,0.893,0.109,0.09,0.108,0.023,0.001,0.001,0.001,0.001,0.581,1.545,0.063,0.063,0.063,0.062,0.064,0.062,0.65,1.532,53.559,54.899,8.767,8.949,8.873,1.573,0.619,-0.646,0.081,-0.065,1349832583,1069434841,1236629764,177811018,-64930414,1066709371,0.376,0.652,1.577,59.455,-4.352,2355,810.488,3298.0,2719677,-1.782,0.7,83.334,72.835,69.977,67.911,29.648,97.955,219.755,1.899,0.687,1.051,1.114,1.18,1.279,1.284,1.242,1.24,1.256,1.264,0.305,0.481,0.794,0.023,0.058,0.158,-0.348,0.017,0.362,38263,53158,366007834,706454352,0.063,0.238,-0.265,0.002,49059,20492,104982980,-0.341,-0.023,0.37,19.907,19.946,20.052,0.177,0.713,-0.006,79663,-0.522,0.0,96.673,111.362,15.42,-7.22,94.008,59.442,0.338,0.621,1.535,59.14,115.28
2013-05-31,0.0632,11620145,10989412,8136966,12140372,10961485,12128317,11842235,9566009,5057770,931665.625,0.836,1.08,0.853,20.614,104732854268120.0,101414503687860.0,93787337039100.0,66845722709987.0,101428493998520.0,89146095997866.0,70168638986423.0,106326682404370.0,103163882713920.0,98298393088912.0,92413418700516.0,77733452909823.0,18812635858434.0,19602926551930.0,39454732725714.0,8.8478816985513e+25,0.948,1.0,0.911,62.436,59.702,242.092,5368.0,5330.0,6114.0,5262.0,5353.0,5542.0,5600.0,5282.0,5368.0,5313.0,580.835,732.462,3304.0,134125.0,2728493.0,-0.492,0.44,114011780,26435953,174714906607939.0,-0.944,0.872,0.109,0.091,0.108,0.023,0.001,0.001,0.001,0.001,0.565,1.528,0.064,0.063,0.063,0.062,0.063,0.062,0.632,1.517,53.092,54.818,8.749,8.933,8.861,1.59,0.632,-0.734,0.071,-0.065,1363045029,1081203965,1244299334,180796489,34728694,1059221099,0.416,0.64,1.561,59.303,2.51,2363,583.717,3288.0,2702492,-1.638,0.686,85.956,73.397,70.96,68.725,31.374,119.091,246.086,2.095,0.833,1.044,1.098,1.156,1.277,1.28,1.228,1.235,1.239,1.258,0.297,0.484,0.796,0.022,0.059,0.158,-0.426,-0.001,0.357,39191,53214,383980210,707931343,0.047,0.235,-0.261,-0.004,49101,20137,101376699,-0.31,-0.033,0.367,19.913,19.945,20.051,0.188,0.609,-0.006,79955,-0.497,-0.018,97.71,112.015,15.577,1.761,93.305,60.659,0.378,0.609,1.52,58.981,115.785
2013-06-01,0.0647,11689156,11058650,8223472,12146892,11038383,12153412,11913337,9654282,5063269,1008001.5,0.827,1.068,0.858,20.614,109895948797700.0,104428291220070.0,96254529866058.0,67769907245736.0,105102271883500.0,90886580484355.0,71178638251303.0,112022058039540.0,106841158176560.0,101276562222160.0,94223258334188.0,78816483301658.0,20725730206659.0,20959479911771.0,40126203211203.0,1.0738897314981e+26,1.027,1.007,0.916,64.125,60.515,252.456,5405.0,5377.0,6135.0,5563.0,5421.0,5563.0,5606.0,5550.0,5440.0,5347.0,636.936,755.993,3274.0,142881.0,2679556.0,-0.431,0.435,114337147,26034644,169450673345414.0,-0.965,0.852,0.109,0.092,0.107,0.023,0.001,0.001,0.001,0.001,0.546,1.51,0.064,0.064,0.063,0.062,0.064,0.063,0.616,1.502,54.659,55.066,8.724,8.885,8.817,1.655,0.685,-1.044,0.056,-0.064,1374800698,1093117943,1251842036,186288091,191402068,1072258078,0.447,0.629,1.545,59.376,15.523,2369,584.376,3276.0,2682848,-1.557,0.672,85.422,73.444,71.605,68.81,31.365,130.734,245.938,1.665,0.88,1.037,1.046,1.136,1.252,1.276,1.199,1.225,1.207,1.247,0.355,0.506,0.802,0.031,0.064,0.161,-0.551,-0.026,0.351,41128,53872,422887484,725536816,0.026,0.233,-0.255,-0.011,49131,19727,97292024,-0.305,-0.044,0.364,19.919,19.943,20.05,0.191,0.534,-0.005,80197,-0.498,-0.037,98.759,112.657,16.046,15.859,94.45,64.368,0.409,0.598,1.505,59.047,118.347
2013-06-02,0.0621,11758167,11127887,8309978,12150152,11110320,12153412,11975238,9740654,5062853,1084337.375,0.813,1.056,0.863,20.614,117853997209690.0,108382756208710.0,98892163930204.0,68765635253797.0,110636977743470.0,93232033054616.0,72410780164975.0,120694631302390.0,112544359202390.0,105408104283140.0,96652458738952.0,80123542380287.0,25806566022388.0,23794619648734.0,41508463865120.0,1.6649471246697e+26,1.143,1.022,0.92,67.005,61.969,238.177,5346.0,5375.0,6144.0,5232.0,5352.0,5520.0,5590.0,5251.0,5376.0,5317.0,643.739,765.736,3254.0,146588.0,2646484.0,-0.4,0.429,114528800,27231162,185384049024236.0,-0.989,0.832,0.11,0.093,0.109,0.023,0.001,0.001,0.001,0.001,0.531,1.493,0.063,0.063,0.063,0.062,0.063,0.063,0.599,1.486,51.41,54.534,8.715,8.849,8.785,1.643,0.675,-1.309,0.038,-0.064,1384278237,1104584007,1258453262,180885240,253356730,1031945703,0.465,0.618,1.529,58.834,22.213,2376,599.068,3264.0,2663193,-1.528,0.657,86.935,73.679,72.267,69.016,31.399,141.953,246.475,1.144,0.876,1.03,1.075,1.12,1.24,1.274,1.184,1.219,1.189,1.24,0.362,0.515,0.804,0.033,0.066,0.162,-0.665,-0.053,0.344,43976,54657,483478706,746834374,0.001,0.229,-0.265,-0.019,49100,19602,96058018,-0.334,-0.059,0.36,19.925,19.942,20.05,0.189,0.488,-0.005,80333,-0.519,-0.057,99.768,113.215,15.561,21.441,90.782,60.54,0.427,0.587,1.49,58.505,122.066
2013-06-03,0.0602,11827178,11197124,8396484,12151782,11177617,12153412,12027937,9825126,5056521,1160673.25,0.795,1.042,0.868,20.614,122580933531860.0,111182981534680.0,102145489947540.0,69766286681070.0,114072258241040.0,95241456711333.0,73552919056596.0,123956682564410.0,116543195083650.0,108806229056940.0,98775213904578.0,81345794346880.0,26348500973855.0,25725256088885.0,42469609305588.0,1.735608758923e+26,1.264,1.04,0.926,65.602,61.38,262.413,5312.0,5412.0,6160.0,5221.0,5333.0,5500.0,5582.0,5216.0,5354.0,5308.0,533.071,759.081,3221.0,144051.0,2592966.0,-0.376,0.424,114711010,25874275,167369525931218.0,-1.007,0.811,0.112,0.094,0.11,0.024,0.001,0.001,0.001,0.001,0.521,1.477,0.063,0.062,0.062,0.062,0.063,0.063,0.582,1.471,49.157,54.155,8.675,8.803,8.742,1.791,0.801,-1.584,0.017,-0.064,1390482504,1115185781,1263887332,174715760,184849204,954159704,0.463,0.606,1.514,58.094,15.84,2380,585.291,3258.0,2654440,-1.451,0.642,87.762,75.042,72.919,69.42,30.077,110.032,226.157,0.825,0.867,1.023,1.075,1.103,1.239,1.27,1.179,1.217,1.18,1.237,0.342,0.516,0.804,0.029,0.067,0.162,-0.742,-0.078,0.338,46120,54876,531757757,752844625,-0.026,0.226,-0.26,-0.025,49345,19459,94665461,-0.343,-0.071,0.357,19.93,19.939,20.047,0.2,0.466,-0.004,80583,-0.511,-0.075,100.698,113.667,15.026,15.293,83.706,56.443,0.426,0.575,1.474,57.77,124.651
2013-06-04,0.0598,11896189,11266362,8482990,12152597,11240571,12153412,12071435,9907695,5044251,1237009.125,0.773,1.028,0.872,20.614,125634417967680.0,115317917463690.0,105506161454100.0,70783193010481.0,116875208392260.0,97179689107113.0,74689867183834.0,125308245221450.0,120068464411460.0,111891371576720.0,100849474263000.0,82565965163690.0,25272232957635.0,27325248347394.0,43346359225491.0,1.5967143966624e+26,1.378,1.062,0.931,65.836,61.497,271.075,5299.0,5377.0,6166.0,5180.0,5307.0,5477.0,5572.0,5123.0,5318.0,5295.0,535.492,680.429,3212.0,115746.0,2579406.0,-0.359,0.418,114597056,25452045,161951651724498.0,-1.021,0.792,0.113,0.094,0.11,0.022,0.001,0.001,0.001,0.001,0.511,1.461,0.062,0.061,0.062,0.062,0.062,0.062,0.564,1.455,48.765,54.09,8.647,8.758,8.7,1.921,0.922,-1.805,-0.007,-0.065,1394525115,1125427114,1268942409,174375483,84168639,921719985,0.448,0.593,1.498,57.978,6.675,2380,586.396,3260.0,2656123,-1.385,0.628,88.368,76.307,73.703,70.033,30.523,118.107,232.919,0.812,0.884,1.015,1.023,1.088,1.243,1.237,1.168,1.212,1.165,1.231,0.338,0.507,0.579,0.029,0.064,0.084,-0.807,-0.103,0.332,47622,54958,566960723,755104704,-0.054,0.222,-0.237,-0.03,49159,19430,94385397,-0.328,-0.081,0.353,19.934,19.936,20.044,0.211,0.394,-0.004,80688,-0.486,-0.089,101.595,114.084,14.999,6.222,80.695,56.24,0.41,0.562,1.459,57.645,125.588
2013-06-05,0.06,12059010,11379377,8584089,12809677,11384196,12481748,12280844,10017229,5074925,1313345.0,0.776,1.018,0.876,33.648,129565053616720.0,120803443223800.0,109119719808110.0,71968600813356.0,122414656861820.0,99879902859590.0,76104002020904.0,132007537372850.0,125997235613160.0,116361617018910.0,103703503500420.0,84065960971602.0,28712838343149.0,31425412268439.0,44884829794922.0,2.0610677142996e+26,1.515,1.091,0.937,69.134,63.209,329.827,5111.0,5292.0,6155.0,4603.0,5136.0,5383.0,5538.0,4594.0,5137.0,5212.0,878.555,817.641,3235.0,167134.0,2615635.0,-0.395,0.413,114792930,24988508,156106380675081.0,-1.033,0.772,0.114,0.095,0.112,0.023,0.001,0.001,0.001,0.001,0.505,1.445,0.062,0.06,0.061,0.061,0.061,0.062,0.546,1.439,49.043,54.126,8.634,8.738,8.682,1.942,0.943,-1.753,-0.03,-0.065,1397789310,1135604478,1273887860,173802513,94057077,915962716,0.424,0.58,1.482,58.045,7.486,2385,572.413,3252.0,2644528,-1.316,0.613,87.654,76.898,74.33,70.297,30.257,108.033,228.871,0.63,0.867,1.008,1.032,1.09,1.244,1.235,1.176,1.214,1.168,1.232,0.343,0.507,0.576,0.029,0.064,0.083,-0.804,-0.122,0.326,47973,54442,575347274,740969734,-0.08,0.218,-0.207,-0.033,49097,19382,93917396,-0.312,-0.09,0.349,19.94,19.934,20.042,0.215,0.481,-0.004,80825,-0.451,-0.101,102.485,114.491,14.952,7.091,80.106,55.893,0.386,0.548,1.444,57.703,124.863
2013-06-06,0.0597,12374608,11563688,8708953,14207655,11656547,13297898,12753727,10171548,5205155,3452221.0,0.839,1.016,0.88,54.875,135568978725620.0,126378146791380.0,112831035331170.0,73164172872504.0,127408461411470.0,102622481711260.0,77560834395399.0,138419948094710.0,131393843572320.0,120797637719220.0,106662287780360.0,85613681284724.0,31397510413360.0,35108553492488.0,46560699317111.0,2.4645091503926e+26,1.66,1.125,0.944,69.869,63.609,309.303,4863.0,5152.0,6144.0,4216.0,4962.0,5283.0,5501.0,4113.0,4942.0,5120.0,1112.0,955.848,3259.0,228411.0,2655368.0,-0.473,0.406,115196936,23688424,140285363067122.0,-1.038,0.753,0.113,0.096,0.11,0.023,0.001,0.001,0.001,0.001,0.492,1.428,0.061,0.06,0.061,0.061,0.061,0.062,0.527,1.424,48.555,54.053,8.623,8.72,8.667,1.956,0.957,-1.537,-0.051,-0.065,1398885628,1145540714,1278446852,171167028,115427412,894261255,0.393,0.565,1.466,57.913,9.403,2393,552.01,3241.0,2625677,-1.215,0.599,86.849,77.19,74.898,70.483,30.154,114.042,227.321,0.338,0.817,1.001,1.012,1.063,1.238,1.232,1.159,1.207,1.147,1.225,0.337,0.519,0.58,0.028,0.067,0.084,-0.83,-0.144,0.319,48406,54591,585784251,745040437,-0.104,0.215,-0.182,-0.035,48615,19215,92299738,-0.287,-0.097,0.346,19.943,19.932,20.04,0.224,0.312,-0.003,81010,-0.424,-0.113,103.352,114.862,14.736,9.013,78.098,54.287,0.356,0.533,1.428,57.565,120.747
2013-06-07,0.0575,12690207,11748000,8833817,14906644,11911327,13990754,13184530,10323124,5320497,3452221.0,0.934,1.021,0.885,54.875,135541303854340.0,128521538714930.0,114968021201400.0,74158839400508.0,126856604616629.0,104079162519050.0,78607871754447.0,133235975847950.0,131099565432500.0,122446970906010.0,108386939319560.0,86757348567353.0,30385477559398.0,36033055958621.0,47136458584939.0,2.3081931162817e+26,1.751,1.156,0.951,62.046,60.223,250.889,4672.0,5020.0,6128.0,3975.0,4798.0,5183.0,5462.0,3814.0,4753.0,5026.0,1299.0,1088.0,3292.0,296130.0,2709208.0,-0.577,0.4,115542914,23381154,136669596229299.0,-1.042,0.734,0.111,0.096,0.109,0.025,0.001,0.001,0.001,0.001,0.473,1.411,0.061,0.059,0.06,0.061,0.06,0.061,0.507,1.408,45.539,53.607,8.627,8.725,8.674,1.96,0.96,-1.066,-0.068,-0.066,1391745046,1154708203,1281717482,167557437,74963717,825074050,0.35,0.549,1.45,57.05,6.148,2401,536.508,3229.0,2606304,-1.117,0.585,86.776,77.946,75.711,71.104,31.124,84.834,242.176,0.406,0.807,0.994,1.003,1.051,1.228,1.229,1.146,1.202,1.129,1.219,0.338,0.528,0.583,0.029,0.07,0.085,-0.86,-0.166,0.313,48438,54602,586567790,745347192,-0.124,0.211,-0.171,-0.039,48351,18878,89092899,-0.254,-0.102,0.342,19.947,19.929,20.037,0.228,0.301,-0.003,81228,-0.403,-0.125,104.151,115.119,14.464,5.42,71.853,52.303,0.313,0.517,1.413,56.713,117.345
2013-06-08,0.0553,12986984,11932311,8958681,15256138,12149669,14560317,13573254,10471955,5421900,2138876.0,1.041,1.031,0.891,54.875,133141198176040.0,130765692957380.0,117596992088730.0,75189364328978.0,128100624771370.0,105869712371730.0,79777647874912.0,131381666538580.0,131927352062660.0,124695592777240.0,110454016139120.0,88024905618674.0,29381655111502.0,37243023932190.0,48070355751710.0,2.1582041427281e+26,1.814,1.185,0.957,63.669,61.032,237.294,4382.0,4893.0,6112.0,3904.0,4670.0,5096.0,5426.0,3800.0,4595.0,4941.0,1388.0,1179.0,3322.0,347441.0,2759202.0,-0.689,0.393,115412659,25640111,164353817319445.0,-1.052,0.715,0.11,0.097,0.109,0.025,0.001,0.001,0.001,0.001,0.453,1.394,0.059,0.057,0.059,0.06,0.058,0.06,0.484,1.391,42.65,53.158,8.628,8.708,8.659,1.971,0.972,-0.727,-0.083,-0.066,1378543695,1163172818,1283700950,164674555,38186071,761815344,0.291,0.531,1.434,56.191,3.164,2403,558.937,3225.0,2600508,-1.107,0.57,86.96,78.547,76.336,71.255,30.401,69.186,231.051,0.228,0.759,0.986,1.038,1.042,1.209,1.225,1.138,1.198,1.115,1.214,0.335,0.516,0.584,0.028,0.067,0.085,-0.881,-0.188,0.306,49400,55010,610094972,756537015,-0.147,0.207,-0.187,-0.045,48038,18898,89279602,-0.275,-0.112,0.338,19.951,19.927,20.035,0.227,0.438,-0.003,81242,-0.431,-0.14,104.886,115.26,14.295,2.165,66.167,51.088,0.254,0.499,1.397,55.866,115.05
2013-06-09,0.053,13233571,12116622,9083545,15430885,12372634,15006587,13922407,10618042,5510136,1914402.75,1.146,1.043,0.896,54.875,130891995557190.0,131965860368880.0,120174308288790.0,76265717410762.0,129986035379490.0,107790522360900.0,81005441706317.0,132632201052480.0,133146495624280.0,127101629459260.0,112661850859200.0,89353540846693.0,28927412060096.0,38585981298925.0,49087690517755.0,2.0919879212364e+26,1.859,1.215,0.964,64.57,61.487,249.86,4129.0,4737.0,6093.0,3519.0,4465.0,4969.0,5376.0,3467.0,4360.0,4815.0,1632.0,1345.0,3370.0,452048.0,2839202.0,-0.831,0.385,115705828,25434619,161729966412924.0,-1.06,0.696,0.109,0.097,0.108,0.026,0.001,0.001,0.001,0.001,0.428,1.377,0.058,0.055,0.057,0.059,0.057,0.059,0.46,1.375,39.796,52.689,8.631,8.716,8.668,1.978,0.978,-0.271,-0.094,-0.066,1360779439,1170973965,1284358384,167940648,-37728178,702103243,0.216,0.509,1.417,55.306,-3.065,2412,561.96,3211.0,2577753,-1.053,0.556,86.058,78.937,76.844,71.265,29.73,88.511,220.967,-0.141,0.667,0.979,1.027,1.051,1.19,1.222,1.122,1.191,1.095,1.207,0.31,0.518,0.588,0.024,0.067,0.087,-0.915,-0.212,0.3,48934,55287,598636661,764150570,-0.169,0.203,-0.235,-0.056,47795,18843,88762940,-0.338,-0.126,0.334,19.957,19.927,20.034,0.226,0.472,-0.002,81276,-0.496,-0.16,105.562,115.283,14.704,-4.604,60.815,54.048,0.179,0.477,1.38,54.994,115.023
2013-06-10,0.052,13480158,12300934,9208408,15518259,12581215,15329562,14238682,10761384,5585826,1689929.5,1.24,1.058,0.901,54.875,134445961873390.0,133606550861300.0,122394766197990.0,77452728664521.0,131455259829800.0,109601645639600.0,82211100859601.0,135117669864250.0,134120763827240.0,129193446111510.0,114772031756610.0,90663369764714.0,28629645801318.0,39858113110578.0,49625270236397.0,2.0491415467723e+26,1.885,1.242,0.972,64.623,61.514,367.978,3864.0,4588.0,6072.0,3438.0,4317.0,4865.0,5331.0,3362.0,4176.0,4709.0,1724.0,1423.0,3414.0,506363.0,2913581.0,-0.975,0.378,115550688,26435210,174705087083002.0,-1.07,0.678,0.106,0.098,0.106,0.027,0.001,0.001,0.001,0.001,0.398,1.358,0.057,0.054,0.056,0.058,0.055,0.058,0.432,1.358,38.672,52.5,8.605,8.706,8.661,1.966,0.966,0.015,-0.104,-0.067,1341814557,1178665361,1284389221,174556246,-80778239,692225632,0.129,0.485,1.4,54.957,-6.446,2409,556.19,3215.0,2583738,-1.041,0.541,86.547,80.067,77.361,71.46,27.139,89.691,184.132,-0.379,0.577,0.971,0.983,1.029,1.172,1.209,1.101,1.182,1.069,1.198,0.336,0.534,0.575,0.028,0.071,0.083,-0.978,-0.239,0.293,49418,55864,610532901,780182686,-0.193,0.199,-0.299,-0.069,47529,18764,88019136,-0.401,-0.142,0.329,19.962,19.927,20.033,0.226,0.449,-0.002,81290,-0.567,-0.181,106.228,115.25,15.405,-8.443,59.951,59.329,0.092,0.453,1.364,54.647,116.613
2013-06-11,0.0533,13726745,12477750,9333272,15561946,12776339,15529244,14522078,10901983,5649477,1465456.25,1.318,1.073,0.907,51.494,134279440719380.0,134470702708110.0,124894310085900.0,78536495614576.0,131424725315740.0,111003676357920.0,83290705714853.0,133561249814340.0,133552406555300.0,130385226854920.0,116486065382726.0,91847554228649.0,24970541368365.0,40647228396981.0,50022807483751.0,1.5588198405731e+26,1.881,1.266,0.979,62.649,60.653,288.627,3657.0,4478.0,6057.0,3564.0,4233.0,4790.0,5295.0,3486.0,4057.0,4630.0,1743.0,1485.0,3444.0,551352.0,2964502.0,-1.1,0.37,115533497,25967318,168575396783483.0,-1.08,0.659,0.105,0.098,0.106,0.027,0.001,0.001,0.001,0.001,0.369,1.34,0.056,0.053,0.055,0.057,0.054,0.057,0.404,1.341,41.058,52.728,8.592,8.691,8.647,1.977,0.977,0.13,-0.114,-0.067,1326955960,1186832596,1284879122,177661489,-44186537,735051113,0.043,0.459,1.383,55.351,-3.549,2411,531.232,3212.0,2579973,-1.033,0.527,85.942,81.034,77.929,71.69,25.197,59.321,158.724,-0.487,0.496,0.963,0.989,1.006,1.162,1.206,1.098,1.179,1.062,1.194,0.279,0.532,0.576,0.019,0.071,0.083,-1.002,-0.263,0.286,49782,56396,619568088,795137590,-0.218,0.194,-0.351,-0.081,47157,18746,87853886,-0.445,-0.157,0.325,19.966,19.926,20.031,0.228,0.4,-0.002,81330,-0.622,-0.201,106.936,115.257,15.772,-5.182,63.769,62.193,0.007,0.427,1.347,55.029,117.844
2013-06-12,0.054,13973333,12625030,9454831,15583789,12958874,15605633,14772597,11039837,5712936,1240983.0,1.377,1.088,0.913,39.495,139173535419720.0,136083781141590.0,128443612182700.0,79766117995760.0,136149681813030.0,113540506999660.0,84763977046502.0,141583805107090.0,137515868704500.0,133775925684120.0,119339652506500.0,93425313694370.0,24284811747555.0,43415066122428.0,51556777939202.0,1.4743802040354e+26,1.897,1.293,0.986,67.018,62.857,279.047,3608.0,4359.0,6043.0,3621.0,4159.0,4718.0,5260.0,3629.0,3950.0,4553.0,1718.0,1540.0,3472.0,592630.0,3013406.0,-1.205,0.361,115668754,26214130,171795157689559.0,-1.09,0.64,0.104,0.099,0.105,0.027,0.001,0.001,0.001,0.001,0.341,1.322,0.055,0.054,0.055,0.057,0.054,0.056,0.375,1.323,42.501,52.865,8.581,8.656,8.614,2.046,1.046,-0.025,-0.125,-0.067,1312735635,1195128012,1285570535,179623632,-32932670,746587451,-0.034,0.433,1.365,55.589,-2.632,2416,477.996,3204.0,2566878,-1.017,0.513,85.083,81.744,78.588,72.046,24.723,64.165,152.809,-0.408,0.441,0.955,0.923,0.978,1.146,1.203,1.081,1.172,1.041,1.186,0.262,0.541,0.581,0.017,0.073,0.084,-1.041,-0.289,0.279,52302,57518,683870241,827072714,-0.245,0.19,-0.407,-0.096,46396,18705,87465627,-0.484,-0.171,0.32,19.971,19.927,20.031,0.228,0.485,-0.001,81359,-0.67,-0.222,107.656,115.282,16.023,-4.191,64.747,64.186,-0.07,0.401,1.33,55.258,119.961
2013-06-13,0.0535,14219920,12772309,9574364,15594711,13129632,15605633,14990237,11175019,5772221,1016509.75,1.416,1.102,0.918,39.495,145534152771910.0,137877339738290.0,132127743264830.0,81016051941367.0,140848457669090.0,116211750756930.0,86306412391354.0,149469430015870.0,142231119728420.0,137309415424730.0,122373513049910.0,95077592095283.0,23589258884094.0,46073750911076.0,53302517808703.0,1.391132836752e+26,1.929,1.322,0.994,67.961,63.361,264.999,3523.0,4193.0,6029.0,3429.0,4037.0,4622.0,5215.0,3460.0,3800.0,4451.0,1669.0,1640.0,3506.0,672703.0,3073614.0,-1.311,0.353,113810964,26242508,172167301401719.0,-1.099,0.622,0.103,0.1,0.105,0.027,0.001,0.001,0.001,0.001,0.315,1.304,0.054,0.054,0.055,0.057,0.054,0.056,0.346,1.306,41.688,52.75,8.574,8.636,8.596,2.042,1.043,-0.142,-0.137,-0.068,1296973738,1203253393,1285817731,180022547,-5123186,731284261,-0.105,0.406,1.348,55.383,-0.423,2391,476.79,3198.0,2557015,-0.969,0.498,86.175,83.409,79.484,72.81,24.529,131.163,150.416,0.096,0.461,0.947,0.919,0.965,1.126,1.196,1.068,1.165,1.023,1.179,0.263,0.535,0.581,0.017,0.072,0.085,-1.079,-0.315,0.272,51175,58458,654722977,854338374,-0.274,0.185,-0.474,-0.113,45994,18695,87373698,-0.503,-0.185,0.315,19.978,19.928,20.031,0.227,0.563,-0.001,81391,-0.702,-0.241,108.36,115.266,16.155,-1.69,63.349,65.244,-0.141,0.374,1.313,55.049,121.733
