Date,bitcoin-difficulty_raw,difficulty-btc-sma-3,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-var-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,transactionfees-btc-trx-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,fee_to_reward-btc-sma-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,price-btc-sma-90,price-btc-ema-90,price-btc-wma-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-04-16,178678307672,177284092073,171322618479,169087065881,167147702788,150943282998,176677101845,173084594012,170319448293,166878744254,149319861468,177981199872,173707551319,170766305851,168489239757,160891300889,3.8680928208711e+20,1.33147989712869e+18,1.2915498635866924e+18,1.2456220760141576e+18,1.1523748621840876e+18,1.2929654553409728e+18,1.2577689726209743e+18,1.1280501984093504e+18,1.307340205224299e+18,1.274057278326442e+18,1.2074401008866063e+18,2.6190536916233446e+17,1.7148605599015e+34,0.578,1.391,0.375,0.292,6232540723,6257591552,6360214385,1.157,207756,281814,287986,285402,19.508,19.506,19.541,19.52,408.448,410.178,415.322,427.826,445.852,455.809,658.89
2016-04-17,178678307672,178678307672,173012160534,169931836908,167691050373,151669105307,177677704758,174483022427,171433962877,167640006410,149965102044,178678307672,175546473617,172045138089,169233149750,161500861871,3.7913024112778e+20,1.3175196194860567e+18,1.3052817894834734e+18,1.2518201968487816e+18,1.1562477260214356e+18,1.2988942777698918e+18,1.2629084984878707e+18,1.132651987973054e+18,1.313457773220456e+18,1.2799804749421647e+18,1.2115072824552607e+18,2.6242781190595827e+17,1.7217089115437e+34,0.575,1.387,0.37,0.29,6241697720,6265122291,6368295692,1.156,207517,281442,287659,285474,19.497,19.502,19.532,19.511,408.946,410.566,415.748,427.315,452.604,453.459,660.703
2016-04-18,178678307672,178678307672,174701702590,170776607936,168130432792,152394927617,178178006215,175531843738,172399875516,168352154878,150596161508,178678307672,176963010402,173211334191,169942005059,162094470714,3.7039756411801e+20,1.3124908310656645e+18,1.3003189717907328e+18,1.2569536891331443e+18,1.1610269022631823e+18,1.2953541916508764e+18,1.263517216771058e+18,1.1357221339929272e+18,1.309066018872963e+18,1.2813045675246484e+18,1.2140588408257183e+18,2.549375365102379e+17,1.6248286880477e+34,0.573,1.383,0.372,0.288,6250688378,6272351549,6376039776,1.159,207890,282610,288388,286603,19.486,19.498,19.522,19.502,409.433,410.934,416.152,428.717,457.376,453.949,667.464
2016-04-19,178678307672,178678307672,176391244645,171621378964,168569815210,153120749927,178428156943,176318459721,173236999804,169018358284,151213351534,178678307672,177957161672,174264894156,170622513116,162672127419,3.6061125105781e+20,1.316887446407094e+18,1.299086803617266e+18,1.2608941649368056e+18,1.1661291253812746e+18,1.2950014819824463e+18,1.265400549181806e+18,1.1391723919081956e+18,1.3080513385192192e+18,1.2836113533313907e+18,1.2169529499877947e+18,2.4676348582207206e+17,1.5223054483765e+34,0.57,1.376,0.362,0.286,6258334105,6279928850,6384093191,1.158,208084,283906,289703,288291,19.475,19.494,19.513,19.493,409.831,411.324,416.575,436.562,463.109,449.494,675.134
2016-04-20,178678307672,178678307672,178080786701,172466149992,169009197629,153846572236,178553232307,176908421709,173962507519,169641580825,151816976943,178678307672,178528927429,175205817984,171274673920,163233831985,3.4977130194719e+20,1.3178339565694257e+18,1.3032488962137907e+18,1.26759027643669e+18,1.1724392478945044e+18,1.2998110831350884e+18,1.269637513146029e+18,1.14338999847345e+18,1.312316230120552e+18,1.288139051763033e+18,1.220578100872322e+18,2.339340675565991e+17,1.3681286990894e+34,0.567,1.371,0.345,0.284,6263765659,6290036847,6394675797,1.153,208017,284477,290242,289204,19.468,19.49,19.504,19.485,410.079,411.879,417.163,443.215,458.712,441.529,668.951
2016-04-21,178678307672,178678307672,178678307672,173310921020,169448580047,154572394546,178615769990,177350893200,174591280873,170224595461,152407335860,178678307672,178678307672,176034105674,171898487471,163779584412,3.3787771678614e+20,1.3277115193381926e+18,1.3198495827773883e+18,1.2759068995570924e+18,1.178570859048911e+18,1.319360206568101e+18,1.2810434483548457e+18,1.1500502074934332e+18,1.3314069784764052e+18,1.2996770667595492e+18,1.2265998648500844e+18,2.3340946711816416e+17,1.3619994835096e+34,0.565,1.362,0.325,0.282,6273799830,6302220251,6407436590,1.155,208008,284624,291061,290395,19.46,19.485,19.494,19.476,410.631,412.568,417.891,445.474,444.29,442.068,667.413
2016-04-22,178678307672,178678307672,178678307672,174155692047,169887962465,155298216856,178647038831,177682746818,175136217779,170769996248,152984719856,178678307672,178678307672,176749757228,172493953770,164309384700,3.2493049557467e+20,1.3135804671627525e+18,1.3248671597802148e+18,1.277643670195836e+18,1.1817090086809231e+18,1.3117256336382656e+18,1.279821349079974e+18,1.1525128602868596e+18,1.3237071553853317e+18,1.298786357729694e+18,1.2284356901367967e+18,2.302006773802808e+17,1.3248087966585e+34,0.562,1.356,0.312,0.28,6285023451,6314939667,6420780630,1.158,208237,285118,290883,290632,19.447,19.482,19.484,19.465,411.261,413.291,418.657,445.852,449.257,441.268,662.495
2016-04-23,178678307672,178678307672,178678307672,175000463075,170327344884,156024039165,178662673251,177931637031,175608496432,171280209889,153549414094,178678307672,178678307672,177352772644,173061072815,164823232850,3.1092963831277e+20,1.3237533320156516e+18,1.3276166145721715e+18,1.2803656489649823e+18,1.1858230174007552e+18,1.3133869212108288e+18,1.2826835388446523e+18,1.1562858807296207e+18,1.3236162394723018e+18,1.301789042906252e+18,1.2315670369884792e+18,2.26981974020948e+17,1.2880204132612e+34,0.56,1.35,0.3,0.277,6295046150,6327542817,6434041280,1.158,208057,284809,289317,289438,19.421,19.478,19.474,19.455,411.811,414.007,419.417,452.604,451.828,441.669,659.521
2016-04-24,178678307672,178678307672,178678307672,175845234103,170766727302,156749861475,178670490461,178118304691,176017804597,171757506520,154101697469,178678307672,178678307672,177843151924,173599844608,165321128861,2.9587514500043e+20,1.3088633847456591e+18,1.3131915021158587e+18,1.2811813457949947e+18,1.1883228396037007e+18,1.3026955974051077e+18,1.2794911810267983e+18,1.1579763447282647e+18,1.3110276232184015e+18,1.2987462263709576e+18,1.232608333148197e+18,2.240393988212432e+17,1.2548413056046e+34,0.557,1.346,0.296,0.275,6306237822,6342197353,6449410029,1.157,207624,285203,288032,288444,19.396,19.475,19.463,19.444,412.437,414.855,420.314,457.376,449.954,445.089,653.666
2016-04-25,178678307672,178678307672,178678307672,176690005131,171206109721,157440897114,178674399067,178258305436,176372538340,172204009820,154641842748,178678307672,178678307672,178220895066,174110269148,165803072734,2.8272656754703e+20,1.2899630500109926e+18,1.301226940538329e+18,1.2779351835452088e+18,1.190523212533234e+18,1.2810083562490412e+18,1.2704944137821414e+18,1.1575821676734592e+18,1.2879409281009024e+18,1.2896404162380298e+18,1.231547200162063e+18,2.181316014459945e+17,1.1895348887349e+34,0.554,1.341,0.287,0.273,6318771701,6358183844,6466186839,1.159,207480,287362,289107,289701,19.358,19.47,19.45,19.431,413.151,415.79,421.301,463.109,446.236,448.097,656.306
2016-04-26,178678307672,178678307672,178678307672,177534776158,171645492139,158092507858,178676353369,178363305995,176679974251,172621706455,155170116703,178678307672,178678307672,178486002072,174592346435,166269829010,2.7176533017017e+20,1.2851308090878185e+18,1.3010091277474573e+18,1.2785337086724618e+18,1.1941916593777636e+18,1.278058333105893e+18,1.2697453020978376e+18,1.1598085636075684e+18,1.282295093719183e+18,1.2884112548915924e+18,1.2330496170882657e+18,2.1139788093560064e+17,1.1172266016016e+34,0.551,1.339,0.281,0.278,6332100128,6375798866,6484668062,1.236,207714,290511,292269,292976,19.325,19.464,19.437,19.418,413.916,416.83,422.399,458.712,446.352,450.845,656.119
2016-04-27,178678307672,178678307672,178678307672,178379547186,172084874558,158744118603,178677330520,178442056414,176946418707,173012454921,155686780241,178678307672,178678307672,178638472940,175046076469,166722264170,2.5995489966816e+20,1.2768260303074703e+18,1.297329993438449e+18,1.280530590869126e+18,1.1983068072924902e+18,1.2773758939137508e+18,1.2699514141666757e+18,1.162294969663772e+18,1.2785525485748326e+18,1.2880503729878735e+18,1.234780350709959e+18,2.027743003734515e+17,1.0279354222986e+34,0.547,1.335,0.278,0.283,6346425352,6391570816,6501400423,1.237,207875,291607,293522,294343,19.288,19.459,19.424,19.404,414.748,417.75,423.384,444.29,446.988,472.112,651.943
2016-04-28,178666172180,178674262508,178676574030,178677440851,172523852460,159395594509,178671751350,178498085356,177175719170,173377210873,156191821822,178672239926,178675273799,178676689606,175470676316,167160111502,2.4729007758002e+20,1.237795361943759e+18,1.2827534406409766e+18,1.2735704080439283e+18,1.2004616047463795e+18,1.263487752103478e+18,1.2637103442421612e+18,1.162534966601639e+18,1.2620038601612667e+18,1.281126775534169e+18,1.2342288786889528e+18,1.974709206819848e+17,9.7486911287477e+33,0.544,1.331,0.271,0.287,6359592948,6402126054,6512947869,1.241,208137,291869,293783,294727,19.259,19.453,19.41,19.39,415.507,418.333,424.033,449.257,446.657,496.908,652.979
2016-04-29,178659257773,178667912542,178673852616,178676080144,172962599882,160046993588,178665504561,178538378460,177373524317,173717988093,156685611623,178664737558,178670944734,178674265196,175866508917,167583488716,2.33773553415e+20,1.24232750521063e+18,1.277953986186692e+18,1.2742617233737057e+18,1.203235382536719e+18,1.2675328401513382e+18,1.2656532841273395e+18,1.1654204818952824e+18,1.2634801897374612e+18,1.2824335822708467e+18,1.236280841495899e+18,1.9561692238768902e+17,9.5664950811078e+33,0.541,1.328,0.259,0.291,6373232026,6414171160,6525927769,1.246,208883,293121,295631,296698,19.229,19.446,19.396,19.375,416.296,419.013,424.775,451.828,451.464,522.366,654.826
2016-04-30,178659257773,178661562575,178671131202,178674719437,173401347303,160698392667,178662381167,178568598288,177544955445,174036779685,157168548901,178660410174,178667296024,178672022213,176234035232,167992549468,2.1940838772941e+20,1.2451939577899182e+18,1.2844736449027855e+18,1.2824604505389883e+18,1.206337575216362e+18,1.2777618559294945e+18,1.2707240695699313e+18,1.1693508110511557e+18,1.2723197193775703e+18,1.2869489845362534e+18,1.2393800739343775e+18,1.9560837820919226e+17,9.5656594064076e+33,0.537,1.323,0.252,0.295,6387402710,6426864883,6539521253,1.25,209324,293303,294929,296158,19.2,19.439,19.383,19.36,417.119,419.734,425.556,449.954,457.988,533.135,655.218
2016-05-01,178659257773,178659257773,178668409788,178673358730,173805858850,161349791746,178660819470,178591263159,177693529088,174335004078,157640872173,178659257773,178664327666,178669960658,176573255263,168387293756,2.0419458052325e+20,1.2636019507402388e+18,1.28623266774295e+18,1.2899465250792607e+18,1.209684836284621e+18,1.28900133424825e+18,1.276616577553817e+18,1.1735861326394852e+18,1.282664292499887e+18,1.2920843066511675e+18,1.2428024996069888e+18,1.9584233047845443e+17,9.588554601808e+33,0.534,1.322,0.251,0.297,6402004974,6438678224,6552201895,1.244,208980,291958,292571,293905,19.171,19.432,19.368,19.344,417.972,420.398,426.278,446.236,457.595,535.416,655.252
2016-05-02,178659257773,178659257773,178665688373,178671998023,174199450333,162001190825,178660038621,178608261813,177822292913,174613988187,158102814713,178659257773,178662039663,178668080530,176886377774,168767721580,1.8813213179652e+20,1.295363543771836e+18,1.2926632968914153e+18,1.2929586500709545e+18,1.213860395139882e+18,1.298784148342589e+18,1.2821492138378153e+18,1.1777352822508326e+18,1.2928162621282662e+18,1.2967569463206213e+18,1.2461582711162452e+18,1.9263494182948947e+17,9.2770552034127e+33,0.53,1.317,0.236,0.299,6415793885,6449005337,6563335013,1.243,208781,292510,292170,293544,19.14,19.424,19.353,19.327,418.771,420.966,426.899,446.352,458.102,532.201,636.085
2016-05-03,178659257773,178659257773,178662966959,178670637315,174593041816,162652589905,178659648197,178621010803,177933888228,174874973321,158554604671,178659257773,178660432012,178666381830,177174107286,169133832942,1.7122104154921e+20,1.3138112648458143e+18,1.2994710369668175e+18,1.3010530690439665e+18,1.217610202611078e+18,1.3106818925893478e+18,1.288979408441394e+18,1.182356863524293e+18,1.305530119901849e+18,1.3028897579414164e+18,1.2499858938646715e+18,1.9291042795489152e+17,9.3036083034348e+33,0.527,1.313,0.229,0.301,6429955778,6459183352,6574242951,1.245,209274,293107,291928,293280,19.111,19.416,19.337,19.31,419.595,421.524,427.505,446.988,454.748,534.594,620.444
2016-05-04,178659257773,178659257773,178660245545,178669276608,174986633299,163303988984,178659452985,178630572545,178030604167,175119120705,158996465178,178659257773,178659504716,178664864558,177436443799,169485627840,1.5346130978134e+20,1.3363178246979863e+18,1.3065719275027297e+18,1.3040084983291123e+18,1.2210760429935347e+18,1.3266557679947717e+18,1.298108863260015e+18,1.1878102502189243e+18,1.322998776056944e+18,1.3112402669147108e+18,1.254664481898055e+18,1.9683595782910182e+17,9.686098573625e+33,0.524,1.312,0.227,0.303,6443190996,6469391209,6585093172,1.247,209641,292687,291676,292952,19.102,19.414,19.335,19.306,420.358,422.084,428.107,446.657,452.584,551.979,595.245
2016-05-05,178659257773,178659257773,178659257773,178667915901,175380224782,163955388063,178659355379,178637743852,178114424648,175347516645,159428614466,178659257773,178659257773,178663528713,177673387314,169823106275,1.348529364929e+20,1.3684317656695063e+18,1.3031135638066335e+18,1.3069436047814843e+18,1.2249729342909427e+18,1.336169987880448e+18,1.3045542538327462e+18,1.1924300780632855e+18,1.3351908413415596e+18,1.3173050358700805e+18,1.258553193417699e+18,1.9680648245919526e+17,9.6831978844904e+33,0.521,1.306,0.207,0.304,6454770876,6479303023,6595580814,1.25,209687,292330,291253,292463,19.089,19.408,19.328,19.298,421.011,422.624,428.685,451.464,451.025,571.159,552.184
2016-05-06,178659257773,178659257773,178659257773,178666555194,175773816265,164606787142,178659306576,178643122332,178187069064,175561177363,159851265967,178659257773,178659257773,178662374296,177884937829,170146268247,1.1539592168389e+20,1.3864447266216842e+18,1.3143861159161582e+18,1.3118473529432095e+18,1.2283753148164017e+18,1.3473362080467448e+18,1.3119969883679027e+18,1.197429782702063e+18,1.3507645847176988e+18,1.3245936187311247e+18,1.2628376704470776e+18,1.9956261803697043e+17,9.9563096294424e+33,0.518,1.302,0.189,0.304,6468959143,6490672283,6607489243,1.253,209788,291800,291012,292153,19.07,19.402,19.319,19.286,421.835,423.258,429.354,457.988,454.247,573.875,572.822
2016-05-07,178659257773,178659257773,178659257773,178665194487,176167407748,165031646892,178659282174,178647156192,178250027559,175761053519,160264628425,178659257773,178659257773,178661401306,178071095346,170455113755,1.109105515459e+20,1.3871973653312927e+18,1.3161956615606067e+18,1.3163639873586245e+18,1.2287323890923095e+18,1.347627237567815e+18,1.314417758760604e+18,1.200772401312013e+18,1.3554489598561807e+18,1.3270240430221934e+18,1.2655001674720965e+18,2.00311971493396e+17,1.0031221480893e+34,0.515,1.302,0.189,0.304,6484222849,6504054802,6621348973,1.254,209676,290588,288742,289833,19.044,19.392,19.304,19.27,422.729,424.021,430.149,457.595,455.025,580.536,573.026
2016-05-08,178659257773,178659257773,178659257773,178663833780,176560999231,165415455891,178659269973,178650181587,178304591587,175948034438,160668905993,178659257773,178659257773,178660609744,178231859864,170754621686,1.0796620027842e+20,1.3984019189373734e+18,1.3310019348388073e+18,1.32465182025889e+18,1.231291589331472e+18,1.360008915033803e+18,1.3225514400381604e+18,1.206040915976864e+18,1.3720215141231304e+18,1.3350321611643935e+18,1.2701541769110067e+18,2.051250913520598e+17,1.0519075775548e+34,0.512,1.304,0.187,0.304,6499523224,6517046955,6634776994,1.251,209279,289547,286547,287518,19.018,19.382,19.289,19.253,423.625,424.759,430.915,458.102,455.975,579.599,575.443
2016-05-09,178659257773,178659257773,178659257773,178662473073,176954590714,165799264890,178659263873,178652450634,178351880412,176122952073,161064298340,178659257773,178659257773,178659999610,178367231382,171045694255,1.0472723031526e+20,1.4264473079776817e+18,1.36090542587476e+18,1.3337517282553185e+18,1.2357237539502456e+18,1.3864997481276887e+18,1.3377861963736305e+18,1.2137914488837007e+18,1.4023799445763492e+18,1.3501314090985262e+18,1.2773497499638963e+18,2.1571864040586342e+17,1.1633632954639e+34,0.51,1.302,0.185,0.304,6515315685,6529968648,6648083823,1.251,209226,290538,287314,288092,18.995,19.373,19.276,19.238,424.553,425.492,431.673,454.748,455.809,574.524,589.396
2016-05-10,178659257773,178659257773,178659257773,178661112366,177348182197,166183073890,178659260823,178654152418,178392864060,176286584698,161451000745,178659257773,178659257773,178659570903,178477209902,171328331461,1.0119364165641e+20,1.433347833439348e+18,1.3735795491425823e+18,1.3337906396342733e+18,1.2376529367780774e+18,1.393142569500656e+18,1.344143274570489e+18,1.2186822062362555e+18,1.4124353422497075e+18,1.3567487755610826e+18,1.28175847863367e+18,2.1971737487250022e+17,1.2068931205216e+34,0.507,1.302,0.185,0.303,6529672477,6541505537,6659942756,1.252,209339,291778,288439,289009,18.97,19.363,19.263,19.223,425.387,426.135,432.336,452.584,453.459,574.28,589.032
2016-05-11,190502504491,182607006679,180351150161,179505697853,178136548571,166698474519,184580882657,181616240437,180007482784,177203740814,162089495333,184580881132,181620069452,180238423187,179325875857,171862824442,1.0208910073556e+20,1.4282667647255306e+18,1.3822922947117596e+18,1.336703083844716e+18,1.2391218874069996e+18,1.3933793571850094e+18,1.347419094090671e+18,1.2225555308713556e+18,1.4152805326484716e+18,1.360692507012633e+18,1.2852148641359828e+18,2.2212249397638426e+17,1.2334600582572e+34,0.505,1.298,0.187,0.302,6543438396,6552090295,6670787580,1.257,209489,291725,288780,289134,18.942,19.353,19.247,19.205,426.182,426.716,432.934,451.025,453.949,573.047,586.113
2016-05-12,194254820283,187805527516,182579087662,180619172718,179049992137,167255567546,189417851470,184775885398,181907127784,178303810457,162796425551,190404787934,185095986983,182204972844,180365764354,172468458415,1.0454990657587e+20,1.4156742082723433e+18,1.3920529869709258e+18,1.3383008158519626e+18,1.2393721709338053e+18,1.3822440458223457e+18,1.3449962184696622e+18,1.2244744097964913e+18,1.4056234962822415e+18,1.358960986891363e+18,1.2867696473130826e+18,2.2238985234882976e+17,1.2364311606934e+34,0.502,1.297,0.188,0.301,6556601262,6561943789,6680831226,1.262,209777,290670,288625,288789,18.916,19.341,19.232,19.188,426.939,427.25,433.48,454.247,449.494,579.549,589.594
