Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,hashrate-btc-wma-3,mining_profitability-btc-sma-7,mining_profitability-btc-wma-14,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-08-21,3331386336,233.452,0.0233,3.924909591708461e+17,4.0055686665919616e+17,2.409,2.426,3320767958,232.696,236.022,232.98,229.848,227.685,230.94,330.832
2015-08-22,3272786444,229.848,0.023,4.338432441214149e+17,4.166050109852114e+17,2.346,2.376,3301498676,232.062,232.935,231.556,229.287,230.117,228.015,319.889
2015-08-23,3248378676,229.287,0.0229,3.898660617717914e+17,4.049626054548055e+17,2.282,2.316,3270349208,230.862,231.111,230.168,219.892,229.659,228.689,324.813
2015-08-24,3116618034,219.892,0.022,4.031896189047517e+17,4.038573707298391e+17,2.206,2.281,3186566316,226.342,225.501,224.683,213.673,228.792,230.404,324.123
2015-08-25,3075432623,213.673,0.0214,4.028364408162973e+17,4.0079243700499456e+17,2.127,2.207,3117985435,220.95,219.587,218.348,225.249,228.197,232.239,322.867
2015-08-26,3244055127,225.249,0.0225,3.926351687714086e+17,3.977946678085586e+17,2.134,2.209,3166608110,219.605,222.418,220.497,225.623,228.016,235.295,320.608
2015-08-27,3240906595,225.623,0.0226,4.068423780190798e+17,4.014389854026887e+17,2.103,2.156,3214377110,221.515,224.02,223.506,227.685,227.614,234.051,322.364
2015-08-28,3271428787,227.685,0.0228,3.913447820426448e+17,3.9672571182288e+17,2.075,2.157,3256692446,226.185,225.852,226.591,230.117,229.058,233.409,342.484
2015-08-29,3289780954,230.117,0.023,4.42105859448096e+17,4.193082534080722e+17,2.073,2.138,3275517838,227.808,227.985,228.557,229.659,231.934,237.125,355.977
2015-08-30,3289829922,229.659,0.023,4.144318399509015e+17,4.198086701318858e+17,2.088,2.122,3286746743,229.154,228.822,229.483,228.792,239.717,237.937,354.843
2015-08-31,3287727721,228.792,0.0229,4.303101350143879e+17,4.269833240654726e+17,2.085,2.11,3288770660,229.523,228.807,229.302,228.197,240.53,236.866,360.479
2015-09-01,3272849765,228.197,0.0228,3.9628845663843546e+17,4.106529133157926e+17,2.146,2.122,3280639110,228.883,228.502,228.639,228.016,243.394,236.899,376.271
2015-09-02,3254943339,228.016,0.0456,4.272481306395324e+17,4.1743857336827104e+17,2.123,2.125,3266376212,228.335,228.259,228.206,227.614,240.462,237.726,367.19
2015-09-03,3259698973,227.614,0.0228,4.088048787999141e+17,4.1286655905283526e+17,2.142,2.115,3260305560,227.942,227.937,227.845,229.058,238.539,238.381,355.655
2015-09-04,3281548900,229.058,0.0229,4.301864929204133e+17,4.2256956116672806e+17,2.117,2.11,3269831331,228.229,228.497,228.403,231.934,239.916,238.794,361.925
2015-09-05,3322516844,231.934,0.0232,4.342689197351648e+17,4.286641039743337e+17,2.1,2.095,3298391218,229.535,230.216,230.255,239.717,238.114,238.724,359.977
2015-09-06,3419119314,239.717,0.024,4.2833782851948166e+17,4.3062296965815904e+17,2.091,2.087,3363990088,233.57,234.966,235.346,240.53,232.617,243.136,374.789
2015-09-07,3455213326,240.53,0.0241,3.9771249552829446e+17,4.1401367722646285e+17,2.122,2.117,3421065908,237.394,237.748,238.827,243.394,230.218,245.262,393.696
2015-09-08,3535675580,243.394,0.0243,4.0926880018663e+17,4.0859487002262086e+17,2.094,2.108,3489428784,241.214,240.571,241.826,240.462,230.152,243.701,393.935
2015-09-09,3463668827,240.462,0.024,3.9732495974989645e+17,4.013708291918346e+17,2.11,2.128,3486261828,241.462,240.517,241.451,238.539,228.705,243.629,395.33
2015-09-10,3435844536,238.539,0.0239,4.686409044433124e+17,4.349735721693539e+17,2.13,2.138,3461757807,240.798,239.528,239.989,239.916,230.686,244.579,417.576
2015-09-11,3464888833,239.916,0.024,4.783485456079204e+17,4.616087342433408e+17,2.117,2.12,3455004067,239.639,239.722,239.548,238.114,233.043,245.811,415.562
2015-09-12,3438891093,238.114,0.0238,4.13577397023174e+17,4.443450311214061e+17,2.114,2.099,3447049247,238.856,238.918,238.785,232.617,231.588,246.638,432.058
2015-09-13,3351769653,232.617,0.0233,3.928085889518992e+17,4.139881844182877e+17,2.146,2.118,3399663330,236.882,235.767,235.666,230.218,230.94,247.404,432.019
2015-09-14,3334978018,230.218,0.023,4.6009534987684896e+17,4.299134374262131e+17,2.089,2.091,3357894076,233.65,232.993,232.334,230.152,228.015,251.284,435.76
2015-09-15,3327247333,230.152,0.023,4.3232775842940826e+17,4.3499709399893005e+17,2.105,2.096,3333911281,230.996,231.572,230.585,228.705,228.689,254.488,441.485
2015-09-16,3313642747,228.705,0.0229,4.460899379225785e+17,4.438367800838598e+17,2.042,2.061,3321733487,229.692,230.139,229.439,230.686,230.404,259.868,456.742
2015-09-17,3354836745,230.686,0.00997,3.9189711303195866e+17,4.1669982889503296e+17,2.034,2.069,3336507177,229.848,230.412,229.937,233.043,232.239,269.135,456.521
2015-09-18,3373989402,233.043,0.0233,4.312727351996973e+17,4.2061706159755725e+17,2.034,2.058,3357547407,230.811,231.728,231.534,231.588,235.295,266.726,455.108
2015-09-19,3348361124,231.588,0.0232,4.0294414041485606e+17,4.105458341126128e+17,2.013,2.022,3357983153,231.772,231.658,231.923,230.94,234.051,263.775,459.385
2015-09-20,3361873472,230.94,0.0231,3.6376185056971046e+17,3.880744279563824e+17,1.983,2.02,3359388678,231.857,231.299,231.507,228.015,233.409,267.214,462.587
2015-09-21,3316520431,228.015,0.0228,3.9325984962581286e+17,3.850412317385779e+17,1.985,2.002,3336944894,230.181,229.657,229.586,228.689,237.125,268.111,453.641
2015-09-22,3334240058,228.689,0.0229,4.396858495679584e+17,4.115565164208269e+17,1.973,2.004,3332939085,229.215,229.173,228.84,230.404,237.937,271.908,437.468
2015-09-23,3336455750,230.404,0.023,4.533940290056557e+17,4.3880227262974106e+17,1.999,2.002,3332394633,229.036,229.789,229.434,232.239,236.866,276.61,439.047
2015-09-24,3390358573,232.239,0.0232,4.343682408751309e+17,4.415964383674017e+17,1.963,1.984,3363037880,230.444,231.014,231.036,235.295,236.899,279.731,440.857
2015-09-25,3411354083,235.295,0.0235,4.591797459738437e+17,4.49944958112866e+17,1.98,1.999,3391872524,232.646,233.154,233.461,234.051,237.726,289.505,454.111
2015-09-26,3397060494,234.051,0.0234,4.7200598460627616e+17,4.614576144402322e+17,1.984,1.976,3400708037,233.861,233.602,234.163,233.409,238.381,284.408,454.511
2015-09-27,3399865038,233.409,0.0233,4.2917833768119776e+17,4.4845445470495565e+17,1.983,1.981,3400845031,234.252,233.506,233.937,237.125,238.794,292.005,428.423
2015-09-28,3444840473,237.125,0.0237,4.079857940665596e+17,4.257200070280159e+17,2.006,1.996,3421885331,234.862,235.316,235.374,237.937,238.724,301.252,417.265
2015-09-29,3458714589,237.937,0.0238,4.882656198241541e+17,4.5165779754775366e+17,2.017,2.014,3444281625,236.157,236.626,236.912,236.866,243.136,309.563,424.113
2015-09-30,3456025473,236.866,0.0237,4.779778189838258e+17,4.6974174844434765e+17,1.992,1.995,3455057678,237.309,236.746,237.266,236.899,245.262,324.762,425.095
2015-10-01,3437145919,236.899,0.0237,4.50685488071657e+17,4.660462870010861e+17,2.005,1.992,3447033882,237.234,236.822,237.061,237.726,243.701,321.941,428.988
2015-10-02,3454290118,237.726,0.0238,3.964815312738088e+17,4.2813223149138406e+17,2.0,2.005,3448864611,237.164,237.274,237.307,238.381,243.629,316.359,425.418
2015-10-03,3456572479,238.381,0.0238,4.404881477370072e+17,4.275188323050054e+17,2.02,2.003,3452573932,237.669,237.828,237.916,238.794,244.579,335.738,432.258
2015-10-04,3468251089,238.794,0.0239,4.665193851591914e+17,4.4616933037085536e+17,2.01,1.998,3462031390,238.3,238.311,238.478,238.724,245.811,384.145,433.24
2015-10-05,3480006668,238.724,0.0239,4.59972717749141e+17,4.5890751188375776e+17,1.997,1.998,3472182443,238.633,238.517,238.69,243.136,246.638,449.287,429.271
2015-10-06,3538728877,243.136,0.0243,4.4525248816928326e+17,4.537037141941759e+17,1.971,1.992,3507408509,240.218,240.827,240.941,245.262,247.404,401.566,431.819
2015-10-07,3571087743,245.262,0.0245,4.155381512813768e+17,4.32848691321928e+17,1.989,1.99,3545121275,242.374,243.044,243.464,243.701,251.284,372.194,432.241
2015-10-08,3548675896,243.701,0.0244,4.163534540779059e+17,4.208981921609139e+17,2.002,2.0,3554488675,244.033,243.373,244.127,243.629,254.488,383.625,429.829
2015-10-09,3540946181,243.629,0.0244,4.215126200432384e+17,4.187971532611052e+17,1.967,1.977,3548546346,244.197,243.501,243.925,244.579,259.868,382.2,447.946
2015-10-10,3560715912,244.579,0.0245,4.114954961919568e+17,4.1564419712332966e+17,2.026,2.031,3552119332,243.97,244.04,244.116,245.811,269.135,374.932,454.849
2015-10-11,3571439433,245.811,0.0246,4.8208924972768166e+17,4.484618936016535e+17,2.013,2.011,3562782717,244.673,244.925,245.037,246.638,266.726,365.764,449.909
2015-10-12,3578629557,246.638,0.0247,4.331314494498877e+17,4.458447239994509e+17,2.018,2.014,3573247242,245.676,245.782,246.019,247.404,263.775,315.768,444.408
2015-10-13,3598525575,247.404,0.0247,4.167133856397148e+17,4.330820509243872e+17,2.032,2.02,3587379212,246.617,246.593,246.883,251.284,267.214,327.694,447.174
2015-10-14,3659012906,251.284,0.0251,4.500395363395786e+17,4.361128049579621e+17,2.055,2.038,3625453238,248.442,248.938,249.216,254.488,268.111,333.683,445.538
2015-10-15,3721793892,254.488,0.0254,4.773882253845852e+17,4.581595224120576e+17,2.078,2.065,3680322177,251.059,251.713,252.239,259.868,271.908,333.448,428.513
2015-10-16,3807353510,259.868,0.026,4.760059127041488e+17,4.721389542034853e+17,2.099,2.057,3754110203,255.213,255.791,256.644,269.135,276.61,328.106,430.349
2015-10-17,3925410959,269.135,0.0269,4.1646217765089216e+17,4.464644306242122e+17,2.074,2.082,3852122298,261.164,262.463,263.605,266.726,279.731,322.131,403.973
2015-10-18,3844391451,266.726,0.0267,4.247371448874364e+17,4.305236171113258e+17,2.134,2.114,3865224964,265.243,264.594,266.386,263.775,289.505,334.502,371.323
2015-10-19,3831569872,263.775,0.0264,4.849568825772799e+17,4.5346785252621926e+17,2.165,2.138,3851483913,266.545,264.185,265.652,267.214,284.408,333.66,384.435
2015-10-20,3902639410,267.214,0.0267,4.2781115025987686e+17,4.4634739347022266e+17,2.161,2.129,3869241571,265.905,265.699,265.986,268.111,292.005,330.832,383.0
2015-10-21,3893336454,268.111,0.0268,4.123414222710088e+17,4.296005749849613e+17,2.193,2.164,3886143009,266.367,266.905,267.089,271.908,301.252,319.889,383.472
2015-10-22,3942395393,271.908,0.0272,4.77235731733142e+17,4.473668650001712e+17,2.178,2.164,3919416416,269.078,269.407,269.86,276.61,309.563,324.813,392.939
2015-10-23,3995109118,276.61,0.0277,4.424229945132691e+17,4.490136448794675e+17,2.231,2.193,3960575766,272.21,273.008,273.626,279.731,324.762,324.123,414.174
2015-10-24,4028102405,279.731,0.028,4.4230559834727616e+17,4.48166419300202e+17,2.244,2.212,4002820141,276.083,276.37,277.387,289.505,321.941,322.867,393.566
2015-10-25,4163672527,289.505,0.029,4.66754163919462e+17,4.545494471609848e+17,2.262,2.247,4090388585,281.949,282.938,284.098,284.408,316.359,320.608,388.784
2015-10-26,4109802603,284.408,0.0284,4.63104205753461e+17,4.6085442390771386e+17,2.302,2.292,4114142545,284.548,283.673,285.328,292.005,335.738,322.364,396.316
2015-10-27,4229333126,292.005,0.0292,4.787695428632096e+17,4.715452006692852e+17,2.336,2.295,4178546185,288.64,287.839,289.056,301.252,384.145,342.484,396.252
2015-10-28,4372208204,301.252,0.0301,4.342586134327597e+17,4.539031886296428e+17,2.346,2.32,4280848911,292.555,294.546,295.363,309.563,449.287,355.977,393.133
2015-10-29,4461346294,309.563,0.031,4.3284212225748704e+17,4.409688560834809e+17,2.432,2.38,4392964736,300.94,302.054,303.866,324.762,401.566,354.843,394.257
2015-10-30,4632047440,324.762,0.0325,4.990304896223636e+17,4.661723878024197e+17,2.497,2.447,4531840519,311.859,313.408,315.777,321.941,372.194,360.479,383.843
2015-10-31,4574466454,321.941,0.0322,5.0881647261872064e+17,4.92892086559678e+17,2.502,2.444,4574806756,318.755,317.674,320.818,316.359,383.625,376.271,375.988
2015-11-01,4504972110,316.359,0.0316,4.6829832607216224e+17,4.8692640217933024e+17,2.528,2.474,4549316113,321.021,317.017,319.62,335.738,382.2,367.19,378.256
2015-11-02,4716680705,335.738,0.0336,4.7351682959733606e+17,4.776606022591235e+17,2.557,2.52,4622408798,324.679,326.377,326.979,384.145,374.932,355.655,377.724
2015-11-03,5264771112,384.145,0.0384,4.920973508520319e+17,4.819373396371026e+17,2.67,2.603,4955441143,345.414,355.261,356.712,449.287,365.764,361.925,373.237
2015-11-04,6216147947,449.287,0.0449,4.710300842548152e+17,4.784669640109216e+17,2.857,2.768,5649111129,389.723,402.274,408.648,401.566,315.768,359.977,374.287
2015-11-05,5833252888,401.566,0.0402,4.613419265999487e+17,4.6969721652686496e+17,2.926,2.848,5866137612,411.666,401.92,414.57,372.194,327.694,374.789,372.194
2015-11-06,5357816815,372.194,0.0372,4.508096174697904e+17,4.576904649772938e+17,2.957,2.894,5659350695,407.682,387.057,394.833,383.625,333.683,393.696,378.35
2015-11-07,5510551675,383.625,0.0384,4.7519286397380685e+17,4.647566255767713e+17,3.063,2.942,5513423591,385.795,385.341,382.805,382.2,333.448,393.935,387.86
2015-11-08,5480703241,382.2,0.0382,4.530151889366742e+17,4.6004015203785056e+17,3.113,2.964,5470171648,379.34,383.771,381.007,374.932,328.106,395.33,377.282
2015-11-09,5420700157,374.932,0.0375,4.282479994464229e+17,4.4432787336435e+17,3.192,3.027,5455676438,380.252,379.351,378.804,365.764,322.131,417.576,377.566
2015-11-10,5330899658,365.764,0.0366,4.7342683655775776e+17,4.54965282917078e+17,3.162,3.022,5385800422,374.299,372.558,371.56,315.768,334.502,415.562,376.95
2015-11-11,4678497060,315.768,0.0316,5.16455902777045e+17,4.874115634821244e+17,2.997,2.978,5019665109,352.155,344.163,342.294,327.694,333.66,432.058,374.584
2015-11-12,4832205465,327.694,0.0328,5.158640715948199e+17,5.0898847614932986e+17,2.907,2.931,4864085029,336.409,335.929,330.064,333.683,330.832,432.019,379.689
2015-11-13,4903146805,333.683,0.0334,5.2640757411540186e+17,5.212344613854268e+17,2.84,2.882,4842058068,325.715,334.806,328.701,333.448,319.889,435.76,380.995
2015-11-14,4888532096,333.448,0.0333,5.008745320705759e+17,5.118838026728366e+17,2.739,2.813,4884015894,331.609,334.127,332.568,328.106,324.813,441.485,382.955
2015-11-15,4763559221,328.106,0.0328,4.850552697856634e+17,4.972204079355352e+17,2.706,2.789,4828481443,331.746,331.117,330.816,322.131,324.123,456.742,389.825
2015-11-16,4744168818,322.131,0.0322,5.658801673483295e+17,5.281042622810928e+17,2.59,2.732,4774692832,327.895,326.624,326.009,334.502,322.867,456.521,400.002
2015-11-17,4896263552,334.502,0.0335,5.57957968581092e+17,5.484482517042104e+17,2.505,2.646,4823447919,328.246,330.563,329.312,333.66,320.608,455.108,404.62
2015-11-18,4901798976,333.66,0.0334,4.451288514683177e+17,5.0286377648585485e+17,2.549,2.653,4873682142,330.098,332.111,332.019,330.832,322.364,459.385,404.798
2015-11-19,4838504452,330.832,0.0331,4.931272137712749e+17,4.8793288547186886e+17,2.509,2.59,4869229143,332.998,331.472,332.386,319.889,342.484,462.587,414.783
2015-11-20,4724247921,319.889,0.032,5.011203267792076e+17,4.891240432246917e+17,2.528,2.586,4791925274,328.127,325.68,325.832,324.813,355.977,453.641,420.743
2015-11-21,4796710977,324.813,0.0325,5.547338641975795e+17,5.265949099870145e+17,2.554,2.57,4779522204,325.178,325.246,324.175,324.123,354.843,437.468,420.701
2015-11-22,4759368608,324.123,0.0324,5.861381551863107e+17,5.6150042012215936e+17,2.507,2.536,4765962617,322.941,324.685,323.647,322.867,360.479,439.047,430.082
2015-11-23,4757716531,322.867,0.0323,5.4477311822782925e+17,5.602215882088908e+17,2.5,2.512,4764766298,323.934,323.776,323.61,320.608,376.271,440.857,438.567
2015-11-24,4730604940,320.608,0.0321,5.538061141408396e+17,5.561837890106905e+17,2.503,2.476,4744436082,322.533,322.192,321.947,322.364,367.19,454.111,437.065
2015-11-25,4791649584,322.364,0.0322,5.658685258390085e+17,5.583318206710313e+17,2.394,2.425,4765645860,321.946,322.278,321.862,342.484,355.655,454.511,427.514
2015-11-26,5055556081,342.484,0.0342,5.703582421451415e+17,5.6610298204232224e+17,2.445,2.45,4913428725,328.485,332.381,332.131,355.977,361.925,428.423,421.19
2015-11-27,5200142293,355.977,0.0356,5.670749211707916e+17,5.679682956068863e+17,2.363,2.4,5083864771,340.275,344.179,345.877,354.843,359.977,417.265,423.3
2015-11-28,5279495080,354.843,0.0355,5.2201173939915546e+17,5.450905504473068e+17,2.373,2.426,5215720985,351.101,349.511,353.161,360.479,374.789,424.113,424.262
2015-11-29,5364732317,360.479,0.036,5.635401074791685e+17,5.50286453734376e+17,2.374,2.417,5308888234,357.1,354.995,357.85,376.271,393.696,425.095,432.256
2015-11-30,5601169487,376.271,0.0376,5.328127040966088e+17,5.412550111078275e+17,2.439,2.476,5468744696,363.865,365.633,367.436,367.19,393.935,428.988,429.127
2015-12-01,5467454770,367.19,0.0367,6.603475462954733e+17,6.017013590930752e+17,2.449,2.459,5494905934,367.98,366.411,369.098,355.655,395.33,425.418,436.765
2015-12-02,5297193482,355.655,0.0356,5.615259287976928e+17,5.896809305133796e+17,2.513,2.471,5404609912,366.372,361.033,362.936,361.925,417.576,432.258,434.676
2015-12-03,5392037973,361.925,0.0362,5.500370983630404e+17,5.7225178316327046e+17,2.469,2.458,5372992609,361.59,361.479,360.713,359.977,415.562,433.24,431.575
2015-12-04,5364288772,359.977,0.036,5.347042222644328e+17,5.44285465386119e+17,2.539,2.476,5362355958,359.186,360.728,359.906,374.789,432.058,429.271,421.323
2015-12-05,5586443528,374.789,0.0375,5.777207591854874e+17,5.5876797007466816e+17,2.571,2.531,5479991017,365.564,367.758,367.708,393.696,432.019,431.819,419.557
2015-12-06,5869984779,393.696,0.0394,6.168077133164682e+17,5.90094813430742e+17,2.594,2.542,5691188361,376.154,380.727,381.774,393.935,435.76,432.241,403.989
2015-12-07,5875122405,393.935,0.0394,6.160761719464968e+17,6.099274502762588e+17,2.521,2.527,5825296717,387.473,387.331,390.664,395.33,441.485,429.829,404.42
2015-12-08,5897383375,395.33,0.0395,6.149412113115935e+17,6.156306151906467e+17,2.591,2.574,5885396619,394.32,391.331,394.593,417.576,456.742,447.946,409.784
2015-12-09,6231066237,417.576,0.0418,6.960316331282012e+17,6.556755823256539e+17,2.587,2.577,6060514644,402.281,404.454,406.221,415.562,456.521,454.849,412.669
2015-12-10,6202755406,415.562,0.0416,7.308510665901212e+17,6.999262795563324e+17,2.692,2.649,6161297011,409.49,410.008,412.862,432.058,455.108,449.909,411.941
2015-12-11,6451302915,432.058,0.0432,7.511132791947625e+17,7.351789339820608e+17,2.654,2.615,6331747632,421.732,421.033,424.146,432.019,459.385,444.408,413.802
2015-12-12,6452449468,432.019,0.0432,6.363575257291548e+17,6.903583670277906e+17,2.642,2.639,6410451607,426.546,426.526,429.289,435.76,462.587,447.174,419.577
2015-12-13,6510086779,435.76,0.0436,6.154350449246789e+17,6.450222442377901e+17,2.639,2.63,6481077031,433.279,431.143,433.896,441.485,453.641,445.538,413.346
2015-12-14,6597185574,441.485,0.0441,6.70548429864062e+17,6.464788175283881e+17,2.763,2.712,6544029958,436.421,436.314,437.999,456.742,437.468,428.513,412.764
2015-12-15,6827410103,456.742,0.0457,7.495876363711269e+17,7.008824689609687e+17,2.76,2.735,6697781373,444.662,446.528,448.159,456.521,439.047,430.349,414.027
2015-12-16,6826183331,456.521,0.0457,6.948152618535539e+17,7.090282480277673e+17,2.783,2.738,6788425962,451.582,451.524,454.088,455.108,440.857,403.973,415.778
2015-12-17,6806917645,455.108,0.0455,6.167366019326097e+17,6.649046609792815e+17,2.754,2.765,6816754950,456.124,453.316,455.851,459.385,454.111,371.323,415.443
2015-12-18,6872665745,459.385,0.0459,6.580036045327372e+17,6.503832132194349e+17,2.846,2.799,6843002643,457.004,456.351,457.482,462.587,454.511,384.435,418.234
2015-12-19,6922542459,462.587,0.0463,7.347122194323066e+17,6.894800782157711e+17,2.806,2.765,6886646085,459.027,459.469,460.273,453.641,428.423,383.0,413.077
