Date,difficulty-btc-trx-14,hashrate-btc-var-30,hashrate-btc-trx-30,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-sma-90,transactionfees-btc-var-30,transactionfees-btc-trx-90,median_transaction_fee-btc-trx-90,marketcap-btc-trx-90,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,mediantransactionvalue-btc-sma-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-30,top100cap-btc-trx-90,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2014-06-27,1.093,2.570864050443e+32,1.234,22.974,26.079,30.393,25.039,47.427,-1.198,325649074,0.099,0.001,-0.274,-0.126,0.005,5565,4063.0,4126666,-0.854,101.715,0.293,0.112,0.003,-0.329,-0.041,-0.023,596.82,636.579,596.029,411.195
2014-06-28,1.067,2.5081040418655e+32,1.245,22.736,25.934,30.172,24.836,46.866,-1.199,324653881,0.099,0.001,-0.272,-0.124,0.006,5548,4082.0,4164784,-0.989,101.653,0.292,0.114,0.003,-0.343,-0.041,-0.022,594.664,629.756,585.359,404.503
2014-06-29,1.076,2.7341821373318e+32,1.259,22.169,25.474,29.792,24.32,46.206,-1.2,322997308,0.099,0.001,-0.271,-0.122,0.008,5536,4091.0,4183702,-1.123,101.314,0.291,0.115,0.003,-0.357,-0.04,-0.021,620.059,632.787,584.376,401.439
2014-06-30,1.131,2.5055746825103e+32,1.266,21.635,25.098,29.49,23.909,45.585,-1.201,323903619,0.1,0.001,-0.27,-0.119,0.009,5546,4091.0,4184998,-1.182,101.209,0.292,0.116,0.003,-0.359,-0.04,-0.02,649.274,626.639,574.994,390.912
2014-07-01,1.208,2.4127311826277e+32,1.265,21.222,24.686,29.119,23.614,45.008,-1.202,326141041,0.1,0.001,-0.268,-0.117,0.011,5580,4130.0,4265094,-1.107,101.453,0.293,0.118,0.003,-0.347,-0.04,-0.019,645.747,621.123,574.929,377.415
2014-07-02,1.291,2.3578684786018e+32,1.26,21.096,24.218,28.863,23.332,44.441,-1.203,329152938,0.1,0.001,-0.266,-0.114,0.012,5626,4198.0,4404890,-0.908,101.719,0.295,0.119,0.004,-0.325,-0.039,-0.017,643.645,621.434,591.067,379.119
2014-07-03,1.368,2.3471350387858e+32,1.251,20.774,23.867,28.59,23.081,43.892,-1.204,330400996,0.1,0.001,-0.265,-0.112,0.014,5644,4192.0,4392720,-0.744,101.871,0.295,0.119,0.004,-0.301,-0.039,-0.016,636.579,616.557,590.42,384.118
2014-07-04,1.433,2.398994878783e+32,1.241,20.594,23.554,28.415,22.94,43.387,-1.205,329662128,0.101,0.001,-0.263,-0.109,0.016,5624,4203.0,4415440,-0.683,101.996,0.295,0.119,0.004,-0.282,-0.038,-0.014,629.756,622.121,583.32,377.698
2014-07-05,1.481,2.3833906510606e+32,1.235,20.289,23.149,28.181,22.595,42.82,-1.206,330421873,0.101,0.001,-0.261,-0.106,0.018,5637,4190.0,4389763,-0.651,101.835,0.294,0.12,0.004,-0.27,-0.038,-0.012,632.787,632.056,585.95,367.304
2014-07-06,1.512,2.2083649232923e+32,1.226,20.16,22.886,27.973,22.327,42.284,-1.207,330509639,0.101,0.001,-0.259,-0.103,0.02,5653,4164.0,4334415,-0.663,101.522,0.293,0.119,0.004,-0.259,-0.038,-0.011,626.639,629.664,582.376,345.878
2014-07-07,1.525,1.990055692526e+32,1.214,19.872,22.55,27.801,22.136,41.78,-1.208,331473068,0.101,0.001,-0.257,-0.101,0.022,5671,4132.0,4268979,-0.701,101.335,0.291,0.115,0.003,-0.245,-0.037,-0.009,621.123,621.8,581.009,315.801
2014-07-08,1.522,1.8101490853471e+32,1.201,19.612,22.319,27.576,21.896,41.267,-1.209,331041046,0.101,0.001,-0.255,-0.098,0.024,5661,4151.0,4307248,-0.807,101.188,0.289,0.106,0.003,-0.228,-0.037,-0.007,621.434,621.061,583.85,322.456
2014-07-09,1.505,1.5881698859926e+32,1.19,19.482,21.949,27.434,21.722,40.782,-1.21,330383810,0.101,0.001,-0.253,-0.095,0.026,5653,4159.0,4324945,-0.916,100.843,0.288,0.105,0.003,-0.211,-0.036,-0.006,616.557,617.3,590.585,328.313
2014-07-10,1.475,1.5068831482901e+32,1.178,19.287,21.62,27.225,21.48,40.28,-1.211,330225586,0.101,0.001,-0.251,-0.092,0.028,5654,4159.0,4324056,-0.995,100.859,0.288,0.104,0.003,-0.193,-0.036,-0.004,622.121,617.851,586.527,339.094
2014-07-11,1.434,1.2481797494516e+32,1.165,18.926,21.333,27.046,21.28,39.799,-1.212,331013791,0.102,0.001,-0.249,-0.089,0.03,5663,4144.0,4293531,-1.067,101.359,0.289,0.103,0.003,-0.176,-0.036,-0.002,632.056,622.126,588.101,364.531
2014-07-12,1.386,1.0860682887499e+32,1.153,18.714,21.02,26.877,21.128,39.34,-1.213,332095349,0.102,0.001,-0.247,-0.086,0.032,5686,4115.0,4233121,-1.088,101.584,0.289,0.103,0.003,-0.166,-0.036,0.0,629.664,626.392,583.969,362.28
2014-07-13,1.339,9.6760828826542e+31,1.141,18.841,20.804,26.662,20.966,38.885,-1.213,332200790,0.102,0.001,-0.245,-0.083,0.034,5705,4099.0,4200788,-1.061,101.174,0.288,0.104,0.003,-0.161,-0.035,0.002,621.8,622.21,568.256,359.388
2014-07-14,1.293,8.3653859628233e+31,1.127,18.75,20.52,26.418,20.689,38.397,-1.214,331992210,0.102,0.001,-0.243,-0.081,0.036,5711,4094.0,4189997,-1.03,101.043,0.288,0.103,0.003,-0.148,-0.035,0.003,621.061,618.92,551.058,362.544
2014-07-15,1.246,7.7054106100767e+31,1.109,18.812,20.367,26.195,20.658,37.997,-1.215,331218223,0.102,0.001,-0.241,-0.078,0.038,5698,4097.0,4196890,-1.001,100.672,0.287,0.102,0.003,-0.132,-0.035,0.005,617.3,620.249,518.99,378.689
2014-07-16,1.197,8.2189212240724e+31,1.094,18.565,20.046,25.918,20.343,37.509,-1.216,330372189,0.102,0.001,-0.239,-0.075,0.04,5695,4096.0,4193788,-0.919,100.715,0.287,0.102,0.003,-0.112,-0.034,0.007,617.851,618.566,506.064,402.084
2014-07-17,1.147,7.9160826826541e+31,1.079,18.579,19.864,25.739,20.299,37.116,-1.217,329113934,0.102,0.001,-0.236,-0.072,0.042,5671,4103.0,4207969,-0.879,100.624,0.287,0.102,0.003,-0.094,-0.034,0.009,622.126,607.944,501.845,393.788
2014-07-18,1.095,8.7020802374526e+31,1.067,18.419,19.785,25.563,20.192,36.71,-1.217,329797389,0.102,0.001,-0.234,-0.069,0.044,5680,4093.0,4187883,-0.839,100.863,0.286,0.102,0.003,-0.079,-0.034,0.011,626.392,600.002,504.405,386.265
2014-07-19,1.042,9.2102119455797e+31,1.058,18.476,19.6,25.339,20.077,36.308,-1.218,329254440,0.102,0.001,-0.232,-0.067,0.046,5669,4115.0,4233051,-0.875,100.574,0.286,0.102,0.003,-0.069,-0.034,0.012,622.21,594.585,476.384,379.451
2014-07-20,0.988,1.020021128877e+32,1.051,18.327,19.364,25.14,19.836,35.869,-1.219,327113192,0.102,0.001,-0.229,-0.064,0.048,5637,4142.0,4289808,-0.954,100.441,0.286,0.103,0.003,-0.066,-0.033,0.014,618.92,596.029,476.972,384.702
2014-07-21,0.934,1.0175907732063e+32,1.04,18.279,19.258,24.974,19.762,35.492,-1.219,325015519,0.102,0.001,-0.227,-0.061,0.049,5625,4151.0,4307277,-1.011,100.597,0.284,0.1,0.003,-0.063,-0.033,0.016,620.249,585.359,491.137,388.404
2014-07-22,0.881,1.0093745303544e+32,1.026,18.182,19.152,24.776,19.588,35.087,-1.22,323749174,0.102,0.001,-0.225,-0.058,0.051,5614,4167.0,4341647,-1.087,101.161,0.284,0.1,0.002,-0.055,-0.033,0.018,618.566,584.376,521.423,382.291
2014-07-23,0.828,9.1794309470366e+31,1.007,18.12,18.984,24.614,19.507,34.718,-1.221,323915691,0.102,0.001,-0.222,-0.056,0.053,5623,4147.0,4299936,-1.159,101.63,0.283,0.097,0.002,-0.045,-0.033,0.019,607.944,574.994,513.078,383.996
2014-07-24,0.777,9.1455175547825e+31,0.986,18.029,18.804,24.37,19.325,34.322,-1.221,324419682,0.102,0.001,-0.22,-0.053,0.055,5638,4126.0,4255488,-1.177,102.279,0.283,0.097,0.002,-0.035,-0.033,0.021,600.002,574.929,503.706,382.802
2014-07-25,0.728,9.1833212003759e+31,0.965,18.033,18.719,24.237,19.268,33.973,-1.222,325734736,0.103,0.001,-0.218,-0.051,0.057,5661,4088.0,4177568,-1.151,102.783,0.283,0.096,0.002,-0.029,-0.032,0.022,594.585,591.067,504.419,367.289
2014-07-26,0.701,8.8911331242346e+31,0.944,17.733,18.519,24.016,18.974,33.55,-1.222,326100337,0.103,0.001,-0.216,-0.048,0.058,5668,4067.0,4135394,-1.172,102.917,0.283,0.096,0.002,-0.025,-0.032,0.024,596.029,590.42,502.862,355.716
2014-07-27,0.687,9.1811764214657e+31,0.924,17.556,18.276,23.88,18.791,33.167,-1.223,324919346,0.103,0.001,-0.214,-0.046,0.06,5658,4090.0,4181331,-1.235,102.757,0.282,0.096,0.002,-0.027,-0.032,0.025,585.359,583.32,507.703,349.089
2014-07-28,0.681,9.0614409721002e+31,0.903,17.564,18.106,23.684,18.662,32.807,-1.223,325213622,0.103,0.0018684210526315,-0.212,-0.043,0.061,5664,4081.0,4163517,-1.257,103.129,0.282,0.096,0.002,-0.028,-0.032,0.027,584.376,585.95,514.911,351.284
2014-07-29,0.678,9.2387537177596e+31,0.884,17.221,18.058,23.589,18.452,32.425,-1.224,325915250,0.103,0.001875,-0.211,-0.041,0.063,5678,4057.0,4115824,-1.233,103.342,0.281,0.094,0.002,-0.028,-0.032,0.028,574.994,582.376,509.791,352.794
2014-07-30,0.675,9.6196991163294e+31,0.868,17.266,18.007,23.399,18.32,32.073,-1.224,326128516,0.103,0.0018815789473684,-0.209,-0.039,0.064,5681,4052.0,4103904,-1.227,103.8,0.281,0.094,0.002,-0.03,-0.032,0.029,574.929,581.009,506.639,352.906
2014-07-31,0.671,9.4654232093542e+31,0.855,16.907,17.85,23.271,18.083,31.69,-1.225,325152382,0.103,0.0018881578947368,-0.207,-0.037,0.065,5666,4073.0,4148088,-1.235,104.152,0.281,0.094,0.002,-0.031,-0.032,0.03,591.067,583.85,502.665,344.899
2014-08-01,0.664,8.7342916153856e+31,0.842,16.728,17.747,23.162,17.957,31.348,-1.225,325142210,0.103,0.0018947368421052,-0.206,-0.035,0.066,5661,4080.0,4162447,-1.225,104.78,0.281,0.094,0.002,-0.031,-0.031,0.031,590.42,590.585,488.836,337.866
2014-08-02,0.654,8.269525948857e+31,0.831,16.562,17.634,23.032,17.836,31.012,-1.226,325248662,0.103,0.0019013157894736,-0.205,-0.033,0.067,5668,4069.0,4138966,-1.195,105.163,0.28,0.095,0.002,-0.038,-0.031,0.032,583.32,586.527,479.421,341.339
2014-08-03,0.641,9.0232047215141e+31,0.822,16.444,17.428,22.916,17.634,30.654,-1.226,324797553,0.103,0.0019078947368421,-0.203,-0.031,0.068,5674,4061.0,4123192,-1.125,105.189,0.278,0.09,0.002,-0.049,-0.031,0.033,585.95,588.101,477.176,329.102
2014-08-04,0.625,9.148410039579e+31,0.809,16.144,17.324,22.719,17.431,30.298,-1.226,323837493,0.104,0.0019144736842105,-0.202,-0.03,0.069,5673,4063.0,4126699,-1.077,105.593,0.278,0.091,0.002,-0.05,-0.031,0.034,582.376,583.969,475.398,324.34
2014-08-05,0.607,8.9333826671393e+31,0.79,16.055,17.237,22.624,17.327,29.98,-1.227,323500747,0.104,0.0019210526315789,-0.201,-0.028,0.07,5671,4064.0,4128866,-0.975,106.02,0.278,0.092,0.002,-0.043,-0.031,0.035,581.009,568.256,481.297,327.819
2014-08-06,0.586,8.2358265150397e+31,0.771,15.997,17.175,22.499,17.339,29.706,-1.227,319409466,0.104,0.0019276315789473,-0.2,-0.026,0.071,5615,4049.0,4097731,-0.923,106.262,0.278,0.092,0.002,-0.033,-0.031,0.036,583.85,551.058,484.581,325.84
2014-08-07,0.563,8.6669690961373e+31,0.755,15.905,17.075,22.354,17.214,29.392,-1.227,315687432,0.104,0.0019342105263157,-0.199,-0.025,0.071,5563,4030.0,4060259,-0.891,106.525,0.277,0.09,0.002,-0.025,-0.03,0.036,590.585,518.99,481.482,336.991
2014-08-08,0.55,9.4755405378051e+31,0.741,15.676,16.943,22.198,17.087,29.081,-1.228,314373988,0.104,0.0019407894736842,-0.197,-0.023,0.072,5537,4068.0,4136337,-0.91,106.94,0.278,0.089,0.002,-0.017,-0.03,0.037,586.527,506.064,481.745,342.284
2014-08-09,0.544,1.1614929566071e+32,0.732,15.777,16.881,22.105,17.024,28.796,-1.228,314287785,0.104,0.0019473684210526,-0.197,-0.022,0.073,5534,4073.0,4147130,-0.933,107.165,0.277,0.09,0.002,-0.017,-0.03,0.037,588.101,501.845,470.073,344.945
2014-08-10,0.542,1.604947187412e+32,0.73,15.676,16.759,21.956,16.876,28.487,-1.228,313820179,0.104,0.001953947368421,-0.196,-0.02,0.073,5539,4063.0,4126311,-0.945,107.259,0.276,0.09,0.002,-0.023,-0.03,0.038,583.969,504.405,466.454,343.176
2014-08-11,0.542,1.9204536559645e+32,0.732,15.572,16.64,21.857,16.776,28.198,-1.228,313813291,0.104,0.0019605263157894,-0.195,-0.019,0.074,5539,4062.0,4124911,-0.914,107.455,0.276,0.09,0.002,-0.028,-0.03,0.038,568.256,476.384,482.398,349.881
2014-08-12,0.541,2.4492292316353e+32,0.739,15.437,16.47,21.736,16.566,27.875,-1.228,314590646,0.104,0.0019671052631578,-0.194,-0.018,0.074,5549,4057.0,4113907,-0.789,107.764,0.275,0.089,0.002,-0.031,-0.029,0.039,551.058,476.972,475.58,365.791
2014-08-13,0.538,2.4224243881986e+32,0.745,15.161,16.332,21.584,16.307,27.538,-1.229,314793902,0.105,0.0019736842105263,-0.193,-0.017,0.074,5552,4055.0,4110725,-0.624,108.233,0.276,0.09,0.002,-0.027,-0.029,0.039,518.99,491.137,472.322,366.689
2014-08-14,0.532,2.2868005687041e+32,0.748,15.188,16.159,21.46,16.223,27.263,-1.229,315509060,0.105,0.0019802631578947,-0.192,-0.016,0.074,5557,4050.0,4100606,-0.451,108.695,0.276,0.09,0.002,-0.024,-0.029,0.039,506.064,521.423,475.441,394.94
2014-08-15,0.525,2.4217826694686e+32,0.751,14.931,16.051,21.329,15.985,26.939,-1.229,316957343,0.105,0.0019868421052631,-0.192,-0.015,0.074,5571,4037.0,4074058,-0.258,108.939,0.277,0.089,0.002,-0.02,-0.029,0.039,501.845,513.078,476.655,428.535
2014-08-16,0.514,2.4880295600699e+32,0.753,14.64,15.796,21.168,15.728,26.611,-1.229,318841579,0.105,0.0019934210526315,-0.191,-0.014,0.074,5600,3982.0,3964210,-0.075,108.927,0.278,0.089,0.002,-0.011,-0.029,0.039,504.405,503.706,474.915,397.306
2014-08-17,0.501,2.5334561348228e+32,0.754,14.553,15.624,21.04,15.583,26.322,-1.229,318688176,0.107,0.002,-0.189,-0.014,0.074,5605,3973.0,3945548,0.043,108.942,0.285,0.153,0.006,0.053,-0.028,0.039,476.384,504.419,467.613,386.82
2014-08-18,0.486,2.7860108481848e+32,0.757,14.475,15.457,20.903,15.443,26.038,-1.229,315768161,0.107,0.002,-0.187,-0.014,0.073,5570,3887.0,3778108,0.236,109.026,0.284,0.153,0.006,0.102,-0.028,0.038,476.972,502.862,456.38,384.374
2014-08-19,0.476,3.7939927203249e+32,0.766,14.12,15.273,20.707,15.146,25.704,-1.229,314948333,0.107,0.002,-0.185,-0.014,0.072,5558,3901.0,3803578,0.335,109.081,0.284,0.153,0.006,0.14,-0.028,0.037,491.137,507.703,438.518,397.121
2014-08-20,0.515,4.343601612577e+32,0.78,13.615,14.999,20.506,14.843,25.369,-1.23,313523618,0.107,0.002,-0.183,-0.014,0.071,5540,3919.0,3839613,0.354,109.249,0.284,0.153,0.006,0.17,-0.028,0.036,521.423,514.911,405.935,381.052
2014-08-21,0.581,4.8277797768905e+32,0.797,13.284,14.789,20.291,14.58,25.048,-1.23,310696262,0.107,0.002,-0.182,-0.014,0.07,5501,3852.0,3709860,0.415,109.268,0.283,0.153,0.006,0.192,-0.027,0.035,513.078,509.791,410.022,378.646
2014-08-22,0.66,4.9705305468555e+32,0.815,12.93,14.521,20.122,14.303,24.724,-1.23,323231274,0.107,0.002,-0.18,-0.014,0.069,5687,5659.0,8006002,1.615,109.417,0.283,0.153,0.006,0.207,-0.027,0.034,503.706,506.639,401.12,365.837
2014-08-23,0.739,4.9253588136416e+32,0.83,12.567,14.333,19.929,14.092,24.423,-1.23,321462724,0.106,0.002,-0.179,-0.015,0.068,5665,5637.0,7943955,2.376,109.261,0.283,0.154,0.006,0.21,-0.027,0.033,504.419,502.665,400.275,351.592
2014-08-24,0.814,4.9483084517427e+32,0.844,12.208,14.041,19.735,13.809,24.099,-1.23,318829824,0.106,0.002,-0.178,-0.015,0.067,5632,5649.0,7977319,2.668,109.034,0.282,0.154,0.006,0.207,-0.027,0.032,502.862,488.836,407.475,356.53
2014-08-25,0.878,4.7124021858603e+32,0.852,11.872,13.905,19.563,13.603,23.803,-1.23,317850986,0.106,0.002,-0.177,-0.016,0.065,5623,5638.0,7945883,2.821,108.921,0.283,0.158,0.006,0.221,-0.026,0.031,507.703,479.421,428.517,358.505
2014-08-26,0.93,4.6961177124062e+32,0.857,11.759,13.765,19.373,13.496,23.542,-1.23,322136691,0.106,0.002,-0.176,-0.016,0.064,5688,5818.0,8461685,3.149,109.044,0.283,0.158,0.006,0.228,-0.026,0.029,514.911,477.176,411.195,374.924
2014-08-27,0.968,4.6787862703707e+32,0.863,11.646,13.571,19.204,13.333,23.266,-1.23,326118631,0.106,0.002,-0.176,-0.017,0.062,5735,5883.0,8652539,3.406,109.156,0.282,0.158,0.006,0.23,-0.026,0.028,509.791,475.398,404.503,383.251
2014-08-28,0.993,5.0391777486622e+32,0.872,11.327,13.408,18.98,13.153,22.986,-1.231,324179745,0.105,0.002,-0.175,-0.018,0.06,5701,5853.0,8565824,3.377,108.753,0.281,0.158,0.006,0.225,-0.025,0.026,506.639,481.297,401.439,371.775
2014-08-29,1.005,5.2937569733364e+32,0.882,11.191,13.216,18.774,12.99,22.715,-1.231,323465734,0.105,0.002,-0.175,-0.019,0.059,5673,5856.0,8572924,3.122,108.686,0.281,0.158,0.006,0.214,-0.025,0.025,502.665,484.581,390.912,370.752
2014-08-30,1.006,5.5181080742579e+32,0.891,11.136,13.103,18.546,12.877,22.463,-1.231,321172451,0.104,0.002,-0.175,-0.02,0.057,5631,5821.0,8469620,2.772,107.879,0.281,0.159,0.006,0.195,-0.024,0.023,488.836,481.482,377.415,369.434
2014-08-31,0.997,6.0929930761802e+32,0.904,10.905,12.906,18.29,12.707,22.194,-1.231,317139886,0.104,0.002,-0.175,-0.021,0.055,5576,5775.0,8338674,2.356,107.266,0.28,0.16,0.006,0.168,-0.024,0.021,479.421,481.745,379.119,378.702
2014-09-01,1.021,6.5554120257051e+32,0.918,10.475,12.616,18.039,12.363,21.868,-1.231,314209543,0.103,0.002,-0.175,-0.022,0.054,5535,5742.0,8242044,1.94,106.539,0.28,0.16,0.006,0.148,-0.024,0.02,477.176,470.073,384.118,377.846
2014-09-02,1.061,6.4461946895194e+32,0.928,10.344,12.427,17.803,12.147,21.586,-1.231,309727505,0.103,0.002,-0.175,-0.023,0.052,5467,5672.0,8044251,1.505,105.94,0.281,0.16,0.006,0.132,-0.023,0.018,475.398,466.454,377.698,379.647
2014-09-03,1.106,6.0211740024882e+32,0.938,10.265,12.255,17.576,11.966,21.317,-1.231,305281496,0.102,0.002,-0.175,-0.024,0.05,5401,5635.0,7938589,1.053,105.61,0.28,0.16,0.006,0.115,-0.023,0.016,481.297,482.398,367.304,381.317
2014-09-04,1.147,5.6166552795102e+32,0.95,10.086,12.003,17.375,11.728,21.03,-1.231,299876678,0.102,0.002,-0.176,-0.025,0.048,5315,5538.0,7668115,0.601,105.479,0.28,0.16,0.006,0.1,-0.022,0.014,484.581,475.58,345.878,378.7
2014-09-05,1.181,4.9236615561282e+32,0.959,9.961,11.704,17.143,11.521,20.755,-1.231,297743635,0.102,0.002,-0.176,-0.027,0.045,5269,5530.0,7644254,0.185,105.255,0.281,0.159,0.006,0.088,-0.022,0.012,481.482,472.322,315.801,374.17
2014-09-06,1.205,4.7377634774322e+32,0.966,9.885,11.523,16.972,11.422,20.518,-1.231,293780740,0.101,0.002,-0.177,-0.028,0.043,5177,5441.0,7400104,-0.232,104.775,0.28,0.16,0.006,0.07,-0.021,0.01,481.745,475.441,322.456,372.933
2014-09-07,1.217,4.831825321584e+32,0.975,9.77,11.284,16.725,11.207,20.245,-1.232,292726944,0.102,0.002,-0.177,-0.03,0.041,5163,5457.0,7444848,-0.611,104.009,0.283,0.167,0.007,0.075,-0.021,0.008,470.073,476.655,328.313,374.938
2014-09-08,1.217,4.6987545642096e+32,0.98,9.585,11.015,16.505,11.002,19.977,-1.232,290976855,0.101,0.002,-0.177,-0.031,0.039,5130,5469.0,7477245,-0.942,103.614,0.283,0.167,0.007,0.084,-0.02,0.005,466.454,474.915,339.094,375.025
2014-09-09,1.207,4.6048836605857e+32,0.979,9.366,10.82,16.304,10.864,19.733,-1.232,289688574,0.101,0.002,-0.178,-0.033,0.037,5103,5487.0,7527746,-1.236,103.059,0.284,0.169,0.007,0.099,-0.02,0.003,482.398,467.613,364.531,368.947
2014-09-10,1.188,4.5091032751587e+32,0.975,9.237,10.614,16.091,10.754,19.5,-1.232,284293789,0.1,0.002,-0.178,-0.034,0.034,5020,5379.0,7233484,-1.488,102.669,0.285,0.169,0.007,0.113,-0.019,0.001,475.58,456.38,362.28,352.726
2014-09-11,1.16,4.5570326508828e+32,0.97,9.162,10.48,15.918,10.673,19.281,-1.232,281434931,0.1,0.002,-0.179,-0.036,0.032,4979,5378.0,7231900,-1.696,102.59,0.284,0.169,0.007,0.119,-0.019,-0.001,472.322,438.518,359.388,349.289
2014-09-12,1.125,4.4718761706636e+32,0.966,8.964,10.324,15.725,10.492,19.03,-1.232,280520840,0.1,0.002,-0.179,-0.038,0.03,4960,5392.0,7268996,-1.868,102.876,0.285,0.168,0.007,0.121,-0.018,-0.004,475.441,405.935,362.544,351.872
2014-09-13,1.088,4.2184594828074e+32,0.964,8.819,10.13,15.552,10.408,18.813,-1.232,279215783,0.099,0.002,-0.18,-0.04,0.027,4935,5416.0,7334347,-2.033,103.139,0.285,0.168,0.007,0.114,-0.018,-0.006,476.655,410.022,378.689,350.835
2014-09-14,1.07,4.6787140412756e+32,0.966,8.616,9.96,15.352,10.215,18.563,-1.232,276130030,0.099,0.002,-0.181,-0.041,0.025,4892,5429.0,7368195,-2.184,102.905,0.285,0.168,0.007,0.107,-0.018,-0.008,474.915,401.12,402.084,347.5
2014-09-15,1.06,4.2931979156239e+32,0.967,8.685,9.837,15.166,10.094,18.338,-1.232,275028421,0.099,0.002,-0.181,-0.043,0.022,4877,5445.0,7411781,-2.307,102.763,0.286,0.168,0.007,0.101,-0.017,-0.011,467.613,400.275,393.788,348.199
2014-09-16,1.054,4.0325511206477e+32,0.969,8.623,9.66,15.023,9.969,18.114,-1.232,273435682,0.098,0.0019090909090909,-0.182,-0.045,0.02,4845,5472.0,7485001,-2.428,102.491,0.286,0.168,0.007,0.1,-0.017,-0.013,456.38,407.475,386.265,347.166
2014-09-17,1.048,4.9099541966029e+32,0.976,8.514,9.473,14.843,9.829,17.888,-1.233,270813552,0.098,0.0018181818181818,-0.183,-0.047,0.017,4797,5474.0,7490806,-2.524,102.58,0.286,0.168,0.007,0.095,-0.016,-0.015,438.518,428.517,379.451,335.169
2014-09-18,1.038,6.0460179133224e+32,0.987,8.439,9.352,14.663,9.661,17.653,-1.233,269994098,0.097,0.0017272727272727,-0.184,-0.049,0.015,4778,5473.0,7488933,-2.53,102.774,0.286,0.168,0.007,0.088,-0.016,-0.018,405.935,411.195,384.702,323.149
2014-09-19,1.024,6.5790780005634e+32,0.997,8.31,9.228,14.495,9.471,17.413,-1.233,269788057,0.097,0.0016363636363636,-0.186,-0.051,0.012,4764,5475.0,7492816,-2.466,103.119,0.287,0.167,0.007,0.078,-0.015,-0.02,410.022,404.503,388.404,312.662
2014-09-20,1.005,6.8410277684897e+32,1.006,8.113,9.11,14.35,9.326,17.189,-1.233,269154097,0.096,0.0015454545454545,-0.187,-0.053,0.009,4749,5466.0,7469238,-2.307,103.171,0.287,0.166,0.007,0.063,-0.015,-0.023,401.12,401.439,382.291,312.341
2014-09-21,0.981,7.2047204219774e+32,1.014,7.989,8.979,14.161,9.134,16.951,-1.233,268632578,0.096,0.0014545454545454,-0.189,-0.055,0.006,4739,5460.0,7451615,-2.064,102.614,0.287,0.167,0.007,0.045,-0.014,-0.026,400.275,390.912,383.996,324.713
2014-09-22,0.953,6.8553334575124e+32,1.018,7.922,8.848,13.995,9.003,16.734,-1.233,265020465,0.095,0.0013636363636363,-0.19,-0.058,0.003,4683,5433.0,7378829,-1.892,102.529,0.287,0.166,0.007,0.028,-0.014,-0.029,407.475,377.415,382.802,323.943
2014-09-23,0.921,6.5890023866297e+32,1.018,7.747,8.738,13.833,8.836,16.507,-1.233,264199913,0.095,0.0012727272727272,-0.192,-0.06,0.0,4680,5434.0,7381160,-1.702,102.713,0.288,0.167,0.007,0.018,-0.013,-0.032,428.517,379.119,367.289,328.083
2014-09-24,0.886,5.3277629628085e+32,1.013,7.607,8.624,13.683,8.73,16.303,-1.233,263215978,0.095,0.0011818181818181,-0.194,-0.063,-0.003,4685,5435.0,7383488,-1.448,102.758,0.289,0.166,0.007,0.012,-0.013,-0.035,411.195,384.118,355.716,332.744
2014-09-25,0.853,4.9203507203234e+32,1.008,7.431,8.46,13.5,8.621,16.099,-1.233,262100920,0.094,0.001090909090909,-0.196,-0.065,-0.006,4674,5440.0,7398761,-1.25,102.62,0.29,0.166,0.007,0.009,-0.012,-0.038,404.503,377.698,349.089,329.188
2014-09-26,0.86,5.0455596064777e+32,1.003,7.239,8.267,13.315,8.399,15.859,-1.234,261829034,0.096,0.001,-0.196,-0.068,-0.01,4667,5446.0,7416087,-1.121,102.789,0.303,0.287,0.021,0.109,-0.012,-0.041,401.439,367.304,351.284,319.032
2014-09-27,0.888,4.9104802868751e+32,0.993,7.012,8.117,13.194,8.245,15.643,-1.234,261197760,0.096,0.001,-0.196,-0.071,-0.013,4656,5454.0,7437053,-1.034,102.764,0.304,0.286,0.02,0.191,-0.011,-0.044,390.912,345.878,352.794,323.135
2014-09-28,0.925,4.6666261109229e+32,0.981,6.859,7.938,13.054,8.054,15.415,-1.234,258257623,0.095,0.001,-0.196,-0.073,-0.016,4621,5458.0,7448775,-0.996,102.146,0.304,0.286,0.02,0.259,-0.011,-0.047,377.415,315.801,352.906,318.737
2014-09-29,0.964,4.3899443089556e+32,0.966,6.663,7.75,12.901,7.895,15.199,-1.234,254563800,0.095,0.001,-0.197,-0.076,-0.02,4567,5409.0,7313025,-0.959,101.823,0.304,0.286,0.02,0.317,-0.01,-0.051,379.119,322.456,344.899,315.441
2014-09-30,0.999,4.3853960179943e+32,0.949,6.51,7.609,12.754,7.773,14.997,-1.234,250442124,0.094,0.001,-0.198,-0.079,-0.023,4501,5326.0,7091684,-0.936,101.656,0.303,0.285,0.02,0.362,-0.01,-0.054,384.118,328.313,337.866,314.822
