Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-mom-90,hashrate-btc-wma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-90,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,sentinusd-btc-sma-30,transactionfees-btc-sma-30,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-wma-30,transactionfees-btc-std-90,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-rsi-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-wma-3,marketcap-btc-wma-7,transactionvalue-btc-wma-90,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2015-01-11,3679781350,273.146,0.0273,2.9806282063192806e+17,5638472990,2.966567200060058e+17,3.64,4.527,3.892,5.375,4.252,1.259,0.396,-0.511,249471001,0.049,0.049,0.056,0.048,0.015,0.028,41.13,0.061,3778560608,3756596587,3838622098,3745001468,3808462431,3749,279.05,277.766,277.275,269.036,205.929,218.176,235.894
2015-01-12,3643000784,269.036,0.0269,3.200912429780926e+17,6154498025,3.077159597793921e+17,3.577,4.501,3.835,5.323,4.219,1.286,0.414,-0.521,251012672,0.051,0.051,0.057,0.051,0.017,0.027,40.9,0.061,3699182138,3699798686,3789716770,3677221556,3765727227,3726,274.131,273.401,272.268,239.441,211.824,220.585,235.993
2015-01-13,3252802391,239.441,0.0239,2.7216190125238566e+17,8969180030,2.92455168390878e+17,3.491,4.468,3.769,5.267,4.182,1.304,0.425,-0.534,258011549,0.05,0.05,0.056,0.05,0.017,0.025,39.299,0.06,3525194842,3476300538,3655488175,3454031682,3627683564,3732,260.541,256.421,254.923,197.577,210.64,219.338,232.263
2015-01-14,2655832477,197.577,0.0198,3.137237555327364e+17,8969180030,3.009310520135117e+17,3.39,4.432,3.673,5.202,4.134,1.363,0.464,-0.553,263988031,0.049,0.049,0.056,0.048,0.018,0.022,37.216,0.06,3183878551,3066066508,3405574250,3019350499,3359028836,3745,235.351,226.999,223.441,205.937,214.636,231.691,220.026
2015-01-15,2775084401,205.937,0.0206,3.105778754628854e+17,8969180030,3.052238397844184e+17,3.281,4.399,3.599,5.143,4.092,1.402,0.491,-0.574,271683423,0.049,0.048,0.055,0.047,0.019,0.021,37.881,0.059,2894573090,2920575454,3247951788,2814953425,3166664627,3757,214.318,216.468,208.734,211.756,232.311,246.158,220.804
2015-01-16,2847628951,211.756,0.0212,3.27862484774543e+17,8969180030,3.1974449346368845e+17,3.16,4.36,3.512,5.08,4.045,1.443,0.521,-0.599,272379040,0.048,0.047,0.055,0.046,0.019,0.021,38.341,0.058,2759515276,2884102203,3147871079,2791481355,3033486084,3758,205.09,214.112,207.453,200.604,229.752,250.235,226.535
2015-01-17,2735406032,200.604,0.0201,2.980612322778657e+17,8969180030,3.100810903075937e+17,3.063,4.329,3.436,5.019,4.0,1.496,0.56,-0.626,269014954,0.047,0.045,0.054,0.045,0.02,0.021,37.799,0.058,2786039795,2809754118,3044754817,2779426733,2909162783,3729,206.099,207.358,205.21,205.929,237.146,234.532,224.203
2015-01-18,2816610797,205.929,0.0206,3.2053242514603296e+17,8969180030,3.142637041280611e+17,2.983,4.296,3.373,4.963,3.959,1.526,0.582,-0.654,267092326,0.047,0.045,0.054,0.044,0.02,0.021,38.22,0.058,2799881927,2813182457,2987718812,2794712234,2842260612,3698,206.096,206.643,205.125,211.824,248.51,238.71,222.465
2015-01-19,2874518617,211.824,0.0212,3.4548824374770016e+17,8969180030,3.29265135635504e+17,2.914,4.252,3.298,4.903,3.914,1.537,0.59,-0.684,266882110,0.046,0.044,0.053,0.043,0.02,0.021,38.686,0.057,2808845148,2843850537,2959418763,2832030579,2820662915,3662,206.119,209.234,207.989,210.64,281.323,239.529,224.044
2015-01-20,2864037000,210.64,0.0211,2.7414458349884525e+17,8969180030,3.056571105229932e+17,2.83,4.219,3.233,4.845,3.87,1.576,0.621,-0.714,270863029,0.046,0.043,0.053,0.042,0.021,0.021,38.627,0.057,2851722138,2853943768,2935573322,2859626505,2823890605,3646,209.464,209.937,210.25,214.636,261.244,237.832,223.809
2015-01-21,2933439908,214.636,0.0215,2.8418502896642275e+17,8331103822,2.91055416274108e+17,2.8,4.192,3.206,4.801,3.839,1.588,0.63,-0.741,271218910,0.045,0.042,0.052,0.041,0.021,0.021,38.945,0.057,2890665175,2893691838,2935039969,2900485390,2858353501,3633,212.367,212.287,212.836,232.311,252.788,242.991,225.98
2015-01-22,3134351199,232.311,0.0232,3.3609286815488083e+17,7986021791,3.0846554098272006e+17,2.695,4.163,3.15,4.746,3.799,1.626,0.661,-0.768,269628498,0.045,0.042,0.052,0.04,0.021,0.022,40.33,0.057,2977276036,3014021519,2984867776,3022328402,2933129668,3618,219.196,222.299,222.808,229.752,232.4,244.115,235.296
2015-01-23,3108729620,229.752,0.023,2.809923512272681e+17,7986021791,2.9989130315966246e+17,2.644,4.135,3.111,4.698,3.763,1.65,0.681,-0.794,269751257,0.045,0.041,0.051,0.039,0.022,0.023,40.196,0.057,3058840243,3061375569,3015833237,3088055195,2988669484,3591,225.567,226.025,228.086,237.146,232.471,241.202,234.356
2015-01-24,3212403738,237.146,0.0237,2.6731810154695206e+17,7986021791,2.833386458750429e+17,2.589,4.119,3.092,4.657,3.734,1.673,0.7,-0.816,269080659,0.044,0.041,0.051,0.039,0.022,0.023,40.769,0.057,3151828186,3136889654,3064975862,3164836942,3060802805,3584,233.07,231.586,233.875,248.51,227.909,236.119,231.602
2015-01-25,3363456347,248.51,0.0249,2.7915105028574883e+17,7986021791,2.7551361752973363e+17,2.534,4.089,3.072,4.616,3.705,1.668,0.696,-0.836,270499897,0.043,0.04,0.051,0.038,0.022,0.024,41.637,0.057,3228196568,3250173000,3139595984,3270651023,3153663646,3561,238.469,240.048,241.596,281.323,218.482,238.067,228.42
2015-01-26,3761189379,281.323,0.0281,2.750025396283286e+17,7986021791,2.7510463683390285e+17,2.552,4.075,3.085,4.586,3.687,1.674,0.701,-0.849,282735399,0.042,0.04,0.05,0.038,0.022,0.026,44.034,0.058,3445683155,3505681190,3294994332,3537147428,3326427547,3599,255.659,260.685,263.022,261.244,226.795,237.006,218.799
2015-01-27,3475148472,261.244,0.0261,2.957861587505888e+17,6971712146,2.8608576763235875e+17,2.588,4.053,3.099,4.558,3.67,1.664,0.693,-0.857,285507341,0.041,0.04,0.05,0.038,0.022,0.027,42.943,0.058,3533264733,3490414831,3340032867,3551880087,3396014408,3583,263.692,260.965,265.815,252.788,236.83,235.973,221.019
2015-01-28,3316019670,252.788,0.0253,3.1872224317321805e+17,5287233630,3.0379026444152314e+17,2.657,4.035,3.109,4.529,3.652,1.664,0.692,-0.86,283525563,0.041,0.04,0.05,0.037,0.023,0.026,42.494,0.058,3517452507,3403217250,3334029568,3443257555,3403993659,3561,265.118,256.876,260.362,232.4,225.308,250.348,225.576
2015-01-29,3086924249,232.4,0.0232,3.3912809195582803e+17,5287233630,3.2510248682741434e+17,2.679,4.012,3.091,4.492,3.626,1.672,0.699,-0.862,280945284,0.04,0.039,0.049,0.037,0.023,0.024,41.439,0.058,3292697464,3245070750,3272253238,3227993426,3341035492,3532,248.811,244.638,244.003,232.471,222.448,252.709,225.106
2015-01-30,3113572364,232.471,0.0232,3.177054245622953e+17,5287233630,3.250157834619559e+17,2.699,3.992,3.055,4.449,3.593,1.699,0.722,-0.865,278326506,0.039,0.039,0.049,0.036,0.023,0.024,41.444,0.058,3172172094,3179321557,3232583020,3138430876,3286433173,3506,239.219,238.554,235.833,227.909,219.936,251.478,231.562
2015-01-31,3064178992,227.909,0.0228,3.02786161350196e+17,5287233630,3.138162375218301e+17,2.756,3.979,3.06,4.42,3.574,1.707,0.729,-0.864,279255838,0.039,0.038,0.049,0.036,0.023,0.023,41.21,0.058,3088225202,3121750274,3190482013,3084434325,3219309556,3470,230.927,233.232,230.178,218.482,225.863,262.486,235.075
2015-02-01,2964631958,218.482,0.0218,3.515885247919806e+17,5287233630,3.2967388693976685e+17,2.752,3.951,3.018,4.376,3.54,1.726,0.745,-0.865,277267758,0.039,0.038,0.048,0.035,0.024,0.022,40.73,0.058,3047461105,3043191116,3134019499,3022637704,3132592922,3435,226.287,225.857,223.956,226.795,224.9,275.364,234.385
2015-02-02,3068438562,226.795,0.0227,3.061493275370878e+17,5287233630,3.207351989242319e+17,2.805,3.935,3.014,4.344,3.518,1.736,0.753,-0.864,275413051,0.038,0.038,0.048,0.035,0.024,0.022,41.34,0.058,3032416504,3055814839,3117624265,3033126432,3086071666,3411,224.395,226.326,224.21,236.83,220.946,278.934,239.501
2015-02-03,3193042085,236.83,0.0237,2.979029039953488e+17,2298429553,3.0959931530869523e+17,2.823,3.923,2.983,4.305,3.487,1.76,0.774,-0.863,275809881,0.037,0.037,0.048,0.035,0.024,0.023,42.068,0.057,3075370869,3124428462,3136478720,3113439223,3095442392,3403,227.369,231.578,230.427,225.308,218.176,270.497,240.104
2015-02-04,3065757086,225.308,0.0225,3.0770433521604474e+17,1669207642,3.041780235293145e+17,2.83,3.901,2.979,4.274,3.465,1.76,0.774,-0.86,274830857,0.037,0.037,0.047,0.034,0.024,0.023,41.47,0.057,3109079244,3095092774,3118798311,3108632332,3083067097,3388,229.644,228.443,229.397,222.448,220.585,272.846,235.564
2015-02-05,3037123088,222.448,0.0222,3.0807973705677965e+17,1669207642,3.062584642662905e+17,2.868,3.885,2.972,4.243,3.443,1.771,0.784,-0.855,273298370,0.036,0.037,0.047,0.034,0.024,0.023,41.323,0.057,3098640753,3066107931,3098379505,3072654253,3072471251,3379,228.195,225.446,225.799,219.936,219.338,273.282,234.619
2015-02-06,3004046624,219.936,0.022,3.49279889333802e+17,1669207642,3.2861724622182886e+17,2.886,3.866,2.961,4.212,3.419,1.78,0.792,-0.85,268101417,0.036,0.036,0.047,0.034,0.025,0.022,41.193,0.056,3035642266,3035077277,3074796285,3025357189,3055384902,3351,222.564,222.691,221.669,225.863,231.691,275.227,232.198
2015-02-07,3072298807,225.863,0.0226,3.476852041590579e+17,1669207642,3.416158547002532e+17,2.871,3.843,2.937,4.176,3.391,1.792,0.803,-0.844,259767987,0.035,0.036,0.046,0.033,0.024,0.022,41.631,0.056,3037822840,3053688042,3074171916,3043685460,3059273233,3307,222.749,224.277,223.318,224.9,246.158,281.962,240.039
2015-02-08,3069732762,224.9,0.0225,2.913969690351336e+17,1669207642,3.198068674595464e+17,2.854,3.823,2.912,4.14,3.362,1.809,0.818,-0.84,254103633,0.035,0.036,0.046,0.033,0.025,0.022,41.58,0.055,3048692731,3061710402,3073062127,3059640421,3062230059,3265,223.567,224.589,224.394,220.946,250.235,293.828,242.641
2015-02-09,3020658795,220.946,0.0221,3.166920325227704e+17,2855248164,3.13425873299599e+17,2.822,3.807,2.906,4.111,3.34,1.819,0.827,-0.834,251513093,0.035,0.035,0.046,0.033,0.025,0.022,41.37,0.054,3054230121,3041184599,3059961294,3045623453,3049164792,3227,223.903,222.767,223.083,218.176,234.532,293.97,241.37
2015-02-10,2995936258,218.176,0.0218,3.4161735355952006e+17,4851749710,3.249388491265318e+17,2.751,3.773,2.868,4.072,3.307,1.814,0.823,-0.83,246388141,0.034,0.035,0.045,0.033,0.025,0.022,41.223,0.054,3028775938,3018560428,3043955035,3016476521,3031625312,3187,221.341,220.472,220.22,220.585,238.71,294.297,241.467
2015-02-11,3012522905,220.585,0.0221,3.3151936980921446e+17,4851749710,3.3241414151156794e+17,2.706,3.739,2.853,4.04,3.282,1.784,0.796,-0.825,243403889,0.033,0.035,0.045,0.032,0.024,0.022,41.406,0.053,3009705986,3015541666,3036097002,3008350004,3025271988,3153,219.902,220.528,219.842,219.338,239.529,291.01,241.493
2015-02-12,2994629242,219.338,0.0219,3.1135099273232915e+17,4851749710,3.2311817856248134e+17,2.655,3.706,2.805,3.998,3.246,1.793,0.803,-0.824,234936617,0.032,0.035,0.045,0.032,0.024,0.022,41.339,0.053,3001029468,3005085454,3025730062,3000811632,3016346468,3116,219.366,219.933,219.56,231.691,237.832,283.365,242.205
2015-02-13,3164812966,231.691,0.0232,2.94169713164856e+17,4851749710,3.06121749128065e+17,2.681,3.686,2.81,3.973,3.229,1.79,0.801,-0.82,227408237,0.033,0.035,0.044,0.033,0.024,0.023,42.283,0.052,3057321704,3084949210,3060500788,3082703381,3051484517,3087,223.871,225.812,225.722,246.158,242.991,283.896,236.365
2015-02-14,3364875938,246.158,0.0246,3.451919280683307e+17,4851749710,3.225443672111634e+17,2.662,3.662,2.813,3.949,3.21,1.774,0.787,-0.813,215396177,0.033,0.035,0.044,0.033,0.024,0.024,43.363,0.052,3174772715,3224912574,3136594576,3236480498,3130896654,3050,232.395,235.985,236.865,250.235,244.115,290.818,237.222
2015-02-15,3431278474,250.235,0.025,3.0912652800516435e+17,4851749710,3.186555255528259e+17,2.692,3.639,2.815,3.925,3.192,1.764,0.778,-0.804,209903112,0.033,0.035,0.044,0.033,0.024,0.025,43.663,0.051,3320322459,3328095524,3210265550,3364733377,3216460242,3022,242.694,243.11,245.785,234.532,241.202,288.825,236.928
2015-02-16,3212312858,234.532,0.0235,3.4562524374856755e+17,4783922040,3.3338678588738426e+17,2.672,3.614,2.806,3.897,3.171,1.753,0.768,-0.794,207609276,0.033,0.035,0.044,0.034,0.024,0.024,42.78,0.051,3336155756,3270204191,3210777377,3310728576,3234370078,2983,243.641,238.821,241.704,238.71,236.119,273.617,236.816
2015-02-17,3271420621,238.71,0.0239,3.430026783197005e+17,4155385634,3.3823084174355706e+17,2.677,3.591,2.793,3.869,3.149,1.752,0.767,-0.784,206796506,0.033,0.035,0.044,0.034,0.024,0.024,43.09,0.05,3305003984,3270812406,3225938188,3278361009,3260212068,2949,241.159,238.765,239.238,239.529,238.067,257.124,236.105
2015-02-18,3248181763,239.529,0.024,3.4655827643312006e+17,4155385634,3.4521757161454483e+17,2.676,3.572,2.8,3.847,3.134,1.745,0.761,-0.772,206165010,0.034,0.035,0.044,0.034,0.024,0.024,43.151,0.049,3243971747,3259497085,3231499082,3249949898,3270405616,2918,237.59,239.147,238.423,237.832,237.006,260.716,232.979
2015-02-19,3247057775,237.832,0.0238,3.77212876117137e+17,4155385634,3.612929765895484e+17,2.657,3.554,2.789,3.82,3.113,1.749,0.765,-0.76,201458343,0.034,0.035,0.043,0.034,0.024,0.024,43.054,0.049,3255553386,3253277430,3235388755,3251492912,3271901779,2884,238.69,238.489,238.544,242.991,235.973,259.368,233.256
2015-02-20,3285974858,242.991,0.0243,3.633780121957548e+17,4155385634,3.651863442090992e+17,2.647,3.532,2.78,3.795,3.093,1.744,0.76,-0.748,197598573,0.034,0.035,0.043,0.034,0.023,0.024,43.444,0.048,3260404799,3269626144,3248035281,3266703648,3274111908,2853,240.117,240.74,240.694,244.115,250.348,261.797,235.065
2015-02-21,3289971463,244.115,0.0244,3.1466481709601056e+17,4155385634,3.413272252994354e+17,2.66,3.514,2.779,3.772,3.076,1.743,0.759,-0.735,193217949,0.034,0.035,0.043,0.034,0.023,0.024,43.529,0.047,3274334699,3279798803,3258519326,3281486980,3272993978,2819,241.646,242.428,242.693,241.202,252.709,267.213,237.015
2015-02-22,3242758080,241.202,0.0241,3.2684241850453165e+17,4170146961,3.2887248365021715e+17,2.677,3.492,2.78,3.751,3.06,1.728,0.747,-0.721,189318812,0.034,0.035,0.043,0.034,0.023,0.024,43.358,0.046,3272901467,3261278442,3254579015,3265698671,3262747861,2776,242.769,241.815,242.471,236.119,251.478,256.186,240.003
2015-02-23,3183857636,236.119,0.0236,3.4110402389448435e+17,6384345989,3.3194362096474285e+17,2.652,3.471,2.76,3.722,3.038,1.731,0.749,-0.708,189079713,0.034,0.035,0.043,0.034,0.023,0.024,43.059,0.045,3238862393,3222568039,3236898670,3221176755,3244509505,2746,240.479,238.967,239.146,238.067,262.486,244.675,239.853
2015-02-24,3204929102,238.067,0.0238,3.1100997271169805e+17,6384345989,3.236800640714204e+17,2.664,3.446,2.742,3.695,3.016,1.723,0.743,-0.696,186847055,0.034,0.035,0.043,0.034,0.023,0.024,43.211,0.045,3210514939,3213748571,3228906278,3204210110,3232555274,2711,238.463,238.517,237.94,237.006,275.364,248.965,238.622
2015-02-25,3204817484,237.006,0.0237,3.3935165802045286e+17,6384345989,3.301964905631942e+17,2.675,3.424,2.744,3.675,3.002,1.704,0.726,-0.683,174224438,0.034,0.035,0.042,0.034,0.023,0.024,43.147,0.044,3197868074,3209283028,3222884080,3201361382,3222947835,2681,237.064,237.762,237.212,235.973,278.934,247.396,237.372
2015-02-26,3195794449,235.973,0.0236,3.561042653404521e+17,6384345989,3.43004347462314e+17,2.702,3.401,2.728,3.649,2.981,1.699,0.722,-0.671,173244855,0.034,0.035,0.042,0.034,0.023,0.024,43.085,0.043,3201847012,3202538738,3216111672,3200324570,3212633362,2670,237.015,236.867,236.667,250.348,270.497,251.271,237.443
2015-02-27,3408271424,250.348,0.025,3.5732474772393715e+17,6384345989,3.539224053121817e+17,2.687,3.375,2.725,3.628,2.965,1.671,0.698,-0.659,179531117,0.034,0.035,0.042,0.034,0.023,0.024,44.215,0.042,3269627786,3305405081,3264151610,3303536775,3257268965,2682,241.109,243.608,243.333,252.709,272.846,245.128,237.222
2015-02-28,3429013936,252.709,0.0253,3.393041767516713e+17,6384345989,3.4811104850721e+17,2.672,3.351,2.72,3.606,2.949,1.651,0.681,-0.646,177555650,0.034,0.035,0.042,0.035,0.023,0.025,44.399,0.042,3344359936,3367209509,3305367191,3383229851,3302722462,2652,246.343,248.158,249.133,251.478,273.282,245.129,236.889
2015-03-01,3416303515,251.478,0.0251,3.404246428273111e+17,6384345989,3.428678382848551e+17,2.654,3.335,2.712,3.584,2.933,1.65,0.681,-0.634,181642456,0.034,0.035,0.042,0.035,0.023,0.025,44.322,0.041,3417862958,3391756512,3333101272,3419201640,3340032551,2664,251.512,249.818,251.7,262.486,275.227,245.298,234.263
2015-03-02,3574502308,262.486,0.0262,3.326550604690451e+17,6390197190,3.3635310730222406e+17,2.687,3.312,2.739,3.574,2.928,1.604,0.644,-0.617,192197292,0.034,0.036,0.042,0.035,0.023,0.026,45.18,0.041,3473273253,3483129410,3393451531,3497521315,3410694287,2702,255.558,256.152,257.188,275.364,281.962,243.148,232.298
2015-03-03,3730011037,275.364,0.0275,3.706595941516247e+17,6676906046,3.5295225770336486e+17,2.711,3.295,2.752,3.56,2.92,1.586,0.629,-0.598,196232878,0.035,0.036,0.042,0.036,0.023,0.027,46.161,0.04,3573605620,3606570224,3477591408,3625890207,3506281610,2695,263.11,265.758,267.091,278.934,293.828,248.23,227.302
2015-03-04,3815689680,278.934,0.0279,3.5961961302162496e+17,6676906046,3.5880551463951366e+17,2.699,3.27,2.751,3.542,2.908,1.552,0.602,-0.579,197518928,0.035,0.036,0.042,0.036,0.022,0.028,46.43,0.039,3706734342,3711129952,3562115976,3746932237,3604535667,2683,272.261,272.346,275.003,270.497,293.97,253.57,224.221
2015-03-05,3709051959,270.497,0.027,2.999489940024509e+17,6676906046,3.3162430036702304e+17,2.725,3.249,2.766,3.53,2.901,1.513,0.572,-0.559,196541973,0.035,0.036,0.042,0.036,0.022,0.027,45.882,0.039,3751584225,3710090955,3598849972,3748091046,3654313430,2683,274.932,271.421,274.12,272.846,294.297,252.689,226.123
2015-03-06,3743490367,272.846,0.0273,3.395691131145062e+17,6676906046,3.297041567283258e+17,2.749,3.234,2.78,3.518,2.896,1.498,0.561,-0.536,194621429,0.036,0.037,0.042,0.037,0.022,0.027,46.061,0.038,3756077335,3726790661,3635010070,3744044116,3694370170,2670,274.092,272.134,273.078,273.282,291.01,255.001,225.462
2015-03-07,3770745353,273.282,0.0273,3.287697143239352e+17,6676906046,3.2756606053386285e+17,2.76,3.216,2.789,3.505,2.889,1.473,0.543,-0.513,194628089,0.036,0.037,0.042,0.037,0.022,0.027,46.095,0.038,3741095893,3748768007,3668943891,3751378125,3729268551,2678,272.208,272.708,272.673,275.227,283.365,257.67,224.648
2015-03-08,3787174820,275.227,0.0275,3.5283249018714566e+17,6824588979,3.4260100205395334e+17,2.779,3.191,2.806,3.495,2.885,1.404,0.493,-0.489,208152824,0.036,0.038,0.042,0.038,0.021,0.027,46.245,0.037,3767136847,3767971414,3698501623,3774417589,3756069605,2768,273.785,273.967,274.182,281.962,283.896,253.059,225.153
2015-03-09,3905545346,281.962,0.0282,3.497755177566387e+17,7420084679,3.47293541328008e+17,2.811,3.174,2.813,3.482,2.879,1.381,0.477,-0.464,213287975,0.037,0.038,0.042,0.038,0.021,0.028,46.766,0.037,3821155173,3836758380,3750262554,3843621838,3799217887,2770,276.824,277.965,278.27,293.828,290.818,248.466,224.866
2015-03-10,4037467862,293.828,0.0294,3.341047886803668e+17,7420084679,3.424496486235712e+17,2.873,3.168,2.848,3.479,2.883,1.372,0.47,-0.436,218924877,0.037,0.038,0.042,0.039,0.021,0.029,47.668,0.036,3910062676,3937113121,3822063881,3951778183,3863523833,2773,283.672,285.896,286.773,293.97,288.825,243.593,226.036
2015-03-11,4046540196,293.97,0.0294,3.8700941958712384e+17,7420084679,3.631688923131077e+17,2.884,3.147,2.854,3.467,2.878,1.327,0.441,-0.409,221131995,0.037,0.039,0.042,0.039,0.021,0.029,47.679,0.035,3996517801,3991826658,3878182960,4020016943,3919117261,2765,289.92,289.933,291.922,294.297,273.617,237.873,229.474
2015-03-12,4060711236,294.297,0.0294,3.282891220838586e+17,7420084679,3.4883183235101523e+17,2.916,3.133,2.86,3.456,2.874,1.31,0.429,-0.382,223832673,0.038,0.039,0.042,0.039,0.021,0.029,47.704,0.035,4048239765,4026268947,3923815029,4052113660,3970008788,2771,294.032,292.115,294.11,291.01,257.124,235.894,229.253
2015-03-13,4009443994,291.01,0.0291,3.278683380900481e+17,7420084679,3.378654463374809e+17,2.958,3.12,2.885,3.451,2.876,1.28,0.41,-0.354,226131580,0.038,0.039,0.042,0.04,0.021,0.029,47.474,0.035,4038898475,4017856471,3945222270,4032715775,3995524244,2769,293.092,291.563,292.599,283.365,260.716,235.993,229.8
2015-03-14,3874168653,283.365,0.0283,3.293950116808865e+17,7420084679,3.287018055510856e+17,2.97,3.102,2.882,3.438,2.87,1.251,0.391,-0.328,228408809,0.038,0.039,0.042,0.04,0.021,0.029,46.94,0.034,3981441294,3946012562,3927458866,3950350864,3977722521,2761,289.557,287.464,287.736,283.896,259.368,232.263,230.569
2015-03-15,3882361636,283.896,0.0284,3.2739802309214e+17,7420084679,3.281420717880231e+17,3.007,3.09,2.896,3.431,2.87,1.228,0.377,-0.301,226252685,0.038,0.039,0.042,0.04,0.021,0.028,46.982,0.034,3921991428,3914187099,3916184559,3900811035,3958275355,2739,286.09,285.68,284.905,290.818,261.797,220.026,230.832
2015-03-16,4010403902,290.818,0.0291,3.344007298326075e+17,7420084679,3.312322078938142e+17,3.0,3.074,2.905,3.422,2.869,1.193,0.356,-0.276,229472668,0.039,0.039,0.042,0.04,0.021,0.029,47.527,0.034,3922311397,3962295501,3939739394,3945017272,3967439226,2731,286.026,288.249,287.268,288.825,267.213,220.804,233.557
2015-03-17,3976505646,288.825,0.0289,3.2164369185896755e+17,7866796338,3.2685509305569216e+17,2.996,3.063,2.904,3.41,2.865,1.181,0.349,-0.252,230649052,0.039,0.039,0.042,0.04,0.021,0.029,47.386,0.034,3956423728,3969400573,3948930957,3972114396,3964383585,2717,287.846,288.537,288.668,273.617,256.186,226.535,235.626
2015-03-18,3711914210,273.617,0.0274,3.3211116034281286e+17,7969883644,3.290035990964793e+17,3.027,3.055,2.921,3.405,2.867,1.169,0.342,-0.228,238805876,0.039,0.04,0.042,0.04,0.021,0.028,46.318,0.034,3899607919,3840657391,3889676770,3849859637,3897357307,2744,284.42,281.077,281.553,257.124,244.675,224.203,241.816
