Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-wma-3,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-trx-14,difficulty-btc-rsi-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-30,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-30,mining_profitability-btc-mom-90,mining_profitability-btc-var-14,mining_profitability-btc-var-30,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-90,mining_profitability-btc-roc-90,sentinusd-btc-sma-90,sentinusd-btc-ema-90,sentinusd-btc-wma-90,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-30,transactionfees-btc-ema-3,transactionfees-btc-wma-3,transactionfees-btc-wma-90,transactionfees-btc-std-14,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-std-14,marketcap-btc-std-90,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-14,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-14,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-std-90,transactionvalue-btc-var-7,transactionvalue-btc-trx-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-std-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-var-7,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-14,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-14,transactions-btc-sma-90,transactions-btc-wma-14,transactions-btc-std-90,transactions-btc-var-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-30,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-ema-90,activeaddresses-btc-wma-90,activeaddresses-btc-std-30,activeaddresses-btc-std-90,activeaddresses-btc-var-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-sma-30,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-14,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-rsi-90,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,90d_binary_price_change
2013-10-01,1452688931,123.374,424.534,19.487,145531422,61517891,148356465,131499459,111689146,148819200,120958256,81668928,75125515,2.657,99.962,1293984209403791.0,1192282799083100.0,997548973572630.0,567131607217770.0,1028941155081800.0,1116197853575200.0,756914551101010.0,701093213251340.0,1.8676258036598e+28,1.2288292341677e+29,2.52,415.514,423.247,490.445,603.044,421.807,439.534,488.129,1323.0,418.725,420.053,851.36,146.682,292.185,-1682.0,5379.0,21343.0,192969.0,-2.193,-1.714,-0.656,45.082,-79.851,74348069,76754710,77342150,38297432,39786975,-0.023,0.077,0.099,0.082,0.078,0.091,0.118,0.142,0.02,0.764,0.182,0.062,0.061,0.051,0.062,0.062,-0.001,0.021,0.456,0.251,55.247,-1.025,51.521,7.966,7.823,1450717535,1445224395,1437860970,1193120947,1450221170,1445447767,1438173754,1404343533,1273321363,1448049737,1440741896,27149381,409807346,527574642,1186200166105344.0,4.198551513612365e+16,0.291,0.498,0.295,65.936,58.282,0.172,57.028,1052.0,74693,-0.021,-0.006,62.258,61.554,63.343,57.201,50.331,49.853,-41.088,-0.294,-0.007,0.69,0.823,0.94,0.969,0.864,0.764,0.814,0.916,0.975,0.953,0.728,0.801,1.011,0.944,1.251,0.175,0.391,0.691,0.511,-0.107,129007,131583,131053,124186,130434,131024,130748,129347,130933,130203,46872,549255092,0.091,-0.086,53941,49398,51733,19142,91600237,47769,17428,33934549,75933998,-0.118,19.465,19.422,19.444,19.575,19.445,19.468,19.614,19.948,19.443,19.434,19.488,19.955,0.945,-0.775,0.223,-0.086,0.007,43.789,-3.823,72018,72632,16299,23410,137005514,0.043,123.249,122.873,122.423,121.737,123.208,122.896,122.446,123.257,123.068,122.56,2.187,5.55,33.411,-1.277,41.95,1.196,7.701,279.076,0.252,0.457,0.263,63.125,57.264,-1.025,51.521,112.777,760.719,1
2013-10-02,1328445298,112.777,411.47,19.674,148819200,62934379,148587832,133808758,114084634,148819200,123617976,83587639,76829615,2.643,99.962,1300158467191300.0,1224553440422600.0,1017349078515682.0,579721878908503.0,1047699148100100.0,1136981148626400.0,773454297027350.0,713884848417440.0,1.1278370844179e+28,1.274078942e+29,2.51,417.582,413.098,476.281,585.479,416.638,432.518,477.908,1303.0,416.703,417.109,836.364,135.747,272.095,-1333.0,4607.0,18509.0,193217.0,-2.217,-1.724,-0.662,45.051,-76.415,74995297,77771345,78411678,41625965,41018210,-0.021,0.075,0.097,0.078,0.076,0.091,0.096,0.142,0.021,0.72,0.183,0.06,0.061,0.052,0.059,0.06,-0.006,0.017,0.446,0.251,52.89,-10.201,43.736,7.957,7.814,1409837536,1430010798,1428129596,1197972384,1389333234,1416197150,1423543293,1399446872,1274532878,1418854963,1426153139,59776493,405742452,436629303,1434408195044608.0,4.115673431334323e+16,0.254,0.488,0.295,33.344,54.842,-9.122,48.96,1057.0,87816,-0.001,-0.006,62.323,62.194,65.579,57.825,51.811,49.986,5.873,-0.191,-0.009,0.765,0.856,0.817,0.968,0.867,0.798,0.818,0.904,0.966,0.95,0.799,0.786,1.002,0.943,0.877,0.167,0.192,0.69,0.465,-0.105,135357,131431,132914,124905,134629,133016,131433,133389,132923,131031,47179,556467678,0.091,-0.085,54040,49695,52777,19074,90950956,47965,17564,39082897,77127469,-0.106,19.538,19.468,19.462,19.568,19.503,19.495,19.618,19.942,19.506,19.465,19.495,19.944,0.95,-0.673,0.226,-0.087,0.006,46.034,-3.307,72759,73412,19960,24479,149803393,0.044,119.733,121.536,121.547,121.31,117.992,120.367,121.157,118.021,120.544,121.274,5.133,6.229,33.065,-12.811,34.316,6.588,9.701,273.319,0.215,0.447,0.263,48.388,53.987,-10.201,43.736,108.504,756.614,1
2013-10-03,1278630032,108.504,364.0,19.869,148819200,64350866,148703516,135810150,116325573,148819200,126099053,85475217,78394419,2.606,99.962,1394520096023500.0,1255069032119785.0,1046014122359800.0,594244685824290.0,1076486220946900.0,1167726290478600.0,793546096990340.0,734214515185651.0,1.3748815441518e+28,1.3476773857733e+29,2.503,400.001,413.616,462.555,565.566,390.319,415.389,462.72,1282.0,389.912,404.834,820.65,139.473,245.248,-1466.0,4863.0,15037.0,192367.0,-2.248,-1.735,-0.668,44.934,-80.107,75244682,78049529,78750874,41058147,41117469,-0.019,0.075,0.097,0.072,0.072,0.09,0.078,0.142,0.003,0.67,0.183,0.057,0.06,0.052,0.057,0.059,-0.008,0.018,0.432,0.251,51.986,-13.101,48.602,7.941,7.799,1353254754,1406732050,1416903645,1202954573,1333981633,1381805371,1404221525,1391652238,1274622925,1381009771,1406219864,97149930,398505292,448396993,2037386577823232.0,3.970161688983885e+16,0.198,0.475,0.295,27.479,53.56,-12.062,54.009,1053.0,81328,0.016,-0.006,62.195,62.198,65.907,57.826,51.775,49.927,-11.483,-0.101,-0.01,0.799,0.865,0.734,0.971,0.867,0.765,0.797,0.881,0.951,0.945,0.782,0.775,0.987,0.94,0.639,0.164,0.102,0.69,0.417,-0.104,133130,132032,133395,125516,136040,133802,131736,135227,133717,131478,46789,547304064,0.094,-0.084,54020,49945,53486,18983,90091893,48038,17530,39298054,76823584,-0.094,19.677,19.538,19.484,19.567,19.594,19.545,19.635,19.941,19.606,19.519,19.514,19.937,0.951,-0.56,0.226,-0.086,0.005,48.211,-2.74,73144,73842,20850,24721,152785589,0.045,114.885,119.515,120.546,120.765,113.248,117.401,119.47,112.407,117.286,119.535,8.407,7.602,32.449,-16.358,35.487,17.668,14.449,263.229,0.159,0.434,0.263,44.094,52.755,-13.101,48.602,117.032,771.144,1
2013-10-04,1379701809,117.032,378.408,19.85,148819200,65767354,148761358,137544690,118421936,148819200,128401486,87331664,79828119,2.547,99.962,1404327379400800.0,1278535878607800.0,1067587717799000.0,607692488679470.0,1097318936634900.0,1190524948010999.0,811241671238410.0,748240466891470.0,1.2262093720121e+28,1.3996594907349e+29,2.494,384.626,405.745,449.009,556.229,384.363,406.143,451.478,1263.0,379.115,396.032,805.61,132.521,251.629,-1264.0,4390.0,15829.0,193642.0,-2.275,-1.746,-0.674,44.978,-76.957,75705368,78213465,78976456,40655977,40635227,-0.017,0.065,0.097,0.064,0.062,0.09,0.078,0.142,-0.003,0.612,0.183,0.056,0.06,0.052,0.058,0.058,-0.002,0.026,0.418,0.251,53.587,-3.077,77.32,7.942,7.801,1328925713,1398287266,1414127478,1209942827,1356841721,1381279480,1400952230,1390881242,1276932351,1374252211,1401259619,99004599,388473308,628942880,2075746586125312.0,3.772787769451187e+16,0.148,0.46,0.295,47.613,55.685,-1.917,83.774,1051.0,80693,0.032,-0.005,62.312,62.225,66.309,57.854,51.614,49.889,10.525,-0.021,-0.012,0.705,0.682,0.734,0.967,0.866,0.657,0.735,0.837,0.925,0.937,0.658,0.751,0.96,0.933,0.638,0.012,0.102,0.691,0.362,-0.102,134085,131963,132833,126025,135244,133561,131699,134965,133502,131578,45973,528371380,0.095,-0.082,53518,50151,53184,18651,86964998,48159,17317,39047075,74970716,-0.085,19.798,19.6,19.506,19.563,19.658,19.586,19.648,19.939,19.684,19.568,19.532,19.93,0.95,-0.693,0.226,-0.085,0.005,48.017,-3.375,73247,73992,20871,24569,150903820,0.046,112.771,118.752,120.262,120.641,115.14,117.309,119.145,113.48,116.665,119.066,8.592,7.72,31.561,-3.715,51.031,18.454,14.898,249.03,0.109,0.42,0.262,52.75,54.834,-3.077,77.32,119.311,779.773,1
2013-10-05,1407106134,119.311,448.869,19.864,148819200,67183841,148790279,139047958,120383050,148819200,130559652,89156979,81137666,2.472,99.962,1451829627679600.0,1306555120015700.0,1091955830965800.0,621638535008840.0,1120859443413500.0,1215983597940300.0,830021985590570.0,764463396959190.0,1.077800430642e+28,1.461010713226e+29,2.483,397.092,407.041,442.652,547.077,416.616,416.825,451.13,1245.0,411.237,406.813,792.428,123.062,246.558,-1124.0,3786.0,15198.0,194432.0,-2.268,-1.756,-0.68,45.192,-71.458,75752658,77540168,78358281,42070042,40494031,-0.015,0.064,0.097,0.066,0.064,0.089,0.078,0.142,0.026,0.551,0.183,0.057,0.06,0.052,0.059,0.058,0.001,0.025,0.405,0.25,54.002,1.675,71.053,7.912,7.772,1355145992,1392290840,1413181355,1216757924,1381973928,1387736144,1401772750,1391928009,1279793314,1376456928,1400323440,99001749,380466595,613358676,2003385748163584.0,3.618870753299456e+16,0.108,0.446,0.295,51.541,56.234,2.895,77.274,1056.0,142686,0.036,-0.005,62.21,61.896,65.68,57.522,50.814,49.974,-9.166,0.04,-0.014,0.586,0.666,0.728,0.959,0.867,0.567,0.67,0.789,0.896,0.926,0.543,0.716,0.928,0.925,0.646,0.016,0.104,0.69,0.3,-0.101,131626,129955,131291,126249,130048,131156,130921,130206,131143,130924,45185,510425309,0.087,-0.081,53014,50319,52083,18195,82766699,48224,17097,41832835,73079540,-0.082,19.861,19.665,19.528,19.564,19.71,19.623,19.662,19.937,19.751,19.615,19.552,19.923,0.949,-0.671,0.225,-0.084,0.004,48.173,-3.266,73082,73870,21046,24134,145617151,0.046,114.949,118.196,120.133,120.707,117.225,117.809,119.167,116.75,116.805,118.939,8.591,7.64,30.851,1.966,49.56,18.451,14.591,237.946,0.07,0.406,0.262,54.69,55.365,1.675,71.053,119.368,793.629,1
2013-10-06,1408431909,119.368,323.004,19.828,151006338,68770439,156459722,142392119,123205380,156474182,133572469,91287646,83051382,2.416,99.967,1526199859730900.0,1348498349684600.0,1122816374581896.0,638503930810930.0,1159320735669282.0,1256309639386200.0,854096072148140.0,792879856719690.0,1.8821049003924e+28,1.5716461679796e+29,2.482,383.427,395.289,426.527,535.264,369.81,393.369,434.047,1224.0,374.193,385.803,776.754,122.386,254.288,-1462.0,3745.0,16166.0,193588.0,-2.283,-1.767,-0.686,44.876,-81.905,75609305,76849235,77706634,43523898,40820210,-0.014,0.061,0.097,0.063,0.062,0.089,0.078,0.142,-0.002,0.487,0.182,0.059,0.06,0.053,0.059,0.059,0.002,0.023,0.391,0.25,54.012,3.753,62.297,7.909,7.769,1398413284,1386197499,1411932048,1223103660,1395202918,1392910085,1402660638,1392992777,1282620535,1380492196,1399690181,98768255,373935349,571116239,1816981001150720.0,3.495691131044787e+16,0.078,0.432,0.295,51.73,56.261,5.005,68.208,1062.0,201983,0.03,-0.006,61.865,61.482,64.745,57.102,50.654,50.068,-31.112,0.083,-0.016,0.494,0.644,0.724,0.95,0.865,0.512,0.617,0.745,0.868,0.916,0.479,0.68,0.896,0.916,0.652,0.022,0.106,0.691,0.232,-0.101,131332,129966,130154,126453,127752,129973,130523,127923,129952,130629,44773,501160507,0.077,-0.081,52441,50355,50704,18122,82099420,48118,17288,45133312,74719487,-0.087,19.847,19.718,19.56,19.564,19.739,19.65,19.673,19.935,19.791,19.655,19.569,19.916,0.946,-0.764,0.224,-0.082,0.004,47.805,-3.708,72819,73642,21539,24168,146021261,0.047,118.57,117.631,119.979,120.85,118.296,118.199,119.194,118.959,117.098,118.837,8.562,7.366,30.274,4.318,45.818,18.329,13.563,229.122,0.04,0.392,0.261,54.738,55.378,3.753,62.297,120.405,834.69,1
2013-10-07,1421230302,120.405,313.529,19.819,156786630,70636505,172870485,148644003,127468339,174153546,138041987,93936235,86191992,2.422,99.973,1563146901059800.0,1370925537250700.0,1149574784221000.0,653014522488994.0,1181960329374400.0,1281304353161500.0,873254984396220.0,808214219226440.0,1.8530939054198e+28,1.6330255603995e+29,2.476,361.8,380.545,410.616,525.937,341.669,373.409,417.978,1204.0,339.244,365.363,761.229,119.045,265.369,-1340.0,3543.0,17605.0,194449.0,-2.312,-1.779,-0.692,44.852,-81.04,75593646,76883517,77768168,43417995,40814820,-0.013,0.072,0.098,0.076,0.075,0.089,0.078,0.142,0.026,0.428,0.181,0.06,0.06,0.053,0.06,0.059,0.003,0.024,0.378,0.25,54.203,4.679,66.091,7.939,7.798,1412256115,1382319202,1411761201,1229721248,1408216610,1399990139,1405136593,1394814553,1285666904,1389250396,1400929948,98695027,366573524,595582961,1617223329629696.0,3.3594037069040896e+16,0.058,0.419,0.294,53.607,56.518,5.942,72.135,1060.0,177870,0.029,-0.006,61.635,61.718,65.683,57.329,49.645,49.684,-20.698,0.125,-0.018,0.588,0.673,0.73,0.955,0.866,0.672,0.671,0.756,0.866,0.914,0.647,0.694,0.888,0.915,0.655,0.026,0.107,0.691,0.171,-0.101,133047,130486,129782,126923,130121,130976,130853,129996,130944,131048,44677,499005594,0.071,-0.08,50960,50396,49631,18049,81445772,48095,17296,44138721,74787011,-0.091,19.837,19.77,19.588,19.565,19.759,19.673,19.682,19.932,19.816,19.69,19.585,19.909,0.944,-0.782,0.223,-0.08,0.003,47.709,-3.794,72902,73755,21181,24180,146173292,0.048,119.694,117.253,119.916,121.03,119.351,118.75,119.355,119.877,117.791,118.894,8.536,7.044,29.62,5.382,47.911,18.216,12.406,219.33,0.019,0.379,0.261,55.625,55.621,4.679,66.091,121.615,877.685,1
2013-10-08,1435981223,121.615,328.323,19.818,162566923,72502571,181075867,154062303,131456269,185089235,142291402,96543812,89065871,2.455,99.973,1574832049851800.0,1393370443957000.0,1177259874477500.0,667463773807900.0,1202301742839200.0,1303735156636186.0,891809659464120.0,821463823418320.0,1.664511352758e+28,1.6870070329626e+29,2.466,321.618,366.8,395.024,513.844,334.996,362.138,406.024,1185.0,322.505,352.308,746.356,99.245,267.218,-1564.0,2462.0,17851.0,190487.0,-2.342,-1.791,-0.698,44.899,-82.65,75583880,76892910,77805909,41499830,40812751,-0.012,0.065,0.097,0.061,0.062,0.088,0.079,0.142,-0.005,0.363,0.179,0.06,0.06,0.053,0.06,0.059,0.003,0.023,0.365,0.249,54.425,4.289,60.043,7.961,7.821,1421881145,1379932387,1412578391,1236056548,1422098917,1408987910,1409249211,1397470467,1288970515,1402665902,1404159284,99292393,360860619,570176971,1499867633764864.0,3.2555096575494656e+16,0.046,0.406,0.294,55.743,56.814,5.55,65.855,1057.0,131203,0.031,-0.006,61.069,61.635,65.603,57.248,47.777,48.671,-50.891,0.159,-0.02,0.571,0.615,0.719,0.947,0.864,0.548,0.609,0.712,0.837,0.904,0.566,0.654,0.854,0.905,0.669,0.027,0.112,0.692,0.104,-0.101,131307,130157,129648,127305,129751,130742,130776,129579,130787,131057,44093,486041162,0.064,-0.079,49717,50462,48832,17926,80336424,48113,17293,39791507,74757794,-0.093,19.822,19.818,19.62,19.565,19.774,19.692,19.691,19.93,19.829,19.721,19.601,19.902,0.942,-0.756,0.222,-0.077,0.003,47.707,-3.677,72976,73859,20175,24159,145909135,0.048,120.462,117.001,119.937,121.197,120.483,119.466,119.656,120.837,118.882,119.121,8.552,6.852,29.111,5.001,45.626,18.283,11.739,211.864,0.008,0.366,0.261,56.649,55.904,4.289,60.043,122.893,961.717,1
2013-10-09,1451519955,122.893,325.842,19.771,168347216,74315614,185178558,158758162,135186913,189281249,146320713,99110376,91815108,2.493,99.973,1568901106886700.0,1421064514322400.0,1207465026406100.0,683670671945480.0,1234360768751683.0,1337409786959100.0,914485546731709.0,844372779887240.0,2.2080942923237e+28,1.7824134785363e+29,2.459,322.565,354.568,383.833,499.417,330.419,353.064,395.333,1166.0,324.617,342.068,731.811,92.353,259.413,-1160.0,2132.0,16824.0,192434.0,-2.369,-1.803,-0.704,44.892,-78.065,75753898,77341522,78283291,41744767,41045126,-0.011,0.07,0.098,0.067,0.067,0.088,0.079,0.142,0.007,0.301,0.177,0.061,0.06,0.053,0.061,0.06,0.003,0.021,0.354,0.249,54.66,4.284,50.789,7.962,7.823,1436243827,1397514481,1413762639,1241862400,1436809436,1419620921,1414885310,1400957531,1292543031,1420562794,1409351493,100716257,357712585,522526690,1445672466786816.0,3.1989573320416e+16,0.044,0.394,0.294,57.939,57.125,5.542,56.247,1061.0,130472,0.041,-0.005,60.152,61.705,65.892,57.33,45.798,45.114,-82.539,0.189,-0.021,0.644,0.593,0.724,0.95,0.863,0.613,0.626,0.707,0.827,0.899,0.619,0.648,0.836,0.901,0.667,0.021,0.111,0.692,0.041,-0.101,127170,131263,129963,127502,130176,130884,130823,129949,130999,131181,44033,484725551,0.059,-0.078,49442,50542,48936,17861,79753653,48067,17241,40379384,74315310,-0.092,19.803,19.831,19.65,19.569,19.773,19.703,19.696,19.926,19.817,19.741,19.615,19.894,0.939,-0.823,0.221,-0.075,0.002,47.221,-3.995,73120,74032,20251,24212,146557022,0.049,121.637,118.446,119.991,121.365,121.688,120.323,120.088,122.052,120.355,119.515,8.616,6.762,28.828,5.049,41.393,18.557,11.432,207.768,0.005,0.354,0.26,57.715,56.202,4.284,50.789,123.503,914.81,1
2013-10-10,1459329722,123.503,347.472,19.766,174127509,76128040,187229904,162827907,138676870,189281249,150129921,101637093,94346427,2.522,99.973,1637861839146257.0,1444597249597900.0,1236708953916400.0,700220657751580.0,1265506308501700.0,1370290535892739.0,937198644818120.0,866079199941500.0,2.7707930841559e+28,1.8752329514283e+29,2.454,333.879,352.207,382.911,488.142,338.946,351.666,388.951,1148.0,337.071,340.294,718.024,93.521,255.415,-1102.0,2187.0,16309.0,194155.0,-2.381,-1.815,-0.71,44.961,-76.023,75729182,77427460,78404122,41472557,41029171,-0.009,0.063,0.098,0.068,0.066,0.088,0.078,0.142,0.013,0.241,0.175,0.061,0.06,0.054,0.061,0.061,0.002,0.019,0.343,0.249,54.773,2.953,45.299,7.952,7.813,1448943633,1423328722,1415030386,1247307697,1448069579,1429548121,1420811231,1404723479,1296208672,1436016604,1415427104,102515724,355863215,490076750,1459954331587840.0,3.165965689970867e+16,0.049,0.383,0.293,59.04,57.281,4.192,50.562,1060.0,130771,0.047,-0.005,59.613,61.512,65.328,57.172,44.925,44.279,-48.493,0.21,-0.023,0.582,0.58,0.722,0.954,0.861,0.629,0.631,0.699,0.815,0.893,0.619,0.638,0.817,0.896,0.667,0.018,0.111,0.693,-0.019,-0.102,126087,129609,130368,127343,131170,131319,130973,130798,131494,131404,43781,479202312,0.055,-0.077,49390,50637,49898,17899,80094633,47968,17062,40828615,72780053,-0.089,19.785,19.817,19.677,19.572,19.771,19.711,19.701,19.923,19.801,19.756,19.627,19.886,0.939,-0.74,0.22,-0.072,0.002,47.171,-3.609,73284,74226,20296,24243,146927685,0.05,122.67,120.589,120.052,121.483,122.595,121.118,120.543,122.985,121.619,119.983,8.701,6.784,28.659,3.542,38.504,18.929,11.505,205.337,0.01,0.344,0.26,58.223,56.345,2.953,45.299,123.832,848.331,1
2013-10-11,1463805716,123.832,329.505,19.864,179907802,77940467,188255577,166355019,141941669,189281249,153719025,104123977,96675765,2.534,99.973,1721004400584500.0,1477965652141700.0,1267259309116400.0,717510469391160.0,1296549767462454.0,1403191888697700.0,960197749535520.0,886580265777890.0,3.1166208971387e+28,1.965061419167e+29,2.449,334.273,345.221,375.483,474.576,334.225,346.126,381.025,1130.0,334.884,334.619,704.112,92.786,244.198,-1500.0,2152.0,14908.0,189975.0,-2.386,-1.826,-0.716,44.914,-81.991,75884208,77650485,78664472,41507247,41101536,-0.008,0.065,0.098,0.061,0.062,0.087,0.023,0.142,-0.024,0.179,0.173,0.062,0.06,0.054,0.062,0.061,0.001,0.018,0.333,0.248,54.834,1.724,40.566,7.949,7.811,1458218464,1435343566,1416815416,1252406692,1455937647,1438112520,1426543829,1408535236,1299892124,1446135852,1421930481,104951499,354973375,458909549,1501442430658560.0,3.1501524285908224e+16,0.059,0.373,0.293,59.691,57.371,2.948,45.667,1060.0,139161,0.057,-0.005,59.29,61.496,65.231,57.198,44.853,43.813,-29.087,0.226,-0.025,0.604,0.572,0.627,0.955,0.857,0.56,0.596,0.671,0.794,0.884,0.574,0.607,0.787,0.888,0.272,0.019,0.018,0.694,-0.081,-0.103,125735,129910,131051,127478,130695,131080,130899,130531,131315,131409,43709,477619435,0.051,-0.076,49747,50792,50211,17693,78256727,48037,17030,40878601,72504635,-0.084,19.8,19.819,19.709,19.581,19.795,19.732,19.711,19.921,19.813,19.781,19.646,19.881,0.938,-0.552,0.22,-0.069,0.001,48.286,-2.706,73427,74403,20365,24230,146779219,0.05,123.409,121.561,120.156,121.553,123.213,121.796,120.982,123.565,122.429,120.487,8.844,6.836,28.574,2.099,35.736,19.553,11.681,204.113,0.02,0.334,0.259,58.501,56.422,1.724,40.566,124.149,849.84,1
