Date,difficulty-btc--var7,difficulty-btc--roc3,hashrate-btc--mom3,hashrate-btc--roc90,mining_profitability-btc--roc3,sentinusd-btc--mom3,sentinusd-btc--var90,sentinusd-btc--roc3,sentinusd-btc--roc7,sentinusd-btc--roc30,transactionfees-btc--rsi3,transactionfees-btc--roc3,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi14,confirmationtime-btc--wma7,confirmationtime-btc--mom7,confirmationtime-btc--mom14,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var3,confirmationtime-btc--rsi7,confirmationtime-btc--roc3,confirmationtime-btc--roc30,marketcap-btc--mom3,marketcap-btc--var7,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,marketcap-btc--roc7,transactionvalue-btc--std3,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,transactionvalue-btc--roc7,transactionvalue-btc--roc30,mediantransactionvalue-btc--std14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--roc3,mediantransactionvalue-btc--roc14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--std3,fee_to_reward-btc--std7,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc30,fee_to_reward-btc--roc90,size-btc--std3,size-btc--mom7,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--trx3,size-btc--rsi3,size-btc--rsi14,size-btc--rsi90,size-btc--roc3,size-btc--roc7,size-btc--roc14,size-btc--roc90,transactions-btc--std3,transactions-btc--mom3,transactions-btc--mom30,transactions-btc--var3,transactions-btc--var7,transactions-btc--trx3,transactions-btc--roc30,sentbyaddress-btc--std3,sentbyaddress-btc--std90,sentbyaddress-btc--var3,sentbyaddress-btc--rsi7,sentbyaddress-btc--rsi30,sentbyaddress-btc--roc3,sentbyaddress-btc--roc14,sentbyaddress-btc--roc30,top100cap-btc--std7,top100cap-btc--trx3,top100cap-btc--roc7,top100cap-btc--roc14,activeaddresses-btc--mom30,activeaddresses-btc--mom90,activeaddresses-btc--var14,activeaddresses-btc--var90,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--rsi90,price-btc--mom7,price-btc--trx3,price-btc--rsi3,price-btc--rsi7,price-btc--roc3,1d_binary_price_change
2015/01/08,-2621440.0,1.6688,-5.649334619887002e+16,2.731,19.817,97096798.0,7131752073951320.0,34.305,192.738,19.38,45.387,-4.641,-0.236,-0.634,33.205,9.443,1.069,0.682,-0.345,0.506,0.231,56.937,6.122,-3.401,218718477.0,3.464390366246093e+16,52.444,38.675,5.902,-8.476,284.386,-128.354,-470.228,-0.57,58.493,-10.258,32.483,16.563,28.687,18.282,7.461,0.379,0.365,0.097,0.151,3.254,57.85,24.735,31.762,63213.0,203293.0,31743.0,105358.0,998965386.0,5.476,77.296,56.72,51.536,8.262,108.48,66.064,36.924,17307.0,11556.0,16907.0,74883793.0,74733579.0,4.269,18.769,14481.0,29795.0,52421875.0,60.098,52.121,0.675,47.95,5.225,0.147,-0.16,-1.306,-1.252,3807.0,27859.0,875815740.0,627130175.0,0.074,60.624,50.422,-28.084,-0.634,54.287,36.412,5.684,0.0
2015/01/09,-2883584.0,1.5691000000000002,-1.08695299760896e+16,12.567,-5.586,5792303.0,7130332852915656.0,1.982,40.485,-4.742,40.727,4.415,-48.488,-0.341,31.678,9.714,1.558,0.812,0.216,0.286,0.053,62.715,12.857,2.143,106654219.0,1.4548436882558976e+16,43.03,35.911,2.826,-9.158,444.561,519.322,353.485,-0.463,22.704,-31.119,31.343,3.542,-20.612,3.516,-15.816,0.392,0.374,0.069,0.136,3.84,56.853,24.071,50.292,54089.0,141219.0,58036.0,157468.0,731404630.0,6.034,80.709,58.004,51.787,29.352,53.279,47.822,63.289,14490.0,14472.0,13480.0,52490785.0,71287265.0,4.102,15.205,14570.0,29369.0,53070777.0,58.021,51.725,6.848,25.985,2.087,0.183,-0.207,-1.3,-1.456,10937.0,61964.0,869778596.0,611173175.0,1.293,69.512,50.67,-30.551,-0.341,41.372,33.132,2.785,0.0
2015/01/10,-3407872.0,1.4694,-2.060217019145965e+16,15.537,9.788,-84037941.0,7013910820312416.0,-25.564,4.002,0.345,35.548,-0.162,-42.815,-0.373,30.246,9.807,0.907,0.322,0.066,0.066,0.053,54.227,-4.762,0.68,-182439276.0,7681953820078080.0,25.908,29.81,-4.61,-7.444,1192.0,-166.674,-145.849,-0.439,-16.791,-26.489,30.905,-1.014,15.833,-0.884,-4.233,0.398,0.379,0.023,0.106,2.813,54.388,28.224,39.16,12721.0,103243.0,71042.0,112184.0,40459093.0,5.019,72.366,57.072,51.649,16.219,34.99,36.93,39.208,3963.0,14951.0,20870.0,3926614.0,64688461.0,3.587,24.888,4935.0,29595.0,6087656.0,61.039,52.444,13.512,26.513,11.585,0.22,-0.223,-1.144,-1.839,58313.0,25068.0,1083029257.0,635047975.0,4.172,86.069,51.527,-23.381,-0.373,30.843,30.106,-2.426,0.0
2015/01/11,-2883584.0,1.3697,1.946329010080685e+16,13.945,-6.465,-66804907.0,7073245352427056.0,-17.574,15.344,47.531,35.899,-6.588,-20.344,-0.694,27.598,9.741,0.918,0.77,-0.922,-0.35100000000000003,0.165,46.627,-5.161,-9.032,-244689815.0,1.0007374893006848e+16,16.9,25.327,-6.235,-2.188,1008.0,767.003,-100.126,-0.395,0.694,-11.657,35.653,-39.311,-35.926,-36.684,-22.46,0.386,0.375,0.072,0.083,-0.279,46.347,6.436,3.259,65427.0,51079.0,104.611,36934.0,1070172254.0,1.42,31.922,50.001,50.534,-14.706,18.103,19.04,12.465,12397.0,-16510.0,9319.0,38421508.0,52816625.0,0.961,11.483,18199.0,29578.0,82799050.0,46.957,49.709,-11.513,-0.507,-4.003,0.214,-0.184,-1.164,-1.723,47105.0,40851.0,959455894.0,646772530.0,3.75,57.99,50.994,-1.674,-0.694,17.602,24.881,-5.006,0.0
2015/01/12,3.260593910054912e+16,1.27,1.4132161794281728e+16,28.66,-7.64,-40465839.0,7075213388678384.0,-13.577,-8.994,21.885,94.053,112.311,64.346,-0.991,26.163,9.854,0.91,1.36,0.278,-0.768,0.122,58.141,-1.408,2.817,-238135410.0,1.242928619056128e+16,14.061,23.716,-6.136,-1.693,964.13,-256.102,-1524.0,-0.395,-12.653,-10.915,41.4,-40.047,-26.362,-38.402,-39.061,0.519,0.448,0.511,0.382,16.009,78.625,224.353,129.633,57230.0,27460.0,104054.0,20238.0,818827891.0,1.127,60.185,55.076,51.432,-4.415,7.609,36.698,5.498,11694.0,-3308.0,22766.0,34187268.0,52956290.0,0.403,29.931,17717.0,29572.0,78475647.0,52.314,50.816,-4.108,12.666,17.994,0.184,-0.132,-1.135,-1.273,24090.0,-5416.0,923305375.0,647062709.0,0.383,31.12,50.07,-3.04,-0.991,12.804,22.259,-5.2,0.0
2015/01/13,1.3208549160360346e+18,8.195,-1.773448722583456e+16,6.054,-21.308,151484707.0,7326913317969576.0,61.907,35.56,112.754,37.819,-10.983,-28.68,-2.341,18.645,10.235,2.225,2.048,1.126,1.802,0.706,69.094,15.748,11.024,-521961890.0,5.029905556234035e+16,3.827,13.269,-13.828,-13.821,1084.0,79.075,-2027.0,-0.336,11.289,55.828,36.087,-4.549,8.391,-4.002,-21.983,0.511,0.453,0.488,0.365,9.379,51.302,42.308,46.585,115453.0,159482.0,105939.0,176529.0,3332353246.0,4.111,79.72,61.574,52.772,18.894,50.777,57.262,59.43,9845.0,-2545.0,22620.0,24229531.0,39095089.0,0.749,28.431,28783.0,30181.0,207110967.0,64.06,53.739,7.512,22.868,10.286,0.113,-0.04,-0.76,-1.092,-23199.0,39876.0,984715635.0,660311770.0,0.75,60.19,51.013,-36.664,-2.341,3.247,11.806,-14.55,0.0
2015/01/14,2.1563035099888353e+18,8.195,1.5660934900808256e+16,20.809,-35.665,125848312.0,7727630743410192.0,40.165,33.596,68.99,33.54,-29.644,-37.588,-4.833,12.968,10.185,-0.355,0.457,-0.282,0.201,0.384,50.851,6.897,-2.759,-1023948873.0,1.7336350723320422e+17,1.433,7.428,-27.826,-32.886,1412.0,629.595,-820.55,-0.218,10.275,37.084,33.917,32.9,-13.945,48.49,-17.634,0.488,0.449,0.445,0.356,1.686,48.244,4.592,27.617,70292.0,77701.0,9828.0,135562.0,1235256787.0,3.552,54.644,56.123,51.87,26.163,22.672,55.906,47.588,4750.0,14145.0,10302.0,5639858.0,25679143.0,1.244,10.923,22843.0,30758.0,130449612.0,62.876,53.523,22.528,43.475,7.565,0.081,0.016,-0.31,-0.987,4917.0,67793.0,924266959.0,660120268.0,1.249,59.699,51.001,-89.601,-4.833,1.256,6.651,-27.666,1.0
2015/01/15,2.538951720960262e+18,6.839,-9513367515207232.0,26.282,-16.5,253479869.0,8460927341142280.0,98.407,34.442,82.392,34.699,-67.059,-31.217,-5.461,18.317,10.048,-0.259,0.809,-0.534,-0.604,0.598,46.808,-5.96,-5.298,-867916383.0,2.1036206914189517e+17,16.991,16.041,-23.824,-29.288,271.251,1833.0,-524.123,-0.074,9.352,31.618,33.447,54.255,11.33,84.462,50.994,0.48,0.45,0.055,0.355,-1.391,50.117,8.731,38.324,49099.0,31929.0,-11193.0,132240.0,602676843.0,2.484,55.513,56.296,51.904,8.829,8.172,125.517,45.54,15999.0,21412.0,19318.0,63994695.0,68257483.0,3.308,19.142,12158.0,31950.0,36952838.0,68.524,55.075,24.224,103.126,3.076,0.08,0.016,-0.023,-1.328,14503.0,70564.0,411856629.0,670321836.0,1.859,66.58,51.207,-81.605,-5.461,16.574,15.27,-23.454,1.0
2015/01/16,2.468799548948218e+18,6.076833333333334,5.570058352215731e+16,19.373,-19.705,-65935662.0,8394101075106080.0,-16.643,10.803,6.745,34.72,-18.672,-37.076,-4.673,21.914,10.127,0.074,1.632,-0.89,1.579,0.113,55.432,-8.633,-7.914,-405173439.0,1.9327630663152026e+17,27.442,21.242,-12.456,-26.629,495.776,997.101,426.822,0.049,9.736,5.903,31.351,1.92,6.769,1.759,-11.083,0.465,0.445,0.035,0.357,-3.217,48.084,-11.44,65.888,25925.0,-12181.0,-67642.0,169128.0,168023544.0,0.713,40.441,53.366,51.422,-16.782,-2.998,48.683,75.18,14754.0,2378.0,6244.0,54420867.0,68159988.0,2.089,6.351,17354.0,31819.0,75289230.0,53.848,52.302,-5.029,24.746,-5.561,0.08,0.009,0.199,-1.104,3718.0,59607.0,366192658.0,656650720.0,0.681,40.872,50.678,-72.038,-4.673,28.203,21.18,-11.562,0.0
2015/01/17,1.9458469939545375e+18,5.314666666666667,-1.5662523254870592e+16,16.922,1.675,-225200702.0,8197683593583432.0,-51.278,-12.554,-32.049,34.926,3.018,-32.137,-4.108,20.088,10.221,0.639,1.546,-0.728,-0.392,0.166,56.188,5.072,-6.522,79573555.0,1.6458235797219533e+17,21.238,19.106,2.996,-27.534,1571.0,-566.399,-252.077,0.058,-2.126,-34.876,33.534,-23.512,-36.444,-23.337,-21.064,0.445,0.437,0.057,0.361,-4.519,46.125,-9.151,21.698,28472.0,-7316.0,-35882.0,79070.0,202670676.0,-0.422,38.728,53.043,51.369,-7.0,-1.837,32.51,25.349,24405.0,-14259.0,-4717.0,148904170.0,89057534.0,-0.831,-4.961,17095.0,32428.0,73060862.0,59.006,53.521,1.84,25.375,9.655,0.063,-0.003,0.322,-0.825,38941.0,37016.0,473891720.0,688930126.0,2.018,71.035,51.587,-79.606,-4.108,20.135,18.323,1.532,1.0
2015/01/18,9.70094055979221e+17,4.5525,9954549683147584.0,33.861,-1.918,-322570743.0,8219155443624000.0,-63.118,-39.843,-23.43,51.955,16.483,-50.755,-3.085,23.371,10.037,0.121,1.04,-1.099,-1.099,0.217,44.258,-1.307,-10.458,41526396.0,1.0893704988437094e+17,36.757,25.435,1.496,-23.457,1339.0,-1220.0,-1477.0,-0.012,-33.92,-18.742,37.008,-50.89,-0.249,-42.949,-34.859,0.424,0.427,0.046,0.358,-5.314,44.601,-16.285,-4.058,67746.0,-12502.0,-77682.0,-17247.0,1147373997.0,-3.02,15.868,46.215,50.195,-24.108,-3.752,13.672,-5.103,17873.0,-37206.0,-12235.0,79858102.0,119513539.0,-3.291,-12.843,24984.0,32424.0,156047878.0,42.981,49.758,-21.365,4.675,0.087,0.051,-0.007,0.216,-0.951,42554.0,50114.0,480885440.0,695372237.0,1.215,46.701,50.94,-67.217,-3.085,33.716,24.032,-0.004,1.0
2015/01/19,-3145728.0,3.7903333333333333,1.7625758973157184e+16,43.939,-1.677,-133098863.0,8177502354142648.0,-40.303,-23.462,-3.1,40.355,4.562,-32.638,-1.781,26.949,9.996,-0.141,0.769,-0.746,0.588,0.176,51.207,-3.472,-6.944,26889665.0,3.148680883593728e+16,47.766,29.993,0.944,-21.095,293.042,-1073.0,-569.436,-0.149,-23.634,-19.134,38.28,-34.32,12.497,-30.904,-15.305,0.418,0.423,0.029,0.078,-4.127,47.619,9.945,17.009,72386.0,14355.0,18633.0,90585.0,1309947819.0,-1.662,58.614,53.702,51.503,2.183,3.697,11.587,29.023,12503.0,-6219.0,11574.0,39079428.0,119781156.0,-2.283,13.339,24692.0,32594.0,152427589.0,51.682,51.752,-1.464,3.097,1.792,0.034,-0.004,0.221,-0.916,-11745.0,33548.0,478710785.0,700924000.0,0.077,41.708,50.79,-57.212,-1.781,48.312,30.322,0.032,0.0
2015/01/20,-3145728.0,3.0281666666666665,-2.3916648779020544e+16,-5.106,-2.284,69464974.0,8174418604510992.0,32.464,-28.457,72.815,39.37,3.45,-24.266,-0.921,26.68,10.511,0.865,3.089,1.294,3.147,1.444,68.416,16.949,11.864,128630968.0,5377057064788992.0,45.611,29.61,4.702,-11.952,749.25,-658.044,-1067.0,-0.261,-26.111,-20.892,39.258,-0.306,-32.2,-0.396,-23.634,0.435,0.432,0.104,0.078,-0.122,54.761,41.567,52.463,106899.0,-23430.0,97664.0,160671.0,2856851926.0,1.31,71.283,57.399,52.237,15.126,-4.947,43.317,55.506,14657.0,8446.0,19976.0,53707900.0,119531406.0,-0.945,25.34,14074.0,32662.0,49522594.0,48.206,50.906,-11.125,6.922,14.032,0.028,-0.006,-0.204,-0.962,-13264.0,23660.0,415360489.0,696699428.0,-1.65,27.37,50.301,-28.801,-0.921,45.307,29.745,5.003,1.0
2015/01/21,-3145728.0,2.266,-3.634739617961021e+16,6.807,14.482,97195090.0,8169711592238960.0,51.565,-34.95,3.882,34.839,-13.676,-27.346,-0.195,29.251,10.36,-0.267,-0.621,0.884,0.128,1.268,46.411,2.685,10.067,116829112.0,3728764168070144.0,62.445,35.918,4.148,10.453,920.943,-844.007,-1726.0,-0.343,-28.289,-6.384,38.683,5.647,-27.503,8.353,-36.138,0.416,0.422,0.106,0.088,-1.423,44.564,5.301,6.083,78439.0,-66353.0,1656.0,46123.0,1538176591.0,-0.248,36.938,48.886,50.667,10.393,-15.782,3.311,14.977,1706.0,13777.0,463.0,727681.0,116678684.0,-0.358,0.481,6453.0,32731.0,10410870.0,48.321,50.929,6.963,9.575,-7.854,0.288,0.241,1.779,1.463,-16446.0,30772.0,315984486.0,692272158.0,-2.119,36.232,50.431,17.059,-0.195,58.408,34.644,4.228,1.0
2015/01/22,-3407872.0,1.5038333333333327,-9395375592819328.0,17.6,5.69,65121585.0,8087705401277744.0,33.032,-48.681,-15.392,60.783,7.692,-23.926,1.221,39.377,10.469,1.13,0.871,1.067,1.61,1.09,53.325,6.667,11.111,259832582.0,1.3358074759199744e+16,83.978,50.806,9.039,12.946,120.882,-869.731,-139.556,-0.407,-28.625,-24.669,37.582,11.349,-30.409,14.791,-17.804,0.411,0.419,0.106,0.079,-1.504,47.89,5.174,27.643,78619.0,-26191.0,4780.0,126819.0,1545248622.0,-0.207,52.178,52.249,51.319,-1.555,-6.197,1.468,47.037,4322.0,-4778.0,-5756.0,4670062.0,41012482.0,-0.535,-5.795,2428.0,32722.0,1473653.0,46.681,50.589,-5.658,-3.388,-6.274,0.39,0.388,2.14,2.116,-14841.0,33457.0,311758686.0,683377334.0,-2.168,32.12,50.338,26.374,1.221,83.936,51.936,9.672,0.0
2015/01/23,-3407872.0,0.7416666666666663,6847767728422848.0,4.405,11.775,-65875048.0,7997931515117528.0,-23.241,-34.12,1.722,66.058,11.648,-19.021,1.689,38.517,10.774,1.253,1.327,2.201,2.323,0.633,59.132,-4.839,23.387,244692620.0,1.880082117649408e+16,75.677,49.109,8.544,9.169,579.485,-998.264,-1847.0,-0.493,-34.636,-23.359,36.941,2.056,-32.064,2.673,-24.256,0.418,0.421,0.066,0.083,0.129,51.868,51.776,53.593,37397.0,-3757.0,99243.0,124572.0,349631048.0,-0.156,49.591,51.722,51.22,-13.285,-0.953,-3.923,46.874,4087.0,-6920.0,9693.0,4176435.0,26308699.0,-0.874,11.793,11721.0,32690.0,34343310.0,40.194,49.202,-8.376,-8.312,9.812,0.428,0.386,2.01,2.213,17095.0,725.0,370169353.0,683246261.0,-2.608,20.662,50.033,17.996,1.689,74.063,49.714,9.073,1.0
2015/01/24,-3407872.0,-0.020500000000000185,-1.6866927419470624e+16,3.001,-0.666,-108540523.0,7858944733860736.0,-37.993,-17.213,-10.198,50.78,10.486,-19.598,2.003,42.428,10.989,0.994,1.633,2.315,-0.091,0.168,57.506,18.254,25.397,278963829.0,2.097636233217536e+16,84.798,56.042,9.51,17.438,715.025,856.503,-956.389,-0.53,36.635,-16.987,35.446,-7.621,-11.612,-10.404,-42.272,0.405,0.414,0.061,0.087,-1.103,45.078,55.149,2.063,20531.0,-18736.0,136989.0,39110.0,105375696.0,-0.687,40.63,50.107,50.927,5.136,-4.792,-6.541,11.739,8869.0,-13379.0,15671.0,19663371.0,37924227.0,-2.067,23.127,21792.0,32747.0,118719834.0,32.587,47.272,-18.303,-21.136,18.761,0.418,0.297,1.896,2.225,34632.0,-7648.0,372537886.0,684652230.0,-2.856,17.377,49.925,36.541,2.003,82.82,56.052,10.487,1.0
2015/01/25,-3932160.0,-0.7826666666666675,-5.6941817869132e+16,10.225,19.287,-42447896.0,7799711457385192.0,-16.185,16.621,24.022,79.143,14.953,-6.383,2.509,47.912,11.191,2.108,2.23,2.046,2.463,0.006,58.172,8.0,21.6,229105148.0,3.0188396352569344e+16,91.645,64.308,7.309,19.415,746.747,-968.999,-1767.0,-0.58,11.389,-10.273,38.615,-37.295,-16.813,-42.341,-25.147,0.41,0.415,0.064,0.082,-0.155,51.006,-16.143,24.973,73353.0,136770.0,182668.0,142323.0,1345168731.0,1.795,73.94,56.936,52.232,15.406,42.642,37.291,45.156,7000.0,-7130.0,10387.0,12251340.0,30369150.0,-2.16,13.659,39541.0,33182.0,390867491.0,59.627,53.051,13.362,23.771,40.703,0.379,0.212,1.943,2.163,124977.0,94762.0,755662737.0,779844800.0,3.877,87.758,52.428,42.581,2.509,90.34,64.153,6.973,1.0
2015/01/26,-3932160.0,-1.5448333333333348,-5989811598939488.0,1.876,28.221,333813068.0,8639742816606664.0,153.429,179.679,199.15,86.528,21.902,-53.504,4.235,59.814,11.272,1.339,1.198,1.865,0.904,0.005,56.136,-2.362,19.685,652459759.0,7.689988321052877e+16,96.993,77.376,20.988,30.846,2327.0,2629.0,2015.0,-0.444,153.266,101.145,37.887,18.963,21.219,24.007,52.487,0.433,0.427,0.112,0.103,3.022,58.018,11.501,29.988,100229.0,88679.0,200487.0,137651.0,2511450160.0,4.204,80.469,59.318,52.736,25.885,22.022,26.532,38.915,21937.0,16167.0,31392.0,120307975.0,57428378.0,1.145,40.949,42645.0,33526.0,454648526.0,56.837,52.428,18.395,13.205,32.317,0.322,-0.002,0.728,0.95,43249.0,60693.0,691859475.0,788452859.0,4.111,52.608,51.078,69.499,4.235,96.664,77.885,22.446,0.0
2015/01/27,1.2597845571403776e+17,-2.307,2.846805720363667e+16,14.952,17.745,106642928.0,8595624276037376.0,60.201,0.122,41.448,49.858,12.513,1.625,3.505,51.986,10.887,-2.539,-1.674,1.144,0.374,0.698,40.774,-15.436,13.423,262744734.0,6.452765022524006e+16,57.373,59.192,8.179,21.337,2461.0,-1136.0,63.278,-0.362,-1.959,2.799,35.623,11.578,0.272,17.642,-29.257,0.419,0.42,0.104,0.094,0.588,45.629,29.31,2.22,89097.0,-65532.0,104666.0,65089.0,1984582932.0,1.466,36.83,49.939,51.018,3.317,-14.558,-18.785,20.371,17754.0,15813.0,23698.0,78800607.0,58034382.0,1.878,31.369,5661.0,33801.0,8012782.0,55.808,52.213,31.327,-3.667,18.53,0.221,-0.102,0.962,0.757,-23988.0,45409.0,689822211.0,788660602.0,2.137,45.965,50.76,50.604,3.505,60.381,61.159,10.162,0.0
2015/01/28,9.060995071218811e+17,-6.138,3.957119288746922e+16,7.754,16.722,-52589310.0,8596159792431000.0,-23.924,-41.463,-26.227,37.461,-9.958,19.811,1.989,49.073,10.371,-0.884,-1.151,0.31699999999999995,0.31,1.125,34.893,-23.78,3.9674999999999994,-47436678.0,4.411975233464525e+16,42.788,51.358,-1.41,13.042,2451.0,-1728.0,83.687,-0.337,-14.706,-11.37,34.367,24.603,2.143,48.443,-25.171,0.385,0.402,0.18,0.127,-4.103,38.559,-19.654,-13.263,177861.0,-80519.0,-10532.0,-25058.0,7908673415.0,-3.924,19.95,42.425,49.327,-40.208,-22.741,-34.934,-8.392,18938.0,-1365.0,1785.0,89659030.0,66171348.0,-0.214,2.143,44182.0,34180.0,488004181.0,35.387,46.802,-29.601,-28.886,-7.622,0.254,-0.155,-1.251,0.506,7625.0,-3222.0,814210246.0,790087733.0,-1.801,28.145,49.714,38.151,1.989,48.808,55.322,1.721,0.0
2015/01/29,1.3889365773037076e+18,-6.138,6.412555232749942e+16,3.849,-13.672,-353270343.0,8577977642515936.0,-64.07,-24.463,-28.095,25.528,-24.863,6.054,-0.101,42.84,9.888,-1.886,-0.756,-0.51,1.121,0.174,34.893,-22.561,-5.488,-674265130.0,4.716499010239283e+16,27.623,42.018,-17.927,-1.513,458.819,-1909.0,-2689.0,-0.371,-21.622,-40.035,27.404,-18.831,-8.961,-19.225,-33.226,0.363,0.388,0.082,0.145,-6.015,40.349,-16.591,8.78,100846.0,-114169.0,-18870.0,28125.0,2542469782.0,-6.465,24.046,43.147,49.46,-42.556,-28.799,-33.212,11.067,11654.0,-17339.0,5821.0,33954603.0,66320490.0,-0.818,6.857,38078.0,34216.0,362475988.0,43.895,48.754,-18.124,-25.386,-2.136,0.269,-0.194,-1.719,0.384,5053.0,10741.0,843468873.0,786307552.0,-3.223,37.311,49.976,0.088,-0.101,28.826,43.613,-17.39,1.0
2015/01/30,1.5744896662579446e+18,-3.921,2.1919265811706496e+16,5.031,-23.309,-103494326.0,8453350384600264.0,-36.469,-17.132,-30.35,33.904,-12.92,8.813,-1.197,42.868,9.885,-1.178,0.075,0.961,1.378,0.608,52.388,7.971,10.145,-361576108.0,4.685896115368141e+16,31.838,43.415,-10.405,0.156,252.087,-1374.0,-765.07,-0.436,-1.277,-34.534,22.906,18.367,16.582,23.79,-13.941,0.353,0.38,0.035,0.142,-5.228,43.635,8.471,2.662,33532.0,-77670.0,42999.0,70011.0,281100398.0,-5.883,40.093,45.708,49.923,-18.705,-19.898,-20.662,28.852,7920.0,-18183.0,3802.0,15682708.0,81388956.0,-2.135,4.921,14481.0,34013.0,52423310.0,38.743,47.203,-25.578,-24.51,3.819,0.247,-0.174,-1.512,0.468,9233.0,15768.0,983479361.0,772883012.0,-4.467,27.823,49.511,2.719,-1.197,28.978,43.662,-11.014,0.0
2015/01/31,1.4627587739840676e+18,-3.2415,-1.593608182302208e+16,2.578,-3.921,-9497504.0,8301421869812664.0,-5.679,-10.958,21.47,44.797,-3.837,11.838,-1.724,41.501,9.484,-2.754,-1.76,-0.053,-0.616,0.65,39.285,-1.205,-0.602,-251840678.0,5.464264967415194e+16,27.402,41.265,-7.595,-4.614,381.939,-422.827,-263.391,-0.549,-39.264,-17.502,24.737,-16.355,-6.591,-21.693,-23.567,0.34,0.369,0.024,0.15,-4.616,41.32,54.231,-7.534,29708.0,-57481.0,127374.0,-834.987,220641561.0,-4.372,41.383,45.891,49.955,15.07,-15.441,-19.493,-0.265,7886.0,1078.0,26967.0,15548078.0,76751958.0,-1.972,45.569,34097.0,34206.0,290657144.0,56.18,51.811,34.567,-6.033,80.415,0.219,-0.17,-1.626,0.24,137031.0,8033.0,988645498.0,781814856.0,0.577,72.544,51.462,-9.237,-1.724,24.035,41.02,-9.842,0.0
2015/02/01,1.0537439004833874e+18,-2.562,1.2460432836152576e+16,24.917,-14.304,-45595888.0,8295744035254304.0,-23.015,-30.619,-28.112,29.388,-0.82,-9.7,-2.205,38.75,9.335,-2.23,-0.121,0.563,0.77,0.532,44.908,5.806,6.452,-122292291.0,6.819890569642598e+16,19.28,36.963,-3.962,-11.858,409.887,-357.158,-1811.0,-0.688,-23.442,-28.108,25.697,-18.788,9.545,-23.746,-10.751,0.328,0.358,0.029,0.146,-4.254,40.01,0.961,-26.194,12699.0,-157132.0,35320.0,-3301.0,40315974.0,-3.448,33.912,44.786,49.735,6.417,-34.345,-6.349,-1.087,6117.0,-11876.0,-283.0,9354084.0,93636055.0,-2.476,-0.358,33558.0,34204.0,281541806.0,48.122,49.555,4.401,-0.938,9.225,0.131,-0.182,-1.946,-0.041,38924.0,45000.0,985960206.0,784428956.0,2.156,55.182,50.79,-30.028,-2.205,15.722,35.798,-5.989,1.0
2015/02/02,3.47445045755904e+17,-1.8824999999999998,-1.1556097025207488e+16,1.929,16.634,-654385.0,8365639171788480.0,-0.363,-67.42,-23.649,51.816,2.38,6.542,-1.757,42.377,9.208,-2.282,-0.943,0.168,0.168,0.064,43.138,-13.208,1.887,-45133802.0,2.667886796576973e+16,44.849,44.059,-1.45,-18.418,483.359,429.198,-1621.0,-0.8,-52.63,-15.513,26.607,-6.838,-9.219,-7.155,15.638,0.324,0.352,0.02,0.058,-2.716,44.053,7.568,-6.089,11780.0,-183028.0,13279.0,4469.0,34692793.0,-2.347,42.526,45.567,49.859,-1.381,-37.248,-23.429,1.471,6744.0,4767.0,3763.0,11371055.0,38685218.0,-1.546,4.585,18965.0,34204.0,89915080.0,48.653,49.695,16.992,-10.371,4.22,0.148,-0.175,-0.856,-0.135,-26152.0,7480.0,1005233706.0,782390830.0,0.171,38.918,50.021,-54.528,-1.757,42.176,43.232,-2.442,1.0
2015/02/03,-3932160.0,-1.2029999999999998,-4883257354847168.0,-7.174,-19.107,125819150.0,8365645764936952.0,79.766,-0.083,4.382,60.515,1.974,10.243,-0.652,46.495,9.732,1.674,-0.865,2.966,0.904,1.051,60.754,30.709,35.433,128863094.0,1.0664369157912576e+16,64.88,51.677,4.205,-8.118,999.864,242.727,-279.18,-0.836,10.128,-9.82,29.473,41.748,23.579,70.716,31.003,0.346,0.36,0.105,0.081,2.411,57.637,-18.554,5.998,94149.0,19378.0,121821.0,53596.0,2216027463.0,2.278,82.824,53.979,51.316,28.34,5.038,-10.253,15.296,10487.0,5520.0,6144.0,27495588.0,18557741.0,0.165,7.184,18241.0,34404.0,83182058.0,56.268,51.717,-0.456,5.246,17.692,0.126,-0.149,-1.058,-0.106,-1335.0,35497.0,998241204.0,775783089.0,-0.166,50.757,50.434,-24.414,-0.652,63.132,51.193,3.914,0.0
