Date,bitcoin-marketcap_raw,bitcoin-median_transaction_fee_raw,difficulty-btc--sma7,difficulty-btc--sma14,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--ema14,difficulty-btc--ema30,difficulty-btc--ema90,difficulty-btc--wma3,difficulty-btc--wma14,difficulty-btc--wma90,difficulty-btc--std30,difficulty-btc--std90,difficulty-btc--var30,difficulty-btc--trx30,difficulty-btc--trx90,hashrate-btc--sma14,hashrate-btc--sma30,hashrate-btc--ema90,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--wma90,hashrate-btc--trx14,hashrate-btc--trx30,hashrate-btc--trx90,mining_profitability-btc--sma3,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma30,mining_profitability-btc--wma90,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,mining_profitability-btc--roc90,sentinusd-btc--std90,transactionfees-btc--ema14,transactionfees-btc--std90,transactionfees-btc--mom90,transactionfees-btc--trx30,transactionfees-btc--trx90,transactionfees-btc--rsi90,transactionfees-btc--roc90,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma90,median_transaction_fee-btc--ema14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--wma7,median_transaction_fee-btc--wma90,median_transaction_fee-btc--mom30,median_transaction_fee-btc--mom90,median_transaction_fee-btc--trx30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--wma30,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma14,marketcap-btc--wma30,marketcap-btc--wma90,marketcap-btc--std90,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var90,marketcap-btc--trx30,marketcap-btc--rsi30,marketcap-btc--roc90,transactionvalue-btc--std90,transactionvalue-btc--var30,transactionvalue-btc--var90,transactionvalue-btc--trx30,transactionvalue-btc--trx90,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema7,mediantransactionvalue-btc--ema14,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,fee_to_reward-btc--sma3,fee_to_reward-btc--sma14,fee_to_reward-btc--sma30,fee_to_reward-btc--sma90,fee_to_reward-btc--ema7,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma90,fee_to_reward-btc--var30,fee_to_reward-btc--trx30,size-btc--sma90,size-btc--ema90,size-btc--wma30,size-btc--wma90,size-btc--std14,size-btc--std90,size-btc--trx30,size-btc--trx90,transactions-btc--wma90,transactions-btc--std30,transactions-btc--var30,transactions-btc--var90,transactions-btc--trx90,sentbyaddress-btc--std90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma90,top100cap-btc--ema30,top100cap-btc--wma30,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--var30,activeaddresses-btc--sma90,activeaddresses-btc--ema30,activeaddresses-btc--std30,activeaddresses-btc--trx90,price-btc--sma3,price-btc--sma14,price-btc--sma30,price-btc--sma90,price-btc--ema3,price-btc--ema7,price-btc--ema14,price-btc--ema90,price-btc--wma3,price-btc--wma14,price-btc--wma30,price-btc--wma90,price-btc--std30,price-btc--std90,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--var90,price-btc--trx30,price-btc--trx90,price-btc--rsi90,price-btc--roc7,price-btc--roc90,30d_binary_price_change
2014/07/30,7406764745.0,0.0575,18351131201.0,17843724090.0,17366514461.0,18694296293.0,17978376726.0,17017112488.0,13504033624.0,18736441558.0,18145223309.0,14945762564.0,1315867082.0,7225726529.0,4.328765444300472e+17,1.03,1.215,1.3747156963720368e+17,1.3178808091776408e+17,1.0680368762878395e+17,1.4046849556972485e+17,1.3751100441949976e+17,1.1820252342116894e+17,0.462,0.868,1.163,16.202,17.266,18.007,23.399,16.182,17.005,18.32,32.073,16.139,16.197,16.736,17.46,21.131,22.766,-0.792,-0.89,-1.224,-50.985,272010749.0,0.102,0.027,0.013,0.048,-0.209,49.045,16.252,0.058,0.057,0.06,0.058,0.059,0.06,-0.005,0.012,0.19,26.779,9.494,9.404,7472033967.0,7962338006.0,7288207142.0,7606076528.0,7735356900.0,7806286052.0,7459723757.0,7550298739.0,7701200839.0,7855110830.0,7717290520.0,1981743022.0,-633399493.0,1738333244.0,9.818263513946931e+17,0.224,45.428,30.667,4052.0,1848435.0,4103904.0,-0.588,-0.176,103.8,109.358,105.82,52.681,476.453,693.823,-0.145,-0.303,0.27,0.27,0.285,0.281,0.267,0.275,0.286,0.263,0.269,0.276,0.002,-0.03,229390.0,229835.0,238910.0,231542.0,43310.0,67811.0,0.129,0.107,61663.0,12104.0,36626204.0,50246694.0,-0.004,26877.0,0.055,0.104,19.47,19.335,19.277,19.476,0.194,0.009,164523.0,158207.0,39391.0,0.077,581.576,606.4,618.571,571.802,581.558,591.021,600.856,588.778,579.849,598.219,609.969,602.261,34.993,147.652,-45.065,121.453,306.134,5450.0,0.19,0.029,50.349,-7.044,26.779,0.0
2014/07/31,7484116377.0,0.0575,18551148998.0,17943732988.0,17430447134.0,18715368926.0,18079452037.0,17128036944.0,13619031601.0,18736441558.0,18264252305.0,15073527024.0,1387564427.0,7251161007.0,4.8133375981551616e+17,1.016,1.211,1.3862526659844619e+17,1.331088113552346e+17,1.0778987795467566e+17,1.4393357287109736e+17,1.3940484146212018e+17,1.1926137549980685e+17,0.485,0.855,1.158,15.484,16.907,17.85,23.271,15.409,16.689,18.083,31.69,15.356,15.764,16.386,17.242,20.938,23.516,-0.814,-0.889,-1.225,-44.122,273340223.0,0.1,0.027,0.004,0.03,-0.207,48.887,4.406,0.058,0.057,0.06,0.058,0.058,0.06,-0.007,0.013,0.177,28.168,9.445,9.395,7473197426.0,7933180126.0,7309793500.0,7575586490.0,7701858163.0,7785500912.0,7465764963.0,7518352387.0,7657545561.0,7824257822.0,7721596217.0,1947183545.0,-874736406.0,1942772178.0,9.478809393028628e+17,0.21,46.884,35.06,4073.0,1454637.0,4148088.0,-0.609,-0.179,104.152,107.935,105.533,52.246,424.241,682.407,-0.138,-0.302,0.276,0.271,0.281,0.281,0.273,0.276,0.286,0.27,0.272,0.276,0.002,-0.031,229989.0,230615.0,240378.0,232332.0,45400.0,68118.0,0.132,0.107,61826.0,12129.0,36775149.0,50779151.0,-0.005,26793.0,0.058,0.104,19.472,19.33,19.273,19.472,0.172,0.007,164655.0,158035.0,38292.0,0.075,578.099,603.334,616.093,573.206,578.243,586.998,597.399,588.474,576.525,594.023,607.153,602.33,36.445,145.323,-74.345,126.355,332.061,5280.0,0.177,0.03,50.346,-5.431,28.168,0.0
2014/08/01,7676876665.0,0.0591,18736441558.0,18043741887.0,17494379807.0,18725905242.0,18167050640.0,17231804984.0,13731502149.0,18736441558.0,18369946781.0,15198669855.0,1444460040.0,7268680654.0,5.216162018713928e+17,1.001,1.207,1.386424634480779e+17,1.3406788719372336e+17,1.0858928372378067e+17,1.447684981278646e+17,1.4014318464218789e+17,1.2013496092267522e+17,0.502,0.842,1.152,15.727,16.728,17.747,23.162,15.773,16.616,17.957,31.348,15.682,15.778,16.283,17.132,20.781,23.99,-0.824,-0.888,-1.225,-37.848,273354880.0,0.099,0.026,0.009,0.012,-0.206,48.896,11.274,0.058,0.057,0.06,0.058,0.058,0.06,-0.005,0.015,0.164,34.492,9.4,9.378,7522585929.0,7913653249.0,7334590466.0,7600909034.0,7698527297.0,7778492896.0,7567604582.0,7544610418.0,7644386877.0,7807722115.0,7729663979.0,1908015819.0,-585806316.0,2231726922.0,9.10131091017474e+17,0.196,50.303,40.986,4080.0,723116.0,4162447.0,-0.629,-0.181,104.78,109.863,106.881,51.418,399.321,660.963,-0.127,-0.3,0.274,0.271,0.278,0.281,0.273,0.276,0.286,0.272,0.272,0.276,0.001,-0.031,230431.0,230892.0,240555.0,232623.0,44718.0,67939.0,0.135,0.106,61945.0,12195.0,37180802.0,50318145.0,-0.005,25753.0,0.061,0.103,19.475,19.33,19.274,19.469,0.145,0.005,165055.0,157718.0,37480.0,0.073,580.33,601.116,614.271,574.891,584.655,588.015,596.554,588.531,583.009,592.387,605.539,602.722,35.794,142.572,-54.68,151.587,320.305,5082.0,0.164,0.031,51.068,-1.489,34.492,0.0
2014/08/02,7623174554.0,0.059,18736441558.0,18143750785.0,17558312480.0,18731173400.0,18242969429.0,17328878311.0,13841500818.0,18736441558.0,18462306737.0,15321191058.0,1488252493.0,7278342624.0,5.537238705976115e+17,0.986,1.202,1.385693863206193e+17,1.3522070860505098e+17,1.0949766967016416e+17,1.4663894696447664e+17,1.416469687536748e+17,1.2111460843421019e+17,0.524,0.831,1.147,15.618,16.562,17.634,23.032,15.927,16.544,17.836,31.012,15.859,15.862,16.197,17.024,20.626,24.294,-0.826,-0.887,-1.226,-42.089,273122589.0,0.098,0.026,0.008,-0.006,-0.205,48.795,9.558,0.059,0.058,0.06,0.059,0.058,0.06,-0.005,0.016,0.151,35.874,9.349,9.341,7594722532.0,7892892834.0,7358759687.0,7606475414.0,7688480264.0,7768472358.0,7617898895.0,7560215105.0,7627347998.0,7788981554.0,7736006486.0,1866465140.0,-622812444.0,2175229972.0,8.709230295376937e+17,0.183,49.387,39.928,4069.0,624429.0,4138966.0,-0.646,-0.183,105.163,106.271,105.363,50.617,376.075,640.526,-0.12,-0.298,0.257,0.269,0.274,0.28,0.257,0.272,0.284,0.257,0.264,0.274,0.001,-0.038,230304.0,229996.0,237410.0,231737.0,45093.0,68196.0,0.131,0.106,61777.0,12458.0,38799912.0,49657426.0,-0.005,24920.0,0.06,0.102,19.478,19.332,19.278,19.466,0.136,0.005,164737.0,155804.0,39108.0,0.07,585.472,598.546,612.496,576.623,587.538,588.616,595.736,588.572,588.054,590.961,604.0,603.064,35.063,139.464,-53.225,155.885,307.358,4863.0,0.151,0.032,51.038,-0.701,35.874,0.0
2014/08/03,7572485883.0,0.0583,18736441558.0,18243759684.0,17622245153.0,18733807479.0,18308765713.0,17419688843.0,13949081933.0,18736441558.0,18541332173.0,15441090633.0,1520074690.0,7280178204.0,5.77656765994369e+17,0.971,1.197,1.3895236881628378e+17,1.3609967830657888e+17,1.1045666647431749e+17,1.488076889027674e+17,1.4358865381214434e+17,1.2214268368082246e+17,0.552,0.822,1.141,15.639,16.444,17.428,22.916,15.313,16.298,17.634,30.654,15.399,15.551,15.948,16.835,20.442,25.002,-0.838,-0.886,-1.226,-41.552,273737551.0,0.098,0.026,0.007,-0.025,-0.203,48.908,7.988,0.059,0.058,0.059,0.059,0.058,0.06,-0.005,0.015,0.139,35.113,9.372,9.341,7624179034.0,7873273249.0,7382730044.0,7597978031.0,7673014347.0,7755828069.0,7606780570.0,7565201424.0,7607699571.0,7768310138.0,7740703765.0,1820859817.0,-588587563.0,2157332094.0,8.288826181941084e+17,0.17,48.524,39.839,4061.0,626191.0,4123192.0,-0.658,-0.186,105.189,98.453,101.315,50.553,394.446,638.896,-0.121,-0.297,0.234,0.268,0.274,0.278,0.248,0.268,0.283,0.248,0.258,0.273,0.001,-0.049,229187.0,229302.0,234966.0,231036.0,48273.0,66944.0,0.123,0.105,61578.0,12781.0,40840289.0,50248446.0,-0.006,25184.0,0.053,0.101,19.48,19.334,19.282,19.464,0.124,0.004,164838.0,155896.0,38817.0,0.068,588.269,595.769,610.721,578.307,585.429,587.292,594.081,588.457,586.978,588.931,602.118,603.211,35.398,136.043,-53.259,151.594,313.248,4627.0,0.139,0.033,50.706,-2.132,35.113,0.0
2014/08/04,7614166088.0,0.0586,18736441558.0,18343768582.0,17686177826.0,18735124519.0,18365789159.0,17504640631.0,14054298628.0,18736441558.0,18607023090.0,15558368578.0,1540668541.0,7274193318.0,5.934148880616653e+17,0.955,1.193,1.3903495406553016e+17,1.3588521243592434e+17,1.1088303543054741e+17,1.447454742815646e+17,1.4237586516767702e+17,1.2263497090288699e+17,0.539,0.809,1.135,15.09,16.144,17.324,22.719,14.901,16.057,17.431,30.298,14.824,15.239,15.687,16.645,20.257,24.794,-0.857,-0.886,-1.226,-55.006,275051925.0,0.097,0.026,0.013,-0.043,-0.202,49.057,15.366,0.059,0.058,0.059,0.059,0.058,0.06,-0.004,0.016,0.126,37.115,9.431,9.462,7603275508.0,7856791990.0,7407826098.0,7602025045.0,7665167912.0,7746688586.0,7601774097.0,7584001683.0,7597783176.0,7751593547.0,7745790272.0,1769955929.0,-494437757.0,2258644815.0,7.831859978356818e+17,0.157,49.278,42.174,4063.0,611657.0,4126699.0,-0.67,-0.188,105.593,101.538,102.578,50.142,364.8,628.565,-0.119,-0.296,0.259,0.273,0.278,0.278,0.273,0.273,0.284,0.27,0.268,0.275,0.001,-0.05,230099.0,230882.0,239154.0,232619.0,57981.0,68588.0,0.123,0.105,61696.0,12196.0,37185401.0,48162363.0,-0.006,25208.0,0.045,0.1,19.483,19.337,19.287,19.461,0.111,0.003,164635.0,155529.0,37379.0,0.066,586.563,593.413,609.261,580.069,585.689,586.957,592.997,588.402,585.818,587.622,600.52,603.379,35.749,132.23,-43.806,158.608,319.493,4371.0,0.126,0.034,50.826,0.101,37.115,0.0
2014/08/05,7572507339.0,0.0582,18736441558.0,18443777481.0,17750110499.0,18735783039.0,18415209479.0,17584111659.0,14157202868.0,18736441558.0,18659379487.0,15673024895.0,1550481521.0,7260368627.0,6.009982367991726e+17,0.939,1.188,1.3869824623333592e+17,1.3597125421348885e+17,1.111872179202495e+17,1.3944465157301874e+17,1.4046764978720538e+17,1.2299849705794658e+17,0.491,0.79,1.129,15.001,16.055,17.237,22.624,15.358,16.025,17.327,29.98,15.187,15.341,15.644,16.548,20.106,25.285,-0.862,-0.886,-1.227,-35.081,275071204.0,0.097,0.025,0.012,-0.059,-0.201,49.109,14.635,0.058,0.058,0.059,0.058,0.058,0.06,-0.005,0.015,0.114,33.821,9.448,9.542,7586386437.0,7836863162.0,7431639619.0,7594645619.0,7652813169.0,7735451087.0,7586390012.0,7587617965.0,7586024270.0,7733252602.0,7749409640.0,1719796096.0,-597864849.0,2143216922.0,7.394246525880566e+17,0.145,48.543,39.475,4064.0,624188.0,4128866.0,-0.676,-0.191,106.02,106.268,104.962,49.988,339.358,624.696,-0.112,-0.294,0.309,0.275,0.281,0.278,0.294,0.279,0.286,0.292,0.279,0.276,0.002,-0.043,230985.0,232925.0,244549.0,234679.0,70270.0,71295.0,0.133,0.105,61926.0,12168.0,37018056.0,48760931.0,-0.006,25878.0,0.045,0.099,19.487,19.341,19.294,19.46,0.101,0.003,164822.0,157017.0,36926.0,0.064,583.882,590.708,607.581,581.705,584.033,585.812,591.581,588.269,583.725,586.15,598.785,603.429,35.906,128.614,-50.41,147.187,322.313,4135.0,0.114,0.035,50.657,-0.342,33.821,0.0
2014/08/06,7572121052.0,0.0581,18736441558.0,18543786379.0,17814043172.0,18736112298.0,18458040423.0,17658455523.0,14257845477.0,18736441558.0,18698401364.0,15785059584.0,1549718442.0,7238659212.0,6.004068122072842e+17,0.923,1.182,1.3961485570460643e+17,1.364607059483015e+17,1.1174204528378184e+17,1.3767632146988069e+17,1.4016546535089002e+17,1.236062949355461e+17,0.441,0.771,1.122,15.94,15.997,17.175,22.499,16.437,16.224,17.339,29.706,16.445,15.854,15.838,16.566,19.993,25.134,-0.832,-0.882,-1.227,-39.192,271552838.0,0.097,0.025,0.008,-0.075,-0.2,49.021,9.473,0.058,0.058,0.059,0.058,0.058,0.06,-0.005,0.014,0.102,31.823,9.421,9.499,7586264826.0,7820465306.0,7454675468.0,7589014477.0,7642054220.0,7724913665.0,7579257320.0,7589573526.0,7578329135.0,7716172465.0,7752497144.0,1670458246.0,-491935682.0,2073226457.0,6.97607687845118e+17,0.133,48.536,37.703,4049.0,646421.0,4097731.0,-0.684,-0.193,106.262,103.536,103.679,49.564,338.561,614.144,-0.108,-0.292,0.342,0.277,0.282,0.278,0.301,0.282,0.286,0.303,0.285,0.277,0.002,-0.033,231610.0,234125.0,247404.0,235922.0,73087.0,72273.0,0.146,0.105,62321.0,13678.0,46770708.0,51859752.0,-0.006,26708.0,0.052,0.099,19.49,19.348,19.304,19.459,0.114,0.003,164991.0,158630.0,36531.0,0.062,583.112,588.026,606.06,583.263,582.521,584.611,590.171,588.11,582.288,584.857,597.071,603.414,36.41,125.095,-45.63,140.259,331.428,3912.0,0.102,0.036,50.592,1.046,31.823,0.0
2014/08/07,7642424598.0,0.0584,18736441558.0,18643795278.0,17877975845.0,18736276928.0,18495160574.0,17728003009.0,14356276160.0,18736441558.0,18724088721.0,15894472643.0,1538363565.0,7208993841.0,5.91640614285869e+17,0.906,1.177,1.4114602144511186e+17,1.3730134294424723e+17,1.1262804340128782e+17,1.4033639308799525e+17,1.4182414587431643e+17,1.245397912115991e+17,0.421,0.755,1.116,16.244,15.905,17.075,22.354,15.919,16.114,17.214,29.392,16.175,15.798,15.759,16.452,19.837,25.287,-0.807,-0.878,-1.227,-45.755,268579610.0,0.096,0.025,-0.013,-0.091,-0.199,48.837,-12.114,0.058,0.058,0.059,0.058,0.058,0.06,-0.004,0.014,0.091,31.536,9.401,9.472,7595684330.0,7808988176.0,7477788544.0,7602367007.0,7642103604.0,7719591790.0,7607337206.0,7603199392.0,7583997553.0,7704685968.0,7756623498.0,1621940947.0,-344313895.0,2080176820.0,6.576731088460268e+17,0.122,49.886,37.398,4030.0,624730.0,4060259.0,-0.693,-0.196,106.525,103.083,103.419,49.214,331.131,605.493,-0.105,-0.291,0.318,0.275,0.28,0.277,0.294,0.281,0.286,0.299,0.285,0.277,0.002,-0.025,231974.0,234468.0,247748.0,236319.0,72150.0,72305.0,0.157,0.106,62482.0,13664.0,46677525.0,52304207.0,-0.006,26826.0,0.06,0.098,19.493,19.354,19.314,19.458,0.126,0.004,164953.0,158714.0,30192.0,0.06,582.412,586.305,604.817,584.819,583.186,584.421,589.328,588.016,582.657,584.3,595.638,603.427,36.811,121.555,-37.273,139.979,338.763,3694.0,0.091,0.036,50.725,1.552,31.536,0.0
2014/08/08,7724676022.0,0.0591,18850489439.0,18793465499.0,17968519690.0,19135526827.0,18633776061.0,17844569056.0,14470089359.0,19135609142.0,18842886247.0,16018809902.0,1596900792.0,7196632882.0,6.37523034474152e+17,0.89,1.171,1.4261735019261962e+17,1.3792491153192022e+17,1.135252309375845e+17,1.4333168629660715e+17,1.4346468652200637e+17,1.2548310260457443e+17,0.421,0.741,1.109,16.054,15.676,16.943,22.198,15.582,15.998,17.087,29.081,15.676,15.676,15.671,16.334,19.681,25.288,-0.786,-0.875,-1.228,-47.975,270354833.0,0.096,0.025,0.016,-0.105,-0.197,49.113,19.919,0.059,0.059,0.059,0.059,0.059,0.06,-0.003,0.014,0.08,31.368,9.416,9.453,7646407224.0,7800014894.0,7501041118.0,7632944261.0,7653113260.0,7719919805.0,7671833052.0,7631734248.0,7601795613.0,7699246474.0,7762049597.0,1574741334.0,-269198461.0,2092731664.0,6.199525673828516e+17,0.112,51.428,37.158,4068.0,683480.0,4136337.0,-0.705,-0.198,106.94,102.082,102.84,48.319,326.214,583.678,-0.103,-0.289,0.293,0.277,0.28,0.278,0.291,0.281,0.286,0.298,0.286,0.277,0.002,-0.017,232884.0,234866.0,248354.0,236772.0,71578.0,71250.0,0.167,0.106,62607.0,13654.0,46607603.0,52217849.0,-0.005,26635.0,0.069,0.098,19.497,19.36,19.323,19.457,0.135,0.005,165153.0,158384.0,28394.0,0.058,585.148,585.632,603.789,586.385,586.885,585.962,589.496,588.073,586.744,584.871,594.72,603.554,36.62,118.128,-30.849,141.019,335.253,3489.0,0.08,0.037,51.041,-0.082,31.368,0.0
2014/08/09,7647812042.0,0.0587,18992375780.0,18864408669.0,18065559175.0,19432586384.0,18779892045.0,17966186919.0,14585684009.0,19499155472.0,18967710306.0,16144613418.0,1658196720.0,7181733289.0,6.874040905462579e+17,0.876,1.166,1.4476897387581414e+17,1.391818211110198e+17,1.146767098811888e+17,1.491121541526378e+17,1.4657137621253443e+17,1.2667975421401259e+17,0.455,0.732,1.103,15.588,15.777,16.881,22.105,15.85,16.014,17.024,28.796,15.707,15.803,15.73,16.28,19.547,25.632,-0.756,-0.87,-1.228,-34.167,270524045.0,0.096,0.025,0.008,-0.12,-0.197,48.765,10.374,0.059,0.059,0.059,0.059,0.059,0.06,-0.003,0.014,0.07,32.535,9.357,9.356,7671637554.0,7790584677.0,7524353915.0,7636661206.0,7652406431.0,7715267691.0,7672535461.0,7639345989.0,7609629160.0,7689426936.0,7765275331.0,1519655983.0,-282906517.0,2098151734.0,5.773385768373371e+17,0.102,49.942,37.807,4073.0,687770.0,4147130.0,-0.717,-0.201,107.165,95.403,99.177,47.53,347.999,564.772,-0.107,-0.288,0.254,0.273,0.277,0.277,0.27,0.276,0.284,0.278,0.276,0.276,0.002,-0.017,232586.0,233904.0,245001.0,235854.0,76997.0,71721.0,0.168,0.106,62560.0,13686.0,46826790.0,51118970.0,-0.005,26015.0,0.075,0.097,19.5,19.365,19.332,19.455,0.144,0.005,164783.0,156692.0,29071.0,0.056,586.987,585.056,602.788,587.985,586.706,586.103,589.1,588.039,587.434,584.99,593.606,603.557,36.81,114.124,-30.029,143.983,338.749,3256.0,0.07,0.037,50.842,-0.659,32.535,0.0
2014/08/10,7667304717.0,0.0588,19134262120.0,18935351839.0,18162598661.0,19581116162.0,18906525898.0,18079958469.0,14698738118.0,19697167738.0,19083075276.0,16267552765.0,1695230749.0,7170856065.0,7.18451823068971e+17,0.862,1.16,1.4731138829262986e+17,1.4067726323074406e+17,1.1605058514453134e+17,1.5713893993204378e+17,1.508939176108625e+17,1.2810040908159734e+17,0.528,0.73,1.098,15.361,15.676,16.759,21.956,15.285,15.842,16.876,28.487,15.273,15.58,15.589,16.141,19.385,25.809,-0.738,-0.865,-1.228,-47.716,271309227.0,0.096,0.024,0.018,-0.132,-0.196,49.317,21.822,0.059,0.059,0.059,0.059,0.059,0.06,-0.003,0.015,0.06,34.23,9.321,9.278,7679930927.0,7779082583.0,7548158411.0,7644322084.0,7654392869.0,7712173306.0,7670369042.0,7650950989.0,7620374767.0,7681473390.0,7768417107.0,1459559940.0,-345062820.0,2142404614.0,5.3257880483137946e+17,0.093,50.319,38.777,4063.0,695082.0,4126311.0,-0.728,-0.204,107.259,91.42,96.55,47.278,335.383,558.796,-0.116,-0.287,0.237,0.272,0.275,0.276,0.258,0.273,0.283,0.261,0.27,0.274,0.002,-0.023,232030.0,233301.0,242777.0,235280.0,78475.0,71746.0,0.164,0.106,62451.0,13742.0,47208752.0,49864528.0,-0.005,25923.0,0.078,0.097,19.504,19.369,19.339,19.454,0.15,0.006,165028.0,157997.0,29606.0,0.054,588.405,584.49,601.654,589.652,587.404,586.603,588.967,588.04,587.991,585.396,592.659,603.56,36.452,109.614,-34.02,149.973,332.194,3004.0,0.06,0.038,50.917,0.82,34.23,0.0
2014/08/11,7569918739.0,0.0584,19276148460.0,19006295009.0,18259088406.0,19655381051.0,19016275237.0,18186389919.0,14809307520.0,19729645941.0,19188981156.0,16387715536.0,1711422110.0,7168757130.0,7.322414100419707e+17,0.848,1.155,1.503551026242872e+17,1.4208710448382584e+17,1.1731802800016536e+17,1.6343938267159613e+17,1.5441496384862906e+17,1.2941719151330584e+17,0.614,0.732,1.092,15.391,15.572,16.64,21.857,15.311,15.774,16.776,28.198,15.261,15.51,15.543,16.049,19.24,26.227,-0.719,-0.86,-1.228,-36.809,271312870.0,0.096,0.024,0.017,-0.143,-0.195,49.032,21.386,0.059,0.059,0.059,0.059,0.059,0.06,-0.005,0.015,0.051,33.527,9.279,9.187,7628345166.0,7761313149.0,7570880947.0,7625721248.0,7643129651.0,7702995592.0,7615362949.0,7634823107.0,7618137578.0,7667978948.0,7768895356.0,1395110263.0,-533083000.0,2045028271.0,4.8658316166558515e+17,0.084,48.436,37.015,4062.0,638997.0,4124911.0,-0.735,-0.207,107.455,91.974,96.161,46.903,333.36,549.984,-0.125,-0.286,0.232,0.272,0.277,0.276,0.261,0.273,0.283,0.257,0.269,0.274,0.002,-0.028,232204.0,233610.0,243246.0,235617.0,78340.0,71817.0,0.161,0.106,62735.0,13919.0,48435865.0,51210707.0,-0.004,26380.0,0.086,0.097,19.507,19.373,19.347,19.452,0.155,0.006,165258.0,158785.0,30100.0,0.052,586.199,584.391,600.051,591.281,585.686,585.944,588.3,587.951,585.773,585.327,591.518,603.435,35.17,104.762,-48.087,146.627,309.241,2744.0,0.051,0.038,50.712,-0.338,33.527,0.0
2014/08/12,7438061890.0,0.0568,19418034801.0,19077238180.0,18338866038.0,19692513496.0,19111391331.0,18285954823.0,14917446826.0,19729645941.0,19285427947.0,16505222328.0,1754511918.0,7158501860.0,7.695780179517768e+17,0.835,1.149,1.533332649751337e+17,1.4367858270267518e+17,1.1876966990856648e+17,1.7058542245410067e+17,1.5881664814304627e+17,1.309214829461148e+17,0.719,0.739,1.088,14.525,15.437,16.47,21.736,14.415,15.474,16.566,27.875,14.325,14.956,15.27,15.848,19.056,26.915,-0.724,-0.857,-1.228,-44.498,271444725.0,0.096,0.023,0.016,-0.154,-0.194,48.908,21.009,0.058,0.059,0.059,0.058,0.058,0.06,-0.006,0.013,0.042,28.699,9.255,9.122,7558428449.0,7739311762.0,7591738014.0,7578806408.0,7615787283.0,7685903095.0,7520221311.0,7587311276.0,7597469068.0,7647124028.0,7765976256.0,1328843351.0,-660041624.0,1877135971.0,4.4145616319882035e+17,0.075,46.024,33.756,4057.0,611056.0,4113907.0,-0.732,-0.209,107.764,94.471,96.934,46.385,317.298,537.885,-0.132,-0.284,0.26,0.273,0.278,0.275,0.267,0.274,0.283,0.26,0.271,0.275,0.002,-0.031,232129.0,234112.0,244188.0,236150.0,78531.0,71701.0,0.159,0.106,63048.0,13976.0,48833728.0,52901072.0,-0.004,27176.0,0.1,0.097,19.511,19.377,19.354,19.451,0.16,0.006,165429.0,159914.0,28583.0,0.05,580.109,583.24,598.004,592.689,576.971,581.522,585.628,587.518,576.801,583.176,589.466,602.929,35.186,99.97,-61.408,126.718,309.517,2499.0,0.042,0.039,49.938,-2.425,28.699,0.0
