Date,bitcoin-median_transaction_fee_raw,difficulty-btc--wma30,difficulty-btc--trx14,difficulty-btc--trx90,hashrate-btc--var14,hashrate-btc--trx14,mining_profitability-btc--sma7,mining_profitability-btc--sma14,mining_profitability-btc--sma90,mining_profitability-btc--ema3,mining_profitability-btc--ema7,mining_profitability-btc--wma3,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std90,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma14,sentinusd-btc--sma30,sentinusd-btc--ema90,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var90,sentinusd-btc--trx14,sentinusd-btc--trx90,transactionfees-btc--trx14,median_transaction_fee-btc--sma7,median_transaction_fee-btc--ema3,median_transaction_fee-btc--trx3,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx14,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi7,median_transaction_fee-btc--rsi90,median_transaction_fee-btc--roc30,median_transaction_fee-btc--roc90,confirmationtime-btc--sma30,confirmationtime-btc--sma90,confirmationtime-btc--wma14,confirmationtime-btc--wma30,confirmationtime-btc--std14,confirmationtime-btc--std30,confirmationtime-btc--trx14,marketcap-btc--sma3,marketcap-btc--sma30,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema90,marketcap-btc--std30,marketcap-btc--mom30,marketcap-btc--mom90,marketcap-btc--var30,marketcap-btc--var90,marketcap-btc--trx7,marketcap-btc--rsi7,marketcap-btc--rsi90,marketcap-btc--roc30,marketcap-btc--roc90,transactionvalue-btc--std14,transactionvalue-btc--trx14,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--wma14,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--trx30,fee_to_reward-btc--sma7,fee_to_reward-btc--sma14,fee_to_reward-btc--ema7,fee_to_reward-btc--ema14,fee_to_reward-btc--ema30,fee_to_reward-btc--ema90,fee_to_reward-btc--wma7,fee_to_reward-btc--wma14,fee_to_reward-btc--wma30,fee_to_reward-btc--wma90,fee_to_reward-btc--std90,size-btc--std14,size-btc--var14,size-btc--var30,size-btc--var90,size-btc--trx7,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--std30,transactions-btc--var30,transactions-btc--trx14,sentbyaddress-btc--sma14,sentbyaddress-btc--sma30,sentbyaddress-btc--std30,sentbyaddress-btc--var30,sentbyaddress-btc--var90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--sma30,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std30,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom30,top100cap-btc--var90,top100cap-btc--trx3,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--roc7,top100cap-btc--roc30,activeaddresses-btc--wma30,activeaddresses-btc--std30,activeaddresses-btc--var30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma90,price-btc--ema3,price-btc--wma3,price-btc--wma30,price-btc--std30,price-btc--mom30,price-btc--mom90,price-btc--var30,price-btc--trx3,price-btc--trx14,price-btc--rsi14,price-btc--rsi90,price-btc--roc30,price-btc--roc90,7d_binary_price_change
2013/04/20,0.0572,7676363.0,1.505,0.465,1.1120181898562e+25,1.175,5650.0,7485.0,5099.0,6263.0,6207.0,6323.0,5790.0,6454.0,6024.0,4191.0,1.387,0.386,196969908.0,172332252.0,110906704.0,189724753.0,213623611.0,180359331.0,8132372072422719.0,1.792,1.105,1.344,0.046,0.053,3.943,-2.069,1.177,2.704,56.607,58.233,78.906,646.552,8.632,8.782,9.055,8.83,1.476,2.041,0.281,1163521921.0,1138301959.0,596110754.0,1170097628.0,722828326.0,723430795.0,566368880.0,1101715612.0,1.3083802872558643e+17,2.0072525948141357e+17,-2.033,56.818,61.377,81.011,672.673,5628.0,1.868,107.246,87.941,89.876,96.184,3.312,1.448,1.349,1.38,1.367,1.33,1.232,1.414,1.383,1.353,1.295,0.773,44784.0,501396430.0,615987546.0,648423523.0,-0.333,0.328,0.229,0.309,13317.0,44338031.0,0.169,62634.0,58095.0,21683.0,117540312.0,131164512.0,0.96,0.359,19.934,20.448,19.701,0.681,0.688,0.409,1.165,0.118,0.206,0.143,0.061,82.747,2.03,6.011,95065.0,36359.0,330500327.0,1.171,1.187,54.512,105.881,108.586,109.969,65.561,50.491,99.145,1075.0,3.943,1.261,54.992,61.222,78.906,646.552,1.0
2013/04/21,0.0571,7792340.0,1.514,0.477,1.9338538251981e+25,1.155,5770.0,7285.0,5147.0,6440.0,6309.0,6637.0,6032.0,6338.0,6057.0,4161.0,1.317,0.397,195268462.0,172942458.0,110741866.0,185277936.0,212726126.0,179737939.0,8076431706714629.0,1.528,1.138,1.128,0.048,0.055,4.759,-1.537,1.002,2.602,56.466,58.207,73.86,622.331,8.695,8.752,8.964,8.801,1.518,1.856,0.294,1236171281.0,1156477776.0,608275600.0,1216992271.0,734719723.0,707565056.0,545274512.0,1094836167.0,1.251620769758958e+17,2.0350555102146336e+17,-1.499,56.706,61.348,75.879,647.638,5622.0,1.666,107.912,88.629,85.393,95.26,3.152,1.358,1.309,1.221,1.284,1.293,1.221,1.238,1.302,1.316,1.284,0.776,49375.0,609471509.0,638331148.0,659266466.0,-0.731,0.216,0.22,0.307,14104.0,49731354.0,0.046,62241.0,57937.0,21963.0,120594363.0,128967048.0,0.94,0.364,19.973,20.476,19.722,0.678,0.713,0.372,1.16,0.127,0.181,0.15,0.065,71.647,1.844,5.989,93754.0,36688.0,336507204.0,0.952,1.161,55.606,110.088,113.091,110.665,64.134,48.555,98.471,1028.0,4.759,1.077,54.922,61.185,73.86,622.331,1.0
2013/04/22,0.0568,7899442.0,1.517,0.488,2.1446580539081e+25,1.146,5798.0,6995.0,5183.0,6251.0,6247.0,6384.0,6105.0,6175.0,6077.0,4135.0,1.246,0.407,192787777.0,176222857.0,112159187.0,185425518.0,209709491.0,180049290.0,8104436704101860.0,1.3,1.168,0.981,0.05,0.056,4.068,-1.013,0.872,2.506,55.8,58.1,78.468,582.217,8.788,8.745,9.042,8.847,1.53,1.707,0.312,1261788879.0,1175151713.0,620254784.0,1236487268.0,746176043.0,687220969.0,560218089.0,1078126516.0,1.1806816513324902e+17,2.0596496879759168e+17,-0.973,56.074,61.204,80.518,606.18,5622.0,1.506,104.684,90.088,82.394,95.053,2.998,1.275,1.311,1.217,1.273,1.287,1.221,1.2,1.288,1.31,1.282,0.773,48724.0,593508348.0,587173278.0,658514223.0,-1.027,0.102,0.209,0.306,14470.0,52343484.0,-0.079,61328.0,58306.0,21306.0,113490931.0,128769777.0,0.916,0.369,20.012,20.491,19.743,0.664,0.736,0.133,1.174,0.136,0.14,0.154,0.068,70.551,0.653,6.068,93864.0,35679.0,318245913.0,0.776,1.134,56.683,111.811,113.945,111.208,62.306,49.918,96.892,970.5,4.068,0.94,54.613,61.033,78.468,582.217,1.0
2013/04/23,0.0604,7997670.0,1.512,0.5,2.3797107033062e+25,1.143,6100.0,6545.0,5234.0,6653.0,6449.0,6651.0,6419.0,6183.0,6118.0,4114.0,1.181,0.416,182662010.0,180436212.0,113704719.0,185829263.0,204909044.0,180708997.0,8163935373897166.0,1.114,1.197,0.903,0.053,0.058,3.894,-0.45,0.792,2.417,60.922,58.832,86.477,609.532,8.819,8.713,9.007,8.833,1.495,1.653,0.309,1285489070.0,1196080603.0,633083834.0,1286542649.0,759152350.0,667075340.0,627866723.0,1154614534.0,1.11247377287317e+17,2.093677834181678e+17,-0.409,61.219,62.121,88.59,634.461,5504.0,1.319,96.045,91.163,78.063,93.899,2.842,1.314,1.334,1.273,1.296,1.297,1.226,1.241,1.305,1.319,1.286,0.773,48451.0,586884163.0,527439771.0,658559719.0,-0.972,0.03,0.2,0.304,14417.0,51962594.0,-0.14,60525.0,58773.0,21116.0,111475887.0,130812514.0,0.896,0.374,20.05,20.502,19.764,0.645,0.759,0.002,1.138,0.144,0.102,0.158,0.072,71.153,0.01,5.872,94015.0,34752.0,301918795.0,0.638,1.108,57.836,116.296,117.284,112.112,60.489,56.01,103.757,914.725,3.894,0.853,57.091,61.945,86.477,609.532,1.0
2013/04/24,0.0674,8088601.0,1.497,0.512,2.6584371647643e+25,1.144,6452.0,6200.0,5282.0,7061.0,6704.0,7097.0,6762.0,6307.0,6167.0,4117.0,1.122,0.426,169036563.0,185316902.0,116520931.0,189790950.0,203547367.0,182773398.0,8351528792677916.0,1.045,1.226,0.893,0.057,0.063,4.945,0.251,0.779,2.341,69.024,60.195,94.953,695.867,8.782,8.709,9.011,8.838,1.304,1.595,0.3,1361631736.0,1220593223.0,647652576.0,1389428781.0,775265813.0,654655363.0,735378592.0,1311186780.0,1.0714341096694374e+17,2.150890250869248e+17,0.294,69.317,63.793,97.152,723.9,4972.0,1.222,77.376,92.153,75.629,93.036,2.692,1.264,1.347,1.336,1.326,1.312,1.232,1.293,1.331,1.331,1.292,0.775,53262.0,709199697.0,569291902.0,683339648.0,-0.436,0.039,0.198,0.302,14349.0,51472378.0,-0.142,59068.0,59377.0,20565.0,105734672.0,133355036.0,0.877,0.378,20.079,20.46,19.78,0.611,0.769,-0.078,0.866,0.148,-0.058,0.157,0.075,15.877,-0.384,4.452,94717.0,33632.0,282779453.0,0.555,1.084,59.145,125.548,126.582,113.799,59.354,65.655,117.862,880.729,4.945,0.833,61.475,63.61,94.953,695.867,0.0
2013/04/25,0.0699,8174631.0,1.473,0.524,2.7315964645895e+25,1.135,6975.0,6303.0,5347.0,7800.0,7163.0,7935.0,7283.0,6618.0,6239.0,4136.0,1.075,0.435,170917632.0,188885584.0,118768786.0,191951043.0,202010413.0,183960089.0,8460328586295822.0,1.018,1.254,0.94,0.06,0.066,5.382,0.964,0.817,2.276,71.457,60.658,94.886,730.599,8.744,8.686,8.933,8.811,1.338,1.576,0.273,1458827498.0,1246005456.0,662848016.0,1468499167.0,792239522.0,644181898.0,762366976.0,1367589564.0,1.0374257954165683e+17,2.2142626719208192e+17,1.008,71.759,64.357,97.092,759.856,4964.0,1.119,75.672,92.927,77.478,92.978,2.553,1.299,1.335,1.35,1.335,1.317,1.236,1.326,1.337,1.335,1.294,0.775,46753.0,546470647.0,563434416.0,685458239.0,-0.077,0.051,0.197,0.301,14076.0,49536226.0,-0.115,58092.0,59844.0,20203.0,102035546.0,135312551.0,0.86,0.383,20.105,20.439,19.797,0.592,0.781,-0.045,0.791,0.152,-0.102,0.154,0.077,39.833,-0.22,4.035,94583.0,32830.0,269447360.0,0.478,1.059,60.511,132.644,134.933,115.664,58.392,68.036,122.916,852.399,5.382,0.866,62.913,64.169,94.886,730.599,0.0
2013/04/26,0.0665,8255762.0,1.44,0.536,3.3918116304684e+25,1.146,7125.0,6367.0,5391.0,7524.0,7184.0,7715.0,7351.0,6744.0,6281.0,4131.0,1.03,0.444,171589767.0,187181726.0,119408396.0,189304942.0,202502549.0,183543928.0,8422093390363476.0,0.916,1.279,0.923,0.062,0.066,4.02,1.443,0.867,2.218,63.458,59.691,67.781,674.464,8.658,8.677,8.867,8.79,1.326,1.339,0.236,1504255998.0,1266168283.0,677172306.0,1470691348.0,807198731.0,633368323.0,604884834.0,1289186095.0,1.0028885821690573e+17,2.2596077359187853e+17,1.487,63.758,63.014,69.687,701.799,4960.0,0.961,75.149,93.877,79.56,92.872,2.426,1.206,1.31,1.248,1.283,1.293,1.229,1.237,1.285,1.309,1.287,0.778,46973.0,551615069.0,563910451.0,684622428.0,-0.019,0.04,0.193,0.299,14000.0,49001091.0,-0.101,57588.0,60101.0,19925.0,99254155.0,136179787.0,0.841,0.388,20.13,20.429,19.814,0.58,0.797,-0.004,0.75,0.159,-0.074,0.15,0.079,50.875,-0.02,3.812,94115.0,32045.0,256723131.0,0.395,1.03,61.797,132.794,135.519,116.944,57.414,53.707,115.778,824.092,4.02,0.912,59.617,62.827,67.781,674.464,0.0
2013/04/27,0.0632,8331993.0,1.399,0.548,3.1883745532636e+25,1.142,7060.0,6355.0,5430.0,6978.0,6996.0,7055.0,7178.0,6753.0,6304.0,4103.0,0.984,0.453,171343556.0,185642487.0,118883682.0,183392179.0,204553264.0,182859825.0,8359428864613020.0,0.699,1.3,0.898,0.063,0.065,1.987,1.623,0.905,2.162,56.288,58.766,47.305,630.826,8.722,8.68,8.984,8.864,1.387,1.366,0.232,1473479962.0,1281513098.0,690671853.0,1435339077.0,820227040.0,623205699.0,460344433.0,1214959219.0,9.709633578404992e+16,2.2889247335629446e+17,1.666,56.576,61.743,48.991,656.637,4967.0,0.733,76.223,94.741,80.985,92.353,2.304,1.186,1.317,1.2,1.252,1.277,1.226,1.199,1.25,1.292,1.282,0.779,46733.0,545989240.0,586661859.0,686953849.0,-0.193,-0.026500000000000003,0.185,0.297,14815.0,54868952.0,-0.141,56971.0,59765.0,20504.0,105101039.0,135484836.0,0.814,0.391,20.145,20.355,19.826,0.558,0.803,-0.38,0.458,0.161,-0.197,0.143,0.081,17.845,-1.849,2.323,93106.0,32531.0,264573177.0,0.291,0.997,63.009,129.555,130.763,117.681,56.509,40.564,109.032,798.309,1.987,0.946,56.507,61.557,47.305,630.826,0.0
2013/04/28,0.062,8403323.0,1.351,0.559,2.6917495823071e+25,1.118,7225.0,6497.0,5484.0,7375.0,7190.0,7238.0,7356.0,6942.0,6355.0,4097.0,0.944,0.461,171522991.0,183914196.0,117662900.0,175501576.0,207756279.0,182389055.0,8316441830658456.0,0.375,1.316,0.834,0.064,0.063,0.458,1.59,0.926,2.106,53.856,58.453,43.255,600.305,8.717,8.661,8.868,8.826,1.435,1.373,0.203,1416047678.0,1295714452.0,703845028.0,1405305889.0,832425846.0,611579365.0,426040635.0,1185585743.0,9.350732994480998e+16,2.3113774588238022e+17,1.632,54.162,61.319,44.883,625.022,4933.0,0.431,77.941,95.005,80.499,90.923,2.183,1.185,1.271,1.085,1.184,1.243,1.215,1.087,1.173,1.255,1.271,0.787,51669.0,667431868.0,668831992.0,703609827.0,-0.669,-0.093,0.17,0.295,15759.0,62086958.0,-0.224,56998.0,59360.0,21141.0,111739510.0,134547265.0,0.781,0.395,20.156,20.3,19.838,0.548,0.809,-0.337,0.323,0.163,-0.242,0.133,0.082,22.862,-1.641,1.625,94700.0,33477.0,280179413.0,0.283,0.973,64.19,126.8,126.285,118.185,55.479,37.454,106.332,769.468,0.458,0.963,55.44,61.129,43.255,600.305,0.0
2013/04/29,0.0653,8469754.0,1.298,0.571,2.5729439666973e+25,1.11,7397.0,6597.0,5528.0,7319.0,7208.0,7294.0,7366.0,7044.0,6394.0,4088.0,0.906,0.469,173927589.0,182551960.0,117506806.0,170769087.0,209121891.0,181986009.0,8279726880513602.0,0.063,1.329,0.789,0.065,0.064,0.34,1.539,0.946,2.053,59.686,59.086,49.29,604.245,8.716,8.652,8.783,8.798,1.471,1.375,0.163,1407780331.0,1312014554.0,717728148.0,1426693688.0,845956739.0,600792922.0,489003040.0,1249480838.0,9.023803374707558e+16,2.34262960693904e+17,1.579,60.024,62.094,50.987,629.142,4867.0,0.304,79.513,96.497,82.275,90.682,2.072,1.162,1.219,1.074,1.165,1.23,1.211,1.052,1.143,1.239,1.266,0.788,52257.0,682704733.0,676130246.0,705482927.0,-0.957,-0.18,0.153,0.293,15849.0,62794121.0,-0.29,56672.0,59450.0,21033.0,110597981.0,134332038.0,0.747,0.398,20.159,20.225,19.847,0.545,0.811,-0.462,0.1,0.165,-0.303,0.12,0.083,13.549,-2.25,0.501,94213.0,33042.0,272951085.0,0.254,0.947,65.435,128.68,127.681,119.028,54.517,43.106,112.021,743.019,0.34,0.979,57.896,61.898,49.29,604.245,0.0
2013/04/30,0.0672,8588067.0,1.269,0.582,2.8424289111544e+25,1.111,7302.0,6701.0,5563.0,6856.0,7005.0,6913.0,7115.0,7017.0,6413.0,4062.0,0.865,0.476,170682495.0,180805356.0,116654521.0,164070755.0,211670510.0,181466469.0,8232519887290542.0,-0.273,1.339,0.79,0.066,0.066,0.79,1.515,0.971,2.004,62.959,59.461,51.0,608.659,8.754,8.655,8.888,8.859,1.462,1.414,0.155,1438442206.0,1329181605.0,732046276.0,1459333058.0,860154886.0,590866445.0,515011534.0,1288631499.0,8.728078886088422e+16,2.3777861853913043e+17,1.555,63.322,62.552,52.716,633.73,4801.0,0.163,81.002,97.317,81.763,89.338,1.962,1.13,1.222,1.11,1.172,1.229,1.211,1.065,1.143,1.236,1.265,0.785,52281.0,683323685.0,663589308.0,697273581.0,-0.79,-0.21,0.14,0.291,15507.0,60118962.0,-0.358,55042.0,59611.0,20487.0,104924438.0,131889334.0,0.708,0.4,20.168,20.174,19.857,0.533,0.816,-0.432,0.242,0.166,-0.279,0.106,0.083,24.872,-2.106,1.22,93058.0,31770.0,252333280.0,0.187,0.915,66.718,131.572,131.426,120.03,53.629,45.415,115.49,719.012,0.79,1.0,59.342,62.349,51.0,608.659,0.0
2013/05/01,0.0623,8713902.0,1.259,0.593,2.7025245297222e+25,1.097,7141.0,6797.0,5592.0,6598.0,6838.0,6512.0,6874.0,6969.0,6430.0,4047.0,0.824,0.483,169472010.0,180157243.0,116472732.0,159398354.0,212433097.0,180824133.0,8174341801996358.0,-0.569,1.346,0.729,0.065,0.064,0.03,1.349,0.972,1.955,50.865,58.11,31.618,532.224,8.829,8.678,8.962,8.909,1.452,1.329,0.165,1441241833.0,1340653418.0,745071692.0,1421502321.0,871660747.0,581210149.0,344154392.0,1172287487.0,8.445130922556723e+16,2.3931480636339597e+17,1.387,51.168,60.722,33.107,554.577,4758.0,0.034,82.271,98.087,82.709,88.744,1.861,1.066,1.165,1.101,1.159,1.219,1.208,1.051,1.123,1.223,1.261,0.783,52465.0,688156969.0,629397073.0,682624505.0,-0.543,-0.218,0.13,0.289,15442.0,59614011.0,-0.392,54523.0,59787.0,20200.0,102013327.0,130672620.0,0.67,0.402,20.174,20.156,19.868,0.527,0.821,-0.155,0.194,0.169,-0.18,0.092,0.083,47.343,-0.762,0.971,92308.0,31248.0,244117053.0,0.115,0.881,67.884,128.117,128.912,120.302,52.784,29.947,104.944,696.544,0.03,0.999,54.299,60.529,31.618,532.224,0.0
2013/05/02,0.0555,8832467.0,1.258,0.605,2.7357525845222e+25,1.056,6686.0,6830.0,5618.0,5975.0,6467.0,5855.0,6427.0,6776.0,6425.0,4010.0,0.777,0.488,136656877.0,174556292.0,115875046.0,153535178.0,212861319.0,180279510.0,8125175406674708.0,-0.852,1.35,0.663,0.063,0.06,-1.819,0.953,0.928,1.899,38.792,56.313,3.063,449.258,8.922,8.688,9.186,9.033,1.657,1.456,0.218,1369546291.0,1342316531.0,756362281.0,1327248591.0,879602157.0,579680837.0,49893399.0,1016153031.0,8.400746814429747e+16,2.387322426184096e+17,0.99,39.014,58.321,4.217,468.615,1774.0,-0.166,80.785,97.294,81.227,87.006,1.759,1.089,1.194,1.213,1.211,1.24,1.216,1.172,1.174,1.24,1.267,0.785,54341.0,738231580.0,649330348.0,692834283.0,-0.037,-0.173,0.126,0.287,15273.0,58314583.0,-0.401,54368.0,59456.0,20352.0,103551663.0,130924879.0,0.632,0.404,20.18,20.158,19.88,0.525,0.828,-0.167,0.191,0.171,-0.061,0.08,0.082,62.16,-0.819,0.956,91435.0,31602.0,249672690.0,0.039,0.844,68.893,119.583,119.489,119.632,52.683,3.3,90.831,693.883,-1.819,0.952,48.176,58.146,3.063,449.258,0.0
2013/05/03,0.0513,8943762.0,1.258,0.616,1.5221098464045e+25,0.997,6371.0,6748.0,5638.0,5510.0,6112.0,5363.0,6017.0,6538.0,6412.0,3981.0,0.725,0.493,128012993.0,168494234.0,114874117.0,146811079.0,214027088.0,179636085.0,8067280801254132.0,-1.14,1.351,0.56,0.061,0.056,-3.528,0.407,0.836,1.837,33.157,55.253,-14.423,412.829,8.999,8.7,9.37,9.135,1.657,1.539,0.289,1252412808.0,1336395934.0,766648132.0,1233910285.0,885337757.0,584156510.0,-177617906.0,925726520.0,8.530970697502797e+16,2.3700840639471757e+17,0.442,33.346,56.925,-13.474,430.88,1920.0,-0.415,79.313,96.249,79.948,85.322,1.658,1.141,1.174,1.238,1.225,1.245,1.218,1.228,1.19,1.241,1.268,0.774,49147.0,603852541.0,648023769.0,697136454.0,0.363,-0.114,0.124,0.285,15145.0,57346461.0,-0.408,53071.0,58789.0,20345.0,103482267.0,130348768.0,0.594,0.406,20.188,20.169,19.892,0.52,0.834,-0.191,0.242,0.174,0.017,0.07,0.082,65.582,-0.933,1.212,90641.0,31578.0,249290309.0,-0.033,0.807,69.812,111.139,109.14,118.415,53.116,-17.308,82.669,705.323,-3.528,0.857,44.834,56.759,-14.423,412.829,1.0
2013/05/04,0.0525,9047787.0,1.256,0.628,9.2415673666272e+24,0.942,6261.0,6660.0,5657.0,5584.0,5998.0,5403.0,5838.0,6393.0,6413.0,3965.0,0.672,0.498,123403972.0,162340968.0,113269675.0,138641905.0,217590767.0,179336752.0,8040417653392072.0,-1.461,1.349,0.449,0.059,0.054,-3.8,-0.091,0.721,1.77,36.194,55.491,-14.99,424.688,8.989,8.715,9.359,9.139,1.653,1.534,0.328,1180183943.0,1330034602.0,777227265.0,1200447637.0,891527806.0,587232842.0,-190839978.0,952121964.0,8.621060258252416e+16,2.3529429718848768e+17,-0.058,36.425,57.221,-14.055,443.13,2156.0,-0.725,78.13,93.687,75.567,82.11,1.548,1.154,1.17,1.213,1.213,1.238,1.216,1.228,1.185,1.232,1.265,0.773,49130.0,603436421.0,570251787.0,695403991.0,0.413,-0.085,0.121,0.283,14768.0,54521077.0,-0.418,52516.0,57783.0,20666.0,106767474.0,130198822.0,0.551,0.406,20.196,20.181,19.903,0.515,0.839,0.036,0.213,0.176,0.033,0.06,0.081,52.307,0.181,1.066,89069.0,32271.0,260359833.0,-0.134,0.764,70.757,108.089,105.259,117.387,53.411,-18.521,85.02,713.182,-3.8,0.74,45.967,57.05,-14.99,424.688,1.0
2013/05/05,0.0567,9144543.0,1.249,0.639,8.9496418806838e+24,0.893,6045.0,6635.0,5691.0,5923.0,6064.0,5858.0,5839.0,6339.0,6426.0,3931.0,0.622,0.501,120121955.0,156677032.0,112043053.0,131875284.0,219363143.0,178925624.0,8003594772758006.0,-1.77,1.343,0.308,0.059,0.055,-2.429,-0.384,0.616,1.704,46.394,56.334,-11.814,464.06,8.976,8.714,9.308,9.122,1.587,1.536,0.335,1189526714.0,1324922307.0,788838779.0,1230735405.0,899648583.0,586876525.0,-153368839.0,1045036273.0,8.610601384206976e+16,2.3426022254270285e+17,-0.351,46.662,58.254,-10.843,483.842,2273.0,-1.035,77.112,91.493,73.067,79.896,1.438,1.174,1.18,1.13,1.169,1.215,1.209,1.16,1.147,1.208,1.257,0.777,44252.0,489553848.0,566266094.0,695594955.0,0.252,-0.083,0.114,0.281,14740.0,54314897.0,-0.428,52371.0,56937.0,20786.0,108015296.0,129580967.0,0.506,0.407,20.207,20.184,19.914,0.497,0.842,-0.009,0.342,0.177,0.011,0.052,0.08,39.451,-0.042,1.725,87720.0,33012.0,272454023.0,-0.242,0.718,71.794,110.776,108.861,116.942,53.375,-15.2,93.348,712.21,-2.429,0.632,49.944,58.074,-11.814,464.06,0.0
2013/05/06,0.0565,9234693.0,1.235,0.65,1.9421813395942e+25,0.889,5787.0,6592.0,5717.0,5690.0,5912.0,5759.0,5692.0,6182.0,6421.0,3895.0,0.571,0.504,113608765.0,154224600.0,111427718.0,127189367.0,220905850.0,178437392.0,7959975740877060.0,-2.019,1.336,0.222,0.057,0.056,-1.234,-0.546,0.518,1.638,45.927,56.275,-15.74,461.834,8.971,8.715,9.245,9.103,1.598,1.539,0.318,1228132065.0,1317640987.0,800398114.0,1243561719.0,907489011.0,584672584.0,-218439601.0,1040340141.0,8.546050754774733e+16,2.3291008102670938e+17,-0.513,46.234,58.184,-14.811,481.532,2221.0,-1.307,75.604,90.631,71.36,78.142,1.331,1.205,1.184,1.164,1.182,1.218,1.21,1.182,1.158,1.21,1.257,0.775,43057.0,463477216.0,563745037.0,690660698.0,0.124,-0.084,0.108,0.279,14697.0,54003032.0,-0.424,52086.0,56869.0,20862.0,108807786.0,129563445.0,0.464,0.407,20.216,20.168,19.922,0.479,0.843,0.04,0.263,0.178,-0.054,0.043,0.078,19.397,0.198,1.326,87273.0,32943.0,271318405.0,-0.315,0.675,72.826,111.89,111.83,116.501,53.16,-21.109,92.891,706.495,-1.234,0.533,49.729,57.998,-15.74,461.834,0.0
2013/05/07,0.0552,9319676.0,1.214,0.661,2.41024466772e+25,0.901,5669.0,6486.0,5745.0,5629.0,5826.0,5647.0,5637.0,6046.0,6418.0,3852.0,0.52,0.507,107385253.0,153162096.0,111074400.0,123391118.0,221720162.0,177863084.0,7908819190086198.0,-2.202,1.328,0.126,0.056,0.056,-0.787,-0.655,0.423,1.572,43.034,55.937,-22.315,439.085,8.964,8.701,9.174,9.077,1.598,1.544,0.284,1248340807.0,1306460924.0,811593671.0,1235586467.0,914524664.0,578269060.0,-335401895.0,1007600183.0,8.359877644383155e+16,2.3106987238071795e+17,-0.622,43.353,57.748,-21.459,457.977,2226.0,-1.534,75.447,90.822,70.613,76.812,1.23,1.189,1.16,1.149,1.171,1.211,1.208,1.156,1.147,1.2,1.254,0.771,42922.0,460579832.0,518930088.0,678682575.0,0.102,-0.075,0.103,0.277,14397.0,51821744.0,-0.396,51696.0,57084.0,20768.0,107832355.0,129783525.0,0.427,0.407,20.227,20.151,19.931,0.452,0.844,0.01,0.331,0.178,-0.085,0.034,0.077,20.278,0.047,1.674,88365.0,33433.0,279449517.0,-0.3,0.643,73.825,111.133,111.766,115.935,52.551,-31.705,89.9,690.412,-0.787,0.437,48.444,57.561,-22.315,439.085,0.0
2013/05/08,0.0548,9399490.0,1.186,0.671,2.9566781482803e+25,0.925,5528.0,6335.0,5767.0,5492.0,5708.0,5443.0,5559.0,5895.0,6409.0,3822.0,0.468,0.509,95824364.0,148829775.0,110391224.0,118670332.0,222190271.0,177317549.0,7860378329936218.0,-2.352,1.318,0.078,0.055,0.055,-0.649,-0.726,0.333,1.506,42.115,55.837,-32.995,416.517,8.945,8.694,9.125,9.062,1.606,1.542,0.244,1234463297.0,1287107634.0,822608258.0,1227488556.0,921225015.0,549027958.0,-580598687.0,991312806.0,7.535792474106086e+16,2.2901308065912806e+17,-0.693,42.471,57.623,-32.256,434.638,1940.0,-1.729,75.324,89.003,70.695,75.859,1.137,1.214,1.14,1.174,1.182,1.213,1.209,1.171,1.159,1.201,1.253,0.771,35943.0,322971336.0,497415358.0,676820724.0,-0.01,-0.081,0.096,0.274,14289.0,51046838.0,-0.379,51148.0,56715.0,20457.0,104617382.0,130065267.0,0.395,0.407,20.241,20.14,19.94,0.407,0.846,-0.029,0.437,0.179,-0.068,0.026,0.075,43.743,-0.146,2.222,88978.0,32721.0,267673764.0,-0.243,0.618,74.807,110.364,110.423,115.387,49.826,-53.966,88.376,620.663,-0.649,0.345,48.047,57.431,-32.995,416.517,0.0
