Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,difficulty-btc--sma30,difficulty-btc--ema3,difficulty-btc--std90,difficulty-btc--mom30,difficulty-btc--mom90,difficulty-btc--var90,difficulty-btc--trx7,difficulty-btc--trx30,difficulty-btc--rsi30,difficulty-btc--roc30,difficulty-btc--roc90,hashrate-btc--sma3,hashrate-btc--sma90,hashrate-btc--ema3,hashrate-btc--ema14,hashrate-btc--ema90,hashrate-btc--wma3,hashrate-btc--wma7,hashrate-btc--wma14,hashrate-btc--std7,hashrate-btc--std14,hashrate-btc--std90,hashrate-btc--var7,hashrate-btc--var90,hashrate-btc--trx14,mining_profitability-btc--sma14,mining_profitability-btc--sma30,mining_profitability-btc--sma90,mining_profitability-btc--ema7,mining_profitability-btc--ema14,mining_profitability-btc--ema30,mining_profitability-btc--ema90,mining_profitability-btc--wma7,mining_profitability-btc--wma14,mining_profitability-btc--wma90,mining_profitability-btc--std30,mining_profitability-btc--std90,mining_profitability-btc--var14,mining_profitability-btc--var30,mining_profitability-btc--var90,mining_profitability-btc--trx14,mining_profitability-btc--trx30,mining_profitability-btc--trx90,sentinusd-btc--sma7,sentinusd-btc--sma30,sentinusd-btc--ema30,sentinusd-btc--wma7,sentinusd-btc--wma30,sentinusd-btc--std30,sentinusd-btc--std90,sentinusd-btc--var7,sentinusd-btc--var30,sentinusd-btc--var90,sentinusd-btc--trx30,sentinusd-btc--trx90,sentinusd-btc--rsi14,transactionfees-btc--sma3,transactionfees-btc--sma7,transactionfees-btc--sma30,transactionfees-btc--ema7,transactionfees-btc--ema30,transactionfees-btc--ema90,transactionfees-btc--wma3,transactionfees-btc--wma30,transactionfees-btc--wma90,transactionfees-btc--std90,transactionfees-btc--var3,transactionfees-btc--var30,transactionfees-btc--trx3,transactionfees-btc--trx7,transactionfees-btc--trx14,median_transaction_fee-btc--sma3,median_transaction_fee-btc--sma14,median_transaction_fee-btc--wma3,median_transaction_fee-btc--std90,median_transaction_fee-btc--trx7,median_transaction_fee-btc--trx30,median_transaction_fee-btc--rsi90,confirmationtime-btc--ema90,confirmationtime-btc--wma14,confirmationtime-btc--std90,confirmationtime-btc--var30,confirmationtime-btc--var90,confirmationtime-btc--trx14,confirmationtime-btc--trx30,confirmationtime-btc--trx90,marketcap-btc--sma3,marketcap-btc--sma7,marketcap-btc--sma14,marketcap-btc--sma90,marketcap-btc--ema3,marketcap-btc--ema7,marketcap-btc--ema14,marketcap-btc--ema30,marketcap-btc--ema90,marketcap-btc--wma3,marketcap-btc--wma7,marketcap-btc--wma30,marketcap-btc--trx14,marketcap-btc--trx90,marketcap-btc--rsi14,marketcap-btc--rsi90,transactionvalue-btc--sma30,transactionvalue-btc--ema30,transactionvalue-btc--wma30,transactionvalue-btc--wma90,transactionvalue-btc--std90,transactionvalue-btc--var90,transactionvalue-btc--trx3,mediantransactionvalue-btc--sma7,mediantransactionvalue-btc--sma14,mediantransactionvalue-btc--sma30,mediantransactionvalue-btc--sma90,mediantransactionvalue-btc--ema30,mediantransactionvalue-btc--ema90,mediantransactionvalue-btc--wma30,mediantransactionvalue-btc--std30,mediantransactionvalue-btc--std90,mediantransactionvalue-btc--var30,mediantransactionvalue-btc--var90,mediantransactionvalue-btc--trx14,mediantransactionvalue-btc--trx30,mediantransactionvalue-btc--trx90,size-btc--std14,size-btc--std30,size-btc--trx14,size-btc--trx30,size-btc--trx90,transactions-btc--trx14,sentbyaddress-btc--ema30,sentbyaddress-btc--wma90,sentbyaddress-btc--trx30,sentbyaddress-btc--trx90,top100cap-btc--ema90,top100cap-btc--wma7,top100cap-btc--wma90,top100cap-btc--std14,top100cap-btc--std90,top100cap-btc--mom7,top100cap-btc--mom90,top100cap-btc--var90,top100cap-btc--trx7,top100cap-btc--trx14,top100cap-btc--trx30,top100cap-btc--rsi3,top100cap-btc--rsi30,top100cap-btc--roc14,activeaddresses-btc--sma30,activeaddresses-btc--ema30,activeaddresses-btc--trx14,activeaddresses-btc--trx30,price-btc--sma3,price-btc--sma14,price-btc--ema3,price-btc--ema7,price-btc--ema90,price-btc--wma3,price-btc--wma30,price-btc--std90,price-btc--trx14,price-btc--trx90,price-btc--rsi14,price-btc--rsi30,price-btc--rsi90,bitcoin-price_raw_7d
2016/07/04,10508455195.0,668.624,0.0852,1.5927291168449743e+18,1.608,202546631030.0,209504411068.0,25797191963.0,10245614686.0,42706168935.0,1.6637377828825e+20,0.258,0.223,90.74,5.14,25.595,1.5587918708044257e+18,1.4135661556048737e+18,1.584648332599705e+18,1.5535139851643738e+18,1.4096591462865219e+18,1.574145426002721e+18,1.5833164808558287e+18,1.5592322136022328e+18,1.5178605590404867e+17,1.7162352295097677e+17,2.5674795968243155e+17,5.7597516917267e+33,1.6479878700273e+34,0.28,1.59,1.653,1.387,1.62,1.625,1.593,1.484,1.621,1.602,1.474,0.362,0.457,0.007,0.033,0.052,0.26,0.532,-0.219,999216779.0,1189388390.0,1134207480.0,1032824839.0,1181841038.0,536678412.0,530133841.0,1.3970670487236352e+16,7.200592937302323e+16,7.026047228514573e+16,0.413,-0.161,52.566,0.176,0.178,0.181,0.179,0.177,0.143,0.174,0.189,0.152,0.138,0.001,0.001,-1.047,-0.86,0.781,0.089,0.096,0.087,0.051,-1.271,1.564,55.363,9.727,9.672,1.706,0.525,0.728,-0.049,-0.014,0.025,10610789053.0,10393848954.0,10260352582.0,8120679398.0,10537421526.0,10459556415.0,10390645644.0,9996809050.0,8585617657.0,10571830208.0,10494595653.0,10441554603.0,0.532,0.291,55.779,61.869,6680.0,6653.0,6892.0,6147.0,3174.0,2518948.0,4.077,180.774,184.162,174.374,142.882,172.02,153.756,179.851,48.618,58.76,590.927,863.183,0.652,0.645,0.048,189440.0,197059.0,-0.283,0.138,0.145,-0.271,301312.0,300427.0,0.141,0.042,19.176,19.085,19.098,0.188,0.707,-0.074,-0.417,0.125,-0.061,-0.021,0.02,17.733,47.248,-0.146,455587.0,445508.0,-0.129,0.189,675.3,653.836,670.628,665.987,551.167,672.766,665.897,205.657,0.509,0.261,55.37,59.529,61.142,646.33
2016/07/05,10528996251.0,669.77,0.0867,1.4527224868718305e+18,1.697,203016192957.0,211451668200.0,25750932247.0,14086857800.0,46547412049.0,1.6577762790248e+20,0.252,0.223,92.627,7.068,27.898,1.542830104543521e+18,1.4155652477448284e+18,1.5186854097357678e+18,1.540075118725368e+18,1.4106055933323528e+18,1.5211107340364227e+18,1.5532203319036564e+18,1.5481023814467955e+18,1.731065286993588e+17,1.759963601697357e+17,2.5512948331743952e+17,7.4914675695855e+33,1.6272763314456e+34,0.266,1.592,1.652,1.391,1.639,1.634,1.6,1.488,1.643,1.616,1.48,0.362,0.462,0.008,0.033,0.053,0.232,0.524,-0.214,1016430527.0,1197448791.0,1128944914.0,1046180074.0,1173018414.0,520719990.0,526858502.0,1.3439314878248448e+16,6.77873269995968e+16,6.939497029157786e+16,0.388,-0.161,48.204,0.173,0.177,0.182,0.178,0.176,0.144,0.173,0.188,0.153,0.139,0.001,0.001,-0.937,-0.893,0.644,0.087,0.095,0.086,0.051,-1.301,1.519,55.636,9.731,9.683,1.702,0.485,0.724,-0.05,-0.016,0.024,10539718380.0,10446155568.0,10249182338.0,8165648920.0,10533208889.0,10476916374.0,10409092391.0,10031143708.0,8628329274.0,10530933806.0,10528382478.0,10460223581.0,0.493,0.295,56.027,61.931,6709.0,6637.0,6874.0,6157.0,3163.0,2501401.0,1.562,183.559,182.223,176.115,143.453,172.62,154.362,180.299,45.654,59.243,521.073,877.423,0.608,0.644,0.052,178042.0,183347.0,-0.342,0.12,0.145,-0.313,300296.0,300182.0,0.125,0.042,19.174,19.079,19.098,0.194,0.702,-0.036,-0.38,0.123,-0.061,-0.025,0.019,44.348,47.954,-0.487,456121.0,444266.0,-0.178,0.175,670.614,652.966,670.199,666.932,553.773,670.001,666.932,206.862,0.471,0.266,55.589,59.639,61.197,653.631
2016/07/06,10546232361.0,670.711,0.0882,1.5769473949439716e+18,1.512,203485754884.0,212425296765.0,25662930413.0,14086857800.0,46547412049.0,1.6464649935167e+20,0.256,0.224,92.627,7.068,27.898,1.5407996662202575e+18,1.4195977754998467e+18,1.5478164023398697e+18,1.544991422221182e+18,1.4142614571040366e+18,1.538169379236647e+18,1.5571526477365972e+18,1.5545943268554767e+18,1.6059389134059072e+17,1.7350421554921978e+17,2.5372853841302064e+17,6.4475994839784e+33,1.6094542801302e+34,0.256,1.595,1.652,1.394,1.607,1.618,1.595,1.489,1.615,1.605,1.483,0.36,0.461,0.007,0.032,0.053,0.189,0.513,-0.21,1030864932.0,1199820369.0,1119250808.0,1036744008.0,1158904703.0,516043976.0,525416877.0,1.068286643297152e+16,6.657534639248e+16,6.901572367659149e+16,0.36,-0.161,46.584,0.174,0.177,0.183,0.177,0.176,0.145,0.174,0.188,0.154,0.139,0.001,0.001,-0.723,-0.893,0.519,0.087,0.093,0.087,0.051,-1.262,1.471,55.891,9.744,9.739,1.701,0.45,0.723,-0.035,-0.016,0.024,10527894602.0,10531478071.0,10274893513.0,8211011452.0,10539720625.0,10494245371.0,10427377721.0,10064375234.0,8670480990.0,10534190797.0,10553401676.0,10476622817.0,0.458,0.299,56.248,61.984,6750.0,6619.0,6852.0,6166.0,3161.0,2498635.0,-0.414,181.728,177.736,176.88,143.952,172.513,154.727,179.968,44.502,59.405,495.11,882.228,0.551,0.64,0.056,155830.0,179069.0,-0.372,0.103,0.144,-0.338,299133.0,299870.0,0.109,0.041,19.172,19.076,19.099,0.15,0.698,-0.097,-0.346,0.122,-0.059,-0.027,0.018,51.652,48.178,-1.592,454291.0,440851.0,-0.236,0.159,669.702,654.45,670.455,667.877,556.344,670.05,667.821,207.914,0.436,0.27,55.78,59.732,61.242,659.574
2016/07/07,10080075893.0,640.923,0.0854,1.5006688455628536e+18,1.487,203955316810.0,212912111048.0,25532754856.0,14086857800.0,46547412049.0,1.6298039263581e+20,0.259,0.225,92.627,7.068,27.898,1.5101129091262175e+18,1.4230290423221588e+18,1.5242426239513615e+18,1.539081745333405e+18,1.416160520586648e+18,1.5181039689079442e+18,1.5386260582419274e+18,1.5498156282933883e+18,1.6802539196381664e+17,1.6500760167083702e+17,2.496357256057548e+17,7.0581330861486e+33,1.5579498874678e+34,0.237,1.597,1.655,1.396,1.577,1.601,1.588,1.489,1.584,1.591,1.485,0.353,0.461,0.007,0.031,0.053,0.134,0.499,-0.205,1087451834.0,1213274652.0,1136836036.0,1126983236.0,1171291894.0,514316171.0,527922973.0,2.5917112917294336e+16,6.613028089671142e+16,6.967566623509414e+16,0.342,-0.16,55.57,0.172,0.176,0.185,0.175,0.176,0.145,0.171,0.187,0.155,0.138,0.001,0.001,-0.933,-0.915,0.4,0.087,0.092,0.087,0.051,-1.228,1.421,55.27,9.761,9.833,1.708,0.461,0.729,-0.005,-0.013,0.024,10385101502.0,10510978324.0,10335473960.0,8251125573.0,10309898259.0,10390703001.0,10381070810.0,10065388180.0,8701461098.0,10310281442.0,10440551131.0,10459757508.0,0.416,0.303,49.06,59.725,6853.0,6738.0,6962.0,6221.0,3202.0,2563012.0,2.547,179.284,177.288,177.889,144.453,172.869,155.239,180.041,43.164,59.784,465.793,893.518,0.498,0.635,0.06,137549.0,179017.0,-0.375,0.089,0.143,-0.35,298018.0,299550.0,0.093,0.041,19.171,19.085,19.1,0.13,0.694,0.013,-0.28,0.12,-0.051,-0.029,0.016,73.0,49.086,-0.825,452563.0,437628.0,-0.296,0.141,660.468,658.164,655.689,661.138,558.202,655.66,666.595,208.019,0.394,0.274,48.634,55.543,59.036,655.688
2016/07/08,10140878193.0,644.648,0.0844,1.4978145495727053e+18,1.585,204521194103.0,213155518190.0,25359756131.0,16976318770.0,46547412049.0,1.6077930775493e+20,0.258,0.226,92.627,8.643,27.898,1.5251435966931756e+18,1.4253859492802435e+18,1.5110285867620334e+18,1.5335794525653117e+18,1.4179551146302976e+18,1.5119547891311872e+18,1.5224719428074644e+18,1.543998360260946e+18,1.0051230125281643e+17,1.3112715351101405e+17,2.4840706827510134e+17,2.5256806757842e+33,1.5426517892258e+34,0.212,1.596,1.659,1.399,1.579,1.598,1.587,1.491,1.579,1.589,1.489,0.347,0.462,0.007,0.03,0.053,0.088,0.485,-0.2,1084120719.0,1216156544.0,1130453078.0,1114595325.0,1159977413.0,509360368.0,522862316.0,2.615846675112653e+16,6.486199613335603e+16,6.83462504471945e+16,0.321,-0.16,48.104,0.172,0.174,0.186,0.175,0.176,0.146,0.173,0.186,0.156,0.138,0.001,0.001,-0.468,-0.87,0.299,0.086,0.09,0.085,0.051,-1.199,1.368,55.059,9.764,9.848,1.698,0.46,0.721,0.019,-0.011,0.024,10255728816.0,10446935694.0,10329085332.0,8292476987.0,10225388226.0,10328246799.0,10349045128.0,10070258503.0,8733096639.0,10188169788.0,10348026099.0,10444601317.0,0.371,0.307,49.959,59.918,6919.0,6755.0,6972.0,6243.0,3198.0,2556962.0,1.606,179.23,175.011,179.086,145.401,173.637,155.888,180.485,41.852,59.605,437.904,888.196,0.458,0.629,0.063,100206.0,179439.0,-0.371,0.076,0.142,-0.357,296302.0,299002.0,0.076,0.04,19.173,19.134,19.105,0.134,0.692,0.177,-0.12,0.12,-0.029,-0.028,0.015,93.66,53.254,0.052,451419.0,435096.0,-0.351,0.122,652.094,657.605,650.169,657.016,560.102,647.75,665.477,208.014,0.349,0.278,49.506,55.943,59.222,658.89
2016/07/09,10221044765.0,649.595,0.0873,1.560641106638422e+18,1.32,205099110816.0,213277221761.0,25143050309.0,17337501392.0,46547412049.0,1.58043244709e+20,0.251,0.226,92.627,8.843,27.898,1.5197081672579924e+18,1.4267802552756004e+18,1.5358348467002276e+18,1.5371876731083932e+18,1.421091070498608e+18,1.5297035441038095e+18,1.5303276162754752e+18,1.5451785276719903e+18,9.952379571071728e+16,1.3120547416811018e+17,2.5001423901755693e+17,2.4762464781671e+33,1.5626779927882e+34,0.194,1.564,1.651,1.4,1.514,1.561,1.57,1.487,1.507,1.552,1.487,0.366,0.462,0.009,0.034,0.053,0.011,0.465,-0.196,1064192912.0,1212263421.0,1113665486.0,1061126495.0,1137660565.0,518017362.0,516477869.0,3.150565914561549e+16,6.708549674628864e+16,6.668734738428173e+16,0.296,-0.159,45.019,0.17,0.172,0.187,0.173,0.175,0.146,0.17,0.185,0.156,0.138,0.001,0.001,-0.741,-0.867,0.201,0.086,0.089,0.086,0.051,-1.111,1.315,55.574,9.762,9.839,1.67,0.427,0.697,0.032,-0.009,0.024,10147332951.0,10372483765.0,10309432888.0,8334365544.0,10223216496.0,10301446291.0,10331978413.0,10079986649.0,8765798795.0,10170827763.0,10291553367.0,10432106683.0,0.328,0.311,51.181,60.172,6971.0,6746.0,6953.0,6256.0,3184.0,2534969.0,-0.183,172.532,173.159,178.394,145.827,171.469,155.54,177.966,43.685,58.893,477.098,867.107,0.365,0.615,0.067,111083.0,185188.0,-0.397,0.059,0.141,-0.386,293326.0,297987.0,0.057,0.039,19.175,19.165,19.109,0.135,0.689,0.158,-0.175,0.119,-0.008,-0.026,0.015,70.565,51.998,0.042,449135.0,432596.0,-0.4,0.103,645.055,656.199,649.882,655.161,562.069,646.5,664.527,208.054,0.305,0.282,50.701,56.48,59.468,660.703
2016/07/10,10155909026.0,645.327,0.0845,1.645409993104809e+18,0.78,205677027529.0,213338073546.0,24881495413.0,17337501392.0,46547412049.0,1.5477220349802e+20,0.238,0.227,92.627,8.843,27.898,1.5679552164386445e+18,1.4305343090787645e+18,1.5906224199025183e+18,1.551617315774582e+18,1.4260211567097334e+18,1.5925544570272166e+18,1.5572314641820872e+18,1.5575926585892431e+18,1.2261910582255029e+17,1.3930879888773365e+17,2.528700837137973e+17,3.7588612781804e+33,1.5985819809356e+34,0.194,1.512,1.629,1.395,1.331,1.457,1.519,1.472,1.314,1.448,1.474,0.477,0.478,0.05,0.057,0.057,-0.161,0.431,-0.192,1038806775.0,1198749692.0,1086832840.0,969518136.0,1104466762.0,548926164.0,515318629.0,4.495467034516058e+16,7.532998345615334e+16,6.638832241945242e+16,0.262,-0.159,42.032,0.165,0.169,0.188,0.168,0.174,0.147,0.161,0.183,0.157,0.137,0.001,0.001,-1.827,-0.982,0.093,0.085,0.088,0.085,0.051,-1.042,1.261,54.956,9.75,9.765,1.672,0.432,0.699,0.027,-0.009,0.024,10172610662.0,10311655955.0,10317041899.0,8375308162.0,10189562761.0,10265061975.0,10308502495.0,10084884867.0,8796350669.0,10175115800.0,10237409682.0,10412723109.0,0.285,0.315,50.11,59.86,6980.0,6701.0,6893.0,6256.0,3171.0,2514439.0,-2.175,169.176,172.276,176.96,145.827,168.705,154.949,174.756,47.162,58.893,556.065,867.104,0.227,0.592,0.07,139303.0,202418.0,-0.461,0.038,0.14,-0.452,289480.0,296614.0,0.035,0.038,19.176,19.193,19.114,0.139,0.686,0.163,-0.143,0.118,0.011,-0.022,0.014,72.574,52.229,0.082,445564.0,427198.0,-0.466,0.081,646.523,656.534,647.604,652.702,563.899,646.637,663.14,207.896,0.263,0.285,49.61,55.872,59.156,667.464
2016/07/11,10172943711.0,646.33,0.0869,1.5610945306190264e+18,0.764,206254944242.0,213368499439.0,24573659404.0,17337501392.0,46547412049.0,1.5096618412202e+20,0.222,0.227,92.627,8.843,27.898,1.5890485434540849e+18,1.4338583309551135e+18,1.5758584752607724e+18,1.552880944420508e+18,1.4289898022901573e+18,1.5891241141174067e+18,1.5608289006390013e+18,1.558125362219607e+18,1.1773551649497965e+17,1.3930710671953666e+17,2.517802202237707e+17,3.4654129610849e+33,1.5848319823983e+34,0.192,1.457,1.604,1.389,1.189,1.365,1.47,1.456,1.148,1.348,1.46,0.569,0.496,0.087,0.081,0.061,-0.391,0.385,-0.188,995473225.0,1199623024.0,1077312120.0,944631863.0,1087725600.0,547185896.0,515152555.0,3.855958243918912e+16,7.485310125783578e+16,6.634553885721408e+16,0.228,-0.159,47.304,0.163,0.169,0.19,0.168,0.173,0.147,0.164,0.182,0.157,0.137,0.001,0.001,-1.039,-0.973,0.005,0.086,0.087,0.086,0.051,-0.935,1.207,55.381,9.757,9.809,1.673,0.428,0.7,0.03,-0.008,0.024,10183299167.0,10263725743.0,10328787348.0,8415789278.0,10181253236.0,10242032409.0,10290427990.0,10090566083.0,8826605461.0,10175282325.0,10202731621.0,10391855657.0,0.245,0.318,50.402,59.915,7028.0,6694.0,6868.0,6268.0,3173.0,2517316.0,-2.003,169.301,175.038,178.413,146.62,170.812,155.968,176.329,47.391,59.931,561.489,897.945,0.166,0.575,0.073,140840.0,198349.0,-0.487,0.02,0.138,-0.479,289244.0,296402.0,0.015,0.037,19.178,19.215,19.118,0.149,0.684,0.191,-0.115,0.117,0.026,-0.019,0.013,71.097,52.177,0.613,446051.0,427326.0,-0.499,0.061,647.084,657.138,646.967,651.109,565.711,646.54,661.662,207.734,0.223,0.289,49.883,55.987,59.207,675.134
2016/07/12,10289039251.0,653.631,0.0784,1.5404305327136205e+18,0.78,206832860955.0,213383712385.0,24217777485.0,17337501392.0,46547412049.0,1.4662518658096e+20,0.203,0.227,92.627,8.843,27.898,1.5823116854791508e+18,1.436258137768699e+18,1.5581445039871964e+18,1.551220889526256e+18,1.431439049112651e+18,1.564815108747174e+18,1.5603901442704914e+18,1.555829923856878e+18,9.306947445986786e+16,1.3912650994355675e+17,2.5168034962030723e+17,2.165481769059e+33,1.583574959625e+34,0.185,1.4,1.576,1.383,1.087,1.287,1.426,1.441,1.017,1.258,1.447,0.641,0.512,0.115,0.103,0.065,-0.645,0.331,-0.185,991018278.0,1182003136.0,1073708312.0,951126831.0,1076230766.0,534817711.0,514895751.0,3.816933219385395e+16,7.150749602521549e+16,6.627940865487002e+16,0.196,-0.159,49.004,0.159,0.166,0.189,0.165,0.172,0.147,0.159,0.179,0.158,0.137,0.001,0.001,-1.544,-1.046,-0.088,0.083,0.087,0.082,0.05,-0.959,1.152,53.584,9.764,9.85,1.661,0.432,0.689,0.038,-0.007,0.023,10205963996.0,10229446172.0,10337800870.0,8457568985.0,10235146243.0,10253784119.0,10290242825.0,10103370803.0,8858746863.0,10228152367.0,10209059998.0,10376081704.0,0.211,0.322,52.447,60.289,6972.0,6708.0,6860.0,6287.0,3178.0,2525107.0,-0.813,166.705,175.132,178.596,146.918,170.317,156.126,175.344,47.11,59.99,554.849,899.714,0.104,0.557,0.076,141747.0,198546.0,-0.49,0.004,0.137,-0.477,289236.0,296269.0,-0.003,0.036,19.179,19.229,19.122,0.156,0.682,0.164,-0.161,0.116,0.036,-0.015,0.013,70.41,52.159,0.669,444334.0,425059.0,-0.526,0.042,648.429,657.571,650.299,651.74,567.643,649.813,660.512,207.618,0.189,0.292,51.925,56.836,59.578,668.951
2016/07/13,10383763482.0,659.574,0.0886,1.4872884566331935e+18,0.739,207410777668.0,213391318858.0,24157062651.0,17337501392.0,38903264456.0,1.45890918979e+20,0.182,0.227,92.627,8.843,22.295,1.529604506655279e+18,1.437480380959053e+18,1.522716480310195e+18,1.5426965651405146e+18,1.432666508618597e+18,1.5173034943241943e+18,1.5435334386732393e+18,1.5464061573656768e+18,1.0159328567671214e+17,1.3833338306717362e+17,2.515913319637836e+17,2.5802989236475e+33,1.5824549579828e+34,0.166,1.339,1.538,1.377,1.0,1.214,1.382,1.426,0.907,1.17,1.432,0.697,0.529,0.14,0.122,0.07,-0.91,0.27,-0.183,984788489.0,1160852626.0,1064764404.0,937141695.0,1060300095.0,521862149.0,513102577.0,3.855584559590682e+16,6.80850256679401e+16,6.581856371677619e+16,0.164,-0.159,47.278,0.162,0.164,0.189,0.164,0.171,0.148,0.16,0.178,0.158,0.136,0.001,0.001,-1.087,-1.049,-0.168,0.085,0.087,0.085,0.05,-0.845,1.099,55.357,9.795,10.034,1.67,0.472,0.698,0.075,-0.001,0.023,10281915481.0,10206236332.0,10368857201.0,8500447751.0,10309454863.0,10286278960.0,10302712246.0,10121460653.0,8892263711.0,10317052110.0,10247639326.0,10365758208.0,0.183,0.325,54.109,60.593,6950.0,6718.0,6853.0,6304.0,3180.0,2528263.0,-0.044,170.298,176.013,178.97,147.634,171.982,157.005,176.475,47.481,60.779,563.617,923.518,0.09,0.543,0.079,147255.0,194530.0,-0.464,-0.008,0.135,-0.458,288822.0,296003.0,-0.019,0.035,19.182,19.254,19.128,0.175,0.681,0.218,-0.017,0.116,0.046,-0.01,0.013,88.224,53.821,0.633,439713.0,421043.0,-0.562,0.021,653.178,659.413,654.937,653.698,569.663,655.386,659.713,207.509,0.161,0.295,53.583,57.526,59.878,667.413
2016/07/14,10323646101.0,655.688,0.0855,1.4063964340824182e+18,0.849,207988694381.0,213395122095.0,24210213371.0,17337501392.0,34720617660.0,1.4653360786157e+20,0.162,0.227,92.627,8.843,19.432,1.4780384744764096e+18,1.4379845827286085e+18,1.4645564571963064e+18,1.5245232143327683e+18,1.4320891443430766e+18,1.455699458037763e+18,1.5096558323779638e+18,1.526146877722996e+18,1.3826471818288786e+17,1.575762160624789e+17,2.511578822188596e+17,4.7792830735484e+33,1.5770070450166e+34,0.128,1.288,1.515,1.374,0.962,1.165,1.347,1.413,0.853,1.104,1.421,0.74,0.537,0.151,0.137,0.072,-1.155,0.205,-0.181,904517730.0,1144340385.0,1049613574.0,898426205.0,1038950024.0,531267961.0,513920734.0,1.1870461902647552e+16,7.056141151977677e+16,6.602863031045018e+16,0.129,-0.16,45.191,0.163,0.165,0.188,0.166,0.172,0.148,0.166,0.177,0.159,0.136,0.001,0.001,0.258,-0.906,-0.221,0.084,0.087,0.085,0.05,-0.732,1.047,54.706,9.804,10.078,1.669,0.437,0.696,0.107,0.004,0.024,10332149611.0,10241032076.0,10376005200.0,8542084072.0,10316550482.0,10295620745.0,10305503427.0,10134504876.0,8923722665.0,10337917420.0,10276991768.0,10352325364.0,0.16,0.328,52.847,60.297,6942.0,6692.0,6812.0,6309.0,3162.0,2500058.0,-0.726,171.858,175.571,179.551,148.107,173.076,157.707,177.118,47.528,61.392,564.732,942.235,0.098,0.531,0.082,147351.0,186280.0,-0.424,-0.018,0.134,-0.426,288362.0,295717.0,-0.033,0.034,19.185,19.281,19.134,0.196,0.683,0.23,0.083,0.117,0.059,-0.004,0.012,92.871,54.988,1.273,437183.0,419568.0,-0.584,0.001,656.298,659.739,655.312,654.196,571.554,656.641,658.721,207.26,0.138,0.298,52.313,56.911,59.586,662.495
2016/07/15,10375223239.0,658.89,0.087,1.3935980550471427e+18,0.824,208566611094.0,213397023713.0,24238699401.0,17337501392.0,34720617660.0,1.468786371662e+20,0.142,0.226,92.627,8.843,19.432,1.4290943152542505e+18,1.4395470584906634e+18,1.4290772561217244e+18,1.5070665264280182e+18,1.4312431863365727e+18,1.4134792483231288e+18,1.4759455031624563e+18,1.5059019261813002e+18,1.6758400873550816e+17,1.3906480405316837e+17,2.4826762677964982e+17,7.0210999959657e+33,1.54092036267e+34,0.077,1.237,1.477,1.37,0.927,1.12,1.313,1.4,0.816,1.042,1.409,0.762,0.548,0.16,0.145,0.075,-1.379,0.139,-0.179,960326363.0,1149391625.0,1074061770.0,1029436929.0,1057286814.0,539042762.0,520632188.0,4.544586901732915e+16,7.264177484044365e+16,6.776446887046682e+16,0.108,-0.16,56.864,0.168,0.164,0.187,0.167,0.171,0.149,0.169,0.175,0.159,0.135,0.001,0.001,0.648,-0.749,-0.259,0.087,0.086,0.087,0.05,-0.598,0.997,54.957,9.823,10.177,1.673,0.458,0.7,0.144,0.011,0.024,10360877607.0,10274509939.0,10360722817.0,8583716961.0,10345886860.0,10315521369.0,10314799402.0,10150035093.0,8955623777.0,10359454233.0,10310539559.0,10343089740.0,0.142,0.331,53.842,60.465,7079.0,6919.0,7023.0,6400.0,3271.0,2675449.0,6.108,176.419,177.824,181.108,149.321,175.89,159.004,179.515,49.203,62.438,605.24,974.613,0.156,0.526,0.086,149257.0,181050.0,-0.38,-0.027,0.133,-0.388,287953.0,295440.0,-0.046,0.033,19.189,19.304,19.141,0.212,0.686,0.079,0.248,0.118,0.07,0.001,0.013,93.834,55.297,1.34,433667.0,417782.0,-0.596,-0.018,658.051,658.642,657.101,655.369,573.474,657.937,658.001,207.044,0.12,0.301,53.295,57.3,59.75,659.521
