bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-difficulty_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-3,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-90,difficulty-btc-rsi-90,difficulty-btc-roc-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-30,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-30,mining_profitability-btc-roc-90,sentinusd-btc-wma-90,sentinusd-btc-std-14,sentinusd-btc-std-30,sentinusd-btc-std-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-3,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-sma-7,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-ema-7,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-wma-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-rsi-90,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-30,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-wma-90,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-30,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-sma-90,transactionvalue-btc-ema-14,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-30,transactionvalue-btc-wma-90,transactionvalue-btc-std-14,transactionvalue-btc-std-30,transactionvalue-btc-std-90,transactionvalue-btc-var-14,transactionvalue-btc-var-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-mom-90,mediantransactionvalue-btc-var-90,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-30,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-30,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-7,size-btc-ema-30,size-btc-ema-90,size-btc-wma-14,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-sma-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-7,top100cap-btc-sma-90,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-30,top100cap-btc-mom-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90
3276694014,274.025,0.583,0.0274,510929738,251.434,21.453,428268985,399541944,309344002,165425623,483584733,443239380,399669288,329388505,203280080,494492826,450461279,422721003,360678309,228671776,241410741,473536972,1.456978650371766e+16,2.435,99.993,1266.0,3975400937894100.0,3742044300332700.0,3027480801451200.0,1586854071859000.0,4022727093023783.0,3677213368213565.0,1948074744402000.0,4039038397539600.0,3967454677866543.0,3858608297884900.0,3445661058787984.0,2199370000131000.0,1566119450957000.0,2307081243897418.0,6.1318253366643e+29,1.3306559664858e+30,3.102,2.586,259.483,259.838,293.692,584.527,255.879,259.401,310.251,748.548,255.326,259.221,257.447,276.595,422.653,54.599,599.547,-926.324,89864.0,-1.487,-1.861,-0.859,40.992,-78.652,119713925,213269555,165506409,121051114,6848092885487092.0,3663343027579903.0,0.216,0.485,0.113,0.509,0.13,0.547,0.218,1.361,0.24,0.025,0.022,0.053,0.025,0.025,0.026,0.024,0.051,0.033,-0.02,-3.122,-0.587,0.183,43.113,46.133,-54.935,-41.807,7.334,7.621,7.698,7.577,-0.095,3003277968,2674996750,2437885276,2061537776,3034881936,2769316643,2517998317,2188225667,1706748830,3088531989,2827376805,2605127539,2310287296,1791917804,932743554,892899228,1840712791,2191255225,2.1750263436125542e+17,1.993172579725691e+17,1.071,0.38,86.758,75.643,128.185,201.877,3190,2202,4000,3384,2503,3660,2584,3569.0,3017.0,2434.0,3185030,2275575,1480580,0.177,100.901,69.384,155.849,84.874,223.547,1940.0,1.364,0.043,1.193,0.924,0.93,1.999,1.471,1.123,0.95,1.495,1.125,0.945,1.403,0.898,0.492,0.838,-0.13,142418,136314,131991,133185,161177,137010,132248,144876,136917,132574,45283,512629863,-0.001,-0.059,52126,51595,52451,-0.058,0.043,50793,51900,19981,99808079,0.288,0.049,21.143,20.062,20.911,20.517,20.177,21.434,21.278,21.072,20.631,20.089,1.085,1.635,0.87,0.363,0.294,0.052,76.986,61.973,4.226
3565822945,298.115,0.539,0.0298,510929738,292.331,21.453,445411978,416913265,320065619,170687145,497257236,460161969,414504015,341100842,210041611,510929738,471126467,437572709,373683840,236265273,250490181,473536972,1.5686332682616384e+16,2.455,99.993,1266.0,3923244325802740.0,3773313084664200.0,3088347378459400.0,1621939240416300.0,3773970523876631.0,3656946779749020.0,1982737144628900.0,3813944905957257.5,3861535244428200.0,3829697585137808.0,3477772875128518.0,2241971316238043.2,1495227359535600.0,2327791355874551.0,5.5892621417595e+29,1.3546531491211e+30,3.064,2.596,264.8,263.111,292.575,572.871,274.105,267.634,309.095,738.522,271.749,267.344,262.23,276.507,416.231,44.421,580.732,-1049.0,84312.0,-1.411,-1.851,-0.864,42.911,-78.207,123565481,155312741,170591237,125870365,7275342517941048.0,3960837180457320.0,0.232,0.594,0.118,0.524,0.139,0.574,0.235,1.702,0.264,0.027,0.024,0.053,0.028,0.026,0.028,0.026,0.05,0.033,-0.017,-3.149,-0.653,0.174,44.077,46.61,-51.484,-36.151,7.424,7.664,7.765,7.645,-0.094,3270162320,2847181562,2548583347,2132014542,3300352441,2968443219,2657708267,2277102911,1747607602,3369804477,3050083354,2755519228,2407337952,1835575805,1049877575,978955534,2114302990,2489120378,2.7556073071513286e+17,2.3958848438650112e+17,1.136,0.39,88.512,77.442,145.661,231.18,3304,2254,4211,3526,2570,3815,2659,2828.0,3112.0,2520.0,1999428,2420703,1587029,0.192,109.034,72.297,176.244,89.796,262.171,2563.0,1.597,0.059,1.352,1.005,0.959,2.273,1.688,1.25,0.997,1.749,1.265,0.992,1.601,1.124,0.641,0.888,-0.123,160058,143642,135218,134487,178313,142992,134390,157331,143223,134696,49387,609763888,0.042,-0.056,52412,51760,52574,-0.058,0.043,51207,52601,21037,110636411,0.338,0.052,21.235,20.072,20.983,20.577,20.205,21.449,21.355,21.141,20.704,20.12,1.12,1.682,0.937,0.391,0.313,0.06,76.972,61.968,4.565
4007937903,334.983,0.341,0.0335,510929738,361.736,21.443,462554971,426741879,330787235,175948667,504093487,472853912,427360778,352057545,216654537,510929738,487505907,450108238,385997654,243743132,258824355,473536972,1.6747511635901056e+16,2.474,99.993,1266.0,3688997757314000.0,3734612887365500.0,3147052516241387.0,1656156730353100.0,3626120646106409.0,3633123311560600.0,2015606015479600.0,3591458127223980.0,3755290341725463.0,3790358609627409.0,3502929222862500.0,2282769811357200.0,1411201101995313.0,2345331556666286.0,4.978721375682e+29,1.3751450276737e+30,3.013,2.603,301.834,280.062,293.051,562.804,317.92,291.159,312.491,730.241,320.217,292.001,276.58,280.969,411.591,61.717,563.35,-906.047,79341.0,-1.263,-1.835,-0.869,45.995,-71.467,127002795,159385685,172458725,129227034,7435502988641720.0,4174906549515527.0,0.248,0.488,0.121,0.433,0.144,0.447,0.24,2.01,0.29,0.03,0.026,0.053,0.031,0.028,0.031,0.028,0.05,0.033,-0.013,-3.115,-0.712,0.166,45.538,47.333,-45.753,-27.99,7.499,7.698,7.808,7.691,-0.093,3616818288,3079429065,2687813704,2216968148,3654145172,3228316890,2837738885,2388769685,1797285191,3738692269,3340272439,2950099836,2528365266,1888342776,1217477833,1094361898,2548608181,2934701749,3.705630685094584e+17,2.9940699067751475e+17,1.215,0.4,90.503,79.755,174.642,273.444,3433,2304,4385,3654,2635,3957,2730,2847.0,3146.0,2597.0,2026370,2474648,1685656,0.209,118.774,75.595,198.767,95.408,296.773,3373.0,1.868,0.08,1.404,1.033,0.968,2.079,1.662,1.266,1.008,1.768,1.297,1.004,1.604,1.099,0.644,0.89,-0.115,173481,148837,137282,135806,183623,146641,135823,164785,147373,136126,49924,623109869,0.091,-0.054,52359,51833,52607,-0.056,0.043,51662,53202,21601,116653680,0.391,0.056,21.329,20.081,21.044,20.633,20.233,21.448,21.407,21.201,20.772,20.15,1.15,1.677,0.808,0.412,0.331,0.067,76.623,61.857,3.916
3493449232,291.892,0.233,0.0292,510929738,308.6,21.464,479697964,435313376,341508851,181210189,507511612,482372868,438503306,362307364,223122124,510929738,499599599,461333286,397619751,251105353,266483195,473536972,1.7753323363571648e+16,2.493,99.993,1266.0,3696794490104700.0,3785283387746600.0,3225059810403227.0,1696976827813754.0,3856509696677456.0,3693626702985700.0,2061128932661372.0,3790408622191200.0,3825766677133600.0,3837330057611813.0,3563564463572600.0,2336192712827390.0,1350351930676300.0,2384919090683800.0,4.5586258417033e+29,1.421959767277e+30,2.962,2.608,320.889,287.746,292.354,552.517,313.26,295.52,312.24,720.974,323.601,299.135,282.28,281.972,406.004,63.518,547.507,-925.817,74941.0,-1.11,-1.817,-0.873,44.108,-75.0,128922060,150497225,170654310,130313285,7280723351769368.0,4245388033567420.0,0.265,0.371,0.123,0.333,0.146,0.32,0.24,2.252,0.315,0.031,0.027,0.053,0.03,0.028,0.031,0.029,0.049,0.034,-0.018,-3.055,-0.766,0.158,44.144,46.588,-52.857,-37.888,7.52,7.718,7.822,7.707,-0.092,3689070027,3232985834,2785596264,2284622932,3573797202,3294599975,2925166932,2460039333,1834563522,3677007741,3443777481,3057517906,2610718884,1929085648,1267108376,1154908114,2029643516,2408735315,4.013909090571315e+17,3.3345318790596454e+17,1.294,0.412,74.884,71.169,138.655,222.062,3503,2332,4344,3682,2667,3999,2769,2630.0,3106.0,2618.0,1728630,2412080,1714005,0.225,120.985,76.4,189.209,96.104,72.492,3397.0,2.073,0.099,1.388,1.052,0.975,1.825,1.582,1.253,1.009,1.723,1.299,1.006,1.592,1.106,0.633,0.887,-0.108,183488,152942,138828,136249,181218,148406,136662,168141,149742,136965,50561,639092406,0.139,-0.051,52546,51954,52687,-0.052,0.043,51541,53593,21076,111050869,0.44,0.06,21.419,20.088,21.1,20.686,20.26,21.455,21.441,21.257,20.837,20.18,1.175,1.599,0.593,0.432,0.345,0.075,76.851,62.002,2.842
3759506481,314.01,0.341,0.0314,510929738,309.128,21.431,496840956,443884872,352230467,186444826,509220675,489512086,448160164,371895904,229447566,510929738,507407543,471415468,408550131,258351937,273581562,471117410,1.871171777969148e+16,2.51,99.993,1183.0,4125738010982900.0,3876037386865861.0,3324589673038885.0,1746151217916900.0,4334277107020800.0,3842749078236200.0,2121588615841700.0,4348033635820900.0,4069005148245573.0,3974231541560821.0,3665950573699200.0,2404655738971355.0,1363341958135700.0,2456236060626764.0,4.6467532370329e+29,1.5082738963808e+30,2.922,2.613,326.488,292.892,290.461,543.379,311.194,298.922,312.04,711.922,317.72,304.48,287.392,283.054,400.655,62.861,535.876,-822.395,71791.0,-0.956,-1.796,-0.878,44.132,-72.68,130580415,144522772,167514341,131258786,7015263608053660.0,4307217249246692.0,0.281,0.305,0.126,0.337,0.15,0.305,0.244,2.464,0.342,0.031,0.028,0.053,0.031,0.029,0.031,0.03,0.049,0.034,-0.016,-2.961,-0.815,0.149,45.037,47.021,-49.414,-33.849,7.552,7.716,7.819,7.706,-0.091,3753631206,3405221495,2894146919,2361002243,3666651842,3410826602,3036412205,2543875923,1876869960,3712225969,3575407643,3187372602,2705872661,1975087718,1335431486,1229052798,2291379341,2663333395,4.458443134318766e+17,3.7764269492457165e+17,1.375,0.425,77.007,72.706,156.075,242.967,3582,2352,4314,3710,2699,4039,2808,2436.0,3043.0,2645.0,1484015,2314626,1749139,0.241,122.982,76.829,177.366,96.198,38.543,3400.0,2.211,0.118,1.432,1.076,0.982,1.698,1.547,1.257,1.016,1.713,1.316,1.014,1.585,1.072,0.628,0.887,-0.1,187859,154019,140269,136382,173576,148551,136969,167835,150505,137282,50648,641310521,0.181,-0.048,52812,52070,52762,-0.045,0.043,51676,53862,21233,112705172,0.482,0.064,21.436,20.093,21.144,20.734,20.285,21.444,21.444,21.302,20.897,20.21,1.194,1.551,0.478,0.445,0.357,0.083,75.646,61.63,2.283
4031895613,336.63,0.13,0.0337,510929738,346.545,21.412,510929738,452456369,362952084,191557264,510075207,494866499,456529440,380865829,235633987,510929738,510929738,480354783,418788794,265483473,280364526,460119399,1.965106680091749e+16,2.527,99.993,905.563,4600679519353595.0,3999633033639600.0,3417258265539300.0,1795830466320200.0,4618686200234470.0,3984128573597700.0,2182720630734103.2,4736712277053515.0,4300899300130400.0,4111172595771791.0,3767789645983600.0,2474039125246767.0,1401455818471000.0,2527728301486200.0,4.9101960278158e+29,1.5973525915336e+30,2.89,2.619,321.424,302.916,290.95,536.717,328.87,310.827,314.266,703.892,327.748,317.894,296.777,286.673,396.329,69.943,530.565,-599.567,70375.0,-0.778,-1.771,-0.882,45.807,-63.372,135095674,144596176,172101322,138123789,7404716237890232.0,4769545270669448.0,0.299,0.235,0.127,0.234,0.149,0.218,0.244,2.592,0.366,0.031,0.03,0.053,0.032,0.03,0.032,0.031,0.048,0.034,-0.014,-2.83,-0.859,0.141,45.953,47.461,-46.913,-30.082,7.574,7.7,7.805,7.694,-0.09,3761617109,3586182313,3017761492,2445384720,3849273727,3566093855,3169143326,2639877194,1924233162,3851358172,3732076172,3339072428,2813672234,2026425976,1424219197,1316708934,2531474314,2919636805,5.071000806273352e+17,4.3343060423299686e+17,1.46,0.438,78.896,74.133,168.718,262.496,3740,2396,4606,3890,2782,4227,2900,2430.0,3141.0,2785.0,1476744,2466321,1938647,0.259,127.142,77.835,176.515,97.842,90.529,3498.0,2.32,0.138,1.402,1.073,0.976,1.386,1.401,1.205,1.003,1.582,1.276,1.002,1.591,1.116,0.633,0.89,-0.093,185695,153725,141041,136338,165552,148095,137068,166163,150583,137394,50623,640681655,0.216,-0.045,53046,52203,52855,-0.036,0.043,51866,54320,21664,117331163,0.522,0.068,21.441,20.099,21.18,20.778,20.31,21.427,21.438,21.337,20.953,20.239,1.215,1.519,0.533,0.453,0.369,0.09,74.923,61.408,2.553
4421853321,369.033,0.131,0.0369,510929738,321.435,21.349,510929738,461027865,373673700,196669702,510502472,498882309,463782813,389257049,241684443,510929738,510929738,488151232,428335739,272502649,286622691,460119399,2.053814178231471e+16,2.542,99.993,905.563,4854509464564659.0,4092367746426500.0,3503384187481470.0,1845006080947700.0,4733537391558084.0,4099363241502276.0,2241306739572500.0,4860566808817565.0,4475494935000700.0,4224340002337403.0,3860120634199300.0,2541128314621744.0,1424902146030600.0,2590378734422009.0,5.0758653144062e+29,1.6775154969364e+30,2.861,2.624,325.703,313.03,289.631,529.294,325.152,313.479,314.728,695.486,327.754,322.524,301.852,288.639,391.597,72.13,523.664,-668.147,68556.0,-0.61,-1.743,-0.886,44.873,-67.518,141208405,172881120,186292642,149667081,8676237091206589.0,5600058796566768.0,0.319,0.201,0.127,0.183,0.149,0.166,0.244,2.651,0.389,0.034,0.032,0.052,0.035,0.032,0.035,0.033,0.048,0.034,-0.012,-2.652,-0.895,0.133,47.254,48.086,-43.276,-23.873,7.668,7.701,7.822,7.713,-0.088,4071085138,3793879930,3167100796,2541442592,4135563524,3780033721,3336171325,2754843395,1979125912,4181476278,3940993924,3526284672,2941186337,2085621757,1550187419,1426296186,2881736153,3301575317,6.007702588281723e+17,5.085802025149676e+17,1.552,0.453,81.185,75.953,187.111,294.71,3913,2462,4960,4108,2881,4454,3007,2742.0,3320.0,2956.0,1879075,2755722,2184886,0.278,131.02,79.131,175.429,99.392,116.707,3580.0,2.402,0.157,1.398,1.073,0.966,1.176,1.287,1.163,0.993,1.468,1.242,0.993,1.59,1.124,0.632,0.889,-0.088,185685,158044,143431,136581,170420,150477,138122,170337,153421,138464,51342,659003567,0.252,-0.042,53296,52477,53091,-0.022,0.044,52122,54882,22313,124467914,0.562,0.072,21.429,20.105,21.203,20.815,20.333,21.384,21.415,21.358,21.001,20.266,1.235,1.495,0.557,0.451,0.381,0.096,72.579,60.688,2.677
4806496366,400.994,0.134,0.0401,510929738,420.269,21.361,510929738,469599361,384395316,201782140,510716105,501894166,470069070,397106900,247601922,510929738,510929738,494804816,437190967,279409463,292389759,460119399,2.137294272388315e+16,2.556,99.993,905.563,4712912210345404.0,4120243317006700.0,3570006388296840.0,1888978357073719.2,4560395073132234.0,4137748509929500.0,2288470388256800.0,4626938453888425.0,4510971680359973.0,4263658003441400.0,3917144412729895.0,2597001867891165.0,1396800662821600.0,2626890317629200.0,4.8776302291474e+29,1.7251381852135e+30,2.827,2.628,362.75,337.149,291.346,523.362,372.711,340.177,321.537,689.438,375.037,349.333,319.617,297.068,389.201,97.658,516.325,-533.809,66648.0,-0.377,-1.708,-0.891,49.099,-55.95,146960305,184972794,196314897,159358594,9634884697668968.0,6348790400450534.0,0.342,0.132,0.128,0.158,0.149,0.133,0.243,2.657,0.41,0.037,0.034,0.052,0.037,0.034,0.038,0.035,0.048,0.035,-0.008,-2.424,-0.923,0.125,48.519,48.695,-40.478,-16.929,7.745,7.693,7.823,7.717,-0.087,4420081767,4012423123,3343709936,2648470029,4471029945,4036649382,3532214664,2887208103,2041265922,4549181892,4194148033,3744870748,3087318838,2152464985,1709403427,1555626163,3210823105,3690528286,7.305150189253518e+17,6.049931898320174e+17,1.653,0.47,83.06,77.531,201.221,330.702,4060,2520,5189,4274,2964,4633,3099,2619.0,3405.0,3078.0,1714850,2897933,2368249,0.298,135.148,81.058,178.766,101.613,173.377,3709.0,2.471,0.177,1.394,1.07,0.959,1.008,1.182,1.12,0.982,1.349,1.205,0.983,1.594,1.131,0.635,0.891,-0.082,180571,161495,146191,136594,173707,152612,139121,173740,156010,139496,51387,660146427,0.29,-0.038,53751,52845,53426,-0.002,0.044,52395,55630,23346,136261525,0.606,0.077,21.416,20.112,21.224,20.85,20.356,21.366,21.398,21.374,21.047,20.294,1.256,1.522,0.649,0.443,0.394,0.102,72.75,60.778,3.134
4937365088,411.755,0.117,0.0412,510929738,408.954,21.328,510929738,478170858,394095837,206894577,510822922,504153059,475517159,404450309,253389347,510929738,510929738,500315532,445354478,286203915,297694270,460119399,2.215546962562281e+16,2.568,99.993,905.563,4477166942068800.0,4145325914759583.0,3622953517797200.0,1930432955285200.0,4378127280875303.0,4145496640421341.0,2330391027825159.0,4368412093024900.0,4487037816131900.0,4273740159656300.0,3957522032105500.0,2647702552100900.0,1366940992178300.0,2653313270762900.0,4.6713191902437e+29,1.7600178282016e+30,2.786,2.629,383.553,353.81,295.753,516.852,390.832,357.371,327.177,683.273,398.139,367.284,334.345,304.655,386.687,111.285,507.071,-585.954,64280.0,-0.121,-1.667,-0.895,48.657,-58.895,165763931,417282231,340320892,239795637,2.895457741308961e+16,1.4375486855605162e+16,0.374,0.128,0.128,0.138,0.148,0.125,0.243,2.617,0.429,0.039,0.035,0.052,0.039,0.036,0.04,0.037,0.048,0.035,-0.007,-2.157,-0.943,0.117,48.945,48.899,-39.543,-14.923,7.806,7.705,7.841,7.739,-0.086,4721904925,4208357715,3527769639,2759247978,4704197517,4261828309,3719568054,3019476296,2104916453,4807823553,4425383524,3957358101,3234989487,2221283222,1851711474,1681537139,3323338472,3818071748,8.572088455293459e+17,7.068917873051177e+17,1.759,0.487,83.634,78.026,205.904,341.114,4551,2695,6827,5125,3283,5498,3428,6798.0,5865.0,4389.0,11552520,8598807,4815807,0.326,138.723,83.182,183.01,104.008,191.203,3849.0,2.53,0.198,1.375,1.054,0.957,0.86,1.08,1.075,0.97,1.219,1.163,0.971,1.61,1.162,0.648,0.893,-0.078,172841,166449,148130,137104,174182,154096,139923,175622,157908,140354,52010,676269804,0.325,-0.035,54089,53019,53574,0.019,0.045,52766,56196,23903,142843218,0.649,0.082,21.398,20.121,21.238,20.881,20.377,21.342,21.376,21.381,21.087,20.32,1.278,1.54,0.764,0.425,0.409,0.108,71.486,60.393,3.716
5018118744,418.345,0.127,0.0418,510929738,416.564,21.35,510929738,486742354,402202454,212007015,510876330,505847229,480238836,411319950,259049575,510929738,510929738,504683383,452892149,292886007,302560556,460119399,2.2885722487533664e+16,2.578,99.993,905.563,4489389121067300.0,4196682024532493.0,3706070553273325.0,1979364820782300.0,4631591200376176.0,4244104437682103.0,2386537491386739.0,4572356181929020.0,4611451233508186.0,4372370720338600.0,4038947941917100.0,2712639302971089.0,1360550648990300.0,2706499124665100.0,4.6277451711701e+29,1.8312843779533e+30,2.747,2.63,415.262,361.642,301.497,510.523,403.698,372.169,332.944,677.411,414.645,382.973,348.759,312.45,384.483,117.847,497.613,-569.616,61905.0,0.144,-1.62,-0.899,48.976,-57.76,175737976,427944754,360949517,257663281,3.2571138374921024e+16,1.6597591534964304e+16,0.41,0.126,0.129,0.132,0.148,0.125,0.243,2.546,0.447,0.041,0.036,0.052,0.041,0.037,0.041,0.039,0.047,0.035,-0.007,-1.865,-0.956,0.109,49.212,49.024,-39.678,-13.676,7.766,7.705,7.832,7.732,-0.085,4920660066,4352669264,3716049165,2871709820,4861158130,4450900918,3892708146,3148420970,2168942877,4955930463,4627823782,4156071315,3380723085,2290943890,1973022795,1800847464,3373855250,3896873323,9.732047376820111e+17,8.107628972678682e+17,1.868,0.507,83.981,78.325,205.189,347.549,4922,2832,7736,5675,3511,6085,3669,7669.0,6658.0,4943.0,14701891,11080958,6109092,0.358,145.889,86.134,197.437,108.123,265.63,4284.0,2.607,0.22,1.363,1.035,0.95,0.719,0.976,1.024,0.955,1.075,1.114,0.956,1.632,1.186,0.666,0.898,-0.074,161101,167291,147597,136957,159980,151726,139427,169078,155924,139920,52157,680097483,0.348,-0.031,54098,52886,53419,0.033,0.046,53044,56476,23908,142899759,0.682,0.087,21.385,20.13,21.253,20.911,20.398,21.344,21.364,21.385,21.126,20.347,1.301,1.577,0.791,0.402,0.423,0.113,71.823,60.561,3.85
5439031727,453.251,0.151,0.0453,542721010,409.028,21.373,515471348,497584656,411368779,217472689,526798670,515065674,488569793,419797437,265284112,526825374,518877556,512147204,461957863,300154446,308430707,491910671,2.378237531226236e+16,2.586,99.994,968.131,4750868457364099.0,4291215782207700.0,3800357857585671.0,2031679624942600.0,4901640981986531.0,4367782614470740.0,2447749651215500.0,4913507003193828.0,4757281263545112.0,4502371885547200.0,4133504084518600.0,2782800312703278.0,1361705263678000.0,2768569208929095.0,4.6356030628206e+29,1.9162438661576e+30,2.714,2.631,411.515,375.989,305.238,504.555,406.363,381.384,337.853,671.513,411.527,394.819,360.516,319.387,382.252,119.907,489.388,-537.103,59875.0,0.394,-1.57,-0.902,48.666,-56.768,183214307,414532955,368003061,267235021,3.385656313890317e+16,1.7853639066251372e+16,0.447,0.132,0.13,0.142,0.148,0.138,0.242,2.456,0.463,0.043,0.039,0.052,0.043,0.039,0.043,0.041,0.047,0.035,-0.004,-1.541,-0.962,0.102,50.624,49.686,5.122,-7.495,7.774,7.701,7.83,7.733,-0.084,5131505186,4630609620,3931797727,2996199117,5150094929,4697933620,4098884623,3296202309,2240812962,5215116293,4899414397,4385802324,3546356757,2368903776,2127898304,1941030823,3734678920,4304921447,1.1319877985360772e+18,9.4190016385737e+17,1.981,0.527,85.622,79.773,219.126,379.586,5196,2932,8109,5988,3665,6447,3838,7661.0,6878.0,5192.0,14674618,11825704,6739236,0.393,152.185,88.568,203.943,111.158,219.112,4524.0,2.678,0.244,1.329,1.021,0.942,0.631,0.894,0.982,0.942,0.942,1.071,0.943,1.647,1.237,0.678,0.902,-0.072,156268,169878,147499,136538,155029,150981,139444,165463,155445,139991,51437,661432717,0.363,-0.028,53820,52848,53357,0.043,0.046,53117,56800,24048,144576355,0.709,0.092,21.372,20.139,21.269,20.941,20.42,21.358,21.361,21.387,21.162,20.375,1.324,1.504,0.802,0.381,0.438,0.117,72.175,60.735,3.899
