Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-transactionfees_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,bitcoin-mining_profitability_raw,top100cap-btc_raw,difficulty-btc-sma-7,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-7,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,difficulty-btc-std-90,difficulty-btc-mom-90,difficulty-btc-var-90,difficulty-btc-trx-14,difficulty-btc-trx-30,difficulty-btc-trx-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-mom-90,hashrate-btc-trx-30,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-ema-3,mining_profitability-btc-ema-7,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-90,mining_profitability-btc-mom-90,mining_profitability-btc-var-90,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,mining_profitability-btc-rsi-30,mining_profitability-btc-roc-90,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-90,transactionfees-btc-sma-3,transactionfees-btc-sma-90,transactionfees-btc-ema-7,transactionfees-btc-ema-90,transactionfees-btc-wma-3,transactionfees-btc-std-90,transactionfees-btc-mom-90,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-sma-3,median_transaction_fee-btc-ema-3,median_transaction_fee-btc-wma-3,median_transaction_fee-btc-wma-7,median_transaction_fee-btc-std-90,median_transaction_fee-btc-mom-30,median_transaction_fee-btc-mom-90,median_transaction_fee-btc-trx-14,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-rsi-30,median_transaction_fee-btc-roc-30,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-90,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-3,marketcap-btc-sma-7,marketcap-btc-sma-14,marketcap-btc-sma-30,marketcap-btc-ema-3,marketcap-btc-ema-7,marketcap-btc-ema-14,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-30,marketcap-btc-std-14,marketcap-btc-std-30,marketcap-btc-std-90,marketcap-btc-mom-30,marketcap-btc-mom-90,marketcap-btc-var-14,marketcap-btc-var-30,marketcap-btc-var-90,marketcap-btc-trx-30,marketcap-btc-trx-90,marketcap-btc-rsi-30,marketcap-btc-rsi-90,marketcap-btc-roc-90,transactionvalue-btc-sma-30,transactionvalue-btc-wma-90,transactionvalue-btc-var-90,transactionvalue-btc-trx-90,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-var-14,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,mediantransactionvalue-btc-roc-90,fee_to_reward-btc-sma-3,fee_to_reward-btc-sma-7,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-3,fee_to_reward-btc-ema-7,fee_to_reward-btc-ema-14,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-3,fee_to_reward-btc-wma-7,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-30,fee_to_reward-btc-trx-90,size-btc-sma-7,size-btc-sma-14,size-btc-sma-30,size-btc-sma-90,size-btc-ema-30,size-btc-ema-90,size-btc-wma-30,size-btc-wma-90,size-btc-std-90,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-90,sentbyaddress-btc-sma-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-3,top100cap-btc-sma-7,top100cap-btc-sma-14,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-7,top100cap-btc-ema-14,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-3,top100cap-btc-wma-7,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-90,top100cap-btc-mom-90,top100cap-btc-var-90,top100cap-btc-trx-30,top100cap-btc-rsi-30,top100cap-btc-rsi-90,top100cap-btc-roc-90,activeaddresses-btc-trx-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-14,price-btc-ema-3,price-btc-ema-7,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-14,price-btc-wma-30,price-btc-wma-90,price-btc-std-14,price-btc-std-30,price-btc-std-90,price-btc-mom-30,price-btc-mom-90,price-btc-var-14,price-btc-var-30,price-btc-var-90,price-btc-trx-30,price-btc-trx-90,price-btc-rsi-30,price-btc-roc-30,price-btc-roc-90,bitcoin-price_raw_1d,bitcoin-price_raw_90d,1d_binary_price_change,7d_binary_price_change,30d_binary_price_change,90d_binary_price_change
2016-02-25,6448697649,423.3,0.0899,0.0423,1.1042606075499004e+18,1.503,19.535,161964544993,153040496420,139327378957,109331257297,163256719294,160321614907,154038534439,142207874666,115244691781,163109877430,157510474404,147926210821,123869297453,52349462972,90768874266,6.8511656836016e+20,1.152,0.905,0.537,99.999,99.725,1.1116156522975928e+18,1.1292305689835224e+18,8.676410898746877e+17,1.0866464364713777e+18,1.113421681673581e+18,1.0831373643683012e+18,9.029381984882006e+17,1.0831047997658194e+18,1.0912448857321672e+18,1.109861630257256e+18,1.131278067813959e+18,9.76222161798401e+17,5.371856863791088e+17,0.892,1.349,1.336,1.37,1.454,1.389,1.366,1.384,1.483,1.847,1.378,1.349,1.368,1.399,1.741,1.04,-0.601,0.27,-0.872,-0.843,-0.162,48.096,-28.563,7.645860549839404e+17,9.179615643886302e+18,1.311,0.087,0.077,0.086,0.075,0.088,0.015,0.031,0.143,0.275,0.042,0.042,0.042,0.043,0.006,0.003,0.007,0.318,-0.024,0.259,55.908,7.674,18.912,9.12,9.265,9.195,-0.048,6458059211,6521381466,6319690820,6010864581,6467963103,6454997755,6333209741,5903442442,6447812084,6511359569,6435886000,6174302673,504716918,683237569,888621748,507164034,1248555355,63684791725621248,1.1670339403988173e+17,1.9741215259000013e+17,0.006,0.309,56.993,56.397,24.01,7142,10073,224032278,0.948,161.925,155.143,527.013,993.528,0.394,0.292,11.676,1.37,1.303,1.157,1.088,0.943,1.308,1.286,1.208,0.974,1.331,1.332,1.244,1.128,1.014,0.4,0.408,0.418,0.04,0.042,0.243,835527,761880,724756,669156,745241,678523,751186,698222,195294,9534912053,0.286,0.18,215043,197739,205874,50163,312428,74596,1391141490,0.278,19.536,19.534,19.537,19.484,19.573,19.534,19.527,19.506,19.595,19.533,19.536,19.534,19.519,19.501,0.433,-0.098,0.047,-0.012,50.232,48.356,-0.499,0.304,424.002,428.346,415.439,424.654,423.991,416.339,407.264,392.275,423.299,427.594,422.862,406.21,407.75,32.487,43.392,59.645,30.168,67.323,263.845,470.71,889.382,-0.024,0.274,56.022,7.674,18.912,424.262,448.097,1,0,0,1
2016-02-26,6464988024,424.262,0.0883,0.0424,1.252628193130969e+18,1.2,19.55,163491654909,154424439782,140775989432,110339800344,163374187101,161114124907,155298950502,143581021779,116305064597,163491654909,158903962202,149485196366,125059635862,52983064356,90768874266,7.018012771326e+20,1.153,0.914,0.543,99.999,99.725,1.1202745164482895e+18,1.1267512253105564e+18,8.757590504717078e+17,1.1696373148011735e+18,1.1319825498678996e+18,1.094072256546538e+18,9.106236928759538e+17,1.1675015192748846e+18,1.1264980209405114e+18,1.1263146468102492e+18,1.1404384618333006e+18,9.846834168150226e+17,7.306164537318139e+17,0.874,1.306,1.322,1.365,1.439,1.295,1.325,1.359,1.465,1.832,1.303,1.315,1.345,1.383,1.723,1.045,-1.435,0.273,-0.854,-0.845,-0.166,45.285,-54.469,2.2969178987594163e+17,9.167724912955e+18,1.289,0.088,0.077,0.086,0.076,0.088,0.015,0.032,0.151,0.275,0.042,0.042,0.042,0.043,0.006,0.003,0.007,0.339,-0.013,0.258,56.14,7.61,19.563,9.131,9.287,9.221,-0.047,6442995082,6530573378,6366063799,6027693885,6466475564,6457495322,6350780179,5915784103,6451276491,6497261209,6455258960,6203600960,423809971,702021559,870140261,504879117,1185492944,44903722855718912,1.2320856735617843e+17,1.8928601836049203e+17,0.016,0.307,57.253,56.482,22.455,6577,10019,223801335,0.933,162.584,156.234,412.286,995.393,0.422,0.293,130.122,1.301,1.295,1.178,1.086,0.948,1.252,1.264,1.206,0.979,1.245,1.305,1.249,1.135,1.019,0.375,0.405,0.418,0.035,0.041,0.247,835258,772604,725463,671534,746526,680427,753792,700332,194699,9476911223,0.301,0.182,214298,197865,205964,49652,312875,74407,1384097550,0.275,19.535,19.54,19.536,19.491,19.574,19.538,19.53,19.509,19.594,19.54,19.54,19.536,19.523,19.501,0.431,0.123,0.047,-0.011,50.933,48.458,0.634,0.304,422.917,428.854,418.39,424.458,424.059,417.395,408.36,392.978,423.429,426.573,424.039,408.035,408.062,27.227,44.555,58.554,30.004,69.418,185.327,496.286,857.145,-0.013,0.272,56.258,7.61,19.563,432.256,450.845,1,0,0,1
2016-02-27,6588312769,432.256,0.0887,0.0432,1.0938308152614816e+18,1.467,19.559,163491654909,155808383143,142224599907,111348343392,163432921005,161708507408,156391311089,144865578755,117342132516,163491654909,160112924219,150950723171,126227808490,53533229596,90768874266,7.1645166774811e+20,1.145,0.922,0.549,99.999,99.725,1.1058948692125064e+18,1.1241354981057732e+18,8.816511694470668e+17,1.1317340650313276e+18,1.1268956519203772e+18,1.0940566796894374e+18,9.14650223038273e+17,1.148501573265962e+18,1.1198870956438092e+18,1.121925258803706e+18,1.1386572933525391e+18,9.894762028543584e+17,5.302907077823131e+17,0.853,1.39,1.337,1.372,1.435,1.381,1.36,1.374,1.465,1.824,1.384,1.351,1.358,1.385,1.711,1.048,-0.93,0.274,-0.811,-0.845,-0.17,48.053,-38.796,2.039098154520297e+17,9.156331236430152e+18,1.265,0.089,0.077,0.087,0.076,0.089,0.015,0.027,0.16,0.275,0.043,0.043,0.043,0.043,0.006,0.005,0.007,0.357,-0.003,0.256,58.042,12.613,19.911,9.132,9.298,9.236,-0.046,6500666147,6536770719,6413674866,6053832564,6527394167,6490199684,6382451191,5930564953,6523935334,6511696057,6484892156,6239769920,358131475,724806442,856435323,784160390,1223580452,32064538354180096,1.3133609441664205e+17,1.8337036549256806e+17,0.027,0.305,59.184,57.124,22.808,6431,9944,223589532,0.918,162.488,156.343,695.607,1006.0,0.434,0.292,10.073,1.125,1.283,1.186,1.076,0.953,1.129,1.199,1.18,0.979,1.097,1.233,1.226,1.13,1.021,0.353,0.399,0.411,0.031,0.04,0.25,826134,775701,721358,673983,741835,680282,750460,700382,189128,8942397007,0.31,0.183,212216,197517,205573,47535,314002,70423,1239855045,0.268,19.548,19.542,19.537,19.498,19.576,19.543,19.534,19.512,19.593,19.552,19.545,19.539,19.527,19.5,0.43,0.161,0.046,-0.01,51.407,48.527,0.829,0.303,426.606,429.165,421.42,428.357,426.108,419.377,409.902,393.841,428.099,427.424,425.888,410.312,408.533,22.943,46.019,57.738,48.413,71.777,131.592,529.428,833.432,-0.003,0.27,58.187,12.613,19.911,429.127,472.112,0,0,0,1
2016-02-28,6542206952,429.127,0.0818,0.0429,1.202967480862774e+18,1.211,19.54,163491654909,157192326505,143673210382,112356886439,163462287957,162154294283,157338023599,146067261087,118356407734,163491654909,161137360455,152322791236,127373815337,54002508838,90768874266,7.2906774020668e+20,1.128,0.929,0.554,99.999,99.725,1.1200352038537012e+18,1.1256265418072594e+18,8.890973336333573e+17,1.1673507729470508e+18,1.13703856244603e+18,1.101083182990943e+18,9.209868660673828e+17,1.1748653777069568e+18,1.144155248556376e+18,1.132436189837973e+18,1.1435059009569752e+18,9.965380998085496e+17,6.701547767661652e+17,0.835,1.293,1.326,1.358,1.421,1.296,1.323,1.352,1.449,1.811,1.294,1.32,1.337,1.37,1.694,1.042,-1.673,0.272,-0.79,-0.845,-0.175,45.758,-58.018,3.106313345949399e+17,9.177480943244596e+18,1.244,0.086,0.077,0.086,0.076,0.085,0.015,0.011,0.168,0.275,0.043,0.043,0.043,0.043,0.006,0.005,0.005,0.37,0.008,0.254,57.041,14.133,14.047,9.153,9.33,9.271,-0.045,6531835915,6517701866,6446836849,6082347778,6534800559,6503201501,6403751959,5944007634,6544705737,6513055115,6502029768,6271277945,310441875,732070093,849845503,855456392,941037465,24093539387613184,1.3398165519364096e+17,1.8055934459759e+17,0.038,0.304,58.168,56.807,16.801,6550,10080,223786518,0.904,167.03,157.519,1020.0,1221.0,0.459,0.293,70.212,1.172,1.293,1.22,1.084,0.958,1.22,1.227,1.197,0.986,1.191,1.24,1.243,1.145,1.029,0.301,0.408,0.417,0.023,0.042,0.253,816249,786548,724343,675139,744070,682396,754016,702635,190345,9057771192,0.318,0.185,213577,198304,206296,47876,314148,70518,1243190308,0.26,19.55,19.543,19.536,19.505,19.577,19.543,19.535,19.514,19.592,19.548,19.544,19.539,19.53,19.499,0.429,0.113,0.046,-0.009,50.423,48.399,0.582,0.302,428.548,427.816,423.501,428.742,426.863,420.677,411.142,394.617,429.359,427.414,426.915,412.282,408.918,19.874,46.491,57.362,53.14,52.856,98.741,540.354,822.595,0.008,0.268,57.166,14.133,14.047,436.765,496.908,1,0,0,1
2016-02-29,6660111794,436.765,0.091,0.0437,1.1217773474357756e+18,1.316,19.472,163491654909,158576269866,145121820858,113365429486,163476971433,162488634440,158158507773,147191415528,119348391188,163491654909,161977270909,153601400560,128497656402,54392995671,90768874266,7.3964949450832e+20,1.103,0.934,0.56,99.999,99.725,1.1318154427185024e+18,1.1248595441457888e+18,8.942243314238052e+17,1.1445640601914132e+18,1.135003733777996e+18,1.1024182903744804e+18,9.253998436798752e+17,1.144182969882307e+18,1.1445907844518944e+18,1.1319229639217752e+18,1.1426353936706884e+18,1.0016519462657457e+18,4.614298011403024e+17,0.815,1.331,1.32,1.354,1.408,1.306,1.321,1.347,1.44,1.8,1.306,1.317,1.331,1.363,1.68,1.048,-1.023,0.275,-0.767,-0.844,-0.179,46.837,-43.73,5.8050786630995e+17,9.2268644896312e+18,1.226,0.087,0.078,0.087,0.076,0.088,0.015,0.027,0.177,0.275,0.043,0.043,0.043,0.043,0.006,0.006,0.007,0.382,0.019,0.253,58.835,15.468,18.948,9.177,9.363,9.308,-0.044,6596877172,6518542453,6483289451,6113596125,6597456177,6542429074,6437933270,5959746187,6608843676,6548657597,6530466427,6308553043,280788246,747849614,840173842,937450413,1192657024,19710509780443136,1.3981976117838643e+17,1.76473021084672e+17,0.049,0.302,59.985,57.418,21.814,6859,10229,224068837,0.891,173.299,159.562,2384.0,2045.0,0.51,0.295,125.938,1.318,1.323,1.258,1.11,0.968,1.428,1.33,1.256,1.001,1.423,1.326,1.299,1.181,1.044,0.36,0.442,0.438,0.032,0.049,0.257,818400,797314,735868,678986,754983,687469,766202,707867,195375,9542802308,0.33,0.187,216906,199774,207707,49477,315246,72229,1304274194,0.258,19.524,19.533,19.53,19.507,19.571,19.525,19.526,19.512,19.59,19.51,19.527,19.531,19.528,19.497,0.418,-0.564,0.044,-0.008,47.068,47.938,-2.814,0.302,432.716,427.773,425.797,432.754,429.338,422.822,412.795,395.543,433.468,429.651,428.684,414.631,409.457,17.953,47.516,56.786,58.509,69.576,80.575,564.447,806.161,0.019,0.267,58.984,15.468,18.948,434.676,522.366,0,0,0,1
2016-03-01,6629706127,434.676,0.0943,0.0435,1.0709942428232968e+18,1.455,19.106,163491654909,159960213228,146570431333,114373972534,163484313171,162739389557,158869594058,148243043875,120318572808,163491654909,162632655581,154786551144,129599331686,54706377349,90768874266,7.4819693065302e+20,1.071,0.936,0.566,99.999,99.725,1.1264374297459012e+18,1.1238816410503022e+18,8.99885090468534e+17,1.1077791515073551e+18,1.126469134984036e+18,1.1003909324679524e+18,9.28599720584126e+17,1.10991748403395e+18,1.129385484478093e+18,1.1247409237454432e+18,1.1383216937511148e+18,1.0055369992635368e+18,5.094683140256042e+17,0.793,1.327,1.338,1.365,1.403,1.381,1.355,1.361,1.441,1.792,1.368,1.351,1.345,1.366,1.669,1.045,-1.115,0.273,-0.719,-0.841,-0.183,48.243,-43.381,8.844846717772282e+17,9.296640362284e+18,1.212,0.089,0.078,0.089,0.077,0.091,0.015,0.031,0.188,0.275,0.043,0.043,0.043,0.043,0.006,0.006,0.008,0.391,0.03,0.252,58.148,15.078,22.218,9.192,9.382,9.331,-0.042,6610674958,6535617555,6517267645,6144040531,6613581152,6564248337,6463502985,5974470582,6625258153,6576448515,6549988650,6341850463,222195349,755016208,821026420,913332179,1332512645,12342693255102464,1.4251236853212774e+17,1.6852109541659443e+17,0.059,0.3,59.298,57.207,25.155,7313,10396,224483516,0.881,178.372,161.089,2900.0,2374.0,0.57,0.298,93.533,1.541,1.362,1.292,1.141,0.978,1.552,1.416,1.312,1.016,1.602,1.414,1.354,1.217,1.059,0.418,0.467,0.461,0.044,0.055,0.262,821521,807643,747552,681753,764659,692249,777110,712834,200963,10096568349,0.345,0.189,220780,201470,209356,51754,316357,74495,1387375828,0.261,19.373,19.469,19.499,19.498,19.56,19.42,19.47,19.485,19.579,19.301,19.42,19.474,19.502,19.487,0.415,-0.987,0.043,-0.008,34.341,45.574,-4.913,0.301,433.523,428.797,427.931,433.715,430.673,424.403,414.207,396.403,434.448,431.377,429.868,416.719,409.934,14.164,47.984,55.645,56.952,79.021,50.155,575.617,774.084,0.03,0.265,58.284,15.078,22.218,431.575,533.135,0,0,0,1
2016-03-02,6583928785,431.575,0.147,0.0432,1.2198447904098555e+18,1.421,19.386,163491654909,161344156589,148019041808,115382515581,163487984040,162927455895,159485868838,149226825232,121267431755,163491654909,163103514472,155878242988,130678841189,54943973232,90768874266,7.5471004864078e+20,1.034,0.937,0.571,99.999,99.725,1.1523290682105792e+18,1.1386987558407644e+18,9.073273981579428e+17,1.1638119709586053e+18,1.1389192223741454e+18,1.1080976329803332e+18,9.350007111297466e+17,1.1538833673852365e+18,1.1527373246440817e+18,1.1375360103267172e+18,1.1435984783521718e+18,1.0125690805809284e+18,6.698076920468151e+17,0.774,1.397,1.368,1.351,1.402,1.401,1.371,1.369,1.44,1.784,1.415,1.372,1.352,1.367,1.657,1.047,-0.934,0.274,-0.662,-0.836,-0.188,47.924,-39.661,9.00825808621335e+17,9.2807390891034e+18,1.198,0.111,0.079,0.103,0.078,0.12,0.021,0.082,0.219,0.276,0.043,0.043,0.043,0.043,0.005,0.006,0.007,0.395,0.04,0.25,57.123,15.63,19.244,9.181,9.377,9.33,-0.041,6624582235,6559707443,6537030730,6175165884,6598754968,6569168449,6479559758,5987865267,6611885067,6588526323,6558876802,6370230350,190985443,747966061,804205686,933760596,1191890811,9118859904106496,1.3986330710317466e+17,1.61686696232149e+17,0.07,0.299,58.258,56.889,22.105,7318,10381,224185291,0.87,182.689,162.966,3280.0,2716.0,0.638,0.302,145.68,1.869,1.471,1.376,1.172,0.994,1.924,1.636,1.443,1.044,1.979,1.648,1.488,1.292,1.088,0.652,0.62,0.537,0.106,0.096,0.268,818966,816666,751662,684610,773403,696819,786959,717635,205932,10602007953,0.362,0.191,223959,202977,210830,52986,318057,75046,1407962263,0.267,19.321,19.45,19.492,19.498,19.553,19.412,19.459,19.479,19.575,19.307,19.399,19.459,19.495,19.483,0.404,-0.638,0.041,-0.008,45.889,47.569,-3.188,0.301,434.339,430.28,429.13,432.645,430.898,425.359,415.328,397.176,433.474,432.072,430.354,418.485,410.323,12.218,47.532,54.662,58.338,69.65,37.318,564.829,746.986,0.04,0.264,57.241,15.63,19.244,421.323,535.416,0,0,0,1
2016-03-03,6429183134,421.323,0.107,0.0421,1.1422914531674758e+18,1.266,19.441,163491654909,162728099951,149467652283,116391058629,163489819474,163068505648,160019973648,150147136824,122195436660,163491654909,163389847581,156876476091,131736184910,55106763595,90768874266,7.5918884847161e+20,0.993,0.937,0.576,99.999,99.725,1.157762046155947e+18,1.1346888492267704e+18,9.14078367390199e+17,1.1530517120630405e+18,1.1393688531465894e+18,1.1103036858956328e+18,9.395565516140924e+17,1.1562596971908196e+18,1.1502279208833056e+18,1.1380150366369457e+18,1.1435297995973052e+18,1.0177331257459732e+18,6.075872309030431e+17,0.755,1.381,1.334,1.335,1.387,1.333,1.345,1.356,1.429,1.773,1.349,1.346,1.341,1.359,1.643,1.047,-1.329,0.274,-0.624,-0.831,-0.192,46.46,-51.221,9.005028936516895e+17,9.2718481294582e+18,1.183,0.116,0.08,0.104,0.079,0.118,0.021,0.047,0.252,0.277,0.043,0.043,0.043,0.043,0.005,0.005,0.006,0.388,0.05,0.249,53.878,12.567,17.042,9.195,9.405,9.363,-0.04,6547606015,6556919655,6539150561,6200553328,6513969051,6534172120,6472842875,5997564561,6514185516,6555895245,6544497123,6386618560,185410003,728782032,782622516,761623323,1064894361,8594217338118144,1.3278081270977331e+17,1.531245008201564e+17,0.079,0.297,54.893,55.828,19.852,7345,10312,224094568,0.858,185.778,163.958,3197.0,2572.0,0.696,0.306,75.713,1.869,1.537,1.42,1.183,1.004,1.78,1.636,1.469,1.057,1.862,1.689,1.523,1.322,1.102,0.632,0.641,0.551,0.1,0.103,0.274,836367,835947,755560,688300,782909,701741,797867,722824,210767,11105652743,0.381,0.194,223801,203385,211211,52705,318932,74081,1371984488,0.27,19.311,19.436,19.485,19.5,19.547,19.419,19.457,19.477,19.572,19.367,19.397,19.452,19.491,19.481,0.392,-0.583,0.038,-0.008,47.788,47.954,-2.911,0.3,429.192,429.998,429.172,426.984,428.505,424.821,415.714,397.707,426.966,429.833,429.313,419.463,410.469,12.107,46.312,53.434,47.036,61.346,36.645,536.197,713.811,0.05,0.262,53.941,12.567,17.042,419.557,532.201,0,0,0,1
2016-03-04,6403654227,419.557,0.104,0.0474,1.2262685643133233e+18,1.343,19.693,163468316424,163479985667,150910817112,117397786460,163409052496,163133450616,160461081897,150997533514,123099455316,163450812561,163469872323,157770710493,132767772315,55189357285,90605504875,7.6146628938564e+20,0.949,0.934,0.582,99.436,99.47,1.1539963848962834e+18,1.137135450672287e+18,9.212844541138417e+17,1.189660138188182e+18,1.150955481302154e+18,1.1177852909548388e+18,9.458579145305588e+17,1.197205564947376e+18,1.1673545504226496e+18,1.1502256653151528e+18,1.1485441187439232e+18,1.0245944487552726e+18,6.485478051278359e+17,0.737,1.343,1.354,1.338,1.378,1.338,1.345,1.354,1.423,1.763,1.33,1.349,1.342,1.356,1.63,1.035,-1.515,0.268,-0.586,-0.825,-0.196,47.293,-53.0,9.302996598535e+17,9.2842557065005e+18,1.169,0.119,0.08,0.104,0.08,0.112,0.021,0.042,0.285,0.279,0.044,0.045,0.045,0.044,0.005,0.01,0.01,0.404,0.062,0.248,64.592,27.38,26.498,9.207,9.403,9.365,-0.038,6472255382,6548157684,6539365531,6226090644,6458811639,6501542647,6463617722,6006489609,6442209622,6517578889,6526430945,6399721844,184773037,701248390,769803314,766119495,817210700,8535268786257920,1.2293732604540518e+17,1.4814928560304128e+17,0.088,0.295,54.357,55.655,14.628,7745,10427,224394394,0.848,188.699,164.579,3199.0,2306.0,0.741,0.31,43.026,1.748,1.554,1.424,1.194,1.011,1.547,1.556,1.448,1.062,1.585,1.633,1.509,1.33,1.109,0.629,0.639,0.551,0.099,0.102,0.28,839415,837337,760254,690660,783140,703603,799863,724982,210354,11062185155,0.395,0.196,222739,203471,211270,52559,318723,74169,1375268748,0.268,19.507,19.457,19.498,19.512,19.544,19.488,19.488,19.491,19.575,19.558,19.461,19.48,19.503,19.484,0.384,-0.258,0.037,-0.007,55.122,49.64,-1.292,0.3,424.152,429.326,429.09,423.271,426.268,424.119,415.962,398.187,422.149,427.222,428.031,420.227,410.562,12.348,44.556,52.745,47.364,44.769,38.116,496.305,695.503,0.058,0.26,53.393,12.726,11.945,403.989,534.594,0,1,0,1
2016-03-05,6167597659,403.989,0.107,0.0537,1.2477485137808916e+18,1.234,19.91,162744823404,163118239157,152190612550,118348274572,160918128132,161956888904,160189898146,151476867079,123875889348,162190534397,162796168070,158255638665,133669517750,55036363251,85543930037,7.5725031996868e+20,0.894,0.928,0.586,84.645,92.31,1.175984627541913e+18,1.1409397483772106e+18,9.282949074523352e+17,1.2187043259845368e+18,1.1638612189659858e+18,1.1261700150081324e+18,9.524928727558408e+17,1.223012353856046e+18,1.1907925826438016e+18,1.1649740737296338e+18,1.154566318487314e+18,1.0317694830336692e+18,6.309408004644234e+17,0.723,1.281,1.321,1.329,1.371,1.286,1.317,1.338,1.411,1.752,1.276,1.319,1.328,1.347,1.615,1.035,-1.322,0.268,-0.568,-0.819,-0.2,46.249,-51.722,2.097882309959684e+18,9.6517690889759e+18,1.162,0.106,0.08,0.105,0.08,0.106,0.022,0.04,0.319,0.281,0.048,0.049,0.05,0.047,0.006,0.016,0.014,0.47,0.08,0.247,72.43,41.81,36.282,9.213,9.407,9.374,-0.037,6333478340,6488055525,6512413122,6240594861,6313204649,6418056400,6424148380,6010030445,6289880761,6422438882,6476861896,6395948103,265923771,677403852,765384783,435126503,297612880,17678863020621824,1.1471899475356058e+17,1.4645346670186496e+17,0.094,0.293,49.714,54.086,5.07,8708,10946,230497199,0.842,197.793,167.126,6029.0,3947.0,0.817,0.316,120.308,1.526,1.643,1.463,1.218,1.02,1.588,1.574,1.472,1.075,1.525,1.652,1.536,1.358,1.123,0.608,0.648,0.563,0.092,0.105,0.287,854578,840356,764327,692723,782935,705281,801134,726945,210175,11043404785,0.406,0.198,223520,204161,211927,52651,319158,73884,1364712097,0.264,19.682,19.507,19.525,19.528,19.543,19.593,19.544,19.518,19.582,19.76,19.574,19.535,19.529,19.492,0.383,-0.025,0.037,-0.006,60.134,51.028,-0.125,0.3,414.957,425.288,427.226,413.63,420.698,421.435,415.19,398.315,412.067,420.888,424.684,419.885,410.302,17.841,43.109,52.597,25.639,10.293,79.577,464.586,691.606,0.064,0.259,48.861,6.777,2.615,404.42,551.979,1,1,1,1
