Date,difficulty-btc--std7,hashrate-btc--mom3,hashrate-btc--mom7,hashrate-btc--var14,hashrate-btc--rsi3,hashrate-btc--roc7,mining_profitability-btc--roc3,sentinusd-btc--std3,sentinusd-btc--mom3,sentinusd-btc--var3,sentinusd-btc--trx14,sentinusd-btc--rsi7,sentinusd-btc--roc7,transactionfees-btc--mom7,transactionfees-btc--trx3,transactionfees-btc--rsi3,transactionfees-btc--rsi14,transactionfees-btc--rsi30,transactionfees-btc--roc3,transactionfees-btc--roc7,transactionfees-btc--roc14,median_transaction_fee-btc--trx3,median_transaction_fee-btc--rsi3,median_transaction_fee-btc--roc3,confirmationtime-btc--sma30,confirmationtime-btc--wma14,confirmationtime-btc--std3,confirmationtime-btc--std30,confirmationtime-btc--mom3,confirmationtime-btc--mom7,confirmationtime-btc--mom30,confirmationtime-btc--mom90,confirmationtime-btc--var30,confirmationtime-btc--trx7,confirmationtime-btc--trx14,confirmationtime-btc--rsi14,confirmationtime-btc--rsi90,confirmationtime-btc--roc14,confirmationtime-btc--roc90,marketcap-btc--mom7,marketcap-btc--trx3,marketcap-btc--rsi3,marketcap-btc--rsi7,marketcap-btc--roc3,transactionvalue-btc--mom3,transactionvalue-btc--mom7,transactionvalue-btc--mom14,transactionvalue-btc--mom90,transactionvalue-btc--trx14,mediantransactionvalue-btc--mom3,mediantransactionvalue-btc--mom7,mediantransactionvalue-btc--mom90,mediantransactionvalue-btc--var7,mediantransactionvalue-btc--trx7,mediantransactionvalue-btc--rsi14,mediantransactionvalue-btc--roc7,mediantransactionvalue-btc--roc90,fee_to_reward-btc--sma3,fee_to_reward-btc--std14,fee_to_reward-btc--std90,fee_to_reward-btc--trx3,fee_to_reward-btc--rsi7,fee_to_reward-btc--roc3,fee_to_reward-btc--roc7,fee_to_reward-btc--roc14,size-btc--std3,size-btc--std90,size-btc--mom3,size-btc--mom7,size-btc--mom14,size-btc--mom30,size-btc--mom90,size-btc--var3,size-btc--rsi3,size-btc--rsi7,size-btc--rsi14,size-btc--roc90,transactions-btc--std3,transactions-btc--std14,transactions-btc--mom7,transactions-btc--mom14,transactions-btc--mom90,transactions-btc--var3,transactions-btc--var7,transactions-btc--var30,transactions-btc--trx3,transactions-btc--roc3,transactions-btc--roc14,sentbyaddress-btc--std3,sentbyaddress-btc--std7,sentbyaddress-btc--mom3,sentbyaddress-btc--var7,sentbyaddress-btc--rsi3,sentbyaddress-btc--roc7,sentbyaddress-btc--roc14,top100cap-btc--mom7,top100cap-btc--rsi3,top100cap-btc--rsi7,top100cap-btc--roc14,activeaddresses-btc--std3,activeaddresses-btc--std7,activeaddresses-btc--mom14,activeaddresses-btc--trx3,activeaddresses-btc--rsi3,activeaddresses-btc--roc14,activeaddresses-btc--roc30,activeaddresses-btc--roc90,price-btc--mom3,price-btc--mom30,price-btc--trx3,price-btc--roc7,1d_binary_price_change
2015/07/15,1582539225.0,1.4022323542406976e+16,2490444886153984.0,2.674397732279e+32,56.697,0.673,3.393,35828789.0,-29429031.0,320925537702240.0,1.236,47.925,2.416,-0.002,2.41,58.04,59.113,55.479,1.539,-2.854,71.021,-1.995,36.744,-4.606,9.933,9.781,0.481,1.739,-1.255,0.468,-0.588,-1.023,0.756,0.089,-0.063,48.379,49.724,-11.765,-9.804,287659234.0,0.453,51.463,63.57,-5.227,1354.0,1507.0,804.449,511.422,-0.553,78.896,-58.968,30.292,930.977,-3.781,50.24,-39.119,49.273,0.783,0.553,0.575,-6.587,40.351,-47.661,-45.506,8.365,51094.0,218903.0,-114060.0,-74351.0,28328.0,149867.0,297636.0,652647037.0,30.715,50.918,54.254,81.526,38711.0,71113.0,-86169.0,-28560.0,16509.0,374629498.0,1146845321.0,1108485691.0,-7.48,-44.657,-19.837,10620.0,31932.0,-20399.0,254905484.0,8.439,-24.818,-12.274,-0.035,43.714,47.649,-0.04,22246.0,41600.0,-36622.0,-3.102,5.518,-13.67,-18.941,16.821,-14.016,54.631,0.581,8.078,0.0
2015/07/16,1406657886.0,1.6508725506524032e+16,3961531600472384.0,2.0053884518667e+32,47.899,1.092,-16.965,33699295.0,-2546022.0,283910627847600.0,1.223,54.198,9.252,0.011,2.2,64.217,60.163,55.965,13.918,19.188,53.575,-2.368,33.393,-3.915,9.884,9.926,1.092,1.554,1.017,-0.081,-1.457,-0.682,0.603,0.199,-0.038,53.071,50.473,14.925,-5.97,149115277.0,-0.128,30.127,52.54,-2.488,954.391,1558.0,1002.0,899.194,-0.346,60.383,4.991,35.763,979.175,-3.006,51.318,5.201,54.85,0.766,0.537,0.577,-5.826,47.214,-6.154,-32.03,29.358,44447.0,224604.0,-18562.0,-45367.0,222430.0,125590.0,276610.0,493890461.0,50.142,55.363,56.135,65.443,7265.0,74423.0,-76777.0,-27746.0,11624.0,13193443.0,1363253047.0,1118215126.0,-8.156,-28.389,-19.54,12416.0,33453.0,-22740.0,279769340.0,5.178,-23.372,-23.451,0.071,80.556,66.258,0.24,19482.0,43357.0,-33409.0,-2.871,33.798,-12.083,-2.79,19.476,-11.501,40.446,-0.081,4.549,0.0
2015/07/17,997615098.0,-1.7814687963818816e+16,8457197520384512.0,1.6101118907053e+32,36.196,2.412,2.16,58625843.0,-49901306.0,859247368878528.0,1.152,43.58,-38.164,0.003,-0.265,29.259,52.329,52.745,-17.501,4.739,26.685,-2.564,30.72,-17.863,9.907,9.93,1.122,1.528,-0.204,0.445,0.682,-0.067,0.583,0.21,-0.021,49.613,49.937,9.524,-0.68,-62884672.0,-0.583,22.787,47.555,-3.926,-131.672,285.968,494.974,1164.0,-0.151,-32.268,4.243,23.047,978.862,-2.645,47.269,6.741,52.202,0.714,0.523,0.576,-6.431,40.589,-19.187,-32.349,15.436,30153.0,228288.0,-39405.0,32156.0,246337.0,165365.0,308555.0,227305136.0,39.738,51.946,54.629,83.855,2048.0,76070.0,-76107.0,-12799.0,19196.0,1048433.0,1293104138.0,1132196134.0,-7.252,-4.666,-9.879,19882.0,34276.0,-29351.0,293703413.0,2.801,-29.459,-23.535,0.08,87.507,72.678,0.723,16684.0,45595.0,-44841.0,-3.204,19.064,-16.758,-23.125,-2.347,-13.084,26.31,-0.637,-1.454,1.0
2015/07/18,919342073.625,2.140310632474259e+16,9725685364351616.0,2.0241590127175e+32,75.859,2.533,-11.541,117216522.0,-102302839.0,3434928236898736.0,0.988,35.425,-33.713,0.032,5.239,81.056,67.562,60.597,40.86,52.687,110.198,-2.336,31.19,-4.407,9.921,9.909,0.964,1.51,0.253,-0.065,0.434,-0.267,0.57,0.154,-0.014,49.136,49.863,2.013,-2.685,-258426438.0,-0.844,18.096,44.092,-4.809,-1305.0,-102.209,-379.419,-597.93,-0.072,-70.168,-24.994,-33.807,1191.0,-3.285,42.405,-53.64,-61.014,0.873,0.477,0.587,1.129,60.759,70.289,11.657,147.197,36506.0,230866.0,-8142.0,-91825.0,266571.0,170239.0,286877.0,333171818.0,30.566,48.575,53.15,78.02,14327.0,72035.0,-55506.0,26116.0,39557.0,51313695.0,1037563576.0,1128359199.0,-4.5,13.108,25.008,20160.0,36619.0,-34394.0,335232502.0,1.883,-30.394,-15.964,0.084,76.813,68.717,0.631,16824.0,38873.0,-21661.0,-2.736,34.522,-8.604,-4.375,-6.914,-12.792,29.162,-0.816,-4.777,0.0
2015/07/19,841069049.25,1.3806001456154112e+16,2.2252100109057024e+16,2.0670529829854e+32,56.037,6.21,6.124,91530736.0,-181923454.0,2094468923914392.0,0.742,31.735,-48.038,-0.02,-1.018,32.666,46.144,49.192,-33.953,-30.937,-7.27,-1.997,28.547,-2.631,9.911,9.861,0.265,1.518,-1.273,-1.193,-0.322,0.123,0.576,0.046,-0.019,48.409,49.755,-6.579,1.316,-473865981.0,-1.007,12.843,39.632,-3.592,-1765.0,-180.574,-1050.0,-865.296,-0.097,-82.637,5.455,-45.777,1118.0,-4.349,42.07,42.372,-71.409,0.774,0.494,0.586,-3.431,40.437,-36.613,-60.349,-12.357,30148.0,233159.0,-59452.0,-136946.0,197695.0,124005.0,247567.0,227219381.0,24.798,46.224,52.128,63.113,11588.0,71091.0,-87815.0,5793.0,4143.0,33571741.0,217267532.0,1132626258.0,-3.101,5.673,5.04,13171.0,31378.0,-8647.0,246148633.0,44.527,-19.075,-16.1,0.118,60.814,62.972,0.588,35208.0,28331.0,-8838.0,-0.364,71.432,-3.249,6.105,22.002,-7.427,27.382,-0.874,-9.675,1.0
2015/07/20,762796024.875,2.1274992628239424e+16,3.0037757496189696e+16,1.5254517995131e+32,55.579,8.576,0.172,57322821.0,-40301302.0,821476465845840.0,0.511,44.139,-31.04,0.029,2.89,62.95,58.939,56.859,54.868,48.79,58.825,-1.514,32.712,-0.383,9.86,9.786,0.355,1.504,-0.565,-0.499,-1.515,-0.181,0.566,-0.106,-0.036,47.446,49.616,16.026,-1.923,-195913686.0,-0.802,38.719,45.831,-1.014,-746.342,-265.711,-168.58,-355.367,-0.135,0.535,27.149,-27.484,1036.0,-4.553,48.657,66.898,-28.866,0.897,0.486,0.592,0.535,54.378,56.38,17.615,30.287,196715.0,232503.0,-237573.0,-278899.0,-68729.0,-1162.0,57882.0,9674165920.0,5.106,26.122,40.66,15.19,8027.0,72574.0,-34445.0,-48787.0,12753.0,16107061.0,29207674.0,1094728355.0,-1.786,7.145,-28.056,37942.0,30751.0,35583.0,236410161.0,75.032,-0.786,-21.248,0.079,63.476,63.795,0.355,27120.0,27226.0,-39027.0,0.401,52.189,-13.561,3.36,13.445,-1.061,33.115,-0.726,-6.007,1.0
2015/07/21,684523000.5,-3.4376987396981184e+16,-1.7466383507979584e+16,1.5811471754598e+32,28.852,-4.635,-6.581,71739080.0,42558216.0,1286623890062200.0,0.307,45.909,-23.057,-0.016,-0.819,40.91,48.94,50.557,-42.205,-22.671,-11.965,-0.957,42.296,0.391,9.851,9.981,1.883,1.464,1.674,1.339,-0.274,1.865,0.536,0.082,-0.01,55.683,50.819,5.512,19.685,-150885897.0,-0.393,57.781,51.697,1.243,305.801,-886.861,365.915,-540.945,-0.181,33.136,-44.726,-38.759,862.415,-4.519,47.139,-44.967,-41.455,0.778,0.46,0.593,0.358,48.697,-30.613,-0.31,-37.099,164065.0,232334.0,-119188.0,-180537.0,-233545.0,75617.0,142213.0,6729316686.0,39.629,40.592,46.72,36.17,10735.0,70579.0,11184.0,-56955.0,21932.0,28808862.0,50016304.0,1035621816.0,-0.06,2.384,-29.88,36285.0,38503.0,59363.0,370623280.0,81.851,10.517,-13.989,0.103,66.387,64.577,0.308,21734.0,25144.0,-47045.0,-0.101,38.958,-16.584,-8.076,1.092,1.085,35.161,-0.426,-4.035,0.0
2015/07/22,606249976.125,-2.0731193658517376e+16,-1.2501417091867328e+16,1.6341706077267e+32,29.992,-3.357,8.028,11188120.0,68230468.0,31293507672336.0,0.121,44.001,-22.312,-0.008,-2.71,44.433,50.042,51.232,29.114,-12.181,-14.687,-0.636,35.969,0.623,9.849,9.905,1.933,1.467,-0.123,-0.061,-0.061,-1.726,0.538,0.069,-0.005,48.036,49.688,4.545,-15.584,-177189649.0,-0.203,45.603,48.211,1.837,573.722,-960.894,546.525,-200.18,-0.226,45.684,-27.758,-36.683,707.441,-4.133,48.377,-30.247,-36.43,0.842,0.438,0.593,-1.748,46.174,37.25,3.978,-43.338,81972.0,232323.0,-176825.0,-199711.0,-274062.0,-126149.0,5280.0,1679844380.0,28.114,34.65,43.158,1.153,7173.0,65384.0,15688.0,-70481.0,21397.0,12862106.0,49064139.0,1023992862.0,0.615,8.589,-34.963,11114.0,42544.0,37239.0,452490359.0,68.967,10.236,-17.123,-20.808,0.087,0.398,-100.0,229032.0,170230.0,-286530.0,-12.613,4.631,-100.0,-100.0,-100.0,1.712,30.915,-0.292,-4.724,1.0
2015/07/23,527976951.75,2601707664163520.0,1.6130739653829184e+16,1.7471664268853e+32,67.782,4.398,-10.797,10362323.0,4494420.0,26844432499200.0,-0.042,45.33,-29.332,-0.0025000000000000005,-1.363,53.811,52.546,52.747,-23.891,-0.592,18.483,-0.402,39.475,0.343,9.849,9.949,1.624,1.467,1.055,-0.461,-0.3855,-1.327,0.538,0.119,0.008,51.416,50.215,-5.0,-11.429,-63338997.0,-0.08,50.693,49.508,0.788,670.762,-549.341,1009.0,103.257,-0.206,37.369,4.135,13.569,762.218,-2.689,53.566,4.095,14.825,0.755,0.409,0.594,-2.136,47.757,-25.838,-7.053,-36.825,109609.0,232737.0,-37661.0,-297997.0,-343365.0,-120255.0,-91979.0,3003516425.0,20.497,30.245,40.334,-18.647,21692.0,62887.0,-4773.0,-81550.0,828.0,117637124.0,65955883.0,1047662416.0,-1.383,-12.487,-42.69,26104.0,42340.0,-16668.0,448166920.0,35.986,2.61,-21.373,-20.886,0.087,0.398,-100.0,223095.0,218444.0,-283452.0,-21.507,4.631,-100.0,-100.0,-100.0,0.948,32.051,-0.187,-1.842,1.0
2015/07/24,449703927.375,3.384141211157472e+16,3.418971656741395e+16,1.7917447079109e+32,76.349,9.523,23.127,45977515.0,38945504.0,528482980307904.0,-0.146,54.326,3.215,0.003,-1.47,45.078,50.461,51.481,12.069,5.046,10.025,0.008,68.129,1.5,9.825,9.764,1.442,1.528,-2.818,-1.275,-0.71,-0.314,0.583,-0.093,-0.016,45.412,49.231,-8.876,-3.55,90599642.0,0.3,80.27,61.518,2.04,949.28,194.091,480.059,980.792,-0.118,45.496,33.037,29.735,992.508,-0.988,52.888,49.166,42.178,0.67,0.435,0.457,-5.078,41.658,-31.654,-15.69,-42.964,72943.0,231660.0,-159176.0,-300308.0,-268153.0,-9271.0,47607.0,1330177841.0,17.592,28.526,39.211,14.487,20263.0,57436.0,-7010.0,-83117.0,11447.0,102643525.0,86299762.0,1053626512.0,-2.55,-17.888,-43.096,21192.0,38964.0,-26654.0,379552669.0,42.202,14.151,-19.477,-20.931,0.087,0.398,-100.0,227290.6,242916.0,-289735.0,-27.326,4.631,-100.0,-100.0,-100.0,4.178,39.515,0.141,2.003,1.0
2015/07/25,371430903.0,5.354585468599168e+16,1.964133126938176e+16,2.839586306382e+32,86.715,4.988,-9.337,89619231.0,-57592483.0,2007901625643464.0,-0.292,37.128,-12.469,-0.034,-1.893,42.557,49.942,51.172,0.804,-37.154,-4.042,0.496,81.594,4.346,9.821,9.697,1.442,1.532,-1.552,-0.314,-0.123,-0.649,0.587,-0.25,-0.043,48.459,49.699,-3.896,-6.494,198072894.0,0.703,87.841,67.718,4.547,-46.557,297.199,194.989,-389.911,-0.082,-0.416,41.995,-2.977,727.603,-0.237,47.965,194.403,-4.472,0.609,0.446,0.455,-6.95,40.92,-25.864,-54.733,-49.456,38135.0,232139.0,-108382.0,-299951.0,-391776.0,-4123.0,-24011.0,363560704.0,14.871,26.986,38.225,-6.342,8700.0,52189.0,-30156.0,-85662.0,7535.0,18921260.0,131867324.0,1077894396.0,-3.72,-23.428,-46.042,22597.0,35609.0,-46022.0,316993121.0,20.766,4.794,-27.057,-0.01,77.139,61.367,0.357,231486.2,247386.0,-287238.0,-31.288,4.631,-100.0,-100.0,-100.0,12.018,46.053,0.576,4.0,1.0
2015/07/26,861046276.0,-5275260848001536.0,-2950522650326464.0,2.6329491930797e+32,40.046,-0.775,9.274,128229575.0,-107067086.0,4110705993871312.0,-0.493,32.405,-17.649,0.022,-0.284,58.669,52.393,52.542,-1.224,48.668,2.674,0.784,85.175,4.954,9.843,9.72,1.211,1.523,-0.286,0.526,0.649,-0.511,0.58,-0.252,-0.055,50.775,50.064,-6.25,-4.861,274816112.0,0.896,89.998,69.842,4.957,-1014.0,201.821,21.247,-776.166,-0.112,-28.571,58.201,4.798,321.766,0.261,49.743,317.549,6.689,0.553,0.359,0.454,-6.11,43.795,-22.428,13.747,-54.899,66737.0,232158.0,32403.0,-206142.0,-343089.0,16894.0,-2681.0,1113441071.0,53.981,40.674,43.801,-0.614,13996.0,31311.0,-28103.0,-115918.0,-21006.0,48974348.0,211453873.0,1131710328.0,-4.765,-15.389,-55.583,21012.0,33887.0,-6636.0,287075157.0,45.605,3.966,-15.865,0.004,77.126,61.36,0.583,235681.8,219376.0,-284313.0,-34.119,4.631,-100.0,-100.0,-100.0,13.725,48.057,0.831,5.805,1.0
2015/07/27,1053080346.0,-1833769182223104.0,1.1080954756951424e+16,2.2331622475233e+32,54.25,2.914,-8.467,83816093.0,-50102347.0,1756284371004936.0,-0.639,50.003,-0.133,-0.009,3.401,75.009,55.999,54.591,32.283,-10.272,33.506,0.823,86.138,3.038,9.793,9.705,0.53,1.443,1.144,0.434,-1.498,0.253,0.52,-0.238,-0.065,49.537,49.875,-0.671,2.685,202607138.0,0.778,72.854,65.402,1.789,-609.047,331.386,65.675,-107.087,-0.119,-0.762,31.74,30.013,370.215,1.074,52.824,46.863,43.21,0.648,0.356,0.456,0.135,54.29,52.208,-17.939,-3.484,145130.0,231812.0,155811.0,93076.0,-185823.0,46697.0,146017.0,5265667482.0,75.22,53.361,49.863,37.828,18615.0,22438.0,-10025.0,-44470.0,2037.0,86630284.0,193644972.0,1114608861.0,-2.324,4.855,-27.873,26531.0,33104.0,6909.0,273965493.0,64.363,-3.158,-3.92,0.036,77.196,61.417,0.555,239877.4,165605.0,-254591.0,-36.228,4.631,-100.0,-100.0,-100.0,8.59,44.929,0.851,5.506,1.0
2015/07/28,1113864218.0,-2.855625197681043e+16,2.546206668955251e+16,2.249792445935e+32,46.403,7.085,-3.036,136376417.0,122395069.0,4649631755470936.0,-0.693,57.914,19.671,0.016,2.995,51.497,52.69,52.776,19.312,29.741,0.327,0.829,90.817,1.914,9.805,9.813,0.764,1.464,1.238,-0.75,0.375,-0.75,0.536,-0.069,-0.051,52.94,50.397,5.882,-6.618,186827807.0,0.689,80.98,68.856,0.908,788.909,780.307,-106.554,489.981,-0.068,35.476,44.335,32.986,284.243,1.848,52.763,80.995,49.914,0.745,0.357,0.459,3.703,53.347,55.587,1.503,1.188,117869.0,232755.0,219761.0,38998.0,-141539.0,161730.0,79414.0,3473274939.0,80.913,57.887,52.252,16.044,22785.0,22245.0,-15444.0,-4260.0,1081.0,129784169.0,132383982.0,1075910572.0,0.111,17.755,-3.478,19130.0,28137.0,37721.0,197926902.0,69.23,-6.96,2.825,0.049,77.24,61.445,0.73,244073.0,181178.0,3750.0,54.258,92.04,1.47,6.927,16.214,5.523,44.347,0.845,5.578,0.0
2015/07/29,1066089363.0,-1.2395530183604096e+16,5385140824586816.0,2.3577967967388e+32,28.125,1.496,9.619,51822376.0,129499689.0,671389670628960.0,-0.709,52.409,11.418,0.022,3.783,66.976,55.512,54.341,19.307,37.375,20.641,5.949,99.6,42.407,9.778,9.768,0.973,1.457,-0.526,0.123,-0.812,-1.273,0.531,-0.036,-0.048,48.675,49.765,0.658,-11.842,196718725.0,0.504,65.006,64.731,-0.179,427.45,55.549,-905.345,-235.407,-0.048,33.64,46.157,36.977,243.814,2.668,54.331,72.107,50.521,0.889,0.381,0.467,8.135,61.191,73.692,43.948,49.674,272730.0,245012.0,406453.0,377135.0,177425.0,353111.0,401760.0,18595397229.0,93.963,75.377,63.881,91.646,25024.0,26037.0,11943.0,27631.0,30224.0,156549463.0,218625604.0,1068409677.0,4.133,54.426,23.94,31218.0,39206.0,52574.0,384276009.0,85.876,10.822,22.166,20.96,77.245,61.447,0.728,249720.0,239219.0,39207.0,76.475,92.501,16.953,9.862,26.936,0.015,37.9,0.587,5.156,0.0
2015/07/30,892489394.0,-1.940454946519373e+16,-1.0925302372405824e+16,2.2836484255293e+32,40.268,-2.853,-6.372,43888200.0,10701521.0,481543516013184.0,-0.712,49.865,2.27,0.012,3.757,67.02,55.52,54.346,-0.004,17.888,17.19,4.078,46.944,9.937,9.808,9.902,1.18,1.504,1.163,0.541,0.896,1.097,0.566,0.15,-0.02,53.567,50.526,0.752,11.278,158628707.0,0.248,44.704,58.459,-0.323,-132.407,-471.783,-1021.0,-496.261,-0.037,9.03,3.401,44.399,256.548,3.259,54.041,3.236,69.262,0.946,0.4,0.473,8.648,60.577,20.517,33.352,23.946,226737.0,251125.0,244996.0,375733.0,77736.0,178667.0,438476.0,12852391056.0,75.557,67.598,60.135,129.519,21577.0,25999.0,13327.0,8554.0,23395.0,116391254.0,228281423.0,1068334955.0,3.378,6.717,7.487,29470.0,39031.0,3184.0,380849640.0,45.999,7.694,10.504,20.927,76.538,61.319,0.193,19541.0,256301.0,3459.0,44.318,78.42,1.423,-12.202,28.394,-3.567,25.11,0.223,3.858,0.0
2015/07/31,469750848.0,-2.0610102218423616e+16,-2.8989447640445824e+16,2.1492492386499e+32,31.187,-7.372,13.757,23464751.0,-64624924.0,137648640624280.0,-0.714,47.89,-16.935,0.013,2.024,45.816,53.148,53.13,5.083,21.652,27.792,1.22,40.795,2.837,9.771,9.863,1.247,1.473,-1.052,1.016,-1.13,-0.259,0.542,0.163,-0.008,48.791,49.799,-2.649,-2.649,8052830.0,-0.074,24.464,48.731,-2.376,-1013.0,-1182.0,-988.223,-109.086,-0.076,-3.206,-4.367,53.083,251.029,3.319,51.783,-4.356,124.074,1.005,0.407,0.478,6.891,59.558,21.644,80.658,52.312,71502.0,256456.0,181629.0,379803.0,79495.0,121625.0,384696.0,1278127760.0,68.828,64.994,58.897,103.603,21403.0,29681.0,37603.0,30593.0,52397.0,114519947.0,349739113.0,1069893174.0,4.628,24.649,26.202,26321.0,41303.0,13991.0,426480669.0,59.905,14.39,30.578,20.933,76.604,61.338,0.014,22812.0,259483.0,48258.0,27.483,82.503,21.665,1.161,10.21,-9.419,24.613,-0.133,0.686,0.0
2015/08/01,431875431.75,5.297086934653837e+16,4810155485133504.0,3.0295253577584e+32,79.494,1.164,-14.107,59950351.0,-85314945.0,898511148494072.0,-0.76,39.344,0.553,0.004,-1.069,25.571,49.358,51.154,-21.406,7.107,-32.687,-1.266,32.997,-32.148,9.769,9.794,1.348,1.475,-0.183,-0.06,-0.06,-0.922,0.544,0.06,-0.013,47.913,49.661,-3.871,-9.032,-91590845.0,-0.328,17.363,43.63,-2.674,-785.327,-683.221,-386.023,-838.775,-0.189,-56.62,-10.048,-11.608,348.707,2.268,45.001,-15.799,-17.815,0.945,0.359,0.477,2.67,49.697,-17.699,59.802,-27.662,38665.0,259694.0,-110380.0,375137.0,75186.0,252908.0,384025.0,373744467.0,58.98,61.537,57.309,111.075,23129.0,32298.0,46936.0,16780.0,62865.0,133737674.0,357436617.0,1071945271.0,4.748,2.991,12.854,13691.0,30287.0,-28410.0,229322884.0,46.288,25.293,31.3,0.021,76.461,61.322,0.054,21441.0,237945.0,36974.0,16.936,78.897,16.07,-3.412,19.376,-9.824,23.411,-0.453,-2.628,0.0
2015/08/02,394000015.5,3.544569351166048e+16,2.979565198725619e+16,3.4664151269393e+32,65.681,7.89,-0.236,78348350.0,-107450744.0,1534615968295456.0,-0.864,34.449,3.621,-0.01,-3.695,18.689,47.339,50.084,-28.878,-15.117,26.193,-2.375,32.707,-12.474,9.788,9.762,0.232,1.446,-1.291,-0.464,0.592,-1.714,0.523,-0.038,-0.023,48.903,49.801,0.662,-15.232,-114542855.0,-0.397,20.673,44.282,-1.918,-575.016,-33.244,168.576,-1051.0,-0.314,-60.387,-28.415,-16.442,572.199,0.845,44.2,-37.13,-25.469,0.793,0.352,0.477,-3.944,36.534,-45.434,-6.197,6.698,297558.0,259789.0,-348919.0,-5589.0,-211732.0,-2083.0,-9613.0,22135223040.0,17.016,35.923,42.974,-2.196,41380.0,33779.0,10817.0,-17286.0,-423.0,428073913.0,266670508.0,1110298086.0,-0.224,-15.763,-14.317,32349.0,31412.0,-22698.0,246678450.0,26.605,-1.377,2.534,0.027,76.527,61.334,0.148,8845.0,184292.0,-2921.0,10.061,70.906,-1.11,-2.725,16.594,-7.434,24.216,-0.583,-3.601,1.0
2015/08/03,356124599.25,1.5636821353413504e+16,-1.1518857104809216e+16,3.4685855487321e+32,39.416,-2.943,-1.337,65075168.0,-15703069.0,1058694388194792.0,-0.934,49.534,-6.723,-0.015,-3.299,46.401,50.152,51.43,-12.299,-19.347,-27.632,-2.416,35.617,-6.56,9.778,9.68,0.304,1.459,-0.364,-0.492,-0.302,-0.179,0.532,-0.176,-0.044,47.465,49.594,-0.637,-1.911,-60261204.0,-0.263,51.742,51.322,0.093,474.787,-98.479,232.907,-45.036,-0.382,-23.088,-26.692,6.721,570.587,-0.041,48.664,-26.834,10.175,0.691,0.33,0.475,-5.366,44.685,-30.751,-17.807,-32.552,272659.0,258948.0,-301124.0,-77132.0,15944.0,66886.0,69214.0,18585731264.0,24.2,38.572,44.306,17.946,36226.0,33724.0,4610.0,-5415.0,4493.0,328086455.0,252011837.0,1083549124.0,-1.646,-18.775,-4.328,22241.0,31534.0,-20121.0,248601537.0,49.312,-0.469,-3.613,0.005,76.987,61.399,0.198,15982.0,18699.0,-996.0,5.245,55.353,-0.4,-1.58,8.078,-2.077,24.851,-0.454,-2.996,1.0
2015/08/04,318249183.0,-1.398259736877536e+16,1.9383810093168576e+16,3.254588594495e+32,60.406,5.037,-8.207,101597228.0,83908016.0,2580499178791480.0,-0.942,55.909,-11.801,0.006,-0.178,69.71,54.124,53.388,20.929,8.558,40.844,1.56,81.368,31.216,9.793,9.788,1.201,1.482,1.298,0.4305,0.447,1.644,0.549,-0.081,-0.037,53.221,50.406,-6.618,18.382,-90645103.0,-0.126,54.977,52.184,0.953,1008.0,-464.275,316.032,-37.462,-0.4,75.647,30.122,55.724,811.352,0.497,57.115,30.404,75.845,0.754,0.356,0.481,0.342,59.623,22.495,25.815,27.705,336354.0,265306.0,67736.0,223112.0,262110.0,355361.0,434286.0,28283538329.0,71.512,62.007,57.865,119.568,23705.0,33596.0,14197.0,-1247.0,20839.0,140485585.0,233588187.0,1065817138.0,-0.512,-10.124,-0.933,31559.0,32548.0,12118.0,264848084.0,66.175,7.163,-0.296,-0.133,61.653,60.399,-0.401,11737.0,18665.0,23521.0,3.174,66.311,9.94,-4.375,9.948,2.606,19.076,-0.256,-3.571,0.0
2015/08/05,280373766.75,-8.910519198617382e+16,-4.691400981531354e+16,5.9939309978452e+32,21.324,-12.845,14.179,61079093.0,154210119.0,932663913734368.0,-0.879,60.226,10.746,-0.008,1.118,57.599,52.667,52.68,27.081,-9.586,24.207,2.389,56.685,18.978,9.889,9.934,1.461,1.361,1.291,1.353,2.871,0.614,0.463,0.137,-0.007,54.134,50.542,15.789,6.015,-94194536.0,-0.11,34.721,46.598,0.323,800.502,339.808,395.357,-120.007,-0.373,75.102,13.047,49.362,913.68,1.421,56.062,11.843,66.837,0.907,0.373,0.486,3.977,58.796,83.924,-0.671,42.982,324621.0,272363.0,372785.0,-39257.0,337878.0,293209.0,380077.0,26344772247.0,71.773,62.174,57.974,90.321,12608.0,33839.0,-9423.0,2520.0,22641.0,39737980.0,211670289.0,1024923409.0,0.58,29.17,1.922,21736.0,28030.0,43838.0,196420811.0,70.054,-4.954,5.332,-0.192,53.944,59.855,-0.70625,27084.0,22686.0,280613.0,3.084,79.058,7.269285714285713,-2.496,23.72,2.276,10.653,-0.16,-2.823,0.0
