bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-median_transaction_fee_raw,bitcoin-hashrate_raw,difficulty-btc-std-30,mining_profitability-btc-sma-7,mining_profitability-btc-ema-14,marketcap-btc-ema-3,marketcap-btc-wma-3,price-btc-sma-3,price-btc-ema-3,price-btc-wma-3
6928125675,445.089,0.047,1.499465589756938e+18,15385263721,1.173,1.183,6904105522,6899141982,442.675,443.667,443.312
6976604850,448.097,0.0518,1.3619066026892815e+18,15881500985,1.154,1.18,6940355186,6943163629,444.952,445.882,446.023
7020943606,450.845,0.0521,1.374675144712121e+18,16246641028,1.161,1.172,6980649396,6990694366,448.01,448.364,448.97
7353714541,472.112,0.064,1.3120003975260723e+18,16489395175,1.173,1.186,7167181968,7179939281,457.018,460.238,461.02
7741680588,496.908,0.0653,1.426098444337121e+18,16614163452,1.17,1.185,7454431278,7492235742,473.288,478.573,480.965
8140045217,522.366,0.0649,1.4727746312601672e+18,16623845074,1.182,1.203,7797238248,7876201895,497.129,500.47,505.504
8309822108,533.135,0.0619,1.3383325711899548e+18,16519157639,1.231,1.237,8053530178,8158539558,517.47,516.803,523.508
8347298190,535.416,0.0622,1.4224655586667745e+18,16297897392,1.246,1.234,8200414184,8300264001,530.306,526.109,532.481
8298856934,532.201,0.0618,1.2559015174998318e+18,15955215319,1.301,1.275,8249635559,8316831549,533.584,529.155,533.428
8338093998,534.594,0.064,1.4699899836785646e+18,15483051333,1.323,1.275,8293864779,8326549009,534.07,531.875,533.933
8611141989,551.979,0.0642,1.3926932304084214e+18,14869075543,1.345,1.295,8452503384,8468078483,539.591,541.927,542.888
8912390886,571.159,0.0604,1.3461052375274962e+18,14094767917,1.36,1.294,8682447135,8716258439,552.577,556.543,558.671
8956483388,573.875,0.0617,1.4232310962227704e+18,13131797439,1.418,1.352,8819465261,8884228987,565.671,565.209,569.32
9062912616,580.536,0.0615,1.6764312440666255e+18,11934583006,1.423,1.37,8941188939,9002349252,575.19,572.873,576.753
9050746887,579.599,0.0614,1.4741402892094582e+18,10422714872,1.449,1.374,8995967913,9039091547,578.004,576.236,578.958
8973504802,574.524,0.0618,1.434838328300795e+18,8347711996,1.438,1.386,8984736358,9014153466,578.22,575.38,577.218
8971760175,574.28,0.0617,1.5360303431720486e+18,5288638527,1.479,1.409,8978248266,8985506169,576.134,574.83,575.248
8954865027,573.047,0.0615,1.4562362902171917e+18,4780717331,1.48,1.413,8966556647,8963603372,573.95,573.939,573.704
9058554474,579.549,0.0603,1.483390464614554e+18,4694446324,1.517,1.43,9012555560,9009525608,575.625,576.744,576.504
9981775022,638.456,0.0638,1.4848629978938015e+18,4603409896,1.497,1.452,9497165291,9502883173,597.017,607.6,607.919
10741437940,686.885,0.0739,1.490176574287778e+18,4507319309,1.554,1.509,10119301616,10207736390,634.963,647.242,652.853
10728039297,685.852,0.103,1.48102905772738e+18,4405843883,1.577,1.516,10423670456,10608128132,670.397,666.547,678.297
10680537717,682.671,0.122,1.3603252417572567e+18,4298602284,1.647,1.574,10552104087,10706521614,685.136,674.609,684.433
11501872798,734.99,0.117,1.5067007768370924e+18,4185151271,1.689,1.612,11026988442,11099122188,701.171,704.799,709.36
11658519372,744.823,0.119,1.4574394056833428e+18,4064970974,1.761,1.656,11342753907,11443306905,720.828,724.811,731.186
11713617009,748.164,0.12,1.419672940255884e+18,3937445260,1.844,1.718,11528185458,11659960428,742.659,736.488,744.855
11796923421,753.295,0.136,1.7425896778570094e+18,3801835034,1.893,1.747,11662554440,11746087276,748.761,744.892,750.173
11712326841,747.682,0.135,1.6768348373961428e+18,3657241088,1.89,1.763,11687440640,11740740729,749.714,746.287,749.634
10685379671,681.946,0.0962,1.5638604180943048e+18,4680081710,1.904,1.749,11186410155,11212952686,727.641,714.117,715.75
10186275903,649.939,0.116,1.4614294693487887e+18,6098401135,1.836,1.711,10686343029,10606985649,693.189,682.028,676.898
9231949637,588.926,0.094,1.4315791950377748e+18,7142768519,1.78,1.679,9959146333,9792296731,640.27,635.477,624.767
10230318989,652.469,0.113,1.352973472218776e+18,8098898386,1.73,1.668,10094732661,9890188691,630.445,643.973,630.866
10496178979,669.287,0.107,1.5534428642609052e+18,8902304158,1.68,1.681,10295455820,10196854092,636.894,656.63,650.288
10049382873,640.632,0.1,1.578276602782445e+18,9591440710,1.618,1.658,10172419346,10228470927,654.129,648.631,652.156
10008507423,637.878,0.0957,1.5534355920199434e+18,10189519212,1.571,1.641,10090463385,10103411166,649.266,643.254,644.031
10162849953,647.563,0.0878,1.5359451443500088e+18,10711802834,1.561,1.634,10126656669,10092491263,642.024,645.409,643.179
9948974840,633.786,0.0859,1.4820478914386918e+18,11168929646,1.578,1.627,10037815754,10030188641,639.742,639.597,639.06
10223574118,651.127,0.0883,1.587078191179697e+18,11568626116,1.591,1.619,10130694936,10121920331,644.159,645.362,644.753
10589176604,674.251,0.0906,1.730302739381948e+18,11916672452,1.583,1.608,10359935770,10360608815,653.055,659.807,659.799
10742208270,683.826,0.0927,1.500607785654544e+18,12217483609,1.575,1.623,10551072020,10604758689,669.735,671.816,675.185
10581703695,673.449,0.0881,1.5830387099137623e+18,12474477161,1.597,1.627,10566387857,10636450705,677.175,672.633,677.042
10508455195,668.624,0.0852,1.5927291168449743e+18,12697957203,1.608,1.625,10537421526,10571830208,675.3,670.628,672.766
10528996251,669.77,0.0867,1.4527224868718305e+18,13216056481,1.624,1.634,10533208889,10530933806,670.614,670.199,670.001
10546232361,670.711,0.0882,1.5769473949439716e+18,13650138222,1.613,1.618,10539720625,10534190797,669.702,670.455,670.05
10080075893,640.923,0.0854,1.5006688455628536e+18,14008015235,1.602,1.601,10309898259,10310281442,660.468,655.689,655.66
10140878193,644.648,0.0844,1.4978145495727053e+18,14116265730,1.61,1.598,10225388226,10188169788,652.094,650.169,647.75
10221044765,649.595,0.0873,1.560641106638422e+18,14103162553,1.552,1.561,10223216496,10170827763,645.055,649.882,646.5
10155909026,645.327,0.0845,1.645409993104809e+18,13994910789,1.427,1.457,10189562761,10175115800,646.523,647.604,646.637
10172943711,646.33,0.0869,1.5610945306190264e+18,13789269749,1.306,1.365,10181253236,10175282325,647.084,646.967,646.54
10289039251,653.631,0.0784,1.5404305327136205e+18,13481783657,1.175,1.287,10235146243,10228152367,648.429,650.299,649.813
10383763482,659.574,0.0886,1.4872884566331935e+18,13065263837,1.065,1.214,10309454863,10317052110,653.178,654.937,655.386
10323646101,655.688,0.0855,1.4063964340824182e+18,12528840564,0.974,1.165,10316550482,10337917420,656.298,655.312,656.641
10375223239,658.89,0.087,1.393598055047143e+18,11856250285,0.865,1.12,10345886860,10359454233,658.051,657.101,657.937
10404883846,660.703,0.0844,1.6272804232576627e+18,11022594700,0.793,1.079,10375385353,10381457353,658.427,658.902,659.263
10512671584,667.464,0.0859,1.6365213446240402e+18,9987623101,0.793,1.039,10444028469,10453834281,662.353,663.183,663.782
10634722743,675.134,0.0915,1.601038719437027e+18,8679766595,0.799,1.008,10539375606,10555732541,667.767,669.159,670.172
10538561679,668.951,0.0907,1.4750776414421624e+18,6950762810,0.795,0.974,10538968642,10566300351,670.516,669.055,670.764
10515412802,667.413,0.0905,1.5180665838339604e+18,4311268649,0.811,0.958,10527190722,10543014085,670.499,668.234,669.212
10439159647,662.495,0.0907,1.445845769451768e+18,3919655606,0.803,0.935,10483175184,10481144371,666.286,665.364,665.21
10393391222,659.521,0.104,1.4236596748728246e+18,3878696627,0.796,0.914,10438283203,10428984293,663.143,662.442,661.827
10302181746,653.666,0.103,1.3358310937906872e+18,3818355838,0.798,0.903,10370232474,10355414555,658.56,658.054,657.089
10344863558,656.306,0.0935,1.372760970473848e+18,3737694666,0.796,0.885,10357548016,10338724231,656.497,657.18,655.962
10342929594,656.119,0.104,1.408953139011016e+18,3635360760,0.795,0.873,10350238805,10336782941,655.363,656.649,655.772
10278167804,651.943,0.103,1.3729009011068764e+18,3509458737,0.801,0.863,10314203305,10310871027,654.789,654.296,654.062
10295562530,652.979,0.113,1.35331757896965e+18,3357338190,0.795,0.856,10304882917,10297658799,653.68,653.638,653.157
10325726358,654.826,0.105,1.3970020099615565e+18,3175233086,0.801,0.852,10315304638,10307745323,653.249,654.232,653.73
10333025242,655.218,0.113,1.533767043916174e+18,2957610000,0.806,0.847,10324164940,10324348495,654.341,654.725,654.714
10334765682,655.252,0.122,1.4133001350567242e+18,2695881117,0.791,0.831,10329465311,10332678981,655.099,654.989,655.17
10033407872,636.085,0.127,1.4681650567495785e+18,2375512453,0.805,0.835,10181436591,10183796703,648.852,645.537,645.663
9787886474,620.444,0.112,1.5528550551220342e+18,1968072702,0.805,0.83,9984661532,9960873474,637.261,632.991,631.459
9391485032,595.245,0.119,1.688811000224791e+18,1652700802,0.792,0.813,9688073282,9630605986,617.258,614.118,610.451
8713151821,552.184,0.099,1.574361435891787e+18,4219998531,0.784,0.805,9200612552,9118385333,589.291,583.151,577.914
9040006079,572.822,0.104,1.576887829391257e+18,5793826766,0.768,0.794,9120309315,8989634485,573.417,577.986,569.68
9044317298,573.026,0.0942,1.6433708467690422e+18,6939145872,0.76,0.79,9082313306,8987685979,566.011,575.506,569.484
9083680326,575.443,0.078,1.7401703053524124e+18,7845912193,0.758,0.779,9082996816,9063280275,573.764,575.474,574.2
9305154715,589.396,0.106,1.519426694353804e+18,8590006212,0.741,0.774,9194075766,9187857016,579.288,582.435,582.016
9300512555,589.032,0.11,1.4525248383220726e+18,9210936497,0.74,0.775,9247294160,9265921237,584.624,585.734,586.889
9255504750,586.113,0.113,1.4693547379139512e+18,9732305556,0.731,0.758,9251399455,9278782346,588.18,585.924,587.633
9311388536,589.594,0.113,1.4556940354746609e+18,10169437919,0.737,0.763,9281393996,9290947944,588.247,587.759,588.34
9353505372,592.19,0.118,1.387060305027714e+18,10532826762,0.754,0.773,9317449684,9323132990,589.299,589.975,590.312
9272427365,586.987,0.107,1.52594805560577e+18,10829897851,0.751,0.769,9294938524,9305946896,589.591,588.481,589.156
9269606268,586.74,0.0987,1.6382845913903688e+18,11065993458,0.757,0.767,9282272396,9284529818,588.639,587.61,587.731
9105400877,576.272,0.104,1.6027656565142728e+18,11244954904,0.759,0.765,9193836637,9187973756,583.333,581.941,581.547
8991704085,569.003,0.103,1.6449565540372388e+18,11262460523,0.74,0.75,9092770361,9075920046,577.338,575.472,574.382
9040057860,571.996,0.112,1.4661965915232207e+18,11582547140,0.747,0.742,9066414110,9034830438,572.424,573.734,571.711
9080745735,574.509,0.104,1.377397423385981e+18,11887945510,0.729,0.733,9073579923,9052342835,571.836,574.122,572.754
9071543869,573.871,0.104,1.5181468780818516e+18,12175353053,0.718,0.736,9072561896,9069363490,573.459,573.997,573.772
9084044659,574.592,0.115,1.6116698407835244e+18,12450749890,0.714,0.733,9078303278,9079327909,574.324,574.294,574.338
9134415715,577.708,0.107,1.716106863697351e+18,12714916479,0.702,0.725,9106359496,9107146722,575.391,576.001,576.03
9186763094,580.948,0.0966,1.7199038088975096e+18,12968539111,0.695,0.723,9146561295,9152194228,577.749,578.474,578.809
9214533964,582.629,0.099,1.7413480976075494e+18,13212225007,0.699,0.717,9180547630,9191923966,580.428,580.552,581.248
9240042736,584.169,0.106,1.6796642103933998e+18,13446514416,0.695,0.71,9210295183,9222659872,582.582,582.36,583.119
9186878275,580.74,0.105,1.5793179558439872e+18,13671890419,0.703,0.712,9198586729,9209209044,582.512,581.55,582.198
9107605032,575.66,0.107,1.5854182270555986e+18,13888786941,0.682,0.699,9153095881,9156102397,580.19,578.605,578.771
9150048406,578.283,0.105,1.411160854169265e+18,14097595367,0.68,0.699,9151572143,9142038926,578.228,578.444,577.818
9086137177,574.184,0.0908,1.4337430870612165e+18,14298670040,0.69,0.705,9118854660,9111018896,576.042,576.314,575.796
9055294466,572.17,0.0894,1.6511850782590085e+18,14492332871,0.686,0.701,9087074563,9081367693,574.879,574.242,573.86
9099453426,574.891,0.101,1.760025945743429e+18,14752762467,0.678,0.691,9093263994,9082514398,573.748,574.567,573.866
9129861311,576.744,0.104,1.629101259815259e+18,15187767113,0.691,0.699,9111562653,9107297542,574.602,575.655,575.364
9094908334,574.462,0.0909,1.5807197455126602e+18,15595627192,0.678,0.69,9103235494,9107316842,575.366,575.059,575.294
9073809835,573.069,0.103,1.527744386008086e+18,16003155195,0.687,0.689,9088522665,9090184581,574.758,574.064,574.146
9076480666,573.174,0.093,1.6642787424119685e+18,15990117603,0.684,0.687,9082501665,9078661667,573.568,573.619,573.354
9182082014,579.773,0.087,1.5004193369086057e+18,15877785330,0.668,0.68,9132291840,9128836202,575.338,576.696,576.456
9570024376,604.208,0.0825,1.6766760417543035e+18,15664022290,0.689,0.699,9351158108,9358452971,585.718,590.452,590.891
9593904837,605.63,0.0958,1.762280946584866e+18,15344590021,0.688,0.689,9472531473,9517307546,596.537,598.041,600.846
9613392071,606.793,0.0951,1.5053163862813248e+18,14912699715,0.682,0.691,9542961772,9599668377,605.544,602.417,605.975
9665570335,610.021,0.0957,1.627693471211157e+18,14358206850,0.697,0.697,9604266054,9636233331,607.481,606.219,608.213
9845222854,621.285,0.0932,1.622779906898599e+18,13666196120,0.702,0.699,9724744454,9746700217,612.7,613.752,615.115
9867233787,622.603,0.108,1.5646640510803817e+18,12814407911,0.709,0.704,9795989121,9826286234,617.97,618.178,620.067
9888919407,623.902,0.0936,1.6369118477564964e+18,11768198890,0.728,0.711,9842454264,9874408108,622.597,621.04,623.033
9833125845,620.306,0.093,1.735161843721028e+18,10469445132,0.717,0.716,9837790054,9857408356,622.27,620.673,621.887
9627004512,607.225,0.0911,1.951627361809636e+18,9069893690,0.721,0.707,9732397283,9739364105,617.144,613.949,614.365
9658397690,609.126,0.11,1.73286672205536e+18,7240885697,0.727,0.713,9695397487,9677054656,612.219,611.538,610.356
9680588638,610.447,0.0916,1.8297307912477084e+18,4972139949,0.718,0.707,9687993062,9664260968,608.933,610.992,609.469
9670033653,609.706,0.0965,1.7320028478315994e+18,5361313690,0.716,0.706,9679013358,9671612654,609.76,610.349,609.856
9649673696,608.348,0.108,1.7431007239918031e+18,5668279620,0.701,0.696,9664343527,9661612839,609.5,609.349,609.151
9636372408,607.443,0.0952,1.7265322623420283e+18,5905870283,0.698,0.701,9650357967,9646416378,608.499,608.396,608.122
9645981813,607.971,0.0962,1.6578308326389082e+18,6082221167,0.689,0.699,9648169890,9643393992,607.921,608.183,607.858
9678108452,609.926,0.109,1.573559106509871e+18,6202557973,0.691,0.695,9663139171,9660443565,608.447,609.055,608.861
9659683102,608.701,0.11,1.6410993498150426e+18,6270106623,0.688,0.699,9661411137,9663541337,608.866,608.878,608.988
9489661804,597.916,0.105,1.708023824124217e+18,6286568961,0.699,0.706,9575536470,9577743345,605.515,603.397,603.513
9489834843,597.849,0.106,1.8417066641401528e+18,6252348527,0.684,0.691,9532685656,9518085206,601.489,600.623,599.68
9516455808,599.46,0.0958,1.5320148503944942e+18,6166601614,0.692,0.691,9524570732,9503116486,598.408,600.041,598.666
9579533308,603.368,0.109,1.5833056023761684e+18,6027129450,0.703,0.707,9552052020,9543557731,600.226,601.705,601.146
9568668167,602.605,0.0904,2.2842195751944312e+18,7173112339,0.695,0.696,9560360093,9563587821,601.811,602.155,602.335
9602455528,604.645,0.0907,1.9832399809420736e+18,9407915745,0.685,0.683,9581407811,9587372704,603.54,603.4,603.752
9623316729,605.886,0.0909,1.844604691665236e+18,10977581176,0.682,0.686,9602362270,9607254902,604.379,604.643,604.925
9607352871,604.801,0.0957,1.9269001049501463e+18,12230773427,0.661,0.675,9604857570,9611857933,605.111,604.722,605.137
9606078924,604.65,0.0957,1.7550908758883707e+18,13345532311,0.668,0.67,9605468247,9609376540,605.112,604.686,604.906
9611030240,604.894,0.0957,1.644981601769657e+18,14243930157,0.666,0.671,9608249243,9608766906,604.782,604.79,604.797
9718009195,611.559,0.0967,1.92298598774696e+18,14964984450,0.642,0.667,9663129219,9663694498,607.034,608.174,608.186
9706488940,610.758,0.0966,1.877801969403672e+18,15533411489,0.637,0.657,9684809080,9694419242,609.07,609.466,610.048
9706967613,610.721,0.0972,1.615617501451449e+18,15965521758,0.657,0.668,9695888347,9708648319,611.013,610.094,610.873
9686121659,609.337,0.0964,1.9027063865469304e+18,16272178624,0.65,0.667,9691005003,9696464857,610.272,609.715,610.035
9705473482,610.478,0.0991,1.9443669615709563e+18,16460395164,0.661,0.668,9698239243,9699271896,610.179,610.097,610.138
9716185823,611.072,0.0967,1.953955678982617e+18,16534216654,0.663,0.666,9707212533,9707604349,610.296,610.584,610.585
9760205913,613.763,0.0971,1.8308618376630812e+18,16495179035,0.655,0.661,9733709223,9736410478,611.771,612.174,612.318
9816550851,617.237,0.0976,1.9775043098446072e+18,17336276552,0.661,0.663,9775130037,9781041700,614.024,614.705,615.051
9807427116,616.581,0.0975,2.095750306047721e+18,19117705492,0.663,0.656,9791278576,9802598160,615.86,615.643,616.33
9804134096,616.296,0.116,1.8705537968342648e+18,20438892230,0.633,0.639,9797706336,9807301228,616.705,615.97,616.548
10048892821,631.621,0.114,1.7197603080728164e+18,21385309013,0.635,0.643,9923299578,9927062295,621.499,623.795,624.006
10140551273,637.312,0.108,1.7708373647036283e+18,22347693713,0.634,0.647,10031925426,10053928926,628.41,630.554,631.912
10117062700,635.764,0.101,1.6955090992068964e+18,23145467056,0.63,0.644,10074494063,10113530578,634.899,633.159,635.59
10130119678,636.521,0.101,1.7839147688212155e+18,23717229192,0.631,0.642,10102306871,10127505951,636.532,634.84,636.4
10174025238,639.211,0.104,1.7513423227782292e+18,24079085536,0.629,0.646,10138166054,10149896295,637.165,637.025,637.74
10184424973,639.793,0.116,1.7511542557832374e+18,24240438203,0.631,0.642,10161295514,10171907512,638.508,638.409,639.054
10168303726,638.715,0.12,1.6632014804041958e+18,24205297204,0.644,0.64,10164799620,10174631060,639.24,638.562,639.157
10142535762,637.034,0.112,1.866976549489276e+18,23972798451,0.647,0.646,10153667691,10158106618,638.514,637.798,638.054
10074001403,632.653,0.114,1.8941568774101407e+18,23537094187,0.628,0.633,10113834547,10112563243,636.134,635.225,635.124
10016224642,628.962,0.126,1.5503111754838743e+18,22886581753,0.641,0.644,10065029594,10056535416,632.883,632.094,631.538
10053481835,631.236,0.118,1.8486419553342287e+18,22002216485,0.655,0.655,10059255715,10044482699,630.95,631.665,630.714
10218658252,641.524,0.116,2.1875431078228467e+18,20793068617,0.64,0.643,10138956984,10129860512,633.907,636.594,636.001
10413248467,653.664,0.116,1.8002046167322982e+18,19108682801,0.649,0.647,10276102725,10288423957,642.141,645.129,645.879
10364916366,650.557,0.118,1.856946825656259e+18,17060754724,0.653,0.648,10320509546,10356650714,648.582,647.843,650.087
10431146588,654.64,0.131,1.8181582676814648e+18,16100703589,0.649,0.65,10375828067,10406086827,652.954,651.241,653.116
10598494713,665.07,0.143,1.6965389449880576e+18,15727077936,0.675,0.66,10487161390,10503782280,656.756,658.156,659.174
10873852215,682.275,0.136,1.8508777638737032e+18,15299820989,0.685,0.677,10680506802,10708282110,667.328,670.215,671.934
10924347446,685.356,0.141,1.982812821822649e+18,14814293154,0.68,0.678,10802427124,10853206914,677.567,677.786,680.948
11244144286,705.335,0.141,1.896977840482232e+18,14264545507,0.702,0.684,11023285705,11075829994,690.989,691.561,694.832
11236696231,704.786,0.132,1.9665770847860577e+18,13642816897,0.715,0.696,11129990968,11187120785,698.493,698.173,701.731
11143227735,698.831,0.126,2.112518203933166e+18,12938735053,0.712,0.687,11136609351,11191203325,702.984,698.502,701.9
11484023198,720.121,0.128,1.8369260520591145e+18,12137977349,0.723,0.694,11310316274,11329203549,707.913,709.311,710.468
11560386234,724.827,0.126,1.6332022476984095e+18,11219863680,0.73,0.705,11435351254,11465405472,714.593,717.069,718.926
11549968500,724.099,0.123,1.911061700142439e+18,10152605842,0.727,0.713,11492659877,11542450194,723.016,720.584,723.679
11147657507,698.792,0.137,1.6754995304912164e+18,8882605882,0.72,0.703,11320158692,11350549292,715.906,709.688,711.567
11210734022,702.682,0.124,1.689175409791371e+18,7294891974,0.731,0.715,11265446357,11246247596,708.524,706.185,704.955
11307589997,708.671,0.128,1.909664646013272e+18,5081718062,0.725,0.718,11286518177,11248649257,703.382,707.428,705.028
11232358091,703.872,0.127,1.912507290363701e+18,4714741494,0.736,0.716,11259438134,11253831381,705.075,705.65,705.273
11263790548,705.761,0.114,2.001711711684688e+18,4638634454,0.741,0.724,11261614341,11260612970,706.101,705.705,705.616
11561297172,724.306,0.121,1.8520130293247603e+18,4546393540,0.738,0.728,11411455756,11407305117,711.313,715.006,714.719
11401861000,714.235,0.113,2.068295474692549e+18,4437012644,0.737,0.731,11406658378,11431994649,714.767,714.621,716.18
11406627309,714.44,0.11,2.138781105244892e+18,4309186764,0.746,0.728,11406642843,11430816850,717.66,714.53,716.016
11313914256,708.542,0.112,2.0715265047070835e+18,4161216445,0.738,0.73,11360278550,11359476398,712.406,711.536,711.457
11117266275,696.136,0.11,1.980731746130312e+18,3990861612,0.725,0.718,11238772412,11231042441,706.373,703.836,703.322
11206984164,701.676,0.111,2.015627366586162e+18,3795109074,0.736,0.726,11222878288,11194899883,702.118,702.756,700.973
11340512720,709.94,0.112,2.014798678915015e+18,3569783149,0.727,0.725,11281695504,11258795460,702.584,706.348,704.885
11529005989,721.652,0.112,2.1525182559800392e+18,3308847677,0.726,0.727,11405350747,11412504595,711.089,714.0,714.419
11864743829,742.568,0.126,2.157483688256361e+18,3003034556,0.72,0.726,11635047288,11665459364,724.72,728.284,730.158
11865482697,742.522,0.123,2.0333866988720627e+18,6951578295,0.72,0.723,11750264992,11809156956,735.581,735.403,739.059
11948746236,747.646,0.123,2.018509102161762e+18,11803274991,0.712,0.718,11849505614,11906991321,744.246,741.525,745.092
11833058084,740.325,0.132,1.909669173276144e+18,15016441325,0.713,0.709,11841281849,11877024903,743.498,740.925,743.132
11739893456,734.423,0.147,1.8423748022677489e+18,17521501156,0.706,0.711,11790587652,11805757128,740.798,737.674,738.594
11860196434,741.868,0.153,1.912852537859588e+18,19503372183,0.702,0.708,11825392043,11815572383,738.872,739.771,739.129
11870683433,742.446,0.148,2.076208639445886e+18,21135277036,0.696,0.707,11848037738,11845389437,739.579,741.109,740.916
11808807066,738.491,0.153,2.060163946235566e+18,22493515275,0.704,0.716,11828422402,11837997416,740.935,739.8,740.373
11754192628,734.983,0.147,2.223176297412605e+18,23625334043,0.7,0.71,11791307515,11791812574,738.64,737.392,737.396
11752444101,734.786,0.147,2.1514876718744456e+18,24562053518,0.7,0.707,11771875808,11762420771,736.087,736.089,735.469
11719369482,732.631,0.147,2.144241581305312e+18,25325331638,0.699,0.699,11745622645,11736198213,734.133,734.36,733.741
11721119460,732.658,0.147,2.1345781211959e+18,25930488952,0.701,0.704,11733371053,11725756908,733.358,733.509,733.004
11718082227,732.374,0.146,2.145203757926097e+18,26388406112,0.698,0.7,11725726640,11719309180,732.554,732.941,732.511
11805614214,737.759,0.148,2.0615628816514127e+18,26706658012,0.694,0.696,11765670427,11762354426,734.264,735.35,735.114
11964261805,747.59,0.151,2.164534936625995e+18,26890204022,0.679,0.692,11864966116,11870349345,739.241,741.47,741.777
12286801264,767.657,0.158,1.962015879109283e+18,27288251602,0.689,0.699,12075883690,12099090269,751.002,754.563,755.985
12237377113,764.483,0.153,2.2722610233803087e+18,27559645521,0.699,0.707,12156630402,12208332612,759.91,759.523,762.726
12231463638,764.011,0.153,2.346219504693604e+18,27652354481,0.698,0.697,12194047020,12242657734,765.384,761.767,764.776
12087489429,754.931,0.154,2.154587511142983e+18,27597540719,0.692,0.698,12140768224,12160462113,761.142,758.349,759.55
12101265178,755.702,0.156,2.0515731923072456e+18,27425936708,0.702,0.703,12121016701,12118373005,758.215,757.025,756.83
12180569813,760.565,0.152,2.339658423949245e+18,27084211744,0.712,0.708,12150793257,12138621537,757.066,758.795,758.005
12279720212,766.652,0.153,2.4197050824315003e+18,26565801664,0.71,0.701,12215256734,12216927573,760.973,762.724,762.798
12310726012,768.494,0.154,2.0386409539859136e+18,25860082775,0.699,0.697,12262991373,12278698045,765.237,765.609,766.558
12368057857,771.991,0.154,1.894685221003332e+18,24951166607,0.692,0.698,12315524615,12334224301,769.046,768.8,769.936
12294224569,767.304,0.144,2.311227477051752e+18,23815799793,0.716,0.712,12304874592,12321585905,769.263,768.052,769.065
12409263874,774.371,0.147,2.445008905860934e+18,22419605155,0.708,0.703,12357069233,12364049769,771.222,771.211,771.618
12463300890,777.648,0.156,2.441580847919411e+18,20709897192,0.709,0.708,12410185062,12417109165,773.107,774.43,774.831
12450063290,776.714,0.155,2.215837412056096e+18,18600423621,0.695,0.699,12430124176,12447675920,776.244,775.572,776.635
12451306572,776.708,0.158,2.0118072050366976e+18,18472576707,0.695,0.693,12440715374,12452891198,777.023,776.14,776.866
12489847257,779.035,0.16,2.03420277162746e+18,17972510428,0.695,0.691,12465281316,12470369701,777.485,777.587,777.872
12612961543,786.632,0.157,1.983054929572426e+18,16654517179,0.7,0.698,12539121429,12544980952,780.791,782.11,782.445
12630889043,787.662,0.158,2.4056657479982326e+18,17897893732,0.672,0.685,12585005236,12601406245,784.443,784.886,785.881
12660420606,789.416,0.158,2.249154295048939e+18,19486164259,0.68,0.687,12622712921,12642666908,787.903,787.151,788.367
12669809799,789.909,0.158,2.178184982510634e+18,20783188251,0.668,0.684,12646261360,12660193276,788.996,788.53,789.37
13009832007,811.021,0.162,2.316494591796774e+18,21840914568,0.682,0.691,12828046684,12838256038,796.782,799.775,800.383
13675021187,852.382,0.17,2.473908876404254e+18,22692829338,0.692,0.695,13251533935,13285756229,817.771,826.079,828.183
14355822839,894.707,0.167,2.361851094975568e+18,23361459212,0.704,0.703,13803678387,13904557150,852.703,860.393,866.651
14406590528,897.765,0.18,2.1788511083221368e+18,23862216337,0.703,0.708,14105134458,14267739742,881.618,879.079,889.182
13991763192,871.821,0.158,2.3861936540395366e+18,24205521673,0.728,0.717,14048448825,14190715578,888.097,875.45,884.283
14395304821,896.85,0.179,2.450666527096672e+18,24398022652,0.725,0.713,14221876823,14262671896,888.812,886.15,888.66
14624470401,911.027,0.182,2.2490741352380247e+18,24443282474,0.749,0.728,14423173612,14442630673,893.233,898.588,899.767
15256653605,950.293,0.19,2.5404230462598533e+18,24489474499,0.759,0.739,14839913608,14902367739,919.39,924.441,928.297
15504767388,965.624,0.193,2.4172348339788524e+18,24873251945,0.769,0.746,15172340498,15275346629,942.315,945.032,951.414
15271009245,950.955,0.19,2.4444710758162964e+18,25023486202,0.775,0.753,15221674872,15346536019,955.624,947.994,955.734
15302156774,952.778,0.174,2.5362749107481267e+18,24944397352,0.773,0.75,15261915823,15325542700,956.452,950.386,954.311
15596414034,970.988,0.176,2.4040708125675894e+18,25053818138,0.779,0.758,15429164928,15444094149,958.24,960.687,961.579
