difficulty-btc-sma-30,difficulty-btc-trx-14,difficulty-btc-trx-90,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-trx-90,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-trx-90,sentinusd-btc-sma-90,transactionfees-btc-var-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-trx-90,marketcap-btc-ema-90,marketcap-btc-trx-90,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-std-90,transactionvalue-btc-var-90,mediantransactionvalue-btc-sma-14,mediantransactionvalue-btc-sma-30,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-14,mediantransactionvalue-btc-ema-30,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-30,mediantransactionvalue-btc-wma-90,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-30,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,transactions-btc-trx-30,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-sma-90,top100cap-btc-trx-90,top100cap-btc-rsi-90
6164676,1.851,0.365,53954152826930.0,36140003890285.0,41029324032980.0,58282455579911.0,0.493,7116.0,4746.0,9027.0,7645.0,5463.0,9608.0,8154.0,5840.0,0.254,74349257,0.001,0.04,1.49,8.26,-0.073,654456853,1.518,4004,1486,2905.0,2109843,114.694,79.051,40.236,129.566,93.529,52.826,102.362,56.008,1.201,1.247,1.2,1.271,1.271,0.757,0.143,160726,69307,51080,1200875592,652279796,0.149,0.831,0.303,19.438,-0.049,52.423
6274847,1.814,0.376,54950625608863.0,36637584644909.0,41527323059214.0,58910463766990.0,0.505,7160.0,4791.0,8671.0,7562.0,5483.0,9275.0,8105.0,5876.0,0.273,75753638,0.001,0.04,1.531,8.232,-0.074,662467523,1.564,4059,1514,2907.0,2112289,117.118,81.312,41.177,125.437,93.856,53.832,103.623,57.291,1.199,1.248,1.202,1.277,1.272,0.757,0.143,160733,69261,51081,1199269405,652320582,0.162,0.881,0.31,19.446,-0.048,51.908
6375101,1.767,0.387,55725770086524.0,37109457916385.0,41997335109082.0,59424157039204.0,0.518,7215.0,4839.0,8395.0,7500.0,5507.0,8974.0,8069.0,5915.0,0.291,76726062,0.001,0.04,1.568,8.251,-0.075,671762409,1.606,4038,1538,2900.0,2102569,118.852,82.721,41.856,118.152,92.368,54.205,102.945,57.942,1.192,1.246,1.196,1.261,1.266,0.76,0.144,160542,69434,51184,1205285576,654939242,0.17,0.917,0.317,19.456,-0.047,51.927
6469279,1.71,0.398,56365301454215.0,37534784253576.0,42428968868517.0,59805505495776.0,0.53,7258.0,4877.0,8046.0,7389.0,5513.0,8564.0,7976.0,5936.0,0.307,77237603,0.001,0.041,1.602,8.286,-0.076,679265397,1.644,3915,1549,2889.0,2087001,118.671,83.466,42.28,108.869,89.54,54.081,100.739,58.088,1.189,1.251,1.2,1.273,1.269,0.756,0.143,161076,69509,50778,1207887412,644611706,0.175,0.936,0.323,19.466,-0.046,52.024
6563458,1.646,0.409,57066213968040.0,37976966029229.0,42858978042953.0,60168672260366.0,0.542,7296.0,4921.0,7755.0,7291.0,5521.0,8177.0,7886.0,5958.0,0.323,77785369,0.001,0.041,1.633,8.304,-0.077,685461322,1.679,3850,1560,2883.0,2078022,118.976,84.327,42.878,103.587,88.231,54.414,99.822,58.681,1.224,1.259,1.213,1.312,1.28,0.764,0.146,161116,66099,50775,1092275268,644531554,0.177,0.948,0.329,19.479,-0.045,54.059
6657636,1.576,0.419,57776120065725.0,38512729544934.0,43412729210981.0,60877604016506.0,0.554,7295.0,4949.0,7379.0,7139.0,5508.0,7680.0,7734.0,5958.0,0.338,78822824,0.001,0.04,1.659,8.345,-0.078,688601898,1.708,3677,1576,2877.0,2069327,116.109,84.832,43.324,97.085,86.076,54.423,97.919,58.944,1.243,1.258,1.212,1.308,1.278,0.764,0.146,161121,59381,50783,881535271,644731362,0.182,0.961,0.336,19.494,-0.044,55.142
6763990,1.516,0.43,58438944183005.0,39031430337929.0,43945474018090.0,61514797427390.0,0.566,7308.0,4983.0,7063.0,7001.0,5497.0,7220.0,7586.0,5959.0,0.351,79929025,0.001,0.04,1.681,8.374,-0.079,692333979,1.733,3527,1596,2874.0,2064635,113.81,85.327,43.924,93.52,85.061,54.773,96.984,59.538,1.279,1.264,1.227,1.349,1.292,0.775,0.15,160719,55531,50115,770912856,627870734,0.185,0.969,0.342,19.507,-0.043,53.895
6901545,1.496,0.442,59328590569163.0,39623024055206.0,44565379448107.0,62399457227446.0,0.578,7308.0,5009.0,6772.0,6864.0,5483.0,6780.0,7430.0,5957.0,0.363,85757610,0.001,0.04,1.7,8.418,-0.08,700105515,1.755,4071,1722,3582.0,3207175,111.57,86.354,44.725,93.311,85.506,55.59,97.412,60.593,1.277,1.263,1.225,1.34,1.289,0.775,0.15,160266,54724,49958,748677366,623957901,0.182,0.969,0.348,19.52,-0.042,54.205
7039100,1.497,0.453,59835876327805.0,40042583555610.0,44902817203792.0,62437535083100.0,0.59,7286.0,5048.0,6695.0,6821.0,5499.0,6553.0,7358.0,5983.0,0.375,87640254,0.001,0.04,1.717,8.541,-0.08,710633514,1.776,4000,1755,3587.0,3216786,109.185,87.491,45.596,93.109,85.912,56.386,97.762,61.628,1.307,1.263,1.233,1.361,1.297,0.774,0.15,160843,51903,51103,673483395,652890003,0.179,0.969,0.354,19.534,-0.041,54.173
7176655,1.505,0.465,60239166812288.0,40521346983024.0,45339320184386.0,62755459372970.0,0.601,7293.0,5099.0,6721.0,6825.0,5530.0,6454.0,7332.0,6024.0,0.386,88638558,0.002,0.041,1.733,8.632,-0.081,722828326,1.794,3939,1779,3581.0,3205073,107.246,87.941,46.078,89.097,84.435,56.532,96.184,62.011,1.316,1.265,1.232,1.353,1.295,0.773,0.149,161030,49638,50928,615987546,648423523,0.171,0.96,0.359,19.549,-0.04,55.163
7314210,1.514,0.477,60968235219997.0,41118194853750.0,46025946783271.0,63809760251770.0,0.613,7281.0,5147.0,6707.0,6812.0,5553.0,6338.0,7289.0,6057.0,0.397,89601510,0.001,0.041,1.747,8.695,-0.081,734719723,1.811,3945,1802,3573.0,3191180,107.912,88.629,46.657,87.034,83.737,56.907,95.26,62.616,1.301,1.263,1.221,1.316,1.284,0.776,0.151,160848,50530,51352,638331148,659266466,0.157,0.94,0.364,19.564,-0.039,54.906
7451765,1.517,0.488,61639328267843.0,41682636384017.0,46608086831014.0,64554604363742.0,0.624,7262.0,5183.0,6621.0,6764.0,5565.0,6175.0,7210.0,6077.0,0.407,91302536,0.002,0.041,1.76,8.788,-0.082,746176043,1.826,3939,1840,3591.0,3224220,104.684,90.088,47.236,86.819,83.846,57.534,95.053,63.468,1.309,1.266,1.221,1.31,1.282,0.773,0.149,160873,48463,51323,587173278,658514223,0.139,0.916,0.369,19.578,-0.038,54.886
7564873,1.512,0.5,62062037608891.0,42253491950516.0,47186917734126.0,65283995631790.0,0.635,7326.0,5234.0,6679.0,6782.0,5597.0,6183.0,7197.0,6118.0,0.416,92896182,0.002,0.041,1.772,8.819,-0.082,759152350,1.84,3732,1865,3596.0,3233163,96.045,91.163,47.712,84.87,83.095,57.856,93.899,64.017,1.329,1.267,1.226,1.319,1.286,0.773,0.15,160875,45932,51325,527439771,658559719,0.127,0.896,0.374,19.592,-0.037,54.901
7640822,1.497,0.512,62799196553838.0,42842329461695.0,47781037405966.0,66068339192692.0,0.647,7414.0,5282.0,6784.0,6827.0,5638.0,6307.0,7206.0,6167.0,0.426,95318799,0.002,0.042,1.783,8.782,-0.082,775265813,1.853,3477,1909,3630.0,3294200,77.376,92.153,48.291,83.926,82.752,58.294,93.036,64.678,1.339,1.271,1.232,1.331,1.292,0.775,0.15,161527,47720,52282,569291902,683339648,0.119,0.877,0.378,19.605,-0.036,52.874
7716771,1.473,0.524,63503455441715.0,43396241944841.0,48299322935829.0,66620844512749.0,0.658,7517.0,5347.0,7018.0,6937.0,5702.0,6618.0,7278.0,6239.0,0.435,97479225,0.002,0.043,1.794,8.744,-0.082,792239522,1.866,3452,1944,3637.0,3306727,75.672,92.927,49.059,84.902,83.3,59.019,92.978,65.622,1.346,1.273,1.236,1.335,1.294,0.775,0.15,161655,47474,52363,563434416,685458239,0.115,0.86,0.383,19.618,-0.035,53.468
7792720,1.44,0.536,64618876885426.0,44044234458725.0,48977606859779.0,67631024256869.0,0.669,7566.0,5391.0,7049.0,6957.0,5736.0,6744.0,7261.0,6281.0,0.444,98885514,0.002,0.043,1.804,8.658,-0.083,807198731,1.877,3459,1971,3628.0,3290835,75.149,93.877,49.865,85.753,83.816,59.728,92.872,66.55,1.317,1.27,1.229,1.309,1.287,0.778,0.151,161716,47494,52331,563910451,684622428,0.11,0.841,0.388,19.63,-0.034,53.777
7868669,1.399,0.548,65267722170458.0,44602209930364.0,49504389648526.0,68168272441535.0,0.68,7532.0,5430.0,6966.0,6923.0,5751.0,6753.0,7188.0,6304.0,0.453,99679332,0.002,0.043,1.813,8.722,-0.083,820227040,1.888,3452,1992,3614.0,3266100,76.223,94.741,50.627,85.764,83.946,60.302,92.353,67.34,1.308,1.268,1.226,1.292,1.282,0.779,0.152,161550,48442,52420,586661859,686953849,0.1,0.814,0.391,19.639,-0.033,51.448
7944618,1.351,0.559,65670122249032.0,45142943540579.0,49979957365706.0,68547304609908.0,0.69,7576.0,5484.0,7074.0,6978.0,5796.0,6942.0,7203.0,6355.0,0.461,100074880,0.002,0.043,1.82,8.717,-0.083,832425846,1.897,3474,2004,3602.0,3244487,77.941,95.005,51.17,84.006,83.213,60.572,90.923,67.823,1.287,1.263,1.215,1.255,1.271,0.787,0.155,161034,51724,53051,668831992,703609827,0.083,0.781,0.395,19.648,-0.032,51.59
8020567,1.298,0.571,66367077934285.0,45772028439110.0,50618130012830.0,69408381420281.0,0.701,7598.0,5528.0,7099.0,6996.0,5828.0,7044.0,7183.0,6394.0,0.469,100835661,0.002,0.044,1.826,8.716,-0.083,845956739,1.904,3695,2048,3640.0,3312878,79.513,96.497,51.905,84.974,83.732,61.246,90.682,68.704,1.273,1.261,1.211,1.239,1.266,0.788,0.155,160925,52005,53122,676130246,705482927,0.066,0.747,0.398,19.655,-0.031,50.473
8125854,1.269,0.582,67192172899045.0,46401006908701.0,51248639781434.0,70243171520285.0,0.711,7578.0,5563.0,7005.0,6958.0,5841.0,7017.0,7105.0,6413.0,0.476,101352835,0.002,0.044,1.832,8.754,-0.083,860154886,1.911,3755,2065,3640.0,3311970,81.002,97.317,52.366,83.733,83.212,61.563,89.338,69.226,1.277,1.265,1.211,1.236,1.265,0.785,0.154,161526,51520,52812,663589308,697273581,0.048,0.708,0.4,19.662,-0.03,50.739
8238536,1.259,0.593,67509825513599.0,46947728528847.0,51771344194335.0,70748946853793.0,0.721,7549.0,5592.0,6916.0,6918.0,5852.0,6969.0,7026.0,6430.0,0.483,102233390,0.002,0.044,1.836,8.829,-0.083,871660747,1.916,3804,2092,3632.0,3298412,82.271,98.087,53.126,84.316,83.527,62.146,88.744,70.012,1.284,1.266,1.208,1.223,1.261,0.783,0.153,162035,50176,52254,629397073,682624505,0.032,0.67,0.402,19.669,-0.029,51.314
8351218,1.258,0.605,67801694635140.0,47454258894983.0,52185197520795.0,70948420726995.0,0.731,7461.0,5618.0,6708.0,6817.0,5841.0,6776.0,6884.0,6425.0,0.488,102839728,0.002,0.044,1.838,8.922,-0.083,879602157,1.92,3086,2106,3619.0,3274903,80.785,97.294,53.737,82.56,82.729,62.344,87.006,70.408,1.291,1.267,1.216,1.24,1.267,0.785,0.154,162232,50964,52643,649330348,692834283,0.019,0.632,0.404,19.678,-0.028,51.809
8463900,1.258,0.616,68147146610619.0,47973131803795.0,52590664098651.0,71131145383649.0,0.74,7334.0,5638.0,6486.0,6702.0,5823.0,6538.0,6728.0,6412.0,0.493,103356470,0.002,0.044,1.838,8.999,-0.082,885337757,1.92,2961,2118,3605.0,3248707,79.313,96.249,54.306,81.045,81.984,62.539,85.322,70.792,1.282,1.261,1.218,1.241,1.268,0.774,0.15,162497,50913,52807,648023769,697136454,0.005,0.594,0.406,19.687,-0.027,51.926
8576582,1.256,0.628,68793039473294.0,48539402630576.0,53075467987039.0,71550635345564.0,0.748,7230.0,5657.0,6376.0,6635.0,5819.0,6393.0,6620.0,6413.0,0.498,103547827,0.002,0.043,1.837,8.989,-0.082,891527806,1.919,2850,2125,3595.0,3230620,78.13,93.687,54.645,76.433,79.692,62.185,82.11,70.619,1.255,1.261,1.216,1.232,1.265,0.773,0.15,162593,47760,52741,570251787,695403991,-0.009,0.551,0.406,19.696,-0.026,51.689
8678957,1.249,0.639,69579467143093.0,49081214335239.0,53566299126657.0,71977425369199.0,0.757,7107.0,5691.0,6360.0,6611.0,5829.0,6339.0,6557.0,6426.0,0.501,103854471,0.002,0.043,1.834,8.976,-0.081,899648583,1.916,2772,2132,3586.0,3214374,77.112,91.493,55.081,74.159,78.382,62.124,79.896,70.723,1.236,1.259,1.209,1.208,1.257,0.777,0.151,162583,47593,52748,566266094,695594955,-0.022,0.506,0.407,19.704,-0.025,51.435
8759067,1.235,0.65,70419790429666.0,49753357264405.0,54301938999645.0,73103776737232.0,0.765,6992.0,5717.0,6240.0,6536.0,5821.0,6182.0,6451.0,6421.0,0.504,104362540,0.002,0.043,1.829,8.971,-0.081,907489011,1.912,2618,2144,3575.0,3194275,75.604,90.631,55.453,72.845,77.474,62.172,78.142,70.926,1.247,1.262,1.21,1.21,1.257,0.775,0.15,162822,47487,52561,563745037,690660698,-0.035,0.464,0.407,19.712,-0.024,50.727
8839176,1.214,0.661,71135569123447.0,50408030884870.0,54958673866934.0,73991749965079.0,0.774,6864.0,5745.0,6150.0,6474.0,5815.0,6046.0,6359.0,6418.0,0.507,105019804,0.002,0.043,1.823,8.964,-0.08,914524664,1.906,2528,2156,3565.0,3177374,75.447,90.822,55.86,72.467,76.992,62.344,76.812,71.246,1.24,1.264,1.208,1.2,1.254,0.771,0.149,163285,45560,52103,518930088,678682575,-0.044,0.427,0.407,19.72,-0.023,50.737
8919286,1.186,0.671,71873273321086.0,51090435087526.0,55629455968730.0,74917149344126.0,0.782,6705.0,5767.0,6044.0,6402.0,5805.0,5895.0,6262.0,6409.0,0.509,105524476,0.002,0.043,1.816,8.945,-0.08,921225015,1.899,2330,2169,3551.0,3151642,75.324,89.003,56.516,72.946,76.932,62.645,75.859,71.69,1.243,1.264,1.209,1.201,1.253,0.771,0.149,163049,44606,52032,497415358,676820724,-0.053,0.395,0.407,19.728,-0.022,50.991
8999396,1.153,0.682,72469473526186.0,51738449385318.0,56230954737084.0,75634851060754.0,0.79,6441.0,5789.0,5964.0,6340.0,5797.0,5776.0,6180.0,6402.0,0.51,105710349,0.002,0.042,1.808,8.965,-0.079,927500728,1.891,2149,2173,3545.0,3142350,73.09,84.564,56.944,71.217,75.838,62.587,73.986,71.766,1.258,1.267,1.217,1.223,1.26,0.774,0.15,163146,45110,52192,508723669,681006762,-0.055,0.367,0.407,19.737,-0.021,51.085
9079506,1.114,0.692,72916365410061.0,52404632625134.0,56832763651820.0,76353805049877.0,0.798,6223.0,5815.0,5938.0,6303.0,5797.0,5730.0,6137.0,6402.0,0.511,106168936,0.002,0.042,1.798,8.993,-0.079,934166959,1.881,2048,2181,3535.0,3123915,70.853,75.258,57.357,69.717,74.814,62.529,72.4,71.832,1.263,1.27,1.223,1.237,1.265,0.776,0.15,163271,45887,52400,526402064,686443622,-0.051,0.343,0.407,19.745,-0.02,50.409
9159615,1.071,0.701,73638432597836.0,53096825051039.0,57507841247195.0,77297832716414.0,0.806,6184.0,5839.0,5937.0,6279.0,5800.0,5719.0,6118.0,6404.0,0.511,106552887,0.002,0.042,1.788,8.956,-0.079,941177691,1.871,1960,2187,3526.0,3108916,68.026,72.963,57.664,66.589,72.972,62.171,70.529,71.588,1.256,1.272,1.225,1.242,1.267,0.775,0.15,163678,43082,52672,464009278,693580120,-0.037,0.32,0.407,19.752,-0.019,50.092
9247220,1.031,0.711,74564910348436.0,53813378541951.0,58254539510875.0,78449070112982.0,0.814,6146.0,5857.0,5838.0,6209.0,5786.0,5616.0,6054.0,6390.0,0.511,106797975,0.001,0.044,1.781,8.965,-0.078,947858234,1.859,1907,2191,3519.0,3095707,66.621,71.44,58.016,64.765,71.677,61.968,69.235,71.484,1.257,1.274,1.228,1.247,1.268,0.775,0.15,163870,43399,52813,470866244,697297024,-0.022,0.295,0.407,19.76,-0.018,49.918
9364362,1.016,0.72,75652637086392.0,54611934467403.0,59074102894524.0,79802603217398.0,0.822,6098.0,5875.0,5750.0,6143.0,5773.0,5535.0,5992.0,6375.0,0.51,107323460,0.001,0.044,1.773,8.953,-0.078,954525625,1.847,1715,2209,3501.0,3064639,64.858,71.299,58.5,65.007,71.349,62.069,68.921,71.672,1.269,1.273,1.23,1.252,1.269,0.775,0.15,163606,42592,52475,453510212,688408791,-0.006,0.271,0.406,19.766,-0.018,49.846
9481504,1.015,0.73,76627635020945.0,55345936186520.0,59773278857281.0,80785440127951.0,0.829,6061.0,5880.0,5606.0,6048.0,5749.0,5406.0,5900.0,6349.0,0.509,107851154,0.001,0.043,1.764,8.951,-0.078,960173384,1.834,1606,2217,3488.0,3041210,63.516,71.578,58.934,63.923,70.415,61.955,67.991,71.636,1.272,1.275,1.235,1.265,1.273,0.776,0.15,164089,44201,53070,488438430,704105437,0.013,0.251,0.405,19.773,-0.017,50.033
9598646,1.019,0.739,77285627699321.0,55955531752566.0,60255935731992.0,81114893781867.0,0.837,6019.0,5891.0,5470.0,5953.0,5723.0,5282.0,5805.0,6320.0,0.507,108187749,0.001,0.043,1.753,8.999,-0.077,964710762,1.82,1476,2223,3480.0,3027825,61.639,71.33,59.34,63.643,69.86,61.952,67.361,71.7,1.269,1.281,1.245,1.292,1.283,0.78,0.152,164757,47408,54237,561888575,735409099,0.031,0.234,0.404,19.78,-0.016,50.261
9715788,1.023,0.748,77721303735487.0,56555177763615.0,60714595106524.0,81362591173730.0,0.844,6020.0,5897.0,5405.0,5891.0,5707.0,5228.0,5738.0,6300.0,0.504,108551251,0.001,0.043,1.741,9.052,-0.077,969751278,1.805,1436,2230,3469.0,3009073,61.365,71.747,59.854,64.133,69.697,62.07,67.103,71.875,1.299,1.29,1.263,1.342,1.3,0.797,0.159,165370,48493,54615,587886156,745706954,0.049,0.218,0.404,19.788,-0.015,51.142
9820754,1.025,0.757,78339004572690.0,57176960386944.0,61274354401996.0,81908548548893.0,0.85,6028.0,5909.0,5382.0,5848.0,5697.0,5210.0,5687.0,6286.0,0.502,109031405,0.001,0.042,1.728,9.069,-0.076,975546328,1.789,1437,2241,3456.0,2985423,61.156,71.677,60.416,64.685,69.604,62.206,66.878,72.06,1.282,1.293,1.265,1.346,1.301,0.796,0.158,165915,48405,53963,585771523,728006513,0.065,0.202,0.402,19.796,-0.014,50.846
9894519,1.021,0.766,78653395735262.0,57738795906570.0,61720696194503.0,82117832509431.0,0.856,6039.0,5922.0,5359.0,5807.0,5686.0,5187.0,5634.0,6270.0,0.499,109474500,0.001,0.042,1.715,9.065,-0.075,981794047,1.774,1478,2252,3441.0,2960054,63.555,71.28,61.101,66.731,70.277,62.598,67.418,72.491,1.279,1.294,1.26,1.332,1.296,0.795,0.158,166376,47339,53297,560254137,710130325,0.075,0.183,0.401,19.806,-0.014,50.866
9968284,1.012,0.774,79666576438380.0,58382430655493.0,62349125254521.0,82870143650727.0,0.862,5997.0,5939.0,5302.0,5751.0,5669.0,5132.0,5563.0,6248.0,0.495,109625214,0.001,0.042,1.701,9.022,-0.075,987935786,1.757,1447,2256,3434.0,2948837,63.388,70.122,61.499,65.439,69.424,62.476,66.499,72.402,1.265,1.295,1.259,1.327,1.294,0.794,0.158,166348,46387,53345,537941521,711417634,0.078,0.16,0.399,19.816,-0.013,50.72
10042050,0.997,0.782,80135504194054.0,58937732197439.0,62711376028949.0,82816270041219.0,0.867,5924.0,5949.0,5221.0,5682.0,5648.0,5058.0,5478.0,6221.0,0.491,109850633,0.001,0.041,1.686,9.083,-0.074,994024548,1.741,1408,2262,3426.0,2934147,64.208,70.547,62.131,66.818,69.834,62.769,66.864,72.716,1.27,1.297,1.261,1.331,1.295,0.793,0.157,166576,46263,53416,535062099,713327497,0.076,0.136,0.397,19.826,-0.012,50.832
10115815,0.976,0.79,80190631771403.0,59460671350345.0,63052547055877.0,82693634787032.0,0.872,5891.0,5961.0,5276.0,5679.0,5647.0,5116.0,5460.0,6214.0,0.487,110276921,0.001,0.041,1.671,9.128,-0.073,1000498630,1.724,1374,2271,3412.0,2910130,65.552,71.054,62.912,69.754,71.06,63.341,68.044,73.303,1.286,1.299,1.26,1.328,1.293,0.792,0.157,166849,42640,53313,454550173,710556133,0.073,0.116,0.395,19.835,-0.012,50.582
10189580,0.95,0.798,80721627316695.0,60060077198903.0,63610583061557.0,83226057596253.0,0.876,5862.0,5977.0,5267.0,5649.0,5638.0,5118.0,5416.0,6198.0,0.483,110816057,0.001,0.04,1.656,9.122,-0.072,1007185393,1.707,1365,2284,3395.0,2880982,66.695,71.275,63.727,72.727,72.414,63.972,69.399,73.943,1.288,1.3,1.26,1.326,1.292,0.791,0.156,167033,41885,53085,438595756,704493036,0.068,0.097,0.393,19.843,-0.011,51.037
10263346,0.92,0.805,81304512810526.0,60731949491387.0,64200052834655.0,83852498268564.0,0.88,5820.0,5995.0,5336.0,5658.0,5641.0,5197.0,5411.0,6193.0,0.479,111159674,0.001,0.04,1.641,9.112,-0.071,1014229454,1.69,1384,2291,3384.0,2863045,68.843,71.87,64.525,75.036,73.552,64.545,70.61,74.522,1.283,1.301,1.261,1.326,1.292,0.791,0.156,166980,42078,53094,442635052,704750595,0.065,0.083,0.39,19.851,-0.01,50.844
10337111,0.886,0.812,82006641785396.0,61449047960725.0,64883199630575.0,84754351122658.0,0.884,5757.0,6013.0,5370.0,5653.0,5640.0,5247.0,5396.0,6184.0,0.474,111788629,0.001,0.039,1.625,9.1,-0.07,1022583148,1.673,1400,2303,3368.0,2836454,71.684,72.602,65.427,78.332,75.242,65.319,72.409,75.296,1.27,1.3,1.258,1.317,1.288,0.791,0.156,166934,40102,53115,402038836,705301338,0.061,0.071,0.388,19.86,-0.01,51.139
10419660,0.855,0.818,82795443912005.0,62173045347325.0,65545702777441.0,85594380221212.0,0.888,5660.0,6033.0,5401.0,5650.0,5639.0,5301.0,5386.0,6176.0,0.47,112186721,0.001,0.039,1.609,9.111,-0.069,1031532418,1.657,1455,2314,3356.0,2815688,73.766,72.074,66.099,77.942,75.253,65.541,72.59,75.515,1.261,1.3,1.255,1.308,1.285,0.791,0.157,166818,40862,53226,417420140,708254327,0.055,0.057,0.386,19.867,-0.009,48.812
10525630,0.842,0.825,83475397209583.0,62911451039678.0,66293266241737.0,86675954188367.0,0.892,5595.0,6042.0,5389.0,5628.0,5632.0,5318.0,5364.0,6160.0,0.465,112126926,0.001,0.039,1.594,9.125,-0.068,1040548973,1.641,1473,2318,3349.0,2803588,76.01,71.842,66.876,78.793,75.838,65.954,73.38,75.916,1.256,1.294,1.244,1.276,1.273,0.799,0.16,166636,42768,53570,457276140,717446998,0.042,0.038,0.383,19.875,-0.008,48.874
10631601,0.84,0.831,84536407166389.0,63729955203150.0,67139052092510.0,88050220333035.0,0.896,5562.0,6059.0,5397.0,5617.0,5628.0,5353.0,5354.0,6147.0,0.46,112533417,0.001,0.038,1.579,9.071,-0.067,1049281641,1.624,1440,2328,3336.0,2781663,76.49,71.424,67.483,78.06,75.674,66.115,73.474,76.057,1.257,1.291,1.241,1.267,1.269,0.8,0.16,166345,42675,53677,455284730,720294360,0.029,0.018,0.38,19.883,-0.008,49.534
10737571,0.841,0.837,85376300051810.0,64418874999810.0,67780820339771.0,88811710667001.0,0.9,5477.0,6070.0,5375.0,5592.0,5619.0,5356.0,5333.0,6128.0,0.455,112941060,0.001,0.038,1.563,9.104,-0.066,1057187016,1.608,1459,2337,3323.0,2760495,78.884,72.018,68.289,79.705,76.624,66.649,74.698,76.561,1.278,1.294,1.244,1.274,1.271,0.799,0.16,166609,38816,53502,376673606,715625093,0.018,0.001,0.377,19.891,-0.007,49.545
10843542,0.842,0.843,86096883689806.0,65177696703657.0,68502875320209.0,89796099176543.0,0.904,5413.0,6083.0,5370.0,5575.0,5613.0,5369.0,5324.0,6112.0,0.45,113397577,0.001,0.037,1.548,9.114,-0.066,1065103267,1.592,1503,2349,3307.0,2734475,81.603,72.305,69.183,82.396,78.125,67.379,76.496,77.255,1.285,1.292,1.244,1.271,1.269,0.799,0.16,166458,38045,53499,361851949,715548417,0.009,-0.012,0.374,19.899,-0.007,49.073
10920175,0.841,0.848,86898904543242.0,65979227844465.0,69269118721686.0,90910297008646.0,0.907,5386.0,6100.0,5396.0,5575.0,5612.0,5404.0,5334.0,6101.0,0.445,113683197,0.001,0.036,1.532,9.06,-0.065,1073057965,1.577,1512,2355,3298.0,2719677,83.334,72.835,69.977,83.617,78.991,67.911,77.738,77.747,1.279,1.284,1.24,1.256,1.264,0.794,0.158,166010,38263,53158,366007834,706454352,0.002,-0.023,0.37,19.907,-0.006,49.26
10989412,0.836,0.853,88071091216535.0,66845722709987.0,70168638986423.0,92413418700516.0,0.911,5344.0,6114.0,5353.0,5542.0,5600.0,5368.0,5313.0,6078.0,0.44,114011780,0.001,0.036,1.517,9.016,-0.065,1080647906,1.561,1509,2363,3288.0,2702492,85.956,73.397,70.96,86.464,80.667,68.725,79.811,78.516,1.277,1.28,1.235,1.239,1.258,0.796,0.158,165642,39191,53214,383980210,707931343,-0.004,-0.033,0.367,19.913,-0.006,48.607
11058650,0.827,0.858,89588489049542.0,67769907245736.0,71178638251303.0,94223258334188.0,0.916,5361.0,6135.0,5421.0,5563.0,5606.0,5440.0,5347.0,6073.0,0.435,114337147,0.001,0.035,1.502,8.883,-0.064,1088202829,1.545,1474,2369,3276.0,2682848,85.422,73.444,71.605,84.611,80.144,68.81,79.757,78.551,1.252,1.276,1.225,1.207,1.247,0.802,0.161,165283,41128,53872,422887484,725536816,-0.011,-0.044,0.364,19.919,-0.005,48.638
11127887,0.813,0.863,91475394666547.0,68765635253797.0,72410780164975.0,96652458738952.0,0.92,5356.0,6144.0,5352.0,5520.0,5590.0,5376.0,5317.0,6046.0,0.429,114528800,0.001,0.035,1.486,8.774,-0.064,1094922079,1.529,1479,2376,3264.0,2663193,86.935,73.679,72.267,83.759,80.02,69.016,80.066,78.697,1.24,1.274,1.219,1.189,1.24,0.804,0.162,164801,43976,54657,483478706,746834374,-0.019,-0.059,0.36,19.925,-0.005,48.668
11197124,0.795,0.868,93133023290327.0,69766286681070.0,73552919056596.0,98775213904578.0,0.926,5341.0,6160.0,5333.0,5500.0,5582.0,5354.0,5308.0,6025.0,0.424,114711010,0.001,0.035,1.471,8.698,-0.064,1100568499,1.514,1508,2380,3258.0,2654440,87.762,75.042,72.919,84.239,80.494,69.42,80.948,79.028,1.239,1.27,1.217,1.18,1.237,0.804,0.162,164044,46120,54876,531757757,752844625,-0.025,-0.071,0.357,19.93,-0.004,47.845
