difficulty-btc-wma-3,difficulty-btc-std-90,difficulty-btc-var-90,difficulty-btc-rsi-30,difficulty-btc-rsi-90,hashrate-btc-sma-14,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-90,hashrate-btc-wma-30,hashrate-btc-std-90,hashrate-btc-var-90,hashrate-btc-trx-14,mining_profitability-btc-sma-3,mining_profitability-btc-sma-7,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-7,mining_profitability-btc-ema-30,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-14,mining_profitability-btc-std-90,mining_profitability-btc-var-14,mining_profitability-btc-var-90,mining_profitability-btc-trx-30,sentinusd-btc-trx-30,transactionfees-btc-ema-30,transactionfees-btc-ema-90,transactionfees-btc-wma-30,median_transaction_fee-btc-sma-14,median_transaction_fee-btc-sma-30,median_transaction_fee-btc-sma-90,median_transaction_fee-btc-ema-14,median_transaction_fee-btc-trx-90,confirmationtime-btc-wma-90,confirmationtime-btc-trx-90,marketcap-btc-sma-14,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-7,marketcap-btc-wma-30,marketcap-btc-wma-90,marketcap-btc-rsi-90,transactionvalue-btc-sma-30,transactionvalue-btc-wma-30,transactionvalue-btc-std-30,transactionvalue-btc-var-30,transactionvalue-btc-trx-90,mediantransactionvalue-btc-wma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-std-90,fee_to_reward-btc-var-90,size-btc-sma-30,size-btc-sma-90,size-btc-ema-90,size-btc-wma-90,transactions-btc-sma-30,transactions-btc-sma-90,transactions-btc-ema-90,transactions-btc-wma-90,transactions-btc-std-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-30,top100cap-btc-sma-90,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-sma-30,activeaddresses-btc-sma-90,activeaddresses-btc-ema-30,activeaddresses-btc-ema-90,activeaddresses-btc-wma-90,activeaddresses-btc-trx-30,price-btc-ema-90
46684376317,4540344211,5.153681388205244e+18,82.26,84.1,3.42993414977488e+17,3.420341895694633e+17,3.390083744044318e+17,3.105230728556552e+17,3.360250793454915e+17,5.689532315762969e+16,8.0926944930278e+32,0.333,2.641,2.593,2.654,2.68,3.335,2.627,2.712,2.628,2.615,2.656,2.933,0.243,1.65,0.015,0.681,-0.634,-0.72,0.035,0.042,0.035,0.024,0.023,0.028,0.024,-0.356,9.8,0.041,3274333212,3717228457,3391756512,3264066196,3688803483,3340032551,3237224698,3382389255,44.749,2153,2129,1217.0,370255,-0.288,53.307,0.378,0.169,0.007,375223,362966,362227,370063,94400,91492,91288,93292,20899,164242,156235,163940,156637,159331,0.184,21.134,20.912,21.022,220267,208243,220324,209063,213417,0.199,273.748
46684376317,4628302466,5.355295929328992e+18,82.26,84.1,3.4206697331466496e+17,3.396894072943588e+17,3.381612658797136e+17,3.1100949016583955e+17,3.361659460853816e+17,5.672590738423398e+16,8.0445714214117e+32,0.318,2.793,2.687,2.687,2.68,3.312,2.753,2.739,2.872,2.749,2.685,2.928,0.345,1.604,0.03,0.644,-0.617,-0.668,0.036,0.042,0.035,0.024,0.024,0.027,0.024,-0.356,9.783,0.041,3300203887,3700077509,3483129410,3284094333,3686291369,3410694287,3262752525,3379252417,45.69,2245,2301,1547.0,598010,-0.29,54.185,0.379,0.169,0.007,378346,363157,363243,371063,95021,91553,91585,93584,21022,164553,156253,164838,157104,159806,0.185,21.133,20.912,21.017,220129,208605,222103,209916,214289,0.202,273.5
46684376317,4704854794,5.533914658232336e+18,82.26,84.1,3.440424673026595e+17,3.4743195400867526e+17,3.424943763159684e+17,3.1232048146223046e+17,3.3869448403249446e+17,5.651574104010591e+16,7.9850724632808e+32,0.324,2.89,2.754,2.711,2.698,3.295,2.801,2.752,2.949,2.814,2.702,2.92,0.366,1.586,0.033,0.629,-0.598,-0.613,0.036,0.042,0.036,0.025,0.024,0.027,0.025,-0.357,9.767,0.04,3332960345,3685412464,3606570224,3312863152,3687252241,3506281610,3297215704,3379910296,46.595,2266,2330,1554.0,603533,-0.292,55.659,0.378,0.168,0.007,381875,362404,364189,372011,96087,91682,92007,94008,21348,165739,156507,166036,157682,160403,0.188,21.131,20.912,21.012,220274,208882,222466,210308,214709,0.204,273.541
46684376317,4775573563,5.701525714458377e+18,82.26,84.1,3.4497541991612416e+17,3.504788687619127e+17,3.4477774121005594e+17,3.133600228151841e+17,3.4046975208012416e+17,5.699417696321424e+16,8.1208405192855e+32,0.335,2.934,2.745,2.699,2.69,3.27,2.782,2.751,2.867,2.807,2.704,2.908,0.352,1.552,0.031,0.602,-0.579,-0.562,0.036,0.042,0.036,0.025,0.024,0.027,0.025,-0.357,9.777,0.039,3373496625,3672493412,3711129952,3345303573,3690075042,3604535667,3335560561,3382773532,47.086,2264,2346,1552.0,602197,-0.294,56.554,0.378,0.168,0.007,384985,362660,365011,372873,96506,91684,92148,94155,21350,166264,156593,165959,157839,160586,0.19,21.131,20.914,21.009,221024,209155,221826,210357,214790,0.204,273.66
46684376317,4840714451,5.858129098008166e+18,82.26,84.1,3.394565711936466e+17,3.378464000720472e+17,3.388005749157086e+17,3.130652749291901e+17,3.3828031291042106e+17,5.696166811608216e+16,8.1115790864167e+32,0.305,2.887,2.816,2.725,2.705,3.249,2.834,2.766,2.894,2.868,2.723,2.901,0.379,1.513,0.036,0.572,-0.559,-0.511,0.036,0.042,0.036,0.025,0.024,0.027,0.026,-0.358,9.801,0.039,3406496209,3658504708,3710090955,3368771211,3690492117,3654313430,3365418573,3383577016,46.547,2255,2394,1531.0,586004,-0.296,57.294,0.379,0.168,0.007,387413,364359,367469,375381,96816,91798,92342,94360,21438,166549,156859,166628,158246,161020,0.192,21.124,20.914,21.004,221341,209358,221557,210518,214977,0.203,273.59
46684376317,4900499896,6.003724808880913e+18,82.26,84.1,3.37755935544986e+17,3.3827707833266195e+17,3.389030466755483e+17,3.136477768673289e+17,3.3864261026406106e+17,5.721801124991768e+16,8.1847520284893e+32,0.277,2.901,2.861,2.749,2.707,3.234,2.872,2.78,2.944,2.91,2.741,2.896,0.399,1.498,0.04,0.561,-0.536,-0.467,0.037,0.042,0.037,0.025,0.024,0.027,0.026,-0.358,9.799,0.038,3439175889,3644504470,3726790661,3392946641,3691656914,3694370170,3396388720,3385444833,46.746,2234,2402,1508.0,568352,-0.298,57.983,0.381,0.168,0.007,390100,365081,367999,375980,96918,91938,92372,94402,21321,166369,157209,166050,158233,161037,0.192,21.115,20.915,21.001,221299,209701,220150,210281,214766,0.198,273.574
46684376317,4955123751,6.138312847076098e+18,82.26,84.1,3.3876342820412346e+17,3.3590023733048026e+17,3.375519356953332e+17,3.139801271411005e+17,3.382396458077751e+17,5.625191327416934e+16,7.9106943675117e+32,0.244,2.965,2.899,2.76,2.709,3.216,2.884,2.789,2.954,2.925,2.755,2.889,0.408,1.473,0.042,0.543,-0.513,-0.423,0.037,0.042,0.037,0.026,0.024,0.027,0.026,-0.358,9.809,0.038,3473516881,3630747093,3748768007,3417320751,3693395121,3729268551,3427659762,3388219358,46.904,2240,2476,1523.0,579609,-0.3,56.839,0.381,0.168,0.007,393080,365488,368426,376471,97084,92124,92350,94389,21005,166750,157422,165611,158255,161082,0.189,21.104,20.913,20.994,222403,209495,220243,210529,215027,0.193,273.568
46758217784,5010269776,6.275700806601409e+18,82.853,84.279,3.4061986189573875e+17,3.401333005446465e+17,3.3958934296090816e+17,3.148340252300246e+17,3.393446239291862e+17,5.651382734571273e+16,7.9845317031526e+32,0.226,2.986,2.964,2.779,2.717,3.191,2.926,2.806,2.997,2.963,2.777,2.885,0.435,1.404,0.047,0.493,-0.489,-0.341,0.038,0.042,0.038,0.026,0.024,0.027,0.026,-0.358,9.796,0.037,3512403791,3618343254,3767971414,3441182304,3695456214,3756069605,3458413087,3391657330,47.0,2396,2788,2311.0,1335630,-0.3,55.878,0.381,0.168,0.007,396113,365486,368061,376171,97145,92088,92241,94285,21026,166561,157269,164453,158022,160868,0.183,21.087,20.897,20.975,224147,209792,221524,211179,215700,0.19,273.604
47105193278,5083748136,6.461123777466204e+18,84.951,84.969,3.4123925431446406e+17,3.425438548476446e+17,3.409474996003389e+17,3.156019701207194e+17,3.4024473802098746e+17,5.6665468419947416e+16,8.0274382781301e+32,0.216,2.962,2.934,2.811,2.728,3.174,2.923,2.813,2.962,2.951,2.79,2.879,0.404,1.381,0.041,0.477,-0.464,-0.263,0.038,0.042,0.038,0.026,0.025,0.027,0.026,-0.358,9.8,0.037,3563952913,3609576398,3836758380,3471141210,3700073557,3799217887,3495119073,3397969464,47.689,2443,2831,2305.0,1328804,-0.3,56.512,0.381,0.169,0.007,401489,366454,369777,377943,97807,92258,92530,94577,21205,167813,157429,164727,158257,161119,0.178,21.07,20.881,20.954,225903,210092,221535,211410,215961,0.187,273.788
47328305667,5150903713,6.632952265207185e+18,84.951,84.969,3.428888840265118e+17,3.4043408830582515e+17,3.400351381443425e+17,3.160086254736787e+17,3.401293420356151e+17,5.681095182376942e+16,8.0687106178066e+32,0.199,3.108,2.992,2.873,2.755,3.168,3.031,2.848,3.158,3.057,2.83,2.883,0.448,1.372,0.05,0.47,-0.436,-0.187,0.038,0.042,0.039,0.027,0.025,0.027,0.027,-0.358,9.792,0.036,3623419967,3602548702,3937113121,3507678413,3707488817,3863523833,3538544262,3407373672,48.444,2489,2873,2301.0,1323758,-0.3,57.737,0.382,0.168,0.007,401284,367034,370450,378690,98568,92444,92812,94866,21369,167943,157601,165169,158550,161430,0.174,21.052,20.864,20.933,224178,210265,221023,211458,216038,0.183,274.228
47427554951,5211980917,6.791186269825401e+18,84.951,84.969,3.462930098527026e+17,3.520779211261498e+17,3.462983756700468e+17,3.17569082487161e+17,3.433353032707966e+17,5.806187024040862e+16,8.4279519395351e+32,0.216,3.069,3.022,2.884,2.759,3.147,3.008,2.854,3.072,3.043,2.842,2.878,0.447,1.327,0.05,0.441,-0.409,-0.121,0.039,0.042,0.039,0.027,0.025,0.027,0.027,-0.357,9.782,0.035,3683543018,3595260175,3991826658,3542443690,3714940495,3919117261,3580473611,3417131727,48.496,2512,2880,2290.0,1311548,-0.3,58.207,0.383,0.168,0.007,402653,367923,371259,379573,98435,92630,92984,95045,21358,168306,157815,165313,158744,161645,0.17,21.036,20.848,20.913,224658,210552,220501,211491,216097,0.177,274.662
47427554951,5267191203,6.935825791320326e+18,84.951,84.969,3.443062139058031e+17,3.46130721365577e+17,3.43897141858555e+17,3.1780468775302246e+17,3.426016380282096e+17,5.7996113081472e+16,8.4088728313972e+32,0.213,3.08,3.016,2.916,2.78,3.133,2.993,2.86,3.012,3.024,2.854,2.874,0.391,1.31,0.038,0.429,-0.382,-0.064,0.039,0.042,0.039,0.027,0.025,0.026,0.027,-0.356,9.808,0.035,3745322788,3588256273,4026268947,3575880305,3722539852,3970008788,3621111025,3427361420,48.577,2560,2925,2286.0,1306635,-0.3,59.399,0.384,0.168,0.007,404796,369352,373248,381636,98240,92806,93071,95141,21237,168298,157930,164980,158775,161697,0.165,21.018,20.831,20.892,225163,211020,220385,211649,216276,0.171,275.094
47427554951,5316717344,7.066870829691437e+18,84.951,84.969,3.4220218464623955e+17,3.415651255466948e+17,3.4175996802275405e+17,3.180258668813088e+17,3.418694882945718e+17,5.766539029468702e+16,8.3132430945965e+32,0.195,3.045,3.054,2.958,2.801,3.12,3.058,2.885,3.098,3.083,2.885,2.876,0.402,1.28,0.04,0.41,-0.354,-0.016,0.039,0.042,0.04,0.028,0.026,0.026,0.028,-0.356,9.809,0.035,3788263686,3581001603,4017856471,3603852156,3728845438,3995524244,3656151036,3436618293,48.298,2589,2944,2279.0,1298648,-0.3,59.827,0.385,0.167,0.007,405647,370340,373248,381722,98206,93026,93133,95208,20947,168326,158274,164684,158811,161751,0.159,21.002,20.815,20.871,225678,211595,219921,211683,216324,0.164,275.443
47427554951,5360716887,7.184321384940044e+18,84.951,84.969,3.414943871411835e+17,3.3852259708024275e+17,3.401113071771718e+17,3.182757381955852e+17,3.412436853124271e+17,5.713121839840378e+16,8.1599402892153e+32,0.169,3.009,3.041,2.97,2.825,3.102,3.0,2.882,2.989,3.026,2.886,2.87,0.373,1.251,0.035,0.391,-0.328,0.022,0.039,0.042,0.04,0.028,0.026,0.026,0.028,-0.355,9.834,0.034,3820060452,3572500304,3946012562,3621291930,3732039355,3977722521,3680319690,3443061525,47.568,2613,2943,2263.0,1279752,-0.3,59.294,0.385,0.166,0.007,404741,370634,373706,382243,98276,93135,93051,95128,20767,168468,158297,164592,158909,161860,0.153,20.985,20.798,20.85,226378,211357,220407,212030,216672,0.158,275.618
47427554951,5399324942,7.288177457065361e+18,84.951,84.969,3.405639143029569e+17,3.35741453583217e+17,3.3841620263250086e+17,3.1847622797353146e+17,3.4045024001499e+17,5.690292856723327e+16,8.0948581988191e+32,0.138,3.063,3.049,3.007,2.832,3.09,3.028,2.896,3.04,3.044,2.905,2.87,0.316,1.228,0.025,0.377,-0.301,0.044,0.039,0.042,0.04,0.028,0.026,0.026,0.028,-0.354,9.84,0.034,3853350318,3564410980,3914187099,3638135137,3735343141,3958275355,3703125440,3449871664,47.616,2604,2896,2271.0,1289595,-0.3,58.283,0.385,0.167,0.007,399708,369963,373189,381794,97318,93029,92869,94945,20839,166328,158102,163402,158628,161593,0.144,20.968,20.782,20.83,225127,211410,220703,212315,216972,0.153,275.8
47427554951,5432656457,7.378439046067388e+18,84.951,84.969,3.4068860497178285e+17,3.354062726455647e+17,3.3788080625918176e+17,3.1882621702537926e+17,3.4003712351816954e+17,5.605809801513612e+16,7.8562758826865e+32,0.109,2.991,3.066,3.0,2.838,3.074,3.03,2.905,3.026,3.04,2.918,2.869,0.309,1.193,0.024,0.356,-0.276,0.064,0.039,0.042,0.04,0.028,0.026,0.026,0.028,-0.352,9.852,0.034,3884486146,3559507753,3962295501,3662152477,3741388432,3967439226,3732648867,3459673707,48.371,2631,2894,2250.0,1265685,-0.3,59.005,0.385,0.167,0.007,400189,369925,374446,383122,97534,93076,93137,95210,20927,166476,157930,163743,158849,161826,0.136,20.952,20.767,20.811,224951,211562,221499,212770,217447,0.149,276.13
47427554951,5448023988,7.420241342718541e+18,84.951,84.969,3.3718746909373594e+17,3.319656274489153e+17,3.3571585767248646e+17,3.188881395491944e+17,3.3882417919129856e+17,5.506454020276429e+16,7.5802589693546e+32,0.074,3.011,2.999,2.996,2.839,3.063,2.994,2.904,2.973,2.995,2.921,2.865,0.313,1.181,0.025,0.349,-0.252,0.076,0.039,0.042,0.04,0.028,0.026,0.026,0.028,-0.351,9.883,0.034,3902092904,3555511928,3969400573,3682433326,3746555844,3964383585,3758597076,3468838496,48.185,2635,2870,2247.0,1262398,-0.3,59.741,0.384,0.166,0.007,398277,369366,375258,384034,98011,93088,93276,95349,20941,165034,157661,163149,158754,161751,0.127,20.935,20.751,20.791,220926,211465,220107,212488,217192,0.143,276.409
47427554951,5454495510,7.43788031704485e+18,84.951,84.969,3.3522257961667795e+17,3.3200201067238976e+17,3.3523523136186336e+17,3.1917875539081235e+17,3.3825963677982886e+17,5.3810437791652296e+16,7.2389080383232e+32,0.044,3.028,3.032,3.027,2.856,3.055,3.036,2.921,3.05,3.036,2.942,2.867,0.286,1.169,0.02,0.342,-0.228,0.104,0.04,0.042,0.04,0.028,0.026,0.026,0.028,-0.35,9.874,0.034,3894680370,3549708028,3840657391,3684335319,3745794489,3897357307,3766302340,3472275908,46.767,2717,2964,2273.0,1291441,-0.3,60.315,0.384,0.166,0.007,397033,368818,375308,384213,97843,93137,93412,95489,20979,164330,157547,162515,158635,161656,0.118,20.919,20.736,20.772,220126,211420,219337,212393,217119,0.135,276.347
47427554951,5455212398,7.439835576485282e+18,84.951,84.969,3.384000137677918e+17,3.351097760338036e+17,3.3646161012935424e+17,3.197337953188833e+17,3.3851911896333274e+17,5.179476588984823e+16,6.7067444339605e+32,0.027,2.873,2.978,2.997,2.854,3.035,2.919,2.898,2.82,2.921,2.924,2.856,0.371,1.141,0.034,0.325,-0.209,0.129,0.04,0.042,0.04,0.028,0.026,0.026,0.028,-0.348,9.889,0.034,3882088755,3541817888,3686713373,3674556870,3741112618,3797495742,3761375458,3471903630,45.843,2746,2963,2249.0,1264776,-0.299,59.808,0.385,0.167,0.007,397415,369469,377105,386152,97954,93258,93692,95776,21152,163506,157633,162150,158596,161641,0.107,20.904,20.721,20.753,219933,211990,220249,212857,217604,0.13,275.925
47427554951,5450176922,7.426107121038e+18,84.951,84.969,3.373838531291283e+17,3.326680480686568e+17,3.349791106685359e+17,3.198570715574401e+17,3.3754389871212006e+17,5.106476598134981e+16,6.5190258118251e+32,0.006,2.823,2.904,2.979,2.849,3.022,2.874,2.888,2.752,2.861,2.916,2.85,0.394,1.128,0.039,0.318,-0.193,0.144,0.04,0.042,0.041,0.028,0.027,0.026,0.028,-0.347,9.908,0.034,3870481310,3532724698,3633849750,3668520047,3737593354,3728543438,3758997297,3472764470,46.132,2749,2918,2245.0,1260116,-0.299,59.405,0.386,0.168,0.007,399045,369756,377826,387041,97875,93440,93901,95994,21208,163143,157571,161871,158579,161645,0.098,20.888,20.707,20.735,219639,211745,219477,212756,217522,0.123,275.591
47427554951,5439373108,7.396694950704054e+18,84.951,84.969,3.3781356782511245e+17,3.3319746606842086e+17,3.349533252550928e+17,3.201851737225011e+17,3.3722351951272416e+17,5.004336172456915e+16,6.2608451317402e+32,-0.01,2.747,2.92,2.98,2.859,3.011,2.889,2.891,2.808,2.868,2.922,2.848,0.394,1.111,0.039,0.308,-0.178,0.144,0.04,0.042,0.04,0.028,0.027,0.026,0.027,-0.346,9.902,0.033,3856947277,3524203592,3607559325,3662890941,3734157652,3674963895,3755921670,3473831376,46.134,2749,2856,2245.0,1260192,-0.299,58.556,0.386,0.168,0.007,400030,369677,377113,386505,97819,93594,93874,95977,20982,163212,157705,161225,158431,161519,0.087,20.873,20.693,20.717,220689,211793,219255,212828,217617,0.116,275.234
47422554913,5422464767,7.350781037744751e+18,84.681,84.896,3.354225112504829e+17,3.2973752408689875e+17,3.3287390830672474e+17,3.201669874460139e+17,3.359990252558831e+17,4.863527516176534e+16,5.9134749751516e+32,-0.032,2.864,2.893,2.971,2.868,2.987,2.897,2.893,2.895,2.869,2.926,2.846,0.393,1.021,0.039,0.261,-0.164,0.129,0.039,0.042,0.04,0.028,0.027,0.026,0.027,-0.344,9.909,0.033,3848080838,3515630268,3635301996,3662900859,3732594729,3652288998,3757403166,3476882828,46.629,2733,2771,2276.0,1294682,-0.299,57.484,0.386,0.167,0.007,400295,370100,377405,386961,97548,93529,93799,95908,20984,162870,157454,160539,158259,161363,0.075,20.864,20.679,20.699,221211,211910,220007,213226,218037,0.111,274.939
47069218939,5381002709,7.238797539675997e+18,68.819,80.07,3.3537254652450835e+17,3.345721459634228e+17,3.350341887448941e+17,3.208023506140794e+17,3.3678650888629645e+17,4.8938959481933e+16,5.9875543879357e+32,-0.037,2.881,2.857,2.962,2.869,2.974,2.87,2.886,2.857,2.842,2.92,2.841,0.403,1.002,0.041,0.251,-0.151,0.113,0.04,0.042,0.041,0.028,0.027,0.026,0.027,-0.343,9.912,0.033,3833642146,3506874796,3669352828,3665513943,3731953167,3647536599,3760677564,3481009716,46.873,2752,2741,2250.0,1265443,-0.3,57.534,0.387,0.169,0.007,400782,370371,378255,387971,98155,93601,94064,96180,21109,162467,157411,160734,158375,161497,0.065,20.855,20.667,20.682,220470,212029,220372,213499,218339,0.106,274.769
46834217183,5334341667,7.113800255563891e+18,68.819,80.07,3.3889968985000966e+17,3.4680030828191315e+17,3.414942696105594e+17,3.221799867596466e+17,3.397199114733436e+17,5.028615500564236e+16,6.3217434631287e+32,-0.007,2.869,2.859,2.929,2.873,2.96,2.877,2.887,2.865,2.853,2.922,2.84,0.339,0.967,0.029,0.234,-0.14,0.098,0.04,0.042,0.041,0.028,0.027,0.026,0.027,-0.341,9.879,0.033,3797563573,3496805420,3600860336,3656923872,3727566677,3610989540,3752028293,3481570002,45.973,2797,2734,2185.0,1193678,-0.3,58.201,0.388,0.168,0.007,398667,370389,376375,386265,98420,93719,94035,96161,20971,162382,157595,160019,158184,161327,0.054,20.842,20.653,20.665,218922,212216,218245,212925,217798,0.098,274.36
46717549645,5282343868,6.975789185408958e+18,68.819,80.07,3.3889172882610995e+17,3.568247225245668e+17,3.475480956961552e+17,3.236023599133363e+17,3.427517070146304e+17,5.1991030450177336e+16,6.7576681181782e+32,0.049,2.753,2.774,2.903,2.876,2.945,2.801,2.866,2.716,2.781,2.903,2.831,0.386,0.949,0.037,0.225,-0.132,0.085,0.04,0.041,0.041,0.027,0.027,0.026,0.027,-0.34,9.859,0.033,3751818232,3486538067,3503482879,3640742036,3720501594,3558738939,3734610242,3479576596,45.324,2824,2727,2159.0,1165197,-0.3,58.256,0.389,0.165,0.007,395594,371247,374970,384992,98274,94043,94100,96233,20246,161825,158070,159535,158059,161215,0.044,20.829,20.64,20.648,217894,212635,216199,212345,217234,0.086,273.708
46717549645,5224849980,6.824764329209102e+18,68.819,80.07,3.407848323463624e+17,3.5631668473527315e+17,3.485140257856535e+17,3.2428785906617274e+17,3.43613705227074e+17,5.18018904843879e+16,6.7085896443913e+32,0.094,2.692,2.78,2.879,2.88,2.926,2.752,2.85,2.643,2.739,2.885,2.824,0.414,0.908,0.043,0.206,-0.127,0.072,0.039,0.041,0.04,0.027,0.027,0.026,0.026,-0.338,9.858,0.032,3709841125,3476370232,3488257304,3629922017,3715062696,3534141658,3721032065,3479279753,45.735,2850,2701,2119.0,1122349,-0.301,57.698,0.388,0.163,0.007,393341,372281,374816,384919,98141,94321,94252,96386,19934,161450,158371,159149,157960,161116,0.033,20.817,20.628,20.632,217606,212977,214786,211948,216830,0.073,273.164
46717549645,5161676351,6.660725686966419e+18,68.819,80.07,3.45007373708251e+17,3.6398349284057696e+17,3.536433446350982e+17,3.25665794408817e+17,3.464584083320276e+17,5.33393272726917e+16,7.1127095847583e+32,0.154,2.64,2.78,2.842,2.879,2.914,2.75,2.843,2.668,2.729,2.876,2.82,0.363,0.887,0.033,0.197,-0.123,0.06,0.039,0.041,0.04,0.027,0.027,0.025,0.026,-0.337,9.827,0.032,3668726772,3466646435,3461050178,3617271761,3708882045,3501880694,3704349022,3478345090,45.532,2873,2678,2089.0,1090536,-0.301,57.74,0.387,0.163,0.007,391518,372394,373194,383353,97944,94573,94364,96496,19605,161314,158688,159152,157987,161134,0.023,20.804,20.617,20.617,217882,213150,214211,211815,216674,0.06,272.598
46717549645,5092611612,6.483673258680123e+18,68.819,80.07,3.4742820028623725e+17,3.638092655736063e+17,3.549291098534443e+17,3.2649262494428685e+17,3.476718162527879e+17,5.381777015211866e+16,7.2408809603657e+32,0.202,2.639,2.728,2.824,2.881,2.895,2.704,2.825,2.632,2.676,2.856,2.812,0.389,0.841,0.038,0.177,-0.122,0.04,0.039,0.041,0.04,0.026,0.027,0.025,0.026,-0.335,9.826,0.031,3641494799,3458051453,3476985605,3609249133,3704135649,3489644335,3690984933,3478922554,45.897,2845,2610,2122.0,1125345,-0.301,56.796,0.387,0.162,0.007,390780,373081,372505,382681,97496,94703,94207,96335,19251,160802,158705,158302,157723,160855,0.013,20.791,20.607,20.602,218310,212746,213808,211731,216561,0.048,272.129
46717549645,5017412498,6.293607044349952e+18,68.819,80.07,3.4903019296581766e+17,3.6031342933177126e+17,3.542486846204873e+17,3.270054446291655e+17,3.4800134844575245e+17,5.4025692077308856e+16,7.2969385110805e+32,0.231,2.666,2.695,2.794,2.882,2.881,2.7,2.816,2.658,2.667,2.844,2.808,0.36,0.815,0.032,0.166,-0.121,0.01,0.039,0.041,0.039,0.026,0.027,0.025,0.026,-0.334,9.817,0.031,3605908893,3448236156,3430572282,3594727186,3697103194,3453372739,3669964954,3477298543,45.331,2775,2525,2151.0,1156755,-0.302,55.459,0.387,0.162,0.007,390017,373843,372068,382232,97131,94781,94122,96239,19121,160336,158879,157851,157582,160692,0.002,20.78,20.597,20.588,219730,213710,216487,212689,217496,0.042,271.536
46717549645,4947957138,6.120569960039449e+18,68.819,80.07,3.488333603197512e+17,3.5314634019574746e+17,3.5123486970944576e+17,3.271074144788031e+17,3.471740492248673e+17,5.379255440747554e+16,7.234097274203e+32,0.233,2.631,2.673,2.765,2.881,2.866,2.684,2.805,2.642,2.652,2.828,2.802,0.342,0.78,0.029,0.152,-0.122,-0.02,0.038,0.041,0.039,0.026,0.027,0.025,0.026,-0.332,9.825,0.03,3561570841,3438826713,3410121726,3581497766,3690346446,3428439400,3649352457,3476011400,45.366,2783,2472,2137.0,1141997,-0.303,55.318,0.388,0.163,0.007,389129,375113,373020,383145,97688,95018,94388,96490,19153,160130,159171,158698,157877,160958,-0.005,20.767,20.586,20.573,218739,214213,217190,213012,217797,0.038,270.955
46717549645,4907504987,6.020901299723436e+18,68.819,80.07,3.506883788758014e+17,3.5176324305772826e+17,3.507520806340091e+17,3.2755810760330566e+17,3.473934714440767e+17,5.394879814893814e+16,7.2761820542872e+32,0.227,2.661,2.639,2.749,2.883,2.855,2.678,2.795,2.656,2.648,2.814,2.798,0.339,0.761,0.029,0.145,-0.123,-0.049,0.038,0.041,0.039,0.025,0.027,0.025,0.025,-0.331,9.82,0.03,3520095460,3429425203,3402986017,3569520511,3683874004,3416255576,3629223222,3475066864,45.405,2722,2409,2143.0,1147738,-0.303,55.646,0.389,0.162,0.007,389319,376565,373621,383699,98567,95437,94840,96929,19230,160927,159838,160249,158423,161476,-0.007,20.755,20.575,20.558,218169,214954,217689,213273,218032,0.036,270.391
46717549645,4862968375,5.91211535489486e+18,68.819,80.07,3.502257660795007e+17,3.452310775919468e+17,3.474030807087549e+17,3.275158322976199e+17,3.46179408884171e+17,5.393839666155236e+16,7.2733765860474e+32,0.201,2.59,2.625,2.7,2.862,2.837,2.627,2.775,2.563,2.608,2.787,2.789,0.278,0.722,0.019,0.13,-0.127,-0.071,0.038,0.041,0.038,0.025,0.027,0.025,0.025,-0.329,9.844,0.029,3495375609,3419179957,3384411160,3556379594,3676884164,3401443878,3607201584,3473669306,45.246,2635,2376,2003.0,1002751,-0.304,56.007,0.393,0.158,0.006,391346,379697,375723,385737,99049,96104,95376,97451,18295,161306,160903,162120,159101,162122,-0.004,20.742,20.564,20.543,217562,216229,218463,213634,218356,0.035,269.793
