top100cap-btc_raw,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-30,difficulty-btc-wma-90,hashrate-btc-sma-3,hashrate-btc-sma-7,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-sma-90,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-3,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-90,mining_profitability-btc-sma-90,mining_profitability-btc-std-90,sentinusd-btc-sma-90,marketcap-btc-sma-90,marketcap-btc-ema-90,marketcap-btc-wma-90,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-90,fee_to_reward-btc-trx-90,transactions-btc-sma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-30,sentbyaddress-btc-wma-30,top100cap-btc-sma-30,top100cap-btc-sma-90,top100cap-btc-ema-30,top100cap-btc-ema-90,top100cap-btc-wma-90,top100cap-btc-std-90
14.345,15528664526974,15388701208926,15742469418555,15556497340368,15322195146708,15784230207621,15744859232686,15355482091935,1.220098628899e+20,1.2342565653432e+20,1.2321451319243e+20,1.1718952173427e+20,1.1200532741766e+20,1.1990877696682e+20,1.2217069653706e+20,1.2180677015334e+20,1.1857082639189e+20,1.1297826546117e+20,1.199412848352e+20,1.2237241337562e+20,1.2349974957883e+20,1.204542701091e+20,1.1317307124283e+20,1.1243857544635e+19,1.5966496775711e+19,2.3591820986161e+19,3.1606083121014e+37,6.3732254822194e+37,1.3914350436077e+38,0.06,0.098,0.051,5019817522,164825395922,165166454069,170880484067,0.31,5.743,0.887,303855,495197,474616,498191,503928,14.447,14.68,14.441,14.646,14.576,0.398
14.35,15623265964131,15409314332927,15852859525510,15621910106842,15349628115368,15889045058501,15812067664540,15381453388897,1.2442629081253e+20,1.252060693161e+20,1.2471819699767e+20,1.1775195830944e+20,1.1206996497578e+20,1.274739558007e+20,1.2538780606144e+20,1.235710854175e+20,1.1963329789142e+20,1.1346311972872e+20,1.2645592070753e+20,1.2527578290069e+20,1.2507636577112e+20,1.2160585803816e+20,1.1367930876408e+20,1.1532751945693e+19,1.7205164711093e+19,2.3811006127392e+19,3.325109186022e+37,7.4004423183956e+37,1.4174100319968001e+38,0.061,0.098,0.052,5069129982,165333750567,165310425860,171031951641,0.31,5.779,0.867,303975,497574,475084,498129,504058,14.435,14.673,14.435,14.639,14.569,0.398
14.349,15743719189681,15438544719726,16051938105111,15733138414305,15393503296843,16089784673286,15923208497339,15424016785371,1.225123120953e+20,1.2315005300203e+20,1.2427166423507e+20,1.180430525085e+20,1.1204899901112e+20,1.2229668745673e+20,1.2332070932427e+20,1.2271086324354e+20,1.1947111216377e+20,1.1354347795694e+20,1.2280248485765e+20,1.2325412034985e+20,1.2406319538646e+20,1.2156504905773e+20,1.1379028577808e+20,1.2173155022715e+19,1.6853409790048e+19,2.3789852359633e+19,3.7046425801765e+37,7.1009355387822e+37,1.4148926882328002e+38,0.062,0.097,0.052,5080402197,165845391563,165425590484,171146603635,0.309,5.837,0.848,304527,503458,476215,503062,509028,14.423,14.666,14.43,14.633,14.562,0.398
14.338,15864172415231,15467775106524,16224472874098,15837190701932,15436414188616,16275654478682,16026578154296,15465937755762,1.2831162163417e+20,1.2520570954616e+20,1.2553928196222e+20,1.1892232193547e+20,1.1219185638806e+20,1.2753649930594e+20,1.2568460978199e+20,1.2405292296509e+20,1.2032951209869e+20,1.1396617758767e+20,1.2793448438758e+20,1.2566068488813e+20,1.2519714830914e+20,1.2251558187364e+20,1.1424583109993e+20,1.1748172226706e+19,1.7082365958125e+19,2.4129170625432e+19,3.4504887667084e+37,7.2951806681826995e+37,1.455542187678e+38,0.063,0.097,0.052,5079095085,166337863805,165540657506,171252444259,0.309,5.898,0.831,304451,505140,476742,504981,510920,14.411,14.658,14.424,14.627,14.555,0.397
14.325,15966838241718,15497005493322,16374003007220,15934529938744,15478381983867,16446650652399,16122176635411,15507216300070,1.2254130683759e+20,1.2409894911672e+20,1.2458625738863e+20,1.1929554791466e+20,1.1235830208139e+20,1.226323447754e+20,1.236955048977e+20,1.2320962526905e+20,1.2016168488232e+20,1.1404885918453e+20,1.2264276869292e+20,1.2379130506281e+20,1.2415566941349e+20,1.2243854111941e+20,1.1436750876711e+20,1.1961500709447e+19,1.6461132180381e+19,2.4072900719188e+19,3.5769374805526e+37,6.7742218164993e+37,1.4487613725897e+38,0.064,0.096,0.052,5089819458,166775122708,165617281260,171311546995,0.31,5.974,0.815,305135,505864,478024,508489,514419,14.398,14.651,14.418,14.62,14.547,0.398
14.326,16018878393953,15526235880121,16503595789260,16025589224793,15519427409991,16602773194438,16211151514818,15547852418294,1.1950514013508e+20,1.2127338742223e+20,1.2337506563672e+20,1.1946080521797e+20,1.1239671027334e+20,1.1532163189032e+20,1.1977435842459e+20,1.2118313110055e+20,1.1937776450315e+20,1.1391615720257e+20,1.1537757477675e+20,1.1976929753494e+20,1.2194562429571e+20,1.217105005446e+20,1.1427196188632e+20,1.4685560142842e+19,1.5895392315388e+19,2.4033971356693e+19,5.391641917726001e+37,6.3165874215025e+37,1.4440794479359002e+38,0.064,0.096,0.052,5114781143,167201067200,165692399982,171361218653,0.311,6.069,0.8,305189,504928,478871,508073,514172,14.386,14.644,14.412,14.613,14.54,0.398
14.327,16070918546188,15555466266919,16615909533694,16110773718195,15559570738838,16744022104798,16296768965048,15587846110435,1.1045788247782e+20,1.188124135535e+20,1.2163960817149e+20,1.1925451239548e+20,1.12314598077e+20,1.1047808503685e+20,1.1623940336429e+20,1.1910998537826e+20,1.1849110474059e+20,1.1373414359775e+20,1.0844227380089e+20,1.1585958522522e+20,1.1958022063526e+20,1.2081848331657e+20,1.1412334271951e+20,1.6770818892947e+19,1.6437899492348e+19,2.4075290140272e+19,7.0315091585004e+37,6.7551134930131e+37,1.4490489883457e+38,0.065,0.095,0.052,5125260763,167627687931,165778792027,171414453176,0.311,6.155,0.788,305845,506019,480318,507153,513455,14.376,14.637,14.406,14.607,14.533,0.396
14.342,16122958698422,15584696653718,16713248112204,16190462437828,15598831796721,16870397383481,16379028986101,15627197376492,1.087514160397e+20,1.1841675760949e+20,1.2092120707191e+20,1.196343259536e+20,1.1228895032775e+20,1.1154343798366e+20,1.1533175025583e+20,1.1824315945189e+20,1.181116006238e+20,1.137094105721e+20,1.0951772802722e+20,1.1430867956947e+20,1.1837611166979e+20,1.2038972709302e+20,1.141298084965e+20,1.7383795622237e+19,1.5235597289456e+19,2.4069062933543e+19,7.5549087558928e+37,5.8030856191619e+37,1.4482994762471002e+38,0.066,0.095,0.051,5117658565,168076048967,165862309574,171457335649,0.312,6.202,0.775,305471,502034,479894,502055,508430,14.372,14.63,14.402,14.601,14.527,0.395
14.324,16174998850657,15603820047884,16797608213579,16265009949744,15637229974211,16981899030484,16457931577978,15665906216465,1.137326021422e+20,1.1669037799209e+20,1.209482236541e+20,1.2008155988639e+20,1.1233149716767e+20,1.1724895764821e+20,1.1723743202007e+20,1.1887133516667e+20,1.1842404428116e+20,1.1391259885211e+20,1.1661925866375e+20,1.1544310949528e+20,1.1864721436857e+20,1.2060393040651e+20,1.1436421568299e+20,1.739517210589e+19,1.4805412656388e+19,2.4130709505269e+19,7.564800314838199e+37,5.480006098148e+37,1.4557278530692001e+38,0.066,0.094,0.052,5129586201,168566595686,165953264673,171499637135,0.312,6.28,0.763,305459,504383,480421,502809,509185,14.368,14.622,14.397,14.595,14.52,0.393
14.323,16227039002892,15619234453927,16870720301437,16334747944761,15674784235712,17078527045810,16533476740679,15704194762062,1.1650505928094e+20,1.1623787663306e+20,1.1969396481755e+20,1.2016406926394e+20,1.122555318989e+20,1.1560043362389e+20,1.1641605141494e+20,1.1821541175772e+20,1.1813551946299e+20,1.1391346282459e+20,1.1672891239243e+20,1.1475849239715e+20,1.1771437249464e+20,1.2020846909769e+20,1.1439982914303e+20,1.6685431030066e+19,1.4639332225611e+19,2.4066695615945e+19,6.960090216477001e+37,5.3577512002953e+37,1.4480145946764001e+38,0.067,0.094,0.052,5144836216,169056857948,166091776462,171580713078,0.314,6.391,0.754,305838,509430,481461,504746,511021,14.364,14.616,14.392,14.589,14.513,0.393
14.321,16279079155126,15634648859971,16934084110914,16399986714294,15711513128829,17160281429457,16605664474203,15742144529503,1.1692841193719e+20,1.1353823916793e+20,1.1937197435704e+20,1.2001291345666e+20,1.123769293722e+20,1.1473964126157e+20,1.1578175078602e+20,1.1763720337659e+20,1.1786089555565e+20,1.1391270207897e+20,1.1541580720159e+20,1.141687354637e+20,1.1693902370553e+20,1.1980297100964e+20,1.1443550643974e+20,1.6945861798065e+19,1.4801258959829e+19,2.3987871443568e+19,7.1790558019776e+37,5.4769316698980995e+37,1.4385449409829001e+38,0.067,0.094,0.051,5157997260,169500146281,166249551414,171673321403,0.315,6.519,0.747,306235,513239,482499,511021,516993,14.359,14.609,14.388,14.583,14.507,0.391
14.313,16331119307361,15650063266015,16988999412461,16461016530953,15747434793525,17227162181426,16674494778551,15779755518790,1.1528212015152e+20,1.1357929798377e+20,1.1883912355025e+20,1.2015988711726e+20,1.1239394408562e+20,1.1637762160866e+20,1.1634021357845e+20,1.1768765652048e+20,1.1787087661372e+20,1.1400287570264e+20,1.1595940221087e+20,1.1528807616065e+20,1.1675817405202e+20,1.1967411220313e+20,1.1455943330971e+20,1.6610490244651e+19,1.4630457733027e+19,2.4001669137904e+19,6.8977096541912e+37,5.3512573369471e+37,1.4402003035136e+38,0.068,0.093,0.051,5148327101,169926735230,166470840045,171823168389,0.317,6.649,0.742,306415,513243,483253,514190,520019,14.355,14.602,14.383,14.577,14.5,0.389
14.307,16383159459595,15665477672059,17036592673802,16518108940086,15782566971085,17279169301716,16739967653722,15817027729922,1.1916832391826e+20,1.1609352682585e+20,1.1868345712404e+20,1.2043195526459e+20,1.1263508843974e+20,1.2099407125422e+20,1.1865779040878e+20,1.1874403843772e+20,1.1837020850315e+20,1.1425798878389e+20,1.21123602585e+20,1.1829588188966e+20,1.1766102703196e+20,1.2002576599555e+20,1.1484990752541e+20,1.6310175663867e+19,1.4721930261873e+19,2.4091702434964e+19,6.6505457546549e+37,5.4183807658863e+37,1.4510253155372e+38,0.068,0.093,0.051,5172865864,170349535341,166688750642,171965125246,0.318,6.753,0.739,307399,516210,485078,518989,524879,14.35,14.595,14.378,14.571,14.494,0.388
14.31,16435199611830,15680892078102,17077840166964,16571517967985,15816927012875,17316302790328,16802083099717,15853961162899,1.2772896459692e+20,1.2094013150469e+20,1.198762725291e+20,1.2131657813887e+20,1.1292843294043e+20,1.3027742109472e+20,1.2388353554039e+20,1.2151960277072e+20,1.1973734156328e+20,1.1481409388612e+20,1.3131982609348e+20,1.24162692917e+20,1.2044466887345e+20,1.2125988313559e+20,1.1544168076706e+20,1.9490396789065e+19,1.5970985810329e+19,2.4744202770324e+19,9.4968891748794e+37,6.3768096938431e+37,1.5306889268473e+38,0.069,0.092,0.051,5186794087,170776294548,166927272282,172123190079,0.32,6.841,0.736,307855,515480,486252,516805,522875,14.346,14.588,14.373,14.566,14.488,0.385
14.32,16487239764065,15696306484146,17113587994371,16621481252148,15850531888911,17338562647261,16860841116535,15890555817721,1.3139321374125e+20,1.2328292557015e+20,1.2084984158982e+20,1.2184243477096e+20,1.1313365575154e+20,1.2964288524173e+20,1.2516473900248e+20,1.2251810231979e+20,1.2033547110041e+20,1.1512605554552e+20,1.3195951848939e+20,1.2617974738801e+20,1.216622791214e+20,1.2175612644203e+20,1.1579508552417e+20,1.9852733412825e+19,1.5910418431226e+19,2.4966876568479e+19,9.8532755990174e+37,6.3285353664173e+37,1.5583623139642002e+38,0.07,0.092,0.05,5180157330,171221160266,167245639409,172356963310,0.321,6.904,0.734,307715,513742,486010,513688,519843,14.342,14.581,14.37,14.56,14.482,0.384
14.347,16538053459952,15711312071408,17139663619402,16665847312146,15882589543707,17341043047129,16913867917699,15926003041852,1.3452592307619e+20,1.2500495008327e+20,1.2084766403768e+20,1.2225841453982e+20,1.1331340960836e+20,1.3232576707316e+20,1.2762571647801e+20,1.241835085311e+20,1.2128212773293e+20,1.1556303561935e+20,1.3376723607106e+20,1.2911117822162e+20,1.2355012009671e+20,1.2260555961195e+20,1.1627585460446e+20,1.9846513223417e+19,1.6598180246906e+19,2.5358242707879e+19,9.8471021781812e+37,6.8874896877196e+37,1.6076011830793002e+38,0.071,0.091,0.05,5218303739,171781966640,167795229742,172819179558,0.323,7.016,0.732,307752,517151,486460,515484,521636,14.341,14.576,14.369,14.556,14.477,0.382
14.358,16573480703488,15721188841218,17100716685022,16677570815333,15903797721022,17274941828433,16933836185544,15950975559218,1.2876114977634e+20,1.26192741717e+20,1.2121530917503e+20,1.2247253556306e+20,1.1334069980274e+20,1.2729610905443e+20,1.2628590011743e+20,1.2392790086504e+20,1.2134563246214e+20,1.1571036343069e+20,1.2763750005081e+20,1.2842655345973e+20,1.2373929169644e+20,1.2260607809555e+20,1.1647262474572e+20,1.9747080579979e+19,1.6426448947016e+19,2.5391416353652e+19,9.7486797858049e+37,6.7457056252228e+37,1.6118100611113002e+38,0.072,0.091,0.049,5214746156,172362174989,168561959799,173498289024,0.325,7.176,0.733,308011,523148,487149,520074,526119,14.34,14.571,14.368,14.551,14.472,0.383
14.372,16608907947024,15731065611029,17066962675226,16688537963476,15924539784550,17213587155079,16951518824774,15975731004720,1.2854897506889e+20,1.2826316691231e+20,1.2090070304012e+20,1.2295201102657e+20,1.1361471252183e+20,1.278339671604e+20,1.2680738140466e+20,1.2452042411855e+20,1.2179893522371e+20,1.1598863731719e+20,1.2744283779583e+20,1.2897132434707e+20,1.2469349384195e+20,1.2298667743125e+20,1.1680297915151e+20,1.9131040204055e+19,1.6246524213963e+19,2.5501834831194e+19,9.1499174822297e+37,6.5987387258718e+37,1.6258589493938001e+38,0.073,0.09,0.047,5193124269,172825188410,169356469323,174209277335,0.328,7.286,0.737,308284,525204,487639,523146,528992,14.34,14.567,14.368,14.547,14.467,0.384
14.371,16644339371188,15740942380840,17037709200069,16698797553675,15944825978550,17156979027068,16966915835389,16000269378358,1.2275406489294e+20,1.2820721211531e+20,1.2089325504954e+20,1.2276044571282e+20,1.1368737371952e+20,1.2272894276858e+20,1.2451151564769e+20,1.2360089001965e+20,1.215295792981e+20,1.1602457756026e+20,1.2198030944976e+20,1.2631151221318e+20,1.2425658922017e+20,1.2264292951836e+20,1.168910935659e+20,1.9136055356989e+19,1.6357399229293e+19,2.5509847057141e+19,9.154715365644e+37,6.6891127386621e+37,1.6268807421969e+38,0.074,0.09,0.046,5208990452,173297726906,170109999001,174886571429,0.33,7.416,0.742,308142,526857,488010,525073,530786,14.34,14.563,14.368,14.543,14.463,0.383
14.369,16679784173364,15750819150651,17012356188267,16708395234828,15964666322132,17105117444399,16980026947670,16024590680131,1.2075952845357e+20,1.2687468651785e+20,1.2148410667185e+20,1.2280221833757e+20,1.136332146673e+20,1.1950589224308e+20,1.2245434716516e+20,1.2262515024604e+20,1.2119108009935e+20,1.1603025369559e+20,1.1874469786208e+20,1.2333041961375e+20,1.2364186744258e+20,1.2222501958318e+20,1.1694813681861e+20,1.7984707800711e+19,1.6284454037778e+19,2.5466842488124e+19,8.0862428669238e+37,6.6295860827126e+37,1.6214001657873001e+38,0.075,0.089,0.045,5247054374,173787148780,170911853898,175618366371,0.333,7.546,0.75,308921,526130,489647,528938,534536,14.341,14.557,14.368,14.54,14.459,0.381
14.368,16715228975539,15760695920462,16990383578038,16717373710746,15984070614208,17058002407073,16990851298521,16048694910041,1.1816559860224e+20,1.2416458148601e+20,1.2255235649535e+20,1.2245286838548e+20,1.1354371522373e+20,1.2004796397773e+20,1.2198826930196e+20,1.2235380164155e+20,1.2115230304213e+20,1.1613046868497e+20,1.1865995149149e+20,1.2175925691238e+20,1.2352265798131e+20,1.2208229812349e+20,1.1710103398443e+20,1.5727031646031e+19,1.6007261546632e+19,2.5311327872502e+19,6.183488109881299e+37,6.4058105555574e+37,1.6016582966733002e+38,0.075,0.089,0.043,5269611719,174333551561,171856913540,176500232720,0.335,7.661,0.758,309087,524894,490602,527312,533091,14.341,14.553,14.368,14.536,14.455,0.379
14.369,16750673777714,15770572690272,16971340649173,16725772930152,16003048438325,17015633915089,16999388887941,16072582068087,1.179593940959e+20,1.2244986083873e+20,1.2286639320444e+20,1.2218745842967e+20,1.1343191807672e+20,1.1852663441773e+20,1.2074252819091e+20,1.2164066873704e+20,1.2088475477217e+20,1.161496958536e+20,1.1807980461924e+20,1.1996943775531e+20,1.227830510963e+20,1.2173084241202e+20,1.1717711287749e+20,1.5082657537199e+19,1.6095473271948e+19,2.5159846198868e+19,5.6871639596104e+37,6.4766064961997e+37,1.5825446518768002e+38,0.076,0.088,0.041,5263742977,174867258774,172678777704,177267665278,0.337,7.744,0.765,308663,523190,490378,524276,530211,14.341,14.548,14.368,14.532,14.451,0.377
14.329,16786118579890,15779103023686,16954836777490,16733630264436,16021609167407,16978011968448,17005639715931,16096252154269,1.2079557982882e+20,1.2099025369755e+20,1.2299760189041e+20,1.2201614030366e+20,1.1344590155219e+20,1.2165901666704e+20,1.2175474587227e+20,1.2206076609428e+20,1.2113679632986e+20,1.1633962339344e+20,1.2149580702946e+20,1.2055482227471e+20,1.2303971852455e+20,1.2189883857245e+20,1.1742677179704e+20,1.511536420294e+19,1.586997336405e+19,2.5183674180757e+19,5.7118558746877e+37,6.2964013643912e+37,1.5855436131063e+38,0.077,0.088,0.039,5298394564,175358444989,173448825548,177989614637,0.339,7.832,0.773,308715,526964,491056,526676,532681,14.339,14.542,14.366,14.528,14.446,0.374
14.339,16821563382065,15787355847309,16940533422031,16740980673927,16039761968377,16945136567149,17009603782489,16119734760596,1.2461537588994e+20,1.2238782124898e+20,1.2429028148299e+20,1.2232890755603e+20,1.1347516410297e+20,1.2685422028139e+20,1.2432841537813e+20,1.2339258713448e+20,1.2184083681798e+20,1.1668489373415e+20,1.2712272906292e+20,1.2331961482426e+20,1.2424662812526e+20,1.225461471913e+20,1.1783564041998e+20,1.489368483279e+19,1.6273617268179e+19,2.5263824835462e+19,5.5455461974621e+37,6.620765474779199e+37,1.5956521132923002e+38,0.078,0.087,0.038,5303999149,175806410132,174199718420,178698537852,0.341,7.915,0.781,308666,531960,491609,528676,534662,14.338,14.537,14.364,14.524,14.441,0.373
14.357,16857008184241,15795608670931,16928137180634,16747856863451,16057515806689,16917007711193,17011281087617,16143035986184,1.247408933791e+20,1.2081782582882e+20,1.2454049637056e+20,1.221557612948e+20,1.1348968552729e+20,1.221180388033e+20,1.225917758649e+20,1.2259115649324e+20,1.2155316072167e+20,1.1670021161527e+20,1.2350596978056e+20,1.2206812384332e+20,1.2332550490422e+20,1.2222698266028e+20,1.1792150180948e+20,1.4291139699458e+19,1.6369656415434e+19,2.5271286749876e+19,5.1059168477357e+37,6.6991412789842e+37,1.5965948349861002e+38,0.078,0.086,0.035,5287870809,176228726512,175019264776,179482772302,0.343,8.025,0.789,308109,531615,491625,528768,534543,14.339,14.532,14.364,14.52,14.437,0.371
14.33,16892452986416,15803861494554,16917393771423,16754289427845,16074879450751,16893625400580,17010671631315,16166155831032,1.2279424602278e+20,1.2100747418177e+20,1.2460734314854e+20,1.2173709207934e+20,1.1352184994455e+20,1.2053474782534e+20,1.2168169611052e+20,1.2210586320713e+20,1.2138530885881e+20,1.1674968953246e+20,1.206112515147e+20,1.2160153159796e+20,1.2258029963447e+20,1.2202025334109e+20,1.1804154073959e+20,1.4176730586887e+19,1.6030059111156e+19,2.5291634099513e+19,5.0244922533292e+37,6.4240698776788e+37,1.5991668885591001e+38,0.079,0.086,0.032,5286886079,176615151355,175940880761,180377806710,0.345,8.148,0.799,308475,533226,492894,534348,539940,14.338,14.527,14.361,14.516,14.433,0.369
14.312,16927897788591,15812114318176,16908082816773,16760306988084,16091861476263,16874989635309,17007775413582,16189094295142,1.2257313379855e+20,1.2316508068255e+20,1.250198836002e+20,1.2217040447523e+20,1.137831541555e+20,1.259604175242e+20,1.2410779388866e+20,1.2334322640925e+20,1.2203052036618e+20,1.1707136860258e+20,1.2490717211485e+20,1.2419618485829e+20,1.2348413217774e+20,1.2264276915681e+20,1.1843416133912e+20,1.459932744394e+19,1.6344076428932e+19,2.5537362405573e+19,5.3285090453844e+37,6.6782208578694e+37,1.6303921965839002e+38,0.08,0.085,0.028,5299440647,177033187186,176827020156,181249126971,0.347,8.234,0.809,308632,532944,493926,535878,541542,14.338,14.522,14.358,14.511,14.428,0.368
14.269,16963342590767,15820367141799,16900013322743,16765936318630,16108470270446,16861100415380,17002592434418,16211851378513,1.2444827134126e+20,1.2351039985983e+20,1.2383749067292e+20,1.2208812969865e+20,1.137566492364e+20,1.2448384373877e+20,1.2383266290483e+20,1.2329843221513e+20,1.2209353646858e+20,1.1720182797293e+20,1.2512424019224e+20,1.2415673217598e+20,1.2321578369149e+20,1.2269676047798e+20,1.1863688915885e+20,1.2177634453289e+19,1.6301491886754e+19,2.5494024577952e+19,3.7073695219485e+37,6.643465943348001e+37,1.6248632229531002e+38,0.081,0.084,0.024,5304750305,177653388377,177679234466,182096810138,0.349,8.292,0.818,308597,529796,494545,532039,537891,14.336,14.516,14.353,14.506,14.423,0.369
