bitcoin-marketcap_raw,bitcoin-price_raw,difficulty-btc-ema-3,difficulty-btc-ema-90,difficulty-btc-wma-14,difficulty-btc-wma-90,hashrate-btc-sma-90,hashrate-btc-wma-30,hashrate-btc-std-90,hashrate-btc-var-90,mining_profitability-btc-sma-90,transactionfees-btc-trx-90,confirmationtime-btc-sma-30,confirmationtime-btc-ema-90,confirmationtime-btc-wma-90,marketcap-btc-sma-3,marketcap-btc-sma-30,marketcap-btc-sma-90,marketcap-btc-ema-3,marketcap-btc-ema-14,marketcap-btc-ema-30,marketcap-btc-ema-90,marketcap-btc-wma-3,marketcap-btc-wma-7,marketcap-btc-wma-14,marketcap-btc-wma-90,transactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,size-btc-sma-90,transactions-btc-sma-30,transactions-btc-ema-30,transactions-btc-ema-90,transactions-btc-wma-30,transactions-btc-wma-90,sentbyaddress-btc-sma-30,sentbyaddress-btc-sma-90,sentbyaddress-btc-ema-90,sentbyaddress-btc-wma-90,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-90,activeaddresses-btc-sma-90,price-btc-sma-3,price-btc-sma-7,price-btc-sma-30,price-btc-sma-90,price-btc-ema-3,price-btc-ema-14,price-btc-ema-30,price-btc-ema-90,price-btc-wma-3,price-btc-wma-7,price-btc-wma-30,price-btc-wma-90
1304746379,116.686,11186282,7929646,11090017,8739201,60060077198903.0,83226057596253.0,37800832257996.0,3.5722572984929e+26,5977.0,1.683,9.122,9.03,8.914,1286105367,1294180072,972849417,1288799620,1256754500,1244104232,1007185393,1292734021,1274107149,1251646828,1167058724,-0.472,1.114,167033,56282,56312,54921,56729,56185,52127,50316,49765,52973,0.393,19.939,20.032,77825,115.055,112.625,116.352,88.139,115.296,112.645,111.808,91.002,115.636,114.019,112.856,105.369
1327690167,118.696,11186770,8001242,11130198,8824061,60731949491387.0,83852498268564.0,37786695099833.0,3.5695858164194e+26,5995.0,1.665,9.112,9.013,8.903,1307010605,1293883143,984087318,1308244893,1266212589,1249496873,1014229454,1313526421,1291499080,1263223743,1174857422,-0.537,1.106,166980,56219,56525,55024,56944,56254,51926,50502,49933,53128,0.39,19.943,20.037,78147,116.887,114.296,116.283,89.132,116.996,113.452,112.252,91.611,117.456,115.536,113.008,106.041
1394322522,124.605,11187014,8071265,11159798,8907081,61449047960725.0,84754351122658.0,37932412302579.0,3.5971697577321e+26,6013.0,1.648,9.1,9.002,8.898,1342253023,1290616730,996093699,1351283708,1283293913,1258840463,1022583148,1357182380,1320776388,1282533351,1183873580,-0.594,1.098,166934,55898,56442,55029,56881,56226,51649,50682,50045,53228,0.388,19.947,20.044,78520,119.995,116.312,115.943,90.195,120.8,114.939,113.049,92.336,121.315,118.114,113.545,106.82
1429774912,127.725,11318884,8145539,11213951,8994052,62173045347325.0,85594380221212.0,37980949834118.0,3.6063813757544e+26,6033.0,1.63,9.111,8.996,8.897,1383929200,1286690242,1008521346,1390529310,1302824713,1269868492,1031532418,1400943325,1353170491,1305012723,1193405035,-0.644,1.09,166818,55522,56098,54943,56572,56108,51003,50726,49897,53065,0.386,19.946,20.045,78716,123.675,118.442,115.542,91.294,124.262,116.644,113.996,93.114,125.18,120.967,114.305,107.645
1441785669,128.75,11736148,8233624,11348701,9094561,62911451039678.0,86675954188367.0,38274496584528.0,3.6623427219975e+26,6042.0,1.613,9.125,8.993,8.899,1421961034,1285653647,1021077771,1416157489,1321352841,1280959923,1040548973,1429871559,1382497377,1327411437,1202927328,-0.692,1.082,166636,55037,55095,54627,55607,55760,50407,50724,49690,52841,0.383,19.945,20.046,78860,127.026,120.706,115.402,92.405,126.506,118.258,114.948,93.897,127.717,123.544,115.157,108.468
1437885373,128.355,11944780,8319773,11465811,9192994,63729955203150.0,88050220333035.0,38667939057478.0,3.7380237773821e+26,6059.0,1.595,9.071,8.975,8.886,1436481985,1286916933,1033548139,1427021431,1336890512,1291084145,1049281641,1437833728,1404401243,1347417319,1212087935,-0.735,1.074,166345,55316,54933,54582,55448,55683,50397,50763,49607,52735,0.38,19.946,20.048,79029,128.276,122.871,115.47,93.507,127.431,119.604,115.813,94.654,128.382,125.456,115.992,109.258
1408976224,125.725,12049096,8404029,11573719,9289350,64418874999810.0,88811710667001.0,38757892385928.0,3.7554355554979e+26,6070.0,1.578,9.104,8.978,8.894,1429549089,1288040383,1045610795,1417998828,1346501940,1298690086,1057187016,1424080848,1412902431,1361790925,1220339101,-0.773,1.066,166609,55823,55061,54633,55551,55704,50575,50896,49630,52732,0.377,19.947,20.05,79264,127.61,124.363,115.526,94.572,126.578,120.42,116.452,95.337,127.106,126.169,116.654,109.967
1417376424,126.43,12101254,8486433,11672426,9383630,65177696703657.0,89796099176543.0,38889944481893.0,3.7810694545118e+26,6083.0,1.562,9.114,8.969,8.889,1421412673,1287016881,1057582515,1417687626,1355951871,1306347269,1065103267,1417994515,1419204350,1375403819,1228509775,-0.804,1.058,166458,55933,55050,54639,55491,55680,50561,51044,49726,52800,0.374,19.946,20.051,79495,126.837,125.755,115.389,95.629,126.504,121.222,117.096,96.021,126.516,126.686,117.358,110.667
1427042015,127.245,12127333,8567026,11761931,9475834,65979227844465.0,90910297008646.0,39031451403830.0,3.8086354967239e+26,6100.0,1.545,9.06,8.949,8.873,1417798221,1284852534,1069434841,1422364820,1365430557,1314134027,1073057965,1420809186,1423900165,1387917341,1236629764,-0.834,1.051,166010,56259,55192,54696,55576,55711,50812,51123,49773,52818,0.37,19.946,20.052,79663,126.466,126.976,115.148,96.673,126.874,122.025,117.751,96.707,126.72,127.059,118.122,111.362
1418400278,126.424,12140372,8645848,11842235,9566009,66845722709987.0,92413418700516.0,39454732725714.0,3.8916898361438e+26,6114.0,1.528,9.016,8.933,8.861,1420939572,1286010157,1081203965,1420382549,1372493186,1320860882,1080647906,1421110214,1422887265,1397059700,1244299334,-0.86,1.044,165642,56226,55126,54684,55441,55676,50717,51324,49805,52821,0.367,19.945,20.051,79955,126.699,127.236,115.207,97.71,126.649,122.611,118.31,97.36,126.698,126.92,118.85,112.015
1424396928,126.909,12146892,8722937,11913337,9654282,67769907245736.0,94223258334188.0,40126203211203.0,4.0252804603669e+26,6135.0,1.51,8.883,8.885,8.817,1423279740,1292390226,1093117943,1422389739,1379413685,1327540627,1088202829,1422838893,1422513608,1405239954,1251842036,-0.887,1.037,165283,56186,55060,54671,55304,55639,50474,51478,49700,52683,0.364,19.943,20.05,80197,126.859,127.119,115.735,98.759,126.779,123.184,118.865,98.009,126.803,126.839,119.605,112.657
1393928709,124.135,12150152,8798332,11975238,9740654,68765635253797.0,96652458738952.0,41508463865120.0,4.307381431105e+26,6144.0,1.493,8.774,8.849,8.785,1412241972,1300835451,1104584007,1408159224,1381349022,1331823729,1094922079,1408163377,1414714967,1407790355,1258453262,-0.915,1.03,164801,56135,54717,54563,54889,55507,50211,51527,49516,52459,0.36,19.942,20.05,80333,125.822,126.46,116.45,99.768,125.457,123.311,119.205,98.584,125.441,126.092,120.147,113.215
1351834194,120.333,12151782,8872070,12027937,9825126,69766286681070.0,98775213904578.0,42469609305588.0,4.5091692864233e+26,6160.0,1.477,8.698,8.803,8.742,1390053277,1306997091,1115185781,1379996709,1377413711,1333114726,1100568499,1377959488,1398101874,1403464483,1263887332,-0.938,1.023,164044,56320,54778,54587,54858,55509,50496,51636,49528,52427,0.357,19.939,20.047,80583,123.792,125.314,116.96,100.698,122.895,122.914,119.278,99.062,122.696,124.561,120.397,113.667
1345191813,119.685,12152597,8944188,12071435,9907695,70783193010481.0,100849474263000.0,43346359225491.0,4.6972671452632e+26,6166.0,1.461,8.632,8.758,8.7,1363651572,1309802712,1125427114,1362594261,1373117458,1333893893,1105944836,1355528756,1382901443,1397425724,1268942409,-0.959,1.015,163324,56562,54948,54649,54928,55549,50771,51698,49587,52440,0.353,19.936,20.044,80688,121.384,124.451,117.167,101.595,121.29,122.483,119.304,99.515,120.643,123.153,120.573,114.084
1350445110,120.096,12809677,9043585,12280844,10017229,71968600813356.0,103703503500420.0,44884829794922.0,5.0366198642979e+26,6155.0,1.445,8.604,8.738,8.682,1349157039,1312937948,1135604478,1356519685,1370094478,1334961714,1111318468,1348925525,1371292350,1391548390,1273887860,-0.978,1.008,162723,56668,55040,54687,54916,55568,50733,51745,49571,52378,0.349,19.934,20.042,80825,120.038,123.546,117.404,102.485,120.693,122.165,119.355,99.967,119.998,122.064,120.762,114.491
1343038626,119.388,14207655,9187806,12753727,10171548,73164172872504.0,106662287780360.0,46560699317111.0,5.419746802246e+26,6144.0,1.428,8.583,8.72,8.667,1346225183,1316785528,1145540714,1349779156,1366487031,1335482805,1116411219,1345866319,1360222041,1384248299,1278446852,-0.991,1.001,162523,56598,55002,54682,54774,55547,50489,51867,49594,52353,0.346,19.932,20.04,81010,119.723,122.424,117.704,103.352,120.04,121.795,119.357,100.394,119.673,121.025,120.89,114.862
1294354363,115.014,14906644,9328857,13184530,10323124,74158839400508.0,108386939319560.0,47136458584939.0,5.5546143198241e+26,6128.0,1.411,8.591,8.725,8.674,1329279366,1319284319,1154708203,1322066759,1356869342,1332829357,1120322057,1319930909,1339980787,1370310797,1281717482,-1.002,0.994,162501,56657,54810,54624,54479,55472,50344,52049,49633,52342,0.342,19.929,20.037,81228,118.166,120.794,117.885,104.151,117.527,120.891,119.077,100.715,117.319,119.172,120.716,115.119
1244956010,110.585,15256138,9466808,13573254,10471955,75189364328978.0,110454016139120.0,48070355751710.0,5.7768977552399e+26,6112.0,1.394,8.563,8.708,8.659,1294116333,1320557188,1163172818,1283511384,1341947565,1327160109,1123061265,1277769230,1311820155,1350738925,1283700950,-1.017,0.986,161806,56037,54373,54479,53923,55311,49745,52042,49397,52053,0.338,19.927,20.035,81242,114.996,118.462,117.957,104.886,114.056,119.517,118.529,100.932,113.528,116.62,120.246,115.26
1193086083,105.935,15430885,9601727,13922407,10618042,76265717410762.0,112661850859200.0,49087690517755.0,6.0240034009172e+26,6093.0,1.377,8.586,8.716,8.668,1244132152,1319299582,1170973965,1238298734,1322099367,1318510172,1124600272,1227254105,1277100647,1326011243,1284358384,-1.027,0.979,161400,55258,53724,54256,53166,55075,49111,52058,49127,51725,0.334,19.927,20.034,81276,110.511,115.862,117.803,105.562,109.996,117.706,117.717,101.042,108.998,113.488,119.47,115.283
1172377022,104.06,15518259,9733681,14238682,10761384,77452728664521.0,114772031756610.0,49625270236397.0,6.1566686150885e+26,6072.0,1.358,8.598,8.706,8.661,1203473038,1316606974,1178665361,1205337878,1302136388,1309082226,1125650311,1191376540,1244376824,1300890921,1284389221,-1.039,0.971,160720,54311,53150,54048,52493,54853,48715,52091,48974,51508,0.329,19.927,20.033,81290,106.86,113.537,117.522,106.228,107.028,115.886,116.836,101.108,105.772,110.537,118.583,115.25
1200955863,106.555,15561946,9862735,14522078,10901983,78536495614576.0,116486065382726.0,50022807483751.0,6.2557031713911e+26,6057.0,1.34,8.579,8.691,8.647,1188806322,1315134089,1186832596,1203146870,1288645651,1302106332,1127305378,1190117952,1225206895,1282109762,1284879122,-1.049,0.963,160226,53785,52913,53948,52182,54735,48685,52102,48896,51361,0.325,19.926,20.031,81330,105.516,111.662,117.349,106.936,106.791,114.642,116.172,101.228,105.62,108.792,117.876,115.257
1218291874,108.05,15583789,9988952,14772597,11039837,79766117995760.0,119339652506500.0,51556777939202.0,6.6452533786805e+26,6043.0,1.322,8.54,8.656,8.614,1197208253,1314036334,1195128012,1210719372,1279265147,1296698948,1129305081,1204860728,1215522254,1267621217,1285570535,-1.058,0.955,159674,53281,52448,53767,51660,54535,48389,52123,48774,51169,0.32,19.927,20.031,81359,106.221,109.941,117.209,107.656,107.421,113.763,115.648,101.378,106.887,107.889,117.276,115.282
1206375458,106.945,15594711,10112396,14990237,11175019,81016051941367.0,122373513049910.0,53302517808703.0,7.1028960118676e+26,6029.0,1.304,8.486,8.636,8.596,1208541065,1313865561,1203253393,1208547415,1269546522,1290871626,1130998935,1209444331,1207578267,1253439860,1285817731,-1.064,0.947,158956,52504,51839,53530,50997,54279,48067,52130,48719,51039,0.315,19.928,20.031,81391,107.183,108.163,117.153,108.36,107.183,112.854,115.087,101.5,107.248,107.14,116.614,115.266
1160717162,102.855,15600172,10233126,15174998,11307575,82085040709185.0,124123240833480.0,53902476485808.0,7.2636924282577e+26,6014.0,1.286,8.412,8.622,8.583,1195128165,1313668663,1210801239,1184632289,1255035941,1282474564,1131652083,1185532379,1193100534,1235272317,1284882869,-1.065,0.94,159286,52036,51720,53453,50835,54181,48058,52379,48875,51120,0.311,19.929,20.032,81667,105.95,106.426,117.096,109.012,105.019,111.521,114.298,101.53,105.084,105.813,115.691,115.145
1131770900,100.25,15602902,10351203,15326882,11437503,83095190134722.0,125785669291280.0,54619145529841.0,7.4581276460249e+26,5995.0,1.267,8.365,8.615,8.578,1166287840,1311592552,1218052943,1158201595,1238600602,1272751747,1131654695,1153853747,1176158992,1215699397,1283145939,-1.069,0.933,159460,51191,50683,53061,49778,53764,47465,52414,48622,50790,0.306,19.931,20.032,81687,103.35,104.95,116.871,109.638,102.634,110.018,113.391,101.502,102.234,104.269,114.604,114.953
1133390332,100.355,15775812,10474226,15491632,11572344,84197027765829.0,127924065072740.0,55714019264812.0,7.7601298565995e+26,5979.0,1.248,8.327,8.597,8.56,1141959465,1308258028,1225037726,1145795963,1224572566,1263760688,1131692840,1137404993,1163664633,1199129315,1281285222,-1.072,0.925,159447,50665,50174,52835,49236,53504,46910,52339,48301,50386,0.301,19.933,20.033,81575,101.153,104.153,116.533,110.239,101.495,108.73,112.55,101.477,100.737,103.12,113.539,114.749
1139396356,100.846,17557535,10669062,16072308,11778992,85453231564839.0,130679354548110.0,57241262188637.0,8.1914052423706e+26,5951.0,1.229,8.336,8.626,8.59,1134852529,1304243988,1231465545,1142596160,1213215738,1255737182,1131862149,1136123439,1154803772,1185841355,1279402994,-1.074,0.916,159566,50456,49891,52681,48922,53310,46793,52280,48143,50139,0.296,19.936,20.034,81444,100.483,103.694,116.134,110.788,101.17,107.678,111.795,101.463,100.583,102.293,112.527,114.542
1171599825,103.663,18448397,10859616,16584548,11982101,86557857258942.0,132339924138542.0,57886250602651.0,8.3770450220823e+26,5903.0,1.21,8.371,8.663,8.627,1148128838,1301255877,1237475766,1157097992,1207666950,1250308966,1132735504,1154497087,1155171659,1178870408,1278087264,-1.074,0.908,160071,50396,49632,52531,48626,53118,46899,52305,48072,49977,0.291,19.938,20.035,81452,101.621,103.28,115.826,111.298,102.416,107.143,111.27,101.511,102.172,102.285,111.722,114.385
1188259609,105.104,18893828,11045981,17028351,12181672,87324615687956.0,132436835615120.0,57898323352067.0,8.3805396174512e+26,5861.0,1.19,8.352,8.705,8.669,1166418597,1298698716,1242910555,1172678801,1205079304,1246305781,1133955814,1174562472,1160752922,1175774023,1277005590,-1.072,0.899,160440,50336,49456,52407,48401,52948,46965,52345,48085,49897,0.286,19.941,20.036,81445,103.204,102.86,115.556,111.755,103.76,106.871,110.873,101.59,103.914,102.741,111.03,114.249
1196782032,105.826,19116543,11228251,17416225,12377703,88307878223296.0,133830592410310.0,58650141129289.0,8.5995976362138e+26,5816.0,1.172,8.345,8.719,8.684,1185547155,1295638274,1248223551,1184730416,1203973001,1243110701,1135336610,1189744190,1169537371,1175358585,1275991776,-1.067,0.89,160748,50289,49643,52406,48531,52901,46706,52304,48061,49780,0.281,19.944,20.037,81364,104.864,102.7,115.241,112.201,104.793,106.732,110.547,101.683,105.225,103.483,110.403,114.119
1199972413,106.072,19227901,11406515,17768541,12570196,89412056611750.0,135636515945960.0,59636533686117.0,8.8912903752384e+26,5775.0,1.154,8.323,8.716,8.681,1195004685,1292145809,1253825864,1192351415,1203439590,1240327585,1136757177,1196956819,1179462038,1176761450,1274931312,-1.057,0.881,160824,50123,49464,52284,48310,52734,46686,52373,48085,49711,0.276,19.947,20.038,81387,105.667,103.159,114.887,112.672,105.433,106.644,110.258,101.78,105.829,104.326,109.811,113.984
1173245774,103.671,19283579,11580861,18085298,12759149,90620804567321.0,138422045909950.0,61601888533335.0,9.4869816771836e+26,5749.0,1.138,8.32,8.704,8.668,1190000073,1286997662,1258987136,1182798594,1199413747,1235999727,1137559124,1186077363,1181303072,1175499640,1273160321,-1.051,0.872,160687,49616,49138,52112,47942,52515,46107,52269,47907,49439,0.271,19.949,20.039,81271,105.19,103.648,114.386,113.105,104.552,106.247,109.833,101.821,104.83,104.454,109.087,113.786
1151149677,101.679,19311419,11751375,18366497,12944743,91912349448753.0,140992869813230.0,63171740129856.0,9.9766718775853e+26,5723.0,1.121,8.327,8.705,8.668,1174789288,1278891901,1263367285,1166974136,1192978538,1230525530,1137857818,1166652165,1176138836,1171974638,1270790267,-1.049,0.863,160000,49053,48442,51809,47214,52165,45417,52148,47610,49045,0.266,19.952,20.039,81114,103.807,103.837,113.622,113.466,103.115,105.638,109.307,101.818,103.075,103.962,108.268,113.535
1115310402,98.478,19325339,11918142,18612138,13127250,92986040204771.0,142021013065680.0,63585244679215.0,1.0107708352289e+27,5690.0,1.103,8.356,8.724,8.687,1146568618,1268409751,1267035149,1141142269,1182622787,1223092296,1137362270,1136912722,1161380519,1164070460,1267536269,-1.046,0.853,159712,48819,48161,51639,46895,51943,45465,52104,47546,48882,0.26,19.955,20.04,81024,101.276,103.499,112.647,113.764,100.796,104.684,108.609,101.745,100.41,102.622,107.29,113.206
1101739007,97.247,19332298,12081243,18822221,13306669,94132786836159.0,143069179112680.0,63854675097517.0,1.0193548829524e+27,5655.0,1.086,8.367,8.734,8.696,1122733028,1257074862,1269632264,1121440638,1171838283,1215263051,1136579341,1114497917,1144089566,1154900254,1263903387,-1.037,0.844,159014,48950,47923,51482,46614,51731,45570,52026,47461,48696,0.255,19.956,20.04,80897,99.134,102.582,111.597,113.964,99.022,103.692,107.876,101.646,98.396,101.059,106.297,112.843
1110648942,98.0,19335778,12240760,18996745,13483000,95406141504812.0,145248450013460.0,65119389202233.0,1.060133712518e+27,5601.0,1.069,8.371,8.724,8.687,1109232783,1246166981,1271532337,1116044790,1163679704,1208513754,1136009442,1108455873,1131521126,1147862962,1260409248,-1.027,0.835,158408,48712,47764,51349,46388,51543,45546,51903,47411,48546,0.25,19.959,20.039,80570,97.908,101.567,110.585,114.1,98.511,102.933,107.238,101.566,97.828,99.913,105.42,112.492
1095202655,96.6,19337518,12396771,19135711,13656244,96455564344843.0,146351964777860.0,65784068746117.0,1.0818859251984e+27,5558.0,1.051,8.354,8.722,8.684,1102530201,1235707862,1273154232,1105623723,1154549431,1201203361,1135112590,1101440809,1117862924,1139791337,1256533870,-1.018,0.825,157848,48347,47647,51231,46211,51369,45307,51747,47324,48360,0.245,19.961,20.04,80323,97.282,100.249,109.614,114.211,97.555,102.089,106.552,101.457,97.174,98.671,104.517,112.107
1046178676,92.242,19338388,12549353,19239118,13826400,97654557824694.0,148138886371740.0,66869257646328.0,1.1178744045427e+27,5511.0,1.033,8.353,8.717,8.68,1084010091,1223334604,1274122013,1075901199,1140099997,1191201768,1133157998,1073265047,1095576562,1126241969,1251545397,-1.009,0.816,157265,48163,47759,51190,46278,51275,45167,51726,47378,48317,0.24,19.964,20.041,80218,95.613,98.274,108.475,114.264,94.898,100.776,105.629,101.254,94.654,96.669,103.397,111.625
1012995700,89.283,19758116,12717012,19418779,14011899,98887917237534.0,149755409652210.0,67733027918089.0,1.1469407677382e+27,5459.0,1.015,8.368,8.713,8.675,1051459010,1209533060,1274522400,1044448449,1123152757,1179704602,1130517069,1037757851,1070487089,1109359047,1245806357,-1.0,0.806,156797,47468,47025,50865,45517,50897,44737,51720,47193,48037,0.235,19.968,20.042,80182,92.708,96.218,107.209,114.267,92.09,99.243,104.574,100.991,91.488,94.421,102.158,111.076
1019570119,89.829,20546723,12906426,19709226,14219545,100110035724620.0,151879287181210.0,69231957897298.0,1.1982659985733e+27,5401.0,0.997,8.408,8.728,8.69,1026248165,1196238721,1274300765,1032009284,1109341739,1169373345,1128078674,1021813406,1052764438,1094483907,1240203010,-0.99,0.797,156279,46689,45978,50424,44442,50398,44172,51559,46910,47654,0.23,19.972,20.044,79901,90.451,94.525,105.989,114.213,90.959,97.988,103.623,100.746,90.049,92.824,101.037,110.538
971988436,85.608,20941026,13091677,19948372,14423617,101270530539940.0,153269025235180.0,70123183729811.0,1.2293152241012e+27,5335.0,0.979,8.488,8.738,8.7,1001518085,1181158438,1271955065,1001998860,1091027965,1156638835,1124648120,994683541,1027845637,1074348544,1233558783,-0.971,0.788,155588,46184,45526,50172,43944,50084,44278,51402,46938,47580,0.225,19.978,20.047,79643,88.239,92.687,104.613,113.966,88.283,96.337,102.461,100.413,87.627,90.595,99.722,109.91
945025648,83.204,21138178,13272856,20168508,14624113,102451166591030.0,154566199700493.0,70895977748337.0,1.2565599152232e+27,5258.0,0.961,8.561,8.753,8.714,978861401,1166195003,1267808796,973512254,1071560989,1142986371,1120700373,966437322,1001304779,1052212504,1226373521,-0.949,0.779,154845,45843,45137,49937,43513,49788,44401,51134,46896,47440,0.22,19.984,20.051,79165,86.213,90.68,103.248,113.558,85.744,94.586,101.218,100.035,85.109,88.224,98.341,109.234
925114289,81.424,21236753,13450053,20369634,14821034,103824319376740.0,156574280175200.0,71966841812079.0,1.2948065801012e+27,5184.0,0.942,8.596,8.733,8.693,947376124,1151971006,1263000899,949313272,1052034763,1128930108,1116401778,939563766,975382988,1029579465,1218841774,-0.918,0.772,153338,45166,44506,49617,42835,49406,44287,50855,46890,47341,0.215,19.99,20.055,78689,83.412,88.312,101.951,113.089,83.584,92.831,99.941,99.626,82.714,85.91,96.933,108.527
891815995,78.461,21286041,13623356,20551749,15014380,105321543154020.0,158962583358010.0,73173169866652.0,1.3385781970835e+27,5093.0,0.923,8.662,8.733,8.692,920651977,1136858479,1257194499,920564633,1030672260,1113632423,1111465826,911783702,947762861,1005012800,1210683864,-0.881,0.764,152307,44423,43900,49298,42188,49028,43950,50552,46785,47148,0.21,19.997,20.06,78254,81.029,85.721,100.577,112.532,81.022,90.915,98.555,99.161,80.239,83.447,95.417,107.766
