Date,bitcoin-marketcap_raw,bitcoin-price_raw,bitcoin-hashrate_raw,difficulty-btc-sma-3,difficulty-btc-sma-14,difficulty-btc-sma-30,difficulty-btc-sma-90,difficulty-btc-ema-3,difficulty-btc-ema-14,difficulty-btc-ema-30,difficulty-btc-ema-90,difficulty-btc-wma-7,difficulty-btc-wma-30,difficulty-btc-std-3,difficulty-btc-std-30,difficulty-btc-std-90,difficulty-btc-var-30,difficulty-btc-trx-90,hashrate-btc-sma-3,hashrate-btc-sma-14,hashrate-btc-sma-30,hashrate-btc-ema-3,hashrate-btc-ema-7,hashrate-btc-ema-14,hashrate-btc-ema-30,hashrate-btc-ema-90,hashrate-btc-wma-7,hashrate-btc-wma-14,hashrate-btc-wma-30,hashrate-btc-wma-90,hashrate-btc-std-7,hashrate-btc-std-14,hashrate-btc-std-30,hashrate-btc-std-90,hashrate-btc-mom-14,hashrate-btc-var-14,hashrate-btc-var-30,hashrate-btc-var-90,hashrate-btc-trx-3,hashrate-btc-trx-90,mining_profitability-btc-sma-3,mining_profitability-btc-sma-14,mining_profitability-btc-sma-30,mining_profitability-btc-sma-90,mining_profitability-btc-ema-3,mining_profitability-btc-ema-14,mining_profitability-btc-ema-30,mining_profitability-btc-ema-90,mining_profitability-btc-wma-3,mining_profitability-btc-wma-7,mining_profitability-btc-wma-14,mining_profitability-btc-wma-30,mining_profitability-btc-wma-90,mining_profitability-btc-std-30,mining_profitability-btc-var-30,mining_profitability-btc-trx-14,mining_profitability-btc-trx-30,mining_profitability-btc-trx-90,sentinusd-btc-sma-14,sentinusd-btc-sma-90,sentinusd-btc-std-30,sentinusd-btc-var-7,sentinusd-btc-var-30,sentinusd-btc-var-90,sentinusd-btc-trx-30,transactionfees-btc-sma-14,transactionfees-btc-sma-30,transactionfees-btc-sma-90,transactionfees-btc-ema-14,transactionfees-btc-wma-30,transactionfees-btc-var-3,transactionfees-btc-var-7,transactionfees-btc-trx-3,transactionfees-btc-trx-30,transactionfees-btc-trx-90,median_transaction_fee-btc-std-90,median_transaction_fee-btc-trx-30,median_transaction_fee-btc-trx-90,median_transaction_fee-btc-roc-90,confirmationtime-btc-sma-7,confirmationtime-btc-sma-30,confirmationtime-btc-sma-90,confirmationtime-btc-std-30,confirmationtime-btc-var-30,confirmationtime-btc-trx-14,confirmationtime-btc-trx-90,marketcap-btc-wma-90,marketcap-btc-trx-30,marketcap-btc-trx-90,transactionvalue-btc-sma-7,transactionvalue-btc-sma-14,transactionvalue-btc-sma-90,transactionvalue-btc-ema-7,transactionvalue-btc-ema-14,transactionvalue-btc-ema-30,transactionvalue-btc-ema-90,transactionvalue-btc-wma-7,transactionvalue-btc-wma-30,transactionvalue-btc-var-90,transactionvalue-btc-trx-14,transactionvalue-btc-trx-30,mediantransactionvalue-btc-sma-7,mediantransactionvalue-btc-sma-90,mediantransactionvalue-btc-ema-90,mediantransactionvalue-btc-wma-14,mediantransactionvalue-btc-std-30,mediantransactionvalue-btc-var-7,mediantransactionvalue-btc-var-30,mediantransactionvalue-btc-trx-30,mediantransactionvalue-btc-trx-90,fee_to_reward-btc-sma-14,fee_to_reward-btc-sma-30,fee_to_reward-btc-sma-90,fee_to_reward-btc-ema-90,fee_to_reward-btc-wma-14,fee_to_reward-btc-wma-90,fee_to_reward-btc-std-14,fee_to_reward-btc-std-30,fee_to_reward-btc-std-90,fee_to_reward-btc-var-14,fee_to_reward-btc-var-90,fee_to_reward-btc-trx-14,fee_to_reward-btc-trx-30,fee_to_reward-btc-trx-90,fee_to_reward-btc-roc-7,size-btc-sma-7,size-btc-sma-90,size-btc-ema-90,size-btc-wma-90,size-btc-std-30,size-btc-std-90,size-btc-var-30,size-btc-var-90,size-btc-trx-30,size-btc-trx-90,transactions-btc-var-30,transactions-btc-var-90,transactions-btc-trx-30,transactions-btc-trx-90,sentbyaddress-btc-std-90,sentbyaddress-btc-var-90,sentbyaddress-btc-trx-30,sentbyaddress-btc-trx-90,top100cap-btc-ema-90,top100cap-btc-wma-14,top100cap-btc-wma-30,top100cap-btc-wma-90,top100cap-btc-std-30,top100cap-btc-std-90,top100cap-btc-var-30,top100cap-btc-var-90,top100cap-btc-trx-7,top100cap-btc-trx-14,top100cap-btc-trx-30,top100cap-btc-trx-90,top100cap-btc-roc-30,activeaddresses-btc-sma-30,activeaddresses-btc-ema-30,activeaddresses-btc-wma-90,activeaddresses-btc-trx-30,activeaddresses-btc-trx-90,price-btc-sma-14,price-btc-wma-3,price-btc-trx-30,price-btc-trx-90,bitcoin-price_raw_1d,bitcoin-price_raw_7d,bitcoin-price_raw_30d,bitcoin-price_raw_90d
2016-07-01,10589176604,674.251,1.730302739381948e+18,209453158595,206358807635,201529037803,189021738448,209445083887,206653495365,202612713469,188297961022,209453158595,203998208100,880525140.8181818,11916672452,26139261956,3.5501770580465e+19,0.406,1.5998096073334446e+18,1.5478192168301673e+18,1.5047696532408968e+18,1.6395849879356756e+18,1.5826244884634373e+18,1.5483800950987346e+18,1.5092669170597146e+18,1.3993307270668237e+18,1.5913896858296356e+18,1.5548652350873285e+18,1.5266477337636357e+18,1.4531040265708155e+18,1.421625107444224e+17,2.2071205019623904e+17,2.0179351819518253e+17,2.576914375475379e+17,2.7286333369860506e+17,1.2178452275457e+34,1.0180155996397e+34,1.6601219246329e+34,1.941,0.378,1.561,1.656,1.619,1.374,1.552,1.608,1.579,1.471,1.552,1.563,1.589,1.648,1.455,0.412,0.042,0.419,0.555,-0.234,1210777787,996431628,573296194,6515647546042240.0,8.216713164046438e+16,7.362159202186483e+16,0.492,0.198,0.176,0.13,0.188,0.189,0.001,0.001,-0.748,1.267,0.454,0.05,1.669,0.408,116.721,9.576,9.724,9.742,1.731,0.749,-0.018,0.025,8782030002,0.816,0.277,6240,6905,5820,6369,6575,6491,6354,6138,6721,2539537,0.482,0.389,170.792,140.78,151.951,180.955,55.434,289.195,768.224,0.639,0.037,1.763,1.661,1.475,1.504,1.705,1.568,0.602,0.681,1.586,0.091,0.629,0.546,0.52,0.334,-34.688,771844,783035,790053,806221,176000,191495,7744025960,9167619986,0.194,0.147,403606456,431990793,0.124,0.134,48193,580646436,0.185,0.042,19.184,19.17,19.217,19.099,0.335,0.724,0.028,0.131,-0.046,-0.008,0.024,-0.022,-3.662,457581,452935,440640,0.227,0.1,669.782,659.799,0.791,0.248,683.826,644.648,,
2016-07-02,10742208270,683.826,1.500607785654544e+18,209453158595,207315360110,201867074172,189495090063,209449121241,207026783796,203054032509,188762910419,209453158595,204509441699,619865365.5454545,12217483609,26059019627,3.7316726432029e+19,0.403,1.6059962387387287e+18,1.5536002772157855e+18,1.505790246640096e+18,1.57009638679511e+18,1.562120312761214e+18,1.5420104538395092e+18,1.5087082634206712e+18,1.401556596486334e+18,1.5729513099070697e+18,1.5485703775972457e+18,1.5263792261774193e+18,1.4552317812357092e+18,1.5113101343226694e+17,2.110097449758153e+17,2.013888865825773e+17,2.5256018504968845e+17,8.09348453986601e+16,1.113127811869e+34,1.0139370909743e+34,1.5946661768083e+34,0.677,0.376,1.606,1.628,1.634,1.379,1.637,1.623,1.588,1.477,1.632,1.598,1.598,1.655,1.462,0.393,0.039,0.354,0.548,-0.229,1185748449,1001379751,572881091,5281908171857664.0,8.204818611002547e+16,7.152525829264307e+16,0.468,0.195,0.178,0.131,0.187,0.19,0.001,0.001,-0.27,1.251,0.461,0.051,1.641,0.42,121.846,9.687,9.698,9.737,1.711,0.731,-0.024,0.025,8842697265,0.809,0.282,6292,6901,5861,6625,6683,6549,6377,6426,6784,2513051,0.405,0.39,173.785,141.697,152.72,181.68,52.29,314.102,683.573,0.645,0.041,1.738,1.652,1.477,1.501,1.657,1.567,0.63,0.687,1.585,0.099,0.628,0.388,0.504,0.334,-5.585,757876,782677,787958,804280,181822,192033,8264815220,9219200039,0.179,0.147,430935110,417178420,0.113,0.134,48441,586620911,0.173,0.042,19.181,19.157,19.203,19.098,0.326,0.717,0.027,0.128,-0.052,-0.013,0.023,-0.021,-2.56,456549,450065,440200,0.217,0.1,665.186,675.185,0.783,0.253,673.449,649.595,,
2016-07-03,10581703695,673.449,1.5830387099137623e+18,209453158595,208271912585,202205110541,189968441677,209451139918,207350300436,203466879353,189217641149,209453158595,204998866501,359205590.272727,12474477161,25944006982,3.8903145110318e+19,0.401,1.6046497449834168e+18,1.542203779505554e+18,1.512135095956941e+18,1.576567548354436e+18,1.5673499120493512e+18,1.547480887982743e+18,1.5135037760976448e+18,1.40554521436386e+18,1.5770076321423928e+18,1.5524955019569764e+18,1.5313629980015263e+18,1.4590844101518062e+18,1.51373967255268e+17,1.8452192992843645e+17,1.987124568832297e+17,2.54814588930004e+17,-1.595509679432471e+17,8.5120856561287e+33,9.8716601301424e+33,1.6232618682892e+34,0.302,0.374,1.637,1.608,1.642,1.383,1.647,1.627,1.592,1.481,1.658,1.618,1.602,1.656,1.469,0.386,0.037,0.305,0.541,-0.224,1163336527,1003344379,568881646,4825754263220608.0,8.090658187259674e+16,7.067925837007296e+16,0.438,0.192,0.18,0.132,0.185,0.189,0.001,0.001,-0.741,1.229,0.468,0.051,1.606,0.431,110.547,9.613,9.672,9.744,1.707,0.728,-0.037,0.025,8898782916,0.8,0.286,6316,6877,5887,6617,6672,6552,6381,6501,6791,2490111,0.338,0.39,175.375,142.01,152.707,177.5,50.547,224.991,638.738,0.644,0.045,1.721,1.64,1.478,1.494,1.581,1.56,0.676,0.707,1.585,0.114,0.628,0.194,0.479,0.334,-20.369,736792,782065,784147,800586,195760,193812,9580450638,9390778065,0.159,0.146,508878318,437091284,0.097,0.132,49583,614612518,0.157,0.042,19.179,19.145,19.19,19.099,0.304,0.712,0.023,0.127,-0.056,-0.017,0.021,-0.021,-2.856,454578,445801,439221,0.202,0.1,659.483,677.042,0.775,0.257,668.624,645.327,,
2016-07-04,10508455195,668.624,1.5927291168449743e+18,209487999803,209235931034,202546631030,190442954665,209504411068,207644618006,203859834377,189664675018,209479289501,205473225964,98545815.0,12697957203,25797191963,4.0309529279193e+19,0.399,1.5587918708044257e+18,1.5361962280376133e+18,1.5203558919341903e+18,1.584648332599705e+18,1.573694713248257e+18,1.5535139851643738e+18,1.5186150884039242e+18,1.409659146286522e+18,1.5833164808558287e+18,1.5592322136022328e+18,1.5365626122523676e+18,1.4630911101285796e+18,1.5178605590404867e+17,1.7162352295097677e+17,1.908059543522648e+17,2.5674795968243155e+17,-8.410572055116851e+16,7.3636584075261e+33,9.1017280540696e+33,1.6479878700273e+34,0.262,0.372,1.662,1.59,1.653,1.387,1.627,1.625,1.593,1.484,1.643,1.621,1.602,1.654,1.474,0.362,0.033,0.26,0.532,-0.219,1143356601,1009366818,536678412,1.3970670487236352e+16,7.200592937302323e+16,7.026047228514573e+16,0.413,0.188,0.181,0.133,0.184,0.189,0.001,0.001,-1.047,1.202,0.475,0.051,1.564,0.442,102.284,9.576,9.586,9.747,1.449,0.525,-0.049,0.025,8952246428,0.791,0.291,6566,6890,5929,6993,6865,6653,6420,6952,6892,2518948,0.334,0.394,180.774,142.882,153.756,179.754,48.618,262.81,590.927,0.645,0.048,1.692,1.637,1.48,1.493,1.543,1.559,0.688,0.71,1.584,0.118,0.627,0.025,0.451,0.334,-12.918,731381,782039,783160,799645,197059,193835,9708043126,9392954651,0.138,0.145,485661245,437393269,0.081,0.131,49604,615147405,0.141,0.042,19.176,19.129,19.177,19.098,0.286,0.707,0.021,0.125,-0.061,-0.021,0.02,-0.021,-2.782,455587,445508,439508,0.189,0.1,653.836,672.766,0.765,0.261,669.77,646.33,,
2016-07-05,10528996251,669.77,1.4527224868718305e+18,210803255381,209742465050,203016192957,190960148133,211451668200,208411858983,204475259600,190186306893,210461998198,206173373983,3671823585.0,13216056481,25750932247,4.3666037228538e+19,0.396,1.542830104543521e+18,1.5282578043788652e+18,1.5213389382891592e+18,1.5186854097357678e+18,1.5434516566541504e+18,1.540075118725368e+18,1.5143639528212086e+18,1.4106055933323528e+18,1.5532203319036564e+18,1.5481023814467955e+18,1.532199166764473e+18,1.4639516888377434e+18,1.731065286993588e+17,1.759963601697357e+17,1.890904199076328e+17,2.5512948331743952e+17,-1.1113793122247424e+17,7.7436796982488e+33,8.9387967252112e+33,1.6272763314456e+34,-0.859,0.37,1.654,1.592,1.652,1.391,1.662,1.634,1.6,1.488,1.661,1.643,1.616,1.657,1.48,0.362,0.033,0.232,0.524,-0.214,1107965408,1012962758,520719990,1.3439314878248448e+16,6.77873269995968e+16,6.939497029157786e+16,0.388,0.185,0.182,0.133,0.182,0.188,0.001,0.001,-0.937,1.173,0.481,0.051,1.519,0.452,105.879,9.605,9.635,9.756,1.393,0.485,-0.05,0.024,9005176469,0.78,0.295,6668,6788,5949,6844,6802,6637,6419,6910,6874,2501401,0.307,0.395,183.559,143.453,154.362,179.375,45.654,203.805,521.073,0.644,0.052,1.658,1.653,1.481,1.493,1.52,1.56,0.669,0.675,1.584,0.112,0.627,-0.109,0.424,0.334,-2.275,735542,782958,783290,799799,183347,193174,8403985552,9329012857,0.12,0.145,445580174,437763368,0.067,0.13,49638,615981604,0.125,0.042,19.174,19.116,19.166,19.098,0.27,0.702,0.018,0.123,-0.061,-0.025,0.019,-0.021,-2.361,456121,444266,439459,0.175,0.1,652.966,670.001,0.755,0.266,670.711,653.631,,
2016-07-06,10546232361,670.711,1.5769473949439716e+18,212118510960,210024305531,203485754884,191477341600,212425296765,209076801163,205050979969,190696474331,211303786655,206843227685,3621558739.0,13650138222,25662930413,4.6581568371947e+19,0.394,1.5407996662202575e+18,1.5365090847785208e+18,1.5180228099850706e+18,1.5478164023398697e+18,1.5518255912266056e+18,1.544991422221182e+18,1.5184015942484836e+18,1.4142614571040366e+18,1.5571526477365972e+18,1.5545943268554767e+18,1.5357868091292997e+18,1.4674985492157466e+18,1.6059389134059072e+17,1.7350421554921978e+17,1.8142865546861795e+17,2.5372853841302064e+17,1.1551792559518285e+17,7.5259282033375e+33,8.2290892562876e+33,1.6094542801302e+34,-0.467,0.368,1.606,1.595,1.652,1.394,1.587,1.618,1.595,1.489,1.59,1.615,1.605,1.648,1.483,0.36,0.032,0.189,0.513,-0.21,1076030924,1014662007,516043976,1.068286643297152e+16,6.657534639248e+16,6.901572367659149e+16,0.36,0.182,0.183,0.134,0.181,0.188,0.001,0.001,-0.723,1.141,0.487,0.051,1.471,0.462,110.025,9.666,9.696,9.755,1.342,0.45,-0.035,0.024,9057496984,0.769,0.299,6775,6709,5960,6724,6744,6619,6418,6834,6852,2498635,0.267,0.393,181.728,143.952,154.727,177.875,44.502,223.081,495.11,0.64,0.056,1.599,1.665,1.484,1.495,1.508,1.562,0.533,0.656,1.583,0.071,0.627,-0.207,0.398,0.333,-5.778,740255,783395,783602,800118,179069,193125,8016442887,9324327674,0.103,0.144,449292809,438127851,0.053,0.129,49720,618011033,0.109,0.041,19.172,19.105,19.157,19.099,0.259,0.698,0.017,0.122,-0.059,-0.027,0.018,-0.02,-1.947,454291,440851,438640,0.159,0.099,654.45,670.05,0.744,0.27,640.923,659.574,,
2016-07-07,10080075893,640.923,1.5006688455628536e+18,213398925331,210306146012,203955316810,191994535067,212912111048,209653084385,205589557090,191195429298,212004654872,207482787069,3320010555.5,14008015235,25532754856,4.9056122709404e+19,0.392,1.5101129091262177e+18,1.5414440598160266e+18,1.5189070951968507e+18,1.5242426239513615e+18,1.5390364048106675e+18,1.539081745333405e+18,1.517257545946185e+18,1.416160520586648e+18,1.5386260582419274e+18,1.5498156282933883e+18,1.534667198521415e+18,1.4692803309753733e+18,1.6802539196381664e+17,1.6500760167083702e+17,1.8082208689946445e+17,2.496357256057548e+17,6.908965052507878e+16,6.8068771522904e+33,8.1741567776694e+33,1.5579498874678e+34,-0.63,0.366,1.565,1.597,1.655,1.396,1.537,1.601,1.588,1.489,1.53,1.584,1.591,1.637,1.485,0.353,0.031,0.134,0.499,-0.205,1065609140,1021957130,514316171,2.5917112917294336e+16,6.613028089671142e+16,6.967566623509414e+16,0.342,0.181,0.185,0.135,0.179,0.187,0.001,0.001,-0.933,1.105,0.493,0.051,1.421,0.471,103.081,9.796,9.703,9.761,1.358,0.461,-0.005,0.024,9098575323,0.755,0.303,7149,6763,5995,7159,6973,6738,6463,7257,6962,2563012,0.293,0.398,179.284,144.453,155.239,177.913,43.164,193.428,465.793,0.635,0.06,1.564,1.67,1.489,1.498,1.511,1.565,0.454,0.653,1.582,0.051,0.626,-0.27,0.374,0.333,-1.0,743682,784545,784433,800954,179017,192785,8011779965,9291513557,0.089,0.143,452284032,437944704,0.041,0.128,49765,619148589,0.093,0.041,19.171,19.102,19.151,19.1,0.243,0.694,0.015,0.12,-0.051,-0.029,0.016,-0.02,-1.797,452563,437628,437811,0.141,0.099,658.164,655.66,0.73,0.274,644.648,655.688,,
2016-07-08,10140878193,644.648,1.4978145495727053e+18,213398925331,210587986493,204521194103,192511728534,213155518190,210152529845,206093387299,191683418222,212564602847,208092052134,3018462372.0,14116265730,25359756131,4.9817239539467e+19,0.39,1.5251435966931756e+18,1.5517898510555932e+18,1.5210063025725809e+18,1.5110285867620334e+18,1.528730941001177e+18,1.5335794525653115e+18,1.5160031590833797e+18,1.4179551146302976e+18,1.5224719428074644e+18,1.543998360260946e+18,1.5333063891263086e+18,1.4709239684973637e+18,1.0051230125281645e+17,1.3112715351101405e+17,1.7831426979554445e+17,2.484070682751013e+17,1.448410773539292e+17,4.2985825969753e+33,7.9489947031796e+33,1.5426517892258e+34,-0.73,0.364,1.528,1.596,1.659,1.399,1.561,1.598,1.587,1.491,1.54,1.579,1.589,1.633,1.489,0.347,0.03,0.088,0.485,-0.2,1030225769,1025958509,509360368,2.615846675112653e+16,6.486199613335603e+16,6.83462504471945e+16,0.321,0.179,0.186,0.136,0.179,0.186,0.001,0.001,-0.468,1.069,0.498,0.051,1.368,0.48,102.393,9.887,9.701,9.772,1.356,0.46,0.019,0.024,9140108348,0.74,0.307,7191,6715,6020,7120,6977,6755,6475,7220,6972,2556962,0.308,0.401,179.23,145.401,155.888,178.911,41.852,192.813,437.904,0.629,0.063,1.515,1.676,1.496,1.499,1.51,1.566,0.25,0.645,1.577,0.016,0.622,-0.315,0.35,0.332,5.991,748038,786151,784330,800849,179439,190172,8049615924,9041307947,0.076,0.142,459071977,432411367,0.029,0.126,49702,617565582,0.076,0.04,19.173,19.122,19.156,19.105,0.239,0.692,0.014,0.12,-0.029,-0.028,0.015,-0.02,-0.348,451419,435096,437142,0.122,0.098,657.605,647.75,0.715,0.278,649.595,658.89,,
2016-07-09,10221044765,649.595,1.560641106638422e+18,213398925331,210869826974,205099110816,193028922001,213277221761,210585382576,206564712333,192160682115,212983630583,208664808988,2716914188.5,14103162553,25143050309,4.9724798497636e+19,0.387,1.5197081672579924e+18,1.5523040112254157e+18,1.5218266613547935e+18,1.5358348467002276e+18,1.5367084824104883e+18,1.5371876731083932e+18,1.518883026667576e+18,1.421091070498608e+18,1.5303276162754752e+18,1.5451785276719903e+18,1.5358634732595889e+18,1.4738966093184225e+18,9.952379571071728e+16,1.3120547416811018e+17,1.7880896597088336e+17,2.5001423901755693e+17,7198242377516800.0,4.3037191129197e+33,7.9931615778941e+33,1.5626779927882e+34,-0.171,0.362,1.464,1.564,1.651,1.4,1.441,1.561,1.57,1.487,1.436,1.507,1.552,1.611,1.487,0.366,0.034,0.011,0.465,-0.196,1015799032,1028847124,518017362,3.150565914561549e+16,6.708549674628864e+16,6.668734738428173e+16,0.296,0.177,0.187,0.137,0.177,0.185,0.001,0.001,-0.741,1.031,0.503,0.051,1.315,0.488,108.421,9.887,9.732,9.787,1.307,0.427,0.032,0.024,9182494453,0.723,0.311,7081,6686,6043,6995,6930,6746,6478,7077,6953,2534969,0.301,0.402,172.532,145.827,155.54,174.248,43.685,358.901,477.098,0.615,0.067,1.516,1.683,1.504,1.499,1.508,1.566,0.25,0.632,1.57,0.016,0.616,-0.354,0.326,0.331,6.659,742786,787315,781553,798031,185188,185684,8573648858,8619641206,0.059,0.141,505165664,433594445,0.014,0.125,50280,632010730,0.057,0.039,19.175,19.136,19.158,19.109,0.234,0.689,0.014,0.119,-0.008,-0.026,0.015,-0.02,-0.542,449135,432596,436424,0.103,0.098,656.199,646.5,0.699,0.282,645.327,660.703,,
2016-07-10,10155909026,645.327,1.645409993104809e+18,213398925331,211151667455,205677027529,193546115469,213338073546,210960521610,207005629301,192627456691,213261738077,209200280892,2415366005.0,13994910789,24881495413,4.8964382001358e+19,0.385,1.5679552164386445e+18,1.5570992533912988e+18,1.5281324514510474e+18,1.5906224199025183e+18,1.5638838600840684e+18,1.551617315774582e+18,1.5270460567603008e+18,1.4260211567097334e+18,1.5572314641820872e+18,1.5575926585892431e+18,1.5438365914370092e+18,1.478701658501482e+18,1.2261910582255027e+17,1.3930879888773363e+17,1.824180914913693e+17,2.528700837137973e+17,6.71333903223639e+16,4.8517353618858e+33,8.3190900258384e+33,1.5985819809356e+34,0.906,0.36,1.228,1.512,1.629,1.395,1.11,1.457,1.519,1.472,1.094,1.314,1.448,1.554,1.474,0.477,0.057,-0.161,0.431,-0.192,1004235309,1029273697,548926164,4.495467034516058e+16,7.532998345615334e+16,6.638832241945242e+16,0.262,0.174,0.188,0.138,0.174,0.183,0.001,0.001,-1.827,0.989,0.507,0.051,1.261,0.496,101.093,9.87,9.706,9.785,1.315,0.432,0.027,0.024,9222528375,0.706,0.315,7001,6659,6058,6757,6811,6701,6468,6818,6893,2514439,0.259,0.397,169.176,145.827,154.949,168.311,47.162,563.472,556.065,0.592,0.07,1.55,1.7,1.511,1.509,1.564,1.576,0.33,0.632,1.572,0.027,0.618,-0.323,0.31,0.331,66.136,738667,785258,777249,793601,202418,190409,10243287886,9063922209,0.038,0.14,623617115,470123810,-0.005,0.123,51957,674893828,0.035,0.038,19.176,19.15,19.161,19.114,0.214,0.686,0.011,0.118,0.011,-0.022,0.014,-0.02,-1.082,445564,427198,434652,0.081,0.097,656.534,646.637,0.682,0.285,646.33,667.464,,
2016-07-11,10172943711,646.33,1.5610945306190264e+18,213398925331,211433507936,206254944242,194063308936,213368499439,211285642106,207418100012,193083972485,213398925331,209698467847,2113817821.5,13789269749,24573659404,4.7535990050617e+19,0.383,1.5890485434540849e+18,1.5576463204340905e+18,1.5307225869845297e+18,1.5758584752607724e+18,1.563186527717808e+18,1.552880944420508e+18,1.5292427324931218e+18,1.4289898022901573e+18,1.560828900639001e+18,1.558125362219607e+18,1.5459631771897825e+18,1.4815711139199493e+18,1.1773551649497965e+17,1.3930710671953666e+17,1.820095565218873e+17,2.517802202237707e+17,7658938599083008.0,4.8516174956421e+33,8.2818696663235e+33,1.5848319823983e+34,0.702,0.358,0.955,1.457,1.604,1.389,0.937,1.365,1.47,1.456,0.862,1.148,1.348,1.499,1.46,0.569,0.081,-0.391,0.385,-0.188,997345002,1029488112,547185896,3.855958243918912e+16,7.485310125783578e+16,6.634553885721408e+16,0.228,0.173,0.19,0.139,0.173,0.182,0.001,0.001,-1.039,0.947,0.511,0.051,1.207,0.503,105.002,9.946,9.734,9.789,1.309,0.428,0.03,0.024,9262036849,0.688,0.318,6783,6675,6062,6716,6782,6694,6471,6715,6868,2517316,0.215,0.391,169.301,146.62,155.968,172.188,47.391,571.424,561.489,0.575,0.073,1.654,1.764,1.531,1.544,1.772,1.611,0.871,0.782,1.607,0.189,0.645,-0.081,0.321,0.331,115.844,746375,784787,777600,793776,198349,190118,9835535688,9036245240,0.02,0.138,621684825,465724210,-0.021,0.121,51775,670165867,0.015,0.037,19.178,19.165,19.165,19.118,0.196,0.684,0.01,0.117,0.026,-0.019,0.013,-0.019,-0.955,446051,427326,434662,0.061,0.096,657.138,646.54,0.664,0.289,653.631,675.134,,
2016-07-12,10289039251,653.631,1.5404305327136205e+18,213398925331,211715348418,206832860955,194580502403,213383712385,211567413203,207803959710,193530454965,213398925331,210159369853,1812269638.0,13481783657,24217777485,4.5439622645419e+19,0.381,1.5823116854791508e+18,1.5579667053172058e+18,1.5325748381451904e+18,1.5581445039871964e+18,1.557497528966761e+18,1.551220889526256e+18,1.5299645260557343e+18,1.431439049112651e+18,1.5603901442704914e+18,1.555829923856878e+18,1.5465894962690785e+18,1.483913360112444e+18,9.306947445986786e+16,1.3912650994355677e+17,1.8123439969922106e+17,2.5168034962030723e+17,4485388363611648.0,4.8390464422686e+33,8.2114769085843e+33,1.583574959625e+34,0.19,0.356,0.775,1.4,1.576,1.383,0.859,1.287,1.426,1.441,0.775,1.017,1.258,1.445,1.447,0.641,0.103,-0.645,0.331,-0.185,1003724403,1030256846,534817711,3.816933219385395e+16,7.150749602521549e+16,6.627940865487002e+16,0.196,0.171,0.189,0.14,0.171,0.179,0.001,0.001,-1.544,0.902,0.515,0.05,1.152,0.51,85.158,9.966,9.741,9.803,1.314,0.432,0.038,0.023,9303207178,0.669,0.322,6856,6762,6071,6763,6798,6708,6481,6746,6860,2525107,0.182,0.384,166.705,146.918,156.126,170.602,47.11,549.446,554.849,0.557,0.076,1.741,1.81,1.55,1.571,1.923,1.639,1.044,0.852,1.625,0.272,0.66,0.243,0.348,0.333,83.339,744470,785548,777559,793577,198546,189417,9855162723,8969657775,0.004,0.137,617892961,465603966,-0.035,0.12,51737,669171313,-0.003,0.036,19.179,19.178,19.169,19.122,0.187,0.682,0.009,0.116,0.036,-0.015,0.013,-0.019,-0.57,444334,425059,433868,0.042,0.095,657.571,649.813,0.646,0.292,659.574,668.951,,
2016-07-13,10383763482,659.574,1.4872884566331935e+18,213398925331,211997188899,207410777668,195012760897,213391318858,211811614820,208164925234,193967124644,213398925331,210582986909,1510721454.5,13065263837,24157062651,4.2675279785766e+19,0.379,1.529604506655279e+18,1.5583410314025272e+18,1.532478567556704e+18,1.522716480310195e+18,1.539945260883369e+18,1.5426965651405146e+18,1.5272112312542802e+18,1.432666508618597e+18,1.5435334386732393e+18,1.5464061573656768e+18,1.5436677942360463e+18,1.4850349055819932e+18,1.0159328567671214e+17,1.3833338306717362e+17,1.8132742862534547e+17,2.515913319637836e+17,5240565194501632.0,4.7840312177023e+33,8.2199090929699e+33,1.5824549579828e+34,-0.552,0.354,0.761,1.339,1.538,1.377,0.799,1.214,1.382,1.426,0.757,0.907,1.17,1.391,1.432,0.697,0.122,-0.91,0.27,-0.183,1007826710,1031692492,521862149,3.855584559590682e+16,6.80850256679401e+16,6.581856371677619e+16,0.164,0.171,0.189,0.14,0.17,0.178,0.001,0.001,-1.087,0.857,0.518,0.05,1.099,0.516,109.453,10.091,9.815,9.83,1.374,0.472,0.075,0.023,9345541123,0.651,0.325,6927,6851,6087,6788,6807,6718,6489,6748,6853,2528263,0.157,0.378,170.298,147.634,157.005,173.401,47.481,657.586,563.617,0.543,0.079,1.851,1.864,1.573,1.607,2.117,1.675,1.282,0.98,1.658,0.411,0.687,0.66,0.394,0.335,103.881,747681,786723,778491,794333,194530,188943,9460462184,8924840729,-0.008,0.135,588492533,465032902,-0.046,0.118,51751,669547784,-0.019,0.035,19.182,19.198,19.177,19.128,0.19,0.681,0.009,0.116,0.046,-0.01,0.013,-0.019,0.146,439713,421043,432439,0.021,0.093,659.413,655.386,0.627,0.295,655.688,,,
